Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(5),J_total_Br
84.9,7.142284001725914e-05,8.566773096430746e-06,3.1544341480692056e-07,1.389082347676112e-06,5.213810055303459e-08,1.3102689985412235e-07,1.9813541947716195e-10,3.5042520184995002e-09,0.00016524443642888722
84.95,7.120796245844985e-05,8.539297251281277e-06,3.140479720245441e-07,1.3845879614765186e-06,5.190568644858191e-08,1.306023486711844e-07,1.9701141383795227e-10,3.4886190070150123e-09,0.00016474003519976985
85.0,7.099382078703991e-05,8.511922684424731e-06,3.1265943137786907e-07,1.3801103113219565e-06,5.167443136807088e-08,1.301793808496068e-07,1.9589439786005942e-10,3.4730640217821504e-09,0.00016423739376783555
85.05000000000001,7.078041219708964e-05,8.484648975886858e-06,3.1127775516292946e-07,1.3756493270015584e-06,5.144432892458864e-08,1.2975798973604508e-07,1.9478432428959421e-10,3.4575866324341956e-09,0.00016373650526035837
85.10000000000001,7.056773389435856e-05,8.457475707619721e-06,3.099029059009679e-07,1.3712049386307507e-06,5.12153727697277e-08,1.2933816870812893e-07,1.9368114621758353e-10,3.4421864112016192e-09,0.00016323736283417668
85.15,7.035578309625265e-05,8.430402463492018e-06,3.0853484633697456e-07,1.3667770766495903e-06,5.098755659333379e-08,1.2891991117430436e-07,1.9258481707725575e-10,3.426862932895003e-09,0.00016273995967555424
85.2,7.014455703177219e-05,8.403428829279523e-06,3.0717353943824007e-07,1.3623656718211211e-06,5.076087412325604e-08,1.2850321057367727e-07,1.9149529064136513e-10,3.4116157748882447e-09,0.00016224428900004286
85.25,6.99340529414598e-05,8.376554392655553e-06,3.0581894839291695e-07,1.357970655229736e-06,5.053531912509852e-08,1.280880603758571e-07,1.9041252101953663e-10,3.3964445171018935e-09,0.00016175034405234567
85.30000000000001,6.972426807734858e-05,8.349778743181474e-06,3.0447103660859055e-07,1.3535919582795451e-06,5.031088540197357e-08,1.276744540808026e-07,1.8933646265562865e-10,3.381348741986194e-09,0.00016125811810618069
85.35000000000001,6.951519970291087e-05,8.323101472297305e-06,3.031297677108624e-07,1.3492295126927603e-06,5.008756679425723e-08,1.2726238521866776e-07,1.882670703251259e-10,3.3663280345047156e-09,0.0001607676044641457
85.4,6.930684509300656e-05,8.29652217331229e-06,3.017951055419389e-07,1.3448832505080769e-06,4.986535717934573e-08,1.2685184734964748e-07,1.8720429913253893e-10,3.351381982118095e-09,0.00016027879645758277
85.45,6.909920153383241e-05,8.270040441395601e-06,3.004670141592347e-07,1.3405531040790748e-06,4.964425047141424e-08,1.2644283406382586e-07,1.8614810450884066e-10,3.3365101747675636e-09,0.00015979168744644466
85.5,6.889226632287112e-05,8.243655873567053e-06,2.9914545783398246e-07,1.3362390060726247e-06,4.9424240621177253e-08,1.2603533898102494e-07,1.8509844220891838e-10,3.3217122048586806e-09,0.000159306270819161
85.55000000000001,6.868603676884079e-05,8.217368068687863e-06,2.978304010498537e-07,1.3319408894672997e-06,4.9205321615650396e-08,1.256293557506535e-07,1.840552683090453e-10,3.306987667245382e-09,0.00015882253999250555
85.60000000000001,6.848051019164483e-05,8.191176627451507e-06,2.965218085015901e-07,1.327658687551805e-06,4.8987487477914134e-08,1.252248780515572e-07,1.8301853920437632e-10,3.2923361592140933e-09,0.00015834048841146452
85.65,6.827568392232155e-05,8.165081152374543e-06,2.952196450936413e-07,1.3233923339234022e-06,4.877073226687896e-08,1.2482189959186926e-07,1.8198821160646372e-10,3.277757280467771e-09,0.00015786010954910425
85.7,6.807155530299459e-05,8.139081247787557e-06,2.939238759388151e-07,1.3191417624863541e-06,4.855505007705241e-08,1.2442041410886257e-07,1.8096424254079155e-10,3.2632506331101817e-09,0.00015738139690644093
85.75,6.786812168682326e-05,8.113176519826125e-06,2.9263446635693587e-07,1.3149069074503734e-06,4.834043503830761e-08,1.24020415368802e-07,1.7994658934432825e-10,3.2488158216302356e-09,0.00015690434401231018
85.80000000000001,6.766538043795316e-05,8.087366576421825e-06,2.9135138187351184e-07,1.3106877033290782e-06,4.812688131565344e-08,1.2362189716679743e-07,1.7893520966311034e-10,3.234452452886532e-09,0.00015642894442323782
85.85000000000001,6.746332893146724e-05,8.061651027293326e-06,2.900745882184137e-07,1.306484084938463e-06,4.7914383109006464e-08,1.2322485332665872e-07,1.7793006144984186e-10,3.220160136091973e-09,0.00015595519172331089
85.9,6.726196455333665e-05,8.036029483937461e-06,2.8880405132455854e-07,1.3022959873953657e-06,4.77029346529641e-08,1.2282927770074964e-07,1.7693110296149637e-10,3.2059384827984244e-09,0.00015548307952404915
85.95,6.706128470037226e-05,8.010501559620414e-06,2.8753973732660663e-07,1.2981233461159555e-06,4.749253021657976e-08,1.224351641698438e-07,1.7593829275695994e-10,3.1917871068815175e-09,0.00015501260146427804
86.0,6.68612867801762e-05,7.98506686936892e-06,2.8628161255966534e-07,1.2939660968142217e-06,4.728316410313929e-08,1.2204250664298174e-07,1.7495158969469857e-10,3.1777056245255532e-09,0.000154543751210001
86.05000000000001,6.66619682110936e-05,7.959725029961508e-06,2.850296435580021e-07,1.2898241755004718e-06,4.7074830649939116e-08,1.2165129905732767e-07,1.7397095293042253e-10,3.1636936542085537e-09,0.0001540765224542738
86.10000000000001,6.646332642216494e-05,7.934475659919844e-06,2.83783797053768e-07,1.2856975184798432e-06,4.6867524228066116e-08,1.2126153537802794e-07,1.7299634191478793e-10,3.1497508166874218e-09,0.0001536109089170789
86.15,6.626535885307782e-05,7.90931837950002e-06,2.8254403997572656e-07,1.2815860623508127e-06,4.6661239242178496e-08,1.2087320959806907e-07,1.720277163911004e-10,3.1358767349830603e-09,0.00015314690434519967
86.2,6.606806295411981e-05,7.884252810683989e-06,2.813103394479951e-07,1.2774897440037232e-06,4.6455970130288695e-08,1.2048631573813806e-07,1.710650363930492e-10,3.1220710343657695e-09,0.00015268450251209678
86.25,6.587143618613108e-05,7.859278577170992e-06,2.8008266278879284e-07,1.2734085006193146e-06,4.625171136354753e-08,1.2010084784648253e-07,1.7010826224246906e-10,3.1083333423407083e-09,0.00015222369721778388
86.30000000000001,6.567547602045726e-05,7.834395304369037e-06,2.7886097750919734e-07,1.2693422696672614e-06,4.604845744603005e-08,1.1971679999877196e-07,1.6915735454710984e-10,3.0946632886333766e-09,0.00015176448228870464
86.35000000000001,6.548017993890282e-05,7.80960261938646e-06,2.7764525131191203e-07,1.2652909889047253e-06,4.584620291452299e-08,1.1933416629795977e-07,1.6821227419841852e-10,3.0810605051752843e-09,0.0001513068515776104
86.4,6.528554543368418e-05,7.784900151023463e-06,2.76435452090038e-07,1.261254596374904e-06,4.5644942338312904e-08,1.189529408741453e-07,1.6727298236934233e-10,3.067524626089704e-09,0.00015085079896343765
86.45,6.509157000738345e-05,7.760287529763755e-06,2.7523154792585806e-07,1.2572330304055975e-06,4.5444670318976834e-08,1.1857311788443764e-07,1.6633944051216292e-10,3.054055287677439e-09,0.00015039631835118698
86.5,6.48982511729023e-05,7.735764387766221e-06,2.7403350708962756e-07,1.2532262296077786e-06,4.5245381490173796e-08,1.1819469151281959e-07,1.654116103563357e-10,3.040652128402789e-09,0.00014994340367180262
86.55000000000001,6.470558645341587e-05,7.71133035885662e-06,2.728412980383732e-07,1.2492341328741708e-06,4.504707051743782e-08,1.1781765597001262e-07,1.644894539063508e-10,3.0273147888796273e-09,0.00014949204888205168
86.60000000000001,6.451357338232729e-05,7.686985078519368e-06,2.7165488941470206e-07,1.2452566793778386e-06,4.484973209797276e-08,1.1744200549334265e-07,1.635729334396075e-10,3.0140429118574907e-09,0.00014904224796440547
86.65,6.432220950322182e-05,7.6627281838893e-06,2.7047425004561545e-07,1.2412938085707747e-06,4.465336096044787e-08,1.1706773434660582e-07,1.6266201150431376e-10,3.000836142207814e-09,0.00014859399492691942
86.7,6.413149236982175e-05,7.638559313743534e-06,2.69299348941334e-07,1.2373454601825061e-06,4.4457951864795534e-08,1.1669483681993606e-07,1.61756650917402e-10,2.987694126910239e-09,0.00014814728380311597
86.75,6.394141954594129e-05,7.614478108493356e-06,2.681301552941295e-07,1.2334115742187024e-06,4.426349960200992e-08,1.1632330722967266e-07,1.6085681476245622e-10,2.9746165150390575e-09,0.0001477021086518657
86.80000000000001,6.375198860544158e-05,7.5904842101761436e-06,2.669666384771644e-07,1.229492090959791e-06,4.406999899394701e-08,1.159531399182288e-07,1.5996246638766067e-10,2.9616029577496747e-09,0.00014725846355727077
86.85000000000001,6.35631971321863e-05,7.566577262447358e-06,2.6580876804334146e-07,1.2255869509595863e-06,4.3877444893126494e-08,1.1558432925396087e-07,1.5907356940376184e-10,2.9486531082652486e-09,0.0001468163426285486
86.9,6.337504271999683e-05,7.542756910572527e-06,2.646565137241573e-07,1.2216960950439142e-06,4.368583218253438e-08,1.1521686963103802e-07,1.5819008768205129e-10,2.9357666218634157e-09,0.00014637573999991494
86.95,6.318752297260828e-05,7.519022801419325e-06,2.635098454285678e-07,1.2178194643092556e-06,4.3495155775427495e-08,1.1485075546931298e-07,1.5731198535236118e-10,2.9229431558630574e-09,0.00014593664983046916
87.0,6.300063550362534e-05,7.495374583449667e-06,2.623687332418588e-07,1.2139570001213921e-06,4.330541061513913e-08,1.1448598121419334e-07,1.5643922680108196e-10,2.9101823696111593e-09,0.00014549906630407922
87.05000000000001,6.281437793647843e-05,7.471811906711846e-06,2.612331474245257e-07,1.210108644114058e-06,4.3116591674886e-08,1.1412254133651371e-07,1.5557177666919082e-10,2.8974839244697837e-09,0.0001450629836292672
87.10000000000001,6.26287479043803e-05,7.448334422832739e-06,2.6010305841116105e-07,1.2062743381876058e-06,4.292869395757674e-08,1.1376043033240846e-07,1.547095998502947e-10,2.884847483803167e-09,0.00014462839603909607
87.15,6.244374305028224e-05,7.424941785010001e-06,2.5897843680934744e-07,1.2024540245076688e-06,4.274171249562126e-08,1.1339964272318479e-07,1.5385266148869672e-10,2.8722727129648543e-09,0.00014419529779105577
87.2,6.225936102683117e-05,7.4016336480043475e-06,2.57859253398561e-07,1.1986476455038393e-06,4.255564235074197e-08,1.1304017305519697e-07,1.5300092697747617e-10,2.8597592792849182e-09,0.0001437636831669511
87.25,6.207559949632646e-05,7.378409668131862e-06,2.567454791290804e-07,1.194855143868351e-06,4.237047861378606e-08,1.1268201589972122e-07,1.5215436195657996e-10,2.847306852057316e-09,0.00014333354647278984
87.30000000000001,6.18924561306772e-05,7.355269503256339e-06,2.5563708512090383e-07,1.1910764625547675e-06,4.218621640453897e-08,1.1232516585283093e-07,1.513129323109315e-10,2.834915102527316e-09,0.00014290488203867068
87.35000000000001,6.170992861135971e-05,7.332212812781695e-06,2.545340426626746e-07,1.1873115447766828e-06,4.200285087153945e-08,1.1196961753527317e-07,1.5047660416855595e-10,2.8225837038789662e-09,0.0001424776842186731
87.4,6.152801462937487e-05,7.309239257644361e-06,2.5343632321061117e-07,1.1835603340064198e-06,4.182037719189544e-08,1.1161536559234503e-07,1.4964534389871687e-10,2.8103123312227163e-09,0.00014205194739074612
87.45,6.13467118852061e-05,7.286348500305779e-06,2.5234389838744727e-07,1.1798227739737436e-06,4.163879057110161e-08,1.1126240469377103e-07,1.4881911811008066e-10,2.7981006615830944e-09,0.0001416276659565991
87.5,6.116601808877732e-05,7.263540204744905e-06,2.51256739981378e-07,1.1760988086645793e-06,4.145808624285812e-08,1.1091072953358155e-07,1.4799789364888615e-10,2.7859483738864476e-09,0.00014120483434159215
87.55000000000001,6.098593095941108e-05,7.24081403645075e-06,2.501748199450132e-07,1.1723883823197352e-06,4.127825946889038e-08,1.1056033482999135e-07,1.4718163759712223e-10,2.7738551489487493e-09,0.00014078344699462725
87.60000000000001,6.080644822578718e-05,7.218169662414997e-06,2.49098110394339e-07,1.1686914394336386e-06,4.109930553877045e-08,1.1021121532527935e-07,1.463703172707315e-10,2.761820669463605e-09,0.0001403634983880409
87.65,6.0627567625900914e-05,7.195606751124588e-06,2.480265836076839e-07,1.1650079247530671e-06,4.092121976973908e-08,1.0986336578566819e-07,1.455639002178306e-10,2.749844619990239e-09,0.00013994498301749515
87.7,6.0449286907022076e-05,7.173124972554419e-06,2.469602120246947e-07,1.1613377832758987e-06,4.074399750652947e-08,1.095167810012053e-07,1.4476235421693566e-10,2.7379266869415516e-09,0.00013952789540187143
87.75,6.027160382565389e-05,7.1507239981600376e-06,2.4589896824531775e-07,1.157680960249862e-06,4.0567634121192275e-08,1.0917145578564414e-07,1.4396564727520412e-10,2.7260665585723246e-09,0.00013911223008316353
87.80000000000001,6.0094516147492115e-05,7.128403500870382e-06,2.4484282502878757e-07,1.1540374011712935e-06,4.039212501292143e-08,1.0882738497632599e-07,1.431737476266947e-10,2.7142639249675163e-09,0.0001386979816263716
87.85000000000001,5.9918021647384593e-05,7.10616315508059e-06,2.4379175529262326e-07,1.1504070517839077e-06,4.021746560788143e-08,1.0848456343406306e-07,1.4238662373064505e-10,2.7025184780305327e-09,0.00013828514461939682
87.9,5.9742118109290535e-05,7.084002636644781e-06,2.4274573211162915e-07,1.1467898580775616e-06,4.004365135903562e-08,1.0814298604302133e-07,1.4160424426975252e-10,2.6908299114716545e-09,0.00013787371367293585
87.95,5.9566803326240434e-05,7.06192162286894e-06,2.4170472871690513e-07,1.143185766287038e-06,3.987067774597592e-08,1.0780264771060464e-07,1.4082657814847328e-10,2.679197920796597e-09,0.00013746368342037676
88.0,5.939207510029596e-05,7.039919792503807e-06,2.4066871849486217e-07,1.1395947228908294e-06,3.969854027475352e-08,1.0746354336733913e-07,1.4005359449134274e-10,2.6676222032950188e-09,0.00013705504851769493
88.05000000000001,5.921793124251002e-05,7.017996825737807e-06,2.396376749862445e-07,1.1360166746099276e-06,3.9527234477710756e-08,1.0712566796675813e-07,1.3928526264129698e-10,2.656102458029203e-09,0.00013664780364334932
88.10000000000001,5.904436957288726e-05,6.996152404190048e-06,2.386115718851598e-07,1.1324515684066267e-06,3.935675591331436e-08,1.0678901648528852e-07,1.3852155215802367e-10,2.6446383858228104e-09,0.00013624194349817997
88.15,5.887138792034428e-05,6.974386210903285e-06,2.375903830381134e-07,1.1288993514833208e-06,3.9187100165989325e-08,1.0645358392213662e-07,1.3776243281630363e-10,2.6332296892497336e-09,0.00013583746280530507
88.2,5.869898412267048e-05,6.952697930336998e-06,2.3657408244305153e-07,1.1253599712813196e-06,3.901826284595449e-08,1.06119365299175e-07,1.37007874604386e-10,2.6218760726227136e-09,0.0001354343563100192
88.25,5.8527156026488906e-05,6.931087248360465e-06,2.3556264424840978e-07,1.121833375479663e-06,3.8850239589058906e-08,1.0578635566083051e-07,1.3625784772237647e-10,2.6105772419825654e-09,0.00013503261877969165
88.30000000000001,5.835590148721722e-05,6.909553852245871e-06,2.3455604275216792e-07,1.1183195119939448e-06,3.868302605661937e-08,1.0545455007397252e-07,1.3551232258062303e-10,2.5993329050873507e-09,0.000134632245003666
88.35000000000001,5.818521836902914e-05,6.888097430661495e-06,2.3355425240091273e-07,1.1148183289751464e-06,3.8516617935259363e-08,1.0512394362780125e-07,1.347712697981277e-10,2.5881427714011483e-09,0.00013423322979315915
88.4,5.801510454481555e-05,6.866717673664856e-06,2.32557247788904e-07,1.1113297748084665e-06,3.83510109367485e-08,1.0479453143373714e-07,1.340346602009598e-10,2.577006552083402e-09,0.0001338355679811616
88.45,5.7845557896146306e-05,6.84541427269597e-06,2.3156500365714998e-07,1.1078537981121676e-06,3.818620079784361e-08,1.0446630862531147e-07,1.3330246482069825e-10,2.5659239599782175e-09,0.00013343925442233756
88.5,5.7676576313231934e-05,6.824186920570603e-06,2.3057749489248765e-07,1.104390347736423e-06,3.802218328013067e-08,1.041392703580563e-07,1.3257465489287987e-10,2.5548947096035767e-09,0.0001330442839929267
88.55000000000001,5.7508157694885544e-05,6.803035311473563e-06,2.2959469652666886e-07,1.1009393727621706e-06,3.785895416986777e-08,1.0381341180939563e-07,1.3185120185544512e-10,2.5439185171408536e-09,0.00013265065159064483
88.60000000000001,5.7340299948485154e-05,6.781959140952061e-06,2.2861658373545431e-07,1.0975008224999782e-06,3.769650927782949e-08,1.0348872817853755e-07,1.3113207734721526e-10,2.532995100424317e-09,0.0001322583521345868
88.65,5.717300098993571e-05,6.760958105909037e-06,2.2764313183771103e-07,1.0940746464889036e-06,3.75348444391517e-08,1.0316521468636618e-07,1.3041725320638188e-10,2.52212417893056e-09,0.00013186738056512792
88.7,5.7006258743631754e-05,6.740031904596591e-06,2.266743162945183e-07,1.0906607944953714e-06,3.737395551317802e-08,1.0284286657533462e-07,1.2970670146899555e-10,2.5113054737682436e-09,0.0001314777318438278
88.75,5.684007114242005e-05,6.719180236609415e-06,2.2571011270827835e-07,1.0872592165120513e-06,3.7213838383307085e-08,1.0252167910935863e-07,1.2900039436747442e-10,2.500538707667679e-09,0.00013108940095333328
88.80000000000001,5.667443612756236e-05,6.6984028028782545e-06,2.2475049682183326e-07,1.0838698627567423e-06,3.705448895684074e-08,1.0220164757371047e-07,1.282983043291224e-10,2.4898236049706295e-09,0.00013070238289728233
88.85000000000001,5.650935164869864e-05,6.677699305663446e-06,2.237954445175891e-07,1.0804926836712659e-06,3.689590316483362e-08,1.0188276727491349e-07,1.2760040397466416e-10,2.4791598916202107e-09,0.0001303166727002089
88.9,5.6344815663809953e-05,6.657069448548415e-06,2.2284493181664286e-07,1.0771276299203587e-06,3.673807696194324e-08,1.0156503354063704e-07,1.2690666611678912e-10,2.4685472951507377e-09,0.00012993226540744716
88.95,5.618082613918199e-05,6.636512936433279e-06,2.2189893487791851e-07,1.0737746523905774e-06,3.658100632628155e-08,1.0124844171959257e-07,1.2621706375870393e-10,2.45798554467772e-09,0.00012954915608503703
89.0,5.6017381049368554e-05,6.6160294755284445e-06,2.209574299973072e-07,1.0704337021892075e-06,3.642468725926726e-08,1.0093298718142992e-07,1.2553157009269776e-10,2.4474743708878695e-09,0.00012916733981963005
89.05000000000001,5.585447837715524e-05,6.595618773348249e-06,2.200203936068134e-07,1.0671047306431758e-06,3.62691157854793e-08,1.006186653166338e-07,1.2485015849872458e-10,2.437013506029191e-09,0.00012878681171839553
89.10000000000001,5.569211611352345e-05,6.575280538704654e-06,2.1908780227370777e-07,1.0637876892979741e-06,3.6114287952511284e-08,1.0030547153642157e-07,1.241728025429903e-10,2.426602683901221e-09,0.00012840756690892728
89.15,5.553029225761414e-05,6.555014481700921e-06,2.1815963269968352e-07,1.0604825299165802e-06,3.596019983082654e-08,9.999340127264077e-08,1.2349947597655359e-10,2.4162416398452037e-09,0.00012802960053915065
89.2,5.5369004816692256e-05,6.534820313725374e-06,2.1723586172002083e-07,1.0571892044783917e-06,3.580684751361485e-08,9.9682449977668e-08,1.2283015273394155e-10,2.4059301107344177e-09,0.0001276529077772302
89.25,5.520825180611103e-05,6.5146977474451675e-06,2.1631646630275553e-07,1.0539076651781638e-06,3.5654227116649624e-08,9.937261312430755e-08,1.2216480693176893e-10,2.395667834964588e-09,0.00012727748381147788
89.30000000000001,5.5048031249276454e-05,6.494646496800091e-06,2.154014235478534e-07,1.05063786442495e-06,3.550233477814618e-08,9.906388620569063e-08,1.2150341286736913e-10,2.385454552444266e-09,0.00012690332385026127
89.35000000000001,5.48883411776122e-05,6.474666276996424e-06,2.144907106863914e-07,1.0473797548410543e-06,3.535116665862103e-08,9.875626473517652e-08,1.2084594501745166e-10,2.3752900045854298e-09,0.00012653042312191286
89.4,5.472917963052418e-05,6.454756804500778e-06,2.1358430507974157e-07,1.0441332892609802e-06,3.52007189407519e-08,9.844974424625247e-08,1.201923780367516e-10,2.365173934293954e-09,0.00012615877687463916
89.45,5.457054465536579e-05,6.434917797034019e-06,2.1268218421876328e-07,1.0408984207303936e-06,3.505098782923927e-08,9.814432029243458e-08,1.1954268675668965e-10,2.355106085960205e-09,0.00012578838037643065
89.5,5.441243430740305e-05,6.415148973565199e-06,2.117843257229992e-07,1.037675102505087e-06,3.490196955066816e-08,9.783998844716991e-08,1.1889684618405805e-10,2.345086205449829e-09,0.00012541922891497214
89.55000000000001,5.425484664977989e-05,6.3954500543055175e-06,2.1089070733987705e-07,1.034463288049949e-06,3.4753660353371186e-08,9.753674430373861e-08,1.1825483149970708e-10,2.3351140400945145e-09,0.00012505131779755316
89.60000000000001,5.409777975348389e-05,6.375820760702337e-06,2.1000130694391764e-07,1.0312629310379438e-06,3.460605650729264e-08,9.723458347515681e-08,1.1761661805724514e-10,2.3251893386827536e-09,0.00012468464235097988
89.65,5.394123169731164e-05,6.356260815433185e-06,2.091161025359459e-07,1.0280739853490878e-06,3.445915430385315e-08,9.693350159407927e-08,1.169821813817449e-10,2.3153118514507165e-09,0.00012431919792148585
89.7,5.378520056783482e-05,6.336769942399833e-06,2.0823507224230953e-07,1.0248964050694397e-06,3.4312950055815595e-08,9.663349431270353e-08,1.1635149716846364e-10,2.305481330073238e-09,0.00012395497987464438
89.75,5.36296844593661e-05,6.317347866722385e-06,2.0735819431410177e-07,1.0217301444900915e-06,3.416744009715171e-08,9.633455730267398e-08,1.1572454128157083e-10,2.2956975276548088e-09,0.0001235919835952811
89.80000000000001,5.347468147392528e-05,6.29799431473339e-06,2.064854471263892e-07,1.0185751581061656e-06,3.402262078290963e-08,9.603668625498679e-08,1.15101289752889e-10,2.28596019872063e-09,0.0001232302044873866
89.85000000000001,5.332018972120577e-05,6.278709013972023e-06,2.05616809177446e-07,1.0154314006158207e-06,3.387848848908256e-08,9.573987687989531e-08,1.1448171878064803e-10,2.276269099207761e-09,0.00012286963797403006
89.9,5.3166207318540806e-05,6.25949169317823e-06,2.0475225908799078e-07,1.0122988269192552e-06,3.373503961247784e-08,9.544412490681523e-08,1.1386580472824005e-10,2.2666239864562718e-09,0.0001225102794972726
89.95,5.301273239087024e-05,6.240342082286968e-06,2.038917756004311e-07,1.0091773921177236e-06,3.359227057058729e-08,9.514942608423122e-08,1.1325352412298426e-10,2.2570246192005234e-09,0.00012215212451808168
90.0,5.2859763070707306e-05,6.22125991242244e-06,2.0303533757811166e-07,1.006067051512554e-06,3.345017780145839e-08,9.485577617960397e-08,1.1264485365492028e-10,2.2474707575604102e-09,0.00012179516851624559
90.05000000000001,5.2707297498105485e-05,6.202244915892365e-06,2.021829240045675e-07,1.0029677606041716e-06,3.330875776356614e-08,9.456317097927707e-08,1.1203977017558871e-10,2.237962163032739e-09,0.00012143940699028831
90.10000000000001,5.2555333820625785e-05,6.183296826182303e-06,2.0133451398278353e-07,9.998794750911305e-07,3.3168006935685975e-08,9.427160628838469e-08,1.1143825069682354e-10,2.2284985984827463e-09,0.00012108483545738542
90.15,5.2403870193303726e-05,6.164415377949958e-06,2.0049008673445635e-07,9.968021508691434e-07,3.30279218167673e-08,9.398107793075989e-08,1.108402723895703e-10,2.21907982813548e-09,0.00012073144945327907
90.2,5.2252904778616904e-05,6.145600307019556e-06,1.996496215992635e-07,9.937357440301226e-07,3.288849892580815e-08,9.369158174884346e-08,1.1024581258270137e-10,2.2097056175673054e-09,0.00012037924453219496
90.25,5.21024357464525e-05,6.126851350376239e-06,1.988130980341363e-07,9.906802108612253e-07,3.2749734801730515e-08,9.340311360359316e-08,1.0965484876183936e-10,2.2003757336975643e-09,0.00012002821626675842
90.30000000000001,5.195246127407494e-05,6.108168246160477e-06,1.979804956125377e-07,9.876355078439002e-07,3.261162600325647e-08,9.311566937439314e-08,1.0906735856819837e-10,2.1910899447802175e-09,0.00011967836024791177
90.35000000000001,5.180297954609391e-05,6.089550733662539e-06,1.9715179402374584e-07,9.846015916529466e-07,3.247416910878541e-08,9.282924495896418e-08,1.0848331979742632e-10,2.18184802039555e-09,0.00011932967208483187
90.4,5.1653988754432105e-05,6.070998553316943e-06,1.963269730721402e-07,9.815784191555674e-07,3.2337360716271676e-08,9.254383627327416e-08,1.0790271039845775e-10,2.1726497314418753e-09,0.00011898214740484744
90.45,5.150548709829354e-05,6.052511446696981e-06,1.9550601267649477e-07,9.785659474104373e-07,3.220119744310336e-08,9.225943925144995e-08,1.0732550847238688e-10,2.163494850127357e-09,0.00011863578185335778
90.5,5.135747278413181e-05,6.034089156509254e-06,1.9468889286927474e-07,9.755641336667708e-07,3.206567592598171e-08,9.19760498456879e-08,1.0675169227132974e-10,2.1543831499619624e-09,0.0001182905710937511
90.55000000000001,5.1209944025618484e-05,6.015731426588225e-06,1.938755937959378e-07,9.725729353633958e-07,3.193079282080147e-08,9.169366402616632e-08,1.0618124019731047e-10,2.1453144057493235e-09,0.00011794651080732368
90.60000000000001,5.1062899043611876e-05,5.9974380018908394e-06,1.9306609571424117e-07,9.695923101278353e-07,3.1796544802532043e-08,9.141227778095862e-08,1.0561413080115449e-10,2.136288393578724e-09,0.00011760359669319956
90.65,5.0916336066125515e-05,5.979208628491111e-06,1.9226037899355125e-07,9.666222157753865e-07,3.16629285650992e-08,9.113188711594503e-08,1.0505034278138168e-10,2.1273048908170943e-09,0.00011726182446824972
90.7,5.07702533282972e-05,5.961043053574791e-06,1.9145842411415968e-07,9.636626103082119e-07,3.1529940821267905e-08,9.085248805472682e-08,1.0448985498312146e-10,2.1183636761011412e-09,0.00011692118986701275
90.75,5.0624649072357976e-05,5.94294102543404e-06,1.90660211666603e-07,9.607134519144332e-07,3.1397578302525724e-08,9.05740766385401e-08,1.0393264639702258e-10,2.1094645293294746e-09,0.00011658168864161539
90.80000000000001,5.047952154760128e-05,5.924902293462126e-06,1.8986572235098685e-07,9.577746989672274e-07,3.126583775896691e-08,9.029664892616999e-08,1.0337869615818554e-10,2.1006072316548022e-09,0.00011624331656169318
90.85000000000001,5.033486901035239e-05,5.9069266081481775e-06,1.890749369763156e-07,9.548463100239334e-07,3.1134715959177653e-08,9.00202009938657e-08,1.028279835450926e-10,2.0917915654762e-09,0.00011590606941431253
90.9,5.019068972393766e-05,5.889013721071908e-06,1.8828783645982437e-07,9.519282438251546e-07,3.1004209690121756e-08,8.974472893525511e-08,1.0228048797854334e-10,2.08301731443131e-09,0.00011556994300389157
90.95,5.004698195865424e-05,5.871163384898426e-06,1.875044018263175e-07,9.490204592938744e-07,3.087431575702711e-08,8.947022886126093e-08,1.0173618902061657e-10,2.0742842633887774e-09,0.00011523493315212282
91.0,4.990374399173984e-05,5.853375353373039e-06,1.8672461420751037e-07,9.46122915534572e-07,3.0745030983273027e-08,8.919669690001684e-08,1.0119506637362371e-10,2.0655921984406165e-09,0.00011490103569789557
91.05000000000001,4.976097410734248e-05,5.83564938131609e-06,1.8594845484137556e-07,9.432355718323433e-07,3.0616352210278266e-08,8.892412919678374e-08,1.0065709987907454e-10,2.0569409068946356e-09,0.00011456824649721858
91.10000000000001,4.9618670596490736e-05,5.8179852246178426e-06,1.8517590507149441e-07,9.403583876520305e-07,3.048827629738986e-08,8.865252191386737e-08,1.001222695166554e-10,2.0483301772669713e-09,0.00011423656142314374
91.15,4.947683175706362e-05,5.800382640233345e-06,1.844069463464105e-07,9.374913226373475e-07,3.036080012177255e-08,8.838187123053484e-08,9.95905554032095e-11,2.0397597992746535e-09,0.0001139059763656892
91.2,4.9335455893761044e-05,5.782841386177365e-06,1.8364156021898985e-07,9.346343366100189e-07,3.023392057829912e-08,8.811217334293292e-08,9.906193779172781e-11,2.0312295638281442e-09,0.00011357648723176352
91.25,4.9194541318074204e-05,5.765361221519335e-06,1.828797283457841e-07,9.317873895689184e-07,3.0107634579441346e-08,8.784342446400672e-08,9.85363970703524e-11,2.02273926302397e-09,0.0001132480899450901
91.30000000000001,4.9054086348256116e-05,5.7479419063783135e-06,1.8212143248639784e-07,9.289504416892126e-07,2.99819390551616e-08,8.75756208234178e-08,9.801391376137897e-11,2.014288690137482e-09,0.00011292078044613179
