Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(10),J_4s(1),J_4p(1),J_total_Ga
71.85000000000001,0.00010118675678532148,1.1996110278046501e-05,4.7305485313314113e-07,1.7930135209910749e-06,6.975561191145385e-08,2.1752207993826922e-10,9.740227559859133e-08,1.8748316939908285e-09,0.00023340747856267626
71.9,0.00010083213491532259,1.1951101365880926e-05,4.7059830461876814e-07,1.7862247394304975e-06,6.939062207145408e-08,2.160691540706072e-10,9.703303888947308e-08,1.8650215564061308e-09,0.0002325769473922854
71.95,0.00010047892466919429,1.1906286246879982e-05,4.681560114329319e-07,1.779465498809818e-06,6.9027767641208e-08,2.1462686248120312e-10,9.666541111011159e-08,1.8552688192800322e-09,0.0002317497878638773
72.0,0.00010012711980641117,1.1861663983936996e-05,4.6572788226246133e-07,1.7727356545431223e-06,6.866703482194074e-08,2.1319512058174715e-10,9.629938437347877e-08,1.8455731116314815e-09,0.00023092598468535337
72.05,9.977671411652363e-05,1.1817233644947792e-05,4.633138264334289e-07,1.766035062826947e-06,6.830840991238303e-08,2.117738445101163e-10,9.593495083530298e-08,1.8359340651016223e-09,0.00023010552264085242
72.10000000000001,9.942770141900236e-05,1.1772994302781623e-05,4.6091375390629944e-07,1.7593635806356623e-06,6.795187930802412e-08,2.1036295112367013e-10,9.557210269381595e-08,1.8263513139336808e-09,0.00022928838659033802
72.15,9.908007556308413e-05,1.1728945035252344e-05,4.58527575271122e-07,1.7527210657168944e-06,6.759742950037107e-08,2.0896235799263093e-10,9.52108321895021e-08,1.8168244949530598e-09,0.0002284745614691896
72.2,9.87338304276175e-05,1.1685084925089648e-05,4.561552017427543e-07,1.746107376586957e-06,6.72450470762131e-08,2.0757198339353226e-10,9.48511316048487e-08,1.8073532475475712e-09,0.00022766403228779321
72.25,9.838895992091033e-05,1.1641413059910594e-05,4.537965451561324e-07,1.7395223725263315e-06,6.689471871689311e-08,2.0619174630271755e-10,9.449299326409832e-08,1.7979372136477243e-09,0.00022685678413113754
72.3,9.804545798057756e-05,1.1597928532191261e-05,4.5145151796157645e-07,1.7329659135751668e-06,6.654643119758454e-08,2.0482156638991692e-10,9.413640953300208e-08,1.7885760377073736e-09,0.00022605280215841055
72.35000000000001,9.770331857338997e-05,1.1554630439238572e-05,4.4912003322013396e-07,1.7264378605288065e-06,6.620017138657477e-08,2.0346136401186942e-10,9.378137281857524e-08,1.7792693666844234e-09,0.0002252520716025989
72.4,9.736253569512408e-05,1.151151788316236e-05,4.468020045989644e-07,1.7199380749333546e-06,6.585592624455414e-08,2.0211106020602906e-10,9.342787556885473e-08,1.7700168500216917e-09,0.0002244545777700905
72.45,9.702310337041204e-05,1.1468589970847477e-05,4.444973463667552e-07,1.7134664190812491e-06,6.551368282390993e-08,2.007705766843235e-10,9.30759102726558e-08,1.760818139627925e-09,0.0002236603060402773
72.5,9.668501565259322e-05,1.142584581392621e-05,4.422059733891811e-07,1.7070227560068852e-06,6.517342826802779e-08,1.9943983582696257e-10,9.272546945933294e-08,1.751672889858996e-09,0.0002228692418651627
72.55,9.634826662356613e-05,1.1383284528750798e-05,4.3992780112439744e-07,1.7006069494822533e-06,6.483514981059778e-08,1.9811876067633504e-10,9.23765456985416e-08,1.742580757499202e-09,0.0002220813707689697
72.60000000000001,9.601285039364118e-05,1.1340905236366123e-05,4.3766274561857e-07,1.6942188640126083e-06,6.449883477492634e-08,1.9680727493092264e-10,9.202913160000042e-08,1.7335414017428133e-09,0.0002212966783477519
72.65,9.567876110139472e-05,1.1298707062482635e-05,4.3541072350144433e-07,1.687858364832173e-06,6.416447057325433e-08,1.9550530293930807e-10,9.168321981325627e-08,1.724554484175707e-09,0.00022051515026900732
72.7,9.534599291352288e-05,1.125668913744932e-05,4.3317165198194456e-07,1.6815253178998494e-06,6.383204470607977e-08,1.9421276969424779e-10,9.133880302744962e-08,1.7156196687570802e-09,0.00021973677227129284
72.75,9.501454002469717e-05,1.1214850596226954e-05,4.3094544884381447e-07,1.6752195898949787e-06,6.350154476148701e-08,1.9292960082677222e-10,9.099587397108234e-08,1.7067366218015254e-09,0.0002189615301638422
72.8,9.468439665742044e-05,1.1173190578361472e-05,4.287320324412906e-07,1.668941048213116e-06,6.317295841448101e-08,1.9165572260035695e-10,9.065442541178628e-08,1.697905011961031e-09,0.00021818940982618623
72.85000000000001,9.435555706188357e-05,1.1131708227957492e-05,4.2653132169481035e-07,1.662689560961834e-06,6.284627342632699e-08,1.9039106190515095e-10,9.031445015609351e-08,1.689124510207216e-09,0.0002174203972077741
72.9,9.40280155158234e-05,1.109040269365207e-05,4.243432360867583e-07,1.6564649969565592e-06,6.252147764389594e-08,1.8913554625227078e-10,8.997594104920881e-08,1.6803947898138017e-09,0.00021665447832759874
72.95,9.37017663243805e-05,1.1049273128588497e-05,4.2216769565724005e-07,1.6502672257164189e-06,6.219855899901472e-08,1.878891037681391e-10,8.963889097478204e-08,1.671715526339082e-09,0.00021589163927382196
73.0,9.337680381995875e-05,1.1008318690390374e-05,4.2000462099989733e-07,1.6440961174601325e-06,6.187750550782204e-08,1.866516631888705e-10,8.930329285468323e-08,1.6630863976085563e-09,0.0002151318662034037
73.05,9.305312236208506e-05,1.0967538541135789e-05,4.178539332577531e-07,1.6379515431019179e-06,6.155830527012964e-08,1.8542315385472797e-10,8.896913964877857e-08,1.6545070836977545e-09,0.00021437514534173262
73.10000000000001,9.273071633726991e-05,1.0926931847331664e-05,4.1571555411909054e-07,1.6318333742474244e-06,6.124094646878847e-08,1.8420350570463176e-10,8.863642435470782e-08,1.6459772669152933e-09,0.00021362146298225867
73.15,9.240958015886919e-05,1.0886497779888298e-05,4.135894058133683e-07,1.6257414831897006e-06,6.092541736906054e-08,1.8299264927071112e-10,8.830514000766354e-08,1.6374966317858677e-09,0.0002128708054861288
73.2,9.208970826694575e-05,1.0846235514093978e-05,4.1147541110716275e-07,1.6196757429051693e-06,6.061170631799498e-08,1.8179051567291812e-10,8.797527968017078e-08,1.6290648650334305e-09,0.00021212315928182285
73.25,9.177109512813267e-05,1.0806144229589837e-05,4.0937349330014886e-07,1.613636027049646e-06,6.029980174381004e-08,1.8059703661368852e-10,8.764683648186941e-08,1.620681655564723e-09,0.0002113785108647935
73.3,9.145373523549684e-05,1.0766223110344832e-05,4.072835762211105e-07,1.607622209954373e-06,5.998969215527976e-08,1.7941214437265792e-10,8.731980355929696e-08,1.612346694452658e-09,0.0002106368467971072
73.35000000000001,9.113762310840326e-05,1.0726471344630857e-05,4.0520558422398297e-07,1.601634166622079e-06,5.968136614112572e-08,1.7823577180142678e-10,8.699417409567249e-08,1.604059674919948e-09,0.00020989815370708726
73.4,9.082275329238048e-05,1.0686888124998083e-05,4.031394421839301e-07,1.5956717727230721e-06,5.9374812369413634e-08,1.770678523183745e-10,8.666994131068335e-08,1.5958202923229856e-09,0.00020916241828896018
73.45,9.050912035898594e-05,1.0647472648250326e-05,4.0108507549344754e-07,1.5897349045913389e-06,5.9070019586954725e-08,1.7590831990353058e-10,8.634709846027155e-08,1.5876282441356324e-09,0.00020842962730250136
73.5,9.019671890567295e-05,1.0608224115420687e-05,3.9904241005850257e-07,1.5838234392206868e-06,5.876697661871267e-08,1.7475710909349145e-10,8.602563883642223e-08,1.5794832299332276e-09,0.00020769976757268566
73.55,8.98855435556578e-05,1.0569141731747281e-05,3.970113722947026e-07,1.577937254260902e-06,5.8465672367214356e-08,1.7361415497637338e-10,8.57055557669539e-08,1.5713849513768818e-09,0.0002069728259893385
73.60000000000001,8.95755889577878e-05,1.0530224706649119e-05,3.949918891234941e-07,1.5720762280139304e-06,5.816609581196602e-08,1.7247939318683558e-10,8.53868426153092e-08,1.563333112197699e-09,0.00020624878950678912
73.65,8.926684978641029e-05,1.0491472253702191e-05,3.9298388796839496e-07,1.5662402394300906e-06,5.7868236008874366e-08,1.713527599011504e-10,8.506949278034766e-08,1.5553274181811658e-09,0.00020552764514352663
73.7,8.895932074124164e-05,1.0452883590615594e-05,3.9098729675125154e-07,1.560429168104296e-06,5.7572082089671435e-08,1.702341918322997e-10,8.475349969613899e-08,1.5473675771517605e-09,0.00020480937998185636
73.75,8.865299654723768e-05,1.0414457939207903e-05,3.890020438885313e-07,1.5546428942723154e-06,5.727762326134509e-08,1.6912362622513873e-10,8.443885683175845e-08,1.5394532989575751e-09,0.0002040939811675598
73.8,8.834787195446451e-05,1.0376194525383645e-05,3.870280582876424e-07,1.5488812988070492e-06,5.6984848805573585e-08,1.680210008515946e-10,8.412555769108288e-08,1.531584295455107e-09,0.00020338143590955583
73.85000000000001,8.804394173796998e-05,1.0338092579109916e-05,3.850652693432827e-07,1.5431442632148288e-06,5.669374807816492e-08,1.6692625400592324e-10,8.381359581258846e-08,1.5237602804941773e-09,0.00020267173147956388
73.9,8.774120069765623e-05,1.030015133439319e-05,3.831136069338205e-07,1.5374316696317478e-06,5.6404310508500923e-08,1.6583932450000415e-10,8.350296476915e-08,1.5159809699030215e-09,0.00020196485521176944
73.95,8.743964365815221e-05,1.0262370029256167e-05,3.8117300141769947e-07,1.5317434008199999e-06,5.611652559898505e-08,1.647601516586663e-10,8.319365816784006e-08,1.508246081473394e-09,0.00020126079450249058
74.0,8.713926546868755e-05,1.0224747905714874e-05,3.792433836298768e-07,1.526079340164255e-06,5.5830382924495474e-08,1.636886753150883e-10,8.288566964973086e-08,1.5005553349458613e-09,0.00020055953680984712
74.05,8.684006100296688e-05,1.0187284209755844e-05,3.7732468487828814e-07,1.5204393716680507e-06,5.554587213184237e-08,1.626248358062302e-10,8.257899288969721e-08,1.4929084519951963e-09,0.0001998610696534318
74.10000000000001,8.654202515904467e-05,1.0149978191313446e-05,3.7541683694033984e-07,1.5148233799502059e-06,5.526298293922931e-08,1.6156857396829893e-10,8.227362159622006e-08,1.4853051562159354e-09,0.00019916538061398242
74.15,8.624515285920129e-05,1.0112829104247401e-05,3.7351977205943264e-07,1.509231250241265e-06,5.498170513571935e-08,1.6051983113226333e-10,8.196954951119127e-08,1.477745173107999e-09,0.00019847245733305762
74.2,8.59494390498188e-05,1.0075836206320329e-05,3.7163342294150716e-07,1.5036628683799488e-06,5.4702028580705054e-08,1.5947854911941943e-10,8.166677040972e-08,1.4702282300623624e-09,0.00019778228751271215
74.25,8.565487870125832e-05,1.0038998759175545e-05,3.697577227516227e-07,1.4981181208096424e-06,5.442394320338315e-08,1.5844467023699442e-10,8.136527809994096e-08,1.462754056347037e-09,0.00019709485891517564
74.3,8.536146680773764e-05,1.0002316028314934e-05,3.678926051105605e-07,1.4925968945748976e-06,5.414743900223314e-08,1.574181372737887e-10,8.106506642282231e-08,1.455322383092967e-09,0.00019641015936253318
74.35000000000001,8.506919838720945e-05,9.96578728307696e-06,3.660380040914535e-07,1.4870990773179576e-06,5.3872506044500295e-08,1.5639889349586239e-10,8.076612925197567e-08,1.447932943280155e-09,0.00019572817673640664
74.4,8.477806848124061e-05,9.929411796614873e-06,3.6419385421644687e-07,1.4816245572753107e-06,5.359913446568288e-08,1.5538688264226208e-10,8.046846049346763e-08,1.4405854717238402e-09,0.00019504889897763947
74.45,8.448807215489139e-05,9.89318884587493e-06,3.6236009045337833e-07,1.476173223274249e-06,5.332731446902295e-08,1.5438204892079048e-10,8.017205408563157e-08,1.4332797050608173e-09,0.0001943723140859811
74.5,8.419920449659606e-05,9.857117711574865e-06,3.605366482124914e-07,1.4707449647294665e-06,5.305703632500195e-08,1.5338433700381546e-10,7.987690399888132e-08,1.4260153817359333e-09,0.0001936984101197753
74.55,8.391146061804374e-05,9.82119767818243e-06,3.587234633431712e-07,1.4653396716396676e-06,5.2788290370839993e-08,1.523936920241166e-10,7.958300423552575e-08,1.418792241988519e-09,0.000193027175195649
74.60000000000001,8.362483565405988e-05,9.785428033894082e-06,3.569204721307069e-07,1.4599572345841993e-06,5.252106700999902e-08,1.5141005957077617e-10,7.929034882958429e-08,1.4116100278390645e-09,0.00019235859748820329
74.65,8.333932476248884e-05,9.749808070613831e-06,3.551276112930818e-07,1.4545975447197101e-06,5.225535671169057e-08,1.504333856851068e-10,7.899893184660431e-08,1.4044684830759638e-09,0.0001916926652297065
74.7,8.305492312407628e-05,9.714337083932133e-06,3.5334481797778436e-07,1.4492604937768158e-06,5.199115001038664e-08,1.494636168566141e-10,7.87087473834788e-08,1.3973673532424404e-09,0.00019102936670978822
74.75,8.277162594235289e-05,9.679014373105003e-06,3.5157202975864905e-07,1.4439459740568003e-06,5.1728437505334975e-08,1.4850070001900555e-10,7.841978956826552e-08,1.390306385623445e-09,0.00019036869027513564
74.8,8.248942844351853e-05,9.643839241033212e-06,3.4980918463272004e-07,1.4386538784283296e-06,5.146720986007822e-08,1.4754458254622736e-10,7.813205256000731e-08,1.383285329232608e-09,0.00018971062432919164
74.85000000000001,8.220832587632679e-05,9.608810994241608e-06,3.4805622101713993e-07,1.4333841003241864e-06,5.1207457801976763e-08,1.4659521224855833e-10,7.784553054855402e-08,1.376303934799617e-09,0.00018905515733185426
74.9,8.192831351197073e-05,9.573928942858606e-06,3.4631307774606495e-07,1.4281365337380315e-06,5.094917212173565e-08,1.4565253736872162e-10,7.756021775438452e-08,1.369361954757313e-09,0.00018840227779917874
74.95,8.164938664396839e-05,9.539192400595723e-06,3.445796940676002e-07,1.4229110732211726e-06,5.06923436729348e-08,1.4471650657802518e-10,7.727610842843028e-08,1.3624591432292395e-09,0.00018775197430307965
75.0,8.137154058804966e-05,9.504600684727317e-06,3.428560096407638e-07,1.4177076138793659e-06,5.043696337156354e-08,1.4378706897257096e-10,7.699319685190062e-08,1.3555952560170612e-09,0.0001871042354710362
75.05,8.10947706820434e-05,9.470153116070408e-06,3.411419645324727e-07,1.4125260513696303e-06,5.018302219555844e-08,1.4286417406947565e-10,7.671147733610798e-08,1.34877005058793e-09,0.00018645904998579853
75.10000000000001,8.081907228576525e-05,9.435849018964628e-06,3.394374992145519e-07,1.4073662818970823e-06,4.993051118434497e-08,1.419477718031336e-10,7.643094422229496e-08,1.3419832860623849e-09,0.000185816406585096
75.15,8.054444078090626e-05,9.401687721252329e-06,3.3774255456077055e-07,1.4022282022117967e-06,4.967942143838302e-08,1.4103781252151787e-10,7.615159188146274e-08,1.3352347232020572e-09,0.00018517629406134703
75.2,8.027087157092149e-05,9.367668554258724e-06,3.360570718438956e-07,1.397111709605674e-06,4.942974411871558e-08,1.4013424698250998e-10,7.587341471419948e-08,1.3285241243975546e-09,0.0001845387012613701
75.25,7.99983600809199e-05,9.333790852772249e-06,3.343809927327741e-07,1.3920167019093397e-06,4.918147044652144e-08,1.3923702635026666e-10,7.559640715051061e-08,1.3218512536564025e-09,0.00018390361708609692
75.3,7.972690175755453e-05,9.300053955024987e-06,3.32714259289436e-07,1.3869430774890562e-06,4.893459170267118e-08,1.3834610219162813e-10,7.532056364965028e-08,1.3152158765910774e-09,0.0001832710304902876
75.35000000000001,7.945649206891318e-05,9.266457202673213e-06,3.310568139662198e-07,1.3818907352436537e-06,4.868909922728687e-08,1.3746142647255468e-10,7.504587869995332e-08,1.3086177604072267e-09,0.00018264093048224618
75.4,7.91871265044101e-05,9.232999940778114e-06,3.294085996029229e-07,1.3768595746014883e-06,4.8444984419305293e-08,1.3658295155459235e-10,7.47723468186686e-08,1.302056673891906e-09,0.00018201330612353952
75.45,7.891880057467748e-05,9.199681517786518e-06,3.2776955942397024e-07,1.3718494955174029e-06,4.8202238736044275e-08,1.3571063019138385e-10,7.449996255179299e-08,1.295532387401859e-09,0.00018138814652871575
75.5,7.865150981145835e-05,9.166501285511846e-06,3.26139637035609e-07,1.366860398469723e-06,4.796085369277292e-08,1.3484441552518854e-10,7.422872047390699e-08,1.2890446728520487e-09,0.00018076544086502604
75.55,7.83852497674996e-05,9.133458599115125e-06,3.24518776423124e-07,1.3618921844572628e-06,4.7720820862284996e-08,1.3398426108346287e-10,7.395861518801097e-08,1.2825933037040875e-09,0.00018014517835214698
75.60000000000001,7.812001601644558e-05,9.100552817086119e-06,3.2290692194807426e-07,1.3569447549963477e-06,4.74821318744758e-08,1.3313012077547583e-10,7.368964132536239e-08,1.2761780549548878e-09,0.00017952734826190485
75.65,7.785580415273272e-05,9.067783301224626e-06,3.213040183455539e-07,1.3520180121178674e-06,4.7244778415922584e-08,1.3228194888892046e-10,7.342179354531455e-08,1.2697987031254915e-09,0.00017891193991800193
75.7,7.759260979148385e-05,9.035149416621786e-06,3.1971001072146977e-07,1.3471118583643277e-06,4.70087522294675e-08,1.3143970008659216e-10,7.315506653515524e-08,1.2634550262496407e-09,0.000178298942695743
75.75,7.7330428568404e-05,9.002650531641602e-06,3.1812484454984523e-07,1.3422261967869385e-06,4.677404511380485e-08,1.3060332940308232e-10,7.288945500994756e-08,1.257146803862809e-09,0.00017768834602176477
75.8,7.706925613967615e-05,8.970286017902524e-06,3.165484656701424e-07,1.3373609309427104e-06,4.654064892307107e-08,1.2977279224149837e-10,7.262495371237093e-08,1.2508738169912152e-09,0.0001770801393737662
75.85000000000001,7.680908818185779e-05,8.938055250259146e-06,3.1498082028460576e-07,1.3325159648915702e-06,4.630855556643794e-08,1.2894804437023153e-10,7.236155741256342e-08,1.2446358481407621e-09,0.00017647431228024025
75.9,7.654992039177822e-05,8.90595760678406e-06,3.1342185495562846e-07,1.3276912031935002e-06,4.607775700770941e-08,1.2812904191974562e-10,7.209926090796566e-08,1.2384326812862615e-09,0.00017587085432020798
75.95,7.629174848643579e-05,8.873992468749729e-06,3.118715166031352e-07,1.3228865509056823e-06,4.5848245264920887e-08,1.2731574137939313e-10,7.183805902316394e-08,1.2322641018606637e-09,0.0001752697551229527
76.0,7.603456820289631e-05,8.842159220610552e-06,3.1032975250198947e-07,1.3181019135796735e-06,4.562001240994252e-08,1.2650809959426124e-10,7.157794660973637e-08,1.226129896744394e-09,0.00017467100436775683
76.05,7.577837529819175e-05,8.810457249985009e-06,3.087965102794194e-07,1.3133371972585904e-06,4.5393050568085e-08,1.257060737620554e-10,7.131891854609858e-08,1.220029854254693e-09,0.00017407459178363978
76.10000000000001,7.552316554921938e-05,8.7788859476379e-06,3.072717379124632e-07,1.3085923084743125e-06,4.5167351917708734e-08,1.249096214300026e-10,7.106096973735048e-08,1.2139637641351191e-09,0.00017348050714909737
76.15,7.52689347526419e-05,8.747444707462743e-06,3.0575538372543707e-07,1.303867154244709e-06,4.494290868983627e-08,1.2411870049179553e-10,7.080409511512515e-08,1.2079314175451748e-09,0.00017288874029184307
76.2,7.501567872478734e-05,8.716132926464182e-06,3.0424739638741844e-07,1.2991616420708687e-06,4.4719713167767055e-08,1.2333326918455485e-10,7.054828963743701e-08,1.2019326070499162e-09,0.00017229928108854962
76.25,7.476339330155018e-05,8.684950004740602e-06,3.0274772490975313e-07,1.2944756799343606e-06,4.449775768669619e-08,1.225532860858238e-10,7.029354828853219e-08,1.1959671266097033e-09,0.0001717121194645935
76.3,7.451207433829274e-05,8.653895345466792e-06,3.0125631864357973e-07,1.289809176294506e-06,4.427703463333544e-08,1.2177871011057653e-10,7.003986607873897e-08,1.1900347715699816e-09,0.00017112724539379977
76.35000000000001,7.4261717709747e-05,8.622968354876724e-06,2.997731272773733e-07,1.2851620400856646e-06,4.4057536445537584e-08,1.210095005082773e-10,6.978723804431959e-08,1.1841353386512058e-09,0.0001705446488981886
76.4,7.401231930991737e-05,8.592168442246469e-06,2.982981008345103e-07,1.2805341807145457e-06,4.3839255611923916e-08,1.2024561685997512e-10,6.953565924732344e-08,1.178268625938831e-09,0.00016996432004772456
76.45,7.376387505198318e-05,8.561495019877138e-06,2.9683118967084863e-07,1.2759255080575228e-06,4.362218467151384e-08,1.194870190753811e-10,6.928512477543999e-08,1.1724344328733412e-09,0.00016938624896006436
76.5,7.351638086820251e-05,8.530947503078007e-06,2.953723444723298e-07,1.2713359324579762e-06,4.340631621335841e-08,1.1873366739001412e-10,6.903562974185325e-08,1.166632560240397e-09,0.000168810425800309
76.55,7.326983270981615e-05,8.500525310149702e-06,2.939215162525984e-07,1.266765364723647e-06,4.319164287617605e-08,1.1798552236236013e-10,6.87871692850974e-08,1.160862810161021e-09,0.0001682368407807556
76.60000000000001,7.302422654695197e-05,8.470227862367486e-06,2.9247865635063996e-07,1.2622137161240073e-06,4.297815734799133e-08,1.1724254487104672e-10,6.853973856891289e-08,1.1551249860818546e-09,0.00016766548416065135
76.65,7.277955836853034e-05,8.440054583964688e-06,2.9104371642843903e-07,1.2576808983876514e-06,4.276585236577682e-08,1.1650469611206034e-10,6.829333278210352e-08,1.1494188927655547e-09,0.00016709634624594876
76.7,7.253582418216916e-05,8.410004902116154e-06,2.896166484686512e-07,1.253166823699691e-06,4.255472071509712e-08,1.1577193759598843e-10,6.804794713839443e-08,1.1437443362813365e-09,0.00016652941738906155
76.75,7.229302001409023e-05,8.380078246921864e-06,2.881974047722976e-07,1.2486714046991796e-06,4.23447552297564e-08,1.1504423114527479e-10,6.780357687629093e-08,1.1381011239953209e-09,0.0001659646879886229
76.80000000000001,7.205114190902566e-05,8.350274051390618e-06,2.8678593795647465e-07,1.2441945544765444e-06,4.213594879144814e-08,1.1432153889150566e-10,6.756021725893811e-08,1.1324890645611447e-09,0.00016540214848924451
76.85000000000001,7.181018593012516e-05,8.32059175142386e-06,2.853822009520839e-07,1.2397361865710416e-06,4.1928294329408126e-08,1.1360382327272744e-10,6.731786357398183e-08,1.1269079679107035e-09,0.00016484178938127767
76.9,7.157014815886321e-05,8.291030785799514e-06,2.839861470015757e-07,1.235296214968214e-06,4.1721784820069545e-08,1.1289104703078887e-10,6.707651113342957e-08,1.1213576452448226e-09,0.00016428360120057415
76.95,7.133102469494734e-05,8.261590596156003e-06,2.825977296567138e-07,1.230874554097378e-06,4.151641328672135e-08,1.1218317320869261e-10,6.683615527351304e-08,1.1158379090241229e-09,0.00016372757452825018
77.0,7.109281165622661e-05,8.232270626976329e-06,2.8121690277635605e-07,1.2264711188291193e-06,4.1312172799168957e-08,1.1148016514798592e-10,6.659679135455126e-08,1.110348572959825e-09,0.00016317369999045082
77.05000000000001,7.085550517860052e-05,8.203070325572235e-06,2.798436205242513e-07,1.2220858244728019e-06,4.1109056473397495e-08,1.1078198648618595e-10,6.635841476081439e-08,1.1048894520047e-09,0.00016262196825811548
77.10000000000001,7.06191014159288e-05,8.173989142068515e-06,2.784778373668562e-07,1.2177185867741014e-06,4.090705747123832e-08,1.1008860115419791e-10,6.612102090038872e-08,1.0994603623441527e-09,0.00016207237004674604
77.15,7.038359653994104e-05,8.145026529387327e-06,2.7711950807116405e-07,1.2133693219125392e-06,4.070616900003719e-08,1.0939997337377854e-10,6.5884605205042e-08,1.094061121387286e-09,0.0001615248961161742
77.2,7.01489867401473e-05,8.116181943232693e-06,2.757685877025553e-07,1.209037946499045e-06,4.050638431232565e-08,1.087160676550251e-10,6.56491631300902e-08,1.0886915477580305e-09,0.00016097953727033185
77.25,6.991526822374906e-05,8.087454842075039e-06,2.744250316226617e-07,1.2047243775735263e-06,4.030769670549494e-08,1.0803684879387245e-10,6.541469015426414e-08,1.0833514612863276e-09,0.00016043628435702194
77.30000000000001,6.968243721555058e-05,8.058844687135836e-06,2.730887954872476e-07,1.2004285326024553e-06,4.011009952147223e-08,1.0736228186962931e-10,6.518118177957809e-08,1.0780406829996124e-09,0.0001598951282676909
77.35000000000001,6.945048995787098e-05,8.030350942372367e-06,2.717598352441091e-07,1.196150329476474e-06,3.9913586146399596e-08,1.0669233224252498e-10,6.494863353119895e-08,1.0727590351140631e-09,0.00015935605993720262
77.4,6.921942271045627e-05,8.001973074462516e-06,2.7043810713098575e-07,1.1918896865080036e-06,3.971815001031511e-08,1.060269655512871e-10,6.47170409573151e-08,1.067506341025891e-09,0.00015881907034361254
77.45,6.898923175039237e-05,7.97371055278971e-06,2.6912356767349213e-07,1.1876465224288787e-06,3.952378458683695e-08,1.0536614771073386e-10,6.448639962900684e-08,1.0622824253030148e-09,0.00015828415050794434
77.5,6.875991337201836e-05,7.94556284942793e-06,2.6781617368306337e-07,1.1834207563879918e-06,3.933048339284953e-08,1.0470984490939462e-10,6.42567051401179e-08,1.0570871136765844e-09,0.000157751291493967
77.55000000000001,6.853146388684014e-05,7.917529439126797e-06,2.665158822549164e-07,1.1792123079489506e-06,3.9138239988192116e-08,1.040580236071563e-10,6.402795310712762e-08,1.051920233032597e-09,0.0001572204844079738
77.60000000000001,6.830387962344494e-05,7.889609799296802e-06,2.652226507660288e-07,1.1750210970877568e-06,3.894704797535025e-08,1.0341065053292465e-10,6.380013916902422e-08,1.0467816114036268e-09,0.00015669172039856202
77.65,6.80771569274155e-05,7.861803409994524e-06,2.639364368731297e-07,1.1708470441904853e-06,3.8756900999148936e-08,1.02767692682305e-10,6.357325898717753e-08,1.0416710779605476e-09,0.0001561649906564138
77.7,6.785129216124551e-05,7.834109753908034e-06,2.626571985107092e-07,1.1666900700509913e-06,3.856779274644877e-08,1.021291173152976e-10,6.334730824521279e-08,1.0365884630043001e-09,0.00015564028641407862
77.75,6.76262817042551e-05,7.80652831634234e-06,2.613848938890417e-07,1.1625500958686238e-06,3.837971694584402e-08,1.0149489195404426e-10,6.312228264888713e-08,1.0315335979578848e-09,0.00015511759894575676
77.80000000000001,6.740212195250677e-05,7.77905858520492e-06,2.6011948149222434e-07,1.158427043245954e-06,3.819266736736327e-08,1.0086498438056158e-10,6.289817792596453e-08,1.0265063153582586e-09,0.00015459691956708392
77.85000000000001,6.717880931872209e-05,7.751700050991374e-06,2.588609200762322e-07,1.1543208341865227e-06,3.8006637822172495e-08,1.0023936263451005e-10,6.267498982609286e-08,1.0215064488483483e-09,0.0001540782396349178
77.9,6.695634023219826e-05,7.724452206771094e-06,2.576091686669846e-07,1.1502313910925897e-06,3.7821622162279864e-08,9.961799501099129e-11,6.245271412068093e-08,1.0165338331691152e-09,0.0001535615505471241
77.95,6.673471113872568e-05,7.697314548173088e-06,2.5636418655843023e-07,1.1461586367629086e-06,3.7637614280243496e-08,9.900085005834832e-11,6.223134660277657e-08,1.0115883041516589e-09,0.00015304684374236569
78.0,6.651391850050565e-05,7.670286573371857e-06,2.551259333106445e-07,1.1421024943905101e-06,3.745460810888122e-08,9.838789657599355e-11,6.20108830869458e-08,1.0066696987094937e-09,0.00015253411069989154
78.05000000000001,6.629395879606856e-05,7.643367783073352e-06,2.538943687479422e-07,1.138062887560497e-06,3.727259762098234e-08,9.777910361226027e-11,6.17913194091519e-08,1.0017778548307248e-09,0.00015202334293932767
78.10000000000001,6.607482852019277e-05,7.616557680501053e-06,2.526694529570056e-07,1.134039740247859e-06,3.7091576829021966e-08,9.717444046227763e-11,6.157265142663648e-08,9.96912611570427e-10,0.000151514532020469
78.15,6.58565241838233e-05,7.589855771382052e-06,2.5145114628502407e-07,1.13003297681529e-06,3.691153978487735e-08,9.657387666584786e-11,6.135487501779993e-08,9.920738090429873e-10,0.00015100766954307196
78.2,6.563904231399162e-05,7.563261563933305e-06,2.502394093378506e-07,1.1260425220110288e-06,3.6732480579546476e-08,9.597738200535513e-11,6.113798608208333e-08,9.872612884144806e-10,0.00015050274714664897
78.25,6.542237945373553e-05,7.536774568847912e-06,2.490342029781713e-07,1.1220683009667081e-06,3.6554393342868806e-08,9.538492650369837e-11,6.092198053985011e-08,9.824748918952524e-10,0.00014999975651026318
78.30000000000001,6.520653216201943e-05,7.510394299281496e-06,2.478354883236886e-07,1.1181102391952158e-06,3.637727224324814e-08,9.479648042223138e-11,6.070685433226994e-08,9.777144627324405e-10,0.00014949868935232538
78.35000000000001,6.499149701365534e-05,7.484120270838686e-06,2.466432267453198e-07,1.1141682625885752e-06,3.620111148737777e-08,9.421201425872907e-11,6.049260342120354e-08,9.729798452025444e-10,0.00014899953743039159
