Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_total_B
50.2,1.3925714399922772e-07,5.7221664302747955e-09,4.337810674734477e-12,2.899629586696798e-07
50.25,1.384369852125101e-07,5.688344086710235e-09,4.30368313972015e-12,2.882549622815804e-07
50.300000000000004,1.376224469046202e-07,5.6547544597293045e-09,4.269857099093957e-12,2.8655867258579813e-07
50.35,1.3681348517364478e-07,5.621395723495093e-09,4.236329598905299e-12,2.8487399812387865e-07
50.400000000000006,1.3601005650242273e-07,5.588266068249465e-09,4.203097716982437e-12,2.832008482390614e-07
50.45,1.3521211775480933e-07,5.5553637001560055e-09,4.170158562566621e-12,2.815391330684932e-07
50.5,1.3441962617197895e-07,5.522686841144877e-09,4.137509275932465e-12,2.7988876353552357e-07
50.550000000000004,1.3363253936876788e-07,5.490233728759076e-09,4.1051470280280045e-12,2.7824965134208193e-07
50.6,1.328508153300564e-07,5.458002616002561e-09,4.0730690201168414e-12,2.76621708961138e-07
50.650000000000006,1.320744124071878e-07,5.425991771189881e-09,4.04127248342769e-12,2.7500484962923883e-07
50.7,1.3130328931442735e-07,5.394199477797414e-09,4.009754678800678e-12,2.7339898733912836e-07
50.75,1.3053740512545703e-07,5.3626240343161865e-09,3.978512896343286e-12,2.7180403683244277e-07
50.800000000000004,1.2977671926990858e-07,5.3312637541062615e-09,3.947544455091907e-12,2.7021991359248477e-07
50.85,1.290211915299331e-07,5.30011696525284e-09,3.916846702675216e-12,2.686465338370745e-07
50.900000000000006,1.282707820368059e-07,5.269182010423593e-09,3.88641701497939e-12,2.67083814511474e-07
50.95,1.2752545126756897e-07,5.238457246727763e-09,3.856252795823998e-12,2.6553167328138927e-07
51.0,1.2678516004170695e-07,5.20794104557653e-09,3.826351476635189e-12,2.6399002852604364e-07
51.050000000000004,1.2604986951785974e-07,5.177631792545034e-09,3.796710516125877e-12,2.624587993313257e-07
51.1,1.2531954119056911e-07,5.147527887235987e-09,3.7673273999826506e-12,2.609379054830102e-07
51.150000000000006,1.2459413688705901e-07,5.117627743144335e-09,3.7381996405548795e-12,2.5942726746004723e-07
51.2,1.2387361876405104e-07,5.087929787523661e-09,3.709324776544418e-12,2.579268064279259e-07
51.25,1.2315794930461184e-07,5.058432461253935e-09,3.6807003726993806e-12,2.5643644423210424e-07
51.300000000000004,1.2244709131503455e-07,5.029134218710603e-09,3.652324019517599e-12,2.549561033915098e-07
51.35,1.217410079217532e-07,5.000033527635082e-09,3.6241933329483377e-12,2.534857070921095e-07
51.400000000000006,1.2103966256828816e-07,4.971128869006605e-09,3.5963059541016455e-12,2.5202517918054364e-07
51.45,1.2034301901222522e-07,4.942418736915422e-09,3.5686595489570335e-12,2.5057444415783027e-07
51.5,1.1965104132222457e-07,4.9139016384374075e-09,3.5412518080789146e-12,2.49133427173132e-07
51.550000000000004,1.189636938750623e-07,4.885576093509927e-09,3.5140804463354636e-12,2.477020540175908e-07
51.6,1.1828094135270248e-07,4.857440634808963e-09,3.4871432026162114e-12,2.462802511182255e-07
51.650000000000006,1.1760274873939889e-07,4.829493807627498e-09,3.4604378395630928e-12,2.4486794553189233e-07
51.7,1.1692908131882862e-07,4.801734169755311e-09,3.4339621432959468e-12,2.434650649393112e-07
51.75,1.1625990467125366e-07,4.77416029136e-09,3.4077139231414165e-12,2.4207153763915043e-07
51.800000000000004,1.1559518467071327e-07,4.746770754869139e-09,3.381691011370436e-12,2.406872925421762e-07
51.85,1.1493488748224536e-07,4.719564154853806e-09,3.355891262937246e-12,2.3931225916546125e-07
51.900000000000006,1.142789795591358e-07,4.692539097913172e-09,3.3303125552217663e-12,2.3794636762665315e-07
51.95,1.1362742764019771e-07,4.665694202560404e-09,3.3049527877710603e-12,2.3658954863830397e-07
52.0,1.1298019874707745e-07,4.6390280991097585e-09,3.279809882050818e-12,2.3524173350225644e-07
52.050000000000004,1.1233726018158949e-07,4.612539429564746e-09,3.2548817811914168e-12,2.3390285410408968e-07
52.1,1.1169857952307876e-07,4.586226847507615e-09,3.2301664497445156e-12,2.325728429076225e-07
52.150000000000006,1.1106412462580932e-07,4.560089017989873e-09,3.2056618734442774e-12,2.3125163294947184e-07
52.2,1.1043386361638164e-07,4.534124617423998e-09,3.1813660589621194e-12,2.2993915783367025e-07
52.25,1.0980776489117472e-07,4.508332333476185e-09,3.1572770336718032e-12,2.286353517263355e-07
52.300000000000004,1.0918579711381559e-07,4.4827108649602545e-09,3.1333928454138945e-12,2.273401493503971e-07
52.35,1.0856792921267511e-07,4.457258921732753e-09,3.109711562265019e-12,2.26053485980378e-07
52.400000000000006,1.0795413037838838e-07,4.4319752245890786e-09,3.086231272304194e-12,2.2477529743722723e-07
52.45,1.0734437006140195e-07,4.4068585051603544e-09,3.062950083405052e-12,2.2350552008320804e-07
52.5,1.0673861796954499e-07,4.381907505811902e-09,3.039866122999882e-12,2.2224409081683678e-07
52.550000000000004,1.0613684406562619e-07,4.357120979542705e-09,3.0169775378492977e-12,2.2099094706787563e-07
52.6,1.0553901856505535e-07,4.332497689885418e-09,2.994282493840606e-12,2.1974602679237537e-07
52.650000000000006,1.0494511193348833e-07,4.30803641080783e-09,2.971779175766676e-12,2.1850926846776808e-07
52.7,1.0435509488449745e-07,4.283735926615223e-09,2.9494657871167633e-12,2.1728061108801246e-07
52.75,1.0376893837726446e-07,4.259595031853709e-09,2.9273405498646213e-12,2.160599941587862e-07
52.800000000000004,1.0318661361429772e-07,4.2356125312146104e-09,2.9054017042628e-12,2.1484735769272894e-07
52.85,1.0260809203917292e-07,4.211787239439786e-09,2.8836475086356205e-12,2.1364264220473406e-07
52.900000000000006,1.0203334533429579e-07,4.188117981227925e-09,2.862076239177834e-12,2.124457887072866e-07
52.95,1.0146234541868887e-07,4.164603591141841e-09,2.8406861897561992e-12,2.112567387058512e-07
53.0,1.0089506444579962e-07,4.141242913516652e-09,2.819475671714343e-12,2.1007543419430427e-07
53.050000000000004,1.0033147480133164e-07,4.118034802368882e-09,2.7984430136706896e-12,2.0890181765041473e-07
53.1,9.977154910109778e-08,4.09497812130662e-09,2.7775865613291316e-12,2.0773583203137013e-07
53.150000000000006,9.921526018889422e-08,4.072071743440519e-09,2.7569046772945222e-12,2.0657742076934676e-07
53.2,9.866258113439749e-08,4.049314551295684e-09,2.736395740877985e-12,2.0542652776712723e-07
53.25,9.811348523108148e-08,4.026705436724347e-09,2.716058147914858e-12,2.0428309739375958e-07
53.300000000000004,9.756794599415622e-08,4.004243300819616e-09,2.6958903105787154e-12,2.0314707448026224e-07
53.35,9.702593715852758e-08,3.981927053830146e-09,2.6758906571994777e-12,2.0201840431537267e-07
53.400000000000006,9.648743267677684e-08,3.959755615075465e-09,2.6560576320878753e-12,2.008970326413367e-07
53.45,9.595240671716168e-08,3.937727912862251e-09,2.63638969535685e-12,1.997829056497432e-07
53.5,9.542083366163628e-08,3.915842884401469e-09,2.6168853227460737e-12,1.9867596997739824e-07
53.550000000000004,9.489268810389212e-08,3.894099475726378e-09,2.5975430054492445e-12,1.9757617270224244e-07
53.6,9.43679448474184e-08,3.872496641611325e-09,2.578361249943309e-12,1.9648346133930939e-07
53.650000000000006,9.384657890358118e-08,3.851033345491337e-09,2.559338577823269e-12,1.9539778383672286e-07
53.7,9.332856548972312e-08,3.8297085593825384e-09,2.5404735256315063e-12,1.9431908857173695e-07
53.75,9.28138800272811e-08,3.808521263803401e-09,2.5217646446926095e-12,1.932473243468137e-07
53.800000000000004,9.23024981399233e-08,3.7874704476968096e-09,2.5032105009543916e-12,1.9218244038574116e-07
53.85,9.179439565170511e-08,3.766555108352794e-09,2.4848096748247116e-12,1.9112438632979065e-07
53.900000000000006,9.128954858524272e-08,3.7457742513321935e-09,2.4665607610133246e-12,1.9007311223391084e-07
53.95,9.078793315990599e-08,3.725126890391022e-09,2.4484623683752607e-12,1.890285685629624e-07
54.0,9.02895257900285e-08,3.704612047405536e-09,2.4305131197590686e-12,1.8799070618798782e-07
54.050000000000004,8.979430308313585e-08,3.684228752298025e-09,2.4127116518430277e-12,1.869594763825196e-07
54.1,8.93022418381919e-08,3.6639760429635484e-09,2.395056614988709e-12,1.859348308189259e-07
54.150000000000006,8.881331904386169e-08,3.6438529651973205e-09,2.3775466731010266e-12,1.8491672156479112e-07
54.2,8.83275118767927e-08,3.623858572622621e-09,2.3601805034715135e-12,1.839051010793341e-07
54.25,8.784479769991216e-08,3.60399192661971e-09,2.342956796632739e-12,1.8289992220986037e-07
54.300000000000004,8.736515406074193e-08,3.5842520962552663e-09,2.3258742562134137e-12,1.819011381882506e-07
54.35,8.68885586897302e-08,3.5646381582126007e-09,2.308931598797238e-12,1.809087026274844e-07
54.400000000000006,8.641498949859897e-08,3.545149196722598e-09,2.292127553781437e-12,1.7992256951819693e-07
54.45,8.594442457870901e-08,3.5257843034952433e-09,2.275460863237146e-12,1.7894269322527174e-07
54.5,8.547684219943994e-08,3.5065425776519127e-09,2.2589302817729594e-12,1.779690284844655e-07
54.550000000000004,8.501222080658695e-08,3.487423125658364e-09,2.242534576397873e-12,1.7700153039906703e-07
54.6,8.455053902077348e-08,3.4684250612582824e-09,2.226272526387518e-12,1.760401544365899e-07
54.650000000000006,8.409177563587892e-08,3.4495475054075956e-09,2.210142923149984e-12,1.750848564254962e-07
54.7,8.363590961748265e-08,3.4307895862093236e-09,2.194144570094916e-12,1.7413559255195403e-07
54.75,8.318292010132257e-08,3.412150438849167e-09,2.1782762825046904e-12,1.7319231935662596e-07
54.800000000000004,8.273278639176946e-08,3.3936292055318495e-09,2.162536887404223e-12,1.7225499373149e-07
54.85,8.228548796031637e-08,3.3752250354177767e-09,2.1469252234382447e-12,1.7132357291669173e-07
54.900000000000006,8.184100444408217e-08,3.356937084560414e-09,2.131440140741174e-12,1.703980144974259e-07
54.95,8.139931564433065e-08,3.3387645158445875e-09,2.1160805008137186e-12,1.694782764008513e-07
55.0,8.096040152500345e-08,3.3207064989251453e-09,2.1008451764049444e-12,1.685643168930336e-07
55.050000000000004,8.052424221126786e-08,3.302762210166063e-09,2.08573305138762e-12,1.6765609457591925e-07
55.1,8.009081798807873e-08,3.284930832580521e-09,2.0707430206374287e-12,1.6675356838433912e-07
55.150000000000006,7.966010929875408e-08,3.2672115557713483e-09,2.0558739899131456e-12,1.6585669758304077e-07
55.2,7.923209674356559e-08,3.2496035758718735e-09,2.0411248757534017e-12,1.649654417637507e-07
55.25,7.88067610783416e-08,3.232106095487765e-09,2.026494605350826e-12,1.640797608422641e-07
55.300000000000004,7.838408321308468e-08,3.2147183236393e-09,2.011982116429692e-12,1.631996150555644e-07
55.35,7.796404421060254e-08,3.1974394757040125e-09,1.997586357144892e-12,1.6232496495897025e-07
55.400000000000006,7.754662528515169e-08,3.1802687733600473e-09,1.9833062859686825e-12,1.6145577142330943e-07
55.45,7.713180780109529e-08,3.163205444530122e-09,1.969140871580171e-12,1.605919956321224e-07
55.5,7.671957327157314e-08,3.14624872332592e-09,1.9550890927537227e-12,1.5973359907889087e-07
55.550000000000004,7.630990335718508e-08,3.129397849993072e-09,1.9411499382528947e-12,1.5888054356429456e-07
55.6,7.590277986468727e-08,3.112652070856683e-09,1.9273224067260936e-12,1.5803279119349462e-07
55.650000000000006,7.549818474570057e-08,3.0960106382674168e-09,1.9136055065964768e-12,1.5719030437344257e-07
55.7,7.509610009543228e-08,3.079472810548072e-09,1.8999982559610542e-12,1.563530458102167e-07
55.75,7.469650815140932e-08,3.063037851940606e-09,1.8864996824904528e-12,1.5552097850638235e-07
55.800000000000004,7.429939129222434e-08,3.0467050325538628e-09,1.8731088233229652e-12,1.5469406575837972e-07
55.85,7.3904732036294e-08,3.0304736283116417e-09,1.859824724965129e-12,1.5387227115393627e-07
55.900000000000006,7.35125130406285e-08,3.0143429209012587e-09,1.8466464431939846e-12,1.530555585695027e-07
55.95,7.312271709961403e-08,2.9983121977227615e-09,1.8335730429576686e-12,1.5224389216771655e-07
56.0,7.273532714380604e-08,2.982380751838571e-09,1.820603598278901e-12,1.5143723639488752e-07
56.050000000000004,7.235032623873462e-08,2.9665478819234848e-09,1.8077371921586817e-12,1.5063555597850837e-07
56.1,7.19676975837215e-08,2.950812892215282e-09,1.7949729164812022e-12,1.4983881592479006e-07
56.150000000000006,7.158742451070786e-08,2.935175092465853e-09,1.7823098719207986e-12,1.4904698151621934e-07
56.2,7.120949048309417e-08,2.91963379789273e-09,1.7697471678492653e-12,1.4826001830914166e-07
56.25,7.083387909459043e-08,2.9041883291310475e-09,1.7572839222441097e-12,1.474778921313652e-07
56.300000000000004,7.046057406807792e-08,2.888838012186025e-09,1.7449192615973022e-12,1.4670056907978948e-07
56.35,7.008955925448196e-08,2.873582178385922e-09,1.7326523208263045e-12,1.459280155180566e-07
56.400000000000006,6.972081863165478e-08,2.858420164335384e-09,1.7204822431863146e-12,1.4516019807422353e-07
56.45,6.935433630326997e-08,2.843351311869277e-09,1.7084081801817638e-12,1.4439708363845868e-07
56.5,6.899009649772678e-08,2.8283749680069607e-09,1.6964292914799022e-12,1.4363863936075895e-07
56.550000000000004,6.862808356706529e-08,2.8134904849069967e-09,1.6845447448251726e-12,1.4288483264868938e-07
56.6,6.826828198589198e-08,2.7986972198222946e-09,1.672753715954519e-12,1.421356311651445e-07
56.650000000000006,6.791067635031509e-08,2.7839945350556958e-09,1.661055388515562e-12,1.4139100282613006e-07
56.7,6.755525137689077e-08,2.7693817979159825e-09,1.6494489539815166e-12,1.4065091579856748e-07
56.75,6.720199190157864e-08,2.754858380674243e-09,1.6379336115701883e-12,1.3991533849811734e-07
56.800000000000004,6.685088287870771e-08,2.740423660520776e-09,1.6265085681643116e-12,1.3918423958702512e-07
56.85,6.650190937995214e-08,2.7260770195223157e-09,1.615173038229987e-12,1.3845758797198713e-07
56.900000000000006,6.615505659331628e-08,2.7118178445796343e-09,1.6039262437393647e-12,1.3773535280203555e-07
56.95,6.581030982213001e-08,2.6976455273856905e-09,1.5927674140904627e-12,1.3701750346644547e-07
57.0,6.546765448405288e-08,2.6835594643840633e-09,1.581695786031085e-12,1.363040095926599e-07
57.050000000000004,6.512707611008825e-08,2.669559056727783e-09,1.5707106035837045e-12,1.3559484104423563e-07
57.1,6.47885603436067e-08,2.655643710238571e-09,1.5598111179687471e-12,1.348899679188085e-07
57.150000000000006,6.445209293937815e-08,2.6418128353664848e-09,1.5489965875290717e-12,1.341893605460768e-07
57.2,6.411765976261402e-08,2.6280658471499925e-09,1.5382662776574429e-12,1.334929894858057e-07
57.25,6.378524678801752e-08,2.6144021651762958e-09,1.5276194607233354e-12,1.3280082552584835e-07
57.300000000000004,6.345484009884338e-08,2.60082121354212e-09,1.5170554159997648e-12,1.32112839680187e-07
57.35,6.312642588596663e-08,2.5873224208148603e-09,1.506573429593706e-12,1.3142900318699257e-07
57.400000000000006,6.279999044695959e-08,2.5739052199940853e-09,1.4961727943744752e-12,1.3074928750670174e-07
57.45,6.247552018517819e-08,2.560569048473432e-09,1.4858528099044672e-12,1.3007366432011316e-07
57.5,6.215300160885607e-08,2.547313348002847e-09,1.4756127823692265e-12,1.2940210552650022e-07
57.550000000000004,6.183242133020804e-08,2.5341375646511443e-09,1.4654520245086143e-12,1.2873458324174288e-07
57.6,6.151376606454153e-08,2.5210411487689606e-09,1.4553698555516804e-12,1.2807106979647654e-07
57.650000000000006,6.119702262937621e-08,2.508023554952075e-09,1.4453656011495385e-12,1.2741153773425773e-07
57.7,6.088217794357242e-08,2.4950842420049848e-09,1.4354385933071712e-12,1.2675595980974813e-07
57.75,6.056921902646708e-08,2.482222672904934e-09,1.425588170320043e-12,1.2610430898691436e-07
57.800000000000004,6.025813299701817e-08,2.4694383147662306e-09,1.4158136767094254e-12,1.254565584372455e-07
57.85,5.994890707295714e-08,2.45673063880491e-09,1.4061144631578886e-12,1.2481268153798726e-07
57.900000000000006,5.96415285699489e-08,2.4440991203036626e-09,1.3964898864469443e-12,1.2417265187039156e-07
57.95,5.933598490076025e-08,2.431543238577223e-09,1.386939309394606e-12,1.2353644321798435e-07
58.0,5.9032263574435315e-08,2.4190624769379647e-09,1.3774621007928386e-12,1.2290402956484736e-07
58.050000000000004,5.8730352195479266e-08,2.4066563226618356e-09,1.3680576353478055e-12,1.2227538509391755e-07
58.1,5.8430238463049583e-08,2.394324266954708e-09,1.358725293618818e-12,1.216504841853022e-07
58.150000000000006,5.8131910170154386e-08,2.3820658049189008e-09,1.3494644619577346e-12,1.2102930141460854e-07
58.2,5.783535520285881e-08,2.3698804355201345e-09,1.3402745324520274e-12,1.2041181155129034e-07
58.25,5.754056153949816e-08,2.3577676615547146e-09,1.331154902864283e-12,1.197979895570086e-07
58.300000000000004,5.7247517249898846e-08,2.3457269896170617e-09,1.3221049765755194e-12,1.1918781058400838e-07
58.35,5.6956210494606465e-08,2.3337579300675336e-09,1.3131241625294915e-12,1.1858124997351053e-07
58.400000000000006,5.666662952412064e-08,2.321859997000535e-09,1.3042118751740004e-12,1.1797828325411753e-07
58.45,5.637876267813752e-08,2.3100327082129656e-09,1.29536753440504e-12,1.1737888614023538e-07
58.5,5.6092598384798745e-08,2.29827558517293e-09,1.2865905655119128e-12,1.1678303453050887e-07
58.550000000000004,5.5808125159947716e-08,2.2865881529886357e-09,1.2778803991256033e-12,1.1619070450627183e-07
58.6,5.552533160639277e-08,2.2749699403777616e-09,1.269236471161271e-12,1.1560187233001223e-07
58.650000000000006,5.5244206413176585e-08,2.2634204796371027e-09,1.2606582227637754e-12,1.1501651444385015e-07
58.7,5.496473835485309e-08,2.251939306612337e-09,1.2521451002587479e-12,1.1443460746803111e-07
58.75,5.468691629077059e-08,2.2405259606681615e-09,1.2436965550974941e-12,1.1385612819943258e-07
58.800000000000004,5.441072916436144e-08,2.2291799846586955e-09,1.2353120438055319e-12,1.1328105361008408e-07
58.85,5.413616600243857e-08,2.2179009248982128e-09,1.226991027934024e-12,1.1270936084570151e-07
58.900000000000006,5.3863215914498026e-08,2.206688331132053e-09,1.2187329740058988e-12,1.1214102722423416e-07
58.95,5.359186809202848e-08,2.1955417565078507e-09,1.210537353467162e-12,1.1157603023442613e-07
59.0,5.3322111807826504e-08,2.1844607575469837e-09,1.2024036426376619e-12,1.1101434753438961e-07
59.050000000000004,5.3053936415318425e-08,2.173444894116388e-09,1.194331322661013e-12,1.1045595695019229e-07
59.1,5.27873313478885e-08,2.162493729400572e-09,1.1863198794581784e-12,1.0990083647445759e-07
59.150000000000006,5.252228611821281e-08,2.151606829873794e-09,1.178368803678233e-12,1.0934896426497688e-07
59.2,5.2258790317599805e-08,2.140783765272651e-09,1.170477590650779e-12,1.0880031864333556e-07
59.25,5.199683361533632e-08,2.1300241085688257e-09,1.1626457403396879e-12,1.0825487809355063e-07
59.300000000000004,5.173640575803988e-08,2.1193274359420998e-09,1.1548727572964821e-12,1.0771262126072126e-07
59.35,5.147749656901702e-08,2.1086933267536542e-09,1.1471581506144087e-12,1.0717352694969196e-07
59.400000000000006,5.1220095947626976e-08,2.098121363519573e-09,1.1395014338835342e-12,1.0663757412372698e-07
59.45,5.096419386865178e-08,2.087611131884577e-09,1.131902125145922e-12,1.0610474190319786e-07
59.5,5.0709780381671516e-08,2.0771622205960066e-09,1.124359746850144e-12,1.0557500956428189e-07
59.550000000000004,5.045684561044562e-08,2.06677422147811e-09,1.1168738258083587e-12,1.0504835653767326e-07
59.6,5.020537975229981e-08,2.0564467294064797e-09,1.1094438931533855e-12,1.0452476240730573e-07
59.650000000000006,4.9955373077518215e-08,2.046179342282711e-09,1.102069484294324e-12,1.0400420690908615e-07
59.7,4.9706815928741504e-08,2.0359716610094063e-09,1.094750138874843e-12,1.0348666992964069e-07
59.75,4.945969872037001e-08,2.025823289465275e-09,1.0874854007306344e-12,1.029721315050713e-07
59.800000000000004,4.921401193797258e-08,2.0157338344805325e-09,1.0802748178489424e-12,1.0246057181972409e-07
59.85,4.896974613770079e-08,2.0057029058125344e-09,1.0731179423267027e-12,1.0195197120496898e-07
59.900000000000006,4.872689194570802e-08,1.9957301161215654e-09,1.0660143303296706e-12,1.0144631013798951e-07
59.95,4.848544005757443e-08,1.9858150809469093e-09,1.0589635420523933e-12,1.0094356924058473e-07
60.0,4.824538123773649e-08,1.9759574186831354e-09,1.0519651416774402e-12,1.0044372927798093e-07
60.050000000000004,4.800670631892205e-08,1.9661567505565403e-09,1.0450186973377115e-12,9.994677115765451e-08
60.1,4.776940620159051e-08,1.9564127006018193e-09,1.0381237810774363e-12,9.945267592816574e-08
60.150000000000006,4.753347185337763e-08,1.9467248956390376e-09,1.031279968811579e-12,9.896142477800214e-08
60.2,4.7298894308545944e-08,1.937092965250712e-09,1.0244868402888507e-12,9.84729990344336e-08
60.25,4.706566466743952e-08,1.927516541759096e-09,1.017743979054361e-12,9.798738016237629e-08
60.300000000000004,4.683377409594397e-08,1.9179952602037505e-09,1.011050972411917e-12,9.750454976326785e-08
60.35,4.66032138249513e-08,1.9085287583192477e-09,1.0044074113872156e-12,9.702448957395247e-08
60.400000000000006,4.6373975149829214e-08,1.899116676513086e-09,9.978128906906604e-13,9.654718146557529e-08
60.45,4.614604942989579e-08,1.8897586578438538e-09,9.912670086813453e-13,9.607260744248797e-08
60.5,4.591942808789817e-08,1.8804543479995053e-09,9.847693673325088e-13,9.560074964116267e-08
60.550000000000004,4.569410260949636e-08,1.871203395275894e-09,9.783195721951862e-13,9.513159032911669e-08
60.6,4.547006454275164e-08,1.8620054505554878e-09,9.71917232362076e-13,9.466511190384661e-08
60.650000000000006,4.5247305497619154e-08,1.8528601672862447e-09,9.65561960434465e-13,9.420129689177123e-08
60.7,4.5025817145445616e-08,1.8437672014607402e-09,9.592533724875816e-13,9.37401279471852e-08
60.75,4.480559121847088e-08,1.8347262115954143e-09,9.529910880365233e-13,9.328158785122064e-08
60.800000000000004,4.4586619509334386e-08,1.8257368587100276e-09,9.467747300025366e-13,9.282565951081883e-08
60.85,4.4368893870585937e-08,1.8167988063073287e-09,9.406039246799705e-13,9.237232595771121e-08
60.900000000000006,4.415240621420051e-08,1.807911720352867e-09,9.344783017032904e-13,9.192157034740846e-08
60.95,4.393714851109788e-08,1.799075269255009e-09,9.283974940148769e-13,9.147337595819979e-08
61.0,4.372311279066604e-08,1.7902891238450807e-09,9.22361137832245e-13,9.102772619016006e-08
61.050000000000004,4.3510291140289124e-08,1.7815529573577637e-09,9.163688726164276e-13,9.05846045641664e-08
61.1,4.329867570487951e-08,1.772866445411637e-09,9.1042034104097e-13,9.014399472092334e-08
61.150000000000006,4.308825868641388e-08,1.7642292659898986e-09,9.045151889606239e-13,8.970588041999652e-08
61.2,4.287903234347367e-08,1.7556410994212262e-09,8.986530653802419e-13,8.927024553885518e-08
61.25,4.2670988990789223e-08,1.7471016283607893e-09,8.928336224269475e-13,8.883707407192245e-08
61.300000000000004,4.2464120998788264e-08,1.7386105377715163e-09,8.870565153107457e-13,8.840635012963488e-08
61.35,4.2258420793148366e-08,1.73016751490547e-09,8.81321402301297e-13,8.797805793750998e-08
61.400000000000006,4.205388085435306e-08,1.7217722492853702e-09,8.756279447056583e-13,8.755218183522157e-08
61.45,4.185049371725234e-08,1.7134244326863438e-09,8.699758068275202e-13,8.71287062756842e-08
61.5,4.164825197062645e-08,1.7051237591178071e-09,8.643646559411827e-13,8.670761582414445e-08
61.550000000000004,4.144714825675405e-08,1.6968699248054502e-09,8.587941622653558e-13,8.628889515728126e-08
61.6,4.1247175270984e-08,1.6886626281734636e-09,8.532639989336253e-13,8.587252906231387e-08
61.650000000000006,4.104832576131054e-08,1.680501569826867e-09,8.477738419652113e-13,8.545850243611678e-08
61.7,4.085059252795287e-08,1.672386452534061e-09,8.423233702384499e-13,8.504680028434411e-08
61.75,4.065396842293791e-08,1.6643169812094455e-09,8.36912265463468e-13,8.463740772056017e-08
61.800000000000004,4.045844634968687e-08,1.6562928628962135e-09,8.315402121542891e-13,8.423030996537833e-08
61.85,4.02640192626056e-08,1.6483138067493749e-09,8.2620689760205e-13,8.382549234560754e-08
61.900000000000006,4.007068016667812e-08,1.64037952401883e-09,8.209120118490545e-13,8.342294029340574e-08
61.95,3.987842211706426e-08,1.6324897280326506e-09,8.156552476615253e-13,8.302263934544148e-08
62.0,3.9687238218700313e-08,1.6246441341804834e-09,8.10436300503617e-13,8.26245751420621e-08
62.050000000000004,3.949712162590341e-08,1.6168424598970846e-09,8.052548685120748e-13,8.222873342646951e-08
62.1,3.9308065541979465e-08,1.6090844246460428e-09,8.00110652470427e-13,8.183510004390349e-08
62.150000000000006,3.91200632188342e-08,1.6013697499035995e-09,7.950033557838407e-13,8.144366094083137e-08
62.2,3.893310795658792e-08,1.593698159142653e-09,7.899326844540445e-13,8.10544021641456e-08
62.25,3.874719310319334e-08,1.5860693778168727e-09,7.848983470542624e-13,8.066730986036747e-08
62.300000000000004,3.856231205405691e-08,1.5784831333449437e-09,7.799000547049883e-13,8.028237027485842e-08
62.35,3.837845825166353e-08,1.5709391550949961e-09,7.749375210499814e-13,7.98995697510381e-08
62.400000000000006,3.8195625185204154e-08,1.5634371743691144e-09,7.70010462232084e-13,7.951889472960877e-08
62.45,3.8013806390207105e-08,1.555976924388024e-09,7.651185968688835e-13,7.914033174778712e-08
62.5,3.783299544817213e-08,1.5485581402758813e-09,7.602616460297044e-13,7.876386743854205e-08
62.550000000000004,3.76531859862079e-08,1.5411805590451975e-09,7.554393332122875e-13,7.838948852983941e-08
62.6,3.747437167667279e-08,1.5338439195819337e-09,7.50651384320478e-13,7.801718184389376e-08
62.650000000000006,3.7296546236818256e-08,1.5265479626306762e-09,7.458975276405347e-13,7.764693429642551e-08
62.7,3.71197034284358e-08,1.5192924307800025e-09,7.411774938181319e-13,7.727873289592543e-08
62.75,3.694383705750671e-08,1.5120770684478173e-09,7.364910158368169e-13,7.691256474292488e-08
62.800000000000004,3.67689409738549e-08,1.5049016218670122e-09,7.318378289957473e-13,7.654841702927282e-08
62.85,3.6595009070802846e-08,1.497765839071237e-09,7.272176708882379e-13,7.618627703741905e-08
62.900000000000006,3.642203528483024e-08,1.4906694698806237e-09,7.226302813788207e-13,7.582613213970311e-08
62.95,3.625001359523593e-08,1.4836122658877371e-09,7.18075402583907e-13,7.546796979764991e-08
63.0,3.607893802380232e-08,1.476593980443673e-09,7.135527788492883e-13,7.511177756127085e-08
63.050000000000004,3.590880263446304e-08,1.4696143686442773e-09,7.090621567280502e-13,7.475754306837136e-08
63.1,3.5739601532973456e-08,1.4626731873164044e-09,7.046032849614298e-13,7.440525404386468e-08
63.150000000000006,3.5571328866583665e-08,1.4557701950043573e-09,7.001759144578195e-13,7.405489829909051e-08
63.2,3.540397882371471e-08,1.448905151956441e-09,6.957797982723178e-13,7.370646373114057e-08
63.25,3.523754563363722e-08,1.4420778201116225e-09,6.914146915868447e-13,7.335993832218927e-08
63.300000000000004,3.5072023566153085e-08,1.4352879630862947e-09,6.870803516901021e-13,7.301531013883046e-08
63.35,3.490740693127972e-08,1.42853534616113e-09,6.827765379574667e-13,7.267256733141965e-08
63.400000000000006,3.474369007893694e-08,1.421819736268203e-09,6.785030118299211e-13,7.233169813342212e-08
63.45,3.458086739863683e-08,1.4151409019780192e-09,6.742595367970679e-13,7.199269086076649e-08
63.5,3.44189333191758e-08,1.4084986134866724e-09,6.700458783801513e-13,7.165553391120333e-08
63.550000000000004,3.4257882308329664e-08,1.4018926426032739e-09,6.658618041084364e-13,7.132021576366998e-08
63.6,3.40977088725512e-08,1.3953227627373522e-09,6.617070835015884e-13,7.098672497766061e-08
63.650000000000006,3.393840755667008e-08,1.3887887488864268e-09,6.575814880523177e-13,7.065505019260107e-08
63.7,3.3779972943595775e-08,1.3822903776236404e-09,6.53484791207377e-13,7.032518012723003e-08
