Q,J_1s_one_electron,J_2s_one_electron,J_total_Be
19.200000000000003,1.2562221854177967e-05,4.2386446614460264e-07,2.597217264064514e-05
19.25,1.2377235815684998e-05,4.1755724474549667e-07,2.5589586120860988e-05
19.3,1.219539696649844e-05,4.113587768529521e-07,2.5213511486702782e-05
19.35,1.2016644700357895e-05,4.052669336313932e-07,2.4843823267978575e-05
19.400000000000002,1.1840919711641979e-05,3.9927963281612694e-07,2.448039868891621e-05
19.450000000000003,1.1668163964640318e-05,3.933948375888473e-07,2.412311760445833e-05
19.5,1.1498320663616927e-05,3.876105554828068e-07,2.3771862438199466e-05
19.55,1.1331334223642869e-05,3.8192483731680593e-07,2.342651812191935e-05
19.6,1.1167150242176988e-05,3.763357761571845e-07,2.3086972036668345e-05
19.650000000000002,1.1005715471373742e-05,3.7084150630700896e-07,2.27531139553615e-05
19.700000000000003,1.0846977791098192e-05,3.6544020232169037e-07,2.2424835986839765e-05
19.75,1.0690886182628546e-05,3.601300780502819e-07,2.2102032521357656e-05
19.8,1.0537390703027281e-05,3.549093857017284e-07,2.178460017745802e-05
19.85,1.03864424601626e-05,3.497764149353695e-07,2.147243775019594e-05
19.900000000000002,1.0237993588362163e-05,3.447294919750054e-07,2.116544616067434e-05
19.950000000000003,1.0091997224681967e-05,3.397669787458707e-07,2.0863528406855675e-05
20.0,9.94840748577347e-06,3.3488727203387127e-07,2.056658951561468e-05
20.05,9.807179445332631e-06,3.3008880266645956e-07,2.0274536495998183e-05
20.1,9.668269112115165e-06,3.2537003471455167e-07,1.9987278293659432e-05
20.150000000000002,9.53163340850243e-06,3.207294647148927e-07,1.9704725746434645e-05
20.200000000000003,9.3972301496032e-06,3.1616562091230753e-07,1.9426791541031016e-05
20.25,9.26501802287675e-06,3.116770625212825e-07,1.9153390170796064e-05
20.3,9.134956568263164e-06,3.0726237900634355e-07,1.8884437894539013e-05
20.35,9.00700615880733e-06,3.0292018938071787e-07,1.8619852696376096e-05
20.400000000000002,8.881127981763186e-06,2.986491415227678e-07,1.8359554246571908e-05
20.450000000000003,8.757284020165442e-06,2.9444791150971323e-07,1.810346386335031e-05
20.5,8.635437034856261e-06,2.90315202968166e-07,1.7851504475648856e-05
20.55,8.515550546954675e-06,2.8624974644101865e-07,1.7603600586791387e-05
20.6,8.397588820757075e-06,2.822502987702395e-07,1.7359678239054628e-05
20.650000000000002,8.281516847057136e-06,2.7831564249514294e-07,1.7119664979104557e-05
20.700000000000003,8.167300326874167e-06,2.7444458526571256e-07,1.688348982427976e-05
20.75,8.054905655579027e-06,2.7063595927056593e-07,1.6651083229699185e-05
20.8,7.944299907407057e-06,2.6688862067916944e-07,1.6422377056172455e-05
20.85,7.83545082034793e-06,2.632014490979189e-07,1.6197304538891698e-05
20.900000000000002,7.728326781402339e-06,2.595733470397074e-07,1.5975800256884094e-05
20.950000000000003,7.622896812196012e-06,2.560032394066207e-07,1.5757800103205266e-05
21.0,7.5191305549416205e-06,2.524900729854075e-07,1.5543241255854056e-05
21.05,7.416998258739463e-06,2.490328159553821e-07,1.533206214938969e-05
21.1,7.316470766208171e-06,2.4563045740843026e-07,1.5124202447233203e-05
21.150000000000002,7.217519500436693e-06,2.422820068807886e-07,1.4919603014634963e-05
21.200000000000003,7.120116452249307e-06,2.389864938962913e-07,1.4718205892291196e-05
21.25,7.024234167775507e-06,2.3574296752077572e-07,1.4519954270592567e-05
21.3,6.929845736316811e-06,2.32550495927352e-07,1.4324792464488325e-05
21.35,6.836924778502925e-06,2.2940816597225118e-07,1.4132665888950353e-05
21.400000000000002,6.7454454347296775e-06,2.2631508278096939e-07,1.3943521035021294e-05
21.450000000000003,6.655382353871528e-06,2.232703693444393e-07,1.3757305446431935e-05
21.5,6.566710682261597e-06,2.2027316612496512e-07,1.3573967696773125e-05
21.55,6.479406052932307e-06,2.1732263067166388e-07,1.3393457367207941e-05
21.6,6.393444575110043e-06,2.1441793724516722e-07,1.321572502471042e-05
21.650000000000002,6.308802823957252e-06,2.1155827645133644e-07,1.3040722200817175e-05
21.700000000000003,6.2254578305557185e-06,2.0874285488376197e-07,1.2868401370878961e-05
21.75,6.143387072124894e-06,2.0597089477481574e-07,1.269871593379942e-05
21.8,6.06256846246924e-06,2.0324163365503255e-07,1.2531620192248544e-05
21.85,5.982980342648892e-06,2.005543240206103e-07,1.2367069333339004e-05
21.900000000000002,5.90460147186787e-06,1.9790823300881306e-07,1.2205019409753367e-05
21.950000000000003,5.8274110185744224e-06,1.9530264208107742e-07,1.2045427321311e-05
22.0,5.751388551768136e-06,1.9273684671362207e-07,1.1888250796963516e-05
22.05,5.676514032508584e-06,1.9021015609536796e-07,1.1733448377207903e-05
22.1,5.602767805620524e-06,1.8772189283298263e-07,1.1580979396907012e-05
22.150000000000002,5.530130591590625e-06,1.8527139266286412e-07,1.143080396850698e-05
22.200000000000003,5.458583478651012e-06,1.8285800416989035e-07,1.1282882965641804e-05
22.25,5.388107915044923e-06,1.8048108851275954e-07,1.1137178007115365e-05
22.3,5.318685701469946e-06,1.7814001915575313e-07,1.0993651441251397e-05
22.35,5.25029898369446e-06,1.7583418160676224e-07,1.0852266330602444e-05
22.400000000000002,5.182930245342919e-06,1.7356297316141508e-07,1.0712986437008669e-05
22.450000000000003,5.1165623008458415e-06,1.7132580265315288e-07,1.0575776206997989e-05
22.5,5.051178288550424e-06,1.6912209020910195e-07,1.0440600757519052e-05
22.55,4.9867616639877935e-06,1.6695126701159997e-07,1.0307425861998787e-05
22.6,4.9232961932931e-06,1.6481277506523388e-07,1.0176217936716668e-05
22.650000000000002,4.86076594677461e-06,1.627060669692459e-07,1.0046944027487712e-05
22.700000000000003,4.799155292628216e-06,1.6063060569517903e-07,9.91957179664679e-06
22.75,4.738448890793766e-06,1.5858586436962953e-07,9.79406951032679e-06
22.8,4.678631686949738e-06,1.5657132606197827e-07,9.670406026023432e-06
22.85,4.619688906642946e-06,1.5458648357697813e-07,9.548550780439847e-06
22.900000000000002,4.561606049549901e-06,1.5263083925207638e-07,9.428473777603956e-06
22.950000000000003,4.504368883866697e-06,1.5070390475935447e-07,9.310145577252104e-06
23.0,4.447963440824273e-06,1.4880520091197112e-07,9.193537283472489e-06
23.05,4.392376009326015e-06,1.4693425747499868e-07,9.078620533602027e-06
23.1,4.337593130704777e-06,1.4509061298054358e-07,8.965367487370642e-06
23.150000000000002,4.283601593596388e-06,1.4327381454704437e-07,8.853750816286866e-06
23.200000000000003,4.230388428926874e-06,1.4148341770264808e-07,8.743743693259045e-06
23.25,4.177940905010664e-06,1.3971898621256208e-07,8.635319782446452e-06
23.3,4.126246522757087e-06,1.3798009191028485e-07,8.528453229334744e-06
23.35,4.07529301098263e-06,1.3626631453262335e-07,8.423118651030506e-06
23.400000000000002,4.025068321826351e-06,1.345772415584007e-07,8.319291126769504e-06
23.450000000000003,3.975560626266052e-06,1.3291246805076903e-07,8.216946188633643e-06
23.5,3.926758309732775e-06,1.312715965030365e-07,8.116059812471622e-06
23.55,3.878649967821294e-06,1.29654236687924e-07,8.016608409018436e-06
23.6,3.831224402094358e-06,1.280600055101725e-07,7.91856881520906e-06
23.650000000000002,3.7844706159783995e-06,1.264885268624148e-07,7.82191828568163e-06
23.700000000000003,3.7383778107486135e-06,1.2493943148423567e-07,7.726634484465698e-06
23.75,3.6929353816012606e-06,1.23412356824345e-07,7.632695476851211e-06
23.8,3.648132913811139e-06,1.2190694690578688e-07,7.5400797214338524e-06
23.85,3.603960178972272e-06,1.2042285219411476e-07,7.4487660623327735e-06
23.900000000000002,3.560407131319785e-06,1.1895972946845853e-07,7.358733721576487e-06
23.950000000000003,3.5174639041311293e-06,1.1751724169541759e-07,7.269962291653094e-06
24.0,3.475120806204778e-06,1.1609505790571101e-07,7.182431728220978e-06
24.05,3.433368318414572e-06,1.1469285307351946e-07,7.096122342976183e-06
24.1,3.3921970903379976e-06,1.1331030799845684e-07,7.0110147966729086e-06
24.150000000000002,3.3515979369566263e-06,1.1194710919010616e-07,6.927090092293465e-06
24.200000000000003,3.3115618354270722e-06,1.1060294875506245e-07,6.8443295683642694e-06
24.25,3.2720799219208335e-06,1.0927752428642168e-07,6.762714892414511e-06
24.3,3.2331434885314037e-06,1.0797053875565822e-07,6.682228054574124e-06
24.35,3.1947439802471443e-06,1.066817004068366e-07,6.602851361307962e-06
24.400000000000002,3.156872991988349e-06,1.0541072265309979e-07,6.524567429282898e-06
24.450000000000003,3.1195222657070647e-06,1.0415732397538397e-07,6.447359179364897e-06
24.5,3.082683687548214e-06,1.029212278233058e-07,6.37120983074304e-06
24.55,3.0463492850706048e-06,1.0170216251817116e-07,6.296102895177552e-06
24.6,3.0105112245264935e-06,1.004998611580588e-07,6.222022171369105e-06
24.650000000000002,2.9751618081983144e-06,9.931406152492773e-08,6.148951739446484e-06
24.700000000000003,2.940293471791312e-06,9.814450599370294e-08,6.07687595557003e-06
24.75,2.90589878188079e-06,9.699094144329344e-08,6.005779446648167e-06
24.8,2.8719704334127274e-06,9.585311916949791e-08,5.93564710516445e-06
24.85,2.8385012472565874e-06,9.473079479975522e-08,5.866464084112685e-06
24.900000000000002,2.805484167809087e-06,9.362372820969574e-08,5.798215792037565e-06
24.950000000000003,2.772912260647819e-06,9.25316834414535e-08,5.730887888178545e-06
25.0,2.7407787102335813e-06,9.145442862369893e-08,5.6644662777145605e-06
25.05,2.7090768176603173e-06,9.039173589335186e-08,5.5989371071073385e-06
25.1,2.67779999845162e-06,8.934338131893718e-08,5.534286759541114e-06
25.150000000000002,2.64694178040272e-06,8.83091448255451e-08,5.4705018504565305e-06
25.200000000000003,2.6164958014669678e-06,8.728881012136085e-08,5.407569223176658e-06
25.25,2.5864558076858045e-06,8.628216462572643e-08,5.345475944623062e-06
25.3,2.556815651161245e-06,8.528899939869968e-08,5.284209301119889e-06
25.35,2.5275692880699524e-06,8.430910907207977e-08,5.223756794284064e-06
25.400000000000002,2.4987107767179426e-06,8.33422917818629e-08,5.164106136999611e-06
25.450000000000003,2.470234275635043e-06,8.238834910209609e-08,5.105245249474278e-06
25.5,2.4421340417082208e-06,8.144708598009953e-08,5.0471622553766405e-06
25.55,2.414404428352906e-06,8.051831067302492e-08,4.989845478051862e-06
25.6,2.3870398837215036e-06,7.960183468572164e-08,4.9332834368144505e-06
25.650000000000002,2.3600349489482318e-06,7.869747270987962e-08,4.877464843316223e-06
25.700000000000003,2.3333842564295232e-06,7.780504256442127e-08,4.822378597987889e-06
25.75,2.3070825281391913e-06,7.692436513711471e-08,4.768013786552612e-06
25.8,2.2811245739775948e-06,7.605526432738139e-08,4.714359676609953e-06
25.85,2.2555052901540822e-06,7.519756699027107e-08,4.661405714288706e-06
25.900000000000002,2.2302196576019536e-06,7.435110288157774e-08,4.609141520967063e-06
25.950000000000003,2.2052627404252552e-06,7.351570460407284e-08,4.5575568900586565e-06
26.0,2.18062968437671e-06,7.269120755482979e-08,4.506641783863079e-06
26.05,2.1563157153660914e-06,7.187744987361494e-08,4.456386330479413e-06
26.1,2.1323161379984137e-06,7.107427239232434e-08,4.406780820781476e-06
26.150000000000002,2.1086263341412513e-06,7.028151858544157e-08,4.357815705453386e-06
26.200000000000003,2.085241761520587e-06,6.949903452149231e-08,4.309481592084159e-06
26.25,2.0621579523445652e-06,6.872666881547894e-08,4.261769242320088e-06
26.3,2.039370511954538e-06,6.796427258226704e-08,4.21466956907361e-06
26.35,2.0168751175028423e-06,6.721169939090833e-08,4.1681736337875015e-06
26.400000000000002,1.994667516656702e-06,6.646880521987954e-08,4.122272643753163e-06
26.450000000000003,1.97274352632772e-06,6.573544841321254e-08,4.076957949481865e-06
26.5,1.951099031426401e-06,6.501148963750165e-08,4.032221042127805e-06
26.55,1.929729983641167e-06,6.42967918397658e-08,3.9880535509618655e-06
26.6,1.908632400241363e-06,6.359122020614897e-08,3.9444472408950234e-06
26.650000000000002,1.887802362903709e-06,6.289464212144001e-08,3.901394010050298e-06
26.700000000000003,1.8672360165617316e-06,6.220692712939356e-08,3.8588858873822505e-06
26.75,1.8469295682776696e-06,6.152794689383585e-08,3.816915030343011e-06
26.8,1.8268792861363762e-06,6.08575751605384e-08,3.7754737225938292e-06
26.85,1.80708149816077e-06,6.019568771984308e-08,3.7345543717612264e-06
26.900000000000002,1.7875325912483573e-06,5.954216237002104e-08,3.6941495072367568e-06
26.950000000000003,1.768229010128396e-06,5.889687888135229e-08,3.6542517780194967e-06
27.0,1.7491672563392633e-06,5.8259718960910495e-08,3.6148539506003477e-06
27.05,1.7303438872255941e-06,5.7630566218030796e-08,3.5759489068872497e-06
27.1,1.7117555149547983e-06,5.700930613045966e-08,3.537529642170516e-06
27.150000000000002,1.69339880555252e-06,5.63958260111642e-08,3.4995892631273684e-06
27.200000000000003,1.6752704779566672e-06,5.579001497578087e-08,3.462120985864896e-06
27.25,1.6573673030896128e-06,5.519176391070225e-08,3.42511813400063e-06
27.3,1.6396861029481868e-06,5.4600965441781554e-08,3.3885741367799368e-06
27.35,1.6222237497111047e-06,5.401751390364319e-08,3.352482527229496e-06
27.400000000000002,1.6049771648634468e-06,5.344130530958636e-08,3.3168369403460662e-06
27.450000000000003,1.5879433183378525e-06,5.287223732206957e-08,3.2816311113198442e-06
27.5,1.571119227672077e-06,5.2310209223763864e-08,3.246858873791682e-06
27.55,1.5545019571825692e-06,5.1755121889163094e-08,3.2125141581434646e-06
27.6,1.5380886171537524e-06,5.120687775673866e-08,3.178590989820982e-06
27.650000000000002,1.5218763630426666e-06,5.066538080162824e-08,3.1450834876885896e-06
27.700000000000003,1.5058623946986705e-06,5.013053650884736e-08,3.1119858624150357e-06
27.75,1.4900439555978875e-06,4.960225184701249e-08,3.0792924148898e-06
27.8,1.4744183320920918e-06,4.908043524256524e-08,3.046997534669314e-06
27.85,1.458982852671751e-06,4.8564996554487207e-08,3.0150956984524765e-06
27.900000000000002,1.443734887242917e-06,4.805584704949564e-08,2.9835814685848252e-06
27.950000000000003,1.428671846417698e-06,4.75528993777097e-08,2.952449491590815e-06
28.0,1.4137911808180279e-06,4.705606754877767e-08,2.9216944967336113e-06
28.05,1.3990903803924623e-06,4.656526690845499e-08,2.8913112946018345e-06
28.1,1.3845669737457454e-06,4.608041411562567e-08,2.861294775722742e-06
28.150000000000002,1.3702185274808742e-06,4.560142711975609e-08,2.8316399092012605e-06
28.200000000000003,1.356042645553419e-06,4.512822513877279e-08,2.8023417413843835e-06
28.25,1.3420369686378485e-06,4.466072863735627e-08,2.7733953945504096e-06
28.3,1.3281991735056125e-06,4.4198859305641505e-08,2.744796065622508e-06
28.35,1.31452697241476e-06,4.374254003831793e-08,2.7165390249061557e-06
28.400000000000002,1.3010181125108409e-06,4.3291694914119316e-08,2.6886196148499202e-06
28.450000000000003,1.28767037523888e-06,4.284624917569661e-08,2.6610332488291533e-06
28.5,1.2744815757661949e-06,4.24061292098658e-08,2.6337754099521215e-06
28.55,1.2614495624158389e-06,4.197126252822302e-08,2.6068416498881237e-06
28.6,1.248572216110467e-06,4.154157774812007e-08,2.5802275877171744e-06
28.650000000000002,1.2358474498264021e-06,4.11170045739919e-08,2.553928908800788e-06
28.700000000000003,1.223273208057709e-06,4.069747377903014e-08,2.527941363673478e-06
28.75,1.2108474662900748e-06,4.0282917187195116e-08,2.50226076695454e-06
28.8,1.198568230484295e-06,3.9873267655559526e-08,2.476882996279709e-06
28.85,1.1864335365691884e-06,3.946845905697774e-08,2.4518039912523325e-06
28.900000000000002,1.1744414499437392e-06,3.906842626307321e-08,2.4270197524136247e-06
28.950000000000003,1.1625900649882916e-06,3.867310512753843e-08,2.4025263402316602e-06
29.0,1.1508775045846192e-06,3.8282432469741e-08,2.3783198741087205e-06
29.05,1.139301919644687e-06,3.789634605862946e-08,2.354396531406633e-06
29.1,1.12786148864795e-06,3.751478459693345e-08,2.330752546489767e-06
29.150000000000002,1.1165544171870011e-06,3.7137687705651734e-08,2.3073842097853058e-06
29.200000000000003,1.10537893752142e-06,3.6764995908822585e-08,2.284287866860485e-06
29.25,1.0943333081396554e-06,3.639665061857115e-08,2.261459917516453e-06
29.3,1.0834158133287832e-06,3.6032594120428404e-08,2.2388968148984232e-06
29.35,1.0726247627519947e-06,3.567276955891618e-08,2.2165950646218217e-06
29.400000000000002,1.0619584910336522e-06,3.531712092339205e-08,2.1945512239140886e-06
29.450000000000003,1.0514153573517735e-06,3.496559303415106e-08,2.172761900771849e-06
29.5,1.0409937450377998e-06,3.461813152877748e-08,2.1512237531331548e-06
29.55,1.0306920611834991e-06,3.427468284874253e-08,2.1299334880644834e-06
29.6,1.0205087362548802e-06,3.393519422624298e-08,2.108887860962246e-06
29.650000000000002,1.0104422237129661e-06,3.359961367127521e-08,2.0880836747684827e-06
29.700000000000003,1.000490999641306e-06,3.326788995894218e-08,2.0675177792004964e-06
29.75,9.906535623800916e-07,3.293997261698668e-08,2.0471870699941567e-06
29.8,9.809284321667467e-07,3.261581191354717e-08,2.027088488160588e-06
29.85,9.713141507828785e-07,3.229535884513244e-08,2.0072190192560217e-06
29.900000000000002,9.618092812074508e-07,3.197856512481022e-08,1.987575692664522e-06
29.950000000000003,9.524124072760744e-07,3.166538317060553e-08,1.96815558089336e-06
30.0,9.431221333462913e-07,3.1355766094104875e-08,1.948955798880792e-06
30.05,9.339370839687357e-07,3.1049667689262764e-08,1.929973503315997e-06
30.1,9.2485590356407e-07,3.074704242140622e-08,1.9112058919709525e-06
30.150000000000002,9.158772561055726e-07,3.0447845416433276e-08,1.8926502030440116e-06
30.200000000000003,9.069998248072793e-07,3.015203245020205e-08,1.8743037145149627e-06
30.25,8.98222311817571e-07,2.9859559938106855e-08,1.8561637435113557e-06
30.3,8.895434379180984e-07,2.9570384924837383e-08,1.8382276456858716e-06
30.35,8.809619422279559e-07,2.928446507431769e-08,1.820492814604547e-06
30.400000000000002,8.724765819129897e-07,2.9001758659821606e-08,1.8029566811456226e-06
30.450000000000003,8.640861319001551e-07,2.872222455426116e-08,1.7856167129088326e-06
30.5,8.557893845968226e-07,2.8445822220644544e-08,1.7684704136349344e-06
30.55,8.475851496149377e-07,2.817251170270037e-08,1.7515153226352762e-06
30.6,8.394722534999533e-07,2.7902253615665996e-08,1.7347490142312385e-06
30.650000000000002,8.314495394644307e-07,2.763500913723525e-08,1.7181690972033319e-06
30.700000000000003,8.235158671262328e-07,2.7370739998663485e-08,1.7017732142497925e-06
30.75,8.156701122512195e-07,2.710940847602727e-08,1.6855590414544935e-06
30.8,8.079111665003598e-07,2.6850977381634896e-08,1.6695242877639894e-06
30.85,8.002379371811844e-07,2.6595410055585775e-08,1.6536666944735404e-06
30.900000000000002,7.926493470034886e-07,2.6342670357475208e-08,1.6379840347219276e-06
30.950000000000003,7.851443338392147e-07,2.6092722658242192e-08,1.622474112994914e-06
31.0,7.777218504864329e-07,2.58455318321575e-08,1.6071347646371807e-06
31.05,7.703808644373419e-07,2.5601063248949378e-08,1.5919638553725825e-06
31.1,7.631203576502244e-07,2.535928276606429e-08,1.5769592808325775e-06
31.150000000000002,7.559393263252711e-07,2.5120156721060165e-08,1.5621189660926625e-06
31.200000000000003,7.488367806842122e-07,2.4883651924129847e-08,1.547440865216684e-06
31.25,7.418117447536828e-07,2.4649735650752167e-08,1.53292296080887e-06
31.3,7.3486325615225e-07,2.4418375634468177e-08,1.5185632635734364e-06
31.35,7.279903658810436e-07,2.4189540059780507e-08,1.5043598118816482e-06
31.400000000000002,7.21192138117913e-07,2.3963197555173386e-08,1.4903106713461726e-06
31.450000000000003,7.144676500150536e-07,2.3739317186250978e-08,1.4764139344026093e-06
31.5,7.078159915000378e-07,2.351786844899223e-08,1.46266771989806e-06
31.55,7.01236265080183e-07,2.3298821263119557e-08,1.4490701726866052e-06
31.6,6.947275856502076e-07,2.3082145965579726e-08,1.4356194632315746e-06
31.650000000000002,6.882890803031005e-07,2.2867813304134826e-08,1.4223137872144707e-06
31.700000000000003,6.819198881441566e-07,2.265579443106097e-08,1.409151365150435e-06
31.75,6.756191601081166e-07,2.2446060896953175e-08,1.3961304420101396e-06
31.8,6.693860587793532e-07,2.223858464463402e-08,1.3832492868479744e-06
31.85,6.632197582150548e-07,2.203333800316464e-08,1.3705061924364389e-06
31.900000000000002,6.571194437713441e-07,2.183029368195606e-08,1.3578994749066005e-06
31.950000000000003,6.510843119322851e-07,2.1629424764978736e-08,1.3454274733945275e-06
32.0,6.451135701417237e-07,2.143070470506894e-08,1.3330885496935854e-06
32.050000000000004,6.392064366379094e-07,2.1234107318329988e-08,1.3208810879124788e-06
32.1,6.333621402908564e-07,2.1039606778626717e-08,1.3088034941389664e-06
32.15,6.275799204423786e-07,2.08471776121713e-08,1.2968541961090996e-06
32.2,6.218590267487683e-07,2.065679469219908e-08,1.2850316428819347e-06
32.25,6.161987190260642e-07,2.0468433233732635e-08,1.2733343045195936e-06
32.300000000000004,6.105982670978528e-07,2.028206878843218e-08,1.26176067177257e-06
32.35,6.050569506455794e-07,2.0097677239531566e-08,1.250309255770222e-06
32.4,5.995740590612993e-07,1.9915234796857268e-08,1.2389785877163132e-06
32.45,5.941488913028464e-07,1.9734717991929745e-08,1.2277672185895523e-06
32.5,5.887807557513674e-07,1.955610367314536e-08,1.2166737188490255e-06
32.550000000000004,5.834689700711727e-07,1.937936900103727e-08,1.20569667814442e-06
32.6,5.782128610718808e-07,1.9204491443614328e-08,1.1948347050309902e-06
32.65,5.730117645727954e-07,1.9031448771775953e-08,1.1840864266891427e-06
32.7,5.678650252694914e-07,1.8860219054802163e-08,1.1734504886485871e-06
32.75,5.627719966025658e-07,1.869078065591741e-08,1.1629255545169663e-06
32.800000000000004,5.577320406285066e-07,1.8523112227926427e-08,1.152510305712866e-06
32.85,5.527445278926619e-07,1.8357192708921448e-08,1.1422034412031667e-06
32.9,5.478088373042487e-07,1.819300131805892e-08,1.132003677244615e-06
32.95,5.429243560133857e-07,1.8030517551404902e-08,1.1219097471295813e-06
33.0,5.380904792901067e-07,1.7869721177847962e-08,1.1119204009359094e-06
33.050000000000004,5.333066104053115e-07,1.7710592235077975e-08,1.102034405280779e-06
33.1,5.285721605136403e-07,1.755311102563005e-08,1.0922505430785407e-06
33.15,5.238865485382157e-07,1.7397258112992286e-08,1.0825676133024161e-06
33.2,5.192492010572379e-07,1.724301431777642e-08,1.0729844307500288e-06
33.25,5.146595521923919e-07,1.7090360713949862e-08,1.0634998258126836e-06
33.300000000000004,5.101170434990326e-07,1.6939278625128248e-08,1.0541126442483218e-06
33.35,5.056211238581287e-07,1.67897496209278e-08,1.044821746958113e-06
33.4,5.011712493699183e-07,1.664175551337603e-08,1.0356260097665886e-06
33.45,4.967668832492633e-07,1.6495278353379706e-08,1.026524323205286e-06
33.5,4.924074957226639e-07,1.6350300427249216e-08,1.0175155922998262e-06
33.550000000000004,4.880925639269011e-07,1.6206804253278728e-08,1.0085987363603596e-06
33.6,4.838215718092936e-07,1.6064772578380737e-08,9.997726887753487e-07
33.65,4.79594010029522e-07,1.5924188374773884e-08,9.910363968085916e-07
33.7,4.7540937586300995e-07,1.578503483672369e-08,9.823888213994672e-07
33.75,4.712671731058297e-07,1.564729537733499e-08,9.738289369663293e-07
33.800000000000004,4.671669119810981e-07,1.5510953625394955e-08,9.653557312129862e-07
33.85,4.6310810904685404e-07,1.5375993422266335e-08,9.569682049382408e-07
33.9,4.5909028710537434e-07,1.524239881882957e-08,9.486653718484079e-07
33.95,4.551129751139168e-07,1.5110154072473215e-08,9.404462583727801e-07
34.0,4.511757080968618e-07,1.497924364413203e-08,9.323099034819877e-07
34.050000000000004,4.472780270592218e-07,1.4849652195371214e-08,9.242553585091861e-07
34.1,4.4341947890151066e-07,1.4721364585516784e-08,9.162816869740549e-07
34.15,4.39599616335932e-07,1.459436586883081e-08,9.083879644095256e-07
34.2,4.3581799780387877e-07,1.4468641291730965e-08,9.005732781912194e-07
34.25,4.320741873947156e-07,1.4344176290053664e-08,8.928367273695385e-07
34.300000000000004,4.283677547658177e-07,1.4220956486359783e-08,8.851774225043549e-07
34.35,4.2469827506385816e-07,1.4098967687282527e-08,8.775944855022814e-07
34.4,4.210653288473062e-07,1.3978195880916398e-08,8.700870494564453e-07
34.45,4.174685020101299e-07,1.3858627234247172e-08,8.626542584887541e-07
34.5,4.1390738570667765e-07,1.3740248090621746e-08,8.552952675945988e-07
34.550000000000004,4.1038157627771293e-07,1.3623044967256654e-08,8.480092424899391e-07
34.6,4.068906751775964e-07,1.3507004552786024e-08,8.407953594607649e-07
34.65,4.034342889025816e-07,1.3392113704846964e-08,8.336528052148571e-07
34.7,4.000120289202159e-07,1.3278359447702191e-08,8.265807767358361e-07
34.75,3.9662351159982595e-07,1.3165728969899637e-08,8.195784811394512e-07
34.800000000000004,3.932683581440626e-07,1.3054209621968089e-08,8.126451355320614e-07
34.85,3.899461945215008e-07,1.2943788914148045e-08,8.057799668712977e-07
34.9,3.866566514002628e-07,1.283445451415743e-08,7.989822118288404e-07
34.95,3.833993640826585e-07,1.2726194244992173e-08,7.922511166553013e-07
35.0,3.8017397244082205e-07,1.2618996082759717e-08,7.855859370471635e-07
35.050000000000004,3.76980120853324e-07,1.2512848154546017e-08,7.789859380157401e-07
35.1,3.738174581427529e-07,1.2407738736315363e-08,7.724503937581365e-07
35.15,3.7068563751423804e-07,1.2303656250841717e-08,7.659785875301595e-07
35.2,3.6758431649490886e-07,1.2200589265672093e-08,7.595698115211619e-07
35.25,3.645131568742703e-07,1.209852649112074e-08,7.53223366730782e-07
35.300000000000004,3.614718246454757e-07,1.1997456778293611e-08,7.469385628475386e-07
35.35,3.5845998994749276e-07,1.189736911714317e-08,7.407147181292718e-07
35.4,3.5547732700813495e-07,1.1798252634552413e-08,7.345511592853747e-07
35.45,3.5252351408795534e-07,1.1700096592448025e-08,7.284472213608068e-07
35.5,3.495982334249837e-07,1.160289038594204e-08,7.224022476218515e-07
35.550000000000004,3.467011711802899e-07,1.1506623541501606e-08,7.16415589443583e-07
35.6,3.438320173843698e-07,1.1411285715145815e-08,7.104866061990312e-07
35.65,3.409904658843278e-07,1.1316866690670506e-08,7.046146651499966e-07
35.7,3.3817621429185394e-07,1.1223356377899734e-08,6.987991413395074e-07
35.75,3.35388963931978e-07,1.1130744810962607e-08,6.930394174858812e-07
35.800000000000004,3.3262841979258426e-07,1.1039022146596587e-08,6.873348838783617e-07
35.85,3.298942904746842e-07,1.0948178662476223e-08,6.816849382743208e-07
35.9,3.2718628814342337e-07,1.0858204755566664e-08,6.7608898579798e-07
35.95,3.2450412847982036e-07,1.0769090940502005e-08,6.705464388406447e-07
36.0,3.218475306332221e-07,1.0680827847987584e-08,6.650567169624194e-07
36.050000000000004,3.192162171744597e-07,1.0593406223226027e-08,6.596192467953714e-07
36.1,3.166099140497034e-07,1.050681692436712e-08,6.54233461948141e-07
36.15,3.140283505349945e-07,1.0421050920980287e-08,6.488988029119496e-07
36.2,3.114712591914518e-07,1.0336099292549792e-08,6.436147169680032e-07
36.25,3.089383758211389e-07,1.0251953226992448e-08,6.383806580962627e-07
36.300000000000004,3.0642943942357714e-07,1.0168604019197075e-08,6.331960868855484e-07
36.35,3.0394419215290434e-07,1.0086043069585577e-08,6.280604704449798e-07
36.4,3.0148237927565663e-07,1.0004261882695323e-08,6.229732823167039e-07
36.45,2.9904374912917327e-07,9.923252065782392e-09,6.179340023899113e-07
36.5,2.966280530806112e-07,9.843005327445232e-09,6.129421168161128e-07
36.550000000000004,2.942350454865552e-07,9.763513476268643e-09,6.079971179256477e-07
36.6,2.9186448365322374e-07,9.684768419487819e-09,6.030985041454231e-07
36.65,2.8951612779725017e-07,9.606762161671867e-09,5.98245779917844e-07
36.7,2.871897410070388e-07,9.529486803426518e-09,5.934384556209307e-07
