Q,J_1s(2),J_2s(2),J_2p(2),J_total
25.400000000000002,6.292578551273114e-09,7.884006765884858e-10,3.0564797040966697e-13,7.081284875832009e-09
25.450000000000003,6.2188794789843745e-09,7.79159787365941e-10,3.0087917217125405e-13,6.998340145522486e-09
25.5,6.1461852540345035e-09,7.700450029854215e-10,2.9619391111231093e-13,6.916526450931037e-09
25.55,6.074480252498625e-09,7.610543607735104e-10,2.915905645231175e-13,6.835826203836659e-09
25.6,6.003749123157996e-09,7.521859323513361e-10,2.870675442981685e-13,6.75622212305363e-09
25.650000000000002,5.933976782222576e-09,7.434378229701144e-10,2.8262329613275555e-13,6.677697228488823e-09
25.700000000000003,5.865148408165702e-09,7.348081708608151e-10,2.782562987397145e-13,6.600234835325257e-09
25.75,5.797249436668292e-09,7.262951465976404e-10,2.7396506308579924e-13,6.5238185483290185e-09
25.8,5.730265555670006e-09,7.178969524749885e-10,2.697481316471482e-13,6.448432256276641e-09
25.85,5.6641827005249485e-09,7.096118218975905e-10,2.6560407768333476e-13,6.374060126500222e-09
25.900000000000002,5.598987049259477e-09,7.014380187835214e-10,2.6153150452950003e-13,6.300686599547527e-09
25.950000000000003,5.534665017929748e-09,6.933738369797823e-10,2.575290449060842e-13,6.228296383954437e-09
26.0,5.471203256076818e-09,6.854175996901787e-10,2.535953602456887e-13,6.156874451127242e-09
26.05,5.408588642276912e-09,6.775676589151946e-10,2.4972914003660836e-13,6.0864060303321426e-09
26.1,5.3468082797848746e-09,6.698223949036091e-10,2.459291011825945e-13,6.016876603789666e-09
26.150000000000002,5.285849492268491e-09,6.621802156155689e-10,2.421939873784119e-13,5.948271901871438e-09
26.200000000000003,5.225699819631782e-09,6.546395561968704e-10,2.3852256850077715e-13,5.880577898397153e-09
26.25,5.166347013925131e-09,6.471988784641871e-10,2.349136400142662e-13,5.813780806029332e-09
26.3,5.107779035340318e-09,6.39856670400998e-10,2.3136602239179657e-13,5.747867071763708e-09
26.35,5.049984048288606e-09,6.326114456639786e-10,2.2787856054930436e-13,5.682823372513134e-09
26.400000000000002,4.992950417559877e-09,6.254617430996093e-10,2.2445012329423505e-13,5.61863661078278e-09
26.450000000000003,4.9366667045611064e-09,6.184061262707775e-10,2.2107960278749125e-13,5.555293910434672e-09
26.5,4.881121663632335e-09,6.11443182993148e-10,2.1776591401848172e-13,5.4927826125395015e-09
26.55,4.8263042384384e-09,6.045715248810773e-10,2.1450799429292812e-13,5.43109027131377e-09
26.6,4.772203558434787e-09,5.977897869028672e-10,2.1130480273310043e-13,5.370204650140388e-09
26.650000000000002,4.718808935405854e-09,5.910966269451378e-10,2.0815531979015076e-13,5.310113717670781e-09
26.700000000000003,4.6661098600738874e-09,5.844907253861238e-10,2.0505854676823555e-13,5.25080564400678e-09
26.75,4.6140959987773766e-09,5.779707846776915e-10,2.020135053601175e-13,5.192268796960429e-09
26.8,4.562757190216982e-09,5.715355289358849e-10,1.990192371939506e-13,5.1344917383900605e-09
26.85,4.512083442267696e-09,5.651837035398095e-10,1.9607480339095862e-13,5.077463220610897e-09
26.900000000000002,4.462064928855726e-09,5.589140747386707e-10,1.931792841337249e-13,5.021172182878531e-09
26.950000000000003,4.412691986898656e-09,5.527254292667825e-10,1.9033177824482062e-13,4.965607747943683e-09
27.0,4.363955113307517e-09,5.46616573966375e-10,1.8753140277550507e-13,4.910759218676667e-09
27.05,4.3158449620493834e-09,5.405863354180283e-10,1.8477729260423926e-13,4.856616074760016e-09
27.1,4.268352341269183e-09,5.346335595785602e-10,1.8206860004476133e-13,4.803167969447788e-09
27.150000000000002,4.221468210469401e-09,5.287571114262112e-10,1.7940449446347881e-13,4.750404726390076e-09
27.200000000000003,4.175183677746405e-09,5.229558746129579e-10,1.7678416190593895e-13,4.698316336521268e-09
27.25,4.129489997082201e-09,5.172287511238092e-10,1.7420680473214758e-13,4.646892955010742e-09
27.3,4.08437856569033e-09,5.115746609429222e-10,1.7167164126050794e-13,4.596124898274512e-09
27.35,4.039840921414833e-09,5.059925417263983e-10,1.6917790542016528e-13,4.546002641046652e-09
27.400000000000002,3.995868740181e-09,5.004813484816061e-10,1.6672484641153785e-13,4.496516813509018e-09
27.450000000000003,3.952453833496909e-09,4.950400532528964e-10,1.6431172837483283e-13,4.447658198478181e-09
27.5,3.909588146004565e-09,4.89667644813566e-10,1.6193783006634175e-13,4.399417728648197e-09
27.55,3.867263753079583e-09,4.843631283639328e-10,1.5960244454231916e-13,4.351786483888058e-09
27.6,3.825472858478425e-09,4.791255252354003e-10,1.5730487885025692e-13,4.304755688592675e-09
27.650000000000002,3.784207792032075e-09,4.739538726003702e-10,1.5504445372736362e-13,4.258316709086172e-09
27.700000000000003,3.743461007385222e-09,4.688472231878847e-10,1.528205033060717e-13,4.212461051076413e-09
27.75,3.703225079779952e-09,4.6380464500487246e-10,1.5063237482639488e-13,4.167180357159651e-09
27.8,3.6634927038829737e-09,4.588252210628772e-10,1.4847942835496362e-13,4.122466404374206e-09
27.85,3.6242566916555002e-09,4.539080491101574e-10,1.4636103651057548e-13,4.078311101802168e-09
27.900000000000002,3.5855099702648165e-09,4.4905224136903237e-10,1.442765841960932e-13,4.034706488218045e-09
27.950000000000003,3.5472455800366696e-09,4.4425692427837123e-10,1.4222546833653642e-13,3.991644729783378e-09
28.0,3.5094566724476364e-09,4.395212382411127e-10,1.402070976232117e-13,3.9491181177863725e-09
28.05,3.4721365081565576e-09,4.348443373767033e-10,1.382208922637305e-13,3.9071190664255245e-09
28.1,3.4352784550742895e-09,4.302253892783605e-10,1.362662837377719e-13,3.865640110636388e-09
28.150000000000002,3.398875986470896e-09,4.256635747750495e-10,1.3434271455844548e-13,3.824673903960504e-09
28.200000000000003,3.3629226791195123e-09,4.2115808769807546e-10,1.3244963803911761e-13,3.784213216455627e-09
28.25,3.3274122114761273e-09,4.167081346521963e-10,1.3058651806556665e-13,3.744250932646389e-09
28.3,3.292338361894484e-09,4.123129347911606e-10,1.2875282887333595e-13,3.704780049514518e-09
28.35,3.257695006875415e-09,4.07971719597574e-10,1.2694805483015752e-13,3.665793674527819e-09
28.400000000000002,3.2234761193498387e-09,4.0368373266700826e-10,1.251716902233217e-13,3.6272850237070706e-09
28.450000000000003,3.1896757669947412e-09,3.9944822949625846e-10,1.2342323905187203e-13,3.5892474197300515e-09
28.5,3.1562881105814428e-09,3.95264477275665e-10,1.217022148235081e-13,3.551674290071931e-09
28.55,3.1233074023554787e-09,3.9113175468541596e-10,1.2000814035608115e-13,3.514559165181251e-09
28.6,3.0907279844474485e-09,3.870493516957454e-10,1.1834054758357172e-13,3.4778956766907775e-09
28.650000000000002,3.05854428731415e-09,3.830165693709441e-10,1.166989773664386e-13,3.4416775556624604e-09
28.700000000000003,3.02675082820942e-09,3.7903271967710953e-10,1.15082979306236e-13,3.4058986308658355e-09
28.75,2.995342209684029e-09,3.7509712529355135e-10,1.1349211156439292e-13,3.370552827089145e-09
28.8,2.9643131181140327e-09,3.712091194277789e-10,1.1192594068505568e-13,3.335634163482497e-09
28.85,2.9336583222570235e-09,3.673680456340001e-10,1.1038404142189651e-13,3.3011367519324455e-09
28.900000000000002,2.9033726718356637e-09,3.635732576350525e-10,1.0886599656879056e-13,3.267054795467285e-09
28.950000000000003,2.8734510961479607e-09,3.598241191477008e-10,1.0737139679426996e-13,3.2333825866924555e-09
29.0,2.8438886027037434e-09,3.561200037112308e-10,1.0589984047966439e-13,3.200114506255454e-09
29.05,2.81468027588677e-09,3.5246029451926854e-10,1.0445093356083853e-13,3.1672450213395995e-09
29.1,2.7858212756419908e-09,3.4884438425476564e-10,1.0302428937344308e-13,3.1347686841861297e-09
29.150000000000002,2.7573068361873987e-09,3.4527167492807784e-10,1.0161952850159224e-13,3.102680130643978e-09
29.200000000000003,2.7291322647500017e-09,3.417415777180788e-10,1.002362786298885e-13,3.0709740787467107e-09
29.25,2.7012929403254233e-09,3.382535128162466e-10,9.887417439871459e-14,3.0396453273160686e-09
29.3,2.6737843124606107e-09,3.3480690927365833e-10,9.753285726271358e-14,3.0086887545915314e-09
29.35,2.64660190005925e-09,3.314012048508418e-10,9.621197535238466e-14,2.978099316885444e-09
29.400000000000002,2.6197412902093702e-09,3.2803584587041785e-10,9.491118333871762e-14,2.947872047263127e-09
29.450000000000003,2.593198137032703e-09,3.2471028707248054e-10,9.363014230079607e-14,2.9180020542474842e-09
29.5,2.5669681605553723e-09,3.214239914726608e-10,9.236851959629936e-14,2.8884845205476294e-09
29.55,2.541047145599465e-09,3.181764302228176e-10,9.112598873483425e-14,2.8593147018110172e-09
29.6,2.5154309406950794e-09,3.149670824743042e-10,8.990222925403064e-14,2.8304879253986373e-09
29.650000000000002,2.490115457012424e-09,3.1179543524375765e-10,8.869692659833608e-14,2.8019995891827795e-09
29.700000000000003,2.465096667313575e-09,3.0866098328136083e-10,8.750977200044556e-14,2.7738451603669363e-09
29.75,2.440370604923486e-09,3.0556322894152665e-10,8.634046236530582e-14,2.7460201743273777e-09
29.8,2.4159333627198803e-09,3.0250168205595785e-10,8.518870015663314e-14,2.718520233475995e-09
29.85,2.3917810921416495e-09,2.994758598090336e-10,8.405419328588727e-14,2.6913410061439686e-09
29.900000000000002,2.3679100022153567e-09,2.9648528661547517e-10,8.29366550036427e-14,2.6644782254858356e-09
29.950000000000003,2.344316358599537e-09,2.9352949400024877e-10,8.183580379330329e-14,2.6379276884035787e-09
30.0,2.320996482646392e-09,2.906080204806567e-10,8.075136326710466e-14,2.611685254490316e-09
30.05,2.2979467504805606e-09,2.877204114505767e-10,7.96830620643519e-14,2.5857468449932014e-09
30.1,2.275163592094627e-09,2.8486621906680635e-10,7.863063375184144e-14,2.5601084417951857e-09
30.150000000000002,2.252643490461024e-09,2.8204500213746927e-10,7.759381672641564e-14,2.5347660864152198e-09
30.200000000000003,2.230382980660008e-09,2.792563260124431e-10,7.657235411960161e-14,2.509715879026571e-09
30.25,2.2083786490234084e-09,2.7649976247577116e-10,7.556599370428662e-14,2.484953977492884e-09
30.3,2.186627132293805e-09,2.737748896400146e-10,7.457448780338214e-14,2.460476596421623e-09
30.35,2.165125116798878e-09,2.710812918425126e-10,7.359759320043302e-14,2.436280006234591e-09
30.400000000000002,2.143869337640586e-09,2.6841855954350754e-10,7.263507105212475e-14,2.4123605322551456e-09
30.450000000000003,2.122856577898908e-09,2.65786289226102e-10,7.168668680264768e-14,2.3887145538118124e-09
30.5,2.1020836678498675e-09,2.63184083298011e-10,7.075221009987448e-14,2.3653385033579785e-09
30.55,2.0815474841975347e-09,2.606115499950727e-10,6.983141471330968e-14,2.3422288656073204e-09
30.6,2.0612449493197686e-09,2.580683032864871e-10,6.892407845377219e-14,2.3193821766847094e-09
30.650000000000002,2.041173030527405e-09,2.555539627817451e-10,6.802998309476978e-14,2.2967950232922445e-09
30.700000000000003,2.0213287393366366e-09,2.5306815363921653e-10,6.714891429552825e-14,2.2744640418901485e-09
30.75,2.001709130754337e-09,2.5061050647636587e-10,6.628066152563763e-14,2.2523859178922288e-09
30.8,1.982311302576066e-09,2.481806572815629e-10,6.54250179912787e-14,2.2305573848756206e-09
30.85,1.963132394696526e-09,2.4577824732745824e-10,6.458178056299463e-14,2.2089752238045475e-09
30.900000000000002,1.9441695884322077e-09,2.4340292308589223e-10,6.375074970497228e-14,2.187636262267805e-09
30.950000000000003,1.9254201058560162e-09,2.4105433614430986e-10,6.293172940579993e-14,2.1665373737297317e-09
31.0,1.906881209143621e-09,2.387321431236495e-10,6.212452711066776e-14,2.145675476794381e-09
31.05,1.8885501999313255e-09,2.3643600559768075e-10,6.132895365497894e-14,2.1250475344826615e-09
31.1,1.8704244186852275e-09,2.3416559001376137e-10,6.054482319934026e-14,2.104650553522188e-09
31.150000000000002,1.8525012440814461e-09,2.3192056761498517e-10,5.977195316590044e-14,2.084481583649597e-09
31.200000000000003,1.8347780923972208e-09,2.2970061436369777e-10,5.901016417600701e-14,2.0645377169250944e-09
31.25,1.8172524169126579e-09,2.2750541086635025e-10,5.825927998915213e-14,2.044816087058997e-09
31.3,1.7999217073229297e-09,2.2533464229966703e-10,5.751912744317815e-14,2.0253138687500403e-09
31.35,1.7827834891607359e-09,2.2318799833810398e-10,5.678953639571616e-14,2.0060282770352355e-09
31.400000000000002,1.765835323228812e-09,2.210651730825696e-10,5.607033966682898e-14,1.9869565666510486e-09
31.450000000000003,1.749074805042313e-09,2.189658649903875e-10,5.5361372982832483e-14,1.9680960314056836e-09
31.5,1.7324995642808721e-09,2.1688977680647567e-10,5.4662474921269454e-14,1.9494440035622693e-09
31.55,1.7161072642501621e-09,2.1483661549571884e-10,5.397348685700981e-14,1.930997853232738e-09
31.6,1.6998956013527744e-09,2.1280609217651443e-10,5.3294252909453646e-14,1.9127549877821986e-09
31.650000000000002,1.6838623045682399e-09,2.1079792205546545e-10,5.262461989081136e-14,1.894712851243596e-09
31.700000000000003,1.6680051349420186e-09,2.08811824363202e-10,5.196443725543824e-14,1.8768689237424762e-09
31.75,1.6523218850832991e-09,2.0684752229131008e-10,5.1313557050200314e-14,1.8592207209316593e-09
31.8,1.6368103786714209e-09,2.0490474293034365e-10,5.0671833865848105e-14,1.8417657934356304e-09
31.85,1.6214684699707908e-09,2.0298321720890485e-10,5.0039124789377635e-14,1.824501726304485e-09
31.900000000000002,1.6062940433541014e-09,2.010826798337681e-10,4.9415289357355816e-14,1.8074261384772269e-09
31.950000000000003,1.591285012833716e-09,1.9920286923102942e-10,4.8800189510189885e-14,1.7905366822542556e-09
32.0,1.5764393216010681e-09,1.9734352748826436e-10,4.819368954732051e-14,1.7738310427788797e-09
32.050000000000004,1.5617549415739063e-09,1.955044002976711e-10,4.7595656083317633e-14,1.7573069375276606e-09
32.1,1.547229872951279e-09,1.9368523690018716e-10,4.7005958004861215e-14,1.740962115809471e-09
32.15,1.5328621437760589e-09,1.918857900305526e-10,4.642446642858516e-14,1.72479435827304e-09
32.2,1.5186498095049222e-09,1.9010581586331137e-10,4.585105465976842e-14,1.7088014764228933e-09
32.25,1.5045909525856185e-09,1.8834507395972761e-10,4.5285598151853445e-14,1.692981312143498e-09
32.300000000000004,1.4906836820413803e-09,1.866033272156008e-10,4.472797446677401e-14,1.677331737231448e-09
32.35,1.4769261330623878e-09,1.8488034180996592e-10,4.41780632360764e-14,1.6618506529355898e-09
32.4,1.4633164666041031e-09,1.8317588715465813e-10,4.3635746122815116e-14,1.6465359895048841e-09
32.45,1.449852868992396e-09,1.8148973584473043e-10,4.3100906784208085e-14,1.6313857057439107e-09
32.5,1.4365335515353096e-09,1.798216636097055e-10,4.257343083503425e-14,1.61639778857585e-09
32.550000000000004,1.4233567501413366e-09,1.7817144926564615e-10,4.205320581175731e-14,1.6015702526127945e-09
32.6,1.4103207249441278e-09,1.7653887466803422e-10,4.1540121137361695e-14,1.5869011397332995e-09
32.65,1.3974237599334594e-09,1.7492372466543488e-10,4.1034068086883357e-14,1.572388518666981e-09
32.7,1.3846641625923927e-09,1.7332578705394067e-10,4.053493975362262e-14,1.5580304845860871e-09
32.75,1.3720402635404956e-09,1.7174485253237577e-10,4.004263101602371e-14,1.5438251587038874e-09
32.800000000000004,1.3595504161829913e-09,1.701807146582459e-10,3.9557038505205975e-14,1.5297706878797425e-09
32.85,1.3471929963657842e-09,1.6863316980442627e-10,3.907806057313524e-14,1.5158652442307835e-09
32.9,1.3349664020361873e-09,1.6710201711656672e-10,3.860559726141908e-14,1.5021070247500155e-09
32.95,1.3228690529093066e-09,1.6558705847120616e-10,3.8139550270714925e-14,1.4884942509307835e-09
33.0,1.3108993901399508e-09,1.6408809843458286e-10,3.7679822930737316e-14,1.4750251683974643e-09
33.050000000000004,1.29905587599996e-09,1.6260494422212456e-10,3.7226320170850974e-14,1.4616980465422554e-09
33.1,1.2873369935608852e-09,1.6113740565861146e-10,3.677894849123896e-14,1.4485111781679878e-09
33.15,1.275741246381889e-09,1.596852951389946e-10,3.6337615934632114e-14,1.4354628791368181e-09
33.2,1.2642671582027956e-09,1.5824842758986177e-10,3.590223205858937e-14,1.422551488024716e-09
33.25,1.2529132726422004e-09,1.568266204315389e-10,3.5472707908316955e-14,1.4097753657816476e-09
33.300000000000004,1.241678152900516e-09,1.554196935408113e-10,3.504895599001442e-14,1.3971328953973173e-09
33.35,1.2305603814679197e-09,1.540274692142613e-10,3.463089024473831e-14,1.3846224815724257e-09
33.4,1.219558559837054e-09,1.526497721322027e-10,3.421842602277051e-14,1.3722425503952794e-09
33.45,1.2086713082204507e-09,1.5128642932320837e-10,3.3811480058482596e-14,1.3599915490237174e-09
33.5,1.1978972652725615e-09,1.4993727012921697e-10,3.340997044568505e-14,1.3478679453722241e-09
33.550000000000004,1.1872350878163124e-09,1.4860212617120804e-10,3.301381661345089e-14,1.335870227804134e-09
33.6,1.176683450574129e-09,1.4728083131543801e-10,3.2622939302405125e-14,1.3239969048288695e-09
33.65,1.1662410459033165e-09,1.4597322164022428e-10,3.2237260541468904e-14,1.3122465048040822e-09
33.7,1.1559065835357488e-09,1.4467913540327e-10,3.185670362505024e-14,1.300617575642644e-09
33.75,1.1456787903217767e-09,1.4339841300951873e-10,3.14811930906715e-14,1.289108684524386e-09
33.800000000000004,1.1355564099782684e-09,1.4213089697952842e-10,3.1110654697024245e-14,1.2777184176124937e-09
33.85,1.1255382028407457e-09,1.408764319183601e-10,3.074501540244401e-14,1.2664453797745083e-09
33.9,1.1156229456194953e-09,1.3963486448496537e-10,3.0384203343794556e-14,1.2552881943078045e-09
33.95,1.1058094311596293e-09,1.384060433620705e-10,3.002814781575483e-14,1.2442455026695157e-09
34.0,1.0960964682050058e-09,1.3718981922654484e-10,2.9676779250499655e-14,1.2333159642108012e-09
34.050000000000004,1.0864828811659255e-09,1.3598604472024392e-10,2.9330029197765574e-14,1.2224982559153672e-09
34.1,1.076967509890584e-09,1.3479457442132408e-10,2.898783030529551e-14,1.2117910721422133e-09
34.15,1.067549209440158e-09,1.3361526481601384e-10,2.865011629965266e-14,1.2011931243724715e-09
34.2,1.0582268498675074e-09,1.3244797427083891e-10,2.831682196739757e-14,1.1907031409603136e-09
34.25,1.0489993159994144e-09,1.312925630052919e-10,2.7987883136620572e-14,1.180319866887843e-09
34.300000000000004,1.039865507222281e-09,1.301488930649363e-10,2.7663236658821707e-14,1.1700420635238762e-09
34.35,1.0308243372712584e-09,1.2901682829494121e-10,2.734282039113228e-14,1.1598685083865909e-09
34.4,1.0218747340227155e-09,1.27896234314036e-10,2.702657317886995e-14,1.1497979949099303e-09
34.45,1.0130156392900146e-09,1.2678697848887962e-10,2.6714434838421603e-14,1.1398293322137327e-09
34.5,1.0042460086225256e-09,1.2568892990883735e-10,2.640634614044689e-14,1.1299613448775032e-09
34.550000000000004,9.955648111078115e-10,1.2460195936115532e-10,2.6102248793395628e-14,1.1201928727177602e-09
34.6,9.869710291769633e-10,1.235259393065307e-10,2.5802085427333886e-14,1.1105227705689213e-09
34.65,9.78463658412987e-10,1.224607438550654e-10,2.5505799578071076e-14,1.1009499080676302e-09
34.7,9.700417073622282e-10,1.2140624874260085e-10,2.5213335671583292e-14,1.0914731694405006e-09
34.75,9.61704197348763e-10,1.2036233130742588e-10,2.4924639008726326e-14,1.0820914532951978e-09
34.800000000000004,9.534501622917007e-10,1.1932887046734934e-10,2.4639655750232373e-14,1.0728036724148002e-09
34.85,9.45278648525366e-10,1.1830574669713538e-10,2.435833290198556e-14,1.0636087535554032e-09
34.9,9.371887146222906e-10,1.172928420062909e-10,2.408061830056975e-14,1.054505637246882e-09
34.95,9.291794312189844e-10,1.1629003991720221e-10,2.3806460599083986e-14,1.0454932775967856e-09
35.0,9.212498808444301e-10,1.1529722544361338e-10,2.3535809253219965e-14,1.0365706420972966e-09
35.050000000000004,9.133991577512464e-10,1.1431428506944038e-10,2.3268614507595953e-14,1.0277367114351944e-09
35.1,9.056263677495004e-10,1.1334110672791727e-10,2.300482738234301e-14,1.0189904793048e-09
35.15,8.979306280430893e-10,1.1237757978106519e-10,2.274439965993731e-14,1.0103309522238143e-09
35.2,8.903110670686794e-10,1.114235949994826e-10,2.2487283872274774e-14,1.0017571493520345e-09
35.25,8.827668243371443e-10,1.104790445424491e-10,2.223343328798271e-14,9.932681023128814e-10
35.300000000000004,8.752970502774482e-10,1.095438219383366e-10,2.198280189996348e-14,9.848628550176848e-10
35.35,8.679009060829695e-10,1.0861782206532649e-10,2.17353444131666e-14,9.765404634927091e-10
35.4,8.60577563560176e-10,1.0770094113242237e-10,2.1491016232583523e-14,9.682999957088309e-10
35.45,8.533262049796516e-10,1.0679307666075803e-10,2.1249773451461878e-14,9.601405314138612e-10
35.5,8.461460229294207e-10,1.0589412746519356e-10,2.1011572839734205e-14,9.520611619674542e-10
35.550000000000004,8.390362201705178e-10,1.0500399363619416e-10,2.077637183265698e-14,9.440609901785447e-10
35.6,8.319960094947923e-10,1.0412257652198855e-10,2.0544128519656276e-14,9.361391301453006e-10
35.65,8.250246135848861e-10,1.0324977871100107e-10,2.0314801633375434e-14,9.282947070975205e-10
35.7,8.181212648763616e-10,1.0238550401455322e-10,2.008835053892126e-14,9.205268572414538e-10
35.75,8.11285205421946e-10,1.0152965744983113e-10,1.9864735223304844e-14,9.128347276070004e-10
35.800000000000004,8.045156867578373e-10,1.0068214522311194e-10,1.9643916285072682e-14,9.052174758972344e-10
35.85,7.978119697720696e-10,9.984287471324838e-11,1.9425854924125327e-14,8.976742703402421e-10
35.9,7.911733245748675e-10,9.901175445540361e-11,1.9210512931718967e-14,8.902042895432029e-10
35.95,7.845990303709879e-10,9.818869412503496e-11,1.8997852680647118e-14,8.828067223487035e-10
36.0,7.780883753339974e-10,9.737360452212123e-11,1.8787837115598645e-14,8.754807676932342e-10
36.050000000000004,7.716406564824558e-10,9.656639755562883e-11,1.858042974368849e-14,8.682256344678283e-10
36.1,7.652551795579863e-10,9.576698622821516e-11,1.837559462515844e-14,8.610405413808265e-10
36.15,7.589312589051774e-10,9.49752846211615e-11,1.8173296364243708e-14,8.539247168227031e-10
36.2,7.526682173533158e-10,9.419120787953632e-11,1.7973500100203124e-14,8.468773987329523e-10
36.25,7.464653860998986e-10,9.341467219758142e-11,1.7776171498509153e-14,8.398978344689785e-10
36.300000000000004,7.403221045958965e-10,9.264559480431814e-11,1.7581276742194677e-14,8.329852806769568e-10
36.35,7.34237720432758e-10,9.188389394937217e-11,1.738878252335411e-14,8.261390031646534e-10
36.4,7.282115892310988e-10,9.112948888900965e-11,1.719865603479506e-14,8.193582767761432e-10
36.45,7.222430745310724e-10,9.038229987238472e-11,1.7010864961838403e-14,8.126423852684189e-10
36.5,7.163315476843844e-10,8.964224812799301e-11,1.6825377474263626e-14,8.059906211898516e-10
36.550000000000004,7.104763877479154e-10,8.890925585032719e-11,1.6642162218396376e-14,7.994022857604609e-10
36.6,7.046769813789486e-10,8.818324618673402e-11,1.646118830933627e-14,7.92876688753992e-10
36.65,6.989327227319484e-10,8.746414322446595e-11,1.6282425323321372e-14,7.864131483817377e-10
36.7,6.932430133568878e-10,8.675187197792734e-11,1.6105843290227557e-14,7.800109911781053e-10
36.75,6.876072620990901e-10,8.604635837611054e-11,1.5931412686199793e-14,7.736695518878868e-10
36.800000000000004,6.820248850005543e-10,8.534752925021824e-11,1.5759104426412727e-14,7.67388173355199e-10
36.85,6.764953052027539e-10,8.46553123214709e-11,1.558888985795861e-14,7.611662064140828e-10
36.9,6.710179528508713e-10,8.396963618909418e-11,1.5420740752859576e-14,7.550030097807183e-10
36.95,6.655922649994543e-10,8.329043031848507e-11,1.525462930120243e-14,7.488979499472406e-10
37.0,6.602176855194719e-10,8.261762502955348e-11,1.509052810439342e-14,7.428504010771297e-10
37.050000000000004,6.548936650067334e-10,8.195115148523498e-11,1.492841016853052e-14,7.36859744902137e-10
37.1,6.496196606916726e-10,8.129094168017496e-11,1.4768248897891627e-14,7.309253706207454e-10
37.15,6.443951363504474e-10,8.063692842957773e-11,1.4610018088535715e-14,7.250466747981137e-10
37.2,6.392195622173586e-10,7.998904535822137e-11,1.4453691922015535e-14,7.19223061267502e-10
37.25,6.340924148985518e-10,7.934722688963346e-11,1.429924495919936e-14,7.134539410331445e-10
37.300000000000004,6.290131772869828e-10,7.871140823542557e-11,1.4146652134199788e-14,7.077387321745425e-10
37.35,6.239813384786378e-10,7.808152538478505e-11,1.3995888748407879e-14,7.020768597521712e-10
37.4,6.18996393689969e-10,7.745751509411929e-11,1.3846930464630143e-14,6.964677557145529e-10
37.45,6.140578441765475e-10,7.683931487685315e-11,1.3699753301327099e-14,6.90910858806702e-10
37.5,6.091651971528989e-10,7.622686299337438e-11,1.355433362695104e-14,6.854056144799002e-10
37.550000000000004,6.043179657135056e-10,7.562009844112565e-11,1.3410648154381264e-14,6.799514748027856e-10
37.6,5.995156687549661e-10,7.50189609448418e-11,1.3268673935455232e-14,6.745478983737433e-10
37.65,5.947578308992798e-10,7.442339094692835e-11,1.3128388355593458e-14,6.691943502345638e-10
37.7,5.900439824182474e-10,7.38333295979798e-11,1.2989769128516687e-14,6.638903017853557e-10
37.75,5.853736591589736e-10,7.324871874743664e-11,1.2852794291053737e-14,6.586352307007012e-10
37.800000000000004,5.807464024704382e-10,7.266950093437604e-11,1.271744219803787e-14,6.534286208470122e-10
37.85,5.761617591311406e-10,7.209561937843759e-11,1.2583691517290712e-14,6.482699622010956e-10
37.9,5.716192812777807e-10,7.152701797087866e-11,1.2451521224691495e-14,6.43158750769884e-10
37.95,5.671185263349725e-10,7.096364126575993e-11,1.2320910599330487e-14,6.380944885113318e-10
38.0,5.626590569459751e-10,7.040543447125815e-11,1.2191839218744998e-14,6.33076683256452e-10
38.050000000000004,5.582404409044083e-10,6.985234344110251e-11,1.2064286954236056e-14,6.28104848632465e-10
38.1,5.538622510869642e-10,6.930431466613611e-11,1.193823396626498e-14,6.231785039870665e-10
38.15,5.495240653870724e-10,6.876129526599716e-11,1.1813660699927702e-14,6.182971743137695e-10
38.2,5.452254666495226e-10,6.822323298092003e-11,1.1690547880505839e-14,6.13460390178323e-10
38.25,5.409660426060233e-10,6.769007616365412e-11,1.1568876509093085e-14,6.086676876461865e-10
38.300000000000004,5.367453858116766e-10,6.716177377149728e-11,1.1448627858295222e-14,6.039186082110321e-10
38.35,5.325630935823672e-10,6.663827535844434e-11,1.132978346800296e-14,5.992126987242795e-10
38.400000000000006,5.284187679330365e-10,6.61195310674464e-11,1.1212325141235687e-14,5.945495113256241e-10
38.45,5.243120155168437e-10,6.560549162278168e-11,1.1096234940055423e-14,5.899286033745654e-10
38.5,5.202424475651851e-10,6.509610832253367e-11,1.0981495181549157e-14,5.853495373829004e-10
38.550000000000004,5.162096798285697e-10,6.459133303117717e-11,1.0868088433878789e-14,5.808118809481808e-10
38.6,5.122133325183337e-10,6.40911181722694e-11,1.075599751239724e-14,5.763152066881155e-10
38.650000000000006,5.082530302491759e-10,6.359541672124382e-11,1.064520547582941e-14,5.718590921758956e-10
38.7,5.04328401982515e-10,6.310418219830761e-11,1.0535695622517232e-14,5.674431198764451e-10
38.75,5.004390809706369e-10,6.261736866143788e-11,1.0427451486727137e-14,5.630668770835616e-10
38.800000000000004,4.965847047016379e-10,6.213493069947791e-11,1.0320456835019265e-14,5.587299558579509e-10
38.85,4.927649148451431e-10,6.16568234253305e-11,1.0214695662677107e-14,5.544319529661363e-10
38.900000000000006,4.889793571987842e-10,6.118300246924678e-11,1.0110152190196407e-14,5.501724698202212e-10
38.95,4.852276816354358e-10,6.071342397221012e-11,1.0006810859832542e-14,5.459511124185059e-10
39.0,4.815095420511875e-10,6.024804457941228e-11,9.904656332205004e-15,5.41767491286932e-10
39.050000000000004,4.778245963140488e-10,5.978682143382156e-11,9.80367348295824e-15,5.376212214213533e-10
