Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(8),J_4s(2),J_total_Ni
56.85,0.0002143912869401582,2.6059910297823786e-05,1.3213393905172977e-06,3.77823052231411e-06,1.8540727896831604e-07,6.159718567195082e-10,1.6273241440991516e-07,0.0004978297281411795
56.900000000000006,0.00021348493762810822,2.5940159180584847e-05,1.3128294761999406e-06,3.7606742401585036e-06,1.8420197766074215e-07,6.108317512165128e-10,1.6197517380156108e-07,0.0004956825678224801
56.95,0.00021258290690082815,2.5821036200642184e-05,1.3043807232076025e-06,3.7432112530718725e-06,1.830054246706761e-07,6.057385992493246e-10,1.6122196386777478e-07,0.0004935459154328836
57.0,0.0002116851721138081,2.5702537680644873e-05,1.2959926470517294e-06,3.7258410066843737e-06,1.8181754997668264e-07,6.006919351534448e-10,1.6047276061255963e-07,0.0004914197138411515
57.050000000000004,0.00021079171075050516,2.5584659966827445e-05,1.2876647674312649e-06,3.7085629502418195e-06,1.8063828416916736e-07,5.956912982439031e-10,1.597275401967574e-07,0.000489303906255531
57.1,0.00020990250042158035,2.546739942884699e-05,1.2793966081934938e-06,3.691376536580229e-06,1.7946755844458926e-07,5.907362327581909e-10,1.5898627893694112e-07,0.0004871984362215796
57.150000000000006,0.00020901751886413884,2.5350752459621256e-05,1.2711876972952693e-06,3.6742812221005453e-06,1.78305304599731e-07,5.858262877998769e-10,1.5824895330431632e-07,0.0004851032476200023
57.2,0.0002081367439409768,2.5234715475168192e-05,1.2630375667646439e-06,3.657276466743579e-06,1.7715145502602943e-07,5.809610172829235e-10,1.5751553992363187e-07,0.0004830182846645067
57.25,0.000207260153639831,2.5119284914446427e-05,1.2549457526628717e-06,3.640361733965101e-06,1.7600594270396098e-07,5.761399798766612e-10,1.5678601557209663e-07,0.0004809434918996693
57.300000000000004,0.00020638772607263432,2.500445723919707e-05,1.2469117950467998e-06,3.623536490711148e-06,1.7486870119748632e-07,5.713627389514622e-10,1.5606035717830568e-07,0.00047887881419881906
57.35,0.0002055194394747757,2.4890228933786656e-05,1.2389352379316386e-06,3.606800207393507e-06,1.7373966464855088e-07,5.666288625250535e-10,1.5533854182117474e-07,0.0004768241967619354
57.400000000000006,0.00020465527220436353,2.4776596505051104e-05,1.2310156292540919e-06,3.590152357865367e-06,1.7261876777163954e-07,5.619379232094863e-10,1.546205467288812e-07,0.0004747795851135578
57.45,0.00020379520274149544,2.4663556482141035e-05,1.2231525208358745e-06,3.573592419397182e-06,1.7150594584838903e-07,5.572894981587703e-10,1.53906349277815e-07,0.0004727449251007138
57.5,0.0002029392096875306,2.4551105416367986e-05,1.2153454683475755e-06,3.5571198726526773e-06,1.7040113472225253e-07,5.526831690171277e-10,1.5319592699153601e-07,0.0004707201628908567
57.550000000000004,0.00020208727176436784,2.4439239881051913e-05,1.2075940312728964e-06,3.5407342016650662e-06,1.6930427079321937e-07,5.481185218678698e-10,1.524892575397393e-07,0.0004687052449698208
57.6,0.00020123936781372823,2.4327956471369787e-05,1.1998977728732443e-06,3.524434893813434e-06,1.682152910125885e-07,5.43595147182918e-10,1.5178631873722865e-07,0.0004667001181397898
57.650000000000006,0.00020039547679644078,2.421725180420517e-05,1.1922562601526677e-06,3.5082214397992824e-06,1.671341328777929e-07,5.391126397729207e-10,1.5108708854289733e-07,0.00046470472951727713
57.7,0.00019955557779173435,2.4107122517999094e-05,1.184669063823159e-06,3.4920933336232797e-06,1.6606073442727884e-07,5.346705987379582e-10,1.5039154505871665e-07,0.00046271902653112343
57.75,0.00019871964999653214,2.39975652726018e-05,1.1771357582702863e-06,3.4760500725621497e-06,1.6499503423543426e-07,5.302686274188829e-10,1.4969966652873187e-07,0.00046074295692050333
57.800000000000004,0.00019788767272475174,2.3888576749125728e-05,1.1696559215191769e-06,3.460091157145757e-06,1.6393697140756967e-07,5.259063333492236e-10,1.4901143133806621e-07,0.0004587764687329499
57.85,0.00019705962540660956,2.3780153649799565e-05,1.162229135200841e-06,3.4442160911343623e-06,1.6288648557494993e-07,5.215833282076849e-10,1.483268180119319e-07,0.00045681951032239124
57.900000000000006,0.00019623548758792805,2.3672292697823203e-05,1.1548549845188188e-06,3.428424381496022e-06,1.6184351688987423e-07,5.172992277711985e-10,1.476458052146475e-07,0.0004548720303471982
57.95,0.00019541523892944933,2.3564990637223986e-05,1.1475330582161745e-06,3.4127155383841936e-06,1.6080800602080783e-07,5.1305365186857e-10,1.469683717486652e-07,0.00045293397776824916
58.0,0.0001945988592061511,2.345824423271378e-05,1.1402629485428035e-06,3.397089075115471e-06,1.597798941475607e-07,5.088462243346697e-10,1.4629449655360255e-07,0.00045100530184700473
58.050000000000004,0.00019378632830656785,2.335205026954723e-05,1.1330442512230724e-06,3.381544508147508e-06,1.5875912295651573e-07,5.046765729651641e-10,1.4562415870528283e-07,0.000449085952143597
58.1,0.00019297762623211645,2.3246405553381036e-05,1.1258765654237823e-06,3.3660813570571085e-06,1.577456346359051e-07,5.005443294718223e-10,1.449573374147833e-07,0.00044717587851493274
58.150000000000006,0.0001921727330964245,2.3141306910134142e-05,1.118759493722438e-06,3.350699144518452e-06,1.567393718711324e-07,4.964491294383318e-10,1.4429401202748815e-07,0.00044527503111280615
58.2,0.00019137162912466477,2.3036751185849114e-05,1.1116926420758455e-06,3.3353973962815196e-06,1.5574027784014386e-07,4.923906122766651e-10,1.436341620221514e-07,0.0004433833603820293
58.25,0.00019057429465289182,2.293273524655434e-05,1.1046756197890084e-06,3.320175641150642e-06,1.5474829620884354e-07,4.883684211839689e-10,1.4297776700996423e-07,0.00044150081705857016
58.300000000000004,0.000189780710127384,2.282925597812737e-05,1.0977080394843382e-06,3.3050334109632327e-06,1.5376337112655625e-07,4.843822030999621e-10,1.4232480673363068e-07,0.0004396273521677066
58.35,0.00018899085610398937,2.2726310286159243e-05,1.090789517071172e-06,3.289970240568677e-06,1.5278544722153576e-07,4.804316086648388e-10,1.416752610664505e-07,0.0004377629170221931
58.400000000000006,0.00018820471324747457,2.2623895095819652e-05,1.0839196717155785e-06,3.2749856678073556e-06,1.5181446959651598e-07,4.765162921777016e-10,1.410291100114071e-07,0.00043590746322043594
58.45,0.00018742226233087937,2.2522007351723328e-05,1.0770981258104798e-06,3.260079233489856e-06,1.5085038382430932e-07,4.726359115554823e-10,1.4038633370026444e-07,0.00043406094264468676
58.5,0.00018664348423487362,2.2420644017797145e-05,1.07032450494605e-06,3.245250481376307e-06,1.498931359434465e-07,4.687901282923315e-10,1.3974691239266985e-07,0.00043222330745924277
58.550000000000004,0.00018586835994711896,2.231980207714836e-05,1.063598437880418e-06,3.2304989581558867e-06,1.4894267245386126e-07,4.64978607419525e-10,1.391108264752605e-07,0.000430394510108662
58.6,0.00018509687056163492,2.221947853193378e-05,1.056919556510657e-06,3.215824213426481e-06,1.4799894031261836e-07,4.6120101746583827e-10,1.384780564607813e-07,0.0004285745033159913
58.650000000000006,0.00018432899727816734,2.211967040322978e-05,1.0502874958440516e-06,3.2012257996744737e-06,1.470618869296822e-07,4.574570304184006e-10,1.3784858298720898e-07,0.00042676324008100334
58.7,0.00018356472140156267,2.2020374730903428e-05,1.0437018939696592e-06,3.1867032722547167e-06,1.4613146016373004e-07,4.5374632168400837e-10,1.3722238681687866e-07,0.0004249606736784492
58.75,0.0001828040243411443,2.1921588573484362e-05,1.03716239203014e-06,3.172256189370617e-06,1.452076083180049e-07,4.500685700508841e-10,1.3659944883561937e-07,0.000423166757656319
58.800000000000004,0.00018204688761009385,2.1823309008037726e-05,1.03066863419387e-06,3.157884112054391e-06,1.4429028013621053e-07,4.4642345765092793e-10,1.35979750051896e-07,0.0004213814458341174
58.85,0.00018129329282483636,2.1725533130038024e-05,1.0242202676273308e-06,3.1435866041474663e-06,1.4337942479844751e-07,4.42810669922405e-10,1.3536327159595827e-07,0.00041960469230114964
58.900000000000006,0.00018054322170442798,2.162825805324376e-05,1.0178169424677581e-06,3.129363232281005e-06,1.4247499191718832e-07,4.3922989557306e-10,1.3474999471899398e-07,0.0004178364514148177
58.95,0.0001797966560699492,2.153148090957318e-05,1.0114583117960734e-06,3.115213565856605e-06,1.4157693153329429e-07,4.3568082654368616e-10,1.341399007922906e-07,0.00041607667779893116
59.0,0.0001790535778439002,2.1435198848980705e-05,1.0051440316100675e-06,3.1011371770271126e-06,1.4068519411206996e-07,4.3216315797210257e-10,1.335329713064015e-07,0.00041432532634202545
59.050000000000004,0.0001783139690496009,2.1339409039334417e-05,9.988737607978553e-07,3.0871336406775913e-06,1.3979973053935765e-07,4.2867658815763496e-10,1.3292918787031879e-07,0.000412582352195695
59.1,0.00017757781181059474,2.12441086662944e-05,9.926471611115897e-07,3.073202534406439e-06,1.3892049211767105e-07,4.252208185259403e-10,1.3232853221065375e-07,0.0004108477107729362
59.150000000000006,0.00017684508835005507,2.1149294933191846e-05,9.864638971414247e-07,3.059343438506622e-06,1.3804743056236602e-07,4.2179555359423357e-10,1.3173098617082093e-07,0.0004091213577465002
59.2,0.00017611578099019677,2.1054965060909233e-05,9.803236362897443e-07,3.0455559359470735e-06,1.3718049799785028e-07,4.1840050093700924e-10,1.311365317102301e-07,0.0004074032490472596
59.25,0.00017538987215168992,2.096111628776116e-05,9.742260487456318e-07,3.0318396123542034e-06,1.363196469538291e-07,4.150353711521098e-10,1.3054515090348293e-07,0.00040569334086258354
59.300000000000004,0.00017466734435307808,2.0867745869376186e-05,9.681708074595965e-07,3.0181940559935615e-06,1.3546483036158944e-07,4.1169987782721627e-10,1.2995682593957617e-07,0.0004039915896347245
59.35,0.0001739481802102002,2.077485107857951e-05,9.62157588118545e-07,3.0046188577516385e-06,1.3461600155032048e-07,4.083937375067253e-10,1.2937153912111157e-07,0.00040229795205921817
59.400000000000006,0.00017323236243561494,2.0682429205276385e-05,9.561860691209904e-07,2.9911136111177795e-06,1.3377311424346933e-07,4.0511666965902607e-10,1.2878927286350992e-07,0.0004006123850832893
59.45,0.00017251987383803028,2.0590477556336545e-05,9.502559315525138e-07,2.9776779121662584e-06,1.3293612255513442e-07,4.018683966441621e-10,1.2821000969423198e-07,0.0003989348459042737
59.5,0.00017181069732173486,2.0498993455479285e-05,9.443668591614527e-07,2.9643113595384592e-06,1.321049809864925e-07,3.98648643681858e-10,1.2763373225200453e-07,0.00039726529196804636
59.550000000000004,0.000171104815886034,2.04079742431595e-05,9.385185383348338e-07,2.951013554425204e-06,1.3127964442226218e-07,3.95457138819954e-10,1.2706042328605327e-07,0.00039560368096746255
59.6,0.00017040221262468901,2.0317417276454545e-05,9.3271065807454e-07,2.937784100549211e-06,1.3046006812720196e-07,3.9229361290319007e-10,1.2649006565534043e-07,0.00039394997084080997
59.650000000000006,0.00016970287072535926,2.0227319928951764e-05,9.269429099737e-07,2.924622604147666e-06,1.2964620774264165e-07,3.891577995423567e-10,1.2592264232780705e-07,0.00039230411977026744
59.7,0.00016900677346904877,2.013767959063705e-05,9.212149881933205e-07,2.9115286739549447e-06,1.288380192830495e-07,3.860494350838289e-10,1.253581363796237e-07,0.00039066608618037964
59.75,0.00016831390422955496,2.0048493667783995e-05,9.155265894391308e-07,2.8985019211854383e-06,1.280354591326315e-07,3.829682585794321e-10,1.2479653099444372e-07,0.0003890358287365369
59.800000000000004,0.0001676242464729218,1.995975958284397e-05,9.098774129386624e-07,2.885541959516522e-06,1.272384840419648e-07,3.7991401175667893e-10,1.2423780946266334e-07,0.0003874133063434677
59.85,0.00016693778375689614,1.9871474774336995e-05,9.042671604185482e-07,2.872648405071649e-06,1.2644705112466408e-07,3.7688643898935087e-10,1.2368195518068788e-07,0.0003857984781437421
59.900000000000006,0.0001662544997303865,1.9783636696743278e-05,8.986955360820348e-07,2.859820876403547e-06,1.256611178540801e-07,3.7388528726842617e-10,1.231289516502017e-07,0.0003841913035162819
59.95,0.0001655743781329267,1.96962428203957e-05,8.931622465867241e-07,2.847058994477571e-06,1.2488064206003136e-07,3.7091030617334777e-10,1.2257878247744482e-07,0.0003825917420748848
60.0,0.00016489740279414125,1.9609290631372912e-05,8.876670010225176e-07,2.834362382655147e-06,1.2410558192556648e-07,3.6796124784363e-10,1.2203143137249443e-07,0.00038099975366675485
60.050000000000004,0.00016422355763321496,1.95227776313933e-05,8.822095108897818e-07,2.821730666677354e-06,1.233358959837593e-07,3.6503786695078927e-10,1.214868821485515e-07,0.0003794152983710452
60.1,0.00016355282665836586,1.943670133770973e-05,8.767894900777253e-07,2.8091634746486303e-06,1.225715431145351e-07,3.6213992067060345e-10,1.2094511872123276e-07,0.0003778383364974099
60.150000000000006,0.00016288519396632045,1.9351059283004915e-05,8.71406654842975e-07,2.7966604370205768e-06,1.2181248254152704e-07,3.5926716865571875e-10,1.2040612510786793e-07,0.0003762688285845639
60.2,0.00016222064374179343,1.926584901528771e-05,8.66060723788371e-07,2.784221186575909e-06,1.2105867382896434e-07,3.564193730085458e-10,1.1986988542680257e-07,0.00037470673539885573
60.25,0.00016155916025696943,1.9181068097789995e-05,8.607514178419557e-07,2.7718453584124977e-06,1.203100768785896e-07,3.5359629825448146e-10,1.1933638389670464e-07,0.0003731520179328465
60.300000000000004,0.0001609007278709886,1.9096714108864392e-05,8.554784602361704e-07,2.759532589927545e-06,1.195666519266069e-07,3.5079771131545546e-10,1.1880560483587775e-07,0.0003716046374039
60.35,0.0001602453310294356,1.901278464188272e-05,8.502415764872539e-07,2.7472825208018747e-06,1.1882835954065994e-07,3.4802338148377473e-10,1.1827753266157864e-07,0.0003700645552527829
60.400000000000006,0.0001595929542638307,1.8929277305135073e-05,8.450404943748305e-07,2.7350947929843214e-06,1.1809516061683814e-07,3.4527308039626776e-10,1.1775215188933934e-07,0.00036853173314227206
60.45,0.00015894358219112524,1.8846189721729773e-05,8.39874943921706e-07,2.7229690506762594e-06,1.1736701637671365e-07,3.425465820087451e-10,1.172294471322955e-07,0.00036700613295577374
60.5,0.00015829719951319907,1.8763519529493895e-05,8.347446573738465e-07,2.7109049403162176e-06,1.1664388836440525e-07,3.398436625707385e-10,1.1670940310051791e-07,0.0003654877167959494
60.550000000000004,0.00015765379101636182,1.8681264380874587e-05,8.296493691805557e-07,2.6989021105646257e-06,1.159257384436721e-07,3.371641006005399e-10,1.1619200460035055e-07,0.0003639764469833529
60.6,0.00015701334157085722,1.8599421942841133e-05,8.245888159748436e-07,2.6869602122886696e-06,1.1521252879503573e-07,3.345076768605422e-10,1.1567723653375271e-07,0.00036247228605507575
60.650000000000006,0.00015637583613036966,1.8517989896787562e-05,8.195627365539754e-07,2.6750788985472412e-06,1.1450422191292844e-07,3.3187417433284973e-10,1.151650838976454e-07,0.0003609751967634003
60.7,0.00015574125973153504,1.8436965938436158e-05,8.145708718602172e-07,2.663257824576023e-06,1.1380078060287122e-07,3.2926337819518436e-10,1.1465553178326394e-07,0.00035948514207446503
60.75,0.00015510959749345327,1.8356347777741465e-05,8.096129649617558e-07,2.6514966477726564e-06,1.1310216797867727e-07,3.266750757970607e-10,1.1414856537551387e-07,0.00035800208516693476
60.800000000000004,0.0001544808346172047,1.827613313879511e-05,8.046887610338073e-07,2.639795027682035e-06,1.1240834745968373e-07,3.241090566362395e-10,1.1364416995233218e-07,0.00035652598943068236
60.85,0.0001538549563853695,1.819631975973129e-05,7.997980073399073e-07,2.6281526259817053e-06,1.1171928276801004e-07,3.2156511233545506e-10,1.1314233088405373e-07,0.0003550568184654792
60.900000000000006,0.0001532319481615491,1.8116905392632835e-05,7.949404532133715e-07,2.6165691064673543e-06,1.1103493792584167e-07,3.190430366194149e-10,1.1264303363278112e-07,0.0003535945360796923
60.95,0.0001526117953898918,1.8037887803438103e-05,7.901158500389448e-07,2.605044135038431e-06,1.1035527725274182e-07,3.1654262529206417e-10,1.121462637517602e-07,0.0003521391062889926
61.0,0.0001519944835946201,1.7959264771848362e-05,7.853239512346146e-07,2.5935773796838455e-06,1.0968026536298734e-07,3.140636762140951e-10,1.1165200688475902e-07,0.0003506904933150694
61.050000000000004,0.00015137999837956176,1.788103409123597e-05,7.805645122336033e-07,2.5821685104677904e-06,1.0900986716293137e-07,3.1160598928074407e-10,1.1116024876545253e-07,0.00034924866158435536
61.1,0.00015076832542768368,1.7803193568553173e-05,7.758372904665348e-07,2.570817199515662e-06,1.0834404784839151e-07,3.0916936639983144e-10,1.1067097521681132e-07,0.0003478135757267594
61.150000000000006,0.00015015945050062774,1.7725741024241484e-05,7.711420453437613e-07,2.5595231210000717e-06,1.0768277290206176e-07,3.0675361147005143e-10,1.1018417215049448e-07,0.00034638520057440626
61.2,0.00014955335943825097,1.7648674292141838e-05,7.664785382378696e-07,2.5482859511269785e-06,1.0702600809095115e-07,3.0435853035951636e-10,1.0969982556624742e-07,0.00034496350116038787
61.25,0.000148950038158167,1.7571991219405236e-05,7.618465324663438e-07,2.5371053681219027e-06,1.0637371946384575e-07,3.019839308845325e-10,1.0921792155130336e-07,0.0003435484427175191
61.300000000000004,0.0001483494726552913,1.749568966640414e-05,7.57245793274399e-07,2.5259810522162512e-06,1.057258733487955e-07,2.996296227886569e-10,1.0873844627978907e-07,0.00034213999067710446
61.35,0.00014775164900138928,1.7419767506644485e-05,7.526760878179776e-07,2.514912685633746e-06,1.0508243635062527e-07,2.9729541772195924e-10,1.0826138601213619e-07,0.0003407381106677127
61.400000000000006,0.0001471565533446261,1.734422262667823e-05,7.481371851469011e-07,2.5038999525769316e-06,1.0444337534846899e-07,2.949811292205191e-10,1.0778672709449604e-07,0.0003393427685139575
61.45,0.00014656417190912063,1.7269052926016658e-05,7.436288561881911e-07,2.4929425392138078e-06,1.0380865749332886e-07,2.926865726861901e-10,1.073144559581589e-07,0.00033795393023528913
61.5,0.00014597449099450097,1.7194256317044173e-05,7.391508737295382e-07,2.4820401336645307e-06,1.0317825020565656e-07,2.9041156536658166e-10,1.0684455911897688e-07,0.00033657156204479143
61.550000000000004,0.00014538749697546322,1.7119830724932776e-05,7.347030124029345e-07,2.471192425988231e-06,1.0255212117295814e-07,2.8815592633525015e-10,1.0637702317679101e-07,0.0003351956303479881
61.6,0.00014480317630133336,1.704577408755718e-05,7.302850486684603e-07,2.4603991081699224e-06,1.0193023834742233e-07,2.859194764721416e-10,1.0591183481486372e-07,0.0003338261017416578
61.650000000000006,0.00014422151549563063,1.697208435541041e-05,7.258967607982187e-07,2.449659874107494e-06,1.0131256994357051e-07,2.8370203844425644e-10,1.0544898079931368e-07,0.00033246294301265397
61.7,0.000143642501155635,1.6898759491520147e-05,7.215379288604302e-07,2.4389744195988162e-06,1.0069908443593005e-07,2.8150343668652315e-10,1.0498844797855692e-07,0.0003311061211367367
61.75,0.00014306611995195602,1.682579747136554e-05,7.172083347036694e-07,2.4283424423289187e-06,1.00089750556729e-07,2.793234973828903e-10,1.0453022328274964e-07,0.0003297556032774079
61.800000000000004,0.000142492358628105,1.675319628279467e-05,7.129077619412556e-07,2.417763641857277e-06,9.948453729361347e-08,2.7716204844763923e-10,1.0407429372323605e-07,0.0003284113567847571
61.85,0.00014192120400007008,1.6680953925942635e-05,7.086359959357914e-07,2.4072377196051882e-06,9.888341388738686e-08,2.7501891950691804e-10,1.0362064639200134e-07,0.00032707334919431495
61.900000000000006,0.0001413526429558928,1.6609068413150107e-05,7.043928237838405e-07,2.3967643788432245e-06,9.828634982976944e-08,2.7289394188048014e-10,1.0316926846112647e-07,0.0003257415482259112
61.95,0.00014078666245524862,1.653753776888259e-05,7.001780343007586e-07,2.3863433246788e-06,9.769331486118119e-08,2.707869485636191e-10,1.027201471822488e-07,0.00032441592178254465
62.0,0.0001402232495290288,1.646636002965014e-05,6.959914180056588e-07,2.375974264043804e-06,9.710427896854387e-08,2.686977742093175e-10,1.0227326988602545e-07,0.00032309643794925643
62.050000000000004,0.0001396623912789255,1.639553324392772e-05,6.91832767106524e-07,2.365656905682339e-06,9.651921238310482e-08,2.6662625511061054e-10,1.0182862398160066e-07,0.000321783064992013
62.1,0.00013910407487701963,1.6325055472076138e-05,6.877018754854591e-07,2.355390960138547e-06,9.593808557828191e-08,2.645722291831302e-10,1.0138619695607783e-07,0.0003204757713565967
62.150000000000006,0.0001385482875653702,1.6254924786263434e-05,6.83598538684076e-07,2.345176139744506e-06,9.536086926752775e-08,2.6253553594785496e-10,1.0094597637399418e-07,0.0003191745256675015
62.2,0.00013799501665560753,1.6185139270386973e-05,6.795225538890247e-07,2.335012158608241e-06,9.47875344022155e-08,2.605160165140658e-10,1.0050794987680031e-07,0.00031787929672683865
62.25,0.00013744424952852766,1.6115697019995955e-05,6.754737199176511e-07,2.3248987326017953e-06,9.421805216954351e-08,2.585135135624818e-10,1.0007210518234266e-07,0.00031659005351324717
62.300000000000004,0.0001368959736336901,1.6046596142214547e-05,6.714518372037954e-07,2.314835579349403e-06,9.365239399046055e-08,2.565278713285874e-10,9.963843008435009e-08,0.0003153067651808129
62.35,0.00013635017648901796,1.597783475566557e-05,6.674567077837232e-07,2.3048224182157466e-06,9.309053151761089e-08,2.545589355861598e-10,9.920691245192447e-08,0.00031402940105799504
62.400000000000006,0.00013580684568039974,1.5909410990394637e-05,6.634881352821827e-07,2.294858970294286e-06,9.25324366332978e-08,2.5260655363096695e-10,9.877754022903407e-08,0.0003127579306465573
62.45,0.00013526596886129482,1.584132298779495e-05,6.595459248986014e-07,2.284944958395691e-06,9.197808144746757e-08,2.506705742646659e-10,9.835030143401162e-08,0.0003114923236205094
62.5,0.0001347275337523401,1.5773568900532497e-05,6.556298833934025e-07,2.2750801070363364e-06,9.14274382957114e-08,2.487508477788722e-10,9.792518415905506e-08,0.0003102325498250529
62.550000000000004,0.00013419152814095982,1.5706146892471875e-05,6.517398190744555e-07,2.2652641424268926e-06,9.088047973728714e-08,2.468472259394086e-10,9.750217656973233e-08,0.00030897857927553456
62.6,0.0001336579398809777,1.563905513860262e-05,6.478755417836529e-07,2.255496792461001e-06,9.033717855315921e-08,2.4495956197073414e-10,9.708126690449034e-08,0.00030773038215640833
62.650000000000006,0.0001331267568922309,1.5572291824965986e-05,6.440368628836071e-07,2.2457777867040142e-06,8.979750774405666e-08,2.430877105405533e-10,9.666244347416592e-08,0.0003064879288202004
62.7,0.0001325979671601872,1.550585514858235e-05,6.402235952444789e-07,2.236106856381837e-06,8.926144052855082e-08,2.4123152774460794e-10,9.624569466150211e-08,0.00030525118978648593
62.75,0.00013207155873556356,1.5439743317379012e-05,6.364355532309215e-07,2.2264837343698297e-06,8.872895034114945e-08,2.393908710915939e-10,9.583100892066566e-08,0.0003040201357408673
62.800000000000004,0.00013154751973394764,1.537395455011859e-05,6.326725526891504e-07,2.2169081551818024e-06,8.820001083040965e-08,2.37565599488302e-10,9.541837477677022e-08,0.00030279473753396294
62.85,0.00013102583833542178,1.530848707632792e-05,6.289344109341348e-07,2.2073798549590884e-06,8.767459585706888e-08,2.3575557322491596e-10,9.500778082540295e-08,0.0003015749661804015
62.900000000000006,0.00013050650278418835,1.5243339136227344e-05,6.252209467369024e-07,2.1978985714596833e-06,8.715267949219257e-08,2.3396065396044357e-10,9.459921573215232e-08,0.00030036079285782123
62.95,0.0001299895013881986,1.5178508980660664e-05,6.215319803119692e-07,2.1884640440474803e-06,8.663423601534025e-08,2.3218070470832764e-10,9.419266823214094e-08,0.00029915218890587934
63.0,0.00012947482251878263,1.5113994871025432e-05,6.178673333048799e-07,2.179076013681564e-06,8.611923991274763e-08,2.304155898222477e-10,9.37881271295612e-08,0.0002979491258252627
63.050000000000004,0.00012896245461028238,1.5049795079203822e-05,6.142268287798681e-07,2.1697342229055917e-06,8.56076658755268e-08,2.2866517498204794e-10,9.338558129721525e-08,0.0002967515752767103
63.1,0.00012845238615968678,1.4985907887493992e-05,6.106102912076308e-07,2.160438415837256e-06,8.509948879788329e-08,2.2692932717980432e-10,9.298501967605715e-08,0.0002955595090800387
63.150000000000006,0.00012794460572626847,1.4922331588541835e-05,6.070175464532122e-07,2.1511883381578023e-06,8.459468377534867e-08,2.2520791470609855e-10,9.258643127473817e-08,0.00029437289921317467
63.2,0.00012743910193122377,1.4859064485273344e-05,6.03448421764006e-07,2.1419837371016463e-06,8.409322610303131e-08,2.2350080713641897e-10,9.218980516915637e-08,0.0002931917178111951
63.25,0.0001269358634573138,1.4796104890827312e-05,5.999027457578627e-07,2.1328243614460428e-06,8.359509127388195e-08,2.218078753177105e-10,9.179513050200852e-08,0.0002920159371653713
63.300000000000004,0.00012643487904850844,1.4733451128488604e-05,5.963803484113106e-07,2.123709961500843e-06,8.310025497697658e-08,2.2012899135507393e-10,9.140239648234562e-08,0.00029084552972222103
63.35,0.00012593613750963253,1.4671101531621888e-05,5.928810610478867e-07,2.1146402890983244e-06,8.260869309581518e-08,2.184640285986236e-10,9.101159238513137e-08,0.00028968046808256674
63.400000000000006,0.00012543962770601345,1.460905444360574e-05,5.894047163265699e-07,2.1056150975830787e-06,8.21203817066361e-08,2.1681286163050727e-10,9.06227075508044e-08,0.00028852072500059846
63.45,0.00012494533856313193,1.4547308217767347e-05,5.859511482303291e-07,2.096634141801995e-06,8.163529707674642e-08,2.1517536625202384e-10,9.023573138484328e-08,0.0002873662733829447
63.5,0.0001244532590662739,1.4485861217317536e-05,5.825201920547686e-07,2.0876971780942914e-06,8.11534156628669e-08,2.135514194709077e-10,8.985065335733358e-08,0.00028621708628774774
63.550000000000004,0.00012396337826018518,1.4424711815286342e-05,5.791116843968843e-07,2.0788039642816303e-06,8.067471410949392e-08,2.1194089948877787e-10,8.946746300253951e-08,0.00028507313692374556
63.6,0.00012347568524872834,1.4363858394459025e-05,5.757254631439225e-07,2.0699542596583067e-06,8.019916924727592e-08,2.1034368568869661e-10,8.908614991847825e-08,0.000283934398649361
63.650000000000006,0.00012299016919454074,1.4303299347312458e-05,5.723613674623372e-07,2.0611478249814917e-06,7.972675809140468e-08,2.087596586228855e-10,8.870670376649689e-08,0.0002828008449717938
63.7,0.0001225068193186959,1.4243033075952068e-05,5.69019237786856e-07,2.0523844224615653e-06,7.92574578400221e-08,2.071887000005567e-10,8.832911427085281e-08,0.000281672449546122
63.75,0.00012202562490036585,1.4183057992049108e-05,5.656989158096394e-07,2.0436638157524983e-06,7.87912458726412e-08,2.056306926758884e-10,8.795337121829676e-08,0.0002805491861744066
63.800000000000004,0.00012154657527648607,1.4123372516778448e-05,5.624002444695448e-07,2.0349857699423148e-06,7.832809974858232e-08,2.040855206361528e-10,8.757946445765907e-08,0.00027943102880480285
63.85,0.00012106965984142266,1.4063975080756793e-05,5.591230679414887e-07,2.0263500515436223e-06,7.786799720542378e-08,2.025530689899583e-10,8.720738389943868e-08,0.00027831795153067845
63.900000000000006,0.00012059486804664074,1.4004864123981255e-05,5.55867231625902e-07,2.0177564284841982e-06,7.741091615746635e-08,2.01033223955619e-10,8.683711951539495e-08,0.000277209928589735
63.95,0.00012012218940037589,1.3946038095768468e-05,5.526325821382894e-07,2.0092046700976607e-06,7.695683469421298e-08,1.9952587284965007e-10,8.646866133814317e-08,0.00027610693436313816
64.0,0.00011965161346730655,1.3887495454694022e-05,5.494189672988774e-07,2.0006945471141872e-06,7.650573107886138e-08,1.980309040753942e-10,8.610199946075185e-08,0.00027500894337465
64.05,0.00011918312986822922,1.3829234668532391e-05,5.462262361223621e-07,1.9922258316513115e-06,7.605758374681151e-08,1.965482071117912e-10,8.573712403634347e-08,0.0002739159302897705
64.10000000000001,0.00011871672827973512,1.377125421419723e-05,5.430542388077478e-07,1.983798297204778e-06,7.561237130418644e-08,1.9507767250225586e-10,8.537402527769804e-08,0.0002728278699148813
64.15,0.00011825239843388951,1.3713552577682175e-05,5.399028267282838e-07,1.975411718639475e-06,7.517007252636741e-08,1.9361919184367318e-10,8.50126934568598e-08,0.00027174473719639874
