Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_total_potassium
3.3000000000000003,0.04202193384158267,0.047147840354543835,0.016696249678832608,0.07273950991712928,0.004988704465680393,0.00043606541953659076,0.08404386768316534,0.09429568070908767,0.43643705950277567,0.033392499357665216,0.029932226794082355,0.00043606541953659076,0.6785373994663129
3.35,0.04189813881769865,0.045378425731716965,0.016237252837871936,0.07185821583107853,0.00488882254057457,0.00042581654607802815,0.0837962776353973,0.09075685146343393,0.43114929498647114,0.03247450567574387,0.02933293524344742,0.00042581654607802815,0.6679356815505716
3.4000000000000004,0.04177300299915027,0.04365875877383436,0.015770367893262943,0.07097007436022747,0.004809413981159709,0.0004153267990480923,0.08354600599830055,0.08731751754766871,0.42582044616136483,0.031540735786525886,0.028856483886958256,0.0004153267990480923,0.6574965161798663
3.45,0.04164654679907872,0.04198861201536702,0.015297738403229367,0.0700758337220497,0.004747270377941814,0.00040464108370263306,0.08329309359815744,0.08397722403073404,0.4204550023322982,0.030595476806458733,0.02848362226765088,0.00040464108370263306,0.6472090601190019
3.5,0.041518790728985885,0.0403676820732414,0.014821383028754175,0.06917623443137794,0.0046995526380491925,0.00039380211100876594,0.08303758145797177,0.0807353641464828,0.4150574065882676,0.02964276605750835,0.028197315828295155,0.00039380211100876594,0.6370642361895344
3.5500000000000003,0.041389755391803965,0.03879559449548202,0.014343188283827198,0.06827200769617063,0.004663755647009531,0.00038285028547211693,0.08277951078360793,0.07759118899096404,0.40963204617702376,0.028686376567654395,0.027982533882057188,0.00038285028547211693,0.6270545066867794
3.6,0.04125946147503062,0.037271908535926296,0.013864904327793708,0.06736387392770793,0.004637675770159593,0.0003718236387449314,0.08251892295006125,0.07454381707185259,0.4041832435662476,0.027729808655587416,0.02782605462095756,0.0003718236387449314,0.6171736705034512
3.6500000000000004,0.041127929743934276,0.03579612184150621,0.013388143281952683,0.06645254136485661,0.0046193810301691455,0.0003607577996172871,0.08225585948786855,0.07159224368301242,0.3987152481891396,0.026776286563905367,0.027716286181014873,0.0003607577996172871,0.6074166819045581
3.7,0.04099518103483347,0.03436767504004989,0.01291437961877101,0.06553870481141968,0.0046071837953914185,0.0003496859928765706,0.08199036206966694,0.06873535008009977,0.3932322288685181,0.02582875923754202,0.02764310277234851,0.0003496859928765706,0.5977794890210519
3.75,0.040861236248453614,0.032985956217953014,0.012444952231620557,0.06462304448502054,0.004599615814816398,0.0003386390610180687,0.08172247249690723,0.06597191243590603,0.38773826691012325,0.024889904463241113,0.027597694888898388,0.0003386390610180687,0.5882588902560941
3.8000000000000003,0.04072611634336399,0.03165030527840427,0.011981067846231057,0.0637062249754658,0.004595405438629059,0.00032764550398083693,0.08145223268672798,0.06330061055680854,0.3822373498527948,0.023962135692462114,0.027572432631774352,0.00032764550398083693,0.5788524069245485
