Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(2),J_total_Kr
0.5,0.02408504878388046,0.0874123245023956,0.213403036103734,0.04445709683441122,0.1369632202578733,0.10066147744114366,0.4159960995914017,0.4410789795941437,0.04817009756776092,0.1748246490047912,0.2667425810064673,0.426806072207468,0.8217793215472398,0.8319921991828034,1.0066147744114367,2.6464738775648624,6.223403572492829
0.55,0.024081946960705602,0.08726755419321026,0.21079744913881862,0.04445680438052274,0.136895135959099,0.10065880587330088,0.3727750379759943,0.4206738787417823,0.048163893921411204,0.17453510838642053,0.26674082628313645,0.42159489827763724,0.821370815754594,0.7455500759519886,1.0065880587330087,2.524043272450694,6.00858694975889
0.6000000000000001,0.024078550368305876,0.08710927626156977,0.20798472555677588,0.04445642103283377,0.13680707449607993,0.10065472504575265,0.331109387232021,0.3979929569342422,0.04815710073661175,0.17421855252313953,0.26673852619700267,0.41596945111355177,0.8208424469764796,0.662218774464042,1.0065472504575266,2.387957741605453,5.782649844073807
0.65,0.024074859183495282,0.08693757339236403,0.20497508770384792,0.04445592982650469,0.13669584195751325,0.10064873181740233,0.2916488172603855,0.37356715205596236,0.048149718366990564,0.17387514678472807,0.2667355789590281,0.40995017540769585,0.8201750517450794,0.583297634520771,1.0064873181740233,2.241402912335774,5.55007353629409
0.7000000000000001,0.024070873597921122,0.08675253670836588,0.20177928548709528,0.04445531243747226,0.13655815736481908,0.10064022101382172,0.25488221703076824,0.3479659395507528,0.048141747195842244,0.17350507341673177,0.26673187462483355,0.40355857097419057,0.8193489441889145,0.5097644340615365,1.0064022101382173,2.0877956373045166,5.315248491904783
0.75,0.02406659381754881,0.08655426553643618,0.19840853075246062,0.044454549216374026,0.1363906901730949,0.10062848193615102,0.2211439030171307,0.32175346935716564,0.04813318763509762,0.17310853107287236,0.2667272952982441,0.39681706150492124,0.8183441410385695,0.4422878060342614,1.0062848193615102,1.9305208161429939,5.082223658088471
0.8,0.024062020062109012,0.08634286709404887,0.19487443193724294,0.044453619225191615,0.13619009761760167,0.10061269745341458,0.19062672605357286,0.29545469342721314,0.048124040124218025,0.17268573418809774,0.2667217153511497,0.3897488638744859,0.81714058570561,0.38125345210714573,1.006126974534146,1.772728160563279,4.854529526448132
0.8500000000000001,0.02405715256454179,0.08611845612140731,0.19118892907979612,0.044452500276282336,0.13595306145970934,0.1005919457306394,0.16339978915918202,0.26953242406747147,0.04811430512908358,0.17223691224281462,0.266715001657694,0.38237785815959224,0.8157183687582561,0.32679957831836404,1.005919457306394,1.6171945444048288,4.635076025977028
0.9,0.024051991570470267,0.08588115448457223,0.18736422924804522,0.044451168973502014,0.13567632370161872,0.10056520454113678,0.13942866856696318,0.24437456066831653,0.04810398314094053,0.17176230896914446,0.2667070138410121,0.37472845849609043,0.8140579422097123,0.27885733713392635,1.0056520454113678,1.4662473640098992,4.426116453212093
0.9500000000000001,0.024046537337731724,0.08563109077293367,0.18341274247101544,0.04444960075516169,0.13535672086207823,0.10053135801895226,0.11859635610984551,0.2202897361613154,0.04809307467546345,0.17126218154586734,0.26669760453097013,0.3668254849420309,0.8121403251724694,0.23719271221969102,1.0053135801895225,1.3217384169678923,4.229263380243907
