Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(1),J_total_Bi_relativistic
77.85000000000001,0.0018909868294189256,0.00046914008795473247,0.0003674982035106887,0.00017218025558266841,0.00011692571015321391,0.00011162650531871387,5.655851463153721e-05,4.8682252136070026e-06,3.153362369138253e-06,3.09908098122584e-05,2.9910888293599762e-05,1.5147066422634927e-05,1.4320670784306974e-06,9.26468114779802e-07,9.930634273461818e-09,7.144278098648122e-09,6.8367494547256575e-06,6.00447682208389e-06,2.9446324148900853e-06,1.9346797912065823e-07,1.22076841837795e-07,8.506070073340485e-07,4.4761344144185994e-07,1.6597155103111248e-07,0.00710122803320299
77.9,0.0018883146365401581,0.0004685159146716768,0.00036645291190551114,0.00017158444842872898,0.00011678013819500633,0.0001113002285833052,5.635682997910981e-05,4.84482363211277e-06,3.1371403865062044e-06,3.095312504370042e-05,2.9822894346587236e-05,1.5092633623627566e-05,1.425130185043374e-06,9.216679125417238e-07,9.869305495518834e-09,7.098720704612414e-09,6.8284517726382985e-06,5.986902388292371e-06,2.9341328513063433e-06,1.9255754420577076e-07,1.2146589068534382e-07,8.495552257230393e-07,4.4631852428366666e-07,1.6539723717870153e-07,0.00708758742734449
77.95,0.0018856462074966587,0.0004678921675210487,0.00036541098634875597,0.00017099091170442744,0.00011663459235048772,0.00011097502150534995,5.6155935589665535e-05,4.821546965263437e-06,3.1210098493281998e-06,3.0915440283994536e-05,2.9735189918234655e-05,1.5038415622797982e-05,1.4182307368482208e-06,9.168950998506818e-07,9.808451820457036e-09,7.0535371384691795e-09,6.820160533063751e-06,5.969394542758121e-06,2.9236837990751118e-06,1.9164893551125993e-07,1.2085602806729216e-07,8.485059925759593e-07,4.450318695895739e-07,1.648275930939637e-07,0.007073979562603993
78.0,0.0018829815380759724,0.00046726884869485816,0.00036437241504343036,0.00017039963610050333,0.00011648907360304387,0.00011065088034065411,5.5955828150144004e-05,4.79839448353448e-06,3.104970198859218e-06,3.087775582987176e-05,2.964777400189563e-05,1.49844115255343e-05,1.4113685159738905e-06,9.121495113321613e-07,9.74805915000157e-09,7.008714794317561e-09,6.811876255293997e-06,5.951951604860957e-06,2.9132836473282733e-06,1.9074192040642806e-07,1.20247079891781e-07,8.474598362975059e-07,4.4375293250864475e-07,1.6426215193691824e-07,0.007060404330776762
78.05000000000001,0.0018803206240647803,0.00046664596036940966,0.0003633371862358828,0.00016981061234785656,0.00011634358293044825,0.00011032780135817874,5.5756504361909706e-05,4.775365462008693e-06,3.089020880021033e-06,3.08400719766082e-05,2.956064559431136e-05,1.493062044110248e-05,1.404543304428994e-06,9.074309811024959e-07,9.688113017814494e-09,6.964240719991762e-09,6.803599369461608e-06,5.934571811764077e-06,2.9029307047034356e-06,1.89836308373123e-07,1.1963890430451822e-07,8.46417235898828e-07,4.4248105494720115e-07,1.6370042403839764e-07,0.007046861623345388
78.10000000000001,0.001877663461248932,0.0004660235047053642,0.0003623052882156452,0.00016922383121737038,0.00011619812130487823,0.00011000578083999938,5.5557960940689797e-05,4.752459180345054e-06,3.073161341376592e-06,3.080238901802551e-05,2.9473803695549145e-05,1.4877041482502012e-05,1.3977548840768873e-06,9.027393427408043e-07,9.628598726111886e-09,6.920101742898812e-09,6.79533021191264e-06,5.917253337694898e-06,2.892623218151258e-06,1.889319506864454e-07,1.19031390728517e-07,8.453785912716971e-07,4.4121551653979066e-07,1.6314196193540192e-07,0.007033351331684223
78.15,0.0018750100454134695,0.00046540148384779917,0.000361276709315272,0.00016863928351973354,0.00011605268969293095,0.00010968481508126469,5.536019461651151e-05,4.729674922747761e-06,3.057391035104537e-06,3.076470724648944e-05,2.9387247308941543e-05,1.4823673766322242e-05,1.3910030366292243e-06,8.980744292809503e-07,9.569501484437752e-09,6.876284597716755e-09,6.787069021753049e-06,5.8999943138766735e-06,2.8823593922863647e-06,1.8802873987405282e-07,1.184244588343844e-07,8.443441985821471e-07,4.399555682911517e-07,1.6258638677811096e-07,0.007019873347205546
78.2,0.00187236037234266,0.00046477989992627024,0.0003602514379101835,0.00016805696010526485,0.0001159072890556397,0.00010936490039015607,5.516320213364044e-05,4.707011977935549e-06,3.0417094169739616e-06,3.0727026952906696e-05,2.930097544102735e-05,1.4770516412601232e-05,1.3842875436583579e-06,8.934360732236192e-07,9.510806549025287e-09,6.8327760545452835e-09,6.778815938603969e-06,5.882792848872592e-06,2.8721374090600073e-06,1.8712660912383774e-07,1.1781805763124052e-07,8.433142322571545e-07,4.3870044375874755e-07,1.6203336824068e-07,0.007006427561432753
78.25,0.001869714437820023,0.0004641587550548718,0.0003592294624185078,0.0001674768518637377,0.00011576192034849006,0.00010904603308784685,5.496698025051876e-05,4.6844696391111945e-06,3.026115946319332e-06,3.068934842672004e-05,2.9214987101494624e-05,1.4717568544688452e-05,1.3776081866283722e-06,8.888241065683108e-07,9.45249936119731e-09,6.789563046126562e-09,6.770571001585313e-06,5.865647049102825e-06,2.8619554475356756e-06,1.8622553176840916e-07,1.17212164822515e-07,8.422887344805597e-07,4.374493550575804e-07,1.614825743334734e-07,0.0069930138660334465
78.30000000000001,0.001867072237628359,0.00046353805133229794,0.0003582107713009234,0.00016689894972420533,0.00011561658452143626,0.0001087282095084615,5.477152573970368e-05,4.6620472039312405e-06,3.010610086015592e-06,3.065167195590177e-05,2.9129281303126502e-05,1.4664829289112897e-05,1.3709647469443387e-06,8.842383608648324e-07,9.39456568329056e-09,6.746632792787625e-09,6.762334149531416e-06,5.848555039296238e-06,2.8518117035530695e-06,1.85325520921039e-07,1.1660678651158456e-07,8.412676127294425e-07,4.3620148888157924e-07,1.6093362164222036e-07,0.006979632152873812
78.35000000000001,0.0018644337675497809,0.0004629177908419037,0.00035719535306050367,0.0001663232446548277,0.0001154712825189176,0.00010841142599903549,5.4576835387806444e-05,4.63974397447597e-06,2.9951913024534757e-06,3.061399782694564e-05,2.904385706175049e-05,1.4612297775458156e-05,1.3643570060191714e-06,8.796786672836392e-07,9.336991730630523e-09,6.70397292379506e-09,6.754105222427188e-06,5.831514982641748e-06,2.841704409070681e-06,1.8442662927665122e-07,1.1600195727432746e-07,8.402506455828698e-07,4.3495601747321627e-07,1.6038605359791891e-07,0.006966282314151105
78.4,0.0018617990233657372,0.0004622979756517649,0.00035618319624255925,0.0001657497276626974,0.00011532601527987471,0.00010809567891947415,5.4382905995431023e-05,4.617559257219533e-06,2.9798590655149576e-06,3.057632632485736e-05,2.8958713396191424e-05,1.4559973136245614e-05,1.3577847453571986e-06,8.751448567041117e-07,9.279764298133739e-09,6.661571593857058e-09,6.745883964038421e-06,5.814525100409369e-06,2.831631850982607e-06,1.8352894902857214e-07,1.1539774054492103e-07,8.392374966824685e-07,4.337121318815928e-07,1.5983935815869213e-07,0.006952964242628072
78.45,0.0018591680008570445,0.00046167860781473944,0.00035517428943448347,0.0001651783897936682,0.00011518078373776615,0.00010778096464251263,5.418973437711356e-05,4.5954923630003446e-06,2.964612848548928e-06,3.0538657733143826e-05,2.887384932822907e-05,1.4507854506827375e-05,1.3512477466534333e-06,8.706367598196883e-07,9.222870880174457e-09,6.619417593558221e-09,6.737670025696042e-06,5.797583690818369e-06,2.821592389211269e-06,1.8263261179299276e-07,1.1479422919404036e-07,8.382277362114952e-07,4.3246909426902704e-07,1.5929301723605258e-07,0.00693967783195154
78.5,0.0018565406958039137,0.0004610596893685275,0.0003541686212655972,0.00016460922213218317,0.00011503558882058491,0.00010746727955367537,5.399731736126185e-05,4.573542606991673e-06,2.949452128347029e-06,3.0500992333801227e-05,2.8789263882560492e-05,1.4455941025289867e-05,1.3447457919072665e-06,8.66154207258522e-07,9.166299782419617e-09,6.5775004525674104e-09,6.72946297118089e-06,5.780689146938761e-06,2.811584473884237e-06,1.8173778838431474e-07,1.1419154612177372e-07,8.372208685677584e-07,4.3122629756870675e-07,1.5874656857228286e-07,0.006926422977006694
78.55000000000001,0.001853917103985978,0.0004604412223357321,0.000353166180406994,0.00016404221580110391,0.00011489043145087495,0.00010715462005123572,5.380565179009499e-05,4.551709308672433e-06,2.934376385119662e-06,3.0463330407302185e-05,2.8704956086767667e-05,1.4404231832369313e-05,1.3382786635491678e-06,8.616970297181654e-07,9.110040224412669e-09,6.5358105345202774e-09,6.721262282643587e-06,5.763839973423426e-06,2.801606661410928e-06,1.8084468825147305e-07,1.1358984464746869e-07,8.36216364118718e-07,4.299833174391797e-07,1.581996608622202e-07,0.006913199574250223
78.60000000000001,0.001851297221182324,0.00045982320872392014,0.0003521669555713873,0.00016347736196154104,0.00011474531254574799,0.000106842982546176,5.3614734519583616e-05,4.5299917917982144e-06,2.919385102472204e-06,3.042567223258219e-05,2.8620924971290842e-05,1.435272607138005e-05,1.3318461445788195e-06,8.572650581126187e-07,9.054082431772281e-09,6.494339122546326e-09,6.713067367483018e-06,5.747034801880911e-06,2.791657629283611e-06,1.799535583727284e-07,1.1298930846066605e-07,8.352136922046807e-07,4.28739942991362e-07,1.5765209055612604e-07,0.006900007521974529
78.65,0.001848681043171514,0.0004592056505256816,0.0003511709355129554,0.00016291465181268405,0.00011460023301689997,0.00010653236346214678,5.342456241938977e-05,4.508389384372468e-06,2.9044777673813455e-06,3.0388018087025375e-05,2.8537169569407545e-05,1.4301422888156294e-05,1.3254480187129328e-06,8.528581237299017e-07,8.998417716966882e-09,6.453078494486322e-09,6.704877566097053e-06,5.730272404713603e-06,2.7817361894372967e-06,1.7906468141730145e-07,1.1239015090479353e-07,8.342123520930905e-07,4.274961772095247e-07,1.571038152693372e-07,0.006886846720469792
78.7,0.0018460685657316178,0.0004585885497186906,0.00035017810902718944,0.00016235407659163334,0.00011445519377062792,0.00010622275923542708,5.3235132372807595e-05,4.486901418617947e-06,2.8896538701716553e-06,3.035036824645005e-05,2.8453688917217933e-05,1.4250321431008284e-05,1.3190840705409381e-06,8.484760583982246e-07,8.943038547732345e-09,6.412021986931851e-09,6.696692160410521e-06,5.713551707262706e-06,2.771841300015245e-06,1.7817837301710628e-07,1.1179261339951464e-07,8.332118985575565e-07,4.2625220378865374e-07,1.5655493991181448e-07,0.006873717072063953
78.75,0.001843459784640239,0.0004579719082657653,0.000349188464950741,0.00016179562757323232,0.00011431019570784669,0.00010591416631488426,5.3046441276703966e-05,4.465527230948333e-06,2.874912904492289e-06,3.031272298509406e-05,2.837048205363627e-05,1.419942085069305e-05,1.3127540856865837e-06,8.441186946586847e-07,8.887938602316165e-09,6.371164047314237e-09,6.6885103830778555e-06,5.696871798119771e-06,2.761972075400936e-06,1.7729497804826132e-07,1.1119696286675399e-07,8.322119592547682e-07,4.250083239903408e-07,1.5600567213689246e-07,0.006860618481036386
78.80000000000001,0.0018408546956745415,0.0004573557281149277,0.00034820199216126983,0.00016123929606990018,0.00011416523972410576,0.00010560658116193392,5.28584860414594e-05,4.444266161940053e-06,2.860254367293876e-06,3.027508257560025e-05,2.828754802038873e-05,1.4148720300400206e-05,1.3064578509734318e-06,8.397858659423633e-07,8.833112810859929e-09,6.330500273377584e-09,6.680331427251619e-06,5.680231937484916e-06,2.752127794394021e-06,1.7641486589482127e-07,1.1060348810451369e-07,8.312122420751935e-07,4.2376487495375473e-07,1.5545625076294377e-07,0.006847550853426775
78.85000000000001,0.00183825329461128,0.0004567400111994648,0.0003472186795772935,0.00016068507343146619,0.00011402032670960625,0.00010530000025050029,5.267126359090944e-05,4.4231175563043396e-06,2.845677758805591e-06,3.0237447289002297e-05,2.8204885862017625e-05,1.4098218935752936e-05,1.300195154592201e-06,8.354774067496392e-07,8.778557382371578e-09,6.290027439490125e-09,6.67215445680301e-06,5.663631563473823e-06,2.7423079064269144e-06,1.7553842474889721e-07,1.100124951437151e-07,8.30212531995414e-07,4.225221477898484e-07,1.5490686454349335e-07,0.006834514096791803
78.9,0.001835655577226823,0.00045612475943798686,0.0003462385161580352,0.00016013295104500312,0.00011387545754921755,0.00010499442006697588,5.248477086228573e-05,4.402080762859423e-06,2.831182582512359e-06,3.019981739471101e-05,2.8122494625891616e-05,1.4047915914823944e-05,1.293965786267832e-06,8.311931528294859e-07,8.724269816889864e-09,6.249743509379719e-09,6.66397861687652e-06,5.6470702962991106e-06,2.7325120357402727e-06,1.746660550834783e-07,1.0942430171629507e-07,8.292126784111044e-07,4.2128032606662665e-07,1.5435758941089677e-07,0.006821508119981579
78.95,0.001833061539297182,0.0004555099747344883,0.0003452614909032743,0.00015958292033466307,0.00011373063312249449,0.00010468983711018204,5.22990048061579e-05,4.381155134502983e-06,2.816768345132264e-06,3.016219316050152e-05,2.8040373362222252e-05,1.3997810398166405e-05,1.2877695374242224e-06,8.26932941356559e-07,8.670248902605631e-09,6.209647635023691e-09,6.655803044658253e-06,5.630547940276667e-06,2.7227399834597547e-06,1.7379816250823092e-07,1.0883923104682559e-07,8.282125751940573e-07,4.2003946021373484e-07,1.5380836959344837e-07,0.006808532832998211
79.0,0.0018304711765980385,0.0004548956589784072,0.00034428759285319615,0.0001590349727615131,0.00011358585430369425,0.00010438624789132911,5.211396238637541e-05,4.360340028184769e-06,2.802434556594108e-06,3.0124574852501414e-05,2.7958521124086238e-05,1.3947901548859286e-05,1.2816062013445352e-06,8.226966111038608e-07,8.616494697875424e-09,6.169740141578127e-09,6.647626880235785e-06,5.614064483633348e-06,2.712991727542422e-06,1.729351502765938e-07,1.0825760524521195e-07,8.272121365458061e-07,4.1879948179312813e-07,1.53259050653265e-07,0.006795588146960939
79.05000000000001,0.0018278844849047699,0.0004542818140446846,0.00034331681108824293,0.00015848909982337168,0.00011344112196179333,0.00010408364893397674,5.192964058000959e-05,4.339634804879414e-06,2.7881807300151323e-06,3.00869627351801e-05,2.787693696745324e-05,1.3898188532566557e-05,1.2754755733250698e-06,8.184840026088478e-07,8.563008498242613e-09,6.130022498397474e-09,6.639449277427033e-06,5.597620096119217e-06,2.7032674205889225e-06,1.720774117486913e-07,1.0767973861749993e-07,8.262112719744293e-07,4.1756024813135966e-07,1.5270944958077077e-07,0.006782673974153473
79.10000000000001,0.0018253014599924787,0.00045366844179382495,0.00034234913472896565,0.00015794529305464665,0.00011329643696050477,0.00010378203677399463,5.174603637729623e-05,4.319038829559474e-06,2.7740063816789234e-06,3.0049357071339622e-05,2.7795619951218973e-05,1.384867051760958e-05,1.269377450820757e-06,8.142949583309165e-07,8.509792788766598e-09,6.090497276368943e-09,6.631269414456287e-06,5.581215124454571e-06,2.693567385546358e-06,1.7122532312539667e-07,1.0710593122207857e-07,8.25209863414686e-07,4.1632159856504905e-07,1.5215943113533787e-07,0.006769790228094325
79.15,0.0018227220976360153,0.00045305554407195443,0.0003413845529358743,0.00015740354402617225,0.00011315180015829507,0.00010348140795952251,5.1563146781577846e-05,4.298551471168598e-06,2.759911031013441e-06,3.0011758122107014e-05,2.7714569137242833e-05,1.379934667505158e-05,1.2633116335804007e-06,8.101293227982859e-07,8.456851182148789e-09,6.051168091965055e-09,6.623086504357298e-06,5.564850085668951e-06,2.6838921093558317e-06,1.703792367535241e-07,1.065364629799438e-07,8.242077468081746e-07,4.1508340263268437e-07,1.5160895898316292e-07,0.00675693682356716
79.2,0.001820146393610007,0.000452443122710881,0.0003404230549092913,0.00015686384434504845,0.00011300721240840136,0.00010318175905093102,5.138096880924671e-05,4.27817210259495e-06,2.7458942005692485e-06,2.9974166146928502e-05,2.763378359038997e-05,1.3750216178793405e-05,1.2572779237699655e-06,8.059869427424539e-07,8.404188343333429e-09,6.012039538599808e-09,6.614899804986288e-06,5.548525658416066e-06,2.6742422346275894e-06,1.695394752626974e-07,1.059715886036535e-07,8.232046996060119e-07,4.138455877590414e-07,1.510581049003699e-07,0.006744113676575332
79.25,0.0018175743436888835,0.00045183117952815355,0.0003394646298892039,0.00015632618565448027,0.00011286267455884862,0.00010288308662078234,5.1199499489687874e-05,4.257900100644787e-06,2.731955415997881e-06,2.993658140356562e-05,2.7553262378576966e-05,1.370127820567917e-05,1.2512761260822882e-06,8.018676672185107e-07,8.351809901446636e-09,5.973117106054524e-09,6.606708628531614e-06,5.5322426723740565e-06,2.6646185494543156e-06,1.6870632673539908e-07,1.054115335456914e-07,8.222004348830867e-07,4.126081451016811e-07,1.5050702093848747e-07,0.006731320704226634
79.30000000000001,0.0018150059436469028,0.00045121971632712077,0.00033850926715511706,0.0001557905596336177,0.00011271818745246677,0.00010258538725379072,5.1018735865222366e-05,4.237734846016234e-06,2.718094206030376e-06,2.9899004148093384e-05,2.7473004572820593e-05,1.3652531935610532e-05,1.2453060478317834e-06,7.977713477097817e-07,8.299722350116293e-09,5.93440708891572e-09,6.598512350411939e-06,5.5160020958649925e-06,2.6550219754991864e-06,1.6788004103927896e-07,1.0485649108987655e-07,8.211946021976601e-07,4.11371121557908e-07,1.4995589509989045e-07,0.006718557824586928
79.35000000000001,0.0018124411892581798,0.000450608734896991,0.00033755695602590864,0.0001552569579973973,0.0001125737519269081,0.00010228865754678369,5.083867499105095e-05,4.2176757232732626e-06,2.7043101024559774e-06,2.986143463490069e-05,2.7393009247289153e-05,1.3603976551668222e-05,1.2393674990328834e-06,7.936978382154518e-07,8.247932937384271e-09,5.895916485135104e-09,6.5903104174608565e-06,5.499805021850052e-06,2.645453554518845e-06,1.6706082737195202e-07,1.0430662062629798e-07,8.201867950091735e-07,4.101346095690485e-07,1.4940491242029865e-07,0.006705824956548665
79.4,0.0018098800762967084,0.0004499982370128902,0.00033660768585968165,0.00015472537249638265,0.00011242936881466424,0.00010199289410866237,5.065931393519756e-05,4.197722120819807e-06,2.6906026401009582e-06,2.9823873116692904e-05,2.7313275479355362e-05,1.3555611240239103e-05,1.233460292461113e-06,7.896469953200011e-07,8.196449546576984e-09,5.8576528859767504e-09,6.582102355303066e-06,5.483652652477208e-06,2.6359144335020663e-06,1.6624885299010874e-07,1.0376204706801043e-07,8.191765642984641e-07,4.088987443039187e-07,1.4885423341192397e-07,0.006693122019745157
79.45,0.0018073226005363894,0.0004493882244359213,0.0003356614460536204,0.0001541957949166073,0.00011228503894308358,0.00010169809356036275,5.048064977845345e-05,4.177873430874117e-06,2.6769713568076377e-06,2.978631984449687e-05,2.723380234965053e-05,1.3507435191147421e-05,1.2275842436959543e-06,7.856186782435315e-07,8.145280569637457e-09,5.819624358755201e-09,6.573887774835476e-06,5.467546282376375e-06,2.6264058486222795e-06,1.6544424302299071e-07,1.0322286129286112e-07,8.181634378862335e-07,4.076637130065239e-07,1.4830399126050813e-07,0.006680448934520566
79.5,0.0018047687577510566,0.0004487786989132231,0.0003347182260438452,0.00015366821707941754,0.0001121407631343886,0.00010140425253481659,5.0302679614321404e-05,4.158129049443262e-06,2.663415793413532e-06,2.9748775067668263e-05,2.7154588942118965e-05,1.3459447597788372e-05,1.2217391711448157e-06,7.816127488722497e-07,8.09443477453799e-09,5.781839323886617e-09,6.565666377735757e-06,5.451487280912058e-06,2.6169291082157994e-06,1.646470812103278e-07,1.0268912143188075e-07,8.171469446904274e-07,4.064297765647681e-07,1.4775430566762405e-07,0.006667805621951417
79.55000000000001,0.0018022185437145007,0.0004481696621780285,0.00033377801530526846,0.00015314263084131592,0.0001119965422056931,0.00010111136767691249,5.012540054896006e-05,4.1384883762978266e-06,2.649935493730659e-06,2.9711239033901292e-05,2.707563434407199e-05,1.3411647657262352e-05,1.2159248960476674e-06,7.77629071768622e-07,8.043921168484846e-09,5.744306427870424e-09,6.5574379609311236e-06,5.435477073615831e-06,2.6074855750077295e-06,1.638574113609115e-07,1.0216085478107174e-07,8.161266427298658e-07,4.0519729942030235e-07,1.4720531250014637e-07,0.006655192003907775
79.60000000000001,0.0017996719542004986,0.0004475611159497239,0.00033284080335145127,0.00015261902809380606,0.0001118523769690197,0.00010081943564345731,4.9948809701128815e-05,4.118950814946797e-06,2.6365300045250123e-06,2.9673711989240855e-05,2.6996937646240958e-05,1.3364034570508226e-05,1.210141242462135e-06,7.736675141609572e-07,7.993748858691908e-09,5.70703441388764e-09,6.5492024199711795e-06,5.419517123030153e-06,2.598076647813982e-06,1.6307523930319456e-07,1.016380600892084e-07,8.151021490904841e-07,4.039667801853657e-07,1.4665720663458882e-07,0.006642608003131444
79.65,0.0017971289849828338,0.0004469530619339065,0.0003319065797344592,0.00015209740076323688,0.00011170826823131705,0.00010052845310313696,4.977290420213239e-05,4.099515772612586e-06,2.623198875496148e-06,2.9636194178096893e-05,2.6918497942828116e-05,1.3316607542433689e-05,1.2043880372290347e-06,7.697279459123871e-07,7.94392691253771e-09,5.670031991742796e-09,6.540959751260609e-06,5.403608909200735e-06,2.588703742950752e-06,1.6230053509548994e-07,1.0112070997209543e-07,8.14073169440204e-07,4.0273887185195855e-07,1.461102875979297e-07,0.006630053543292717
79.7,0.001794589631835325,0.00044634550182244336,0.0003309753340447203,0.0001515777408106488,0.00011156421679447727,0.00010023841673647799,4.959768119576614e-05,4.080182660206283e-06,2.609941659256958e-06,2.9598685843261103e-05,2.6840314331555163e-05,1.3269365782041276e-05,1.1986651099186216e-06,7.65810239469497e-07,7.894464218928485e-09,5.633307708887583e-09,6.532710053120216e-06,5.387753910057539e-06,2.5793682755825927e-06,1.6153323528071376e-07,1.0060875322378237e-07,8.130395241947142e-07,4.0151437916216933e-07,1.4556498916066238e-07,0.006617528548975213
79.75,0.00179205389053185,0.0004457384372935295,0.0003300470559108826,0.00015106004023162,0.00011142022345535344,9.9949323235809e-05,4.942313783826136e-05,4.060950892303051e-06,2.5967579113135735e-06,2.956118722592576e-05,2.6762385913708368e-05,1.3222308502548163e-05,1.1929722927579887e-06,7.619142697910544e-07,7.84536935266748e-09,5.596869824244732e-09,6.524453525658052e-06,5.371953581923634e-06,2.570071641236874e-06,1.607732450073429e-07,1.001021168359576e-07,8.120011682972407e-07,4.0029422408632146e-07,1.4502187315371025e-07,0.006605032945544494
79.80000000000001,0.0017895217568463702,0.0004451318700117458,0.00032912173499967254,0.00015054429105611333,0.00011127628900577688,9.966116930522192e-05,4.924927129823078e-05,4.041819887117704e-06,2.5836471900454145e-06,2.952369856570453e-05,2.668471179417973e-05,1.3175434921498201e-05,1.1873094205403068e-06,7.580399142575383e-07,7.796650443579109e-09,5.560726186501167e-09,6.516190469446245e-06,5.356209340387537e-06,2.5608151977064984e-06,1.6002043989049236e-07,9.960070759464061e-08,8.109582019288353e-07,3.990793790889086e-07,1.4448157847593777e-07,0.00659256665888545
79.85000000000001,0.0017869932265529589,0.00044452580162811776,0.0003281993610157541,0.00015003048534832465,0.00011113241423257486,9.937395166053394e-05,4.907607875661455e-05,4.022789066480476e-06,2.570609056685404e-06,2.9486220100655263e-05,2.660729108150367e-05,1.312874426086473e-05,1.18167633051681e-06,7.541870525623972e-07,7.748315052056118e-09,5.5248841184608326e-09,6.507921283013259e-06,5.340522541767834e-06,2.5516002475544085e-06,1.592746675490778e-07,9.910441319273326e-08,8.099108703547879e-07,3.978707793589719e-07,1.4394473517846503e-07,0.006580129615037888
79.9,0.0017844682954258214,0.0004439202337801723,0.0003272799237015871,0.00014951861520653024,0.00011098859991758776,9.908766702924866e-05,4.890355740662596e-05,4.003857855812914e-06,2.557643075300289e-06,2.9448752067304317e-05,2.6530122887888313e-05,1.308223574714254e-05,1.1760728622725988e-06,7.503555665861525e-07,7.700370052590092e-09,5.489350308941274e-09,6.499646459175607e-06,5.324894465389136e-06,2.5424280214228764e-06,1.5853574882014126e-07,9.861310287058166e-08,8.088595524392384e-07,3.966692344408895e-07,1.43411871493261e-07,0.00656772173979944
79.95,0.0017819469592393223,0.00044331516809199633,0.00032636341283728755,0.0001490086727629365,0.00011084484683768678,9.880231215051806e-05,4.8731704453697854e-05,3.985025684103994e-06,2.544748812771142e-06,2.9411294700672533e-05,2.6453206329241292e-05,1.3035908611427906e-05,1.170498857587582e-06,7.465453402547032e-07,7.652821526713578e-09,5.45413071356696e-09,6.491366580247411e-06,5.309326296876248e-06,2.533299662338235e-06,1.5780347871262066e-07,9.812662766616183e-08,8.078047388854047e-07,3.9547536178108074e-07,1.4288334797318057e-07,0.006555342958379243
80.0,0.00177942921376801,0.0004427106061742941,0.0003254498182404879,0.00014850065018352966,0.00011070115576479129,9.851788377510429e-05,4.8560517115429046e-05,3.966291983886379e-06,2.531925838773989e-06,2.937384823430243e-05,2.6376540525189247e-05,1.2989762089485324e-05,1.1649541602839896e-06,7.427562593833362e-07,7.605674666628079e-09,5.419230465659421e-09,6.483082312180167e-06,5.293819112658465e-06,2.524216211187458e-06,1.5707762721382028e-07,9.764482041392367e-08,8.06747002659417e-07,3.942895577960375e-07,1.4235934179347045e-07,0.006542993195163952
80.05000000000001,0.0017769150547866396,0.00044210654962444475,0.0003245391297661974,0.00014799453966792586,0.00011055752746588642,9.823437866534137e-05,4.838999262153093e-05,3.947656191212843e-06,2.5191737257605723e-06,2.933641290028643e-05,2.6300124599090762e-05,1.2943795421799964e-05,1.1594386160620902e-06,7.389882115081309e-07,7.558933690620322e-09,5.384653798253471e-09,6.4747943976987956e-06,5.278373865858949e-06,2.5151785935272084e-06,1.563579400976873e-07,9.716749567055944e-08,8.056869650234567e-07,3.9311200916573347e-07,1.418398809556383e-07,0.006530672373611015
80.10000000000001,0.0017744044780702013,0.00044150300002656034,0.0003236313373066642,0.00014749033344922284,0.00011041396270304065,9.795179359509753e-05,4.8220128213774574e-05,3.929117745632891e-06,2.5064920489392808e-06,2.929898892929594e-05,2.622395767804248e-05,1.2898007853614988e-05,1.153952072325873e-06,7.352410857065978e-07,7.512601771182842e-09,5.350403978083825e-09,6.466503648512999e-06,5.262991373725141e-06,2.50618760786861e-06,1.5564413990160825e-07,9.669444976349843e-08,8.046252609486828e-07,3.919427343797212e-07,1.4132490674142227e-07,0.006518380416237953
80.15,0.001771897479393939,0.0004408999589515422,0.00032272643079123576,0.00014698802379385086,0.00011027046223342318,9.767012534973667e-05,4.805092114593753e-05,3.910676090169489e-06,2.4938803862561743e-06,2.926157655061087e-05,2.614803889287781e-05,1.2852398634952843e-05,1.1484943780005523e-06,7.315147724094948e-07,7.46668097655866e-09,5.316483252192286e-09,6.458210936695024e-06,5.247672306735335e-06,2.4972439155621022e-06,1.5493592723676543e-07,9.622546115323846e-08,8.0356250738327e-07,3.907816386809177e-07,1.408143359682601e-07,0.006506117244655321
80.2,0.0017693940545333781,0.0004402974279571388,0.00032182440018622185,0.0001464876030014256,0.00011012702680932158,9.738937072608088e-05,4.788236868375136e-05,3.892330671296014e-06,2.4813383183761865e-06,2.9224175992149497e-05,2.6072367378158524e-05,1.2806967020620215e-05,1.1430653833438994e-06,7.278091632059041e-07,7.4211722262281355e-09,5.28289280760682e-09,6.449917185326032e-06,5.232417179494553e-06,2.488348032386574e-06,1.542329825771062e-07,9.576029127582383e-08,8.024992770587867e-07,3.8962856618070793e-07,1.4030810367524534e-07,0.006493882779599261
80.25,0.001766894199264349,0.00043969540858800255,0.000320925235494757,0.00014598906340460097,0.00010998365717815931,9.710952653237248e-05,4.771446810484914e-05,3.874080938913338e-06,2.4688654286644475e-06,2.9186787480498248e-05,2.5996942272158747e-05,1.2761712270196095e-05,1.1376649397534255e-06,7.241241506436968e-07,7.376075260652434e-09,5.24963274434433e-09,6.44162335852294e-06,5.217226343509443e-06,2.4795003219253737e-06,1.5353496863645523e-07,9.529868599090077e-08,8.01436079469942e-07,3.884833385635301e-07,1.3980618155993613e-07,0.006481676940943099
