Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(1),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_5d3/2(1),J_6s1/2(2),J_total_Ce_relativistic
69.7,0.0012108215224043055,0.0002560364863010173,7.501811345716252e-05,4.393149237466476e-05,5.807473640230152e-05,1.9146324697563517e-05,1.1512969599577164e-05,4.2847428026737075e-07,3.1365971110887817e-07,1.3811938367014858e-05,4.393492863283961e-06,2.639091797137846e-06,9.653539733686467e-08,7.066726746428332e-08,7.066726746428332e-08,2.49985486692968e-06,6.717126961779075e-07,3.9477408394741617e-07,6.217614967839605e-09,2.0885798618814217e-07,0.0035196917871444886
69.75,0.0012081237700733273,0.00025538746977214673,7.471945718615964e-05,4.3736463316577455e-05,5.7924208152757864e-05,1.9067965499857773e-05,1.1460550900015883e-05,4.259551403833614e-07,3.1172626945877413e-07,1.377596474889471e-05,4.375415973827113e-06,2.6270224269573317e-06,9.596439398546809e-08,7.022921427224454e-08,7.022921427224454e-08,2.4932976620154873e-06,6.688896133543016e-07,3.929255681416732e-07,6.1802291907197706e-09,2.0830452994015021e-07,0.003510743102440705
69.8,0.0012054325186748398,0.00025474020223285914,7.442215614629571e-05,4.354239839092631e-05,5.777409238147324e-05,1.8989972192579605e-05,1.1408398404745392e-05,4.234524452046377e-07,3.098059221511424e-07,1.3740091105752105e-05,4.357422914891472e-06,2.615013561261901e-06,9.539614914110391e-08,6.979322113711891e-08,6.979322113711891e-08,2.4867415427669273e-06,6.660823827953836e-07,3.9108819410066865e-07,6.142635400978269e-09,2.0774820738609432e-07,0.00350182095605801
69.85000000000001,0.0012027477524580398,0.0002540946792740499,7.412620351462911e-05,4.3349292382914586e-05,5.762438805774193e-05,1.8912342879038477e-05,1.1356510632615189e-05,4.2096607718093963e-07,3.078985728066153e-07,1.3704317062741675e-05,4.3395130687696e-06,2.6030646584901543e-06,9.4830718836177e-08,6.935934239281514e-08,6.935934239281514e-08,2.4801874674969834e-06,6.632918345340795e-07,3.892624849402453e-07,6.1047824752834074e-09,2.0718875270579824e-07,0.003492925261837447
69.9,0.0012000694557055937,0.00025345089649293225,7.38315925055636e-05,4.3157140108160764e-05,5.747509415197545e-05,1.883507567322954e-05,1.1304886111366505e-05,4.1849591967123906e-07,3.0600412580960176e-07,1.3668642228358346e-05,4.3216858409757e-06,2.591175201494649e-06,9.426817439595649e-08,6.892764660047173e-08,6.892764660047173e-08,2.4736366528510003e-06,6.605187110466676e-07,3.8744889980988687e-07,6.06665526445589e-09,2.066261405036009e-07,0.003484055934821129
69.95,0.0011973976127336008,0.00025280884949307623,7.353831637062927e-05,4.296593641250939e-05,5.732620963571681e-05,1.8758168699769454e-05,1.1253523377575581e-05,4.1604185693633094e-07,3.041224863019562e-07,1.3633066196742286e-05,4.303940662950464e-06,2.5793447005798605e-06,9.370860075491299e-08,6.849821499174643e-08,6.849821499174643e-08,2.4670905499520955e-06,6.577636627976369e-07,3.856478358971832e-07,6.0282900985118716e-09,2.060607035856819e-07,0.0034752128914594367
70.0,0.0011947322078915638,0.0002521685338844488,7.324636839826572e-05,4.277567617184366e-05,5.717773348165502e-05,1.868162009383287e-05,1.1202420976597497e-05,4.1360377413149676e-07,3.0225356017670907e-07,1.3597588550249083e-05,4.286276994380671e-06,2.5675726961193116e-06,9.315209453829599e-08,6.807113969081157e-08,6.807113969081157e-08,2.4605508174875856e-06,6.550272457175887e-07,3.838596317501396e-07,5.989775764336147e-09,2.0549314172579218e-07,0.0034663960495845687
70.05,0.001192073225562355,0.00025152994528345244,7.295574191360623e-05,4.2586354291899016e-05,5.7029664663639196e-05,1.860542800108918e-05,1.115157746251032e-05,4.111815572992264e-07,3.003972540718489e-07,1.3562208862243176e-05,4.268694325093288e-06,2.555858760707162e-06,9.259876194286367e-08,6.764652174659455e-08,6.764652174659455e-08,2.454019292171585e-06,6.523099194665923e-07,3.820845704567568e-07,5.951238751497063e-09,2.049244130748505e-07,0.0034576053281251584
70.10000000000001,0.0011894206501621822,0.00025089307931296345,7.26664302782631e-05,4.239796570807791e-05,5.68820021566925e-05,1.8529590577639694e-05,1.1100991398059645e-05,4.0877509336199824e-07,2.985534753641546e-07,1.3526926700068843e-05,4.25119217649108e-06,2.5442025008074315e-06,9.204871645481553e-08,6.722446901089495e-08,6.722446901089495e-08,2.4474979569520037e-06,6.49612045483941e-07,3.803228814253476e-07,5.912819382699641e-09,2.0435555902774175e-07,0.0034488406466639558
70.15,0.0011867744661405593,0.0002502579316023702,7.23784268901149e-05,4.221050538526607e-05,5.6734744937026096e-05,1.845410598995533e-05,1.1050661354603585e-05,4.063842701151181e-07,2.9672213216307717e-07,1.349174162814993e-05,4.233770102504407e-06,2.5326035578724547e-06,9.150207644637177e-08,6.680509390138454e-08,6.680509390138454e-08,2.4409889072802575e-06,6.469338841309654e-07,3.785747399001155e-07,5.874648401762189e-09,2.0378753730379402e-07,0.0034401019249935445
70.2,0.0011841346579802674,0.00024962449778760936,7.209172518309405e-05,4.202396831764941e-05,5.6587891982052557e-05,1.8378972414814472e-05,1.1000585912058013e-05,4.0400897621960374e-07,2.9490313330466034e-07,1.3456653211166924e-05,4.216427690041895e-06,2.52106160891097e-06,9.095896269498042e-08,6.638851109104024e-08,6.638851109104024e-08,2.434494315743232e-06,6.442755906440747e-07,3.76840263860706e-07,5.836831041037207e-09,2.0322112010702997e-07,0.0034313890827896974
70.25,0.001181501210197324,0.00024899277351120297,7.180631862697665e-05,4.183834952853269e-05,5.6441442270399445e-05,1.8304188039241438e-05,1.0950763658842312e-05,4.0164910119512523e-07,2.93096388345507e-07,1.3421661017258873e-05,4.199164558931229e-06,2.5095763664955847e-06,9.041949587073307e-08,6.597483516718461e-08,6.597483516718461e-08,2.4280163953778882e-06,6.416372100633893e-07,3.7511950851143945e-07,5.799441024575624e-09,2.026568766850085e-07,0.003422702039445621
70.3,0.001178874107340948,0.0002483627544222945,7.152220072717311e-05,4.165364407015908e-05,5.62953947819226e-05,1.822975106044525e-05,1.090119319182543e-05,3.993045354129891e-07,2.9130180755678134e-07,1.3386764621196683e-05,4.181980361349673e-06,2.498147578208621e-06,8.988379403815605e-08,6.556417830392475e-08,6.556417830392475e-08,2.421557362050237e-06,6.390186717178779e-07,3.73412459081601e-07,5.76252337808968e-09,2.020952258699568e-07,0.0034140407140422734
70.35000000000001,0.001176253333993526,0.00024773443617668407,7.123936502452012e-05,4.146984702353088e-05,5.614974849771918e-05,1.8155659685758763e-05,1.0851873116272297e-05,3.969751700891664e-07,2.8951930191824673e-07,1.3351963607474804e-05,4.164874780752601e-06,2.486775025534809e-06,8.935197021810117e-08,6.5156647991377e-08,6.5156647991377e-08,2.4151193963759077e-06,6.364197841689873e-07,3.7171902305768855e-07,5.726102746323211e-09,2.0153652230037151e-07,0.003405405025386566
70.4,0.0011736388747705783,0.0002471078144368641,7.095780509507427e-05,4.1286953498231736e-05,5.60045024001408e-05,1.80819121325783e-05,1.0802802045790679e-05,3.9466089727736675e-07,2.8774878311233933e-07,1.3317257573269443e-05,4.147847530316657e-06,2.4754585222185603e-06,8.882413005398458e-08,6.475234486363624e-08,6.475234486363624e-08,2.408704605775674e-06,6.338402316962147e-07,3.7003902319734444e-07,5.690192516712049e-09,2.009811297150988e-07,0.003396794892028676
70.45,0.001171030714320722,0.00024648288487205255,7.067751454990613e-05,4.11049586322494e-05,5.5859655472806046e-05,1.800850662830346e-05,1.075397860227824e-05,3.923616098621458e-07,2.859901635182687e-07,1.328264613121333e-05,4.130898350922273e-06,2.464197912112461e-06,8.830036962415242e-08,6.435136066503095e-08,6.435136066503095e-08,2.402314987377658e-06,6.312795734263965e-07,3.683721927055819e-07,5.654799821468389e-09,2.0042943966365148e-07,0.0033882102321798847
70.5,0.0011684288373256368,0.00024585964315822765,7.039848703489643e-05,4.0923857591800235e-05,5.571520670061331e-05,1.7935441410277464e-05,1.0705401415870099e-05,3.900772015520586e-07,2.842433562061533e-07,1.3248128911940153e-05,4.114027008708073e-06,2.452993066552244e-06,8.778077343877341e-08,6.395377639088624e-08,6.395377639088624e-08,2.39595239257802e-06,6.287372460626762e-07,3.6671817378853556e-07,5.619923823761992e-09,1.9988182074753167e-07,0.0033796509635074102
70.55,0.0011658332285000308,0.0002452380849781609,7.012071623053308e-05,4.074364557115459e-05,5.557115506975316e-05,1.7862714725727833e-05,1.0657069124886662e-05,3.878075668728481e-07,2.8250827493118307e-07,1.3213705566355179e-05,4.0972332922367326e-06,2.4418438813013213e-06,8.726541265545619e-08,6.355966063489048e-08,6.355966063489048e-08,2.3896184941337786e-06,6.262125708788851e-07,3.650765204652278e-07,5.585549585072684e-09,1.9933852672421514e-07,0.003371117002872271
70.60000000000001,0.0011632438725916027,0.0002446182060214498,6.98441958517094e-05,4.056431779246329e-05,5.542749956772063e-05,1.7790324831707377e-05,1.0608980375781783e-05,3.8555260116067005e-07,2.807848341278098e-07,1.3179375767593022e-05,4.080517009318443e-06,2.43075027311522e-06,8.67543435429129e-08,6.316906817037779e-08,6.316906817037779e-08,2.383314756669493e-06,6.237047652479914e-07,3.634467060597705e-07,5.5516442046198655e-09,1.9879962545692464e-07,0.003362608266145289
70.65,0.0011606607543810101,0.0002440000019845506,6.956891964752402e-05,4.038586950558551e-05,5.5284239183327496e-05,1.7718269995035673e-05,1.0561133823091342e-05,3.8331220055535874e-07,2.790729489039688e-07,1.3145139212628591e-05,4.063877983543809e-06,2.4197121759825973e-06,8.624760621658212e-08,6.278203878754525e-08,6.278203878754525e-08,2.377042411424503e-06,6.212129585198602e-07,3.618281352731362e-07,5.518161635194012e-09,1.982650055378674e-07,0.003354124668222664
70.7,0.0011580838586818282,0.00024338346857080936,6.929488140108126e-05,4.0208295987917294e-05,5.514137290671404e-05,1.764654849224068e-05,1.0513528129382004e-05,3.8108626199372356e-07,2.773725350353234e-07,1.3110995623512601e-05,4.0473160505827965e-06,2.40872953710482e-06,8.574522366434816e-08,6.239859640299179e-08,6.239859640299179e-08,2.370802435947928e-06,6.187362116115896e-07,3.602201602094591e-07,5.485056988223293e-09,1.9773447135215337e-07,0.0033456661232615027
70.75,0.001155513170340517,0.0002427686014904936,6.90220749292934e-05,4.0031592544221667e-05,5.4998899729360986e-05,1.7575158609500934e-05,1.0466161965200442e-05,3.7887468320288927e-07,2.756835089595437e-07,1.3076944748209453e-05,4.030831054310359e-06,2.397802312680519e-06,8.524720107453289e-08,6.201874845218104e-08,6.201874845218104e-08,2.3645955392718504e-06,6.162735392810346e-07,3.586220992716743e-07,5.452304514618269e-09,1.9720788269222568e-07,0.003337232545036915
70.8,0.001152948674236384,0.0002421553964608229,6.875049408268391e-05,3.985575450645961e-05,5.485681864410116e-05,1.7504098642587958e-05,1.0419034009022811e-05,3.766773626936717e-07,2.7400578777061254e-07,1.3042986361021353e-05,4.014422842822082e-06,2.386930463564601e-06,8.475352547234304e-08,6.164248556965381e-08,6.164248556965381e-08,2.35842215287308e-06,6.138239337710216e-07,3.5703325750399543e-07,5.419910760718918e-09,1.966852700772232e-07,0.00332882384726712
70.85000000000001,0.0011503903552815466,0.00024154384920599916,6.848013274519176e-05,3.9680777233622134e-05,5.471512864513094e-05,1.7433366896809054e-05,1.037214294720454e-05,3.744941997539934e-07,2.723392892131625e-07,1.3009120262589494e-05,3.998091264405065e-06,2.3761139508732486e-06,8.426416566510877e-08,6.126978155622259e-08,6.126978155622259e-08,2.3522824274906834e-06,6.113863883744728e-07,3.554529467896304e-07,5.387916952875662e-09,1.9616687332089377e-07,0.0033204399437870447
70.9,0.0011478381984208988,0.00024093395545723674,6.821098483397743e-05,3.950665611156368e-05,5.457382872802173e-05,1.7362961686950506e-05,1.0325487473930493e-05,3.7232509444234315e-07,2.706839316768482e-07,1.2975346279469978e-05,3.9818361635299594e-06,2.3653527316072104e-06,8.377907249108155e-08,6.09005936271102e-08,6.09005936271102e-08,2.346176235622638e-06,6.089599194965699e-07,3.5388050433549823e-07,5.35638984974973e-09,1.9565309047463896e-07,0.0033120807485347904
70.95,0.0011452921886320687,0.00024032571095279086,6.794304429922928e-05,3.9333386552836125e-05,5.443291788973093e-05,1.729288133722095e-05,1.0279066291165319e-05,3.7016994758127277e-07,2.6903963419074894e-07,1.294166426328893e-05,3.965657376929571e-06,2.3546467543651617e-06,8.329817936139673e-08,6.0534862930171e-08,6.0534862930171e-08,2.340103179303324e-06,6.065435859759143e-07,3.523153080898996e-07,5.325404672541526e-09,1.9514436056545296e-07,0.003303746175393031
71.0,0.0011427523109253845,0.00023971911143798693,6.767630512397186e-05,3.9160963996524354e-05,5.429239512861311e-05,1.7223124181195255e-05,1.023287810860422e-05,3.6802866075094543e-07,2.674063164178127e-07,1.290807408948845e-05,3.949554729828128e-06,2.343995955217361e-06,8.282140308015317e-08,6.017251531905758e-08,6.017251531905758e-08,2.3340626025842616e-06,6.041365047489741e-07,3.507567881160091e-07,5.2950256089353236e-09,1.946410226398606e-07,0.003295436137969334
71.05,0.0011402185503438366,0.00023911415266524873,6.741076132387504e-05,3.898938390808265e-05,5.415225944443085e-05,1.715368856175866e-05,1.018692164362397e-05,3.6590113628272833e-07,2.6578389864933826e-07,1.287457565568146e-05,3.933528032382567e-06,2.3334002538068543e-06,8.234864492347432e-08,5.981346236251839e-08,5.981346236251839e-08,2.3280536080183167e-06,6.017378623600502e-07,3.492044334331753e-07,5.265289307807577e-09,1.941431973923184e-07,0.003287150549409193
71.10000000000001,0.0011376908919630384,0.0002385108303941259,6.714640694706433e-05,3.8818641779172144e-05,5.401250983836538e-05,1.7084572831051234e-05,1.0141195621234226e-05,3.637872772528355e-07,2.6417230179949883e-07,1.2841168879640083e-05,3.917577076393734e-06,2.322859549741589e-06,8.187979195494746e-08,5.9457602567979783e-08,5.9457602567979783e-08,2.3220750763906257e-06,5.993469222793873e-07,3.4765779437423617e-07,5.23619590384981e-09,1.9365073127982561e-07,0.003278889322324968
71.15,0.0011351693208911918,0.00023790914039132206,6.688323607393265e-05,3.8648733127499585e-05,5.3873145313027294e-05,1.7015775350412762e-05,1.0095698774029199e-05,3.6168698747602673e-07,2.6257144739991444e-07,1.2807853696948268e-05,3.901701632340875e-06,2.312373719335775e-06,8.141471855199452e-08,5.9104822795173264e-08,5.9104822795173264e-08,2.316125688947959e-06,5.969630284358907e-07,3.461164810199445e-07,5.207710247053841e-09,1.931632245778797e-07,0.00327065236888802
71.2,0.0011326538222690445,0.0002373090784307205,6.662124281695266e-05,3.847965349665663e-05,5.373416487246674e-05,1.694729449032777e-05,1.0050429842139493e-05,3.5960017149935605e-07,2.6098125759426726e-07,1.2774630058354743e-05,3.885901446787349e-06,2.3019426127528204e-06,8.095328811549645e-08,5.8754999833788094e-08,5.8754999833788094e-08,2.3102039514446474e-06,5.945856057416431e-07,3.4458015869524657e-07,5.179772315925263e-09,1.9268013133250837e-07,0.0032624396010631374
71.25,0.0011301443812698545,0.00023671064029341128,6.63604213204908e-05,3.8311398455960704e-05,5.359556752218376e-05,1.687912863037107e-05,1.0005387573184367e-05,3.5752673459598457e-07,2.594016551329734e-07,1.2741497926867654e-05,3.870176240199491e-06,2.2915660515954976e-06,8.049535493334895e-08,5.8408002117923024e-08,5.8408002117923024e-08,2.304308219433815e-06,5.922141586371135e-07,3.4304854179408396e-07,5.152311337673003e-09,1.9220088218905514e-07,0.0032542509308878436
71.3,0.0011276409830993505,0.000236113821767717,6.610076576062224e-05,3.814396360029661e-05,5.3457352269138366e-05,1.681127615915353e-05,9.960570722224227e-06,3.554665827590517e-07,2.578325633679069e-07,1.270845727463628e-05,3.854525705213633e-06,2.2812438269813883e-06,8.004076616750709e-08,5.80636915493986e-08,5.80636915493986e-08,2.2984367243687686e-06,5.898482687894874e-07,3.4152138730729927e-07,5.125256219188574e-09,1.9172496652990933e-07,0.0032460862706689447
71.35000000000001,0.001125143612995693,0.00023551861864921797,6.584227034494688e-05,3.797734454995922e-05,5.33195181217604e-05,1.6743735474268177e-05,9.915978051713404e-06,3.534196226956108e-07,2.562739062471812e-07,1.267550807966895e-05,3.838949505379048e-06,2.2709756981336708e-06,7.958936393343263e-08,5.772192540171018e-08,5.772192540171018e-08,2.292587600220647e-06,5.874875930232988e-07,3.399984893537914e-07,5.0985377509364054e-09,1.912519348285744e-07,0.0032379455330203547
71.4,0.0011226522562294372,0.00023492502674077792,6.55849293124069e-05,3.781153695049735e-05,5.318206408995947e-05,1.6676504982236705e-05,9.871608331453297e-06,3.5138576182063363e-07,2.5472560830999326e-07,1.264265032243911e-05,3.8234472743968306e-06,2.2607613915088214e-06,7.914098744061952e-08,5.7382558276466e-08,5.7382558276466e-08,2.2867589104447987e-06,5.851318623638076e-07,3.38479675773349e-07,5.072083919229974e-09,1.907813326899026e-07,0.003229828630772078
71.45,0.001120166898103491,0.0002343330418525675,6.532873693310462e-05,3.7646536472558256e-05,5.3044989185134285e-05,1.660958309845613e-05,9.827460338545675e-06,3.493649082510792e-07,2.531875946815264e-07,1.2609883982433259e-05,3.808018615866666e-06,2.2506006004739973e-06,7.869547516297328e-08,5.704544408448312e-08,5.704544408448312e-08,2.2809486752228486e-06,5.827808827577894e-07,3.3696480746510234e-07,5.045814216838448e-09,1.9031261989212473e-07,0.0032217354768664798
71.5,0.0011176875239530771,0.00023374265980208913,6.507368750812234e-05,3.748233881173353e-05,5.2908292420182316e-05,1.6542968247145952e-05,9.783532857346401e-06,3.4735697080003885e-07,2.5165979106792294e-07,1.257720903469587e-05,3.792663103545402e-06,2.2404929855380818e-06,7.825266700821158e-08,5.6710438024248426e-08,5.6710438024248426e-08,2.2751548989582415e-06,5.804345376449788e-07,3.3545378069634563e-07,5.0196390077617926e-09,1.898451331230317e-07,0.00321366598436636
71.55,0.0011152141191456933,0.00023315387641420032,6.48197753693427e-05,3.7318939688405814e-05,5.277197280950902e-05,1.6476658861295535e-05,9.739824679419391e-06,3.453618589709522e-07,2.501421237513228e-07,1.254462544642634e-05,3.777380282113034e-06,2.230438175131412e-06,7.781240645607127e-08,5.637739853112594e-08,5.637739853112594e-08,2.2693755980041615e-06,5.780927921358682e-07,3.339465321183048e-07,4.993466265969108e-09,1.8937812080722092e-07,0.0032056200666321583
71.60000000000001,0.0011127466690810722,0.00023256668752113683,6.456699487927036e-05,3.715633484759649e-05,5.263602936903694e-05,1.6410653382611833e-05,9.69633460349086e-06,3.4337948295189867e-07,2.486345195849716e-07,1.2512133173682448e-05,3.762169668433759e-06,2.2204357669205777e-06,7.737454263593226e-08,5.6046189171474986e-08,5.6046189171474986e-08,2.2636088285552433e-06,5.757556981614708e-07,3.324430457670528e-07,4.967213540465245e-09,1.889108373479049e-07,0.003197597637636279
71.65,0.0011102851591911437,0.00023198108896253607,6.431534043085502e-05,3.699452005881458e-05,5.250046111621488e-05,1.6344950261467507e-05,9.653061435403933e-06,3.414097536099672e-07,2.4713690598840203e-07,1.2479732158243348e-05,3.7470307532919565e-06,2.2104853296362876e-06,7.69389323154706e-08,5.571668045671371e-08,5.571668045671371e-08,2.257852714545525e-06,5.734233996499848e-07,3.3094336095657483e-07,4.94082072295703e-09,1.8844265847999297e-07,0.003189598612326635
71.7,0.0011078295749399906,0.00023139707658545837,6.40648064473148e-05,3.683349111590618e-05,5.236526707002648e-05,1.6279547956849184e-05,9.610003988073431e-06,3.394525824856985e-07,2.4564921094268316e-07,1.2447422324682432e-05,3.7319630035754295e-06,2.200586405384285e-06,7.650544177312691e-08,5.5388751553317725e-08,5.5388751553317725e-08,2.2521054752774084e-06,5.710961365986554e-07,3.29447579737635e-07,4.91425955188796e-09,1.8797317660028022e-07,0.0031816229069445917
71.75,0.001105379901823812,0.0002308146462444097,6.381538738196141e-05,3.66732438369053e-05,5.2230446250999084e-05,1.621444493630623e-05,9.567161081441077e-06,3.375078817876101e-07,2.441713629857474e-07,1.241520357769758e-05,3.7169658648714626e-06,2.1907385124019815e-06,7.607394852853945e-08,5.506229186580763e-08,5.506229186580763e-08,2.2463654523768477e-06,5.687742468769257e-07,3.279558725375617e-07,4.887537005530275e-09,1.8750224440964185e-07,0.0031736704392220927
71.8,0.0011029361253708805,0.00023023379380136282,6.356707771802612e-05,3.651377406388546e-05,5.209599768121224e-05,1.6149639675899758e-05,9.524531542430936e-06,3.355755643867969e-07,2.4270329120778824e-07,1.2383075799742024e-05,3.702038764434729e-06,2.1809411482166303e-06,7.564434290664958e-08,5.4737202470975624e-08,5.4737202470975624e-08,2.240631135547216e-06,5.664581647296864e-07,3.264684807279955e-07,4.860690583550548e-09,1.8702994760322983e-07,0.0031657411284087755
71.85000000000001,0.0011004982311415025,0.00022965451512577833,6.331987196848664e-05,3.635507766281226e-05,5.196192038430604e-05,1.608513066015193e-05,9.482114204905175e-06,3.3365554381160936e-07,2.4124492524673104e-07,1.235103884899454e-05,3.687181114480476e-06,2.171193793154897e-06,7.521652941298536e-08,5.441339738298242e-08,5.441339738298242e-08,2.2349011864971247e-06,5.641484152348424e-07,3.2498571517920535e-07,4.833774991115693e-09,1.8655650583581826e-07,0.0031578348951200974
71.9,0.0010980662047279791,0.0002290768060946259,6.307376467589559e-05,3.619715052339708e-05,5.182821338548956e-05,1.6020916381995706e-05,9.439907909620166e-06,3.3174773424241075e-07,2.397961952837784e-07,1.231909255770248e-05,3.6723923157515e-06,2.16149591414851e-06,7.479042789969105e-08,5.4090804630564706e-08,5.4090804630564706e-08,2.2291744603619625e-06,5.618456043730366e-07,3.2350795031260846e-07,4.806843144106187e-09,1.8608213020719488e-07,0.003149951661061336
71.95,0.0010956400317545612,0.00022850066259240355,6.282875041220913e-05,3.603998855895133e-05,5.169487571154871e-05,1.5956995342724702e-05,9.39791150418279e-06,3.298520505064049e-07,2.383570320390224e-07,1.2287236730925144e-05,3.657671761303211e-06,2.151846968776322e-06,7.436597450423098e-08,5.376936712948073e-08,5.376936712948073e-08,2.2234500239366334e-06,5.595504048374858e-07,3.2203561369716546e-07,4.779928231250972e-09,1.8560689327012184e-07,0.0031420913487447914
72.0,0.0010932196978774111,0.0002279260805111581,6.258482377861749e-05,3.588358770624207e-05,5.156190639085437e-05,1.589336605194358e-05,9.356123843007157e-06,3.2796840807254296e-07,2.3692736676713026e-07,1.2255471145699095e-05,3.643018840448018e-06,2.1422464094798375e-06,7.394312234539085e-08,5.344904333553625e-08,5.344904333553625e-08,2.2177271700934007e-06,5.572635381868273e-07,3.205691717770026e-07,4.753034298707889e-09,1.8513067052002202e-07,0.003134253881327427
72.05,0.0010908051887845605,0.00022735305575050457,6.234197940537606e-05,3.572794392534832e-05,5.142930445337018e-05,1.5830027027518647e-05,9.31454378727158e-06,3.260967230464988e-07,2.355071312530955e-07,1.2223795550640167e-05,3.628432942797779e-06,2.1326936878868083e-06,7.352184196423445e-08,5.3129807666098254e-08,5.3129807666098254e-08,2.2120054278720493e-06,5.549857543608365e-07,3.191091127922435e-07,4.726138869507462e-09,1.8465317978184153e-07,0.0031264391826301453
72.10000000000001,0.0010883964901958682,0.00022678158421764487,6.210021195163764e-05,3.5573053199518304e-05,5.129706893066022e-05,1.5766976795528774e-05,9.273170204875858e-06,3.2423691216571397e-07,2.340962578080537e-07,1.21922096659903e-05,3.6139134623417885e-06,2.123188259176135e-06,7.310212150106602e-08,5.281165068094745e-08,5.281165068094745e-08,2.2062845678913836e-06,5.52717809883033e-07,3.1765592829834247e-07,4.699204824574441e-09,1.8417409359708672e-07,0.0031186471772932907
72.15,0.001085993587862981,0.0002262116618273872,6.185951610528591e-05,3.541891153502788e-05,5.11651988558967e-05,1.5704213890216744e-05,9.23200197039891e-06,3.22388892794511e-07,2.3269467926516206e-07,1.2160713184110425e-05,3.59945980149733e-06,2.1137295864169496e-06,7.268396660317642e-08,5.2494579016633036e-08,5.2494579016633036e-08,2.200564602926743e-06,5.50460446226098e-07,3.162100948566934e-07,4.672194366391238e-09,1.8369316265429532e-07,0.0031108777909458966
72.2,0.0010835964675692884,0.0002256432845021633,6.161988658276938e-05,3.526551496103937e-05,5.103369326386719e-05,1.5641736853940706e-05,9.191037965056628e-06,3.205525829192643e-07,2.313023289755334e-07,1.2129305770413562e-05,3.585071375070275e-06,2.104317144815295e-06,7.226740006218309e-08,5.217861507215267e-08,5.217861507215267e-08,2.194845783709101e-06,5.482143697972502e-07,3.147720574424081e-07,4.6450781721547924e-09,1.8321028932786435e-07,0.0031031309502687256
72.25,0.0010812051151298822,0.00022507644817204694,6.138131812893688e-05,3.511285952946181e-05,5.0902551190982066e-05,1.5579544237126158e-05,9.150277076660126e-06,3.187279011436353e-07,2.299191408042287e-07,1.2097987064725738e-05,3.5707476140648227e-06,2.0949504258035123e-06,7.185246118406369e-08,5.186379644774408e-08,5.186379644774408e-08,2.189128590207056e-06,5.459802348160847e-07,3.1334221590295895e-07,4.61783718558833e-09,1.8272552606077683e-07,0.003095406582906118
72.3,0.0010788195163915144,0.00022451114877477125,6.114380551687383e-05,3.496094131481184e-05,5.077177167528168e-05,1.551763459821814e-05,9.109718199574253e-06,3.169147666838602e-07,2.2854504912629857e-07,1.2066756683055453e-05,3.5564879692836964e-06,2.0856289409098853e-06,7.143920489944238e-08,5.1550175142762183e-08,5.1550175142762183e-08,2.1834137188334395e-06,5.437586300332629e-07,3.1192091543705263e-07,4.590459362868734e-09,1.8223901647170712e-07,0.0030877046172710465
72.35000000000001,0.001076439657232554,0.00022394738225574561,6.090734354773952e-05,3.48097564140755e-05,5.0641353756443354e-05,1.545600650363373e-05,9.06936023467641e-06,3.151130993640887e-07,2.271799888228708e-07,1.203561421974623e-05,3.542291914663456e-06,2.0763522253495916e-06,7.102770062623804e-08,5.123781652294669e-08,5.123781652294669e-08,2.177702066156642e-06,5.415500698181627e-07,3.1050844159712345e-07,4.5629356756563875e-09,1.81750919872478e-07,0.003080024982332992
72.4,0.0010740655235629475,0.00022338514456807305,6.0671927050605555e-05,3.4659300946571125e-05,5.051129647578852e-05,1.539465852771497e-05,9.029202089315715e-06,3.133228196117721e-07,2.2582389527728213e-07,1.2004559249980888e-05,3.5281589502936425e-06,2.0671198412823177e-06,7.061803090130967e-08,5.0926798071745516e-08,5.0926798071745516e-08,2.1719947097809677e-06,5.393549896801166e-07,3.0910501980991515e-07,4.535258498979303e-09,1.8126135669659115e-07,0.0030723676074679894
72.45,0.0010716971013241719,0.00022282443167256558,6.043755088229482e-05,3.450957105381273e-05,5.038159887628927e-05,1.533358925268188e-05,8.989242677272373e-06,3.115438484530883e-07,2.2447670437124333e-07,1.1973591332600572e-05,3.514088605073231e-06,2.057931380686931e-06,7.021028980211473e-08,5.061720794462525e-08,5.061720794462525e-08,2.166292887084791e-06,5.371737458366345e-07,3.077108189171215e-07,4.507423638368187e-09,1.8077039757560863e-07,0.003064732422415958
72.5,0.0010693343764891943,0.00022226523953776083,6.020420992722195e-05,3.436056289937466e-05,5.025226000257527e-05,1.5272797268586e-05,8.949480918717442e-06,3.0977610750840953e-07,2.2313835248104116e-07,1.1942710013196977e-05,3.500080438963514e-06,2.0487864678095135e-06,6.98045811835159e-08,5.0309143349350275e-08,5.0309143349350275e-08,2.1605979724717054e-06,5.350066180547547e-07,3.063259578164549e-07,4.479436311123317e-09,1.8027810455167632e-07,0.003057119357358609
