Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(1),J_total_Cs_relativistic
93.60000000000001,0.0003663682158427007,6.467957271231551e-05,9.631631064461095e-06,4.649319789052827e-06,1.3934184090529325e-05,2.2854860882677267e-06,1.1280672449310542e-06,2.1777624655590092e-08,1.4011893552236147e-08,3.1638548330673335e-06,4.933609368830607e-07,2.4301236117865025e-07,4.656594223460581e-09,3.090442308417042e-09,5.017430868679754e-07,6.148924800072968e-08,2.9199163051005606e-08,2.777661073679068e-08,0.0009466735975404581
93.65,0.0003656127645464123,6.453107632441141e-05,9.601412885670395e-06,4.6327111702673475e-06,1.3901606346282179e-05,2.2781901208290595e-06,1.1239764146604243e-06,2.168079443183131e-08,1.3945614902550248e-08,3.1563522367570043e-06,4.917539833264617e-07,2.421071294728531e-07,4.641124426705819e-09,3.080309660211364e-09,5.005259362674258e-07,6.127705231502367e-08,2.9080416603121776e-08,2.770538505593685e-08,0.000944616567996424
93.7,0.000364859095199243,6.438297406879805e-05,9.571305169687669e-06,4.616169551065324e-06,1.3869116829568969e-05,2.27092129047043e-06,1.1199023292298572e-06,2.1584448281731444e-08,1.3879684335396512e-08,3.1488657236145685e-06,4.901563683883847e-07,2.4120827867306585e-07,4.625968704492894e-09,3.07042047514787e-09,4.993089864369703e-07,6.106752468050379e-08,2.89636063206127e-08,2.763410747882444e-08,0.0009425647737872195
93.75,0.00036410720316970216,6.42352647819507e-05,9.541307459111326e-06,4.599694631500203e-06,1.3836715270568014e-05,2.263679482604683e-06,1.1158449122069033e-06,2.1488584298732084e-08,1.3814100542018516e-08,3.141395818044111e-06,4.885682308218639e-07,2.4031592393703587e-07,4.611095158192654e-09,3.060749167297198e-09,4.980926834591757e-07,6.086082196202526e-08,2.884885082600125e-08,2.7562769375964e-08,0.0009405182032957883
93.80000000000001,0.00036335708383905573,6.408794730401846e-05,9.511419298641735e-06,4.583286113095691e-06,1.3804401400355863e-05,2.2564645833815687e-06,1.1118040877608024e-06,2.1393200598623587e-08,1.3748862232320938e-08,3.1339430705542043e-06,4.869896821154916e-07,2.394301582905394e-07,4.596471462713205e-09,3.0512699520706758e-09,4.968775183563648e-07,6.065705865200259e-08,2.873623385041993e-08,2.7491339504671494e-08,0.0009384768447031089
93.85000000000001,0.00036260873260129153,6.394102047881256e-05,9.481640235070706e-06,4.566943698837963e-06,1.3772174950928202e-05,2.2492764796842693e-06,1.107779780660264e-06,2.129829531379953e-08,1.3683968129682198e-08,3.1265080531706796e-06,4.85420805685821e-07,2.385510520260654e-07,4.582065014138343e-09,3.0419569480640607e-09,4.956640139231638e-07,6.045630375481754e-08,2.8625802059943996e-08,2.741980814786895e-08,0.0009364406859789067
93.9,0.0003618621448630825,6.37944831537944e-05,9.451969817270926e-06,4.550667093167878e-06,1.374003565522054e-05,2.242115059124499e-06,1.1037719162696658e-06,2.120386658748477e-08,1.3619416965741749e-08,3.1190913546976283e-06,4.838616562948951e-07,2.3767865228906225e-07,4.567843060455867e-09,3.0327842615255484e-09,4.944527103996293e-07,6.02585805141538e-08,2.851756547103168e-08,2.7348228616593837e-08,0.0009344097148841609
93.95,0.00036111731604375214,6.36483341800639e-05,9.422407596185555e-06,4.534456001973274e-06,1.3707983247128673e-05,2.2349802100362045e-06,1.099780420543697e-06,2.1109912567979e-08,1.355520747519992e-08,3.111693575863971e-06,4.823122596930295e-07,2.3681298285035232e-07,4.553772818063322e-09,3.023726056280359e-09,4.932441508072899e-07,6.006386877007284e-08,2.8411500165336897e-08,2.727672999934542e-08,0.0009323839189594646
94.0,0.00036037424157523914,6.350257241234772e-05,9.392953124817824e-06,4.518310132581292e-06,1.3676017461528613e-05,2.2278718214678667e-06,1.0958052200204438e-06,2.1016431402956614e-08,1.349133839066749e-08,3.1043153243937756e-06,4.807726124850203e-07,2.3595404406163194e-07,4.539821577138906e-09,3.014756612322288e-09,4.920388667610843e-07,5.987210945113011e-08,2.8307552744332053e-08,2.7205488430199386e-08,0.0009303632854849837
94.05000000000001,0.0003596329169020618,6.335719670898764e-05,9.363605958220697e-06,4.502229193750737e-06,1.3644138034295879e-05,2.2207897831734294e-06,1.0918462418129464e-06,2.092342123386405e-08,1.3427808437602214e-08,3.096957210039117e-06,4.792426822161291e-07,2.351018129894349e-07,4.525956799235728e-09,3.0058503765459638e-09,4.908373654930524e-07,5.968321053647536e-08,2.8205645829965393e-08,2.7134671630013397e-08,0.000928347801424228
94.10000000000001,0.0003588933374812839,6.321220593192897e-05,9.334365653486621e-06,4.486212895664514e-06,1.3612344702324013e-05,2.2137339856019067e-06,1.0879034135992745e-06,2.0830880190454866e-08,1.3364616329368877e-08,3.089619839614477e-06,4.777224076724964e-07,2.3425624372153473e-07,4.512146210597122e-09,2.9969820092425323e-09,4.896401186931303e-07,5.949705377718222e-08,2.8105683921535873e-08,2.7064392095649226e-08,0.0009263374533841241
94.15,0.00035815549878247846,6.306759894670874e-05,9.30523176973726e-06,4.470260949922051e-06,1.3580637203542034e-05,2.206704319885684e-06,1.0839766636111485e-06,2.0738806385501505e-08,1.3301760762458216e-08,3.082303812071514e-06,4.762116993890651e-07,2.3341726783850983e-07,4.49835789469859e-09,2.9881264300142165e-09,4.884475536082739e-07,5.931350152996413e-08,2.8007559029089894e-08,2.6994697015452363e-08,0.0009243322276167963
94.2,0.0003574193962876935,6.292337462244429e-05,9.27620386811336e-06,4.454373069531821e-06,1.3549015276930854e-05,2.1997006778276076e-06,1.0800659206211903e-06,2.0647197909722236e-08,1.323924041189952e-08,3.075009713652589e-06,4.747104403566987e-07,2.3258479504211568e-07,4.4845603873994376e-09,2.979258866678167e-09,4.87260046664577e-07,5.913240319514778e-08,2.7911155672526198e-08,2.6925592898545965e-08,0.0009223321100589862
94.25,0.0003566850254914172,6.277953183182168e-05,9.247281511764628e-06,4.438548968903875e-06,1.3517478662538377e-05,2.1927229518868974e-06,1.0761711139288554e-06,2.055605282695934e-08,1.3177053926899613e-08,3.0677381131605296e-06,4.7321848691890386e-07,2.3175871393117214e-07,4.470722777835106e-09,2.9703549105244746e-09,4.860779197068893e-07,5.895360092349352e-08,2.7816355019171955e-08,2.6857078336457705e-08,0.0009203370863811897
94.30000000000001,0.0003559523819005429,6.263606945108411e-05,9.218464265839669e-06,4.422788363842424e-06,1.3486027101493187e-05,2.1857710351639686e-06,1.0722921733451295e-06,2.046536916964335e-08,1.3115199926739725e-08,3.0604895573809466e-06,4.717356698474755e-07,2.3093889291491505e-07,4.456814817803102e-09,2.961390580965896e-09,4.849014388008987e-07,5.87769344288681e-08,2.772303809989511e-08,2.6789160133745676e-08,0.0009183471420211034
94.35000000000001,0.0003552214610343352,6.249298636002069e-05,9.189751697476017e-06,4.407090971538481e-06,1.345466033601673e-05,2.178844821384252e-06,1.0684290291760856e-06,2.0375144934575978e-08,1.3053676996959759e-08,3.0532645666918972e-06,4.702617955854416e-07,2.30125181253154e-07,4.4428070418965485e-09,2.952342402168259e-09,4.83730815422052e-07,5.860224489314721e-08,2.763108817770307e-08,2.6721848860982197e-08,0.000916362262197394
94.4,0.0003544922584243942,6.235028144195466e-05,9.161143375790135e-06,4.391456510562503e-06,1.342337810943376e-05,2.1719442048810745e-06,1.0645816122053809e-06,2.0285378079061695e-08,1.2992483685857046e-08,3.0460636308938145e-06,4.687966476448863e-07,2.293174102121192e-07,4.4286709000293166e-09,2.943187493684813e-09,4.825662097665819e-07,5.842937806245289e-08,2.754039243614099e-08,2.665514587714066e-08,0.0009143824319161788
94.45,0.0003537647696146221,6.220795358373221e-05,9.132638871867557e-06,4.375884700857118e-06,1.3392180166181078e-05,2.1650690805777378e-06,1.0607498536758188e-06,2.0196066517416126e-08,1.2931618501324967e-08,3.0388872052905568e-06,4.673399881466127e-07,2.2851539432458046e-07,4.414378903289209e-09,2.9339036764444173e-09,4.814077358597023e-07,5.825818670075878e-08,2.7450843205531544e-08,2.658903282385879e-08,0.0009124076359817821
94.5,0.0003530389901611882,6.206600167571107e-05,9.104237758753039e-06,4.360375263729871e-06,1.3361066251814383e-05,2.1582193439688637e-06,1.0569336852700747e-06,2.0107208117875973e-08,1.2871079908053752e-08,3.031735707049976e-06,4.6589155948809955e-07,2.2771893274264164e-07,4.399904783269612e-09,2.924469594677499e-09,4.802554680982863e-07,5.808853258196367e-08,2.7362338951659204e-08,2.652346586139243e-08,0.000910437859014567
94.55000000000001,0.0003523149156324948,6.192442461174911e-05,9.075939611440756e-06,4.344927921846013e-06,1.3330036113013151e-05,2.1513948911011337e-06,1.0531330390907073e-06,2.001880069993266e-08,1.2810866325113438e-08,3.024609511869807e-06,4.64451086125858e-07,2.2692781067156799e-07,4.385223664190934e-09,2.9148648535281444e-09,4.791094488418222e-07,5.792028816429376e-08,2.7274785211717343e-08,2.645837355237512e-08,0.0009084730854749623
94.60000000000001,0.0003515925416091436,6.178322128919323e-05,9.047744006864608e-06,4.329542399221348e-06,1.3299089497583551e-05,2.1445956185535383e-06,1.0493478476395864e-06,1.9930842032108916e-08,1.275097612393619e-08,3.017508950971855e-06,4.630182764580708e-07,2.261418008730699e-07,4.370312246261969e-09,2.9050701712245027e-09,4.7796969664815e-07,5.775333800933473e-08,2.718809557706937e-08,2.639365975440882e-08,0.0009065132996947352
94.65,0.0003508718636839006,6.164239060886782e-05,9.019650523888486e-06,4.314218421215086e-06,1.3268226154459172e-05,2.137821423417232e-06,1.0455780437968493e-06,1.9843329830193777e-08,1.269140762671196e-08,3.0104343084444165e-06,4.6159282479327194e-07,2.253606652266211e-07,4.355148997882753e-09,2.8950675437982316e-09,4.7683621473421806e-07,5.758757989911703e-08,2.710219270197117e-08,2.6329214983439377e-08,0.0009045584859178898
94.7,0.0003501528774616626,6.15019314750637e-05,8.991658743296676e-06,4.298955714522767e-06,1.3237445833699727e-05,2.1310722032751513e-06,1.041823560799541e-06,1.9756261755949114e-08,1.263215910520906e-08,3.003385818949803e-06,4.6017441339083137e-07,2.2458415633764094e-07,4.339714353494244e-09,2.8848404194982384e-09,4.7570899922603173e-07,5.742292549307791e-08,2.701700918524895e-08,2.6264938704734788e-08,0.0009026086283517869
94.75,0.00034943557855942323,6.13618427955269e-05,8.963768247784267e-06,4.283754007169215e-06,1.3206748286487554e-05,2.1243478561814926e-06,1.0380843322200572e-06,1.9669635416296513e-08,1.257322878002758e-08,2.9963636658105576e-06,4.587627145590734e-07,2.2381201918167314e-07,4.32399091317631e-09,2.8743738792759678e-09,4.745880467500637e-07,5.7259300282201215e-08,2.6932488061496762e-08,2.6200769748758236e-08,0.0009006637112231628
94.80000000000001,0.00034871996260623907,6.122212348144746e-05,8.935978621947623e-06,4.2686130285015286e-06,1.3176133265121956e-05,2.117648280641184e-06,1.0343602919445348e-06,1.9583448362990435e-08,1.2514614820290793e-08,2.989367979484704e-06,4.573573927970275e-07,2.2304399277405835e-07,4.3079636395223766e-09,2.8636548190721136e-09,4.7347336091860387e-07,5.709664257057658e-08,2.684858258497372e-08,2.613671253283112e-08,0.0008987237188239362
94.85000000000001,0.0003480060252431965,6.108277244744841e-05,8.908289452274934e-06,4.253532509182128e-06,1.314560052301141e-05,2.1109733755894916e-06,1.030651374151332e-06,1.9497698092780095e-08,1.2456315343776612e-08,2.982398836437082e-06,4.5595810696603036e-07,2.222798118549943e-07,4.291620046911365e-09,2.8526721291462954e-09,4.723649572835869e-07,5.6934901267403866e-08,2.676525501996495e-08,2.6072840393251612e-08,0.000896788635525573
94.9,0.000347293762123377,6.0943788611574496e-05,8.880700327136748e-06,4.238512181181805e-06,1.3115149814663547e-05,2.104323040371853e-06,1.0269575132897228e-06,1.9412382048058583e-08,1.239832841748765e-08,2.975456258410515e-06,4.545645124776685e-07,2.2151920858028898e-07,4.2749503780823055e-09,2.8414168653932585e-09,4.712628663862605e-07,5.6774032408907286e-08,2.6682474274451634e-08,2.600926560524092e-08,0.0008948584457499261
94.95,0.0003465831689118241,6.080517089528125e-05,8.85321083677663e-06,4.22355177777285e-06,1.308478089567311e-05,2.0976971747241077e-06,1.0232786440589648e-06,1.9327497617995154e-08,1.2340652058655962e-08,2.9685402120974137e-06,4.531762634848781e-07,2.2076191420854288e-07,4.2579477629115365e-09,2.829882407504222e-09,4.7016713461929545e-07,5.661399452857234e-08,2.660021241210044e-08,2.5946088407292773e-08,0.0008929331339085565
95.0,0.0003458742412855102,6.0666918223423916e-05,8.825820573301827e-06,4.2086510335222015e-06,1.3054493522707785e-05,2.091095678753215e-06,1.0196147013878598e-06,1.9243042140142345e-08,1.2283284236174906e-08,2.961650609209227e-06,4.517930150633568e-07,2.2000766077590302e-07,4.240608354501713e-09,2.818064598968566e-09,4.690778227439232e-07,5.645474321275024e-08,2.6518440306993782e-08,2.5883356069790428e-08,0.0008910126843428836
95.05000000000001,0.00034516697493330254,6.052902952424644e-05,8.79852913067399e-06,4.193809684284628e-06,1.302428745349204e-05,2.084518452918595e-06,1.0159656204149467e-06,1.915901290250677e-08,1.2226222872447889e-08,2.954787306938201e-06,4.504144253708124e-07,2.1925618274993516e-07,4.222931438108868e-09,2.805961864265954e-09,4.679950020615011e-07,5.6296225365041977e-08,2.6437122906891035e-08,2.5821057942548262e-08,0.0008890970812938891
95.10000000000001,0.0003444613655559309,6.0391503729370646e-05,8.771336104699981e-06,4.179027467195977e-06,1.2994162446789073e-05,2.0779653980142127e-06,1.0123313364694602e-06,1.9075407146069195e-08,1.2169465845640899e-08,2.9479501088030485e-06,4.490401577719574e-07,2.1850721865452958e-07,4.2049195090381545e-09,2.7935752991538967e-09,4.6691874841425995e-07,5.6138373811655854e-08,2.6356214689610775e-08,2.5759155563639413e-08,0.0008871863089043027
95.15,0.0003437574088659532,6.025433977378507e-05,8.744241093022655e-06,4.164304120666413e-06,1.2964118262380833e-05,2.071436415151499e-06,1.008711785053165e-06,1.8992222067735935e-08,1.2113010992322592e-08,2.94113876586743e-06,4.4766988291753587e-07,2.177605126580883e-07,4.186578316398101e-09,2.7809087306796054e-09,4.6584913436649674e-07,5.598110288491942e-08,2.6275655903183025e-08,2.5697622656510384e-08,0.0008852803512323135
95.2,0.000343055100587723,6.0117536595834254e-05,8.717243695111763e-06,4.14963938437374e-06,1.29341546610464e-05,2.0649314057432462e-06,1.0051069018232053e-06,1.890945482370136e-08,1.2056856110473601e-08,2.934352978317722e-06,4.463032807660719e-07,2.1701581611754965e-07,4.167916870476983e-09,2.7679687443970784e-09,4.6478622007499907e-07,5.58243055220895e-08,2.619537007670546e-08,2.563646891659057e-08,0.0008833791922546663
95.25,0.0003423544364573566,5.998109313720781e-05,8.690343512254876e-06,4.135032999256741e-06,1.2904271404538704e-05,2.0584502714885584e-06,1.0015166225760678e-06,1.8827102533197784e-08,1.2000998962843688e-08,2.927592397384204e-06,4.449400425374009e-07,2.162728890710564e-07,4.148947412444445e-09,2.754764677200734e-09,4.637300434765076e-07,5.56678522342554e-08,2.6115263106668418e-08,2.5575739498618706e-08,0.0008814828158541212
95.30000000000001,0.0003416554122226996,5.984500834292959e-05,8.66354014754834e-06,4.1204847075085496e-06,1.2874468255559746e-05,2.051992914358953e-06,9.979408832327638e-07,1.8745162282606758e-08,1.1945437280633324e-08,2.9208566275877707e-06,4.435798725874385e-07,2.1553150167229687e-07,4.12968534603765e-09,2.741308575143971e-09,4.626806104852749e-07,5.551159207471281e-08,2.6035224008951245e-08,2.5515498688888148e-08,0.0008795912058016912
95.35000000000001,0.00034095802364329493,5.9709281161347006e-05,8.636833205888343e-06,4.105994252570087e-06,1.2844744977734533e-05,2.0455592365857194e-06,9.943796198253398e-07,1.866363112990326e-08,1.1890168767474034e-08,2.9141452292924413e-06,4.422224901940235e-07,2.1479143555973358e-07,4.110149131815407e-09,2.727615116543131e-09,4.6163788589706274e-07,5.535535551119059e-08,2.5955127224980845e-08,2.5455810112652267e-08,0.0008777043457466745
95.4,0.00034026226649034897,5.957391054412007e-05,8.610222293961927e-06,4.091561379123492e-06,1.281510133558372e-05,2.039149140648579e-06,9.90832768484784e-07,1.8582506109401677e-08,1.1835191103679602e-08,2.907457721542269e-06,4.408676312440484e-07,2.1405248515408088e-07,4.090360145411309e-09,2.713701501526862e-09,4.6060178563760267e-07,5.5198958916870255e-08,2.587483621363727e-08,2.5396721447739365e-08,0.0008758222192220103
95.45,0.0003395681365466995,5.943889544621082e-05,8.583707020238141e-06,4.077185833085626e-06,1.2785537094495303e-05,2.032762529265759e-06,9.873002654304304e-07,1.850178423677112e-08,1.1780501950738953e-08,2.900793585159931e-06,4.3951504981249147e-07,2.1331445887753087e-07,4.070342501953652e-09,2.6995873099403565e-09,4.5957217088209796e-07,5.504221026072728e-08,2.5794207961241234e-08,2.5338256181713823e-08,0.0008739448096661695
95.5,0.0003388756296067831,5.9304234825872574e-05,8.557286994959203e-06,4.062867361601598e-06,1.2756052020695412e-05,2.02639930538551e-06,9.837820469609156e-07,1.842146251428511e-08,1.17260989560194e-08,2.894152266083029e-06,4.381645196243511e-07,2.1257718028833444e-07,4.050122849419705e-09,2.6852943301247136e-09,4.585488444223745e-07,5.488491550314268e-08,2.5713097996771866e-08,2.5280411186338117e-08,0.0008720721004584058
95.55000000000001,0.00033818474147660223,5.9169927644639234e-05,8.530961830131701e-06,4.0486057130383235e-06,1.2726645881218402e-05,2.020059372179132e-06,9.802780494467483e-07,1.8341537936269448e-08,1.1671979757647853e-08,2.88753317891319e-06,4.3681583539090766e-07,2.1184048912446008e-07,4.029730134141959e-09,2.670846361549054e-09,4.575315494879476e-07,5.4726885184542324e-08,2.5631365497206213e-08,2.5223158393759168e-08,0.0008702040749633123
95.60000000000001,0.00033749546797369386,5.9035972867314804e-05,8.504731139517883e-06,4.034400636978144e-06,1.269731844387648e-05,2.013742633035561e-06,9.767882093245498e-07,1.826200749471077e-08,1.161814198953645e-08,2.880935710652271e-06,4.3546881401218193e-07,2.1110424225017485e-07,4.009195341982476e-09,2.6562689945747052e-09,4.5651997105531587e-07,5.456794072722603e-08,2.5548878098951792e-08,2.5166451616532905e-08,0.0008683407165832465
95.65,0.00033680780492709563,5.89023694619626e-05,8.478594538626925e-06,4.020251884212437e-06,1.2668069477228935e-05,2.007448991557508e-06,9.733124630929808e-07,1.8182868184986922e-08,1.1564583286517829e-08,2.874359224599343e-06,4.3412329563792964e-07,2.1036831449953e-07,3.988551218847868e-09,2.641589370785725e-09,4.555137395232617e-07,5.4407920047262117e-08,2.5465516091540713e-08,2.511024050992193e-08,0.0008664820088182138
95.7,0.00033612174817731463,5.8769116399894774e-05,8.452551644706307e-06,4.006159206735304e-06,1.2638898750551314e-05,2.001178351559231e-06,9.698507473104056e-07,1.8104117011679988e-08,1.15113012895551e-08,2.8678030643817726e-06,4.3277914458004955e-07,2.0963259941091843e-07,3.967831974251636e-09,2.6268359273490456e-09,4.5451243650426366e-07,5.424668218627668e-08,2.538117575829041e-08,2.5054487841731236e-08,0.0008646279353273038
95.75,0.00033543729357629495,5.8636212655661823e-05,8.426602076733211e-06,3.9921223577372735e-06,1.2609806033804611e-05,1.9949306170658947e-06,9.664029985942873e-07,1.8025750994431766e-08,1.1458293650990583e-08,2.861266558093352e-06,4.314362500698472e-07,2.0889700984709174e-07,3.947072971567502e-09,2.6120381287968056e-09,4.5351560239156505e-07,5.4084110810663495e-08,2.5295771743558913e-08,2.49991775051266e-08,0.0008627784799775885
95.80000000000001,0.00033475443698738545,5.8503657207042e-05,8.400745455405957e-06,3.978141091599044e-06,1.2580791097604728e-05,1.9887056923145504e-06,9.62969153622324e-07,1.7947767173801425e-08,1.1405558039797422e-08,2.8547490225123682e-06,4.3009452685424836e-07,2.0816147849531614e-07,3.926310408488916e-09,2.5972261894865644e-09,4.525227453104146e-07,5.3920116572334226e-08,2.5209238459654794e-08,2.4944300676892167e-08,0.0008609336268670911
95.85000000000001,0.00033407317428530846,5.837144903503101e-05,8.374981403135524e-06,3.964215163885274e-06,1.2551853713192403e-05,1.982503481756717e-06,9.59549149135318e-07,1.7870162617085213e-08,1.1353092146798253e-08,2.848249767372476e-06,4.2875391562577146e-07,2.0742595824271112e-07,3.905580991048254e-09,2.582430789825252e-09,4.5153335104692144e-07,5.375463845974133e-08,2.5121530680685504e-08,2.488982253776283e-08,0.000859093360324224
95.9,0.00033339350135612683,5.823958712383136e-05,8.349309544037046e-06,3.950344331338375e-06,1.2522993652403715e-05,1.9763238900625226e-06,9.561429219417435e-07,1.7792934424057828e-08,1.130089368981495e-08,2.8417680996593144e-06,4.274143832818611e-07,2.066904224222605e-07,3.88492160438325e-09,2.5676827891712215e-09,4.5054689356037167e-07,5.358764436535327e-08,2.5032623577295787e-08,2.4835651593099603e-08,0.0008572576649063564
95.95,0.00033271541409721277,5.810807046084211e-05,8.32372950392142e-06,3.936528351872372e-06,1.249421068764149e-05,1.9701668221264014e-06,9.527504089239967e-07,1.7716079732596328e-08,1.1248960418714559e-08,2.8353033279060988e-06,4.260759230100816e-07,2.0595486492553866e-07,3.86436898329664e-09,2.5530129381843563e-09,4.495628457134501e-07,5.3419131131387974e-08,2.4942512492519735e-08,2.4781637268643428e-08,0.000855426525424142
96.0,0.00033203890841721596,5.797689803664846e-05,8.298240910286932e-06,3.922766984566785e-06,1.2465504591847676e-05,1.9640321830742832e-06,9.493715470462697e-07,1.7639595724147546e-08,1.1197290120316629e-08,2.82885476646165e-06,4.247385541966345e-07,2.0521930017883926e-07,3.843959385555215e-09,2.538451593295522e-09,4.485806898879858e-07,5.324912429501264e-08,2.485121272102678e-08,2.4727602094990752e-08,0.0008535999269986963
96.05000000000001,0.00033136398023603177,5.784606884501137e-05,8.272843392310915e-06,3.909059989660538e-06,1.2436875138476913e-05,1.9579198782722227e-06,9.460062733639954e-07,1.7563479629001363e-08,1.1145880623128406e-08,2.822421739704776e-06,4.234023221567436e-07,2.0448376298015815e-07,3.823728270828607e-09,2.524028435926437e-09,4.4759992818236917e-07,5.307767764334149e-08,2.475875943153055e-08,2.467338981263338e-08,0.0008517778551330921
96.10000000000001,0.00033069062548477034,5.7715581882857435e-05,8.247536580841495e-06,3.895407128545932e-06,1.2408322101471511e-05,1.9518298133364154e-06,9.426545250348022e-07,1.7487728731333475e-08,1.1094729801875473e-08,2.8160035861794e-06,4.220672976866135e-07,2.0374830819535702e-07,3.8037099881775e-09,2.5097721991100343e-09,4.4662009190546284e-07,5.2904872536851416e-08,2.4665207694023628e-08,2.461890215123669e-08,0.0008499602957700868
96.15,0.000330018840105724,5.758543615026835e-05,8.222320108389318e-06,3.881808163762599e-06,1.2379845255237857e-05,1.9457618941445035e-06,9.393162393308861e-07,1.7412340373982414e-08,1.1043835581796443e-08,2.809599662625366e-06,4.207335764379123e-07,2.0301301031281501e-07,3.783937475057319e-09,2.495710404231426e-09,4.456407500904058e-07,5.2730816812913446e-08,2.457063239114738e-08,2.4564108139763793e-08,0.0008481472353181032
96.2,0.00032934862005233666,5.7455630650470856e-05,8.19719360911937e-06,3.868262858991541e-06,1.23514443746246e-05,1.939716026848115e-06,9.359913536527306e-07,1.7337311962928047e-08,1.0993195942672427e-08,2.8032093478805613e-06,4.1940127811707577e-07,2.022779628569776e-07,3.764441970891019e-09,2.4818691107135076e-09,4.4466151675463733e-07,5.2555642986325745e-08,2.4475127663886914e-08,2.4509027434803667e-08,0.0008463386606444274
96.25,0.0003286799612891723,5.732616438982645e-05,8.172156718842833e-06,3.854770979049176e-06,1.2323119234902619e-05,1.933692117886527e-06,9.326798055440649e-07,1.7262640971439927e-08,1.0942808922563122e-08,2.7968320466306813e-06,4.180705455131197e-07,2.0154327766239842e-07,3.7452527483580185e-09,2.468272681583432e-09,4.436820566376873e-07,5.2379505455414346e-08,2.4378805511038913e-08,2.4453701063424853e-08,0.0008445345590463697
96.30000000000001,0.00032801285979188355,5.719703637782123e-05,8.147209075008954e-06,3.841332289881423e-06,1.229486961174693e-05,1.9276900740013552e-06,9.29381532707959e-07,1.7188324943866577e-08,1.0892672621223658e-08,2.7904671929838154e-06,4.167415433591137e-07,2.0080908401115333e-07,3.726396865617808e-09,2.4549435679474073e-09,4.4270208916569777e-07,5.220257651216353e-08,2.4281793247509557e-08,2.4398165392816715e-08,0.0008427349182141235
96.35000000000001,0.00032734731154718125,5.706824562705584e-05,8.122350316697024e-06,3.82794655855783e-06,1.2266695281220744e-05,1.9217098022521765e-06,9.260964730239452e-07,1.7114361499039016e-08,1.0842785203178356e-08,2.7841142538479576e-06,4.1541445703396587e-07,2.0007552763785816e-07,3.7078989427047832e-09,2.441902115438504e-09,4.4172139043075334e-07,5.202504112855373e-08,2.4184229712313525e-08,2.4342439321697424e-08,0.000840939726194425
96.4,0.00032668331255280235,5.693979115323519e-05,8.097580084608302e-06,3.814613553265709e-06,1.22385960197616e-05,1.91575121003294e-06,9.228245645660348e-07,1.7040748333264047e-08,1.0793144900429554e-08,2.777772732090525e-06,4.140894911126735e-07,1.9934276960791943e-07,3.689780965265632e-09,2.429166395654678e-09,4.407397930407343e-07,5.184709071127659e-08,2.4086260357259897e-08,2.428652484864117e-08,0.000839148971355798
96.45,0.00032602085881747953,5.681167197515846e-05,8.07289802105807e-06,3.801333043304328e-06,1.2210571604169875e-05,1.9098142050890864e-06,9.195657456215178e-07,1.6967483222886186e-08,1.0743750014782475e-08,2.7714421694601687e-06,4.1276686777471807e-07,1.986109850760812e-07,3.6720621186360836e-09,2.416752065444603e-09,4.3975718379358693e-07,5.1668916232259945e-08,2.3988031581370244e-08,2.4230414160641223e-08,0.0008373626423507729
96.5,0.0003253599463609103,5.6683887114709083e-05,8.048303769967691e-06,3.788104799079131e-06,1.2182621811599611e-05,1.903898695535219e-06,9.163199547104011e-07,1.6894564026399224e-08,1.069459891976919e-08,2.7651221492523178e-06,4.114468250817444e-07,1.9788036193375166e-07,3.654758654950687e-09,2.4046722566071056e-09,4.3877349925444223e-07,5.149070130330632e-08,2.388968484905027e-08,2.4174097133708535e-08,0.0008355807280724342
96.55000000000001,0.00032470057121372593,5.655643559684464e-05,8.023796976856701e-06,3.774928592095979e-06,1.2154746419551755e-05,1.8980045898732142e-06,9.130871306053509e-07,1.682198868609185e-08,1.0645690062157584e-08,2.7588122987013154e-06,4.1012961513708774e-07,1.9715109935499284e-07,3.6378837955382695e-09,2.3929374981359185e-09,4.377887194546676e-07,5.1312615835757315e-08,2.379135120725899e-08,2.411756947274097e-08,0.0008338032176097774
96.60000000000001,0.00032404272941746135,5.642931644958702e-05,7.999377288834991e-06,3.7618041949554475e-06,1.2126945205869915e-05,1.8921317970106365e-06,9.098672123520043e-07,1.6749755229214754e-08,1.0597021963033986e-08,2.7525122910834693e-06,4.0881550214104456e-07,1.964234062523896e-07,3.621447670276385e-09,2.3815556725655103e-09,4.368028600737145e-07,5.113481089979991e-08,2.3693146789612593e-08,2.406084495989727e-08,0.0008320301002096931
96.65,0.0003233864170245236,5.630252870401228e-05,7.975044354594952e-06,3.748731381347117e-06,1.2099217948738542e-05,1.886280226279309e-06,9.066601392894897e-07,1.6677861768659474e-08,1.0548593218450659e-08,2.746221847516917e-06,4.075047603569927e-07,1.9569749965525155e-07,3.6054572948728505e-09,2.3705320072686874e-09,4.3581596359044106e-07,5.0957415283392046e-08,2.3595169777954603e-08,2.400396885468664e-08,0.000830261365246535
