Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_total_Krypton_relativistic_ready
85.05000000000001,0.0001403776855594146,1.6527926172240686e-05,7.852923569664367e-07,1.5705847139328734e-06,2.7686731806180833e-06,1.1967150345998319e-07,2.3934300691996637e-07,1.048366874938803e-09,1.5725503124082043e-09,2.8083224578105517e-07,7.296483148170673e-09,1.4592966296341347e-08,0.00016269451910596553
85.10000000000001,0.0001398823442126711,1.646621716074568e-05,7.815094094910893e-07,1.5630188189821785e-06,2.758252245807505e-06,1.1909948008646652e-07,2.3819896017293304e-07,1.042224828314441e-09,1.5633372424716614e-09,2.7977495600807143e-07,7.262518475226131e-09,1.4525036950452261e-08,0.00016211280836146146
85.15,0.0001393886626289899,1.6404733960316756e-05,7.777453934163781e-07,1.5554907868327562e-06,2.7478699058140965e-06,1.1853029739099824e-07,2.3706059478199648e-07,1.0361208424292832e-09,1.554181263643925e-09,2.7872158341321917e-07,7.2287174872940375e-09,1.4457434974588075e-08,0.00016153309160552406
85.2,0.0001388966346425864,1.6343475642273488e-05,7.74000204371223e-07,1.548000408742446e-06,2.737525999778831e-06,1.1796393978908077e-07,2.3592787957816153e-07,1.030054660903863e-09,1.5450819913557945e-09,2.7767211166478317e-07,7.195079309106371e-09,1.4390158618212741e-08,0.00016095536120336402
85.25,0.00013840625411258562,1.628244128215515e-05,7.702737386116503e-07,1.5405474772233006e-06,2.7272203675845186e-06,1.1740039178973249e-07,2.3480078357946497e-07,1.0240260292230536e-09,1.5360390438345805e-09,2.7662652450638017e-07,7.1616030705465046e-09,1.4323206141093009e-08,0.0001603796095523205
85.30000000000001,0.0001379175149229145,1.6221629959699825e-05,7.665658930167226e-07,1.5331317860334452e-06,2.716952849852068e-06,1.1683963799487878e-07,2.3367927598975755e-07,1.0180346947215065e-09,1.5270520420822597e-09,2.755848057565809e-07,7.128287906615483e-09,1.4256575813230966e-08,0.0001598058290817144
85.35000000000001,0.00013743041098219545,1.6161040758823698e-05,7.628765650845021e-07,1.5257531301690041e-06,2.7067232879367873e-06,1.162816630987483e-07,2.325633261974966e-07,1.0120804065692482e-09,1.5181206098538723e-09,2.7454693930853354e-07,7.095132957399413e-09,1.4190265914798826e-08,0.00015923401225270285
85.4,0.00013694493622363901,1.6100672767600295e-05,7.592056529280309e-07,1.5184113058560619e-06,2.6965315239246737e-06,1.1572645188727192e-07,2.3145290377454383e-07,1.0061629157573364e-09,1.5092443736360046e-09,2.7351290912958687e-07,7.0621373680370436e-09,1.4124274736074087e-08,0.000158664151558133
85.45,0.00013646108460493828,1.6040525078240008e-05,7.555530552713509e-07,1.5111061105427018e-06,2.686377400628753e-06,1.1517398923748712e-07,2.3034797847497425e-07,1.0002819750836929e-09,1.5004229626255393e-09,2.7248269926091877e-07,7.0293002886870265e-09,1.4058600577374053e-08,0.00015809623952239824
85.5,0.0001359788501081632,1.598059678706963e-05,7.519186714455446e-07,1.5038373428910893e-06,2.6762607615854242e-06,1.1462426011694637e-07,2.2924852023389274e-07,9.944373391390291e-10,1.4916560087085436e-09,2.714562938171653e-07,6.996620874495469e-09,1.3993241748990937e-08,0.0001575302687012942
85.55000000000001,0.00013549822673965535,1.5920886994512012e-05,7.483024013848049e-07,1.4966048027696097e-06,2.6661814510508247e-06,1.1407724958312913e-07,2.2815449916625825e-07,9.88628764292888e-10,1.482943146439332e-09,2.704336769860515e-07,6.964098285564204e-09,1.3928196571128408e-08,0.00015696623168187548
85.60000000000001,0.00013501920852992377,1.58613948050659e-05,7.447041456225357e-07,1.4894082912450714e-06,2.656139313997228e-06,1.135329427828586e-07,2.270658855657172e-07,9.828560086798175e-10,1.4742840130197263e-09,2.69414833028025e-07,6.931731686919171e-09,1.3863463373838342e-08,0.00015640412108231357
85.65,0.0001345417895335401,1.5802119327285726e-05,7.411238052874713e-07,1.4822476105749426e-06,2.6461341961094336e-06,1.129913249517218e-07,2.259826499034436e-07,9.771188321856438e-10,1.4656782482784656e-09,2.6839974627589004e-07,6.899520248478583e-09,1.3799040496957166e-08,0.00015584392955175463
85.7,0.00013406596382903533,1.5743059673761658e-05,7.375612820998309e-07,1.4751225641996617e-06,2.636165943781204e-06,1.1245238141349446e-07,2.2490476282698892e-07,9.714169964338565e-10,1.4571254946507848e-09,2.673884011344455e-07,6.867463145021635e-09,1.373492629004327e-08,0.00015528564977017876
85.75,0.00013359172551879653,1.5684214961099686e-05,7.340164783674959e-07,1.4680329567349917e-06,2.626234404111708e-06,1.1191609757956945e-07,2.238321951591389e-07,9.657502647721e-10,1.4486253971581503e-09,2.6638078208012393e-07,6.835559556157287e-09,1.3671119112314574e-08,0.00015472927444825965
85.80000000000001,0.0001331190687289639,1.5625584309901804e-05,7.304892969822132e-07,1.4609785939644264e-06,2.6163394249019826e-06,1.1138245894838939e-07,2.2276491789677878e-07,9.601184022588186e-10,1.4401776033882279e-09,2.6537687366063164e-07,6.8038086662935095e-09,1.3607617332587019e-08,0.0001541747963272247
85.85000000000001,0.0001326479876093291,1.5567166844746384e-05,7.269796414158302e-07,1.4539592828316604e-06,2.606480854651426e-06,1.1085145110488346e-07,2.2170290220976691e-07,9.545211756499932e-10,1.4317817634749899e-09,2.643766604945934e-07,6.772209664606607e-09,1.3544419329213213e-08,0.00015362220817871655
85.9,0.00013217847633323245,1.550896169416849e-05,7.234874157165451e-07,1.4469748314330902e-06,2.5966585425542863e-06,1.1032305971990728e-07,2.2064611943981456e-07,9.489583533859144e-10,1.4234375300788716e-09,2.633801272711953e-07,6.7407617450106524e-09,1.3481523490021305e-08,0.00015307150280465426
85.95,0.00013171052909746232,1.5450967990640456e-05,7.20012524505194e-07,1.440025049010388e-06,2.586872338496192e-06,1.097972705496877e-07,2.195945410993754e-07,9.434297055781585e-10,1.4151445583672377e-09,2.623872587498325e-07,6.709464106127236e-09,1.3418928212254472e-08,0.00015252267303709582
86.0,0.00013124414012215393,1.5393184870552494e-05,7.165548729715579e-07,1.4331097459431159e-06,2.5771220930506905e-06,1.0927406943527071e-07,2.1854813887054142e-07,9.379350039966884e-10,1.4069025059950326e-09,2.6139803975975793e-07,6.6783159512553724e-09,1.3356631902510745e-08,0.00015197571173810115
86.05000000000001,0.00013077930365068885,1.533561147419339e-05,7.131143668706962e-07,1.4262287337413924e-06,2.5674076574758046e-06,1.0875344230197366e-07,2.1750688460394732e-07,9.32474022056967e-10,1.3987110330854505e-09,2.604124551997327e-07,6.647316488341719e-09,1.3294632976683438e-08,0.00015143061179959602
86.10000000000001,0.0001303160139495955,1.5278246945731406e-05,7.09690912519309e-07,1.419381825038618e-06,2.557728883710621e-06,1.0823537515884157e-07,2.1647075031768315e-07,9.270465348072554e-10,1.3905698022108832e-09,2.5943049003767906e-07,6.616464929950994e-09,1.3232929859901987e-08,0.0001508873661432365
86.15,0.0001298542653084488,1.522109043319509e-05,7.062844167921163e-07,1.4125688335842327e-06,2.5480856243718696e-06,1.0771985409810602e-07,2.1543970819621203e-07,9.216523189159356e-10,1.3824784783739033e-09,2.584521293103336e-07,6.58576049323634e-09,1.317152098647268e-08,0.00015034596772027376
86.2,0.0001293940520397716,1.5164141088454382e-05,7.028947871182707e-07,1.4057895742365414e-06,2.5384777327505475e-06,1.07206865294649e-07,2.14413730589298e-07,9.162911526589957e-10,1.3744367289884935e-09,2.574773581229044e-07,6.555202399910225e-09,1.311040479982045e-08,0.00014980640951141956
86.25,0.00012893536847893597,1.5107398067201712e-05,6.995219314777907e-07,1.3990438629555814e-06,2.528905062808552e-06,1.066963950054699e-07,2.133927900109398e-07,9.109628159076571e-10,1.3664442238614856e-09,2.565061616487288e-07,6.524789876215451e-09,1.3049579752430902e-08,0.00014926868452671315
86.30000000000001,0.0001284782089840648,1.505086052893322e-05,6.961657583980182e-07,1.3923315167960364e-06,2.5193674691753257e-06,1.0618842956915648e-07,2.1237685913831295e-07,9.056670901160487e-10,1.358500635174073e-09,2.555385251289329e-07,6.494522152896226e-09,1.2989044305792452e-08,0.00014873278580538777
86.35000000000001,0.00012802256793593457,1.4994527636930137e-05,6.928261769501057e-07,1.3856523539002114e-06,2.5098648071445384e-06,1.0568295540536e-07,2.1136591081072e-07,9.004037583089652e-10,1.350605637463448e-09,2.5457443387209456e-07,6.464398465169606e-09,1.2928796930339212e-08,0.00014819870641573902
86.4,0.00012756843973787726,1.4938398558240119e-05,6.895030967455175e-07,1.379006193491035e-06,2.5003969326707553e-06,1.0517995901427197e-07,2.1035991802854393e-07,8.951726050697378e-10,1.3427589076046067e-09,2.5361387325390535e-07,6.434418052697091e-09,1.2868836105394182e-08,0.0001476664394549922
86.45,0.00012711581881568406,1.4882472463658827e-05,6.861964279325648e-07,1.3723928558651296e-06,2.4909637023661548e-06,1.0467942697610702e-07,2.0935885395221404e-07,8.899734165282538e-10,1.3349601247923807e-09,2.526568287168367e-07,6.404580159556258e-09,1.2809160319112517e-08,0.00014713597804917188
86.5,0.00012666469961750864,1.4826748527711536e-05,6.829060811929603e-07,1.3658121623859207e-06,2.481564973497245e-06,1.0418134595058802e-07,2.0836269190117605e-07,8.848059803490292e-10,1.3272089705235439e-09,2.5170328576980675e-07,6.374884034212791e-09,1.2749768068425582e-08,0.00014660731535297137
86.55000000000001,0.00012621507661377118,1.4771225928634828e-05,6.796319677383959e-07,1.3592639354767919e-06,2.472200603981605e-06,1.0368570267643473e-07,2.0737140535286945e-07,8.796700857193864e-10,1.3195051285790796e-09,2.5075322998784943e-07,6.3453289294927075e-09,1.2690657858985415e-08,0.00014608044454962276
86.60000000000001,0.00012576694429706323,1.4715903848358477e-05,6.763739993071488e-07,1.3527479986142975e-06,2.4628704523846484e-06,1.0319248397085702e-07,2.0638496794171404e-07,8.745655233377191e-10,1.3118482850065787e-09,2.49806647011786e-07,6.315914102554646e-09,1.2631828205109291e-08,0.00014555535885076818
86.65,0.00012532029718205183,1.4660781472487258e-05,6.731320881607016e-07,1.3462641763214033e-06,2.453574377916386e-06,1.0270167672904989e-07,2.0540335345809978e-07,8.694920854018838e-10,1.3042381281028257e-09,2.488635225478959e-07,6.2866388148623934e-09,1.2573277629724787e-08,0.0001450320514963307
86.7,0.00012487512980538529,1.4605857990283015e-05,6.699061470803953e-07,1.3398122941607906e-06,2.4443122404282264e-06,1.0221326792369384e-07,2.0442653584738768e-07,8.64449565597677e-10,1.2966743483965155e-09,2.47923842367592e-07,6.257502332157599e-09,1.2515004664315198e-08,0.00014451051575438688
86.75,0.0001244314367255988,1.4551132594646742e-05,6.666960893640998e-07,1.3333921787281995e-06,2.4350839004097833e-06,1.0172724460445745e-07,2.034544892089149e-07,8.594377590873906e-10,1.2891566386310858e-09,2.469875923070964e-07,6.22850392443276e-09,1.245700784886552e-08,0.00014399074492103903
86.80000000000001,0.00012398921252302042,1.4496604482100766e-05,6.635018288229082e-07,1.3270036576458164e-06,2.4258892189856994e-06,1.0124359389750339e-07,2.0248718779500678e-07,8.544564624984744e-10,1.2816846937477116e-09,2.460547582671181e-07,6.199642865904204e-09,1.2399285731808407e-08,0.00014347273232028922
86.85000000000001,0.0001235484517996782,1.4442272852771091e-05,6.603232797778578e-07,1.3206465595557156e-06,2.4167280579125002e-06,1.0076230300499906e-07,2.015246060099981e-07,8.495054739122822e-10,1.2742582108684232e-09,2.45125326212533e-07,6.170918434985437e-09,1.2341836869970874e-08,0.00014295647130391264
86.9,0.00012310914917920633,1.438813691036969e-05,6.571603570566644e-07,1.3143207141133288e-06,2.4076002795754393e-06,1.0028335920462887e-07,2.0056671840925774e-07,8.445845928529189e-10,1.2668768892793783e-09,2.44199282172064e-07,6.142329914260693e-09,1.2284659828521386e-08,0.00014244195525133231
86.95,0.00012267129930675316,1.4334195862177038e-05,6.540129759904885e-07,1.308025951980977e-06,2.3985057469853855e-06,9.98067498491113e-08,1.996134996982226e-07,8.396936202761708e-10,1.2595404304142562e-09,2.4327661223796473e-07,6.113876590458524e-09,1.2227753180917049e-08,0.00014192917756949446
87.0,0.00012223489684888878,1.4280448919024657e-05,6.508810524107188e-07,1.3017621048214377e-06,2.3894443237757144e-06,9.933246236571868e-08,1.9866492473143736e-07,8.348323585585473e-10,1.2522485378378208e-09,2.423573025657036e-07,6.085557754425582e-09,1.2171115508851164e-08,0.00014141813169274385
87.05000000000001,0.00012179993649351326,1.4226895295277768e-05,6.477645026457779e-07,1.2955290052915557e-06,2.3804158741992165e-06,9.886048425580027e-08,1.9772096851160053e-07,8.300006114863864e-10,1.2450009172295797e-09,2.4144133937365033e-07,6.057372701100644e-09,1.2114745402201288e-08,0.00014090881108270065
87.10000000000001,0.00012136641294976565,1.4173534208818091e-05,6.446632435179538e-07,1.2893264870359076e-06,2.3714202631250345e-06,9.839080309430914e-08,1.9678160618861827e-07,8.25198184245049e-10,1.2377972763675735e-09,2.4052870894276453e-07,6.02932072948888e-09,1.205864145897776e-08,0.00014040120922813743
87.15,0.00012093432094793246,1.4120364881026598e-05,6.415771923402452e-07,1.2831543846804904e-06,2.3624573560355916e-06,9.792340652933107e-08,1.9584681305866214e-07,8.204248834082277e-10,1.2306373251123417e-09,2.396193976162842e-07,6.0014011426361585e-09,1.2002802285272317e-08,0.00013989531964485614
87.2,0.0001205036552393575,1.40673865367665e-05,6.385062669132365e-07,1.277012533826473e-06,2.3535270190235626e-06,9.745828228161817e-08,1.9491656456323634e-07,8.156805169273347e-10,1.223520775391002e-09,2.3871339179941727e-07,5.973613247603564e-09,1.1947226495207127e-08,0.00013939113587556665
87.25,0.00012007441059635173,1.4014598404366254e-05,6.354503855219898e-07,1.2709007710439796e-06,2.344629118788846e-06,9.699541814412496e-08,1.939908362882499e-07,8.109648941209567e-10,1.216447341181435e-09,2.37810677959035e-07,5.945956355442164e-09,1.1891912710884327e-08,0.00013888865148976582
87.30000000000001,0.00011964658181210339,1.3961999715602651e-05,6.324094669329583e-07,1.2648189338659166e-06,2.335763522635555e-06,9.653480198154751e-08,1.9306960396309503e-07,8.06277825664409e-10,1.2094167384966134e-09,2.3691124262336598e-07,5.9184297811679266e-09,1.1836859562335853e-08,0.00013838786008361616
87.35000000000001,0.00011922016370058915,1.3909589705684078e-05,6.293834303909252e-07,1.2587668607818504e-06,2.3269300984690354e-06,9.607642172986652e-08,1.9215284345973303e-07,8.016191235793722e-10,1.2024286853690584e-09,2.360150723816935e-07,5.891032843736712e-09,1.1782065687473424e-08,0.0001378887552798265
87.4,0.00011879515109648453,1.3857367613233709e-05,6.263721956159544e-07,1.2527443912319088e-06,2.3181287147928763e-06,9.562026539589214e-08,1.9124053079178427e-07,7.969886012235985e-10,1.1954829018353978e-09,2.3512215388405202e-07,5.863764866019555e-09,1.172752973203911e-08,0.0001373913307275318
87.45,0.00011837153885507586,1.3805332680272937e-05,6.233756828003715e-07,1.246751365600743e-06,2.3093592407059586e-06,9.516632105681331e-08,1.9033264211362662e-07,7.923860732807595e-10,1.188579109921139e-09,2.3423247384092692e-07,5.836625174778087e-09,1.1673250349556174e-08,0.0001368955801021748
87.5,0.00011794932185217203,1.3753484152204823e-05,6.2039381260576e-07,1.24078762521152e-06,2.3006215458995098e-06,9.471457685974973e-08,1.8942915371949945e-07,7.878113557503314e-10,1.1817170336254972e-09,2.3334601902295564e-07,5.8096131006400495e-09,1.1619226201280099e-08,0.0001364014971053872
87.55000000000001,0.00011752849498401672,1.3701821277797625e-05,6.174265061599787e-07,1.2348530123199574e-06,2.291915500654174e-06,9.426502102130647e-08,1.8853004204261293e-07,7.832642659375319e-10,1.174896398906298e-09,2.3246277626063047e-07,5.782727978074977e-09,1.1565455956149954e-08,0.00013590907546487212
87.60000000000001,0.00011710905316720148,1.3650343309168489e-05,6.144736850542039e-07,1.2289473701084078e-06,2.2832409758371075e-06,9.381764182713258e-08,1.8763528365426516e-07,7.787446224433883e-10,1.1681169336650825e-09,2.3158273244400347e-07,5.755969145370242e-09,1.1511938290740483e-08,0.0001354183089342873
87.65,0.00011669099133857817,1.359904950176708e-05,6.115352713399821e-07,1.2230705426799642e-06,2.274597842899069e-06,9.337242763148132e-08,1.8674485526296265e-07,7.742522451548952e-10,1.1613783677323428e-09,2.3070587452239065e-07,5.729335944607064e-09,1.1458671889214129e-08,0.00013492919129312784
87.7,0.00011627430445517286,1.3547939114359444e-05,6.086111875263128e-07,1.2172223750526257e-06,2.2659859738715463e-06,9.292936685677461e-08,1.8585873371354922e-07,7.697869552352102e-10,1.1546804328528153e-09,2.2983218950408046e-07,5.702827721636694e-09,1.1405655443273389e-08,0.0001344417163466102
87.75,0.00011585898749409957,1.3497011409011881e-05,6.057013565767457e-07,1.2114027131534914e-06,2.2574052413638888e-06,9.248844799317041e-08,1.8497689598634082e-07,7.653485751139413e-10,1.148022862670912e-09,2.2896166445604252e-07,5.6764438260568145e-09,1.1352887652113629e-08,0.00013395587792555707
87.80000000000001,0.00011544503545247443,1.3446265651074907e-05,6.028057019064981e-07,1.2056114038129961e-06,2.2488555185604537e-06,9.204965959813226e-08,1.8409931919626453e-07,7.609369284775283e-10,1.1414053927162924e-09,2.2809428650363775e-07,5.650183611188194e-09,1.1300367222376389e-08,0.00013347166988628208
87.85000000000001,0.00011503244334733076,1.3395701109167364e-05,5.99924147379596e-07,1.199848294759192e-06,2.2403366792177804e-06,9.161299029600254e-08,1.8322598059200507e-07,7.565518402597159e-10,1.1348277603895738e-09,2.272300428303313e-07,5.6240464340513055e-09,1.1248092868102611e-08,0.0001329890861104758
87.9,0.0001146212062155334,1.3345317055160473e-05,5.970566173060268e-07,1.1941132346120536e-06,2.2318485976617546e-06,9.117842877757786e-08,1.8235685755515572e-07,7.521931366320537e-10,1.1282897049480806e-09,2.2636892067740487e-07,5.598031655343158e-09,1.1196063310686317e-08,0.00013250812050509146
87.95,0.00011421131911369454,1.329511276416212e-05,5.942030364389186e-07,1.1884060728778371e-06,2.223391148784813e-06,9.074596379968829e-08,1.8149192759937658e-07,7.478606449945014e-10,1.1217909674917521e-09,2.2551090734367279e-07,5.572138639414458e-09,1.1144277278828916e-08,0.0001320287670022317
88.0,0.00011380277711808941,1.3245087514501145e-05,5.913633299717354e-07,1.1827266599434708e-06,2.2149642080431506e-06,9.031558418477882e-08,1.8063116836955764e-07,7.435541939661378e-10,1.1153312909492068e-09,2.2465599018519805e-07,5.546366754246668e-09,1.1092733508493337e-08,0.0001315510195590361
88.05000000000001,0.0001133955753245723,1.3195240587711708e-05,5.885374235354913e-07,1.1770748470709827e-06,2.206567651453941e-06,8.988727882049378e-08,1.7977455764098757e-07,7.392736133758849e-10,1.1089104200638274e-09,2.238041566150103e-07,5.5207153714294e-09,1.10414307428588e-08,0.00013107487215756862
88.10000000000001,0.00011298970884849361,1.3145571268517825e-05,5.857252431959871e-07,1.1714504863919741e-06,2.1982013555925867e-06,8.946103665926466e-08,1.7892207331852933e-07,7.350187342533852e-10,1.1025281013800778e-09,2.2295539410282625e-07,5.495183866137938e-09,1.0990367732275875e-08,0.00013060031880470662
88.15,0.000112585172824616,1.3096078844817827e-05,5.829267154510577e-07,1.1658534309021155e-06,2.1898651975899574e-06,8.903684671789945e-08,1.780736934357989e-07,7.307893888198486e-10,1.0961840832297728e-09,2.2210969017477017e-07,5.46977161711096e-09,1.093954323422192e-08,0.00013012735353202883
88.2,0.00011218196240703215,1.3046762607669049e-05,5.801417672278473e-07,1.1602835344556945e-06,2.1815590551296674e-06,8.861469807717613e-08,1.7722939615435226e-07,7.265854104790633e-10,1.089878115718595e-09,2.2126703241309599e-07,5.444478006627848e-09,1.0888956013255697e-08,0.0001296559703957051
88.25,0.00011178007276908234,1.2997621851272527e-05,5.773703258800968e-07,1.1547406517601935e-06,2.173282806445357e-06,8.819457988143819e-08,1.7638915976287639e-07,7.224066338084738e-10,1.0836099507127107e-09,2.2042740845591193e-07,5.419302420487122e-09,1.0838604840974244e-08,0.0001291861634763867
88.30000000000001,0.0001113794991032723,1.2948655872957772e-05,5.74612319185452e-07,1.149224638370904e-06,2.165036330317986e-06,8.777648133819303e-08,1.7555296267638607e-07,7.182528945502727e-10,1.0773793418254092e-09,2.1959080599690635e-07,5.3942442479847625e-09,1.0788488495969525e-08,0.00012871792687909621
88.35000000000001,0.00011098023662119211,1.2899863973167699e-05,5.718676753427926e-07,1.1437353506855851e-06,2.1568195060731558e-06,8.736039171771367e-08,1.7472078343542735e-07,7.141240296026162e-10,1.0711860444039243e-09,2.187572127850743e-07,5.369302881891837e-09,1.0738605763783675e-08,0.00012825125473311924
88.4,0.00011058228055343424,1.285124545544349e-05,5.691363229695711e-07,1.1382726459391422e-06,2.1486322135784205e-06,8.694630035264191e-08,1.7389260070528382e-07,7.10019877010854e-10,1.065029815516281e-09,2.1792661662444547e-07,5.344477718433187e-09,1.0688955436866374e-08,0.00012778614119189502
88.45,0.00011018562614951314,1.280279962640968e-05,5.664181910991791e-07,1.1328363821983582e-06,2.1404743332406358e-06,8.653419663759539e-08,1.7306839327519078e-07,7.059402759589124e-10,1.0589104139383686e-09,2.1709900537381504e-07,5.319768157266024e-09,1.0639536314532049e-08,0.00012732258043290928
88.5,0.00010979026867778463,1.2754525795759242e-05,5.637132091783258e-07,1.1274264183566516e-06,2.132345746003311e-06,8.612407002877678e-08,1.7224814005755356e-07,7.018850667607113e-10,1.052827600141067e-09,2.162743669464739e-07,5.295173601458388e-09,1.0590347202916775e-08,0.0001268605666575862
88.55000000000001,0.00010939620342536558,1.2706423276238763e-05,5.610213070644353e-07,1.1220426141288706e-06,2.1242463333439756e-06,8.571591004358558e-08,1.7143182008717116e-07,6.978540908515868e-10,1.0467811362773802e-09,2.1545268930994198e-07,5.270693457468188e-09,1.0541386914936376e-08,0.00012640009409118185
88.60000000000001,0.00010900342569805463,1.2658491383633752e-05,5.583424150230646e-07,1.1166848300461293e-06,2.1161759772715687e-06,8.53097062602332e-08,1.706194125204664e-07,6.93847190779865e-10,1.0407707861697976e-09,2.146339604857029e-07,5.246327135122214e-09,1.0492654270244428e-08,0.00012594115698267788
88.65,0.00010861193082025207,1.2610729436753903e-05,5.556764637253323e-07,1.1113529274506646e-06,2.1081345603238226e-06,8.490544831735938e-08,1.6981089663471877e-07,6.898642101984981e-10,1.0347963152977472e-09,2.1381816854893806e-07,5.2220740475949864e-09,1.0444148095189973e-08,0.00012548374960467512
88.7,0.00010822171413488116,1.2563136757418552e-05,5.530233842453713e-07,1.1060467684907426e-06,2.1001219655646813e-06,8.450312591365244e-08,1.6900625182730487e-07,6.859049938567222e-10,1.0288574907850834e-09,2.130053016282644e-07,5.197933611388266e-09,1.0395867222776532e-08,0.00012502786625328852
88.75,0.00010783277100330934,1.2515712670442159e-05,5.503831080577952e-07,1.1007662161155903e-06,2.09213807658172e-06,8.410272880747159e-08,1.6820545761494317e-07,6.81969387591811e-10,1.0229540813877165e-09,2.1219534790547315e-07,5.173905246310238e-09,1.0347810492620475e-08,0.0001245735012480424
88.80000000000001,0.00010744509680526976,1.2468456503619855e-05,5.477555670351821e-07,1.0955111340703642e-06,2.084182777483583e-06,8.370424681647167e-08,1.6740849363294333e-07,6.780572383208776e-10,1.0170858574813163e-09,2.1138829561526893e-07,5.149988375455091e-09,1.0299976750910181e-08,0.00012412064893176558
88.85000000000001,0.00010705868693878365,1.242136758771314e-05,5.451406934455791e-07,1.0902813868911583e-06,2.0762559528974393e-06,8.330766981723103e-08,1.6661533963446206e-07,6.741683940327753e-10,1.011252591049163e-09,2.1058413304501115e-07,5.126182425182821e-09,1.0252364850365641e-08,0.00012366930367048833
88.9,0.00010667353682008205,1.237444525643551e-05,5.425384199500157e-07,1.0850768399000313e-06,2.0683574879664362e-06,8.2912987744881e-08,1.65825975489762e-07,6.70302703780048e-10,1.005454055670072e-09,2.0978284853445566e-07,5.102486825098938e-09,1.0204973650197877e-08,0.0001232194598533379
88.95,0.00010628964188352887,1.2327688846438304e-05,5.399486796000412e-07,1.0798973592000824e-06,2.060487268347185e-06,8.252019059273864e-08,1.6504038118547727e-07,6.664600176709228e-10,9.996900265063843e-10,2.0898443047549943e-07,5.078901008034458e-09,1.0157802016068915e-08,0.0001227711118924365
89.0,0.00010590699758154385,1.2281097697296547e-05,5.373714058352762e-07,1.0747428116705524e-06,2.052645180207247e-06,8.212926841194165e-08,1.642585368238833e-07,6.626401868613823e-10,9.939602802920735e-10,2.0818886731192569e-07,5.055424410025892e-09,1.0110848820051785e-08,0.00012232425422279843
89.05000000000001,0.00010552559938452578,1.2234671151494872e-05,5.348065324809792e-07,1.0696130649619584e-06,2.0448311102226395e-06,8.174021131108586e-08,1.6348042262217172e-07,6.588430635473203e-10,9.882645953209804e-10,2.073961475391498e-07,5.03205647029544e-09,1.006411294059088e-08,0.0001218788813022284
89.10000000000001,0.00010514544278077672,1.2188408554413588e-05,5.322539937456338e-07,1.0645079874912677e-06,2.037044945575359e-06,8.13530094558654e-08,1.627060189117308e-07,6.550685009567306e-10,9.826027514350959e-10,2.066062597039681e-07,5.008796631231453e-09,1.0017593262462906e-08,0.00012143498761122022
89.15,0.00010476652327642532,1.214230925431467e-05,5.29713724218545e-07,1.05942744843709e-06,2.0292865739508975e-06,8.096765306871416e-08,1.6193530613742832e-07,6.513163533419713e-10,9.76974530012957e-10,2.0581919240430604e-07,4.985644338368791e-09,9.971288676737582e-09,0.00012099256765285541
89.2,0.00010438883639535168,1.2096372602327977e-05,5.271856588674586e-07,1.0543713177349172e-06,2.021555883535797e-06,8.058413242845141e-08,1.6116826485690282e-07,6.475864759721043e-10,9.713797139581564e-10,2.0503493428896924e-07,4.9625990403694545e-09,9.925198080738909e-09,0.0001205516159527032
89.25,0.00010401237767911199,1.205059795243745e-05,5.246697330361932e-07,1.0493394660723864e-06,2.013852763015202e-06,8.02024378699286e-08,1.604048757398572e-07,6.438787251252648e-10,9.658180876878973e-10,2.0425347405739516e-07,4.939660189003392e-09,9.879320378006784e-09,0.00012011212705872023
89.30000000000001,0.0001036371426868635,1.2004984661467408e-05,5.221658824422878e-07,1.0443317648845757e-06,2.0061771015704257e-06,7.982255978367881e-08,1.5964511956735763e-07,6.401929580810963e-10,9.602894371216445e-10,2.0347480045940577e-07,4.9168272391292485e-09,9.833654478258497e-09,0.00011967409554115122
89.35000000000001,0.00010326312699529033,1.1959532089068954e-05,5.196740431746691e-07,1.0393480863493383e-06,1.9985287888765434e-06,7.944448861556881e-08,1.5888897723113762e-07,6.365290331133088e-10,9.547935496699633e-10,2.0269890229496315e-07,4.894099648675568e-09,9.788199297351136e-09,0.00011923751599243031
89.4,0.00010289032619852857,1.1914239597706345e-05,5.171941516913271e-07,1.0343883033826541e-06,1.990907715099971e-06,7.906821486645273e-08,1.5813642973290545e-07,6.328868094822177e-10,9.493302142233265e-10,2.019257684139241e-07,4.871476878621718e-09,9.742953757243436e-09,0.00011880238302708172
89.45,0.00010251873590809277,1.1869106552643544e-05,5.14726144817013e-07,1.029452289634026e-06,1.9833137708960824e-06,7.86937290918295e-08,1.57387458183659e-07,6.292661474273449e-10,9.438992211410173e-10,2.0115538771579745e-07,4.8489583929790226e-09,9.697916785958045e-09,0.00011836869128162221
89.5,0.00010214835175280229,1.1824132321930789e-05,5.122699597409505e-07,1.024539919481901e-06,1.975746847406827e-06,7.832102190150115e-08,1.566420438030023e-07,6.256669081601377e-10,9.385003622402065e-10,2.0038774914950248e-07,4.826543658772358e-09,9.653087317544716e-09,0.00011793643541446347
