Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(1),J_total_Au_relativistic
83.4,0.0014733149573418725,0.00036147423945763116,0.0002004590320625526,8.990275373261107e-05,9.028145424212488e-05,5.915418814685025e-05,2.829781696649048e-05,1.8559960644379294e-06,1.172490441522092e-06,2.3526205247092598e-05,1.5377862462061074e-05,7.314979087382072e-06,5.168712692816852e-07,3.2549910929945446e-07,2.5126628482855635e-09,1.798081592268566e-09,4.7633308897124745e-06,2.7462247517434236e-06,1.2496782467391948e-06,4.7165950788563266e-08,2.7440821897800237e-08,3.102084598373435e-07,0.004988428285800186
83.45,0.0014710908130756146,0.00036090249124512105,0.00019988844385441368,8.959546824195253e-05,9.013965105106339e-05,5.8980679828119195e-05,2.8198256566697412e-05,1.8474403478881208e-06,1.1666971212011284e-06,2.348937742493167e-05,1.5332431301540044e-05,7.289060169197781e-06,5.14477832010169e-07,3.2388548682010853e-07,2.497919470691394e-09,1.7872557478027818e-09,4.756002196453912e-06,2.7380728650503987e-06,1.245229722236224e-06,4.694239938118226e-08,2.730018278845031e-08,3.0974103163965726e-07,0.004979029750141374
83.5,0.0014688701771976551,0.0003603315356355642,0.00019931971681466388,8.928934968233705e-05,8.999802414553343e-05,5.8807753002589374e-05,2.809908542778844e-05,1.838928574053172e-06,1.1609352505689969e-06,2.3452593746672524e-05,1.52871535576757e-05,7.2632436976984996e-06,5.120965756424479e-07,3.2228050613761764e-07,2.483145098132493e-09,1.776389109762202e-09,4.748678645774905e-06,2.7299354070296835e-06,1.240789108712088e-06,4.67203357973377e-08,2.7160561284011553e-08,3.0927406751521663e-07,0.004969652631873362
83.55000000000001,0.001466653044612574,0.00035976137253503884,0.00019875284422484784,8.898439323144315e-05,8.985657368025529e-05,5.863540552654483e-05,2.800030189522486e-05,1.8304604952588641e-06,1.1552046440965119e-06,2.3415854275719742e-05,1.524202864312757e-05,7.237529205788585e-06,5.09727399479325e-07,3.2068408480676514e-07,2.4683448474435583e-09,1.7654861692762988e-09,4.741359061032173e-06,2.7218127576800285e-06,1.2363566835925212e-06,4.649979001325246e-08,2.7021974200846458e-08,3.088073540106525e-07,0.004960296870967917
83.60000000000001,0.0014644394102291097,0.0003591920018425297,0.0001981878193925813,8.868059408824397e-05,8.971529980706339e-05,5.846363526466463e-05,2.7901904321960854e-05,1.8220358653455798e-06,1.1495051174333465e-06,2.3379159073598838e-05,1.519705597101153e-05,7.211916225087737e-06,5.07370205518169e-07,3.190961428826541e-07,2.453525101620393e-09,1.7545525655090338e-09,4.7340423143627155e-06,2.7137054226547966e-06,1.2319328143433946e-06,4.6280771452666284e-08,2.6884422151694866e-08,3.083406434759452e-07,0.0049509624081123796
83.65,0.0014622292689601682,0.0003586234234499744,0.00019762463565144452,8.837794747290795e-05,8.957420267492366e-05,5.8292440089989086e-05,2.7803891068407958e-05,1.8136544396583207e-06,1.1438364874000071e-06,2.334250819987379e-05,1.5152234955085808e-05,7.1864042862309054e-06,5.050248987395825e-07,3.1751660320316044e-07,2.4386934413651805e-09,1.7435950275592992e-09,4.72672733782848e-06,2.705614026162213e-06,1.227517952553928e-06,4.606326932761162e-08,2.6747888816657723e-08,3.07873637908574e-07,0.004941649184677502
83.7,0.0014600226157228393,0.00035805563724231114,0.00019706328636087754,8.8076448626701e-05,8.943328242995125e-05,5.812181788388657e-05,2.7706260502399984e-05,1.8053159750368202e-06,1.1381985719798828e-06,2.330590171207483e-05,1.5107565009954777e-05,7.16099291919989e-06,5.026913873688667e-07,3.159453916470139e-07,2.4238585616563536e-09,1.7326213021150991e-09,4.7194131339501755e-06,2.697539302770986e-06,1.2231126274097142e-06,4.5847254777555244e-08,2.6612341772093464e-08,3.074059797480328e-07,0.004932357142702737
83.75,0.0014578194454384096,0.00035748864309752563,0.0001965037649060752,8.777609281188865e-05,8.929253921542791e-05,5.7951766536020254e-05,2.760901099915797e-05,1.7970202298057125e-06,1.1325911903113443e-06,2.326933966563723e-05,1.5063045551288293e-05,7.135681653683237e-06,5.003695831096289e-07,3.1438243736491443e-07,2.4090301740465932e-09,1.721640067428107e-09,4.712098785538631e-06,2.6894820882305925e-06,1.218717438677349e-06,4.5632685069417564e-08,2.6477735429833244e-08,3.069372553608379e-07,0.004923086224909457
83.80000000000001,0.001455619753032374,0.00035692244088669734,0.00019594606469788253,8.747687531163861e-05,8.915197317181935e-05,5.778228394431495e-05,2.75121409412553e-05,1.7887669637647715e-06,1.1270141626799e-06,2.3232822113851896e-05,1.5018675996054509e-05,7.110470019460874e-06,4.980594013471628e-07,3.128276729813713e-07,2.394218895666782e-09,1.7106608344557586e-09,4.7047834647380465e-06,2.6814433094170097e-06,1.2143330493057513e-06,4.541950976672363e-08,2.6344016333841568e-08,3.064670152262805e-07,0.004913836374747703
83.85000000000001,0.001453423533434452,0.0003563570304740468,0.00019539017917269142,8.717879142992433e-05,8.901158443679268e-05,5.761336801492429e-05,2.7415648718583118e-05,1.7805559381792313e-06,1.1214673105104182e-06,2.319634910782854e-05,1.4974455762763864e-05,7.08535754680969e-06,4.957607613195387e-07,3.1128103476524187e-07,2.379436126179109e-09,1.6996938362902253e-09,4.697466441201614e-06,2.6734239735140365e-06,1.2099601777289268e-06,4.52076783089195e-08,2.6211130478014223e-08,3.05994810694859e-07,0.00490460753647251
83.9,0.0014512307815785963,0.00035579241171698083,0.00019483610179233608,8.688183649142808e-05,8.887137314523343e-05,5.744501666219762e-05,2.731953272831564e-05,1.7723869157701497e-06,1.1159504563593877e-06,2.315992069647178e-05,1.4930384271721618e-05,7.060343766925876e-06,4.934735862546513e-07,3.0974246276725e-07,2.364693914171204e-09,1.6887499072506731e-09,4.690147089326359e-06,2.6654251565383467e-06,1.2055995899332002e-06,4.4997147973447684e-08,2.6079031601353782e-08,3.0552024165292854e-07,0.004895399655233972
83.95,0.0014490414924030086,0.0003552285844661392,0.0001942838260439905,8.658600584144538e-05,8.873133942926281e-05,5.7277227808647415e-05,2.722379137487592e-05,1.7642596607048646e-06,1.1104634239072527e-06,2.312353692647086e-05,1.488646094528663e-05,7.03542821235994e-06,4.911978034718283e-07,3.0821190092310655e-07,2.350004814708954e-09,1.6778403532500375e-09,4.6828248944807956e-06,2.6574479913141017e-06,1.201252091331226e-06,4.478789089408741e-08,2.59476888699888e-08,3.050430045597906e-07,0.004886212677156011
84.0,0.0014468556608501517,0.0003546655485654403,0.00019373334544006555,8.629129484578948e-05,8.85914834182548e-05,5.7109999384916645e-05,2.7128423069901596e-05,1.7561739385875043e-06,1.1050060379507938e-06,2.308719784230306e-05,1.4842685208133563e-05,7.010610417459909e-06,4.889333444469407e-07,3.0668929712117933e-07,2.335381739961556e-09,1.6669768152533803e-09,4.675499458166034e-06,2.6494936550007684e-06,1.196918518467408e-06,4.4579898832398905e-08,2.5817092231706056e-08,3.0456292838862317e-07,0.004877046549375979
84.05000000000001,0.0014446732818667607,0.00035410330385212665,0.00019318465351810657,8.599769889069622e-05,8.845180523885307e-05,5.694332932974623e-05,2.7033426232210866e-05,1.748129516449566e-06,1.0995781243955643e-06,2.3050903486251093e-05,1.4799056487515903e-05,6.985889918818289e-06,4.866801448403246e-07,3.0517460323402006e-07,2.320837804973259e-09,1.6561711278162053e-09,4.668170502058539e-06,2.6415633562767395e-06,1.1925997305666959e-06,4.4373184788952006e-08,2.568725416108385e-08,3.0407998844374305e-07,0.004867901220023914
84.10000000000001,0.0014424943504038588,0.0003535418501568108,0.0001926377438406921,8.570521338272987e-05,8.831230501498807e-05,5.677721558994286e-05,2.6938799287768708e-05,1.7401261627405712e-06,1.0941795102483893e-06,2.301465389843448e-05,1.4755574213527172e-05,6.961266255718304e-06,4.844381444872005e-07,3.0366777511341395e-07,2.306386170777401e-09,1.6454351748226464e-09,4.660837870890909e-06,2.6336583222816775e-06,1.1882966009323136e-06,4.416778120226387e-08,2.5558207425197718e-08,3.0359429446608967e-07,0.004858776638134781
84.15,0.0014403188614167662,0.00035298118730351974,0.0001920926099953314,8.541383374868849e-05,8.817298286789369e-05,5.661165612034649e-05,2.6844540669653013e-05,1.732163647318763e-06,1.0888100236099036e-06,2.2978449116854718e-05,1.4712237819357444e-05,6.9367389705747785e-06,4.822072873506304e-07,3.021687725489712e-07,2.292039887125983e-09,1.6347807446306495e-09,4.653501534135795e-06,2.625779785422486e-06,1.1840100081985076e-06,4.396373521682106e-08,2.542999956555265e-08,3.0310605744439754e-07,0.004849672753504329
84.2,0.001438146809865114,0.0003524213151097404,0.00019154924559436408,8.512355543551062e-05,8.803383891612413e-05,5.6446648883798365e-05,2.675064881802115e-05,1.724241741441893e-06,1.0834694936671586e-06,2.2942289177454116e-05,1.4669046741542755e-05,6.912307609365341e-06,4.799875214374521e-07,3.0067755919065664e-07,2.2778117371390808e-09,1.6242193868709672e-09,4.6461615864677696e-06,2.617928970151577e-06,1.1797408274520186e-06,4.376110207216265e-08,2.5302685574497907e-08,3.0261554570620925e-07,0.0048405895165125334
84.25,0.0014359781907128564,0.00035186223338646417,0.00019100764427485933,8.483437391018201e-05,8.789487327557061e-05,5.628219185110903e-05,2.6657122180076548e-05,1.7163602177580608e-06,1.078157750686275e-06,2.2906174114187814e-05,1.4626000420204634e-05,6.887971722047444e-06,4.77778798677974e-07,2.991941024359975e-07,2.263714086161081e-09,1.613762273135986e-09,4.638818246988299e-06,2.610107079831118e-06,1.1754899212498302e-06,4.355993789746427e-08,2.5176320455605797e-08,3.021230426053776e-07,0.004831526877942475
84.30000000000001,0.0014338129989282821,0.0003513039419382316,0.00019046779969851546,8.454628465964278e-05,8.775608605947798e-05,5.6118283001026354e-05,2.6563959210035453e-05,1.7085188502966174e-06,1.0728746260051476e-06,2.2870103959108482e-05,1.4583098299277292e-05,6.863730862956964e-06,4.755810747705897e-07,2.977183732830704e-07,2.2497587370447683e-09,1.603420063732533e-09,4.631471857210308e-06,2.602315283802933e-06,1.1712581305797873e-06,4.3360293064441866e-08,2.5050953005159955e-08,3.016288152360174e-07,0.004822484788817181
84.35000000000001,0.001431651229484029,0.00035074644056317696,0.00018992970555156076,8.425928319069538e-05,8.761747737846136e-05,5.5954920320204e-05,2.6471158369093953e-05,1.7007174144591432e-06,1.0676199520262122e-06,2.2834078742463096e-05,1.4540339826720125e-05,6.839584591184342e-06,4.733943089928168e-07,2.962503461507097e-07,2.235956793969221e-09,1.5932027825596854e-09,4.624122877810971e-06,2.5945547047899075e-06,1.1670462658330105e-06,4.316220688010314e-08,2.4926621494910906e-08,3.0113309827642445e-07,0.00481346320026632
84.4,0.0014294928773570916,0.00035018972905307186,0.0001893933555446531,8.397336502991225e-05,8.747904734052245e-05,5.579210180316949e-05,2.6378718125394925e-05,1.692955687010468e-06,1.062393562209247e-06,2.2798098492800867e-05,1.449772445471308e-05,6.815532470924263e-06,4.712184639805909e-07,2.947899986676994e-07,2.2223185367355627e-09,1.5831197020097076e-09,4.616771884174219e-06,2.5868264067601378e-06,1.1628550978805718e-06,4.296570396500687e-08,2.480335131568491e-08,3.0063609219855896e-07,0.004804462063424376
84.45,0.0014273379375288368,0.00034963380719336946,0.0001888587434127816,8.368852572354475e-05,8.734079605106608e-05,5.562982545229289e-05,2.628663695399538e-05,1.6852334460697745e-06,1.057195291064242e-06,2.2762163237091623e-05,1.445525163983301e-05,6.791574071795399e-06,4.690535054779805e-07,2.933373114330334e-07,2.2088533072787184e-09,1.5731792395812711e-09,4.609419560758043e-06,2.579131383389075e-06,1.1586853493694806e-06,4.277079228871693e-08,2.4681154267267867e-08,3.001379722685953e-07,0.00479548132935562
84.5,0.0014251864049850138,0.00034907867476324827,0.00018832586291516793,8.340476083743201e-05,8.720272361291649e-05,5.546808927775536e-05,2.6194913336833837e-05,1.6775504711017533e-06,1.0520249741443122e-06,2.27262730008535e-05,1.4412920843208892e-05,6.767708969126744e-06,4.668994020597621e-07,2.918922677496072e-07,2.1955694098875235e-09,1.5633888676434466e-09,4.602066694335553e-06,2.5714705472562625e-06,1.15453768637222e-06,4.25774625765704e-08,2.4560029032686272e-08,2.996389037914109e-07,0.004786520948998274
84.55000000000001,0.0014230382747157657,0.00034852433153565544,0.00018779470783516784,8.312206595691031e-05,8.706483012633359e-05,5.530689129751785e-05,2.610354576269787e-05,1.6699065429078208e-06,1.0468824480386615e-06,2.2690427808288853e-05,1.4370731530654247e-05,6.743936744207584e-06,4.647561248295769e-07,2.9045485333397555e-07,2.1824740263460494e-09,1.5537550375031825e-09,4.594714166172925e-06,2.563844719911535e-06,1.1504127105380114e-06,4.2385688666756245e-08,2.443996232696061e-08,2.9913905884269496e-07,0.004777580873119464
84.60000000000001,0.0014208935417156432,0.0003479707772773506,0.00018726527198017408,8.284043668672325e-05,8.692711568902927e-05,5.514622953729011e-05,2.6012532727191913e-05,1.662301443617407e-06,1.0417675503656035e-06,2.265462768242727e-05,1.4328683172775266e-05,6.720256984498422e-06,4.626236470966318e-07,2.8902505600504975e-07,2.169573146902843e-09,1.5442831186160801e-09,4.587362943221323e-06,2.5562546229399414e-06,1.146310951900896e-06,4.219542836875124e-08,2.4320930196790848e-08,2.9863862957766316e-07,0.004768661052272104
84.65,0.0014187522009836125,0.0003474180117489481,0.00018673754918151808,8.255986865093157e-05,8.678958039618329e-05,5.4986102030499404e-05,2.5921872732704987e-05,1.6547349566792842e-06,1.0366801197656188e-06,2.2618872645274258e-05,1.4286775245053193e-05,6.6966692838004845e-06,4.605019440341086e-07,2.8760286535481006e-07,2.156871517650523e-09,1.534977353449002e-09,4.5800140684133385e-06,2.5487008701448264e-06,1.142232862498527e-06,4.2006624444474596e-08,2.420289899286575e-08,2.9813783335916576e-07,0.004759761436745641
84.7,0.0014166142475230694,0.0003468660347049608,0.00018621153329437352,8.22803574928242e-05,8.665222434045951e-05,5.482650681825976e-05,2.583156428837882e-05,1.6472068668529768e-06,1.0316199958944755e-06,2.258316271796442e-05,1.424500722790014e-05,6.673173242382032e-06,4.5839099232264355e-07,2.861882724043007e-07,2.1443726045654725e-09,1.525840828164074e-09,4.572668650167208e-06,2.541183960954566e-06,1.1381788109458094e-06,4.1819205508588785e-08,2.4085825698359956e-08,2.976369062975022e-07,0.004750881976505611
84.75,0.0014144796763418494,0.000346314845893842,0.00018568721819765967,8.200189887482925e-05,8.651504761202178e-05,5.466744194934112e-05,2.5741605910076e-05,1.6397169602002202e-06,1.0265870194163922e-06,2.2547497920917624e-05,1.4203378606687364e-05,6.649768467059879e-06,4.562907697823648e-07,2.847812692483038e-07,2.1320785741262122e-09,1.516875458957243e-09,4.56532785121341e-06,2.533704275140339e-06,1.134149078089265e-06,4.163308691115168e-08,2.3969657618419164e-08,2.971360849237818e-07,0.004742022621122877
84.80000000000001,0.0014123484824522393,0.00034576444505802844,0.00018516459779394505,8.172448847842564e-05,8.637805029854984e-05,5.450890548013866e-05,2.565199612034828e-05,1.6322650240764788e-06,1.0215810319972498e-06,2.2511878273996764e-05,1.416188887174553e-05,6.626454571235118e-06,4.5420125499709704e-07,2.8338184869220593e-07,2.119990290110236e-09,1.5080819935621e-09,4.5579928768681345e-06,2.5262620689108377e-06,1.1301438538422058e-06,4.1448171951510365e-08,2.3854331872786662e-08,2.9663558019950177e-07,0.004733183319701614
84.85000000000001,0.0014102206608709897,0.00034521483193398274,0.00018464366600935212,8.144812200405528e-05,8.624123248525527e-05,5.435089547464234e-05,2.556273344840515e-05,1.6248508471225345e-06,1.0166018762978582e-06,2.2476303796665632e-05,1.412053751833675e-05,6.6032311748824656e-06,4.52122426934414e-07,2.8199000388464286e-07,2.1081073258725933e-09,1.4994600271316952e-09,4.5506649628861295e-06,2.5188574724255867e-06,1.1261632352687797e-06,4.126435395868049e-08,2.3739775517066284e-08,2.9613555235571833e-07,0.004724364020822308
84.9,0.0014080962066193225,0.0003446660062522348,0.0001841244167934611,8.117279517103504e-05,8.610459425489703e-05,5.419341000440627e-05,2.5473816430082324e-05,1.6174742192561112e-06,1.011649395967258e-06,2.2440774508145364e-05,1.4079324046598247e-05,6.580097904492962e-06,4.500542645652419e-07,2.8060572794953366e-07,2.0964279911449147e-09,1.491008031447316e-09,4.54334536303118e-06,2.511490488742507e-06,1.1222072259485813e-06,4.1081519753079244e-08,2.3625907228869913e-08,2.9563609694749904e-07,0.004715564672518232
84.95,0.001405975114722945,0.0003441179677374244,0.00018360684411921553,8.089850371746994e-05,8.59681356877973e-05,5.403644714851849e-05,2.5385243607810626e-05,1.6101349316635788e-06,1.006723435636082e-06,2.2405290427568103e-05,1.4038247961458151e-05,6.557054392970467e-06,4.479967464867358e-07,2.7922901362112774e-07,2.0849493721689104e-09,1.4827233961830028e-09,4.5360353365061375e-06,2.5041609941888382e-06,1.11827573661507e-06,4.0899554730173277e-08,2.3512641193885188e-08,2.9513725025110865e-07,0.00470678522229859
85.0,0.0014038573802120592,0.00034357071610834224,0.00018309094198282747,8.062524340016623e-05,8.583185686185706e-05,5.388000499357078e-05,2.529701353058488e-05,1.6028327767917056e-06,1.0018238409099594e-06,2.2369851574126297e-05,1.3997308772523802e-05,6.534100279482571e-06,4.4594985055208764e-07,2.7785985288563236e-07,2.073667383800107e-09,1.4746024807835559e-09,4.528736135385425e-06,2.496868740118368e-06,1.1143685870226682e-06,4.071834932614889e-08,2.3399893141130625e-08,2.9463901583089773e-07,0.004698025617218928
85.05000000000001,0.001401742998121373,0.00034302425107797193,0.00018257670440368316,8.035300999454502e-05,8.569575785257156e-05,5.372408163362847e-05,2.5209124753932976e-05,1.595567548339466e-06,9.969504583629653e-07,2.233445796721625e-05,1.3956505993943458e-05,6.5112352092671565e-06,4.439135535108592e-07,2.764982366329193e-07,2.06257683209014e-09,1.4666406753977467e-09,4.521448992191657e-06,2.489613355993577e-06,1.110485508961592e-06,4.053780609568295e-08,2.3287587644324523e-08,2.941414061726609e-07,0.004689285803984167
85.10000000000001,0.0013996319634901118,0.0003424785723535315,0.00018206412542424975,8.008179929455667e-05,8.555983873304599e-05,5.3568675170200665e-05,2.5121575839885187e-05,1.5883390412499162e-06,9.921031355311234e-07,2.2299109626574533e-05,1.3915839144242533e-05,6.4884588333962385e-06,4.418878306633189e-07,2.751441543216955e-07,2.051671485781204e-09,1.4588324692491258e-09,4.514175107754319e-06,2.4823943537096043e-06,1.1066261503082098e-06,4.035784626583691e-08,2.3175665204210377e-08,2.936444873137751e-07,0.004680565729058467
85.15,0.001397524271362027,0.00034193367963651357,0.0001815531991099809,7.981160711259476e-05,8.542409957401059e-05,5.341378371221012e-05,2.5034365356943397e-05,1.5811470517021049e-06,9.872817209059426e-07,2.2263806572405836e-05,1.3875307746135541e-05,6.465770808499035e-06,4.3987265553209967e-07,2.7379759366136664e-07,2.0409441551242634e-09,1.4511715248237067e-09,4.506915639482482e-06,2.47521113305883e-06,1.1027900799738335e-06,4.017841458459638e-08,2.3064087543565608e-08,2.9314841317560355e-07,0.0046718653387539414
85.2,0.0013954199167854077,0.000341389572622727,0.00018104391954922443,7.954242927941131e-05,8.52885404438362e-05,5.325940537596365e-05,2.494749188005072e-05,1.5739913771030621e-06,9.824860639280123e-07,2.2228548825501143e-05,1.3834911326315532e-05,6.4431707964468115e-06,4.3786799955433477e-07,2.724585403136567e-07,2.0303867764608145e-09,1.4436507563046959e-09,4.499671690175659e-06,2.4680629882210906e-06,1.0989767935977401e-06,3.9999481574032135e-08,2.295283999591401e-08,2.926534401452757e-07,0.004663184579277977
85.25,0.0013933188948130912,0.0003408462510023374,0.00018053628085312938,7.927426164403199e-05,8.515316140854941e-05,5.31055382851225e-05,2.4860953990561135e-05,1.5668718160798318e-06,9.777160149806357e-07,2.219333640734491e-05,1.3794649415222663e-05,6.4206584640022034e-06,4.3587383179719504e-07,2.711269776168198e-07,2.019990501081779e-09,1.436262410783542e-09,4.492444297487172e-06,2.4609491151552874e-06,1.0951857198215678e-06,3.98210428150222e-08,2.2841930621422202e-08,2.9215991913239995e-07,0.0046545233967320515
85.30000000000001,0.0013912212005024725,0.00034030371445990744,0.00018003027715555355,7.900710007367172e-05,8.501796253184777e-05,5.295218057067272e-05,2.4774750276209274e-05,1.5597881684715597e-06,9.7297142538351e-07,2.215816934021021e-05,1.3754521546793956e-05,6.39823348243621e-06,4.338901186995213e-07,2.6980288633505255e-07,2.0097457869904577e-09,1.4289981509174818e-09,4.485234424143389e-06,2.453868619763744e-06,1.091416226982388e-06,3.964311546290183e-08,2.2731386429691388e-08,2.916682686728674e-07,0.004645881737067956
85.35000000000001,0.0013891268289155166,0.0003397619626744377,0.00017952590261297225,7.87409404536511e-05,8.488294387511498e-05,5.279933037089598e-05,2.4688879331080475e-05,1.5527402353216463e-06,9.682521473864572e-07,2.2123047647240914e-05,1.3714527258196497e-05,6.375895527116343e-06,4.3191682384198017e-07,2.684862444354519e-07,1.9996424923416665e-09,1.4218491378774158e-09,4.4780429490100306e-06,2.4468205267008183e-06,1.0876676300702286e-06,3.946573266126322e-08,2.262124758997576e-08,2.911789364732012e-07,0.004637259546016147
85.4,0.0013870357751187654,0.00033922099531940604,0.00017902315140438577,7.847577868731241e-05,8.474810549743579e-05,5.2646985831340013e-05,2.460333975558073e-05,1.5457278188699342e-06,9.63558034163185e-07,2.2087971352519876e-05,1.3674666089546262e-05,6.353644277069596e-06,4.2995390774787143e-07,2.6717702689456806e-07,1.9896699694977114e-09,1.414806113626758e-09,4.470870659083879e-06,2.4398037887014984e-06,1.083939197811663e-06,3.928893678947059e-08,2.2511560693201615e-08,2.9069235763545576e-07,0.004628656769003962
85.45,0.0013849480341833502,0.00033868081206280784,0.0001785220177312288,7.821161069593684e-05,8.461344745561108e-05,5.249514510478961e-05,2.4518130156407023e-05,1.5387507225449697e-06,9.588889398051078e-07,2.205294048112258e-05,1.363493758361532e-05,6.331479414524348e-06,4.280013277164268e-07,2.658752055363165e-07,1.979817158824784e-09,1.407859481781955e-09,4.4637182424750856e-06,2.432817296313504e-06,1.0802301597628843e-06,3.9112772541864686e-08,2.240237208096829e-08,2.9020891658699774e-07,0.004620073351080295
85.5,0.0013828636011850005,0.00033814141256719593,0.0001780224958172796,7.79484324186617e-05,8.447896980417273e-05,5.234380635123751e-05,2.4433249146517685e-05,1.5318087509563068e-06,9.542447193152032e-07,2.2017955059155516e-05,1.359534128552987e-05,6.309400624435332e-06,4.260590376900978e-07,2.645807489026793e-07,1.970072681541236e-09,1.4009993865180457e-09,4.456586282431929e-06,2.4258598879266483e-06,1.076539713321491e-06,3.893728074192404e-08,2.2293722093159197e-08,2.8972891782523183e-07,0.00461150923686003
85.55000000000001,0.0013807824712040537,0.00033760279648971966,0.00017752457990856933,7.768623981239802e-05,8.434467259539843e-05,5.21929677378554e-05,2.4348695345102896e-05,1.5249017098868661e-06,9.496252286019117e-07,2.198301511377882e-05,1.3555876742461896e-05,6.2874075939960684e-06,4.2412698815700566e-07,2.632936221583071e-07,1.960424931113364e-09,1.394215789188497e-09,4.449475252446917e-06,2.4189303600051435e-06,1.072867030594089e-06,3.8762493590779343e-08,2.218564087505544e-08,2.8925256886125984e-07,0.004602964370498053
85.60000000000001,0.0013787046393254677,0.000337064963482165,0.0001770282642732925,7.74250288517489e-05,8.42105558793266e-05,5.2042627438965266e-05,2.4264467377555447e-05,1.5180294062853545e-06,9.450303244730883e-07,2.1948120673212932e-05,1.35165435033173e-05,6.2655000121432934e-06,4.2220512608938217e-07,2.6201378702979505e-07,1.9508621628663902e-09,1.3874985425184133e-09,4.442385512470535e-06,2.4120274774409878e-06,1.0692112650845417e-06,3.8588431765988547e-08,2.2078146146410778e-08,2.8877997723780454e-07,0.004594438695698461
85.65,0.0013766301006388256,0.0003365279131909927,0.00017653354320171667,7.716479552892756e-05,8.407661970377083e-05,5.18927836360104e-05,2.4180563875441395e-05,1.5111916482587197e-06,9.404598646299822e-07,2.1913271766728955e-05,1.3477341118423208e-05,6.2436775690579086e-06,4.2029339491847053e-07,2.6074120178006076e-07,1.9413725816306586e-09,1.380837462396311e-09,4.435317306246993e-06,2.405149983958523e-06,1.0655715581932861e-06,3.841510345246363e-08,2.1971243047765402e-08,2.883111616696608e-07,0.004585932155759951
85.7,0.0013745588502383495,0.0003359916452573778,0.00017604041100609342,7.690553585367649e-05,8.394286411433467e-05,5.1743434517526956e-05,2.4096983476471103e-05,1.5043882450646748e-06,9.359137076612731e-07,2.1878468424622844e-05,1.3438269139217524e-05,6.221939955667186e-06,4.1839173454602435e-07,2.5947582121792445e-07,1.9319444273697604e-09,1.3742223974255924e-09,4.4282707597752375e-06,2.398296612510941e-06,1.0619470455398378e-06,3.8242505043194026e-08,2.1864925805271156e-08,2.8784607468777686e-07,0.004577444693652189
85.75,0.0013724908832229079,0.0003354561593172484,0.0001755488620205695,7.664724585318662e-05,8.380928915442619e-05,5.1594578279115403e-05,2.4013724824470303e-05,1.4976190071042658e-06,9.313917130371433e-07,2.1843710678173446e-05,1.3399327117943445e-05,6.200286863152776e-06,4.165000813921754e-07,2.5821759674264144e-07,1.9225660588330617e-09,1.367643296497453e-09,4.421245880888065e-06,2.391466095617958e-06,1.0583368631369153e-06,3.80706229510886e-08,2.175918053242987e-08,2.873846308457862e-07,0.0045689762521108025
85.80000000000001,0.0013704261946960253,0.00033492145500132385,0.00017505889060109796,7.638992157201684e-05,8.367589486527238e-05,5.14462131234121e-05,2.3930786569351288e-05,1.4908837459144907e-06,9.268937411033923e-07,2.1808998559584702e-05,1.3360514607351817e-05,6.178717982469148e-06,4.146183684791082e-07,2.5696647642281617e-07,1.913226035336711e-09,1.3610902747091711e-09,4.414242559932714e-06,2.3846571755997535e-06,1.0547401534546374e-06,3.7899435810946204e-08,2.165398817948037e-08,2.869267319263223e-07,0.004560526773733757
85.85000000000001,0.0013683647797658937,0.000334387531935154,0.0001745704911253506,7.613355907201432e-05,8.354268128593374e-05,5.129833726006116e-05,2.3848167367084363e-05,1.4841822741609782e-06,9.224196530755987e-07,2.17743321019125e-05,1.3321831160414137e-05,6.157233003876966e-06,4.1274652554964644e-07,2.5572240510880504e-07,1.9039131968027836e-09,1.3545536779736988e-09,4.40726057152764e-06,2.3778686146651114e-06,1.0511560714163982e-06,3.7728916410689417e-08,2.1549326647131055e-08,2.864722806236282e-07,0.004552096201062096
85.9,0.0013663066335453788,0.0003338543897391561,0.00017408365799262922,7.587815443223448e-05,8.34096484533184e-05,5.115094890568606e-05,2.37658658796692e-05,1.4775144056306993e-06,9.179693110333126e-07,2.1739711338976607e-05,1.3283276330048734e-05,6.135831616495695e-06,4.1088447921952323e-07,2.5448532457740206e-07,1.894616742175499e-09,1.3480241466482796e-09,4.400299577362168e-06,2.371099204811488e-06,1.0475837903642657e-06,3.755903299091695e-08,2.1445171490359608e-08,2.860211779245323e-07,0.004543684476635311
85.95,0.0013642517511520307,0.0003333220280286539,0.00017359838562377866,7.562370374886202e-05,8.327679640219658e-05,5.10040462838617e-05,2.368388077510657e-05,1.4708799552247473e-06,9.135425779143006e-07,2.1705136305258577e-05,1.3244849668862916e-05,6.11451350787974e-06,4.0903215316181705e-07,2.5325517370732084e-07,1.8853263062881722e-09,1.3414926784532668e-09,4.393359129998509e-06,2.3643477774917763e-06,1.0440225080215813e-06,3.7389749990234146e-08,2.134149533866983e-08,2.8557330584180994e-07,0.004535291543024122
