Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(3),J_6s1/2(2),J_total_Ta_relativistic
93.75,0.0008851327050456177,0.00020060893328709305,6.757409140973777e-05,2.8245614930923376e-05,4.8918262774186106e-05,1.8888319388873702e-05,8.29648441459012e-06,3.5524797608710656e-07,2.1392774913694355e-07,1.2337083392176284e-05,4.680107432545658e-06,2.035194755842314e-06,9.113536028541193e-08,5.464953319908353e-08,2.849716596422712e-10,2.1685735271083038e-10,2.147918641899665e-06,6.82999262056694e-07,2.8345156606912226e-07,4.934683097438248e-09,1.6343511261730686e-07,0.002641125939940885
93.80000000000001,0.0008837004719223848,0.00020024772199024322,6.738812497322021e-05,2.815335101068941e-05,4.882853474756559e-05,1.8834915224747923e-05,8.268724454032853e-06,3.537452171999262e-07,2.129531310916907e-07,1.2314333946852816e-05,4.666789854719943e-06,2.0283437388057953e-06,9.07578656329662e-08,5.440858776366684e-08,2.840687973124202e-10,2.1624675002410994e-10,2.144027335032808e-06,6.810696921168746e-07,2.825066830876267e-07,4.917306845886625e-09,1.6314141867876308e-07,0.0026362703347093744
93.85000000000001,0.00088227078732514,0.0001998872100573416,6.720275319681596e-05,2.806142546073397e-05,4.873898223992985e-05,1.8781686588976356e-05,8.241068926163342e-06,3.5224958125764827e-07,2.1198341025472354e-07,1.2291628954843727e-05,4.653517965405659e-06,2.021520458329066e-06,9.038236866857265e-08,5.416904121210808e-08,2.831241560129564e-10,2.1560166340687036e-10,2.1401465694244147e-06,6.79144537035198e-07,2.8156512096126384e-07,4.90006657805209e-09,1.628486919764715e-07,0.002631425298385012
93.9,0.0008808436465652363,0.00019952739620246048,6.701797393949181e-05,2.7969836913810358e-05,4.8649604936240404e-05,1.872863283205278e-05,8.21351739767401e-06,3.507610310299524e-07,2.110185598018759e-07,1.2268968466032018e-05,4.64029161280351e-06,2.0147248255008757e-06,9.000879693436843e-08,5.393083221576955e-08,2.821354185110887e-10,2.1491994075221642e-10,2.136275818126644e-06,6.772236979582839e-07,2.80626840384642e-07,4.882918479567405e-09,1.6255670721670468e-07,0.0026265908020561566
93.95,0.0008794190449619693,0.00019916827914105508,6.68337850686863e-05,2.7878584008665656e-05,4.8560402521690244e-05,1.8675753307108793e-05,8.186069437209765e-06,3.492795294979664e-07,2.1005855306728775e-07,1.2246352530919683e-05,4.627110633788831e-06,2.0079567386308613e-06,8.963707743267212e-08,5.369389896769851e-08,2.811004702333539e-10,2.1419956969155763e-10,2.1324145419106606e-06,6.753070806968209e-07,2.796917914834757e-07,4.865827041698324e-09,1.6226530202751599e-07,0.0026217668169041027
94.0,0.000877996977842568,0.00019880985758996962,6.665018446027361e-05,2.778766539001258e-05,4.847137468170633e-05,1.8623047369902225e-05,8.158724615358443e-06,3.478050398529011e-07,2.091033635423257e-07,1.2223781199689233e-05,4.613974853877803e-06,2.0012160831967666e-06,8.926713707198727e-08,5.345817956348306e-08,2.8001743935365524e-10,2.1343871555921998e-10,2.128562191899831e-06,6.733945967206164e-07,2.787599148199779e-07,4.848765059884606e-09,1.6197437644110668e-07,0.002616953314215522
94.05000000000001,0.0008765774405421867,0.00019845213026744313,6.646716999852752e-05,2.7697079708501443e-05,4.83825211019521e-05,1.8570514378805615e-05,8.131482504641284e-06,3.463375254946995e-07,2.0815296487451594e-07,1.2201254521264356e-05,4.600884087280958e-06,1.9945027318885198e-06,8.88989031115127e-08,5.32236123803935e-08,2.7888474209051603e-10,2.1263576492912482e-10,2.1247182123354214e-06,6.714861647187317e-07,2.7783114315845833e-07,4.83171193753873e-09,1.616838789787411e-07,0.0026121502653680853
94.10000000000001,0.0008751604284038979,0.00019809509589311587,6.628473957608573e-05,2.7606825620692418e-05,4.829384146833003e-05,1.85181536947948e-05,8.1043426795035e-06,3.448769500307022e-07,2.0720733086649124e-07,1.217877254237659e-05,4.5878381370434885e-06,1.987816544748474e-06,8.853230360144191e-08,5.2990136452669915e-08,2.77701132208702e-10,2.1178937387431638e-10,2.120882043517168e-06,6.695817126351124e-07,2.769054038765143e-07,4.814651594981026e-09,1.6139378699193137e-07,0.0026073576418078727
94.15,0.0008737459367786817,0.00019773875318803455,6.610289109391404e-05,2.7516901789027657e-05,4.820533546698398e-05,1.846596468143741e-05,8.077304716304788e-06,3.434232772743229e-07,2.0626643547494857e-07,1.215633530664474e-05,4.57483679527116e-06,1.9811573694063903e-06,8.816726781639088e-08,5.2757691840870636e-08,2.7646575328332926e-10,2.1089851964155368e-10,2.11705312495055e-06,6.676811800584152e-07,2.7598262187281244e-07,4.797571003162199e-09,1.6110408821206964e-07,0.0026025754150347685
94.2,0.0008723339610254194,0.00019738310087465865,6.592162246127097e-05,2.742730688180382e-05,4.811700278430169e-05,1.8413946704881577e-05,8.050368193309985e-06,3.4197647124374406e-07,2.0533025280962285e-07,1.2133942853673884e-05,4.561879843440156e-06,1.9745250414071188e-06,8.780372667935848e-08,5.25262199932507e-08,2.7517819188039833e-10,2.0996255400380855e-10,2.113230898719171e-06,6.65784520820602e-07,2.7506272279839807e-07,4.780459553492299e-09,1.6081476681999986e-07,0.0025978035566020428
94.25,0.000870924496510884,0.00019702813767686592,6.57409315956724e-05,2.73380395731446e-05,4.802884310691718e-05,1.8362099133844594e-05,8.023532690679704e-06,3.4053649616062487e-07,2.0439875713227348e-07,1.2111595218180482e-05,4.548967052788434e-06,1.9679193846282234e-06,8.744161317368597e-08,5.229566409718593e-08,2.738385294645968e-10,2.0898125618321788e-10,2.1094148130849938e-06,6.638917056432461e-07,2.7414563642516856e-07,4.763308799488961e-09,1.6052579366534394e-07,0.002593042038126943
94.30000000000001,0.0008695175386097322,0.00019667386231995808,6.556081642285637e-05,2.72490985429734e-05,4.794085612171308e-05,1.8310421339601656e-05,7.996797790461036e-06,3.391033164488255e-07,2.0347192285568498e-07,1.2089292429149993e-05,4.536098184785697e-06,1.961340211784202e-06,8.708086274055226e-08,5.206596941870432e-08,2.7244739058928097e-10,2.079548829509476e-10,2.1056043263023328e-06,6.620027246640107e-07,2.7323129996229446e-07,4.746112000874558e-09,1.6023711877908805e-07,0.0025882908313056216
94.35000000000001,0.0008681130827044973,0.0001963202735306668,6.538127487674826e-05,2.716048247698625e-05,4.785304151582307e-05,1.82589126959747e-05,7.970163076578315e-06,3.37676896733149e-07,2.0254972454268356e-07,1.2067034509033223e-05,4.523272991678488e-06,1.9547873250133535e-06,8.672141365961534e-08,5.183708362823004e-08,2.71005984777869e-10,2.0688421333069048e-10,2.1017989106142408e-06,6.601175896783743e-07,2.7231966113802416e-07,4.7288632705478546e-09,1.5994866525451646e-07,0.0025835499079288255
94.4,0.0008667111241855784,0.00019596737003715865,6.520230489942567e-05,2.707219006662464e-05,4.7765398976634094e-05,1.820757257932117e-05,7.943628134823872e-06,3.362572018380947e-07,2.0163213690516562e-07,1.2044821472987197e-05,4.51049121710637e-06,1.9482605165427524e-06,8.63632074104854e-08,5.160895711068601e-08,2.695161394885403e-10,2.057705852781144e-10,2.097998056383269e-06,6.582363359429921e-07,2.7141068087920707e-07,4.711556556427477e-09,1.5966032548558424e-07,0.0025788192398998066
94.45,0.0008653116584512334,0.00019561515056904096,6.502390444108388e-05,2.6984220009048697e-05,4.767792819178868e-05,1.8156400368522976e-05,7.917192552848897e-06,3.3484419678663243e-07,2.0071913480314375e-07,1.2022653328166231e-05,4.497752596784731e-06,1.941759569426334e-06,8.600618901280276e-08,5.1381543258146075e-08,2.6798032167640845e-10,2.04615921792344e-10,2.094201276293452e-06,6.563590234063502e-07,2.7050433544265566e-07,4.694184878800405e-09,1.593719620366778e-07,0.0025740987992592876
94.5,0.0008639146809075705,0.00019526361385736724,6.484607146000128e-05,2.6896571007110398e-05,4.759062884918723e-05,1.8105395444975434e-05,7.89085592015432e-06,3.3343784679899e-07,1.9981069324380622e-07,1.200053007306833e-05,4.4850568592492275e-06,1.9352842583505422e-06,8.56503073427816e-08,5.115479874327276e-08,2.6640164573200797e-10,2.0342274414275875e-10,2.090408109547496e-06,6.544857372584603e-07,2.6960061787981693e-07,4.676740197922781e-09,1.5908341537386022e-07,0.002569388558222089
94.55000000000001,0.000862520186968539,0.0001949127586346423,6.466880392250498e-05,2.6809241769326917e-05,4.7503500636990206e-05,1.8054557192576248e-05,7.864617828081736e-06,3.3203811729145737e-07,1.989067873805915e-07,1.1978451696941738e-05,4.472403726656468e-06,1.928834350501599e-06,8.529551542418286e-08,5.092868377182873e-08,2.647838659774171e-10,2.021941702623567e-10,2.0866181259733955e-06,6.526165877230655e-07,2.68699538748079e-07,4.659214135983064e-09,1.5879451939190022e-07,0.0025646884892272554
94.60000000000001,0.0008611281720559227,0.00019456258363482806,6.449209980293673e-05,2.6722231009854206e-05,4.741654324362044e-05,1.8003884997714635e-05,7.838477869804423e-06,3.306449738752086e-07,1.980073925122788e-07,1.195641817925605e-05,4.459792915635224e-06,1.922409606488062e-06,8.494177069178996e-08,5.070316231260995e-08,2.631313524320944e-10,2.009338968600005e-10,2.082830929948583e-06,6.507517090516968e-07,2.6780112601745964e-07,4.6415995644751975e-09,1.5850512345628087e-07,0.002559998564998597
94.65,0.0008597386315993287,0.0001942130875933482,6.431595708361857e-05,2.6635537448460487e-05,4.732975635776517e-05,1.795337824926035e-05,7.812435640318332e-06,3.292583823551354e-07,1.9711248408209084e-07,1.1934429489241697e-05,4.4472241381819855e-06,1.9160097813119565e-06,8.458903522558294e-08,5.047820230321733e-08,2.6144904920732225e-10,1.9964616442800412e-10,2.079046164047598e-06,6.488912577174071e-07,2.669054241595624e-07,4.6238927780231755e-09,1.5821511702747988e-07,0.0025553187586066545
94.7,0.0008583515610361807,0.00019386426924709364,6.414037375481912e-05,2.6549159810500092e-05,4.72431396683783e-05,1.7903036338552912e-05,7.786490736433204e-06,3.278783087287008e-07,1.9622203767681376e-07,1.1912485585501327e-05,4.434697102594561e-06,1.9096346253815346e-06,8.423727595394664e-08,5.025377583016842e-08,2.5974241563428755e-10,1.9833570505658156e-10,2.075263512321527e-06,6.470354098454553e-07,2.6601249244557424e-07,4.606095624426183e-09,1.5792445058942918e-07,0.0025506490435175757
94.75,0.0008569669558117099,0.00019351612733442764,6.396534781471976e-05,2.6463096826887342e-05,4.715669286468248e-05,1.7852858659390817e-05,7.760642756763709e-06,3.26504719184806e-07,1.9533602902593014e-07,1.1890586415695918e-05,4.422211514437011e-06,1.9032838855584176e-06,8.388646482439687e-08,5.002985928194645e-08,2.580173510516612e-10,1.9700767379377797e-10,2.07148270312392e-06,6.451843579567705e-07,2.6512240252041166e-07,4.58821666854602e-09,1.576331456562265e-07,0.002545989393611907
94.80000000000001,0.0008555848113789462,0.00019316866059519068,6.379087726938097e-05,2.6377347234070532e-05,4.7070415636171214e-05,1.7802844608020794e-05,7.734891301720632e-06,3.2513758010267227e-07,1.9445443400076616e-07,1.1868731916307977e-05,4.409767077529096e-06,1.8969573062317024e-06,8.353657894047882e-08,4.980643347369981e-08,2.5628010503603744e-10,1.9566756517494636e-10,2.0677035114084853e-06,6.433383071358676e-07,2.6423523535921075e-07,4.570270468667718e-09,1.5734128827512156e-07,0.0025413397831598383
94.85000000000001,0.0008542051231987111,0.00019282186777070596,6.361696013270905e-05,2.6291909774006167e-05,4.698430767261104e-05,1.77529935831272e-05,7.709235973502154e-06,3.237768580507399e-07,1.9357722861365355e-07,1.184692201248371e-05,4.397363494953265e-06,1.8906546304114887e-06,8.318760066367741e-08,4.9583483742438255e-08,2.545371756972543e-10,1.943211174348385e-10,2.0639257604381016e-06,6.414974707659892e-07,2.6335107774807147e-07,4.552274549165711e-09,1.5704900509081002e-07,0.0025367001867505
94.9,0.0008528278867396067,0.0001924757476037836,6.344359442642255e-05,2.62067831941331e-05,4.6898368664043416e-05,1.7703304985821323e-05,7.683676376085117e-06,3.2242251978557724e-07,1.9270438901710264e-07,1.182515661795528e-05,4.3850004700720314e-06,1.8843756008341397e-06,8.28395176793793e-08,4.9361000011723506e-08,2.527951994106666e-10,1.9297420773201277e-10,2.0601493228619292e-06,6.396620659987621e-07,2.624700184608949e-07,4.534244624053867e-09,1.5675642741761182e-07,0.002532070579188783
94.95,0.0008514530974780086,0.00019213029883872605,6.327077818001927e-05,2.612196624734702e-05,4.681259830078687e-05,1.7653778219630883e-05,7.658212115216418e-06,3.210745322508078e-07,1.918358915029906e-07,1.1803435635043986e-05,4.372677707548654e-06,1.878119961071621e-06,8.249232302614993e-08,4.913897682502724e-08,2.510608359438299e-10,1.9163274237228389e-10,2.0563741211369313e-06,6.378323091418696e-07,2.615921443258614e-07,4.516189601620474e-09,1.5646365403875282e-07,0.002527450935386844
95.0,0.000850080750898057,0.00019178552022133268,6.309850943074322e-05,2.6037457691974962e-05,4.672699627343898e-05,1.760441269048951e-05,7.632842798404422e-06,3.197328625760489e-07,1.9097171250176102e-07,1.1781758954744367e-05,4.360394914363912e-06,1.8718874566372007e-06,8.214601508782169e-08,4.891741334711976e-08,2.4934065328644093e-10,1.9030254643166548e-10,2.05260012729089e-06,6.360084111548073e-07,2.607175363863904e-07,4.498108211959268e-09,1.5617072461189735e-07,0.002522841230280743
95.05000000000001,0.0008487108424916477,0.00019144141049890452,6.29267862235517e-05,2.5953256291749932e-05,4.6641562272878325e-05,1.7555207806726285e-05,7.607568034910436e-06,3.183974780758628e-07,1.9011182858163507e-07,1.1760126456888793e-05,4.348151800821882e-06,1.865677836079892e-06,8.180059754814375e-08,4.869631333306666e-08,2.4764101656104316e-10,1.8898925728757755e-10,2.0488273620451144e-06,6.341905734389695e-07,2.598462663607082e-07,4.4799884434584935e-09,1.5587761154968701e-07,0.0025182414387927825
95.10000000000001,0.0008473433677584247,0.00019109796842024934,6.27556066110828e-05,2.5869360815785777e-05,4.6556295990266584e-05,1.7506162979055424e-05,7.582387435740275e-06,3.1706834624872223e-07,1.8925621644783527e-07,1.1738538010391546e-05,4.335948081537694e-06,1.8594908520601228e-06,8.145607930801026e-08,4.8475685064641656e-08,2.4596798515820165e-10,1.8769822634229481e-10,2.0450558933353773e-06,6.32378984093996e-07,2.5897839359066403e-07,4.4618097321374866e-09,1.5558423105596523e-07,0.002513651535841914
95.15,0.0008459783222057695,0.00019075519273568562,6.258496865362249e-05,2.5785770038551953e-05,4.6471197117050306e-05,1.7457277620565834e-05,7.557300613635821e-06,3.1574543477598373e-07,1.8840485294181746e-07,1.1716993473570709e-05,4.323783476400348e-06,1.8533262623992385e-06,8.111247436556002e-08,4.8255541254209405e-08,2.443272217170999e-10,1.8643443267614332e-10,2.0412858342881686e-06,6.305738147881223e-07,2.5811396264444104e-07,4.4435468079647875e-09,1.552904674076205e-07,0.0025090714963881817
95.2,0.0008446157013487938,0.00019041308219704762,6.241487041907247e-05,2.5702482739848637e-05,4.638626534496294e-05,1.7408551146710905e-05,7.532307183066702e-06,3.144287115208759e-07,1.8755771504051506e-07,1.1695492694545848e-05,4.3116577115039475e-06,1.8471838310956995e-06,8.076980165973265e-08,4.8035898916395894e-08,2.4272391580546845e-10,1.852024115486843e-10,2.037517340725241e-06,6.287752183576495e-07,2.5725300170072054e-07,4.425173823664073e-09,1.5499620154869871e-07,0.0025045012954901078
95.25,0.0008432555007103302,0.0001900716355576898,6.22453099829178e-05,2.5619497704781854e-05,4.630150036602673e-05,1.7359982975298263e-05,7.507406760222008e-06,3.1311814452749557e-07,1.8671477985559127e-07,1.1674035511708727e-05,4.299570520040817e-06,1.8410633293010267e-06,8.042808487815688e-08,4.781677920813416e-08,2.4116272421132786e-10,1.8400619965321003e-10,2.0337506082817307e-06,6.269833272115116e-07,2.5639552179609095e-07,4.4066677995125675e-09,1.5470133613727376e-07,0.002499940908357035
95.30000000000001,0.0008418977158209235,0.00018973085157249109,6.20762854281947e-05,2.5536813723738738e-05,4.621690187255456e-05,1.7311572526479602e-05,7.482598963002054e-06,3.118137020198137e-07,1.858760246326997e-07,1.1652621754263927e-05,4.287521643150331e-06,1.8349645362488628e-06,8.008735223054684e-08,4.759820723795457e-08,2.3964772873028134e-10,1.8284929792354513e-10,2.02998586923136e-06,6.251982525738141e-07,2.555415169663598e-07,4.388011040830421e-09,1.5440581270168235e-07,0.0024953903103870564
95.35000000000001,0.0008405423422188229,0.0001893907289978598,6.190779484545882e-05,2.5454429592363002e-05,4.613246955715194e-05,1.7263319222740605e-05,7.457883411010251e-06,3.1051535240069214e-07,1.8504142675075392e-07,1.1631251242835717e-05,4.275510830717576e-06,1.8288872401308506e-06,7.97476361890803e-08,4.7380211845672827e-08,2.3818241131091395e-10,1.817346516016351e-10,2.026223389115897e-06,6.234200845528335e-07,2.5469096525974643e-07,4.369192628231038e-09,1.5410962022578028e-07,0.002490849477189522
95.4,0.0008391893754499717,0.00018905126659173732,6.173983633275305e-05,2.537234411153033e-05,4.6048203112718685e-05,1.721522248889082e-05,7.4332597255449555e-06,3.0922306425090403e-07,1.8421096372120152e-07,1.1609923790136999e-05,4.263537842116251e-06,1.8228312389133617e-06,7.940897319752368e-08,4.7162825353911644e-08,2.367696454991748e-10,1.8066464630489888e-10,2.0224634632750276e-06,6.216488929821077e-07,2.5384383054962504e-07,4.350209230540549e-09,1.5381279682160314e-07,0.0024863183845959397
95.45,0.0008378388110679993,0.00018871246311360284,6.157240799557606e-05,2.5290556087324097e-05,4.596410223245089e-05,1.716728175205369e-05,7.408727529591453e-06,3.0793680632816587e-07,1.8338461318730656e-07,1.1588639201695864e-05,4.25160244689073e-06,1.8167963410895785e-06,7.907140335115745e-08,4.6946083293173236e-08,2.3541170237732105e-10,1.7964111807013486e-10,2.0187064133672664e-06,6.19884728940535e-07,2.5300006503017187e-07,4.331065446854076e-09,1.535154268530978e-07,0.0024817970086641016
95.5,0.0008364906446342122,0.00018837431732447748,6.140550794685065e-05,2.5209064331011105e-05,4.588016660984268e-05,1.7119496441656613e-05,7.384286447813964e-06,3.066565475661734e-07,1.8256235292343608e-07,1.156739727663477e-05,4.239704425372512e-06,1.810782366361805e-06,7.873497004982585e-08,4.673002410244799e-08,2.341102686758528e-10,1.786653748504034e-10,2.0149525839627307e-06,6.181276268260364e-07,2.5215961224280816e-07,4.311773783866342e-09,1.5321763535030478e-07,0.0024772853256786725
95.55000000000001,0.0008351448717175852,0.0001880368279869284,6.123913430689235e-05,2.5127867659017437e-05,4.5796395938688025e-05,1.7071865989421e-05,7.359936106547714e-06,3.0538225707364357e-07,1.8174416083435108e-07,1.1546197808497022e-05,4.227843569226778e-06,1.8047891462493992e-06,7.839971962669231e-08,4.6514688807602653e-08,2.328664744680519e-10,1.777382267186676e-10,2.011202339275292e-06,6.163776068331039e-07,2.513224104566563e-07,4.292354291329823e-09,1.529195804555016e-07,0.0024727833121488776
95.60000000000001,0.0008338014878947534,0.0001876999938650733,6.107328520337828e-05,2.5046964892904542e-05,4.5712789913082615e-05,1.702438982935251e-05,7.335676133791085e-06,3.041139041333628e-07,1.809300149545021e-07,1.1525040586114997e-05,4.216019681925313e-06,1.7988165246182166e-06,7.806570095551932e-08,4.630012068002991e-08,2.3168092782381147e-10,1.7686002206523702e-10,2.007456060085523e-06,6.146346776695111e-07,2.504883962131828e-07,4.27283381427972e-09,1.5262144354503713e-07,0.002468290944801419
95.65,0.0008324604887500017,0.00018736381372458388,6.090795877131575e-05,2.4966354859345218e-05,4.5629348227425485e-05,1.697706739773115e-05,7.311506159197767e-06,3.028514582012359e-07,1.801198934473255e-07,1.1503925394514069e-05,4.204232579142423e-06,1.7928643581279519e-06,7.773296503950099e-08,4.608636487825667e-08,2.3055375396449141e-10,1.7603068731489996e-10,2.0037141408879193e-06,6.128988393420346e-07,2.4965750784362717e-07,4.253244728802583e-09,1.523234160188939e-07,0.00246380820056511
95.7,0.0008311218698752571,0.00018702828633269033,6.074315315301148e-05,2.4886036390099923e-05,4.554607057642088e-05,1.6929898133101615e-05,7.287425814069026e-06,3.015948889053413e-07,1.7931377460454365e-07,1.1482852015846235e-05,4.192482089071182e-06,1.7869325165943831e-06,7.740156458486501e-08,4.587346807540147e-08,2.2948463676927105e-10,1.7524976806947553e-10,1.9999769872772584e-06,6.111700858450531e-07,2.488296887767288e-07,4.23362295001569e-09,1.5202568209198976e-07,0.0024593350565442432
95.75,0.0008297856268700795,0.00018669341045818516,6.057886649804066e-05,2.480600832199311e-05,4.546295665507998e-05,1.688288147626356e-05,7.2634347313459965e-06,3.0034416604498753e-07,1.785116368454655e-07,1.1461820230346957e-05,4.1807680526577384e-06,1.7810208832640344e-06,7.70715535626116e-08,4.566147807552977e-08,2.2847286087786017e-10,1.745164700363024e-10,1.9962450135705594e-06,6.094484075984944e-07,2.4800489047208556e-07,4.214005123899897e-09,1.5172839871741735e-07,0.0024548714899816334
95.80000000000001,0.0008284517553416523,0.00018635918487142701,6.041509696321623e-05,2.4726269496889672e-05,4.538000615872261e-05,1.6836016870261948e-05,7.239532545602028e-06,2.9909925958977097e-07,1.7771345871628716e-07,1.144082981730875e-05,4.169090323752049e-06,1.7751293549994027e-06,7.674298676187925e-08,4.545044342208577e-08,2.275173530615134e-10,1.738296985746855e-10,1.992518640644132e-06,6.07733793501662e-07,2.471830748393302e-07,4.194425367736741e-09,1.5143167667795299e-07,0.002450417478219698
95.85000000000001,0.0008271202509047753,0.0001860256083443449,6.025184271255845e-05,2.4646818761671598e-05,4.5297218782979055e-05,1.678930376037753e-05,7.21571889303512e-06,2.978601396786363e-07,1.7691921888939348e-07,1.1419880556064905e-05,4.157448769173993e-06,1.769257842373501e-06,7.641591933851276e-08,4.524041300167261e-08,2.2661672195007866e-10,1.7318809613446334e-10,1.988798293950464e-06,6.060262324954771e-07,2.463642160332119e-07,4.174912526934244e-09,1.511355693506892e-07,0.002445972998674692
95.9,0.0008257911091818533,0.0001856926796504415,6.008910191726421e-05,2.456765496821455e-05,4.521459422379165e-05,1.67427415941172e-05,7.191993411460335e-06,2.9662677661893416e-07,1.7612889616265623e-07,1.1398972226976548e-05,4.145843268694313e-06,1.763406269673053e-06,7.609040636245557e-08,4.503143564650771e-08,2.257692955755873e-10,1.7259007724045105e-10,1.9850844016680057e-06,6.043257145559979e-07,2.4554830154774063e-07,4.1554891646107205e-09,1.5084007552655538e-07,0.0024415380288400268
95.95,0.0008244643258028885,0.00018536039756479725,5.99268727556769e-05,2.4488776973364753e-05,4.5132132177416555e-05,1.6696329821204562e-05,7.168355740302339e-06,2.953991408854812e-07,1.7534246945873263e-07,1.1378104612416433e-05,4.134273714930558e-06,1.757574574810357e-06,7.576650236760093e-08,4.4823559738899775e-08,2.2497315650115504e-10,1.7203386097292788e-10,1.981377392928914e-06,6.02632231075178e-07,2.447353325671725e-07,4.136172973875602e-09,1.5054515877515396e-07,0.0024371125463253443
96.0,0.0008231398964054714,0.00018502876086407393,5.9765153413256194e-05,2.4410183638915904e-05,4.504983234042544e-05,1.6650067893570467e-05,7.144805520587946e-06,2.941772031196183e-07,1.7455991782436046e-07,1.1357277497742661e-05,4.122740013158638e-06,1.7517627091444056e-06,7.544426090770559e-08,4.461683282106976e-08,2.242261745361673e-10,1.7151750109915772e-10,1.9776776960658036e-06,6.009457746190906e-07,2.439253235664408e-07,4.116980170110236e-09,1.502507794244317e-07,0.002432696528922022
96.05000000000001,0.0008218178166347715,0.0001846977683265183,5.9603942082547984e-05,2.433187383158619e-05,4.4967694409707136e-05,1.6603955265343604e-05,7.121342394938719e-06,2.929609341282662e-07,1.737812204296501e-07,1.1336490672255723e-05,4.111242081041276e-06,1.7459706372124987e-06,7.512373412190372e-08,4.4411301213579754e-08,2.2352603719255987e-10,1.710389141274928e-10,1.9739857368187823e-06,5.992663380879026e-07,2.4311830118768477e-07,4.0979293844000606e-09,1.4995692952756275e-07,0.002428289954671489
96.10000000000001,0.0008204980821435296,0.00018436741873196602,5.9443236963154644e-05,2.425384642299552e-05,4.488571808246939e-05,1.655799139284118e-05,7.097966007563646e-06,2.9175030488298187e-07,1.730063565673741e-07,1.1315743930132346e-05,4.099779848275199e-06,1.740198336374216e-06,7.480497231325437e-08,4.4207009645534383e-08,2.228702781177929e-10,1.7059590559631512e-10,1.9703019364484225e-06,5.975939133343323e-07,2.423143024520119e-07,4.079044303860137e-09,1.4966365932588755e-07,0.002423892801908383
96.15,0.0008191806885920467,0.0001840377108618447,5.928303626170502e-05,2.4176100289642656e-05,4.480390305624041e-05,1.651217573455954e-05,7.074676004251791e-06,2.9054528651900786e-07,1.722353056522505e-07,1.129503707132969e-05,4.088353256159406e-06,1.7344457963701745e-06,7.448802354361278e-08,4.400400089958184e-08,2.2225630375868934e-10,1.7018619489159973e-10,1.9666267097085686e-06,5.959284893268967e-07,2.415133723958908e-07,4.060353916112273e-09,1.493710866801645e-07,0.002419505049258535
96.2,0.0008178656316481764,0.0001837086434991777,5.912333819182495e-05,2.4098634312882688e-05,4.472224902887059e-05,1.646650775116495e-05,7.051472032365059e-06,2.8934585033432297e-07,1.7146804722022385e-07,1.1274369902453819e-05,4.076962257087507e-06,1.7287130187986609e-06,7.417293324794349e-08,4.380231547457358e-08,2.2168141847980729e-10,1.69807438824742e-10,1.96296046264458e-06,5.942700499697395e-07,2.4071556124888294e-07,4.041890285341223e-09,1.4907938717519917e-07,0.0024151266755876484
96.25,0.0008165529069873156,0.00018338021542858756,5.896414097410776e-05,2.4021447378904487e-05,4.464075569853414e-05,1.6420986905484342e-05,7.028353740830964e-06,2.8815196778868724e-07,1.707045609277402e-07,1.1253742237586401e-05,4.065606813967538e-06,1.7230000165137284e-06,7.385974387098304e-08,4.360199126853616e-08,2.2114284829250545e-10,1.6945725410718462e-10,1.9593035901970496e-06,5.926185717110241e-07,2.3992092129283247e-07,4.023684734282796e-09,1.487887690998262e-07,0.002410757659912492
96.30000000000001,0.0008152425102923946,0.00018305242543629926,5.8805442836084815e-05,2.3944538378708287e-05,4.455942276373069e-05,1.6375612662496126e-05,7.005320780135436e-06,2.8696361050268387e-07,1.6994482655101694e-07,1.1233153899064019e-05,4.0542868995732265e-06,1.7173068129489422e-06,7.354849452892529e-08,4.3403063284378036e-08,2.2063776325604506e-10,1.6913323873601594e-10,1.955656473607511e-06,5.909740210857833e-07,2.3912950356095445e-07,4.005763742251657e-09,1.4849944161116188e-07,0.002406397981296163
96.35000000000001,0.0008139344372538705,0.00018272527231014395,5.8647242012196486e-05,2.3867906208083475e-05,4.447824992328702e-05,1.6330384489321096e-05,6.9823728023157015e-06,2.857807502567586e-07,1.6918882398530834e-07,1.1212604718204734e-05,4.043002495831124e-06,1.7116334413714677e-06,7.323922069854132e-08,4.320556336049623e-08,2.201632984979297e-10,1.6883299215968478e-10,1.9520194776401624e-06,5.893363523458533e-07,2.3834135454708782e-07,3.9881457187059e-09,1.4821158502741613e-07,0.002402047618749789
96.4,0.000812628683569715,0.00018239875483956177,5.848953674376278e-05,2.3791549767586283e-05,4.43972368763585e-05,1.6285301855213233e-05,6.959509460953124e-06,2.8460335899025187e-07,1.6843653324416316e-07,1.1192094535976834e-05,4.031753593048455e-06,1.7059799440716557e-06,7.293195393586079e-08,4.3009519928168666e-08,2.197165736766019e-10,1.6855413393440003e-10,1.948392947651267e-06,5.877055053284955e-07,2.3755651309928454e-07,3.9708393001230775e-09,1.4792532992914596e-07,0.0023977065511570847
