Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Fm_relativistic
56.550000000000004,0.003518744511372858,0.0005340560218486207,0.0026054509471282847,0.0016285568504257589,0.00015762994146302297,0.0007341858088599281,0.0005877799705849997,0.00019005526597437608,0.0001379549494187201,5.3352299692926014e-05,0.00020414440971970273,0.00017514684905475803,6.77856351795484e-05,4.976725952510014e-05,2.243318521015591e-06,1.7519714789345778e-06,1.578936544075835e-05,5.3854500298236334e-05,4.623537565621309e-05,1.6041341066674497e-05,1.1638690612407388e-05,3.043278936406731e-07,2.2356902425786964e-07,3.157402261880146e-06,8.760078065575608e-06,6.224781317699163e-06,1.6006632296491662e-07,0.027876683443791954
56.6,0.0035155196553813993,0.0005338880550300289,0.002599353094025057,0.0016233184343435333,0.00015709926794769274,0.0007328648346399515,0.0005860115908220754,0.0001890317176047143,0.00013715958162804066,5.3104734194833075e-05,0.000203828936724992,0.00017463836546402877,6.741950246607534e-05,4.9478846434080666e-05,2.2258549715502868e-06,1.7378771935694178e-06,1.571058877756511e-05,5.377562946620561e-05,4.6102708016295976e-05,1.5954662015790576e-05,1.1571159013322129e-05,3.0198192019293344e-07,2.2180206080624852e-07,3.141356405334734e-06,8.747533002118725e-06,6.2071245601329964e-06,1.5918931728676806e-07,0.027808780544712024
56.650000000000006,0.003512296383881064,0.0005337232039170896,0.0025932689822731796,0.0016180968798489828,0.00015657390928017103,0.0007315442911913376,0.0005842476533063218,0.00018801411517811487,0.00013636911726942603,5.285947633988038e-05,0.00020351317308012264,0.0001741309727589159,6.705548802480046e-05,4.919221164197276e-05,2.208538241862755e-06,1.7239046876699693e-06,1.5632534195559978e-05,5.3696649231595184e-05,4.597030899669228e-05,1.586848489836312e-05,1.150404552563085e-05,2.996555692096251e-07,2.200504193286927e-07,3.1254412767228545e-06,8.734968526389632e-06,6.189503880629189e-06,1.5831311513296267e-07,0.027741101229693706
56.7,0.0035090747004447725,0.0005335614300725362,0.0025871985900514363,0.0016128921380782878,0.0001560538233827467,0.0007302241942669189,0.0005824881562816911,0.000187002422153167,0.00013558352450155576,5.261650874499546e-05,0.00020319712521224285,0.0001736246725729921,6.66935790494205e-05,4.8907343701291966e-05,2.1913670099285713e-06,1.7100528386945153e-06,1.555519631978291e-05,5.3617561426242286e-05,4.583817923537282e-05,1.5782806610667835e-05,1.1437347360793091e-05,2.9734800768928886e-07,2.183134177319941e-07,3.1096562509229377e-06,8.722381253715652e-06,6.17191386621502e-06,1.5743763039623502e-07,0.02767364456820817
56.75,0.0035058546086313897,0.000533402695341613,0.002581141895503867,0.0016077041602547506,0.00015553896843545036,0.0007289045595030571,0.0005807330978924967,0.00018599660222142836,0.00013480277169750397,5.2375814128779826e-05,0.00020288079951485358,0.00017311946649345108,6.633376281209275e-05,4.8624231239735734e-05,2.174339966390188e-06,1.6963205350799906e-06,1.5478569806106856e-05,5.353836787319483e-05,4.570631935288281e-05,1.569762402772403e-05,1.1371061695679156e-05,2.950584326432035e-07,2.1659041789097846e-07,3.094001181690003e-06,8.70976790318e-06,6.1543492740963e-06,1.5656347704234692e-07,0.02760640963689584
56.800000000000004,0.003502636111985744,0.0005332469618505375,0.0025750988767403687,0.0016025328976891299,0.00015502930287497897,0.000727585402420017,0.0005789824761844714,0.00018499661930592137,0.00013402682744327127,5.213737531115576e-05,0.00020256420234776292,0.0001726153560615207,6.59760266629715e-05,4.8342862959697135e-05,2.1574558144281943e-06,1.6827066761283247e-06,1.5402649341167342e-05,5.3459070386607835e-05,4.557472995162036e-05,1.5612934006957384e-05,1.1305185677168698e-05,2.927860690465348e-07,2.1488081660313553e-07,3.078476370596254e-06,8.697125409099895e-06,6.136805186448016e-06,1.55691888362856e-07,0.027539395520139287
56.85,0.003499419214038647,0.0005330941920049659,0.0025690695118372924,0.0015973783017799701,0.00015452478539361902,0.000726266738422342,0.0005772362891058187,0.00018400243755963886,0.00013325566053632674,5.190117521301127e-05,0.00020224734003704438,0.0001721123427728741,6.562035802974666e-05,4.806322763778149e-05,2.1407132696339947e-06,1.6692101718940625e-06,1.532742964229358e-05,5.337967077165577e-05,4.5443411615240995e-05,1.5528733393014353e-05,1.1239716428267258e-05,2.9053017206874433e-07,2.1318402123663023e-07,3.063082522195757e-06,8.684451026071104e-06,6.119277157616231e-06,1.548244926454396e-07,0.027472601310226285
56.900000000000006,0.0034962039183069112,0.0005329443484884657,0.002563053778838028,0.0015922403240139179,0.00015402537493816853,0.0007249485827992317,0.0005754945345082537,0.0001830140213640578,0.0001324892399841586,5.1667196855842864e-05,0.0002019302188749983,0.00017161042807803796,6.526674441718436e-05,4.778531412432544e-05,2.12411105988386e-06,1.6558299430732317e-06,1.5252905457440185e-05,5.3300170824462893e-05,4.531236490821293e-05,1.5445019023580642e-05,1.1174651055551623e-05,2.8829003952263964e-07,2.1149943334757583e-07,3.0478206868990735e-06,8.671742424484717e-06,6.101761350936302e-06,1.539629750746576e-07,0.027406026107322068
56.95,0.00349299022829337,0.0005327973942609936,0.002557051655753598,0.0015871189159660439,0.00015353103070885922,0.0007236309507249255,0.0005737572101480423,0.00018203133532766446,0.00013172753500283638,5.1435423361397126e-05,0.00020161284512011757,0.00017110961338279927,6.491517340667063e-05,4.750911134291944e-05,2.107647925214399e-06,1.6425649208934855e-06,1.5179071565118741e-05,5.32205723320535e-05,4.5181590375544214e-05,1.5361787736024862e-05,1.110998665771357e-05,2.860650376356317e-07,2.098264666288232e-07,3.0326921934373665e-06,8.658997773626244e-06,6.084254661321629e-06,1.531087254619889e-07,0.027339669019607202
57.0,0.0034897781474868953,0.0005326532925573787,0.0025510631205632357,0.0015820140293001492,0.00015304171215827715,0.0007223138572590854,0.0005720243136870279,0.00018105434428448673,0.0001309705150155813,5.120583795131006e-05,0.00020129522499705619,0.00017060990004860908,6.456563265575666e-05,4.723460828993255e-05,2.0913226176993595e-06,1.6294140470054522e-06,1.5105922774327912e-05,5.314087707232279e-05,4.50510885426966e-05,1.5279036374661696e-05,1.1045720334936676e-05,2.838546371839268e-07,2.081646065679384e-07,3.0176985731289097e-06,8.646215809750478e-06,6.06675481878779e-06,1.5226260256090263e-07,0.027273529163846812
57.050000000000004,0.003486567679362417,0.0005325120068858111,0.0025450881512149672,0.001576925615769073,0.00015255737899028335,0.0007209973173471847,0.0005702958426936543,0.00018008301329263727,0.00013021814965134712,5.0978423946745174e-05,0.00020097736469660175,0.0001701112893929846,6.421810989770694e-05,4.696179403404044e-05,2.075133901327799e-06,1.6163762733753162e-06,1.503345392448139e-05,5.306108681402934e-05,4.4920859915696596e-05,1.5196761798409776e-05,1.0981849198815346e-05,2.8165845105324824e-07,2.065134840840592e-07,3.0028414784210425e-06,8.633395886902033e-06,6.049260467558267e-06,1.5142490148108605e-07,0.027207605666320543
57.1,0.0034833588273809435,0.0005323735010263364,0.0025391267256261907,0.0015718536272149959,0.00015207799115893422,0.0007196813458208989,0.0005685717946439817,0.00017911730763286567,0.00012947040874341107,5.075316476802996e-05,0.0002006592703756514,0.00016961378268990905,6.387259294104975e-05,4.669065771575615e-05,2.0590805518835835e-06,1.603450562178598e-06,1.496165988533261e-05,5.2981203316808776e-05,4.479090498144753e-05,1.5114960888606177e-05,1.0918370382507855e-05,2.79476262281815e-07,2.0487291918768583e-07,2.9881225983558087e-06,8.620538008727748e-06,6.0317712156530004e-06,1.505955138883507e-07,0.02714189766374183
57.150000000000006,0.003480151594989578,0.0005322377390293557,0.0025331788216842424,0.0015667980155697299,0.00015160350886740055,0.0007183659573984977,0.000566852166922693,0.00017815719280711855,0.00012872726232797285,5.053004393429055e-05,0.0002003409481571907,0.00016911738117022864,6.352906966912944e-05,4.6421188546963315e-05,2.0431613568261733e-06,1.5906358856950936e-06,1.4890535556895242e-05,5.290122833120799e-05,4.4661224208240134e-05,1.5033630556734004e-05,1.0855281050807722e-05,2.773080351065027e-07,2.0324291629852236e-07,2.9735435736902492e-06,8.607642840099473e-06,6.014287651009402e-06,1.4977418815011832e-07,0.027076404303810135
57.2,0.003476945985621541,0.0005321046852141312,0.002527244417246973,0.0015617587328550153,0.00015113389256688758,0.0007170511666852418,0.0005651369568240967,0.00017720263453711063,0.00012798868064276502,5.0309045063085346e-05,0.00020002240413027642,0.00016862208602204826,6.318752803966184e-05,4.61533758104528e-05,2.0273751151727336e-06,1.5779312262050022e-06,1.482007586935892e-05,5.282116359873873e-05,4.4531818046453776e-05,1.4952767751821922e-05,1.0792578409820285e-05,2.751539077520523e-07,2.0162363113581934e-07,2.9591059143886672e-06,8.594711698017137e-06,5.996811322130806e-06,1.4896078020475275e-07,0.027011124745283277
57.25,0.003473742002696186,0.0005319743041672971,0.002521323490143308,0.001556735731182801,0.00015066910295555365,0.0007157369881737806,0.0005634261615531196,0.000176253598762903,0.00012725463412567107,5.0090151870036807e-05,0.00019970364435002198,0.00016812789839112398,6.284795608429126e-05,4.5887208859461453e-05,2.011720637381481e-06,1.5653355758861657e-06,1.4750275782999245e-05,5.27410108519483e-05,4.440268692943332e-05,1.4872369467283234e-05,1.0730259715942688e-05,2.7301417039403546e-07,2.000153382070223e-07,2.9448109220945083e-06,8.581746521963671e-06,5.979344683707247e-06,1.481554288712225e-07,0.026946058157636208
57.300000000000004,0.0034705396496190204,0.0005318465607413762,0.002515416018173811,0.0015517289627555266,0.00015020910097742938,0.0007144234362445532,0.0005617197782262946,0.00017531005164149162,0.0001265250934133541,4.987334816846216e-05,0.00019938467483758643,0.00016763481938125393,6.251034190815024e-05,4.562267711721406e-05,1.996196745236302e-06,1.5528479367124473e-06,1.4681130288081753e-05,5.266077181450524e-05,4.427383127452196e-05,1.4792432746979291e-05,1.0668322283867049e-05,2.708892331352762e-07,1.9841840983189933e-07,2.93065961998937e-06,8.568749824598635e-06,5.961891010183762e-06,1.4735864195797e-07,0.026881203720389886
57.35,0.003467338929781727,0.0005317214200533023,0.0025095219791112446,0.0015467383798664005,0.00014975384782133698,0.000713110525166193,0.0005600178038727417,0.00017437195954540482,0.00012580002933989466,4.965861786900282e-05,0.0001990655015801667,0.00016714285005466696,6.217467368942169e-05,4.535977007646806e-05,1.9808022717326026e-06,1.5404673203532125e-06,1.461263440475942e-05,5.258044820129676e-05,4.414525148422469e-05,1.4712954690314725e-05,1.060676349335582e-05,2.687795881312946e-07,1.9683329895487657e-07,2.9166526921651052e-06,8.555724624365789e-06,5.944454282402887e-06,1.465713000707996e-07,0.026816560622127623
57.400000000000006,0.003464139846562178,0.000531598847482948,0.002503641350701121,0.0015417639348996655,0.00014930330491980866,0.0007117982690959311,0.0005583202354351399,0.00017343928906130831,0.0001250794129354369,4.944594497925221e-05,0.0001987461305309924,0.00016665199143240845,6.184093967890285e-05,4.509847729906056e-05,1.9655360609643504e-06,1.5281927480738748e-06,1.4544783182963388e-05,5.2500041718534574e-05,4.4016947947472444e-05,1.4633932456200993e-05,1.0545580794575587e-05,2.666857696022129e-07,1.9526051002911711e-07,2.9027904342853614e-06,8.542674362213598e-06,5.927039053841814e-06,1.4579457318212823e-07,0.026752128059149182
57.45,0.0034609424033244613,0.0005314788086716577,0.002497774110662258,0.0015368055803308704,0.00014885743394800626,0.000710486682080007,0.0005566270697706957,0.0001725120069886211,0.00012436321542484547,4.9235313603382865e-05,0.00019842656760932432,0.00016616224449472484,6.150912819957218e-05,4.483878841545876e-05,1.9503969680123387e-06,1.51602325063753e-06,1.4477571702287179e-05,5.241955406386559e-05,4.388892104095435e-05,1.4555363265759127e-05,1.0484771711819449e-05,2.646083166479618e-07,1.9370054913956006e-07,2.889072716911027e-06,8.529602805155668e-06,5.909650303401238e-06,1.450297358918546e-07,0.02668790523374545
57.5,0.0034577466034188932,0.000531361269520787,0.002491920236687323,0.0015318632687271252,0.0001484161968226401,0.0007091757780540766,0.0005549383036521012,0.00017159008033813805,0.00012365140822637,4.9026707941771904e-05,0.00019810681870045528,0.0001656736101814449,6.117922764615798e-05,4.458069312431242e-05,1.935383858833595e-06,1.503957868207611e-06,1.441099507186427e-05,5.233898692648326e-05,4.376117113048153e-05,1.4477244403669888e-05,1.0424333845496424e-05,2.625477450526479e-07,1.9215386827229784e-07,2.8754989624271812e-06,8.516513939808782e-06,5.892293281215495e-06,1.4427789398052558e-07,0.026623891352278047
57.550000000000004,0.0034545524501820414,0.000531246196190247,0.0024860797064433777,0.0015269369527473597,0.00014797955570088864,0.0007078655708436255,0.0005532539337684877,0.0001706734763306628,0.00012294396295031975,4.882011229062569e-05,0.00019778688965571434,0.00016518608939235945,6.0851226484709605e-05,4.432418119200945e-05,1.920495610151968e-06,1.491995650251588e-06,1.4345048430239668e-05,5.225834198723587e-05,4.363369857234566e-05,1.43995732181209e-05,1.0364264872319113e-05,2.605045330167885e-07,1.9062083788054238e-07,2.862068136055703e-06,8.503411859330003e-06,5.874973352795361e-06,1.4353969138559821e-07,0.0265600856234651
57.6,0.003451359946936746,0.0005311335550970542,0.002480252497572424,0.0015220265851425773,0.00014754747297931851,0.0007065560741643842,0.000551573956726373,0.00016976216239564907,0.00012224085139774717,4.8615511041603425e-05,0.0001974667862924738,0.000164699682987599,6.052511325217111e-05,4.406924245223423e-05,1.9057311093498529e-06,1.4801356554456804e-06,1.4279726945235937e-05,5.2177620918727694e-05,4.3506503714634267e-05,1.4322347119342218e-05,1.0304562543674954e-05,2.5847912096120114e-07,1.891017665320644e-07,2.8487787509847715e-06,8.490300647330946e-06,5.857695845380667e-06,1.4281510625852304e-07,0.026496487257226562
57.650000000000006,0.003448169096992134,0.0005310233129138864,0.0024744385876919327,0.0015171321187560955,0.00014711991129280424,0.0007052473016227427,0.0005498983690505986,0.00016885610616984944,0.00012154204555913959,4.841288868143944e-05,0.00019714651439415874,0.00016421439178800813,6.020087655595659e-05,4.3815866805528145e-05,1.8910892543610224e-06,1.4683769515805478e-06,1.4215025813814318e-05,5.209682538540897e-05,4.337958689846539e-05,1.424556357676435e-05,1.0245224682221088e-05,2.5647191932821213e-07,1.8759694700069645e-07,2.835628887210399e-06,8.47718426238473e-06,5.840465899095516e-06,1.4210342251136724e-07,0.02643309546411831
57.7,0.003444979903643645,0.0005309154365676439,0.002468637954395387,0.0015122535065237946,0.00014669683351344932,0.0007039392667161714,0.000548227167185265,0.00016795527549597463,0.00012084751761312119,4.8212229791564946e-05,0.0001968260797102598,0.0001637302165755191,5.987850507352854e-05,4.356404421885346e-05,1.8765689535645967e-06,1.45671861546799e-06,1.4150940261932023e-05,5.2015957043651545e-05,4.325294845910691e-05,1.4169220114874693e-05,1.0186249176796638e-05,2.5448331493546297e-07,1.8610668935115505e-07,2.8226162232797114e-06,8.464066426670658e-06,5.823288324706921e-06,1.4140338495539218e-07,0.02636990945509178
57.75,0.0034417923701730467,0.000530809893238016,0.002462850575252805,0.001507390701474349,0.0001462782027495071,0.0007026319828336391,0.0005465603474946554,0.00016705963842135943,0.00012015723992516237,4.801351904772843e-05,0.00019650548795634826,0.00016324715809352188,5.955798755197774e-05,4.331376472515918e-05,1.8621691256800805e-06,1.4451597328485906e-06,1.4087465544396465e-05,5.193501754180655e-05,4.3126588726947516e-05,1.4093314307886948e-05,1.0127633975796197e-05,2.525136682063532e-07,1.846313185977075e-07,2.8097380797620363e-06,8.450950522134316e-06,5.806167469662951e-06,1.4071346540971247e-07,0.02630692844126504
57.800000000000004,0.003438606499848455,0.000530706650356054,0.00245707642781127,0.0015025436567294628,0.00014586398234430262,0.0007013254632560367,0.0005448979062641567,0.0001661691631966384,0.00011947118504629893,4.7816741219615455e-05,0.00019618474481409388,0.0001627652170472328,5.923931280760591e-05,4.3065018422949996e-05,1.8478886996635016e-06,1.4336993983003366e-06,1.4024596944717701e-05,5.1854008520241724e-05,4.300050802829135e-05,1.4017843773374548e-05,1.0069377079195007e-05,2.50563298873753e-07,1.8317114161885244e-07,2.796991472960764e-06,8.437839497285062e-06,5.789107094597297e-06,1.400321362610942e-07,0.026244151633526034
57.85,0.003435422295924357,0.0005306056756027484,0.0024513154895954565,0.0014977123255040985,0.00014545413587515514,0.0007000197211566007,0.0005432398397011721,0.00016528381827442983,0.00011878932571185998,4.762188117046762e-05,0.00019586385593128576,0.00016228439410406092,5.892246972551049e-05,4.281779547585784e-05,1.833726614604624e-06,1.422336715148185e-06,1.3962329774960194e-05,5.1772931611356104e-05,4.2874706685952564e-05,1.3942806165049966e-05,1.0011476529456306e-05,2.4863246305926357e-07,1.8172640402133592e-07,2.7843731771217754e-06,8.424735787412871e-06,5.772110263403212e-06,1.3935807657452832e-07,0.026181578241976044
57.900000000000006,0.003432239761641626,0.0005305069369076129,0.002445567738108146,0.0014928966611066972,0.00014504862715230104,0.0006987147696013382,0.0005415861439360261,0.00016440357230802723,0.00011811163484020357,4.742892385670044e-05,0.00019554282692185504,0.00016180468989397158,5.860744725917134e-05,4.2572086112215664e-05,1.8196818196252015e-06,1.4110707953745543e-06,1.3900659375594966e-05,5.1691788439570546e-05,4.2749185019631486e-05,1.3868199164897665e-05,9.953930401584724e-06,2.467213270691565e-07,1.8029725978855787e-07,2.771879793196426e-06,8.411641250585083e-06,5.7551792509342234e-06,1.386902908105973e-07,0.02611920747536202
57.95,0.0034290589002275457,0.0005304104024472734,0.0024398331508307474,0.0014880966169394019,0.00014464742021781798,0.0006974106215494557,0.0005399368150228658,0.0001635283941501005,0.00011743808553146235,4.723785432752094e-05,0.00019522166336590095,0.00016132610500984866,5.8294234430040194e-05,4.232788062463441e-05,1.8057532737783133e-06,1.3999007595307706e-06,1.3839581115353592e-05,5.16105806212935e-05,4.262394334606107e-05,1.3794020474888377e-05,9.896736792615354e-06,2.448299424546211e-07,1.788837626612908e-07,2.759507822079723e-06,8.398557121284219e-06,5.738315472976422e-06,1.3802815657133937e-07,0.026057038540632304
58.0,0.0034258797148958267,0.0005303160406440623,0.0024341117052238074,0.0014833121464982672,0.0001442504793445494,0.000696107289853786,0.0005382918489405522,0.000162658252851404,0.00011676865106629643,4.704865772454405e-05,0.0001949003708097186,0.00016084864000785363,5.798282032713178e-05,4.2085169369582e-05,1.7919399459487164e-06,1.388825736649416e-06,1.3779090391084882e-05,5.152930976486175e-05,4.2498981978917836e-05,1.3720267808514725e-05,9.839893810844459e-06,2.429582251304294e-07,1.7748586426446988e-07,2.7472537401666316e-06,8.385483982979689e-06,5.721519443028758e-06,1.3737141425099845e-07,0.025995070642587555
58.050000000000004,0.003422702208846629,0.0005302238201646194,0.002428403378727522,0.0014785432033734718,0.00014385776903503024,0.00069480478726122,0.0005366512415935474,0.00016179311765949383,0.0001161033049046557,4.6861319281408675e-05,0.00019457895476582962,0.0001603722954077831,5.7673194106617506e-05,4.184394276696528e-05,1.7782408147542536e-06,1.377844864157615e-06,1.3719182627615588e-05,5.144797747045711e-05,4.237430122849934e-05,1.3646938882394456e-05,9.783399565115887e-06,2.411059409628835e-07,1.7610339723309183e-07,2.7351140750499815e-06,8.372421760305964e-06,5.7047907594688175e-06,1.3672008713978118e-07,0.02593330298350215
58.1,0.0034195263852665808,0.000530133709918497,0.0024227081487622456,0.001473789741249526,0.00014346925402041383,0.0006935031264131382,0.0005350149888127955,0.00016093295801745342,0.00011544202068455056,4.66758243233931e-05,0.00019425742071301538,0.00015989707169342422,5.736534499142138e-05,4.16041912997145e-05,1.7646548684482932e-06,1.3669572877912336e-06,1.3659853277615993e-05,5.1366585330000434e-05,4.2249901401176616e-05,1.3574031408185632e-05,9.727252154475353e-06,2.392727014450975e-07,1.7473604611255045e-07,2.72308547921929e-06,8.359369730872753e-06,5.68812812493582e-06,1.3607431719084167e-07,0.02587173476273085
58.150000000000006,0.003416352247328798,0.0005300456790567718,0.0024170259927289886,0.0014690517139054682,0.00014308489925939907,0.0006922023198458433,0.0005333830863565941,0.00016007774356262592,0.00011478477222083012,4.649215826702956e-05,0.0001939357740963518,0.00015942296931290706,5.705926227081768e-05,4.136590551337007e-05,1.7511811048231734e-06,1.3561621615099792e-06,1.3601097821471176e-05,5.128513492702515e-05,4.212578279863649e-05,1.3501543085049381e-05,9.67144965849387e-06,2.374579736201857e-07,1.73383334462811e-07,2.71116479970806e-06,8.346326556091268e-06,5.671529397496801e-06,1.354341394603239e-07,0.025810365176537946
58.2,0.003413179798192907,0.0005299596969706611,0.0024113568880099246,0.001464329075215067,0.00014270466993715968,0.0006909023799909958,0.0005317555299114634,0.0001592274441253567,0.00011413153350397027,4.6310306619718685e-05,0.00019361402032724742,0.0001589499886790559,5.675493530003144e-05,4.112907601567228e-05,1.7378185311146966e-06,1.3454586474134305e-06,1.35429117671588e-05,5.1203627836533445e-05,4.200194571693597e-05,1.342947159288048e-05,9.615990128542227e-06,2.3566110579768978e-07,1.7204465034614886e-07,2.6993491417743114e-06,8.333290329799081e-06,5.654991670775095e-06,1.3479927064991013e-07,0.025749193418427286
58.25,0.0034100090410050603,0.0005298757332901459,0.002405700811968881,0.001459621779147009,0.00014232853146427363,0.0006896033191760487,0.0005301323150930054,0.00015838202972774188,0.00011348227869886848,4.6130254979342965e-05,0.00019329216478348286,0.00015847813016973725,5.645235349984049e-05,4.0893693476153105e-05,1.7245661639076089e-06,1.3348459156579535e-06,1.34852906501337e-05,5.112206562483836e-05,4.18783904453954e-05,1.3357814586503398e-05,9.56087158027004e-06,2.3388136540719746e-07,1.707193047046195e-07,2.687635924881238e-06,8.320258642935858e-06,5.638511378145977e-06,1.341690054198061e-07,0.02568821868008153
58.300000000000004,0.0034068399788979606,0.0005297937578825988,0.002400057741951833,0.0014549297797650897,0.00014195644947565444,0.0006883051496246852,0.0005285134374467584,0.00015754147058238627,0.00011283698214364789,4.5951989033880125e-05,0.0001929702128092531,0.00015800739412820652,5.615150635618005e-05,4.0659748625730876e-05,1.711423029042109e-06,1.3243231443745358e-06,1.3428230033219767e-05,5.104044984939606e-05,4.175511726536337e-05,1.328656969100411e-05,9.506091987508097e-06,2.3211798071874498e-07,1.6940659797303293e-07,2.6760229294682486e-06,8.307228662088074e-06,5.622084414713122e-06,1.3354227445716936e-07,0.025627440152790518
58.35,0.00340367261499088,0.000529713740851417,0.0023944276552874005,0.0014502530312283993,0.00014158838982948364,0.0006870078834572577,0.0005268988924490458,0.000156705737091169,0.00011219561834846956,4.577549456101596e-05,0.0001926481697152118,0.0001575377808634522,5.585238341974951e-05,4.042723225630742e-05,1.698388161521362e-06,1.3138895195875233e-06,1.337172550650911e-05,5.0958782058632794e-05,4.16321264488898e-05,1.3215734498334915e-05,9.451649277770921e-06,2.3037017702320004e-07,1.6810586828233576e-07,2.6645083332622233e-06,8.29419721939564e-06,5.605706270295937e-06,1.3291784350217318e-07,0.02556685702907824
58.400000000000006,0.0034005069523896777,0.0005296356525346621,0.0023888105292873252,0.0014455914877914977,0.00014122431860614406,0.0006857115326912254,0.0005252886755078163,0.00015587479984401623,0.00011155816199435191,4.5600757427756613e-05,0.0001923260407785173,0.00015706929065053752,5.555497430562095e-05,4.019613522036738e-05,1.6854606054199932e-06,1.3035442351342417e-06,1.3315772687268307e-05,5.087706379177101e-05,4.1509418257346704e-05,1.314530656529278e-05,9.397541329489926e-06,2.2863720106408823e-07,1.6681650450983274e-07,2.6530907361697974e-06,8.281160911099047e-06,5.589372167110862e-06,1.3229457111768428e-07,0.025506468504194718
58.45,0.0033973429941868256,0.0005295594635037045,0.002383206341246962,0.001440945103804596,0.00014086420210715524,0.0006844161092415969,0.0005236827819634805,0.0001550486296176831,0.00011092458793199962,4.5427763590040804e-05,0.00019200383124288152,0.00015660192373094064,5.525926869285038e-05,3.9966448430580534e-05,1.672639413793606e-06,1.2932864925855353e-06,1.326036721985156e-05,5.0795296578660045e-05,4.138699294003899e-05,1.3075283412932489e-05,9.343765971057672e-06,2.2691833305440597e-07,1.6553792931058378e-07,2.641769173107957e-06,8.268116201892473e-06,5.573077197042821e-06,1.31671631956054e-07,0.025446273777286983
58.5,0.003394180743461423,0.0005294851445618732,0.002377615068445754,0.001436313833713723,0.00014050800685410953,0.0006831216249213697,0.0005220812070897388,0.00015422719737454198,0.00011029487118063925,4.5256499092351406e-05,0.0001916815463186201,0.00015613568031289189,5.496525632409053e-05,3.973816285940607e-05,1.6599236485892575e-06,1.2831155011671756e-06,1.3205504775619977e-05,5.071348193961585e-05,4.1264850732847405e-05,1.3005662527434114e-05,9.290320981710992e-06,2.2521289000405712e-07,1.6426957958482353e-07,2.6305431144653976e-06,8.25505953221835e-06,5.556816455033532e-06,1.3104865198880842e-07,0.02538627205230896
58.550000000000004,0.0033910202032792205,0.000529412666743112,0.0023720366881477117,0.0014316976320608956,0.0001401556995876101,0.0006818280914419738,0.0005204839460944041,0.0001534104742613796,0.00010966898692686366,4.508695006732699e-05,0.0001913591911827051,0.00015567056057170934,5.4672927005206187e-05,3.9511269538699664e-05,1.647312380556936e-06,1.2730304776821714e-06,1.3151181052866413e-05,5.063162138527496e-05,4.114299185694635e-05,1.2936441362403056e-05,9.237204094228261e-06,2.2352022515572383e-07,1.6301090825413666e-07,2.619412454233769e-06,8.241987425670713e-06,5.540585166738318e-06,1.3042575617298705e-07,0.02532646253883049
58.6,0.003387861376692639,0.0005293420013106405,0.0023664711776018896,0.0014270964534842832,0.00013980724726621058,0.0006805355204137152,0.0005188909941202198,0.00015259843160820194,0.0001090469105234844,4.491910273537309e-05,0.00019103677097881947,0.0001552065646501323,5.438227060489159e-05,3.928575955932304e-05,1.6348046891620096e-06,1.2630306464339598e-06,1.3097391776744828e-05,5.054971641646718e-05,4.1021416517637084e-05,1.2867617342539499e-05,9.184412999363828e-06,2.2183972662957046e-07,1.6176140218471723e-07,2.608377486197426e-06,8.228896593746825e-06,5.524378809824579e-06,1.2980355415055575e-07,0.025266844452776455
58.650000000000006,0.0033847042667407906,0.0005292731197556207,0.00236091851404285,0.0014225102527183635,0.00013946261706535555,0.0006792439233462192,0.0005173023462456679,0.00015179104092704544,0.00010842861748839107,4.4752943404273024e-05,0.00019071429081741329,0.000154743692658652,5.409327705428961e-05,3.906162407075558e-05,1.6223996624986237e-06,1.2531152391504568e-06,1.304413269920304e-05,5.046776852411098e-05,4.090012490333421e-05,1.2799187868574878e-05,9.13194535189303e-06,2.201708166346799e-07,1.605205924700587e-07,2.597438868913503e-06,8.215784035284062e-06,5.5081932288305646e-06,1.2918307474962678e-07,0.025207417016977655
58.7,0.003381548876449499,0.0005292059937958296,0.0023553786746911384,0.0014179389845940826,0.0001391217763763237,0.0006779533116488768,0.0005157179974857752,0.00015098827391079784,0.00010781408350341984,4.4588458468798936e-05,0.00019039175577576227,0.00015428194467584095,5.380593634661356e-05,3.883885428070895e-05,1.6100963972040776e-06,1.2432834949089943e-06,1.2991399598917801e-05,5.038577918913557e-05,4.0779117184739794e-05,1.273115032333707e-05,9.079798778095694e-06,2.1851295287510466e-07,1.5928804585618598e-07,2.5865975805410635e-06,8.202647128035413e-06,5.492024743284788e-06,1.285656353677398e-07,0.025148179461442578
