Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(1),J_7s1/2(2),J_total_Bh_relativistic
62.0,0.0031192462735966783,0.0004572253522252336,0.0024920684308731476,0.001439238225487464,0.0001511359954908209,0.0006760151871091138,0.0005327882949100235,0.0001718277601194149,0.00011825204874895872,5.462607430157559e-05,0.0001893544016100511,0.0001643249640144713,6.43103136456426e-05,4.4969091197113205e-05,2.1482888048326494e-06,1.6131387033524821e-06,1.7253389755784165e-05,5.269996180392083e-05,4.602331159990906e-05,1.6697026513200343e-05,1.1542499983780185e-05,4.2296180190434287e-07,3.1015559346537146e-07,3.840634206031376e-06,9.974786882769862e-06,7.5081883204624295e-06,1.1958994394820522e-06,6.685023492945945e-07,3.3398395197654896e-07,0.025303269079757863
62.050000000000004,0.003116698932816818,0.0004570014639371911,0.0024870433251971786,0.0014349873182119906,0.00015058190072879404,0.000675033631519494,0.0005313145076960402,0.0001709888310780422,0.00011762734329067486,5.436785624010481e-05,0.0001891297232165393,0.00016388626207565054,6.399555094016748e-05,4.4730299588163116e-05,2.133071196330076e-06,1.6012676913098769e-06,1.7167043134179137e-05,5.264203725683398e-05,4.590194567945396e-05,1.6615281044118576e-05,1.1481142371130375e-05,4.199835869071067e-07,3.0789069557178823e-07,3.821121964849667e-06,9.964139920210306e-06,7.488651365503216e-06,1.1900532161068915e-06,6.64955040612443e-07,3.3221100280000834e-07,0.025247329641433176
62.1,0.003114152699132732,0.00045678061219634657,0.0024820279530330547,0.0014307490759976377,0.00015003235767566069,0.0006740519350308645,0.0005298441923530104,0.00017015433587093124,0.0001170061741918594,5.411162914031714e-05,0.0001889046812396265,0.0001634484491967255,6.368244409765363e-05,4.449286014359132e-05,2.1179701921993646e-06,1.5894905815797996e-06,1.708135190561537e-05,5.2583984094001256e-05,4.578081192562298e-05,1.653396560609214e-05,1.1420133160770524e-05,4.1702772520525194e-07,3.0564326239653175e-07,3.8017455865265304e-06,9.953465226406184e-06,7.46914801748595e-06,1.1842298995455627e-06,6.614235053679755e-07,3.3044816005212397e-07,0.025191559823440162
62.150000000000006,0.003111607574860146,0.0004565627683876111,0.0024770223017916305,0.0014265234643573617,0.00014948733629431988,0.0006730701090128055,0.0005283773468587915,0.00016932424963552397,0.00011638852032218133,5.3857380477769295e-05,0.00018867928002675515,0.0001630115262961245,6.337098398780055e-05,4.425676484890931e-05,2.1029848339420107e-06,1.5778065808694896e-06,1.6996311999939713e-05,5.2525803587700264e-05,4.5659910753122845e-05,1.645307777405164e-05,1.1359470209876495e-05,4.1409352609216677e-07,3.034126601352605e-07,3.7825047052349833e-06,9.942760975166472e-06,7.4496737458596876e-06,1.1784303549625179e-06,6.579085073327271e-07,3.2869467016162237e-07,0.025135958973514262
62.2,0.003109063562306528,0.0004563479040729235,0.002472026358857417,0.0014223104488661552,0.00014894680670173239,0.0006720881647712978,0.000526913969132552,0.00016849854765428723,0.00011577436068254109,5.360509778835716e-05,0.0001884535239107755,0.00016257549426316895,6.306116153149167e-05,4.4022005738251454e-05,2.088114171452211e-06,1.566214903003747e-06,1.691191936611722e-05,5.246749700685814e-05,4.553924256476383e-05,1.6372615118972033e-05,1.1299151364318384e-05,4.111803315187977e-07,3.011982858440194e-07,3.7633992190644068e-06,9.932025424424482e-06,7.43022422001429e-06,1.1726556550382e-06,6.544110248451741e-07,3.2694984638619506e-07,0.02508052644483366
62.25,0.0031065206637710947,0.00045613599099042544,0.0024670401115889024,0.0014181099951611962,0.00014841073916842387,0.0006711061135488167,0.00052545405703537,0.00016767720535385263,0.00011516367440423812,5.335476866817708e-05,0.0001882274172098445,0.00016214035395831921,6.27529677005171e-05,4.3788574894083356e-05,2.073357262939093e-06,1.5547147688574927e-06,1.6828169972209717e-05,5.240906561698753e-05,4.541880775113791e-05,1.6292575209713505e-05,1.1239174461060153e-05,4.082875269883655e-07,2.9899957783050894e-07,3.7444292704827937e-06,9.921256963854226e-06,7.410795411921047e-06,1.1669068699670074e-06,6.509319810208407e-07,3.252132436108721e-07,0.02502526159588401
62.300000000000004,0.0031039788815448235,0.0004559270010536394,0.0024620635473188816,0.001413922068942,0.00014787910411798733,0.0006701239665244303,0.0005239976083708294,0.00016686019830416254,0.00011455644074814477,5.3106380773386017e-05,0.00018800096422732764,0.0001617061062134198,6.24463935172981e-05,4.3556464446912124e-05,2.058713174849742e-06,1.5433054062890286e-06,1.674505980535437e-05,5.235051068012848e-05,4.5298606690362965e-05,1.621295561523963e-05,1.1179537331080468e-05,4.0541455136004704e-07,2.968160249871611e-07,3.7255952210855333e-06,9.91045415956587e-06,7.391383690699013e-06,1.1611848791738104e-06,6.474719857189599e-07,3.2348480163476245e-07,0.02497016379029924
62.35,0.003101438217910465,0.0004557209063506489,0.00245709665335478,0.0014097466359705693,0.00014735187212658419,0.0006691417348138997,0.0005225446208856138,0.00016604750221762112,0.00011395263910388529,5.285992182006003e-05,0.00018777416925170307,0.00016127275183194318,6.214143005461277e-05,4.33256665749983e-05,2.0441809817929924e-06,1.531986050073971e-06,1.6662584871741788e-05,5.2291833454796536e-05,4.5178639747902e-05,1.6133753907160875e-05,1.1120237802745837e-05,4.0256090535772094e-07,2.94647174881373e-07,3.7068976212586074e-06,9.899615794841578e-06,7.37198590719266e-06,1.1554902613970885e-06,6.440312043313596e-07,3.217649190050114e-07,0.02491523239693227
62.400000000000006,0.003098898675142549,0.00045551767914328106,0.002452139416978974,0.0014055836620715334,0.00014682901392244326,0.0006681594294697807,0.0005210950922700925,0.00016523909294824905,0.0001133522489890192,5.2615379584050996e-05,0.00018754703655646831,0.00016084029158923153,6.183806843532263e-05,4.3096173504069004e-05,2.029759766463951e-06,1.5207559418398345e-06,1.6580741196593204e-05,5.2233035195937384e-05,4.505890727646472e-05,1.605496766254355e-05,1.1061273705556315e-05,3.997261586132834e-07,2.9249264045220473e-07,3.6883371755069143e-06,9.88874090595427e-06,7.352599466935202e-06,1.1498232909733738e-06,6.406093988186975e-07,3.2005443742138053e-07,0.02486046679026278
62.45,0.0030963602555074,0.000455317291866292,0.0024471918254491123,0.0014014331131322968,0.0001463105003853595,0.0006671770614815304,0.0005196490201589075,0.00016443494649084501,0.00011275525004823105,5.237274190084226e-05,0.00018731957040004962,0.00016040872623273832,6.153629983210106e-05,4.2867977507033205e-05,2.0154486195693036e-06,1.509614330001299e-06,1.6499524824136673e-05,5.2174117154888356e-05,4.493940961599748e-05,1.597659446691813e-05,1.1002642874175293e-05,3.9690995510773615e-07,2.9035210519503025e-07,3.66991470430259e-06,9.877828812213395e-06,7.333222390143214e-06,1.1441840281070746e-06,6.372061013685922e-07,3.1835454149572344e-07,0.0248058663510551
62.5,0.0030938229612631424,0.00045511971712655397,0.002442253865998435,0.0013972949551031735,0.00014579630254619048,0.0006661946417756134,0.0005182064021315523,0.0001636350389801501,0.000112161622052524,5.213199666540237e-05,0.00018709177502571343,0.00015997805648226753,6.123611546716234e-05,4.264107090369809e-05,2.0012466397533264e-06,1.4985604696961057e-06,1.6418931817581613e-05,5.211508057934666e-05,4.482014709376473e-05,1.5898631917415255e-05,1.094434315264758e-05,3.941120169067099e-07,2.882253267453273e-07,3.651631103390432e-06,9.866879139502895e-06,7.313853357634098e-06,1.1385724605626332e-06,6.338208291993725e-07,3.166666001776991e-07,0.02475143046705074
62.550000000000004,0.0030912867946597147,0.0004549249277022458,0.0024373255258360897,0.0013931691539975266,0.00014528639158635224,0.0006652121812156125,0.0005167672357129501,0.00016283934669001853,0.00011157134489841941,5.18931318320377e-05,0.0001868636546614806,0.00015954828303021214,6.0937506611992465e-05,4.2415446060487314e-05,1.987152933524648e-06,1.4875936227216106e-06,1.633895825909163e-05,5.205592671334449e-05,4.470112002452388e-05,1.5821077625955075e-05,1.0886372398705803e-05,3.913321461204727e-07,2.861121388003177e-07,3.6334873015460123e-06,9.85589183671604e-06,7.294491741782433e-06,1.1329886463970767e-06,6.304532473608919e-07,3.149919867057577e-07,0.024697158533470383
62.6,0.0030887517579388795,0.0004547328965420452,0.0024324067921474507,0.0013890556758919042,0.00014478073883731414,0.0006642296906023414,0.0005153315183740267,0.00016204784603259296,0.00011098439860716138,5.1656135414243676e-05,0.0001866352135200429,0.0001591194065417913,6.064046458708106e-05,4.219109539016085e-05,1.9731666151837334e-06,1.4767130574719731e-06,1.6259600249755226e-05,5.199665679723067e-05,4.458232871079271e-05,1.574392922241357e-05,1.0828728488062566e-05,3.8857022505216475e-07,2.8401245134349193e-07,3.6154842178146112e-06,9.844867184647788e-06,7.275137621846546e-06,1.1274328218710082e-06,6.271032319405267e-07,3.133319118862373e-07,0.02464304995320078
62.650000000000006,0.0030862178533342314,0.00045454359676432374,0.0024274976520944264,0.0013849544869261668,0.0001442793157800917,0.0006632471806739583,0.0005138992475322789,0.00016126051355748358,0.00011040076332392553,5.14209954845543e-05,0.00018640645579868164,0.00015869142765528567,6.034498076165429e-05,4.196801135153606e-05,1.959286806751058e-06,1.4659180488759575e-06,1.6180853909553995e-05,5.193727206765843e-05,4.446377344320627e-05,1.56671843576897e-05,1.0771409318585962e-05,3.8582621453264204e-07,2.819262491637766e-07,3.597622719265129e-06,9.833805797075682e-06,7.255791783222446e-06,1.1219054634823967e-06,6.237708560019009e-07,3.1168729540000706e-07,0.024589104136692633
62.7,0.003083685083071211,0.00045435700165634424,0.0024225980928157787,0.0013808655533036219,0.00014378209404473954,0.000662264662106084,0.0005124704205523418,0.00016047732595095366,0.000109820419317034,5.1187700174390814e-05,0.00018617738567918907,0.00015826434698227232,6.005104655340951e-05,4.174618644921085e-05,1.945512637896015e-06,1.4552078783353758e-06,1.6102715377328348e-05,5.187777375757904e-05,4.434545450095868e-05,1.5590840706599712e-05,1.071441281425879e-05,3.831001504764464e-07,2.798535886900707e-07,3.579903580272559e-06,9.822708613941994e-06,7.2364557004399785e-06,1.1164073105883527e-06,6.204563671279877e-07,3.1005868883672415e-07,0.02453532050169273
62.75,0.003081153449367113,0.0004541730846734608,0.002417708101427428,0.0013767888412911462,0.00014328904540984218,0.0006612821455119201,0.0005110450347465487,0.0001596982600351081,0.00010924334697717423,5.095623767390859e-05,0.00018594800732779157,0.00015783816510785728,5.975865342825061e-05,4.152561323328783e-05,1.9318432458664867e-06,1.4445818336641185e-06,1.602518081074024e-05,5.181816309624042e-05,4.42273721523222e-05,1.5514895970527928e-05,1.0657736928826292e-05,3.8039213873127907e-07,2.7779459319457886e-07,3.562327444295839e-06,9.811576886738766e-06,7.217131504023118e-06,1.110939354931806e-06,6.171602062269142e-07,3.084462568390939e-07,0.024481698472899913
62.800000000000004,0.0030786229544310976,0.00045399181943832085,0.0024128276650227628,0.001372724317219312,0.0001428001418020046,0.0006602996414423706,0.0005096230873754905,0.000158923292767088,0.00010866952681662336,5.0726596231843033e-05,0.00018571832489507547,0.00015741288259090762,5.946779290002498e-05,4.130628429910041e-05,1.918277775419119e-06,1.434039209027803e-06,1.5948246386233034e-05,5.175844130919029e-05,4.41095266552349e-05,1.5439347879769448e-05,1.0601379649044685e-05,3.7770234833288034e-07,2.757494464556079e-07,3.544894789047014e-06,9.800412156389443e-06,7.197821931702334e-06,1.105502791203188e-06,6.138830470508486e-07,3.06849818290166e-07,0.024428237481510223
62.85,0.0030760936004642016,0.00045381317974007044,0.002407956770672952,0.0013686719474825108,0.00014231535529534177,0.0006593171603861661,0.0005082045756485697,0.00015815240123826966,0.00010809893946847772,5.049876415535426e-05,0.00018548834251591503,0.000156988499964282,5.917845653026173e-05,4.1088192286940355e-05,1.9048153787502726e-06,1.4235793048840164e-06,1.5871908298988303e-05,5.169860961828275e-05,4.3991918257946134e-05,1.5364194195506657e-05,1.0545338997451585e-05,3.7503100331758254e-07,2.737183850117265e-07,3.527605895854429e-06,9.789216224110303e-06,7.178530264887603e-06,1.1000989154176322e-06,6.106257834523804e-07,3.0526894366398464e-07,0.024374936964524658
62.900000000000006,0.003073565389659347,0.00045363713953356114,0.002403095405427242,0.0013646316985390678,0.00014183465811096663,0.0006583347127699882,0.0005067894967245502,0.00015738556267346746,0.0001075315656858862,5.027272980987021e-05,0.00018525806430940233,0.00015656501773505944,5.889063592791072e-05,4.087132988178663e-05,1.891455215427621e-06,1.41320142792313e-06,1.5796162762879406e-05,5.163866924168757e-05,4.387454719970722e-05,1.528943271136973e-05,1.0489613034590389e-05,3.723783732846816e-07,2.717016891825717e-07,3.5104608239104244e-06,9.77799111591631e-06,7.1592602517681065e-06,1.0947289685207096e-06,6.073894080092705e-07,3.03703094567897e-07,0.024321796363735073
62.95,0.0030710383242013558,0.0004534636729385601,0.0023982435563132697,0.0013606035369113645,0.00014135802261647817,0.0006573523089585984,0.0005053778477121056,0.00015662275443014277,0.00010696738634128978,5.004848161892904e-05,0.00018502749437877982,0.00015614243638476766,5.860432274908345e-05,4.06556898130362e-05,1.878196452322435e-06,1.4029048910097144e-06,1.5721006010422158e-05,5.157862139390116e-05,4.3757413711494324e-05,1.5215061254541091e-05,1.0434199860633435e-05,3.6974476293812074e-07,2.6969967307403356e-07,3.493459389966216e-06,9.766739041603384e-06,7.140016018868196e-06,1.0893939481434518e-06,6.041747950245804e-07,3.0215177890473366e-07,0.024268815124452597
63.0,0.003068512406266955,0.00045329275423896214,0.0023934012103373576,0.001356587429185948,0.00014088542132544777,0.0006563699592549669,0.0005039696256703611,0.00015586395399761605,0.00010640638242566462,4.982600806401993e-05,0.00018479663681137453,0.00015572075636960923,5.8319508696794535e-05,4.0441264854235855e-05,1.8650382635424885e-06,1.392689013124504e-06,1.5646434292722335e-05,5.1518467285758147e-05,4.364051801674858e-05,1.5141077686373711e-05,1.0379097616362127e-05,3.671305008692577e-07,2.677126738232406e-07,3.476601153896952e-06,9.755462349186266e-06,7.120801973319339e-06,1.0840944351319186e-06,6.009824652483272e-07,3.006146860118829e-07,0.024215992694185798
63.050000000000004,0.0030659876380247915,0.0004531243578820047,0.0023885683544848167,0.001352583342013646,0.00014041682689690534,0.0006553876739004043,0.0005025648276094333,0.00015510913899628457,0.0001058485350477708,4.960529768442295e-05,0.00018456549567853468,0.00015529997812068692,5.803618552070486e-05,4.022804782281591e-05,1.8519798303656253e-06,1.382553119306939e-06,1.557244387942044e-05,5.145820812444258e-05,4.352386033211868e-05,1.5067479902504629e-05,1.0324304483477377e-05,3.6453592786717206e-07,2.657410403679971e-07,3.4598854104129353e-06,9.744163475892987e-06,7.101622698464327e-06,1.0788304871493532e-06,5.978124290748941e-07,2.9909176702754394e-07,0.024163328521522382
63.1,0.003063464021635442,0.0004529584584774849,0.0023837449757202487,0.0013485912421096764,0.0001399522121348247,0.0006544054630746965,0.0005011634504909672,0.00015435828717684462,0.00010529382543340572,4.938633907704794e-05,0.00018433407503556842,0.00015488010204422797,5.775434501686592e-05,4.0016031579825355e-05,1.8390203411739588e-06,1.3724965405982646e-06,1.5499031058633792e-05,5.139784511349772e-05,4.3407440868190546e-05,1.4994265832456446e-05,1.0269818684228838e-05,3.6196138505770554e-07,2.6378512204295627e-07,3.4433111870424306e-06,9.732844896908471e-06,7.082482845656765e-06,1.073601633651347e-06,5.946641767514193e-07,2.9758323885951275e-07,0.02411082205539468
63.150000000000006,0.003060941559251422,0.0004527950307969795,0.002378931060987838,0.0013446110962537523,0.00013949154998760764,0.0006534233368962383,0.0004997654912286665,0.00015361137641951736,0.00010474223492466153,4.916912089627187e-05,0.0001841023789216842,0.00015446112852180623,5.747397902746494e-05,3.980520902966819e-05,1.82615899138868e-06,1.3625186139851638e-06,1.5426192136896136e-05,5.133737945283324e-05,4.329125983018845e-05,1.492143343873117e-05,1.0215638480367007e-05,3.594072021757645e-07,2.618452573090656e-07,3.4268772483617684e-06,9.721509073117637e-06,7.063387025231839e-06,1.068406971954571e-06,5.915368222451127e-07,2.9608951160290437e-07,0.024058472744753128
63.2,0.003058420253017199,0.000452634049773067,0.0023741265972116524,0.0013406428712901901,0.00013903481354756833,0.0006524413054221728,0.0004983709466888236,0.00015286838473328065,0.00010419374497918839,4.895363185377573e-05,0.00018387041135993384,0.00015404305791056401,5.7195079440571936e-05,3.959557311984174e-05,1.8133949834055096e-06,1.352618682343957e-06,1.5353923439095258e-05,5.127681233872918e-05,4.3175317418633254e-05,1.484898071541285e-05,1.0161762171438109e-05,3.5687368626691493e-07,2.599217629133157e-07,3.4105821063034137e-06,9.71015839912061e-06,7.044339699594266e-06,1.0632453294048579e-06,5.884293352929864e-07,2.946110607243609e-07,0.024006280038502772
63.25,0.0030559001050692015,0.0004524754904985523,0.0023693315712959334,0.0013366865341280093,0.00013858197605041595,0.0006514593786485293,0.0004969798136908441,0.00015212929025510392,0.00010364833716946118,4.8739860718379825e-05,0.00018363817635715682,0.00015362589054343186,5.691763818988721e-05,3.938711684067596e-05,1.8007275265307382e-06,1.3427960943853143e-06,1.528222130840873e-05,5.1216144963835375e-05,4.305961382994306e-05,1.477690568630616e-05,1.0108188092456307e-05,3.5436111109470015e-07,2.580149237535923e-07,3.3944240362355345e-06,9.69879515277834e-06,7.025345081202764e-06,1.058115439167936e-06,5.853407543259029e-07,2.9314827820396464e-07,0.0239542433854716
63.300000000000004,0.0030533811175358296,0.000452319328225694,0.002364545970125391,0.0013327420517410332,0.00013813301087473758,0.0006504775665103649,0.0004955920890077676,0.00015139407124918852,0.00010310599318205177,4.852779631587839e-05,0.0001834056779039272,0.0001532096267293474,5.6641647254490614e-05,3.917983322507453e-05,1.7881558369178866e-06,1.3330502045995153e-06,1.5211082106238338e-05,5.115537851716585e-05,4.294414925696365e-05,1.4705206402649367e-05,1.0054914611002542e-05,3.518697075012854e-07,2.561249836907689e-07,3.378401098380806e-06,9.687421447497791e-06,7.006407037949582e-06,1.0530160850787037e-06,5.822702980898569e-07,2.9170133696203236e-07,0.023902362234233712
63.35,0.0030508632925374682,0.00045216553836543424,0.0023597697805654953,0.0013288093911679889,0.0001376878915414804,0.0006494958788819079,0.0004942077693667868,0.00015066270610621246,0.00010256669481690577,4.8317427528873264e-05,0.00018317291997450223,0.00015279426675347303,5.636709865859191e-05,3.897371534825737e-05,1.7756791375049668e-06,1.323380373202232e-06,1.5140502212143558e-05,5.1094514184087387e-05,4.282892388941696e-05,1.463388094044958e-05,1.0001940123812125e-05,3.4939965493339733e-07,2.542521375100993e-07,3.3625111640297366e-06,9.676039188383824e-06,6.987529008070562e-06,1.0479461967301077e-06,5.792173722226654e-07,2.902700929552557e-07,0.0238506360327708
63.400000000000006,0.003048346632186494,0.00045201409648663074,0.0023550029894627627,0.0013248885195125994,0.00013724659171343272,0.0006485143255767014,0.0004928268514497601,0.00014993517334257862,0.00010203042398662312,4.810874329660626e-05,0.0001829399065267726,0.0001523798108774119,5.6093984471281974e-05,3.876875632750439e-05,1.7632966579523183e-06,1.3137859660808206e-06,1.5070478023774364e-05,5.1033553146301594e-05,4.271393791425748e-05,1.4562927397496922e-05,9.949263052925048e-06,3.469510743058769e-07,2.523965241899868e-07,3.346751945906893e-06,9.664650033274343e-06,6.968713926314367e-06,1.0429049003385398e-06,5.761815342491256e-07,2.888540364929272e-07,0.02379906422809074
63.45,0.0030458311385872907,0.0004518649783152916,0.002350245583645048,0.001320979403943681,0.00013680908519470562,0.0006475329163477509,0.0004914493318937235,0.000149211451599669,0.00010149716271574445,4.790173261479106e-05,0.00018270664150221518,0.0001519662593394231,5.582229680628581e-05,3.856494932190102e-05,1.7510076345810585e-06,1.3042663547411473e-06,1.5001005956804093e-05,5.0972496581820293e-05,4.259919151592889e-05,1.4492343890122143e-05,9.8968818414832e-06,3.445240223340589e-07,2.5055822159177083e-07,3.331121031968403e-06,9.653255359540566e-06,6.949964162686819e-06,1.0378915385099207e-06,5.731624828425433e-07,2.874522950013426e-07,0.02374764626593434
63.5,0.003043316813836256,0.0004517181597338125,0.002345497549921826,0.0013170820116952305,0.00013637534593021296,0.0006465516608876707,0.0004900752072913967,0.00014849151964310155,0.00010096689314004079,4.7696384535443755e-05,0.00018247312882584693,0.00015155361235463512,5.555202782171611e-05,3.8362287532084876e-05,1.7388113103120898e-06,1.294820916254906e-06,1.4932082444862488e-05,5.091134566493371e-05,4.2484684876514674e-05,1.4422128549767597e-05,9.844794949266488e-06,3.4211848742566694e-07,2.4873724264222424e-07,3.3156159218465384e-06,9.641856237380765e-06,6.931281474699253e-06,1.0329056632741782e-06,5.701600842682064e-07,2.860636853047571e-07,0.023696381590602358
63.550000000000004,0.0030408036600218145,0.0004515736167802164,0.0023407588750844793,0.0013131963100665163,0.0001359453480051519,0.0006455705688288352,0.0004887044741916872,0.00014777535636199273,0.00010043959750580851,4.749268816671282e-05,0.00018223937240618125,0.00015114187011525828,5.5283169719828454e-05,3.8160764199993997e-05,1.7267069346057015e-06,1.2854490332074563e-06,1.4863703939469595e-05,5.085010156617163e-05,4.237041817577942e-05,1.435227951944659e-05,9.793000848066252e-06,3.3973438718448136e-07,2.469335330431497e-07,3.300234065112948e-06,9.630453410169128e-06,6.912666973710198e-06,1.0279469947402172e-06,5.67174395897043e-07,2.846868114517044e-07,0.02364526964482722
63.6,0.003038291679224429,0.0004514313256473959,0.0023360295459065815,0.0013093222664221655,0.00013551906564448273,0.000644589649743529,0.0004873371291001906,0.00014706294076822406,9.991525816916878e-05,4.72906326727082e-05,0.00018200537613518583,0.00015073103279079615,5.501571474677767e-05,3.7960372608616646e-05,1.7146937634017452e-06,1.276150093646165e-06,1.4795866909970848e-05,5.0788765452257435e-05,4.22563915910995e-05,1.4282794950168436e-05,9.741498016998e-06,3.373715675424088e-07,2.451469705106834e-07,3.2849729005057124e-06,9.619047282246639e-06,6.894121105665039e-06,1.0230153361813999e-06,5.642056332679379e-07,2.833201998225648e-07,0.023594309869584187
63.650000000000006,0.00303578087351661,0.00045129126268235773,0.0023313095491441756,0.0013054598481922455,0.0001350964732124079,0.0006436089131441001,0.0004859731684796862,0.0001463542519957122,9.93938575953707e-05,4.709020727332925e-05,0.00018177114388824217,0.00015032110052825494,5.4749655192374964e-05,3.7761106081742145e-05,1.7027710590603623e-06,1.2669234910292344e-06,1.4728567843473618e-05,5.0727338486055344e-05,4.214260529728424e-05,1.4213672997407666e-05,9.69028493785693e-06,3.350298035040069e-07,2.4337736552040023e-07,3.2698298952568913e-06,9.60763791436315e-06,6.875643646303706e-06,1.0181104496545241e-06,5.612540525552126e-07,2.8196245500050947e-07,0.023543501703796602
63.7,0.0030332712449629273,0.0004511534043854703,0.002326598871536058,0.0013016090228723505,0.0001346775452118517,0.0006426283684831145,0.0004846125887506312,0.00014564926929968482,9.887537835810001e-05,4.689140124409237e-05,0.0001815366795241073,0.00014991207345235256,5.4484983389846885e-05,3.75629579837136e-05,1.6909380903033025e-06,1.2577686241750457e-06,1.4661803244785812e-05,5.066582182651134e-05,4.20290594662916e-05,1.4144911817695383e-05,9.639360090619219e-06,3.327088014577578e-07,2.416244635117576e-07,3.2548025836660744e-06,9.596225026803722e-06,6.857233710705895e-06,1.0132319178165427e-06,5.583197664958466e-07,2.8061241038255447e-07,0.023492844584002193
63.75,0.0030307627956200215,0.00045101772740971315,0.0023218974998040535,0.0012977697580236773,0.00013426225628393863,0.0006416480251535114,0.0004832553862916491,0.00014494797205595906,9.835980313879101e-05,4.6694203915957325e-05,0.0001813019868848767,0.00014950395166572558,5.422169171559481e-05,3.736592171918158e-05,1.6791941321557764e-06,1.2486848972119784e-06,1.4595569636356564e-05,5.060421662858826e-05,4.1915754266844134e-05,1.4076509565407782e-05,9.588721949188493e-06,3.3040820298088024e-07,2.3988794848489257e-07,3.2398886040906967e-06,9.584808010061466e-06,6.838889776854901e-06,1.0083790350132794e-06,5.554025607658852e-07,2.792692423485767e-07,0.023442337944154068
63.800000000000004,0.003028255527536614,0.00045088420855992934,0.002317205420653292,0.0012939420212731054,0.00013385058120747223,0.0006406678924887611,0.0004819015574400166,0.0001442503397602254,9.784711472594367e-05,4.649860467515315e-05,0.00018106706979594925,0.00014909673524913546,5.395977258895602e-05,3.71699907328595e-05,1.6675384658888846e-06,1.2396717195287328e-06,1.452986355821949e-05,5.054252404319599e-05,4.1802689863953876e-05,1.4008464389823225e-05,9.538368977481965e-06,3.2812759003865393e-07,2.3816744790250206e-07,3.2250857335651354e-06,9.57338594275721e-06,6.820609722703568e-06,1.003550771371401e-06,5.525018020745954e-07,2.779325210475424e-07,0.02339198121576387
63.85,0.003025749442753519,0.00045075282479208035,0.0023125226207724877,0.001290125780313274,0.00013344249489841356,0.0006396879797630239,0.00048055109849214653,0.0001435563520273357,9.7337296014445e-05,4.630459296300327e-05,0.00018083193206599394,0.00014869042426167358,5.369921847196598e-05,3.697515850928034e-05,1.6559703789625992e-06,1.2307285057251397e-06,1.4464681567938615e-05,5.048074521711751e-05,4.168986641836663e-05,1.394077443251316e-05,9.488299625942998e-06,3.2586649145449683e-07,2.3646253878813682e-07,3.210391919316507e-06,9.561957616355864e-06,6.802390876002846e-06,9.987458319560287e-07,5.496164989614467e-07,2.766021855946977e-07,0.023341773828506215
63.900000000000006,0.0030232445433036534,0.000450623553212503,0.0023078490868342076,0.0012863210029026525,0.00013303797240935906,0.0006387082961913093,0.000479204005704066,0.00014286598859059445,9.683033000489406e-05,4.611215827574965e-05,0.0001805965774869179,0.00014828501874096438,5.344002186912132e-05,3.678141857255456e-05,1.6444891649692784e-06,1.221854675563444e-06,1.4400020240557024e-05,5.041888129293188e-05,4.1577284085937905e-05,1.3873437825124995e-05,9.438512328557535e-06,3.2362439050318614e-07,2.3477275488940316e-07,3.1958053065148655e-06,9.55052156609267e-06,6.784230075899143e-06,9.939627974080272e-07,5.46745497032086e-07,2.752784521285781e-07,0.02329171521122046
63.95,0.003020740831212049,0.0004504963710771696,0.0023031848054951482,0.0012825276568656158,0.000132636988929019,0.000637728850929639,0.00047786027529189386,0.00014217922930105558,9.632619980293235e-05,4.5921290164376606e-05,0.00018036100983383639,0.00014788051870336813,5.318217532714465e-05,3.658876448612971e-05,1.6330941235777547e-06,1.2130496539200892e-06,1.4335876168548515e-05,5.035693340893533e-05,4.1464943016955005e-05,1.3806452687606868e-05,9.389005500440928e-06,3.214007334568429e-07,2.3309759475092123e-07,3.181324261677952e-06,9.53907610740168e-06,6.766123745026592e-06,9.892003020324812e-07,5.43887716017873e-07,2.739616812471471e-07,0.023241804793085498
64.0,0.003018238308495863,0.00045037125579095,0.002298529763396402,0.0012787457100925102,0.00013223951978169512,0.0006367496530752083,0.0004765199034323116,0.00014149605412682213,9.582488861857729e-05,4.5731978234433575e-05,0.0001801252328650442,0.00014747692414418163,5.292567143474992e-05,3.639718985255106e-05,1.621784560477939e-06,1.2043128707379645e-06,1.4272245961771998e-05,5.029490269906163e-05,4.135284335542031e-05,1.3739817126914143e-05,9.339777536048841e-06,3.1919493889231004e-07,2.3143653051886065e-07,3.166947391244208e-06,9.527619377034711e-06,6.748067970530178e-06,9.844571970228128e-07,5.410423247975781e-07,2.726522392846993e-07,0.02319204200471198
