Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_7p3/2(4),J_total_Og_relativistic
71.45,0.002526288771433157,0.00034695713400514087,0.0023362362524412456,0.0011719590579278999,0.0001501304314179359,0.0005709240064884049,0.0004506804007124429,0.00014297587396788346,8.923751000157378e-05,5.987208975286975e-05,0.00015792908694624503,0.00014568266559532783,5.699798956186589e-05,3.642121973705666e-05,1.8338881868446664e-06,1.2817237859482821e-06,2.05503764768673e-05,4.662141339030961e-05,4.4364149780274816e-05,1.6829798830030937e-05,1.0696874506817024e-05,5.190935863280767e-07,3.5979844845908827e-07,5.621582525027213e-06,1.142575112286268e-05,9.963595297256227e-06,2.8295645104834777e-06,1.7096404857244039e-06,9.893695996576933e-07,1.5095189070398294e-06,7.095967171617703e-07,0.021497723877517364
71.5,0.0025245685694805513,0.00034662096757904777,0.002332586384396648,0.001168916117584275,0.00014953251960138052,0.0005703857223627749,0.00044958008359002617,0.00014237601702832276,8.882482847559705e-05,5.95979218025574e-05,0.00015782503257824742,0.00014533886325121442,5.6758385193931474e-05,3.62519051546745e-05,1.8226581554172265e-06,1.2734936899273823e-06,2.045343405584805e-05,4.659509626036641e-05,4.4260751312373e-05,1.6759038357532408e-05,1.0647085280620727e-05,5.159036423668105e-07,3.5747784835575233e-07,5.594866764504771e-06,1.1419586737430179e-05,9.94028473457139e-06,2.817698249575064e-06,1.7017092927881781e-06,9.846331767685487e-07,1.5087151935695771e-06,7.07902011751813e-07,0.02145679977754874
71.55,0.002522848969745018,0.00034628765368735276,0.002328941923859422,0.0011658812616344822,0.0001489381490625785,0.000569846854560724,0.00044848214023289365,0.00014177890286230582,8.841420045363401e-05,5.932529379361111e-05,0.00015772062884015795,0.00014499571029623744,5.6519870901169024e-05,3.608343383189396e-05,1.811502743288482e-06,1.265320489259262e-06,2.0357028253773854e-05,4.656866139672195e-05,4.415753777688164e-05,1.6688598857410794e-05,1.0597543606437808e-05,5.127354536562116e-07,3.551738135786407e-07,5.5683036298755695e-06,1.141339456811139e-05,9.917023316169736e-06,2.8059053930494283e-06,1.6938331256246643e-06,9.79915997585824e-07,1.5079078728355823e-06,7.062119720511712e-07,0.02141598547321606
71.60000000000001,0.002521129973378843,0.000345957174300158,0.0023253028662829464,0.0011628544699240956,0.00014834730259823548,0.000569307409128351,0.00044738656857074244,0.00014118451808541022,8.800561510381425e-05,5.905419862900475e-05,0.00015761587752608744,0.00014465320693897397,5.6282441452797576e-05,3.591580134940511e-05,1.8004214171992353e-06,1.2572037632279141e-06,2.026115664067712e-05,4.65421092831639e-05,4.4054509323573885e-05,1.6618478834023595e-05,1.0548248239214837e-05,5.095889818624758e-07,3.528863388599787e-07,5.541892038712246e-06,1.1407175245820467e-05,9.893813815890142e-06,2.794184638493104e-06,1.6860109561750857e-06,9.752182112462743e-07,1.5070972311058706e-06,7.045277108190073e-07,0.02137528061527072
71.65,0.0025194115815308283,0.0003456295114713936,0.002321669207104755,0.0011598357223356237,0.00014775996306890467,0.0005687673920940185,0.00044629336650922613,0.00014059284938155385,8.75990616539507e-05,5.8784629235054596e-05,0.00015751078043184252,0.00014431135337462163,5.604609164373316e-05,3.574900331177515e-05,1.789413647960605e-06,1.2491430944270188e-06,2.016581679416734e-05,4.651544040528844e-05,4.395166609910103e-05,1.6548676803079836e-05,1.0499197946626594e-05,5.064641793176997e-07,3.5061540959240195e-07,5.51563083328682e-06,1.1400929368717247e-05,9.870658831399382e-06,2.7825344145173497e-06,1.678241551462328e-06,9.705400128564538e-07,1.5062835390786961e-06,7.028503417017156e-07,0.02133468485249733
71.7,0.0025176937953462954,0.00034530464733851927,0.0023180409417466515,0.0011568249987885372,0.0001471761133988816,0.0005682268094682841,0.0004452025319301952,0.00014000388350263697,8.719452939120121e-05,5.8516578561419395e-05,0.000157405339354816,0.00014397014978510567,5.581081629446519e-05,3.5583035347319054e-05,1.778478910421068e-06,1.24113806873242e-06,2.007100629943408e-05,4.6488655250454115e-05,4.38490082471345e-05,1.647919129099437e-05,1.0450391508207479e-05,5.033609873860492e-07,3.483610002036967e-07,5.489518788187131e-06,1.1394657494083532e-05,9.847560743666375e-06,2.7709529031061398e-06,1.6705234902929843e-06,9.658816435179417e-07,1.5054670240368826e-06,7.011809483280198e-07,0.02129419783152629
71.75,0.0025159766159670903,0.00034498256412222807,0.002314418065614836,0.0011538222792393023,0.00014659573657609923,0.0005676856672438364,0.0004441140626919391,0.00013941760726818788,8.679200766173306e-05,5.825003958110032e-05,0.0001572995560938789,0.00014362959633918665,5.557661025093405e-05,3.5417893107971384e-05,1.7676166834338086e-06,1.2331882752748607e-06,1.9976722749249826e-05,4.646175430773567e-05,4.374653590848456e-05,1.6410020834184764e-05,1.0401827714398286e-05,5.002793350264777e-07,3.461230727265278e-07,5.463554619028677e-06,1.138836013081056e-05,9.824521680091267e-06,2.759438064584077e-06,1.662855181029117e-06,9.61243395170568e-07,1.5046478463707367e-06,6.99520503071963e-07,0.021253819196500295
71.8,0.002514260044531587,0.00034466324412614957,0.002310800574100023,0.0011508275436814112,0.00014601881565202103,0.0005671439713954304,0.00044302795662942506,0.00013883400756500942,8.639148587038895e-05,5.798500529043954e-05,0.00015719343244927357,0.00014328969319256688,5.5343468384408876e-05,3.525357226915852e-05,1.7568264498243286e-06,1.2252933064129432e-06,1.9882963743972383e-05,4.643473806787782e-05,4.36442492211935e-05,1.6341163978320504e-05,1.0353505365522034e-05,4.972191375737399e-07,3.4390157558469424e-07,5.4377369921228435e-06,1.1382037732622012e-05,9.801543481861347e-06,2.747987665028487e-06,1.6552348805799054e-06,9.56625618596372e-07,1.5038260834288703e-06,6.978697548498359e-07,0.021213548588677664
71.85000000000001,0.002512544082174691,0.00034434666973655396,0.002307188462577563,0.0011478407721454101,0.0001454453337415331,0.0005666017278798252,0.0004419442115545357,0.0001382530713468275,8.599295348035477e-05,5.772146870911788e-05,0.00015708697022250815,0.00014295044048799637,5.5111385591365804e-05,3.509006852967154e-05,1.7461076963583316e-06,1.2174527577063205e-06,1.9789726891547028e-05,4.640760702324882e-05,4.354214832060234e-05,1.6272619277535488e-05,1.0305423270703933e-05,4.941802957557555e-07,3.4169644261370587e-07,5.412064534948597e-06,1.1375690692144397e-05,9.778627676027399e-06,2.7365993060026012e-06,1.647660714888186e-06,9.520287323882747e-07,1.5030017230160615e-06,6.962291223008131e-07,0.02117338564612155
71.9,0.0025108287300278447,0.00034403282342205735,0.002303581726407564,0.0011448619446989311,0.00014487527402283587,0.0005660589426357236,0.0004408628252563066,0.0001376747856339421,8.55964000128299e-05,5.7459422880151896e-05,0.00015698017121625252,0.00014261183835537875,5.488035679336712e-05,3.492737761153996e-05,1.7354599137098919e-06,1.2096662278891305e-06,1.9697009807508587e-05,4.6380361667793986e-05,4.344023333939011e-05,1.6204385293615415e-05,1.0257580246751548e-05,4.91162694961412e-07,3.395075923294837e-07,5.386535847263092e-06,1.1369319335922386e-05,9.75577545270877e-06,2.725270456496737e-06,1.6401307012310683e-06,9.474532304467873e-07,1.5021746677650646e-06,6.945986303899363e-07,0.021133330003628256
71.95,0.002509113989219029,0.0003437216877333264,0.002299980360935007,0.0011418910414467153,0.00014430861973733323,0.0005655156215837124,0.000439783795501159,0.00013709913751287856,8.520181504669824e-05,5.719886086988932e-05,0.00015687303723423528,0.0001422738869118755,5.465037693694021e-05,3.476549525990571e-05,1.7248825964298639e-06,1.201933318843637e-06,1.9604810114983137e-05,4.635300249698904e-05,4.333850440758491e-05,1.6136460595171727e-05,1.0209975117011646e-05,4.881662047687401e-07,3.373349274548124e-07,5.36114951267754e-06,1.1362923920460814e-05,9.732987647744605e-06,2.713998486927803e-06,1.6326427726096731e-06,9.428996856621011e-07,1.5013447501471915e-06,6.929779191596425e-07,0.021093381293006457
72.0,0.0025073998608727693,0.0003434132453027848,0.002296384361489867,0.0011389280425306424,0.000143745354189522,0.0005649717706262046,0.00043870712003313473,0.0001365261141360422,8.480918821820217e-05,5.6939775768004345e-05,0.00015676557008114213,0.0001419365862620108,5.442144099345772e-05,3.4604417242898167e-05,1.7143752429145877e-06,1.19425363557412e-06,1.9513125444689922e-05,4.6325530007793365e-05,4.323696165254714e-05,1.6068843756814762e-05,1.0162606710221098e-05,4.851906787391798e-07,3.35178334708949e-07,5.335904110518611e-06,1.1356504629358202e-05,9.710264731014964e-06,2.7027807049676056e-06,1.625194804374408e-06,9.383687478625889e-07,1.500511756274984e-06,6.913663351355358e-07,0.021053539143743017
72.05,0.002505686346110138,0.0003431074788443195,0.002292793723387233,0.001135972928129756,0.0001431854607468798,0.0005644273956473832,0.0004376327965741275,0.00013595570272137403,8.441850922061792e-05,5.66821606874916e-05,0.00015665777156251555,0.00014159993649777512,5.4193543959017845e-05,3.444413935150962e-05,1.703937355374844e-06,1.18662678618098e-06,1.942195343494312e-05,4.629794469860316e-05,4.313560519892498e-05,1.6001533358338162e-05,1.011547385936892e-05,4.822359544793594e-07,3.330376848615156e-07,5.310798227791862e-06,1.135006157157883e-05,9.6876068005596e-06,2.6916143928560635e-06,1.6177846430340472e-06,9.338611348151678e-07,1.4996754552054415e-06,6.897630889640099e-07,0.02101380318397923
72.10000000000001,0.002503973446048759,0.00034280437115298795,0.0022892084419274218,0.0011330256784602883,0.00014262892283975172,0.0005638825025131461,0.0004365608228241131,0.0001353878905520081,8.402976780393272e-05,5.642600876465931e-05,0.0001565496434846557,0.00014126393769872838,5.3966680854325174e-05,3.428465739947135e-05,1.6935684398050724e-06,1.1790523818350676e-06,1.933129173165366e-05,4.6270247069204514e-05,4.3034435168582906e-05,1.593452798392685e-05,1.006857540058669e-05,4.793018539675964e-07,3.3091283304762755e-07,5.28583047106303e-06,1.134359478089217e-05,9.665013582526854e-06,2.6804968457211764e-06,1.6104101369547345e-06,9.293776159586538e-07,1.4988356295069944e-06,6.88167434219062e-07,0.020974173041604444
72.15,0.0025022611618028133,0.00034250390510472627,0.0022856285123961026,0.0011300862737756866,0.00014207572396123682,0.0005633370970710536,0.0004354911964613797,0.00013482266497593168,8.364295377452428e-05,5.617131315912189e-05,0.00015644118765452254,0.00014092858993210302,5.374084672457235e-05,3.412596722313065e-05,1.6832680059528641e-06,1.1715300367522439e-06,1.924113798833129e-05,4.6242437620726524e-05,4.2933451680504776e-05,1.5867826221400625e-05,1.0021910172084256e-05,4.7638818413822373e-07,3.2880361933715287e-07,5.2609994780749846e-06,1.133710421649005e-05,9.642484436891382e-06,2.669425410290293e-06,1.6030691684007907e-06,9.24918989517428e-07,1.497992102652317e-06,6.865788078333893e-07,0.020934648345215218
72.2,0.0025005494944830395,0.0003422060636560569,0.0022820539300644057,0.0011271546943666326,0.00014152584766707204,0.0005627911851502748,0.00043442391514275316,0.00013426001340564525,8.325805699484116e-05,5.591806705379101e-05,0.00015633240587963916,0.00014059389325290554,5.351603663932156e-05,3.396806468132789e-05,1.6730355672886854e-06,1.1640593681681422e-06,1.915148986608648e-05,4.6214516855594336e-05,4.283265485067249e-05,1.5801426661504565e-05,9.975477013146658e-06,4.734947377128931e-07,3.2670986954712854e-07,5.23630392892265e-06,1.1330589764773632e-05,9.620018368789113e-06,2.658397523255044e-06,1.5957596861370776e-06,9.204860545446855e-07,1.4971447594015155e-06,6.849968853435924e-07,0.020895228724738944
72.25,0.0024988384451967408,0.000341910829843798,0.0022784846901890447,0.001124230920561068,0.00014097927757551675,0.0005622447725615382,0.00043335897650382464,0.00013369992331782615,8.287506738308587e-05,5.566626365486646e-05,0.00015622329996799644,0.00014025984770401836,5.329224569238722e-05,3.381094565527479e-05,1.6628706409758853e-06,1.156639996313169e-06,1.9062345033632807e-05,4.61864852774824e-05,4.273204479192298e-05,1.57353278972574e-05,9.929274763207886e-06,4.7062129426433955e-07,3.2463139628277676e-07,5.211742556615693e-06,1.132405124228442e-05,9.597614045232702e-06,2.647410748462418e-06,1.5884797376340018e-06,9.160795801557969e-07,1.4962935565878041e-06,6.834215414292366e-07,0.020855913811673663
72.3,0.002497128015047787,0.0003416181867847731,0.002274920788012431,0.0011213149327242158,0.00014043599736723538,0.0005616978650970825,0.0004322963781591747,0.00013314238225299303,8.249397491289936e-05,5.54158961918259e-05,0.00015611387172795877,0.0001399264533163008,5.3069469001718785e-05,3.365460604843305e-05,1.6527727478409445e-06,1.1492715443877114e-06,1.8973701167289353e-05,4.61583433912678e-05,4.263162161378546e-05,1.566952852336755e-05,9.883302261015418e-06,4.677676214946584e-07,3.225680001892387e-07,5.187314156868263e-06,1.1317488399736291e-05,9.575269816891422e-06,2.6364628120602646e-06,1.5812274998146622e-06,9.117002746362435e-07,1.4954385232934607e-06,6.818527482111371e-07,0.020816703239064843
72.35000000000001,0.0024954182051366196,0.0003413281176755209,0.0022713622187627886,0.001118406711258599,0.0001398959907851794,0.000561150468530608,0.00043123611770259636,0.00013258737781517214,8.211476961304726e-05,5.516695791741373e-05,0.00015600412296817105,0.00013959371010868933,5.2847701709284114e-05,3.3499041786393565e-05,1.6427414123439767e-06,1.141953638537562e-06,1.888555595098335e-05,4.6130091702983864e-05,4.253138542230169e-05,1.560402713572593e-05,9.837558343898457e-06,4.649334767070875e-07,3.205194713931954e-07,5.163017596967261e-06,1.1310900927089201e-05,9.552983744547807e-06,2.625551634736374e-06,1.5740013072732014e-06,9.073487571943796e-07,1.4945797509506364e-06,6.80290465814898e-07,0.020777596641432246
72.4,0.002493709016560256,0.0003410406057920067,0.0022678089776542727,0.0011155062366040658,0.0001393592416344688,0.0005606025886172313,0.0004301781927073179,0.00013203489767156596,8.17374415671084e-05,5.4919442107629525e-05,0.000155894055497467,0.00013926161808829794,5.262693898095361e-05,3.334424881675655e-05,1.6327761625494955e-06,1.1346859078295673e-06,1.8797907076253142e-05,4.610173071977411e-05,4.243133631983252e-05,1.5538822330983448e-05,9.792041847151218e-06,4.6211860844758205e-07,3.184855911109581e-07,5.138851823584838e-06,1.130428845959001e-05,9.530753629779869e-06,2.614675360258799e-06,1.5667996769767726e-06,9.030255348760212e-07,1.493717375137946e-06,6.787345707439347e-07,0.020738593654825756
72.45,0.0024920004504122924,0.00034075563448933313,0.00226426105988708,0.0011126134892378025,0.00013882573378227135,0.0005600542310934392,0.00042912260072622136,0.00013148492955222219,8.136198091316415e-05,5.467334206171492e-05,0.0001557836711247783,0.00013893017725051684,5.2407176006384267e-05,3.31902231090118e-05,1.622876530097401e-06,1.1274679842274683e-06,1.8710752242251127e-05,4.6073260949846534e-05,4.23314744048535e-05,1.547391270621956e-05,9.746751603540659e-06,4.5932275829014813e-07,3.164661333974101e-07,5.114815869416854e-06,1.1297650584691809e-05,9.508577049362959e-06,2.6038323796475374e-06,1.5596213286329777e-06,8.987309866094584e-07,1.4928515516322752e-06,6.771848377961636e-07,0.020699693917072243
72.5,0.002490292507782909,0.00034047318720145274,0.002260718460647566,0.0011097284496743563,0.0001382954511576824,0.0005595054016770455,0.0004280693392920628,0.00013093746124970593,8.098837784349047e-05,5.4428651102140446e-05,0.00015567297165904525,0.00013859938757911157,5.218840799890477e-05,3.303696065442001e-05,1.6130420501742424e-06,1.120299502567974e-06,1.862408915574714e-05,4.6044682902428476e-05,4.2231799771743585e-05,1.540929685870749e-05,9.701686442946609e-06,4.565456627380457e-07,3.1446086700843014e-07,5.090908858547148e-06,1.1290986849750597e-05,9.486451392840287e-06,2.5930213504743102e-06,1.55246520014359e-06,8.944653555825576e-07,1.491982429632972e-06,6.756409617753336e-07,0.020660897068157887
72.55,0.002488585189758872,0.0003401932474408803,0.0022571811751083575,0.0011068510984656513,0.00013776837775160297,0.0005589561060671487,0.0004270184059176894,0.0001303924806187728,8.061662260425125e-05,5.418536257459122e-05,0.00015556195890912834,0.00013826924904632122,5.197063019540088e-05,3.2884457465894524e-05,1.6032722614847123e-06,1.1131801005370337e-06,1.853791553113189e-05,4.601599708772204e-05,4.2132312510570125e-05,1.534497338577965e-05,9.65684519213984e-06,4.53787055211492e-07,3.124695573480605e-07,5.067130010456574e-06,1.1284296770386942e-05,9.464373902675087e-06,2.5822412109826186e-06,1.5453304578495837e-06,8.902287502639219e-07,1.4911101251267561e-06,6.741025908868874e-07,0.020622202750634325
72.60000000000001,0.0024868784974235404,0.0003399157987984063,0.0022536491984284654,0.0011039814162010048,0.00013724449761661714,0.0005584063499440901,0.0004259697980962552,0.00012984997557604367,8.024670549519341e-05,5.3943469847951834e-05,0.00015545063468372112,0.000137939761612956,5.175383785620121e-05,3.2732709577883624e-05,1.5935667062233825e-06,1.106109418646318e-06,1.8452229090420573e-05,4.5987204016860194e-05,4.203301270687396e-05,1.5280940884795676e-05,9.612226674701767e-06,4.510466680915091e-07,3.1049196847077526e-07,5.043478642616466e-06,1.1277579839390782e-05,9.442341716371112e-06,2.571491188926777e-06,1.5382165015733123e-06,8.860211534713953e-07,1.4902346972477496e-06,6.725693445987515e-07,0.020583610609940645
72.65,0.0024851724318568687,0.000339640824942811,0.0022501225257534024,0.0011011193835071473,0.00013672379486686907,0.0005578561389694156,0.0004249235133014372,0.00012930993409968202,7.987861686934422e-05,5.370296631429087e-05,0.00015533900079126416,0.00013761092522849476,5.15380262649639e-05,3.258171304625374e-05,1.5839249300466963e-06,1.099087100209916e-06,1.8367027563256696e-05,4.5958304201863714e-05,4.193390044145861e-05,1.5217197953213912e-05,9.567829711087372e-06,4.4832423478899694e-07,3.085278651087171e-07,5.0199541716276125e-06,1.1270835536039647e-05,9.420351909930895e-06,2.560770805227069e-06,1.5311229647498888e-06,8.818424380654731e-07,1.4893561302766367e-06,6.710407979652907e-07,0.020545120294570368
72.7,0.0024834669941354104,0.00033936830962057846,0.002246601152215288,0.0010982649810482316,0.0001362062536779379,0.0005573054787858355,0.0004238795489876466,0.00012877234422907133,7.95123471327093e-05,5.346384538884392e-05,0.00015522705903986005,0.00013728273983118093,5.132319072856305e-05,3.2431463948172755e-05,1.5743464820451718e-06,1.0921127913212171e-06,1.828230868691573e-05,4.59292981555989e-05,4.1834975790186764e-05,1.5153743188765283e-05,9.52365311883048e-06,4.4561949180798356e-07,3.065770146936911e-07,4.996556112887728e-06,1.1264063335694395e-05,9.39840154201258e-06,2.5500798727109713e-06,1.5240497101816812e-06,8.776923871939118e-07,1.4884743235772146e-06,6.695164286595911e-07,0.020506731456069967
72.75,0.002481762185332322,0.0003390982366556121,0.0022430850729329662,0.001095418189525852,0.00013569185828671328,0.0005567543750171882,0.0004228379025902421,0.0001282371940644957,7.914788674397346e-05,5.3226100509996615e-05,0.0001551148112371895,0.00013695520534811904,5.11093265769764e-05,3.2281958381994375e-05,1.5648309147158707e-06,1.085186140830018e-06,1.819807020630904e-05,4.5900186391736326e-05,4.173623882378836e-05,1.5090575189727565e-05,9.479695712888835e-06,4.429321807723485e-07,3.046391893440691e-07,4.973284078792948e-06,1.1257262719532228e-05,9.37648769814608e-06,2.539418490343536e-06,1.5169968221226488e-06,8.73570716609664e-07,1.487589091182029e-06,6.679955418447583e-07,0.020468443748930632
72.8,0.0024800580065173685,0.0003388305899489505,0.002239574283012115,0.001092578989679056,0.00013518059299126912,0.0005562028332684038,0.0004217985715257402,0.00012770447176682132,7.878522621420261e-05,5.298972513926649e-05,0.00015500225919042875,0.00013662832169537007,5.0896429163173066e-05,3.213319246714288e-05,1.5553777839350881e-06,1.078306800319819e-06,1.8114309873987638e-05,4.587096942471064e-05,4.163768960768339e-05,1.5027692555295893e-05,9.43595630612386e-06,4.4026205038603116e-07,3.027141677874806e-07,4.950137775500864e-06,1.1250433184274163e-05,9.354607534376484e-06,2.5287870334337437e-06,1.5099645954860626e-06,8.694770964728102e-07,1.4867001718227777e-06,6.664772068941471e-07,0.02043025683050904
72.85000000000001,0.0024783544587569247,0.00033856535347848355,0.002236068777545356,0.0010897473622843575,0.0001346724421507369,0.0005556508591254695,0.0004207615531920238,0.0001271741655571798,7.842435610654748e-05,5.27547127612842e-05,0.00015488940470616782,0.0001363020887780464,5.068449386300183e-05,3.198516234399851e-05,1.5459866489312756e-06,1.071474424085321e-06,1.803102545014583e-05,4.584164776968141e-05,4.1539328201822914e-05,1.4965093886044258e-05,9.392433709908181e-06,4.3760885829790106e-07,3.0080173719130387e-07,4.927116998304597e-06,1.1243574251763448e-05,9.332758319717405e-06,2.5181861403346305e-06,1.5029535229640709e-06,8.654111702413978e-07,1.4858072489589506e-06,6.649602478062153e-07,0.020392170361142478
72.9,0.0024766515431139838,0.0003383025112986699,0.0022325685516123715,0.0010869232881557517,0.00013416739018517866,0.0005550984581553966,0.00041972684496855144,0.0001266462637166536,7.806526703594944e-05,5.252105688377435e-05,0.00015477624959033004,0.00013597650649040647,5.04735160750802e-05,3.1837864173783565e-05,1.5366570722582093e-06,1.0646886691101317e-06,1.794821470262479e-05,4.5812221942495274e-05,4.144115466055152e-05,1.4902777784471325e-05,9.349126734852064e-06,4.349723728440057e-07,2.989016948744588e-07,4.904221625688481e-06,1.1236685478252557e-05,9.310937476818118e-06,2.5076166961355498e-06,1.4959642807554557e-06,8.613725687337045e-07,1.4849099789237658e-06,6.634433154833384e-07,0.020354184004566983
72.95,0.0024749492606481564,0.0003380420475402542,0.0022290736002800056,0.0010841067481447218,0.00013366542157545775,0.000554545635906187,0.0004186944442165619,0.00012612075458596185,7.770794966884708e-05,5.2288751037534895e-05,0.00015466279564809238,0.00013565157471594826,5.0263491220683375e-05,3.16912941384488e-05,1.5273886197683596e-06,1.0579491950446462e-06,1.7865875406915674e-05,4.5782692459649174e-05,4.1343169032493765e-05,1.4840742855622266e-05,9.30603419163785e-06,4.323523746418021e-07,2.9701384987582346e-07,4.881451612155861e-06,1.1229766463259448e-05,9.289142620275719e-06,2.4970798137834993e-06,1.488997713434589e-06,8.573609181490231e-07,1.4840080239400826e-06,6.619250361817689e-07,0.02031629742860849
73.0,0.002473247612415678,0.0003377839464099858,0.00222558391860238,0.001081297723140253,0.0001331665208631104,0.0005539923979068032,0.0004176643482792804,0.00012559762656514913,7.73523947228854e-05,5.2057788776416565e-05,0.00015454904468380714,0.00013532729332750289,5.0054414743634244e-05,3.154544844056073e-05,1.5181808605865152e-06,1.051255664184143e-06,1.7784005346162614e-05,4.575305983825503e-05,4.1245371360467506e-05,1.4778987707777739e-05,9.263154891950243e-06,4.2974865801324685e-07,2.9513802435676383e-07,4.858806979938367e-06,1.1222816857858761e-05,9.267371592057134e-06,2.486576812980963e-06,1.4820548182847987e-06,8.533758416798229e-07,1.4831010857896177e-06,6.604041931040599e-07,0.020278510305966564
73.05,0.0024715465994694114,0.00033752819219033735,0.0022220995016210025,0.001078496194068842,0.00013267067265021582,0.0005534387496671378,0.000416636554482122,0.00012507686811327528,7.699859296662622e-05,5.182816367730126e-05,0.00015443499850092447,0.0001350036621873274,4.984628211019363e-05,3.140032330318937e-05,1.5090333670836186e-06,1.0446077414470624e-06,1.77026023111652e-05,4.5723324596005676e-05,4.1147761681426e-05,1.4717510953199462e-05,9.22048764948843e-06,4.27161032216152e-07,2.93274054817691e-07,4.836287809712761e-06,1.1215836372280407e-05,9.245622493534643e-06,2.4761091971068736e-06,1.4751367291934691e-06,8.494169552282201e-07,1.4821889356343423e-06,6.588798798163345e-07,0.020240822314836995
73.10000000000001,0.002469846222858851,0.0003372747692392247,0.002218620344364873,0.0010757021418945048,0.00013217786159926546,0.0005528846966779846,0.0004156110601328939,0.00012455846774810675,7.664653521926017e-05,5.1599869340079746e-05,0.00015432065890191607,0.00013468068114719695,4.963908880895096e-05,3.125591496979655e-05,1.4999457148508228e-06,1.0380050943534754e-06,1.7621664100380478e-05,4.569348725114213e-05,4.105034002643059e-05,1.465631120892131e-05,9.178031281044972e-06,4.2458932246606516e-07,2.914217931112806e-07,4.8138942304666154e-06,1.1208824782696737e-05,9.223893713683355e-06,2.4656786283140925e-06,1.4682446999973862e-06,8.454838585395438e-07,1.481271436015571e-06,6.573515769294095e-07,0.02020323313917082
73.15,0.0024681464836301286,0.0003370236619897272,0.0022151464418505985,0.001072915547618789,0.00013168807243303229,0.0005523302444110121,0.00041458786252199746,0.00012404241404581027,7.629621235032088e-05,5.137289938762905e-05,0.0001542060276881999,0.00013435835004849687,4.9432830350715754e-05,3.111221970412498e-05,1.4909174826737837e-06,1.0314473930037497e-06,1.7541188519924474e-05,4.566354832242227e-05,4.095310642065541e-05,1.4595387097574105e-05,9.135784607635367e-06,4.2203337073400886e-07,2.8958110723792956e-07,4.791626408666844e-06,1.120178193708996e-05,9.20218395303909e-06,2.4552869008881995e-06,1.461380087005868e-06,8.415761236793728e-07,1.4803485522957426e-06,6.558191385091314e-07,0.020165742468511615
73.2,0.0024664473828260145,0.00033677485494980813,0.002211677789082493,0.001070136392280777,0.00013120128993443798,0.0005517753983187355,0.00041356695892262623,0.00012352869564064665,7.594761527939979e-05,5.114724746578851e-05,0.00015409110666006565,0.0001340366687223134,4.922750226840897e-05,3.0969233790087564e-05,1.481948252507142e-06,1.0249343100573838e-06,1.746117338357289e-05,4.5633508329090824e-05,4.0856060883424526e-05,1.4534737248231365e-05,9.093746455661155e-06,4.1949303630868804e-07,2.8775188191216296e-07,4.769484536895386e-06,1.1194707760103688e-05,9.18049224307046e-06,2.4449359129217784e-06,1.4545443303407066e-06,8.376932831280769e-07,1.4794203524715916e-06,6.542827097826176e-07,0.020128349997495607
73.25,0.0024647489214859237,0.00033652833270203666,0.0022082143810526894,0.0010673646569570954,0.0001307174989464209,0.0005512201638344922,0.00041254834659096556,0.00012301730122466775,7.560073497586357e-05,5.092290724333585e-05,0.00015397589761660167,0.0001337156369895247,4.9023100116955424e-05,3.082695353165764e-05,1.4730376094492492e-06,1.018465520712045e-06,1.738161651276129e-05,4.56033677908507e-05,4.075920342828252e-05,1.4474360297263535e-05,9.051915658089287e-06,4.169681961152468e-07,2.8593401889202986e-07,4.747468822124344e-06,1.118760225679641e-05,9.158817960679804e-06,2.434627636373549e-06,1.4477389337303008e-06,8.338348198090168e-07,1.4784869960007428e-06,6.52742615751993e-07,0.020091055425176193
73.3,0.00246305110064592,0.0003362840799033098,0.0022047562127412474,0.0010646003227619213,0.00013023668437180252,0.0005506645463724178,0.0004115320227663893,0.00012250821954741417,7.525556245857269e-05,5.0699872411962255e-05,0.0001538604023556225,0.00013339525466089103,4.8819619473176424e-05,3.06853752527596e-05,1.464185141717093e-06,1.012040702682779e-06,1.7302515736584395e-05,4.557312722783569e-05,4.0662534063097834e-05,1.4414254889187383e-05,9.01029105562978e-06,4.1445874478619826e-07,2.841274370669454e-07,4.725579473807698e-06,1.1180465515229964e-05,9.137160837613058e-06,2.4243640856429146e-06,1.4409654424822396e-06,8.300001611086322e-07,1.4775487137030168e-06,6.511992592445431e-07,0.020053858454333103
