Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(1),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Eu_relativistic
73.75,0.001251625532056629,0.0002759431187131418,9.254846353960549e-05,5.065904181161521e-05,6.469794016609041e-05,2.46999166893516e-05,1.3985063339861692e-05,5.987292690214092e-07,4.221019811419667e-07,1.5751034925807718e-05,5.846115379572578e-06,3.294354368302698e-06,1.4151049910280088e-07,9.953658578720098e-08,2.9919529413822906e-10,2.4972972636164945e-10,2.6371828754739706e-06,7.977815099948998e-07,4.3152882868641844e-07,1.7197918578691935e-07,0.003749010918852335
73.8,0.0012490999640588165,0.0002753154992667761,9.221136615797069e-05,5.0449979972110436e-05,6.45478223085379e-05,2.4607310641682343e-05,1.3925806295361743e-05,5.954478714799462e-07,4.1966330637418735e-07,1.571431310006566e-05,5.824061337986049e-06,3.2803231041296343e-06,1.4074125064337738e-07,9.89684431979901e-08,2.973757110626356e-10,2.4818416005824353e-10,2.631151618959694e-06,7.947553700539221e-07,4.2968200005190207e-07,1.715950924229026e-07,0.003740237422817512
73.85000000000001,0.0012465798825077995,0.00027468936775558477,9.187567147849487e-05,5.0241878869362495e-05,6.439806342505052e-05,2.451510144763811e-05,1.3866829239807828e-05,5.921864588511591e-07,4.1724010962514596e-07,1.5677679859625874e-05,5.802103512325025e-06,3.2663598703017103e-06,1.399762772885836e-07,9.84035318520008e-08,2.954941073089845e-10,2.465787072334001e-10,2.625130496454264e-06,7.917357274390557e-07,4.2784011757031517e-07,1.7121083613013737e-07,0.003731488058818027
73.9,0.0012440652755689977,0.00027406472109816737,9.154137302213252e-05,5.0034733676256944e-05,6.424866280525927e-05,2.4423287219785007e-05,1.380813072539315e-05,5.889448977660519e-07,4.1483228409010037e-07,1.5641135120908814e-05,5.780241345361686e-06,3.2524642034308866e-06,1.3921544878662412e-07,9.784173456471476e-08,2.935531253907455e-10,2.4491523413127154e-10,2.6191178557806384e-06,7.887228367320621e-07,4.260033082551371e-07,1.7082603289547763e-07,0.0037227627451975115
73.95,0.0012415561314292223,0.00027344155621455247,9.120846434233956e-05,4.9828539591795695e-05,6.409961973859808e-05,2.4331866080425436e-05,1.3749709312377556e-05,5.857230558204967e-07,4.1243972375881876e-07,1.560467879046759e-05,5.758474267732218e-06,3.238635624648019e-06,1.3845864327620025e-07,9.728294185423724e-08,2.915560001783168e-10,2.4319617169888856e-10,2.613112140099144e-06,7.85717016143881e-07,4.241717208620935e-07,1.7044045902037173e-07,0.0037140614012781737
74.0,0.0012390524382966705,0.0002728198700262456,9.087693902489993e-05,4.962329184094717e-05,6.3950933514321e-05,2.4240836161544757e-05,1.3691563569039766e-05,5.82520801567753e-07,4.1006232340927495e-07,1.5568310763782286e-05,5.736801699517964e-06,3.2248736414279734e-06,1.377057485623968e-07,9.672705312603761e-08,2.8950680638152744e-10,2.4142481997885095e-10,2.607111906715954e-06,7.827186453058944e-07,4.2234552758582804e-07,1.7005400767932354e-07,0.00370538394733476
74.05,0.0012365541844009148,0.00027219965945627554,9.054679068775263e-05,4.941898567449704e-05,6.380260342151903e-05,2.415019560475812e-05,1.3633692071629822e-05,5.793380045110512e-07,4.0769997860140054e-07,1.553203092420216e-05,5.715223052017931e-06,3.2111777496423444e-06,1.3695666325870707e-07,9.6173977735234e-08,2.8741066465918035e-10,2.396055932641533e-10,2.601115844711238e-06,7.797281643302844e-07,4.2052492805231926e-07,1.696666060440049e-07,0.003696730304499017
74.10000000000001,0.0012340613579928932,0.0002715809214292405,9.021801298081976e-05,4.921561636889988e-05,6.365462874913683e-05,2.4059942561257615e-05,1.3576093404321837e-05,5.761745350962437e-07,4.053525856708963e-07,1.5495839142051896e-05,5.693737729687452e-06,3.1975474358102888e-06,1.3621129777970256e-07,9.562363591214423e-08,2.852738321013188e-10,2.377440961995154e-10,2.5951227913301007e-06,7.767460734138952e-07,4.187101546344161e-07,1.6927813191374064e-07,0.003688100394666246
74.15,0.0012315739473449025,0.0002709636528713543,8.989059958583596e-05,4.901317922613199e-05,6.350700878598937e-05,2.3970075191759834e-05,1.3518766159167129e-05,5.730302647045267e-07,4.030200417231061e-07,1.5459735273915886e-05,5.6723451322154374e-06,3.183982179515224e-06,1.354695751707249e-07,9.507595953844544e-08,2.831036734367232e-10,2.358470229563572e-10,2.5891317470132857e-06,7.737729321007595e-07,4.1690147792294456e-07,1.688883776450445e-07,0.0036794941404925483
74.2,0.0012290919407505843,0.00027034785071049043,8.956454421617787e-05,4.8811669573544556e-05,6.335974282077807e-05,2.3880591666453507e-05,1.3461708936047481e-05,5.699050656452188e-07,4.00702244626942e-07,1.542371916211173e-05,5.651044656710555e-06,3.1704814559528063e-06,1.3473143176303014e-07,9.453089276307526e-08,2.809085825228019e-10,2.3392199633116796e-10,2.583141888869755e-06,7.70809357275172e-07,4.1509921112786947e-07,1.684970869938968e-07,0.0036709114655270455
74.25,0.0012266153265249175,0.0002697335118762278,8.923984061669555e-05,4.861108276371824e-05,6.321283014210725e-05,2.3791490164947676e-05,1.3404920342628872e-05,5.667988111486139e-07,3.9839909300887284e-07,1.538779063436187e-05,5.6298356999653845e-06,3.157044738573938e-06,1.339968176450547e-07,9.398839244897719e-08,2.786979428627654e-10,2.319774985562337e-10,2.5771525823210435e-06,7.678560190343265e-07,4.1330371226668964e-07,1.6810404748976302e-07,0.0036623522944379647
74.3,0.0012241440930042076,0.0002691206332998945,8.891648256354425e-05,4.841141417431835e-05,6.306627003850009e-05,2.3702768876220058e-05,1.3348398994315407e-05,5.637113753588931e-07,3.9611048624696604e-07,1.5351949503669147e-05,5.6087176607662415e-06,3.1436715017851736e-06,1.3326569694285896e-07,9.34484284439171e-08,2.764821607304711e-10,2.300229552908048e-10,2.5711633905888383e-06,7.649136337790361e-07,4.1151538321349984e-07,1.6770918720149344e-07,0.003653816553224544
74.35000000000001,0.0012216782285460759,0.00026850921191461156,8.859446386401722e-05,4.821265920795093e-05,6.292006179841446e-05,2.3614425998565695e-05,1.3292143514203563e-05,5.606426333270992e-07,3.9383632446498397e-07,1.531619556839933e-05,5.587689942215873e-06,3.1303612236682274e-06,1.325380479053482e-07,9.291098367088564e-08,2.74272712719645e-10,2.280688885663791e-10,2.565174081662876e-06,7.619829541438791e-07,4.0973466501348623e-07,1.6731262342582868e-07,0.00364530416930532
74.4,0.0012192177215294513,0.00026789924465533716,8.827377835637993e-05,4.801481329201995e-05,6.277420471025894e-05,2.352645973954604e-05,1.3236152533036784e-05,5.575924610041769e-07,3.915765085265374e-07,1.52805286125708e-05,5.566751954036048e-06,3.1171133886800942e-06,1.3181386279252915e-07,9.237605403602187e-08,2.7208209127049344e-10,2.261269667215208e-10,2.5591846323837196e-06,7.590647557349226e-07,4.0796202928283543e-07,1.669146398892824e-07,0.0036368150714333313
74.45,0.0012167625603545552,0.00026729072845890826,8.795441990970418e-05,4.781787187858481e-05,6.262869806240805e-05,2.3438868315938064e-05,1.3180424689160225e-05,5.54560735234065e-07,3.893309400292854e-07,1.5244948406348412e-05,5.545903114817217e-06,3.1039274902955506e-06,1.3109314756780615e-07,9.184364815452268e-08,2.6992354395102694e-10,2.2420980295246063e-10,2.553195229308913e-06,7.561598210162354e-07,4.061979659697483e-07,1.6651560642904083e-07,0.003628349189466286
74.5,0.0012143127334428936,0.0002666836602640839,8.763638242370418e-05,4.762183044421927e-05,6.248354114321793e-05,2.335164995368395e-05,1.3124958628475933e-05,5.515473337468561e-07,3.8709952129919266e-07,1.5209454706735971e-05,5.525142854183393e-06,3.0908030335548074e-06,1.3037592139813215e-07,9.131378689761844e-08,2.678105716480236e-10,2.2233045766186805e-10,2.5472062661023093e-06,7.53268921042536e-07,4.0444296819621016e-07,1.6611587789922294e-07,0.003619906454068528
74.55,0.001211868229237245,0.000266078037011587,8.731965982857303e-05,4.742668448987093e-05,6.233873324104152e-05,2.3264802887840908e-05,1.3069753004398247e-05,5.48552135152009e-07,3.8488215538483367e-07,1.5174047258458645e-05,5.504470614841346e-06,3.0777395374803278e-06,1.2966221596863922e-07,9.078650276634165e-08,2.6575623805120985e-10,2.205017173853855e-10,2.541218337291413e-06,7.503927960304195e-07,4.026975152772203e-07,1.6571570881398199e-07,0.0036114867964240883
74.60000000000001,0.0012094290362016484,0.00026547385564414577,8.700424608482013e-05,4.723242954072157e-05,6.21942736442437e-05,2.317832536253132e-05,1.301480647780947e-05,5.455750189316184e-07,3.8267874605174555e-07,1.5138725795024094e-05,5.483885854484978e-06,3.064736537328759e-06,1.2895207462116137e-07,9.026183910046339e-08,2.6377240289899663e-10,2.1873528802788323e-10,2.535232228369146e-06,7.475321359561486e-07,4.009620552741639e-07,1.6531520577459842e-07,0.003603090148013362
74.65,0.0012069951428213945,0.0002648711131065357,8.669013518310993e-05,4.703906114604862e-05,6.205016164121643e-05,2.309221563089328e-05,1.2960117717015922e-05,5.426158654337428e-07,3.804891977768313e-07,1.5103490039948545e-05,5.4633880475277375e-06,3.0517935866462717e-06,1.2824555132875917e-07,8.973984913356018e-08,2.618690087601552e-10,2.1704104057526934e-10,2.5292489023637083e-06,7.446875624369733e-07,3.9923698854436907e-07,1.6491432647788147e-07,0.003594716440480435
74.7,0.0012045665376030094,0.00026426980634561905,8.637732114410071e-05,4.6846574879086844e-05,6.190639652039333e-05,2.300647195503116e-05,1.2905685397704095e-05,5.396745558657779e-07,3.7831341574280264e-07,1.5068339708131486e-05,5.44297668663821e-06,3.038910259098281e-06,1.2754270952091472e-07,8.922059490764943e-08,2.600535423108481e-10,2.1542642734986722e-10,2.5232694831502158e-06,7.418596130847702e-07,3.9752265368171437e-07,1.645129277119708e-07,0.003586365605605155
74.75,0.0012021432090742465,0.0002636699323103858,8.606579801828513e-05,4.66549663368915e-05,6.176297757026449e-05,2.292109260596675e-05,1.2851508202897262e-05,5.36750972287891e-07,3.761513058326733e-07,1.5033274507360853e-05,5.422651284056972e-06,3.0260861500478024e-06,1.2684362077644172e-07,8.870414606314761e-08,2.583307646717316e-10,2.1389617281589784e-10,2.5172952359170184e-06,7.390487293230875e-07,3.958193170095802e-07,1.6411085648038376e-07,0.0035780375753763517
74.8,0.001199725145784072,0.00026307148795199356,8.575555988583127e-05,4.646423114020197e-05,6.161990407939108e-05,2.28360758635905e-05,1.2797584822912278e-05,5.33844997606501e-07,3.740027746242929e-07,1.4998294139928344e-05,5.402411372675607e-06,3.0133208778600813e-06,1.2614836340327436e-07,8.819057852198836e-08,2.5670275468004336e-10,2.124523109936269e-10,2.5113275453151008e-06,7.362552483556884e-07,3.9412716641807787e-07,1.637080599807639e-07,0.003569732282123594
74.85000000000001,0.0011973123363026535,0.00026247447022380673,8.544660085642448e-05,4.627436493330627e-05,6.147717533641961e-05,2.275142001661312e-05,1.2743913955316659e-05,5.309565155678096e-07,3.7186772938492213e-07,1.4963398304333105e-05,5.382256506862228e-06,3.000614084915009e-06,1.2545702092613762e-07,8.767997308355493e-08,2.5516923218512553e-10,2.1109455222245682e-10,2.5053678919005598e-06,7.334793996036343e-07,3.9244630988309945e-07,1.6330467057891334e-07,0.003561449658622808
74.9,0.0011949047692213488,0.0002618788760814361,8.513891506911065e-05,4.6085363383906567e-05,6.13347906300964e-05,2.2667123362517496e-05,1.2690494304886e-05,5.280854107513824e-07,3.697460780658514e-07,1.492858669705068e-05,5.362186263021322e-06,2.987965438312891e-06,1.2476968050459513e-07,8.717241395457132e-08,2.537280480792268e-10,2.0982084308914157e-10,2.4994178275208996e-06,7.307213055329743e-07,3.9077677852668696e-07,1.6290102242815163e-07,0.003553189638088933
74.95,0.0011925024331526904,0.00026128470248277646,8.483249669213938e-05,4.5897222182985055e-05,6.119274924928144e-05,2.2583184207510702e-05,1.2637324583561519e-05,5.252315685637711e-07,3.676377292970529e-07,1.4893859014342974e-05,5.3422002398793345e-06,2.9753746302633108e-06,1.2408643130508805e-07,8.666798723521889e-08,2.5237569171551897e-10,2.0862792387819853e-10,2.493478950293399e-06,7.27980986421403e-07,3.891185336370595e-07,1.624975866811441e-07,0.0035449521540265646
75.0,0.001190105316730374,0.0002606919463880457,8.452733992280899e-05,4.57099370446711e-05,6.105105048296252e-05,2.249960086647651e-05,1.2584403510408026e-05,5.223948752321888e-07,3.655425923818768e-07,1.4859214954084634e-05,5.322298058491386e-06,2.962841378151356e-06,1.2340736285129956e-07,8.616677938447882e-08,2.511077005106526e-10,2.0751173360481125e-10,2.487552879780147e-06,7.252583683001988e-07,3.8747147671161093e-07,1.620948562603738e-07,0.0035367371399958056
75.05,0.001187713408609246,0.0002601006047598221,8.422343898731188e-05,4.5523503706108946e-05,6.090969362026904e-05,2.2416371662928048e-05,1.2531729811572065e-05,5.195752177982259e-07,3.634605772917812e-07,1.4824654217580577e-05,5.302479361968185e-06,2.950365424279791e-06,1.2273256337746215e-07,8.566887568800364e-08,2.499189347140125e-10,2.064676290422359e-10,2.4816412328855566e-06,7.225532930881556e-07,3.8583546134925875e-07,1.616932388935765e-07,0.0035285445294050448
75.10000000000001,0.0011853266974652889,0.00025951067456308184,8.392078814058086e-05,4.5337917927326234e-05,6.076867795048567e-05,2.2333494928960724e-05,1.2479302220240328e-05,5.167724841116101e-07,3.6139159466109804e-07,1.4790176511349672e-05,5.282743814926174e-06,2.9379465352903402e-06,1.2206211820908437e-07,8.517435875170101e-08,2.488037548497492e-10,2.0549049094616407e-10,2.4757456008980422e-06,7.198655298256268e-07,3.8421030571394524e-07,1.612930096168431e-07,0.0035203742554270915
75.15,0.0011829451719956104,0.0002589221527652362,8.361938166613659e-05,4.515317549110352e-05,6.062800276306608e-05,2.2250969005205562e-05,1.2427119476598399e-05,5.139865628240133e-07,3.5933555578183747e-07,1.4755781548849879e-05,5.263091102667786e-06,2.925584501271657e-06,1.2139610819499665e-07,8.468330704365909e-08,2.47756171236471e-10,2.0457482579020979e-10,2.469867527979779e-06,7.171947859243983e-07,3.8259580431839685e-07,1.6089433738408623e-07,0.0035122262510621726
75.2,0.0011805688209184264,0.0002583350363361676,8.331921387593522e-05,4.4969272202844096e-05,6.048766734764609e-05,2.216879224078254e-05,1.2375180327789608e-05,5.112173433828921e-07,3.5729237259851996e-07,1.4721469052120712e-05,5.243520930102308e-06,2.9132791345658303e-06,1.2073460821361513e-07,8.419579350606912e-08,2.4677001412271063e-10,2.037149308328588e-10,2.4640084912899026e-06,7.145407174659747e-07,3.809917380255571e-07,1.6049735986352065e-07,0.00350410044929053
75.25,0.0011781976329730494,0.0002577493222482661,8.302027911021762e-05,4.478620389044509e-05,6.0347670994057175e-05,2.208696299325445e-05,1.2323483527874284e-05,5.084647160253788e-07,3.552619577030484e-07,1.4687238753320278e-05,5.224033020421615e-06,2.9010302682895556e-06,1.2007768577493665e-07,8.371188425744021e-08,2.45839126318921e-10,2.0290511248734746e-10,2.458169882819574e-06,7.119029377903723e-07,3.793978814161297e-07,1.6010226139805576e-07,0.0034959967832201237
75.3,0.001175831596919874,0.0002571650074764652,8.272257173735898e-05,4.46039664041691e-05,6.0208012992339555e-05,2.2005479628580874e-05,1.2272027837789184e-05,5.057285717722079e-07,3.532442243296098e-07,1.4653090396135112e-05,5.204627113548258e-06,2.8888377545899184e-06,1.194253997380177e-07,8.323163740367369e-08,2.4495754391225586e-10,2.0213989395248655e-10,2.452352992932283e-06,7.092810238957378e-07,3.778140069998119e-07,1.5970931880046554e-07,0.0034879151861556506
75.35000000000001,0.001173470701540362,0.00025658208899827695,8.242608615371941e-05,4.442255561651657e-05,6.006869263275519e-05,2.1924340521072466e-05,1.2220812025307177e-05,5.030088024216847e-07,3.512390863496104e-07,1.461902373704293e-05,5.185302964376613e-06,2.8767014626584672e-06,1.1877779916162043e-07,8.275510197453096e-08,2.441196235598358e-10,2.0141415359473727e-10,2.4465589955472833e-06,7.06674520487359e-07,3.762398861248652e-07,1.5931890324602667e-07,0.0034798555915643735
75.4,0.0011711149356370314,0.0002560005637938276,8.213081678349562e-05,4.4241967422099215e-05,5.992970920580081e-05,2.184354405334555e-05,1.2169834864997233e-05,5.003053005436959e-07,3.4924645826664486e-07,1.4585038546410326e-05,5.166060340830687e-06,2.8646212765305723e-06,1.1813492230336713e-07,8.228231699973102e-08,2.433200919386916e-10,2.0072317462696515e-10,2.4407889348816316e-06,7.040829418408026e-07,3.7467528683044075e-07,1.589314431652342e-07,0.0034718179329498015
75.45,0.001168764288033437,0.0002554204288458911,8.183675807857269e-05,4.4062197737513666e-05,5.9791062002220494e-05,2.17630886162768e-05,1.211909513818452e-05,4.97617959473754e-07,3.4726625521149283e-07,1.455113460940941e-05,5.146899021764564e-06,2.852597092699953e-06,1.1749679578018551e-07,8.181331073641196e-08,2.4255401135533547e-10,2.0006261302458064e-10,2.435043713676368e-06,7.015057719443514e-07,3.731199692501147e-07,1.5854735702591648e-07,0.003463802143654415
75.5,0.001166418747574159,0.00025484168113992437,8.154390451837749e-05,4.38832425012164e-05,5.96527503130184e-05,2.168297260895836e-05,1.2068591632910884e-05,4.949466733070883e-07,3.452983929371528e-07,1.4517311726740178e-05,5.127818794733858e-06,2.8406288175809013e-06,1.1686343390012474e-07,8.134810005705557e-08,2.4181666392434806e-10,1.9942838723717122e-10,2.4293240828703163e-06,6.989424636279203e-07,3.715736794745776e-07,1.5816696780544961e-07,0.0034558081566203264
75.55,0.0011640783031247875,0.0002542643176641004,8.125225060973247e-05,4.370509767339916e-05,5.9514773429471265e-05,2.1603194438653122e-05,1.2018323143895488e-05,4.922913368927721e-07,3.4334278781390533e-07,1.448356971514757e-05,5.108819453668113e-06,2.828716364852674e-06,1.1623483817281294e-07,8.088669000425266e-08,2.4110336635678866e-10,1.9881648735797646e-10,2.4236306327426003e-06,6.963924375409461e-07,3.7003614298078737e-07,1.5779042202042012e-07,0.0034478359041600973
75.60000000000001,0.0011617429435719065,0.0002536883354093421,8.096179088671029e-05,4.352775923586513e-05,5.937713064314074e-05,2.152375252075025e-05,1.1968288472495692e-05,4.896518458278901e-07,3.413993568244088e-07,1.4449908407725193e-05,5.089900796475539e-06,2.816859652722187e-06,1.1561099700299597e-07,8.04290735159587e-08,2.4040924637226523e-10,1.9822272456267564e-10,2.4179637856120675e-06,6.93855081891023e-07,3.6850705880674947e-07,1.574176471175279e-07,0.0034398853178124714
75.65,0.0011594126578230823,0.0002531137313693555,8.067251991048966e-05,4.335122319190605e-05,5.9239821245885776e-05,2.144464527872107e-05,1.1918486426668237e-05,4.870280964517489e-07,3.394680175588307e-07,1.44163276540005e-05,5.071062622612427e-06,2.8050586011422157e-06,1.1499188556878677e-07,7.997523132220325e-08,2.3972903287748386e-10,1.976424805129057e-10,2.412323790246798e-06,6.913297537911624e-07,3.669860955815065e-07,1.5704837521000986e-07,0.0034319563283460278
75.7,0.0011570874348068433,0.000252540502540662,8.038443226921117e-05,4.317548556617967e-05,5.9102844529874524e-05,2.1365871144074977e-05,1.1868915820930512e-05,4.844199858401223e-07,3.3754868821000616e-07,1.4382827319798934e-05,5.052304730649923e-06,2.7933131290227963e-06,1.1437746588352037e-07,7.952513201162863e-08,2.3905691965396055e-10,1.9707053606849358e-10,2.4067107181889043e-06,6.88815782893539e-07,3.6547289031316534e-07,1.56682233848375e-07,0.0034240488659181543
75.75,0.0011547672634726676,0.00025196864592263096,8.009752257783474e-05,4.300054240458832e-05,5.8966199787596464e-05,2.12874285563158e-05,1.1819575476322198e-05,4.818274117995426e-07,3.356412875686361e-07,1.4349407286887926e-05,5.033626915871074e-06,2.781623151473665e-06,1.137676870375108e-07,7.907873226379827e-08,2.3838654383702336e-10,1.965010392358776e-10,2.4011244622297337e-06,6.863124777319463e-07,3.639670505181717e-07,1.563188698458172e-07,0.003416162860325479
75.8,0.0011524521327909668,0.0002513981585175117,7.981178547799745e-05,4.2826389774158044e-05,5.8829886311874244e-05,2.1209315962898314e-05,1.1770464220367056e-05,4.792502728616321e-07,3.3374573501851685e-07,1.431606745240422e-05,5.01502896793042e-06,2.769988577114958e-06,1.1316248561356353e-07,7.86359772409596e-08,2.377110823034364e-10,1.9592762063667488e-10,2.3955647372717242e-06,6.838191348845754e-07,3.624681598840903e-07,1.5595805197947528e-07,0.0034082982412391065
75.85000000000001,0.0011501420317530694,0.00025082903733046483,7.952721563787214e-05,4.26530237629184e-05,5.869390339587538e-05,2.1131531819185e-05,1.172158088703496e-05,4.766884682774755e-07,3.3186195053180465e-07,1.4282807728071133e-05,4.996510668607668e-06,2.75840930549244e-06,1.1256178626786635e-07,7.819680113091677e-08,2.370234310029852e-10,1.9534360911758673e-10,2.3900310837826938e-06,6.813350507398813e-07,3.6097578724738207e-07,1.5559970711169033e-07,0.0034004549383326852
75.9,0.0011478369493712077,0.0002502612793695943,7.92438077520273e-05,4.248044047978326e-05,5.855825033312402e-05,2.1054074588403134e-05,1.1672924316704203e-05,4.741418980120389e-07,3.2998985466431895e-07,1.4249628039215206e-05,4.978071789685669e-06,2.7468852246320184e-06,1.1196550246587308e-07,7.7761127830876e-08,2.363164114092812e-10,1.9474226796327435e-10,2.3845228739868604e-06,6.788595353386947e-07,3.5948949828877786e-07,1.5524387914887075e-07,0.0033926328812787154
75.95,0.0011455368746784973,0.0002496948816459772,7.896155654128676e-05,4.230863605443184e-05,5.842292641751218e-05,2.0976942741601896e-05,1.162449335612389e-05,4.716104627386254e-07,3.281293685508769e-07,1.421652832359426e-05,4.9597120909811e-06,2.7354162087662417e-06,1.113735373610271e-07,7.732887176058607e-08,2.355829554075513e-10,1.9411698269766615e-10,2.379039320848585e-06,6.76391927509277e-07,3.5800886904479495e-07,1.5489064025394016e-07,0.003384831999666575
76.0,0.0011432417967289245,0.000249129841173695,7.868045675259118e-05,4.2137606637190846e-05,5.8287930943311296e-05,2.090013475760996e-05,1.15762868583767e-05,4.6909406383338195e-07,3.262804139006708e-07,1.4183508530051747e-05,4.941431318554365e-06,2.7240021162631597e-06,1.1078578480266693e-07,7.689993879181956e-08,2.348162499599731e-10,1.9346138003026066e-10,2.373579489797181e-06,6.739316103352325e-07,3.5653350013361116e-07,1.5454000274222092e-07,0.0033770522229326612
76.05,0.0011409517045973283,0.0002485661549698634,7.840050315885968e-05,4.1967348398917226e-05,5.8153263205183414e-05,2.0823649122993194e-05,1.1528303682841783e-05,4.66592603369848e-07,3.2444291299268126e-07,1.4150568617014346e-05,4.9232292031225876e-06,2.712642787784976e-06,1.1020213045819435e-07,7.647422728020995e-08,2.340098534397662e-10,1.9276940678297107e-10,2.368142313023476e-06,6.71478025915675e-07,3.5506303051051225e-07,1.5419186817569004e-07,0.0033692934803686548
76.10000000000001,0.0011386665873793836,0.00024800382005466226,7.812169055885242e-05,4.179785753088149e-05,5.801892249819225e-05,2.0747484332012592e-05,1.148054269515789e-05,4.6410598411354983e-07,3.226167886711301e-07,1.4117708550852108e-05,4.905105458696923e-06,2.701338044700788e-06,1.0962245303358336e-07,7.605162918467866e-08,2.331578088463772e-10,1.920354131504475e-10,2.362726606062127e-06,6.690306883985416e-07,3.5359714960281167e-07,1.5384602234803034e-07,0.0033615557012182827
76.15,0.001136386434191587,0.0002474428334513655,7.784401377703426e-05,4.162913024465201e-05,5.788490811781435e-05,2.0671638886582553e-05,1.1433002767186772e-05,4.6163410951664517e-07,3.20801964340976e-07,1.4084928304122343e-05,4.887059781462392e-06,2.6900876877742036e-06,1.090466255755426e-07,7.563203125912844e-08,2.3225477369351718e-10,1.912542645632579e-10,2.3573310862686426e-06,6.665891943866739e-07,3.5213560681659315e-07,1.5350216501774493e-07,0.003353838814833878
76.2,0.0011341112341712364,0.00024688319218636935,7.756746766343845e-05,4.146116277197958e-05,5.7751219359949736e-05,2.0596111296229188e-05,1.138568277697668e-05,4.5917688371260806e-07,3.1899836396344606e-07,1.4052227853719876e-05,4.869091848915048e-06,2.678891496142792e-06,1.0847451683810122e-07,7.521531630072732e-08,2.3129617374575432e-10,1.9042148202676435e-10,2.351954392716452e-06,6.641532300188148e-07,3.5067821764064475e-07,1.5315996012820168e-07,0.003346142750858714
76.25,0.0011318409764764158,0.0002463248932892219,7.729204709353172e-05,4.129395136468306e-05,5.7617855520932804e-05,2.0520900078049057e-05,1.1338581608726187e-05,4.567342115109692e-07,3.1720591205161487e-07,1.401960717895796e-05,4.851201319268063e-06,2.667749226602466e-06,1.0790599269606315e-07,7.480136443894369e-08,2.3027838121394873e-10,1.8953340927400646e-10,2.34659510698487e-06,6.617225742942074e-07,3.492248658743418e-07,1.5281909561650966e-07,0.0033384674394095577
76.3,0.001129575650285979,0.00024576793379265115,7.701774696807989e-05,4.112749229453554e-05,5.748481589754291e-05,2.0446003756668046e-05,1.1291698152748196e-05,4.5430599839210133e-07,3.15424533666024e-07,1.3987066259604794e-05,4.833387831134511e-06,2.6566606132056732e-06,1.0734091758762952e-07,7.439005444948278e-08,2.2919891360807635e-10,1.8858741230357678e-10,2.341251774288088e-06,6.592970985158966e-07,3.477755018503391e-07,1.524793396866915e-07,0.0033308128112311667
76.35000000000001,0.0011273152447995299,0.00024521231073259316,7.674456221301419e-05,4.096178185315112e-05,5.735209978701484e-05,2.0371420864200466e-05,1.1245031305434124e-05,4.5189215050205424e-07,3.1365415441034494e-07,1.3954605073901462e-05,4.8156510034910866e-06,2.6456253671781246e-06,1.0677915596852316e-07,7.398126507740526e-08,2.2805663411183892e-10,1.8758210649180512e-10,2.335922924410102e-06,6.56876762047325e-07,3.4633013688193443e-07,1.5214057334406248e-07,0.0033231787977823944
76.4,0.001125059749237409,0.00024465802114822036,7.647248777929864e-05,4.0796816351872644e-05,5.721970648704938e-05,2.029714994020849e-05,1.1198579969218394e-05,4.494925746474432e-07,3.1189470042708907e-07,1.392222359658741e-05,4.797990435923265e-06,2.6346431771545708e-06,1.0622057376013517e-07,7.357487635395423e-08,2.2685190883760127e-10,1.8651757086050475e-10,2.330607091958864e-06,6.54461604880656e-07,3.448888345091498e-07,1.518027780516514e-07,0.0033155653312135357
76.45,0.0011228091528406715,0.0002441050620819681,7.620151864279742e-05,4.0632592121659626e-05,5.708763529582331e-05,2.0223189531661608e-05,1.1152343052543e-05,4.4710717829038075e-07,3.101460983933574e-07,1.3889921796959424e-05,4.780405709148637e-06,2.623713709729862e-06,1.0566503977453739e-07,7.317077089195923e-08,2.2558665424163948e-10,1.8539546477468896e-10,2.325302835530025e-06,6.5205173777428e-07,3.434516994156846e-07,1.51465971452181e-07,0.003307972344224328
76.5,0.0011205634448710723,0.00024355343057956235,7.593164980414384e-05,4.046910551297729e-05,5.695588551199976e-05,2.014953819289654e-05,1.1106319469822412e-05,4.447358695434661e-07,3.084082755166404e-07,1.3857699636989954e-05,4.762896385811663e-06,2.6128366103175296e-06,1.051124270996611e-07,7.276883514511743e-08,2.2426421123170217e-10,1.8421894900152283e-10,2.3200087554691223e-06,6.49647330903722e-07,3.420188651091976e-07,1.5113011075820802e-07,0.0033003997698468797
76.55,0.001118322614611047,0.00024300312369004645,7.56628762886095e-05,4.0306352895686065e-05,5.682445643473817e-05,2.0076194485577232e-05,1.1060508141408646e-05,4.42378557164822e-07,3.0668115953066176e-07,1.3825557069529693e-05,4.745462011539406e-06,2.6020115043040328e-06,1.0456261442850678e-07,7.236896061695256e-08,2.2288902944763961e-10,1.829923625786844e-10,2.314723510031402e-06,6.472486020623138e-07,3.405904815707319e-07,1.5079500745365972e-07,0.0032928475412469455
