Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(5),J_7s1/2(2),J_total_Rg_relativistic
77.95,0.0023716044305947363,0.0003982277868094283,0.0015245453691763904,0.0006608243042030318,8.834729945640906e-05,0.00044237446384323427,0.0002530758019063566,5.2996731350012125e-05,3.180187822570171e-05,2.623361041445523e-05,0.00012959868703998873,8.039520368779895e-05,2.0211096808673172e-05,1.2323113132510218e-05,4.1763768671233326e-07,2.842722307275199e-07,7.965913741641274e-06,3.7563248128894526e-05,2.3358296171327906e-05,5.515302661477354e-06,3.32886186480754e-06,9.659320384862126e-08,6.475309767096372e-08,1.886527305390699e-06,7.954944808796822e-06,4.329003679806188e-06,5.601109971823142e-07,2.853997209079448e-07,1.6579817463267256e-07,0.014770027270763871
78.0,0.0023696558808864467,0.00039822648236818604,0.0015217492643028474,0.0006590157215463186,8.82932279937227e-05,0.0004416675296880208,0.00025238580659104487,5.2776261822379e-05,3.165672742060102e-05,2.6202022647712923e-05,0.00012940572523936604,8.017716815597988e-05,2.0126413202561648e-05,1.2266411433236199e-05,4.151913565761743e-07,2.8252334930162784e-07,7.954530275574099e-06,3.750869424930995e-05,2.329507579756654e-05,5.492144516680656e-06,3.313501499540855e-06,9.60392965106606e-08,6.436606399989236e-08,1.883751876014906e-06,7.943585707084526e-06,4.317406111230952e-06,5.577874757095333e-07,2.8408270275576906e-07,1.6553559682368234e-07,0.014744570357399086
78.05000000000001,0.002367708509888952,0.0003982250697405917,0.0015189585740365392,0.0006572123999448664,8.823983030885209e-05,0.0004409614269703166,0.00025169772160501397,5.255680300642199e-05,3.151229597340733e-05,2.6170767243909348e-05,0.00012921291097331357,7.995972055743162e-05,2.0042119591178105e-05,1.2209992623641072e-05,4.1276062583950594e-07,2.807860816304479e-07,7.943262019394251e-06,3.7454173923040484e-05,2.3232023859557065e-05,5.469095043602666e-06,3.2982199723900977e-06,9.549010467552577e-08,6.398267337415269e-08,1.8809991061321257e-06,7.932245915787138e-06,4.3058547892502075e-06,5.554738638393415e-07,2.827725631791007e-07,1.6527366298240524e-07,0.01471917550527992
78.10000000000001,0.002365762318127736,0.0003982235447290738,0.0015161732887422677,0.0006554143238845986,8.818710034094168e-05,0.00044025615698689677,0.0002510115422038746,5.233834989025967e-05,3.136858006374078e-05,2.6139841536828105e-05,0.00012902024511612814,7.974285957255998e-05,1.9958214039683632e-05,1.2153855194871531e-05,4.10345387339921e-07,2.7906034522525877e-07,7.932108072502122e-06,3.739968746844484e-05,2.3169140124813718e-05,5.446153836466421e-06,3.283017019118797e-06,9.494544971759596e-08,6.36027704237611e-08,1.8782682659617268e-06,7.92092403967482e-06,4.294348056374127e-06,5.531696357762454e-07,2.814689469130692e-07,1.6501240863092935e-07,0.01469384250499629
78.15,0.002363817306124309,0.0003982219031736624,0.0015133933987939224,0.0006536214778942984,8.813503206799684e-05,0.0004395517210171489,0.00025032726364926535,5.212089748847932e-05,3.1225575892713745e-05,2.610924287676884e-05,0.0001288277285349958,7.952658388212957e-05,1.9874694623397155e-05,1.2097997646563063e-05,4.0794553470165107e-07,2.773460582203463e-07,7.921067539283756e-06,3.7345235202104506e-05,2.3106424366791875e-05,5.4233204672099465e-06,3.267892350104056e-06,9.440514240642524e-08,6.322619037195378e-08,1.8755587039577436e-06,7.909618544844686e-06,4.282884095143708e-06,5.508742638758807e-07,2.8017146565574487e-07,1.6475191537932129e-07,0.014668571146627068
78.2,0.0023618734743962155,0.00039822014095176834,0.0015106188945745286,0.0006518338465455229,8.808361950667962e-05,0.0004388481203231706,0.0002496448812088991,5.1904440841990486e-05,3.1083279682804254e-05,2.6078968630462074e-05,0.000128635362090024,7.931089216729047e-05,1.9791559427739997e-05,1.204241848679029e-05,4.0556096232882156e-07,2.7564313936734914e-07,7.910139529085203e-06,3.729081743858749e-05,2.3043876363248957e-05,5.400594484171757e-06,3.2528456488237713e-06,9.38689849650093e-08,6.285276086020271e-08,1.8728698515457676e-06,7.898327778509802e-06,4.271460951215723e-06,5.485872585627342e-07,2.7887974282996167e-07,1.6449228158178776e-07,0.014643361220209131
78.25,0.002359930823457045,0.0003982182539779637,0.001507849766476291,0.0006500514144525138,8.803285671210527e-05,0.0004381453561498651,0.000248964390156608,5.168897501787892e-05,3.0941687677730116e-05,2.6049016180984328e-05,0.00012844314663427355,7.909578310960436e-05,1.9708806548180618e-05,1.198711623201751e-05,4.031915653987726e-07,2.7395150802966273e-07,7.899323156193525e-06,3.7236434490205825e-05,2.298149589453895e-05,5.377975411098005e-06,3.237876570702762e-06,9.333677320531076e-08,6.248230383781088e-08,1.8702012268807183e-06,7.887049990100286e-06,4.260076558566186e-06,5.463082077700021e-07,2.775934596367137e-07,1.6423359193478245e-07,0.014618212516222168
78.30000000000001,0.002357989353816438,0.0003982162382037633,0.0015050860049006369,0.0006482741662721081,8.798273777763968e-05,0.0004374434297250368,0.00024828578577238824,5.147449510926147e-05,3.08007961423237e-05,2.6019382927673595e-05,0.0001282510830137903,7.888125539107034e-05,1.9626434090179632e-05,1.1932089407049501e-05,4.008372398554556e-07,2.722710841769101e-07,7.888617539824373e-06,3.7182086666769855e-05,2.2919282741861206e-05,5.355462746483121e-06,3.222984742330974e-06,9.280829871555311e-08,6.211463749372272e-08,1.8675524375820544e-06,7.875783353416163e-06,4.248728766384265e-06,5.440368095958381e-07,2.763123941330375e-07,1.639758919165343e-07,0.01459312482603198
78.35000000000001,0.0023560490659800975,0.00039821408961740717,0.0015023276002582634,0.0006465020867036517,8.793325683469762e-05,0.0004367423422594875,0.00024760906334244455,5.126099623514208e-05,3.0660601362407755e-05,2.5990066286045165e-05,0.00012805917206763719,7.866730769415082e-05,1.9544440169135256e-05,1.1877336544982693e-05,3.9849788240291464e-07,2.7060178837948926e-07,7.878021804116004e-06,3.712777427534252e-05,2.2857236685484944e-05,5.333055963251599e-06,3.2081697610622666e-06,9.228335107376501e-08,6.17495782082151e-08,1.8649231824128207e-06,7.864525989562191e-06,4.237415367151495e-06,5.417728927944865e-07,2.75036445800722e-07,1.6371917211008818e-07,0.014568097942240468
78.4,0.002354109960449794,0.00039821180424364394,0.0014995745429691755,0.0006447351604889074,8.788440805254178e-05,0.00043604209494711043,0.00024693421815923274,5.104847354026794e-05,3.0521099644671544e-05,2.5961063687707717e-05,0.00012786741462792573,7.84539387017965e-05,1.946282291032881e-05,1.182285618715644e-05,3.961733904988482e-07,2.68943541803197e-07,7.867535078129463e-06,3.707349761999649e-05,2.2795357502970737e-05,5.310754508784273e-06,3.193431194997461e-06,9.176172006234167e-08,6.138694250245861e-08,1.8623132518796505e-06,7.853275990388847e-06,4.226134125346882e-06,5.395164218309975e-07,2.737656395795957e-07,1.6346336534744681e-07,0.014543131658901809
78.45,0.0023521720377233757,0.0003982093781435154,0.001496826823462733,0.0006429733724119683,8.783618563808272e-05,0.0004353426889649855,0.0002462612455215033,5.083692219498718e-05,3.038228731654815e-05,2.593237258027981e-05,0.00012767581151984788,7.824114709747167e-05,1.9381580448870734e-05,1.1768646883104745e-05,3.938636623482709e-07,2.672962662039437e-07,7.857156495854664e-06,3.701925700157754e-05,2.2733644967411165e-05,5.288557805288434e-06,3.1787685833507686e-06,9.124319785897732e-08,6.102654896455871e-08,1.8597225277424877e-06,7.842031442161251e-06,4.214882806192334e-06,5.372674861951467e-07,2.7250010718839914e-07,1.6320835670738327e-07,0.014518225771589836
78.5,0.0023502352982947765,0.00039820680741414207,0.0014940844321776913,0.000641216707299168,8.778858383567967e-05,0.00043464412547347366,0.0002455901407343437,5.062633739510699e-05,3.024416072609233e-05,2.5903990427306686e-05,0.00012748436356170762,7.8028931565179e-05,1.930071092964682e-05,1.1714707190508166e-05,3.9156859689726925e-07,2.656598839225589e-07,7.846885196221958e-06,3.6965052717477115e-05,2.2672098845711952e-05,5.266465250506703e-06,3.164181437193873e-06,9.072758118018698e-08,6.066822013157038e-08,1.8571509814351904e-06,7.83079044917865e-06,4.203659203856926e-06,5.350262768188862e-07,2.7124004995442016e-07,1.629540034373788e-07,0.014493380077339848
78.55000000000001,0.002348299742654024,0.0003982040881885096,0.0014913473595622433,0.0006394651500189921,8.774159692694205e-05,0.00043394640561631066,0.00024492089910921967,5.0416714361752565e-05,3.0106716241859126e-05,2.587591470817738e-05,0.00012729307156495267,7.781729078948404e-05,1.9220212507264697e-05,1.1661035675146016e-05,3.8928809382685994e-07,2.6403431787969433e-07,7.836720323118757e-06,3.691088506141703e-05,2.2610718896934903e-05,5.244476218755623e-06,3.1496692405674823e-06,9.021467335475452e-08,6.031178430810493e-08,1.8545986714113088e-06,7.81955115707144e-06,4.192461168573028e-06,5.327930548709181e-07,2.6998569386248287e-07,1.6270015973509968e-07,0.014468594374526557
78.60000000000001,0.002346365371287251,0.0003982012166352563,0.001488615596074064,0.0006377186854819901,8.769521923053202e-05,0.0004332495305207017,0.00024425351596401765,5.020804834122722e-05,2.9969950252783372e-05,2.584814291804222e-05,0.00012710193633420607,7.760622345553965e-05,1.9140083346000755e-05,1.1607630910848908e-05,3.870220535469576e-07,2.6241949157083186e-07,7.826661025410694e-06,3.685675432324933e-05,2.2549504870723245e-05,5.222590062280974e-06,3.1352314519457673e-06,8.970428630576235e-08,5.995707730345147e-08,1.8520657394429643e-06,7.808311775510228e-06,4.181286632179243e-06,5.305681190862907e-07,2.6873725029725064e-07,1.62446700747239e-07,0.014443868462756073
78.65,0.002344432184676698,0.0003981981889584617,0.0014858891321803476,0.0006359772986406843,8.764944510196764e-05,0.0004325535012974136,0.000243587986623084,5.0000334604872614e-05,2.9833859168059594e-05,2.582067256773057e-05,0.00012691095866729745,7.739572824910977e-05,1.906032161974713e-05,1.1554491479451437e-05,3.847703771904456e-07,2.60815329061393e-07,7.81670645696676e-06,3.6802660788773814e-05,2.248845650582875e-05,5.200806112912895e-06,3.1208675060348543e-06,8.919624242133608e-08,5.960394407056824e-08,1.849552405914671e-06,7.79707060007169e-06,4.170133631689271e-06,5.283517767871007e-07,2.6749489270880424e-07,1.6219354135379622e-07,0.014419202142832405
78.7,0.002342500183300727,0.00039819500139743615,0.0014831679583578508,0.0006342409744894823,8.760426893342698e-05,0.00043185831904086846,0.00024292430641726604,4.979356844893047e-05,2.9698439417023004e-05,2.579350118366899e-05,0.0001267201393552947,7.718580385659332e-05,1.898092551195921e-05,1.1501615970745295e-05,3.825329666073649e-07,2.5922175498196246e-07,7.806855776687803e-06,3.6748604739576044e-05,2.2427573528759448e-05,5.179123684000583e-06,3.1065768158827755e-06,8.869037629583054e-08,5.925224023180274e-08,1.8470589641679299e-06,7.785826033018991e-06,4.159000330585435e-06,5.261443213246196e-07,2.6625875164036334e-07,1.6194064781021152e-07,0.01439459521681591
78.75,0.0023405693676338273,0.0003981916502265111,0.0014804520650929336,0.0006325096980645875,8.755968515355313e-05,0.0004311639848292365,0.00024226247068395135,4.9587745194404696e-05,2.956368744903103e-05,2.5766626307799677e-05,0.00012652947918253532,7.697644896504773e-05,1.8901893215603326e-05,1.1449002982432596e-05,3.803097243592148e-07,2.576386945236211e-07,7.797108148537734e-06,3.669458645288794e-05,2.2366855652564707e-05,5.157542072602817e-06,3.0923587752745427e-06,8.818653632482964e-08,5.8901833477710346e-08,1.844585773966133e-06,7.774576602769444e-06,4.1478850376423275e-06,5.239460159533721e-07,2.650289224311639e-07,1.6168804304325332e-07,0.014370047488145332
78.80000000000001,0.0023386397381466232,0.0003981881317548308,0.0014777414428815978,0.0006307834544439098,8.751568822725987e-05,0.00043047049972452805,0.00024160247476710675,4.938286018692438e-05,2.9429599733345575e-05,2.5740045497499232e-05,0.00012633897892665768,7.676766226221202e-05,1.8823222933104756e-05,1.1396651120079492e-05,3.78100553713368e-07,2.560660734333925e-07,7.787462741576758e-06,3.6640606201473155e-05,2.230630257577329e-05,5.1360605619077265e-06,3.078212761382846e-06,8.768458613901015e-08,5.855260482682018e-08,1.8421332541624974e-06,7.763320981838899e-06,4.136786223191642e-06,5.217570823113608e-07,2.6380547548171756e-07,1.6143580820357143e-07,0.01434555876176972
78.85000000000001,0.0023367112953058865,0.0003981844423261446,0.0014750360822295304,0.0006290622287469777,8.747227265553832e-05,0.0004297778647726865,0.00024094431401731756,4.917890879660778e-05,2.9296172759016164e-05,2.5713756325497818e-05,0.00012614863935863252,7.65594424365301e-05,1.8744912876296116e-05,1.1344558997070144e-05,3.759053586376047e-07,2.5450381800980567e-07,7.777918729995911e-06,3.658666425353906e-05,2.2245913981498142e-05,5.114678423852551e-06,3.064138137642002e-06,8.718440586357985e-08,5.820444973559818e-08,1.8397018746660558e-06,7.752058003070427e-06,4.125702532835431e-06,5.195776913444971e-07,2.625884600934396e-07,1.6118408332551254e-07,0.014321128844241877
78.9,0.002334784039574539,0.0003981805783186007,0.0014723359736521378,0.0006273460061348472,8.742943297526425e-05,0.0004290860810036787,0.00024028798379182434,4.89758864179266e-05,2.916340303476346e-05,2.568775637979855e-05,0.00012595846124279387,7.635178817717312e-05,1.866696126636585e-05,1.129272523456085e-05,3.737240437947556e-07,2.529518550985673e-07,7.768475293152164e-06,3.653276087267663e-05,2.2185689536719367e-05,5.093394921911744e-06,3.050134256810236e-06,8.668589319162094e-08,5.785727904915391e-08,1.8372921478118529e-06,7.740786673974012e-06,4.114632798694588e-06,5.174079555386407e-07,2.6137789838361977e-07,1.6093306873109596e-07,0.01429675754375415
78.95,0.002332857971411665,0.00039817653614454015,0.0014696411076745893,0.0006256347718100133,8.738716375900643e-05,0.0004283951494315873,0.00023963347945456123,4.8773788469571536e-05,2.903128708886382e-05,2.5662043263597284e-05,0.00012576844533687041,7.614469817406215e-05,1.8589366333807227e-05,1.1241148461434594e-05,3.715565145374649e-07,2.514101120883515e-07,7.75913161560338e-06,3.647889631782971e-05,2.2125628891755437e-05,5.072209314020091e-06,3.0362004641834756e-06,8.618896426125011e-08,5.7511019784423925e-08,1.8349046192511782e-06,7.72950618902393e-06,4.103576048336875e-06,5.152479229855848e-07,2.601737720507814e-07,1.6068302685926606e-07,0.01427244467013222
79.0,0.0023309330912725185,0.00039817231225029265,0.0014669514748318533,0.0006239285110163214,8.73454596148356e-05,0.0004277050710547015,0.00023898079637619266,4.857261039431838e-05,2.889982146903442e-05,2.5636614595202723e-05,0.00012557859239201657,7.593817111789041e-05,1.851212631836753e-05,1.1189827314255838e-05,3.6940267690306214e-07,2.498785169066978e-07,7.749886887142373e-06,3.6425070843294356e-05,2.2065731679929745e-05,5.051120855595802e-06,3.022336100922111e-06,8.569355432802833e-08,5.716561573863451e-08,1.832539858485573e-06,7.71821593978107e-06,4.092531511560446e-06,5.130975751935015e-07,2.5897600840207715e-07,1.6043428245535423e-07,0.014248190034822472
79.05000000000001,0.002329009399608531,0.0003981679031159728,0.0014642670656687359,0.000622227209038877,8.730431518613432e-05,0.00042701584685560766,0.00023832992993414956,4.837234765889482e-05,2.8769002742319025e-05,2.5611468007956824e-05,0.00012538890315284343,7.573220570014518e-05,1.8435239468997558e-05,1.1138760437225593e-05,3.672624376085432e-07,2.4835699801601797e-07,7.74074030282934e-06,3.637128469874868e-05,2.2005997517437748e-05,5.030128802627569e-06,3.0085405074511066e-06,8.519961822555196e-08,5.682102791683351e-08,1.8301984491743146e-06,7.70691552272869e-06,4.0814986252138235e-06,5.109568310298308e-07,2.577844720123782e-07,1.60187218235375e-07,0.014223993450908991
79.10000000000001,0.0023270868968673225,0.0003981633052552773,0.0014615878707399217,0.0006205308512039582,8.726372515140775e-05,0.00042632747780128026,0.00023768087551266602,4.8172995753848367e-05,2.8638827494974682e-05,2.5586601150155583e-05,0.00012519937835745004,7.552680061312976e-05,1.8358704043801512e-05,1.108794648213686e-05,3.6513570404565945e-07,2.46845484409709e-07,7.731691063021973e-06,3.6317538129313555e-05,2.1946426003417495e-05,5.0092324147889454e-06,2.994813026893181e-06,8.47071306086543e-08,5.647723477322103e-08,1.8278809793488802e-06,7.695604744731954e-06,4.0704770362127895e-06,5.088255586538637e-07,2.565989661355618e-07,1.5994226347754846e-07,0.014199854733183422
79.15,0.002325165583492705,0.0003981585152152836,0.0014589138806100062,0.000618839422878924,8.722368422409504e-05,0.0004256399648431711,0.0002370336285028136,4.797455019341437e-05,2.850929233235871e-05,2.5562011684970076e-05,0.00012501001873745394,7.532195454998465e-05,1.8282518309986987e-05,1.103738410833023e-05,3.6302238427610214e-07,2.45343905608362e-07,7.722738373402546e-06,3.6263831375643637e-05,2.1887016720223678e-05,4.988430958543039e-06,2.981153008494475e-06,8.421608597518633e-08,5.613423226196294e-08,1.825588031669385e-06,7.684283626054246e-06,4.059466602872816e-06,5.067035959903997e-07,2.5541924578896736e-07,1.596998743401263e-07,0.014175773698277121
79.2,0.002323245459924694,0.00039815352957624873,0.001456245085853537,0.0006171529094721261,8.718418715238174e-05,0.0004249533089172995,0.00023638818430253686,4.7777006515385454e-05,2.838039387881676e-05,2.553769729036788e-05,0.00012482082501802228,7.511766620470905e-05,1.8206680543815466e-05,1.0987071982649931e-05,3.6092238702678875e-07,2.4385219165607054e-07,7.713881445001363e-06,3.6210164674048466e-05,2.1827769233903422e-05,4.967723710200934e-06,2.9675598110025184e-06,8.372649846399472e-08,5.5792033694221905e-08,1.8233201738571298e-06,7.672952400886885e-06,4.048467394618681e-06,5.045907784948452e-07,2.5424504293231885e-07,1.5946050673782817e-07,0.014151750164854555
79.25,0.002321326526599518,0.00039814834495141,0.0014535814770550493,0.00061547129643282,8.714522871901284e-05,0.00042426751094434167,0.00023574453831668775,4.7580360280981354e-05,2.8252128777571357e-05,2.5513655659034808e-05,0.0001246317979179025,7.491393427218181e-05,1.813118903055301e-05,1.0937008779400081e-05,3.588356216852368e-07,2.423702731168249e-07,7.705119494215948e-06,3.6156538256642454e-05,2.1768683094869124e-05,4.947109958897667e-06,2.9540328059568714e-06,8.323840142851699e-08,5.5450669399360545e-08,1.821077949434113e-06,7.661611515373471e-06,4.0374796900683425e-06,5.024869709759763e-07,2.5307610207145097e-07,1.592245848754601e-07,0.0141277839538525
79.30000000000001,0.0023194087839496238,0.0003981429579867859,0.0014509230448091013,0.0006137945692510745,8.710680374110674e-05,0.0004235825718297194,0.00023510268595705914,4.7384607074719534e-05,2.812449369061114e-05,2.548988449829695e-05,0.00012444293814945311,7.471075744818221e-05,1.8056042064421243e-05,1.0887193180301257e-05,3.5676199829502133e-07,2.408980810709893e-07,7.696451742825414e-06,3.610295235152253e-05,2.170975783876162e-05,4.926589009450751e-06,2.9405713808540428e-06,8.275184678743871e-08,5.511018618975826e-08,1.8188618688947398e-06,7.650261623136061e-06,4.026503973424974e-06,5.003920985404444e-07,2.5191222105190946e-07,1.5899247041009535e-07,0.014103874888728728
79.35000000000001,0.0023174922324036874,0.00039813736536097825,0.0014482697797203138,0.0006121227134576844,8.706890706997003e-05,0.00042289849246368973,0.000234462622642419,4.7189742504286786e-05,2.7997485298580947e-05,2.5466381530043086e-05,0.00012425424641867447,7.450813442941072e-05,1.798123794854873e-05,1.0837623874447418e-05,3.547014275513128e-07,2.394355471118556e-07,7.687877417999555e-06,3.604940718297187e-05,2.165099298749467e-05,4.90616018506765e-06,2.927174942149859e-06,8.226690415614512e-08,5.477064663049999e-08,1.8166724014270916e-06,7.63890357833759e-06,4.015540929057641e-06,4.983061708891592e-07,2.507532879564537e-07,1.5876443799272542e-07,0.014080022795662644
79.4,0.00231557687238662,0.00039813156378497533,0.0014456216724034012,0.0006104557146240782,8.703153359091294e-05,0.00042221527372143195,0.00023382434379854225,4.699576220041105e-05,2.7871100300672195e-05,2.544314449064735e-05,0.00012406572342523915,7.4306063913509e-05,1.790677499492246e-05,1.0788299558263e-05,3.5265382079647864e-07,2.3798260334226027e-07,7.679395752302176e-06,3.599590297168757e-05,2.1592388050469303e-05,4.885822829870352e-06,2.913842918064362e-06,8.178365976526843e-08,5.443212811739279e-08,1.814509967291145e-06,7.627538426343357e-06,4.004591434115295e-06,4.962292947468843e-07,2.4959930342487916e-07,1.585406621226936e-07,0.01405622750364278
79.45,0.0023136627043195785,0.00039812555000195597,0.00144297871348321,0.0006087935583622307,8.699467822306578e-05,0.00042153291646313657,0.00023318784485824387,4.680266181673449e-05,2.7745335414514312e-05,2.5420171130892274e-05,0.0001238773698625226,7.410454459908032e-05,1.783265152433981e-05,1.0739218935460422e-05,3.5061909001575294e-07,2.3653918237126428e-07,7.671005983688344e-06,3.5942439935030235e-05,2.1533942525945077e-05,4.865576311207535e-06,2.9005747611568244e-06,8.130221517549163e-08,5.409472176936781e-08,1.8123749309495177e-06,7.616167392074051e-06,3.993656549006622e-06,4.941616713243712e-07,2.484503804229414e-07,1.5832121783260718e-07,0.014032488844393504
79.5,0.002311749728619972,0.0003981193207870944,0.001440340893594753,0.0006071362303245732,8.695833591919605e-05,0.0004208514215340928,0.00023255312126141064,4.6610437029687046e-05,2.762018737606663e-05,2.5397459215892154e-05,0.00012368918641763368,7.390357518570931e-05,1.7758865866360706e-05,1.0690380716997834e-05,3.4859714783295734e-07,2.3510521731088135e-07,7.662707355495248e-06,3.5889018287292716e-05,2.1475655902552855e-05,4.845420021727131e-06,2.8873699506410486e-06,8.082268580086742e-08,5.375853114429323e-08,1.8102675950328832e-06,7.604791866173013e-06,3.9827375055932864e-06,4.921035789751171e-07,2.4730672027491394e-07,1.5810609437349912e-07,0.014008806652133412
79.55000000000001,0.0023098379457014715,0.0003981128729473663,0.001437708203383243,0.0006054837162039031,8.692250166552639e-05,0.00042017078976477564,0.0002319201684550325,4.6419083538360674e-05,2.7495652939510955e-05,2.5375006525016692e-05,0.00012350117377144486,7.370315437398164e-05,1.768541635926007e-05,1.0641783621037142e-05,3.465879075062674e-07,2.336806417728476e-07,7.654499116426447e-06,3.583563823998536e-05,2.1417527660932365e-05,4.825353381185062e-06,2.874227994414255e-06,8.034519925618994e-08,5.3423670790500516e-08,1.8081881952075023e-06,7.593413389141038e-06,3.9718356929874466e-06,4.900553445832096e-07,2.461685718624433e-07,1.5789521794366301e-07,0.013985180763206168
79.60000000000001,0.0023079273559740176,0.0003981062033213555,0.0014350806335041305,0.000603836001733297,8.688717048155332e-05,0.0004194910219709337,0.00023128898189323413,4.622859706438462e-05,2.7371728877144932e-05,2.5352810851815034e-05,0.0001233133325986229,7.350328086550368e-05,1.7612301349980648e-05,1.0593426372902398e-05,3.445912829240199e-07,2.3226538986542585e-07,7.646380520529392e-06,3.5782300002134745e-05,2.135955727547621e-05,4.805375837968951e-06,2.8611484307762097e-06,7.986989354730933e-08,5.309026464979523e-08,1.8061368959966965e-06,7.582033633622271e-06,3.9609526409140485e-06,4.880173095066565e-07,2.4503618650052263e-07,1.5768847771703847e-07,0.013961611015658312
79.65,0.002306017959843829,0.0003980993087790617,0.001432458174623133,0.000602193072686018,8.685233741986683e-05,0.0004188121189536749,0.00023065955703730455,4.603897335180083e-05,2.7248411979275754e-05,2.533087000394004e-05,0.00012312566356765872,7.330395336292146e-05,1.7539519194085937e-05,1.0545307705038326e-05,3.426071886005428e-07,2.3085939619022896e-07,7.638350827166124e-06,3.572900378059245e-05,2.1301744216160494e-05,4.785486870318884e-06,2.8481308298187715e-06,7.939691512657297e-08,5.275844433123607e-08,1.8041137875918956e-06,7.570654385053715e-06,3.950090000689697e-06,4.859897963530319e-07,2.4390978128140543e-07,1.5748574951900927e-07,0.013938097248842521
79.7,0.00230410975771341,0.00039809218622170934,0.0014298408174162713,0.0006005549148754284,8.681799756597063e-05,0.00041813408149955327,0.00023003188935572771,4.585020816694062e-05,2.712569905411482e-05,2.5309181803072957e-05,0.0001229381673408978,7.310517056993983e-05,1.7467068255713568e-05,1.0497426356969272e-05,3.4063553967201183e-07,2.2946259583906182e-07,7.630409300977229e-06,3.567574978035093e-05,2.1244087950441613e-05,4.765685987230988e-06,2.8351747944699993e-06,7.892641683867856e-08,5.242834727835861e-08,1.8021188836725603e-06,7.55927752091807e-06,3.939249523976195e-06,4.839730815068277e-07,2.427895184780795e-07,1.5728691323204311e-07,0.013914639303097416
79.75,0.00230220274998156,0.0003980848325815572,0.0014272285525699026,0.0005989215141548998,8.678414603810336e-05,0.00041745691038065516,0.00022940597432421204,4.566229729830182e-05,2.7003586927672908e-05,2.5287744084848353e-05,0.00012275084457457025,7.290693119134133e-05,1.739494690752888e-05,1.0449781075258363e-05,3.386762518923167e-07,2.2807492439076658e-07,7.622555211839096e-06,3.562253820486266e-05,2.1186587945197414e-05,4.745972729033074e-06,2.822279961180816e-06,7.84585557849639e-08,5.210011485559782e-08,1.8001521202381335e-06,7.547904988863615e-06,3.92843303957915e-06,4.819673758862909e-07,2.41675501084119e-07,1.57091862559193e-07,0.013891237019513164
79.80000000000001,0.00230029693704338,0.00039807724482170863,0.0014246213707807516,0.000597292856417723,8.675077798706046e-05,0.0004167806063546845,0.00022878180742571933,4.547523655642655e-05,2.6882072443655923e-05,2.52665546987794e-05,0.00012256369591882087,7.270923393300472e-05,1.7323153530678774e-05,1.0402370613466924e-05,3.367292416289316e-07,2.2669631790806465e-07,7.614787834814706e-06,3.5569369256359164e-05,2.1129243668690677e-05,4.726346667625546e-06,2.809446000246454e-06,7.799349113640352e-08,5.1773890382255986e-08,1.798213355439634e-06,7.5365387839752106e-06,3.917642428671243e-06,4.79972813939663e-07,2.405677790222195e-07,1.5690050811709365e-07,0.01386789023975994
79.85000000000001,0.002298392319290284,0.0003980694199359235,0.0014220192627559477,0.0005956689275970205,8.67178885960169e-05,0.00041610517016504905,0.00022815938415049412,4.528902177378002e-05,2.6761152463361523e-05,2.5245611508183493e-05,0.0001223767220177393,7.25120775019236e-05,1.725168651474591e-05,1.0355193732114244e-05,3.3479442585878495e-07,2.253267129343889e-07,7.607106450098192e-06,3.551624313616643e-05,2.107205459253249e-05,4.7068074063846135e-06,2.796672615759118e-06,7.753138192719122e-08,5.144981714429782e-08,1.7963023703838927e-06,7.525180925496034e-06,3.9068795989160845e-06,4.779894492518944e-07,2.3946635918439964e-07,1.5671277623693242e-07,0.013844598805945926
79.9,0.002296488897110004,0.00039806135494843014,0.001419422219213051,0.0005940497136656545,8.668547308035064e-05,0.00041543060254094406,0.00022753869999609088,4.5103648804629466e-05,2.6640823865575963e-05,2.5224912390108128e-05,0.00012218992350938954,7.231546060622432e-05,1.718054425770301e-05,1.0308249198637462e-05,3.328717221641134e-07,2.2396604649069234e-07,7.599510342953499e-06,3.546316004501284e-05,2.1015020193622735e-05,4.687354579728668e-06,2.783959545192479e-06,7.707238486165094e-08,5.1128036415395834e-08,1.7944188708700311e-06,7.513833433309834e-06,3.8961464580434e-06,4.760172545918642e-07,2.3837121435333918e-07,1.5652860612817465e-07,0.013821362560479868
79.95,0.0022945866708866,0.00039805304691373873,0.0014168302308800883,0.0005924352006361392,8.665352668746693e-05,0.000414756904197438,0.00022691975046740248,4.4919113524924326e-05,2.652108354647196e-05,2.520445523525715e-05,0.00012200330102584011,7.211938195518416e-05,1.7109725165867576e-05,1.0261535787351843e-05,3.309610487283038e-07,2.22614256072234e-07,7.591998803647574e-06,3.5410120183326515e-05,2.0958139956045635e-05,4.667987852352757e-06,2.7713065586230176e-06,7.661665216727507e-08,5.0808685518906416e-08,1.7925624900059122e-06,7.502498304497738e-06,3.885444887472922e-06,4.740561245550546e-07,2.3728228860085622e-07,1.5634794745286792e-07,0.013798181345926286
