Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(1),J_6s1/2(2),J_total_Re_relativistic
92.65,0.0009837479949407104,0.00022854007272467893,8.59064146316002e-05,3.5771207242101315e-05,5.624928983279455e-05,2.4373010456297105e-05,1.0709015655248982e-05,5.043523572709097e-07,3.037718754848608e-07,1.4344703652898237e-05,6.12876429428523e-06,2.669033699727971e-06,1.3278147898331056e-07,7.971412155745488e-08,4.4786067794672536e-10,3.2704662653073674e-10,2.6447257311578434e-06,9.667639681731881e-07,4.0387933815884205e-07,9.336685999625476e-09,5.351958490272247e-09,2.05760206600547e-07,0.00300932499818618
92.7,0.000982197089412264,0.0002281420811708863,8.567174002095002e-05,3.565462512364819e-05,5.6149755152017185e-05,2.4304540396331483e-05,1.0673225475787935e-05,5.022091732540962e-07,3.0238168304756546e-07,1.4319237632242954e-05,6.111440504008327e-06,2.6600715732974897e-06,1.3221055344408377e-07,7.934429945798531e-08,4.4510000267109776e-10,3.249868824747146e-10,2.639972605938469e-06,9.639761922342963e-07,4.0249915369792953e-07,9.295777158578556e-09,5.325750293596164e-09,2.053790732146225e-07,0.003003847923781731
92.75,0.0009806488502891253,0.0002277448175086709,8.543780911448777e-05,3.5538468960643794e-05,5.605040276196597e-05,2.423629348574137e-05,1.0637569560605822e-05,5.000761865069063e-07,3.009985039366456e-07,1.4293818764847308e-05,6.094172576080518e-06,2.6511421767726453e-06,1.3164186178216505e-07,7.897590510371974e-08,4.4241311784324243e-10,3.229890268791235e-10,2.6352204646439474e-06,9.612000826803965e-07,4.0112508785863265e-07,9.254973259218732e-09,5.2995950096521715e-09,2.049973982678211e-07,0.0029983826645629125
92.80000000000001,0.0009791032729076323,0.0002273482805642327,8.520461926436992e-05,3.54227370414866e-05,5.595123238775291e-05,2.4168268908168027e-05,1.0602047355255264e-05,4.979533435444145e-07,2.9962229956432766e-07,1.4268446908373253e-05,6.076960241353961e-06,2.642245292740135e-06,1.31075435518274e-07,7.860896862962332e-08,4.3980481214130244e-10,3.210571652247279e-10,2.6304697813056332e-06,9.584359569438355e-07,3.997572974265364e-07,9.214321342631558e-09,5.2735322369133786e-09,2.0461541554664108e-07,0.00299292919344821
92.85000000000001,0.0009775603526112938,0.0002269524691641885,8.497216783308254e-05,3.530742766202026e-05,5.585224375438501e-05,2.4100465850518784e-05,1.0566658307767487e-05,4.958405911875407e-07,2.9825303157272064e-07,1.4243121916414065e-05,6.059803239186717e-06,2.633380713360104e-06,1.3051130950397857e-07,7.824352316184007e-08,4.37279151495363e-10,3.1919474865290233e-10,2.6257210836515136e-06,9.55684111327453e-07,3.983959353060818e-07,9.173857436580485e-09,5.247591623519689e-09,2.0423328856247004e-07,0.0029874874833644783
92.9,0.000976020084750783,0.00022655738213558257,8.47404521933977e-05,3.519253912549882e-05,5.5753436586768534e-05,2.4032883502952967e-05,1.0531401868640495e-05,4.937378765612042e-07,2.9689066183239534e-07,1.4217843639049144e-05,6.0427013178603205e-06,2.624548240889747e-06,1.2994952154468168e-07,7.787960448247774e-08,4.348394443618881e-10,3.1740454312142557e-10,2.6209749491018714e-06,9.529448173536027e-07,3.970411474791314e-07,9.133605232626803e-09,5.22179184483954e-09,2.0385110719189837e-07,0.0029820575072062147
92.95,0.0009744824646839334,0.00022616301830589818,8.450946972833057e-05,3.507806974255245e-05,5.565481060971344e-05,2.3965521058868096e-05,1.0496277490827417e-05,4.916451470924954e-07,2.95535152440976e-07,1.4192611923427711e-05,6.0256542349380225e-06,2.6157476881367797e-06,1.293901120004576e-07,7.751725067395778e-08,4.324882186337506e-10,3.156886098537753e-10,2.6162320002520152e-06,9.502183181079341e-07,3.9569306972277923e-07,9.093576916354033e-09,5.196141791471539e-09,2.0346890282880493e-07,0.002976639237840263
93.0,0.0009729474877757347,0.00022576937650306854,8.427921783109661e-05,3.496401783115317e-05,5.555636554793771e-05,2.3898377714886048e-05,1.0461284629724858e-05,4.895623505088536e-07,2.9418646572173767e-07,1.4167426614377032e-05,6.00866175756085e-06,2.606978878839337e-06,1.2883312336793642e-07,7.715650174582675e-08,4.30227210886866e-10,3.1404829781274063e-10,2.6114928998620107e-06,9.475048247031297e-07,3.94351824244784e-07,9.053775705690914e-09,5.170643446232582e-09,2.0308667719111572e-07,0.0029712326481449143
93.05000000000001,0.0009714151493983269,0.00022537645555548763,8.404969390506867e-05,3.485038171658075e-05,5.545810112607161e-05,2.3831452670839282e-05,1.0426422743161321e-05,4.874894348362561e-07,2.928445642222117e-07,1.4142287555030776e-05,5.991723662679182e-06,2.5982416479694503e-06,1.282785998466123e-07,7.679739924710275e-08,4.280573683349022e-10,3.124842485819212e-10,2.6067583453870125e-06,9.448045129933041e-07,3.9301751640366054e-07,9.014199261858941e-09,5.145295480207917e-09,2.0270443603969044e-07,0.0029658377110625823
93.10000000000001,0.0009698854449309979,0.00022498425429202153,8.382089536373486e-05,3.4737159731388906e-05,5.536001706866208e-05,2.3764745129757224e-05,1.039169129138574e-05,4.854263483974197e-07,2.915094107127999e-07,1.4117194587472922e-05,5.974839737218024e-06,2.589535841957837e-06,1.2772658689309356e-07,7.643998586737788e-08,4.2597886348069495e-10,3.109964136325699e-10,2.6020290630956985e-06,9.421175206677945e-07,3.9169023167888497e-07,8.974843010783086e-09,5.120096456154e-09,2.0232221797254983e-07,0.002960454399642479
93.15,0.0009683583697601756,0.00022459277154201858,8.359281963065582e-05,3.462435021537142e-05,5.5262113100176814e-05,2.3698254297852523e-05,1.0357089737055971e-05,4.833730398100055e-07,2.9018096818539205e-07,1.4092147553392412e-05,5.958009778174565e-06,2.580861318838248e-06,1.2717713076692022e-07,7.608430503000956e-08,4.2399112103908363e-10,3.095840835131403e-10,2.597305801837704e-06,9.394439448437559e-07,3.9037003304536733e-07,8.935702606647036e-09,5.095046794677634e-09,2.019401107858482e-07,0.0029550826870552867
93.2,0.0009668339192794248,0.00022420200613532047,8.336546413942282e-05,3.4511951515528636e-05,5.5164388945008574e-05,2.363197938450756e-05,1.0322617545227451e-05,4.813294579848386e-07,2.8885919985199334e-07,1.4067146294743837e-05,5.9412335926472635e-06,2.5722179483103275e-06,1.2663027807165448e-07,7.57304004808168e-08,4.220928562863641e-10,3.0824592805360174e-10,2.592589326533246e-06,9.367838402610147e-07,3.890569588864991e-07,8.896775203586964e-09,5.070149241769642e-09,2.0155825278230044e-07,0.0029497225465739563
93.25,0.0009653120888894421,0.0002238119569022727,8.313882633361577e-05,3.439996198603406e-05,5.506684432747936e-05,2.3565919602260916e-05,1.028827418334186e-05,4.79295552124134e-07,2.875440691433564e-07,1.4042190654409229e-05,5.924510997796061e-06,2.563605611720434e-06,1.260860752949833e-07,7.537831587573853e-08,4.2028212359374666e-10,3.0698004625690627e-10,2.587880411468468e-06,9.341372181609227e-07,3.8775102155317473e-07,8.858059675552439e-09,5.045408198131988e-09,2.0117682169942937e-07,0.0029443739515276107
93.30000000000001,0.0009637928739980507,0.00022342262267373509,8.291290366676141e-05,3.4288379988201055e-05,5.496947897184454e-05,2.350007416679392e-05,1.0254059121215848e-05,4.772712717197305e-07,2.862355397076189e-07,1.4017280476856052e-05,5.9078418207339245e-06,2.555024201960552e-06,1.255445683515765e-07,7.502809437091843e-08,4.185563735526602e-10,3.0578402418558655e-10,2.583179833487998e-06,9.315040459048858e-07,3.864522066441035e-07,8.81955623066171e-09,5.020828631790709e-09,2.0079601724817978e-07,0.0029390368752436648
93.35000000000001,0.0009622762700201968,0.00022303400228109254,8.2687693602292e-05,3.41772038904499e-05,5.487229260229707e-05,2.3434442296917325e-05,1.0219971831029868e-05,4.752565665513355e-07,2.849335754089486e-07,1.3992415608786602e-05,5.8912258983504245e-06,2.5464736232860115e-06,1.2500580213240832e-07,7.467977821865115e-08,4.1691251682099805e-10,3.046549988672942e-10,2.5784883651812765e-06,9.288842473592487e-07,3.8516047304739415e-07,8.781265898491307e-09,4.996415235785503e-09,2.0041604330842384e-07,0.002933711290993238
93.4,0.0009607622723779423,0.00022264609455626482,8.246319361350354e-05,3.406643206827466e-05,5.4775284942971456e-05,2.3369023214557876e-05,1.018601178731697e-05,4.7325138668477217e-07,2.8363814032618963e-07,1.3967595899773867e-05,5.8746630770684755e-06,2.5379537910533053e-06,1.2446982006417446e-07,7.433340837255482e-08,4.153469926287891e-10,3.0358972605765324e-10,2.5738067681610326e-06,9.262777040428893e-07,3.8387575374674755e-07,8.743190173363921e-09,4.972172101268269e-09,2.0003709325413704e-07,0.0029283971719483944
93.45,0.0009592508765004617,0.0002222588983317172,8.223940118351478e-05,3.395606290421057e-05,5.467845571794791e-05,2.3303816144745126e-05,1.0152178466951748e-05,4.712556824702399e-07,2.823491987515177e-07,1.3942821202879259e-05,5.858153212536026e-06,2.5294646313799635e-06,1.23936663682333e-07,7.398902410523215e-08,4.138558397895822e-10,3.0258464962229965e-10,2.5691357865308268e-06,9.236842570038277e-07,3.825979573595081e-07,8.705330851803685e-09,4.9481027572194996e-09,1.996593388355666e-07,0.0029230944911521027
93.5,0.0009577420778240359,0.00022187241244047058,8.20163138052262e-05,3.384609478780139e-05,5.4581804651256376e-05,2.3238820315598198e-05,1.011847134913929e-05,4.69269404540579e-07,2.8106671518909805e-07,1.391809137524752e-05,5.841696169254796e-06,2.5210060807289397e-06,1.2340637222114885e-07,7.364666264154069e-08,4.124347680727945e-10,3.016359703339149e-10,2.5644761406337513e-06,9.211037093627985e-07,3.8132697033989924e-07,8.667689990558237e-09,4.9242102702558855e-09,1.9928292162215785e-07,0.0029178032214980886
93.55000000000001,0.0009562358717920477,0.0002214866357161114,8.179392898127906e-05,3.3736526115566915e-05,5.448533146688054e-05,2.3174034958312624e-05,1.0084889915404199e-05,4.6729250380954303e-07,2.7979065435374794e-07,1.389340627867438e-05,5.825291820148726e-06,2.5125780854205806e-06,1.2287898222394798e-07,7.33063588104216e-08,4.1107922789835903e-10,3.007397120181752e-10,2.5598285211665073e-06,9.18535829436513e-07,3.800626597505176e-07,8.63026997872681e-09,4.900497261515149e-09,1.9890794677765477e-07,0.002912523335719598
93.60000000000001,0.0009547322538549776,0.0002211015669928022,8.157224422401499e-05,3.3627355290970853e-05,5.438903588876189e-05,2.3109459307147334e-05,1.0051433649579693e-05,4.653249314700805e-07,2.7852098116960527e-07,1.3868765780142728e-05,5.808940046075255e-06,2.504180601075781e-06,1.2235452717658121e-07,7.296814471803381e-08,4.097844765075944e-10,2.9989178321148944e-10,2.5551935837324466e-06,9.15980354332362e-07,3.788048764797814e-07,8.59307386088648e-09,4.87696600069914e-09,1.9853448075714718e-07,0.002907254806390394
93.65,0.0009532312194703968,0.0002207172051052908,8.135125705543514e-05,3.351858072438847e-05,5.4292917640803535e-05,2.3045092599411497e-05,1.0018102037796682e-05,4.633666389926182e-07,2.772576607687979e-07,1.3844169752323184e-05,5.792640735282865e-06,2.495813591994398e-06,1.2183303716686044e-07,7.263204944470816e-08,4.085456390281303e-10,2.9908803279502117e-10,2.550571943894298e-06,9.134369938905413e-07,3.7755345876356133e-07,8.55610611848423e-09,4.8536189114659294e-09,1.981625555549865e-07,0.0029019976059437404
93.7,0.0009517327641029631,0.00022033354888892055,8.113096500716008e-05,3.341020083307478e-05,5.419697644687426e-05,2.2980934075451633e-05,9.984894568472986e-06,4.614175781233567e-07,2.760006584901206e-07,1.3819618074035392e-05,5.7763937828189e-06,2.4874770304735564e-06,1.213145385724763e-07,7.229809876798597e-08,4.0735776316748366e-10,2.9832429842231116e-10,2.5459641727728645e-06,9.10905434839804e-07,3.763082358565454e-07,8.519374023283682e-09,4.830459727382595e-09,1.9779218127549286e-07,0.0028967517067128544
93.75,0.0009502368832244158,0.00021995059717964016,8.091136562038969e-05,3.330221404113267e-05,5.410121203081237e-05,2.291698297863867e-05,9.951810732302554e-06,4.5947770088256995e-07,2.7474993987771453e-07,1.3795110630666446e-05,5.760199089891862e-06,2.479170896070847e-06,1.2079905377962408e-07,7.196631491373013e-08,4.0621586661912483e-10,2.975964469387583e-10,2.5413707932225513e-06,9.083853450296081e-07,3.750690316936154e-07,8.482889441074014e-09,4.807495251108912e-09,1.9742336632660795e-07,0.0028915170809900546
93.80000000000001,0.0009487435723135697,0.00021956834881401306,8.069245644586306e-05,3.3194618779481234e-05,5.400562411642959e-05,2.2853238555355055e-05,9.918850022244733e-06,4.575469595629114e-07,2.735054706797502e-07,1.3770647314543247e-05,5.744056563192824e-06,2.470895174817864e-06,1.2028660093427067e-07,7.163671633700922e-08,4.051149766264577e-10,2.969004063776841e-10,2.536792276599002e-06,9.058763776046076e-07,3.738356683841121e-07,8.446670695509045e-09,4.784737356138415e-09,1.9705614159865403e-07,0.0028862937010945876
93.85000000000001,0.0009472528268563117,0.0002191868026292276,8.047423504381902e-05,3.3087413485824366e-05,5.391021242751497e-05,2.2789700054982026e-05,9.886011933513642e-06,4.556253067277297e-07,2.722672168471168e-07,1.3746228025255989e-05,5.727966114180914e-06,2.4626498583899123e-06,1.1977719372768753e-07,7.13093175341554e-08,4.040501615047944e-10,2.962321894885835e-10,2.5322290401190526e-06,9.033781749970119e-07,3.726079693924566e-07,8.410743912891768e-09,4.762204643370147e-09,1.9669058271289773e-07,0.002881081539433613
93.9,0.0009457646423455931,0.00021880595746310585,8.025669898395612e-05,3.298059660461925e-05,5.38149766878386e-05,2.272636672988675e-05,9.853295963567495e-06,4.537126952093857e-07,2.7103514453211196e-07,1.3721852669930101e-05,5.711927658337954e-06,2.4544349432379663e-06,1.1927084121755505e-07,7.098412888708803e-08,4.030165542525005e-10,2.9558790909060793e-10,2.5276814447993064e-06,9.008903726278252e-07,3.7138576227693686e-07,8.375143229843755e-09,4.73992308776951e-09,1.9632682361434662e-07,0.0028758805685390144
93.95,0.000944279014281426,0.00021842581215411342,8.003984584539348e-05,3.287416658704527e-05,5.371991662115548e-05,2.266323783540968e-05,9.82070161209806e-06,4.5180907810758135e-07,2.6980922008713897e-07,1.3697521163444663e-05,5.695941114397779e-06,2.4462504296893428e-06,1.1876754768562692e-07,7.06611565406883e-08,4.020093686770089e-10,2.9496378583491143e-10,2.5231497939476115e-06,8.98412602228638e-07,3.7016888088388777e-07,8.339909402526807e-09,4.717925129237584e-09,1.9596505596276616e-07,0.002870690761066003
94.0,0.0009427959381708771,0.00021804636554136888,7.982367321663145e-05,3.276812189097293e-05,5.3625031951209286e-05,2.260031262985192e-05,9.788228381020128e-06,4.4991440878769325e-07,2.6858941006340674e-07,1.367323342859538e-05,5.680006403555749e-06,2.4380963210236734e-06,1.1826731253261477e-07,7.034040231369968e-08,4.010239087100844e-10,2.943561491945228e-10,2.5186343321718985e-06,8.959444947202572e-07,3.689571669257666e-07,8.305086713455195e-09,4.696246999434028e-09,1.9560551204017293e-07,0.0028655120897478565
94.05000000000001,0.0009413154095280625,0.00021766761646465274,7.960817869551248e-05,3.2662460980932944e-05,5.353032240173606e-05,2.253759037446259e-05,9.755875774461027e-06,4.4802864087911274e-07,2.67375681209634e-07,1.3648989396200804e-05,5.6641234486642035e-06,2.429972622530997e-06,1.1777013021063885e-07,7.002186364332835e-08,4.000555717847131e-10,2.9376143267653895e-10,2.5141352448637243e-06,8.934856826117723e-07,3.6775047090711893e-07,8.27071855156124e-09,4.674924595323227e-09,1.952484336454495e-07,0.002860344527313324
94.10000000000001,0.0009398374238741436,0.00021728956376441722,7.939335988918245e-05,3.25571823280856e-05,5.343578769646808e-05,2.2475070333426367e-05,9.723643298750218e-06,4.4615172827359596e-07,2.6616800047075995e-07,1.362478900515085e-05,5.648292173419738e-06,2.421879340558908e-06,1.1727599019327624e-07,6.97055335634256e-08,3.9909984729265207e-10,2.931761643702889e-10,2.5096526581095915e-06,8.910358019120836e-07,3.6654865240003465e-07,8.236842487305508e-09,4.6539887503286426e-09,1.9489403423199498e-07,0.002855188046385273
94.15,0.0009383619767373194,0.00021691220628179466,7.917921441405157e-05,3.2452284410189986e-05,5.3341427559137336e-05,2.24127517738509e-05,9.691530462408858e-06,4.44283625123616e-07,2.649663349866561e-07,1.3600632202396965e-05,5.6325125015481025e-06,2.4138164815557197e-06,1.1678487698293333e-07,6.939140071585299e-08,3.9815231123951243e-10,2.9259695401212263e-10,2.5051866389816597e-06,8.885944935738481e-07,3.6535157970810555e-07,8.20348589612594e-09,4.6334610622773875e-09,1.9454246434122178e-07,0.0028500426193862295
94.2,0.0009368890636528225,0.00021653554285860707,7.896573989575606e-05,3.234776571157367e-05,5.324724171347932e-05,2.235063396575444e-05,9.659536776139484e-06,4.4242428584072773e-07,2.637706520908468e-07,1.3576518942883943e-05,5.616784355992738e-06,2.405784051116696e-06,1.1629677015498504e-07,6.907944939436988e-08,3.9720861826838654e-10,2.920204777708555e-10,2.5007371961608552e-06,8.861614045157064e-07,3.6415912899270823e-07,8.170663069726236e-09,4.613351323924676e-09,1.9419378962882718e-07,0.002844908218474521
94.25,0.0009354186801629135,0.0002161595723373749,7.875293396911963e-05,3.224362472310237e-05,5.3153229883236644e-05,2.228871618205344e-05,9.627661752815708e-06,4.4057366509393764e-07,2.6258091930923295e-07,1.3552449189423586e-05,5.601107658112744e-06,2.3977820530402893e-06,1.1581164443784419e-07,6.876965962013554e-08,3.962644922400517e-10,2.914434619472236e-10,2.496304280849122e-06,8.837361882909937e-07,3.6297118296538423e-07,8.138374310026035e-09,4.593657069310573e-09,1.9384798648476953e-07,0.002839784815524075
94.30000000000001,0.000933950821816875,0.00021578429356132586,7.854079427811529e-05,3.213985994214977e-05,5.305939179216262e-05,2.222699769855022e-05,9.595904907471948e-06,4.3873171780808197e-07,2.6139710435882166e-07,1.3528422912510957e-05,5.5854823268961056e-06,2.3898104884012724e-06,1.1532946982787123e-07,6.846200724769417e-08,3.953157165442309e-10,2.9086266674507776e-10,2.49188778793344e-06,8.813185054887675e-07,3.617876292733035e-07,8.106606912914261e-09,4.57436502342227e-09,1.9350495423261206e-07,0.002834672382145858
94.35000000000001,0.0009324854841710074,0.00021540970537440421,7.832931847582742e-05,3.203646987256764e-05,5.2965727164024915e-05,2.216547779392074e-05,9.564265757293244e-06,4.368983991622156e-07,2.6021917514646307e-07,1.3504440090084383e-05,5.569908278193883e-06,2.3818693546475067e-06,1.1485021173779817e-07,6.815646410010883e-08,3.9435812527803173e-10,2.902748712190981e-10,2.4874875573716226e-06,8.789080239648876e-07,3.606083587198055e-07,8.075337475750144e-09,4.555453682956031e-09,1.9316453791504666e-07,0.0028295708897367283
94.4,0.0009310226627886212,0.00021503580662127883,7.81185042244136e-05,3.1933453024655814e-05,5.287223572260899e-05,2.2104155749702283e-05,9.532743821605032e-06,4.350736645880039e-07,2.5904709976759025e-07,1.3480500707230658e-05,5.554385423980821e-06,2.373958644726854e-06,1.1437383117712226e-07,6.785299813172852e-08,3.933875963689792e-10,2.896768604389371e-10,2.483103375778235e-06,8.765044190064966e-07,3.594332634680501e-07,8.0445347817919e-09,4.536896123336106e-09,1.9282655388085431e-07,0.0028244803095369953
94.45,0.0009295623532400329,0.00021466259614735228,7.790834919506707e-05,3.1830807915132566e-05,5.2778917191721696e-05,2.204303085028135e-05,9.501338621863047e-06,4.3325746976812927e-07,2.5788084650496894e-07,1.3456604755837496e-05,5.538913671647792e-06,2.3660783462505673e-06,1.1390028496273558e-07,6.755157361691897e-08,3.9240004764318126e-10,2.8906541583517424e-10,2.4787349781977247e-06,8.741073735324015e-07,3.5826223537273445e-07,8.014162639328e-09,4.51866240050129e-09,1.92490812013672e-07,0.002819400612682069
94.5,0.0009281045511025593,0.00021429007279876933,7.769885106797911e-05,3.1728533067105036e-05,5.268577129519475e-05,2.198210238288151e-05,9.47004968164322e-06,4.3144977063470373e-07,2.567203838274523e-07,1.3432752234195482e-05,5.523492923331089e-06,2.358228440699131e-06,1.1342952595788116e-07,6.725215136295207e-08,3.913914367447146e-10,2.8843730960804124e-10,2.4743820500602663e-06,8.717165784246458e-07,3.5709516457312004e-07,7.984182339681615e-09,4.500721348412243e-09,1.9215713181383835e-07,0.0028143317702418198
94.55000000000001,0.000926649251960511,0.00021391823542242535,7.74900075323016e-05,3.162662701003977e-05,5.2592797756888185e-05,2.1921369637551317e-05,9.43887652663162e-06,4.2965052336769137e-07,2.5556568038874323e-07,1.340894314655223e-05,5.508123075283402e-06,2.3504089026762307e-06,1.1296150333737868e-07,6.695468894514021e-08,3.9035776569914516e-10,2.8778930398286987e-10,2.47004422932348e-06,8.693317330736306e-07,3.5593193846137194e-07,7.954554652907012e-09,4.48304189013391e-09,1.9182535248094826e-07,0.0028092737532483696
94.60000000000001,0.0009251964514051887,0.0002135470828659752,7.728181628610999e-05,3.1525088279733574e-05,5.2499996300693896e-05,2.1860831907152338e-05,9.407818684614475e-06,4.27859684393343e-07,2.544167050261655e-07,1.3385177502621823e-05,5.492804017291013e-06,2.342619699216154e-06,1.124961628769359e-07,6.665914096221355e-08,3.8929509078003885e-10,2.8711815598244493e-10,2.4657211088095016e-06,8.669525462013013e-07,3.547724411149469e-07,7.925241395881644e-09,4.46559405352451e-09,1.9149533838374236e-07,0.0028042265327160127
94.65,0.0009237461450348748,0.0002131766139778409,7.707427503636593e-05,3.1423915418284165e-05,5.240736665053889e-05,2.18004884873471e-05,9.376875685468155e-06,4.2607721038263576e-07,2.5327342675944024e-07,1.3361455317052819e-05,5.4775356321412895e-06,2.3348607891494656e-06,1.1203344726425348e-07,6.636545930986995e-08,3.8819953818013103e-10,2.8642062825131924e-10,2.461412238751444e-06,8.645787370052867e-07,3.536165532522827e-07,7.896206601462572e-09,4.448349781227206e-09,1.9116698094133748e-07,0.002799190079655782
94.7,0.0009222983284548295,0.00021280682760722042,7.686738149888052e-05,3.132310697406132e-05,5.2314908530388773e-05,2.1740338676587224e-05,9.346047061149269e-06,4.2430305824972896e-07,2.521358147894733e-07,1.3337776608858603e-05,5.4623177951443645e-06,2.3271321225314365e-06,1.1157329642954886e-07,6.607359347038194e-08,3.8706732580658833e-10,2.856935063064296e-10,2.457117129565912e-06,8.622100366427838e-07,3.5246415273926235e-07,7.867417263428432e-09,4.431283497276814e-09,1.9084019694779715e-07,0.0027941643650848894
94.75,0.0009208529972772847,0.00021243772260409575,7.666113339827758e-05,3.122266150167799e-05,5.222262166425109e-05,2.1680381776101525e-05,9.315332345684774e-06,4.2253718515042747e-07,2.510038384971505e-07,1.3314141400813967e-05,5.447150373712337e-06,2.319433640137147e-06,1.1111564789305466e-07,6.578349081611178e-08,3.8589479131193346e-10,2.849336223992794e-10,2.4528352548685398e-06,8.59846190047729e-07,3.5131511564166035e-07,7.838843599517303e-09,4.414372326230543e-09,1.9051492273517467e-07,0.002789149360029449
94.80000000000001,0.0009194101471214376,0.00021206929781924098,7.645552846795693e-05,3.1122577561961545e-05,5.2130505776178626e-05,2.162061708988419e-05,9.284731075162115e-06,4.2077954848065683e-07,2.498774674421417e-07,1.3290549718822135e-05,5.432033226998984e-06,2.3117652730267215e-06,1.1066043712700005e-07,6.54950969247728e-08,3.846784262398492e-10,2.8413788595677686e-10,2.448566054747694e-06,8.574869580497957e-07,3.501693177877164e-07,7.810458804033826e-09,4.397595873476928e-09,1.9019110373564874e-07,0.0027841450355192247
94.85000000000001,0.0009179697736134467,0.00021170155210423078,7.625056445005828e-05,3.102285372192531e-05,5.203856059027279e-05,2.156104392468306e-05,9.25424278771945e-06,4.1903010587495234e-07,2.487566713617161e-07,1.3267001591256693e-05,5.416966205602541e-06,2.304126942183631e-06,1.1020759792955224e-07,6.520835590427427e-08,3.8341491591160923e-10,2.83303320322422e-10,2.444308939307433e-06,8.551321197402684e-07,3.490266367764722e-07,7.782238351636352e-09,4.380935558360411e-09,1.898686799675064e-07,0.002779151362575388
94.9,0.0009165318723864235,0.00021133448431144775,7.604623909542451e-05,3.0923488554739967e-05,5.1946785830686764e-05,2.1501661589987807e-05,9.223867023535828e-06,4.172888152049552e-07,2.476414201695642e-07,1.3243497048282927e-05,5.401949151333582e-06,2.2965185582284208e-06,1.097570628081743e-07,6.492321072499528e-08,3.8210118441024045e-10,2.8242710525175004e-10,2.4400632924847806e-06,8.527814750090118e-07,3.4788695434264604e-07,7.754159038444824e-09,4.36437362034304e-09,1.8954756950657628e-07,0.0027741683121957042
94.95,0.0009150964390804283,0.0002109680932940908,7.584255016356592e-05,3.082448063970537e-05,5.1855181221628826e-05,2.144246939801833e-05,9.193603324821504e-06,4.1555563457792533e-07,2.465316839546332e-07,1.3220036121163485e-05,5.386981897049677e-06,2.288940021209722e-06,1.0930876336985666e-07,6.463960355735643e-08,3.807344437443382e-10,2.8150662433374893e-10,2.43582847613873e-06,8.504348471596384e-07,3.4675015896847963e-07,7.726198072713655e-09,4.347892066661126e-09,1.8922765364432353e-07,0.002769195855345474
95.0,0.0009136634693424639,0.000210602377906183,7.563949542262411e-05,3.072582856222236e-05,5.176374648736555e-05,2.1383466663713113e-05,9.163451235808234e-06,4.1383052233526494e-07,2.454274329799718e-07,1.3196618841553121e-05,5.372064266557921e-06,2.281391220473785e-06,1.0886263071568368e-07,6.435747611258278e-08,3.793122460029316e-10,2.8053951622450287e-10,2.431603834399415e-06,8.480920854973129e-07,3.456161486177727e-07,7.698332604595628e-09,4.331471958181498e-09,1.8890876846311894e-07,0.002764233962964872
95.05000000000001,0.0009122329588264692,0.000210237337002579,7.54370726493362e-05,3.062753091376469e-05,5.167248135222497e-05,2.132465270471763e-05,9.13341030273963e-06,4.1211343705105436e-07,2.4432863768158544e-07,1.317324524078755e-05,5.3571960745859885e-06,2.2738720346132387e-06,1.0841859583721732e-07,6.407676998458682e-08,3.778325370607301e-10,2.7952372830487247e-10,2.427388698256127e-06,8.457530677761451e-07,3.44484833457801e-07,7.670540044843357e-09,4.31509345731066e-09,1.8859070719789805e-07,0.0027592826060023985
95.10000000000001,0.0009108049031933151,0.00020987296943897354,7.52352796289994e-05,3.052958629185126e-05,5.158138554059982e-05,2.1266026841372894e-05,9.103480073861589e-06,4.104043375306038e-07,2.432352686673048e-07,1.314991534917145e-05,5.342377126821916e-06,2.266382331495208e-06,1.0797659001220852e-07,6.379742699093837e-08,3.7629371017497464e-10,2.784575711274266e-10,2.423182390352806e-06,8.43417702391192e-07,3.4335613843137026e-07,7.642799323480241e-09,4.298736904950787e-09,1.882732354541026e-07,0.0027543417554786124
95.15,0.0009093792981107962,0.00020950927407190818,7.50341141554352e-05,3.0431993300018216e-05,5.149045877695054e-05,2.1207588396703883e-05,9.073660099412677e-06,4.087031828090133e-07,2.4214729671566255e-07,1.3126629195270564e-05,5.327607220022213e-06,2.258921968368328e-06,1.0753654519718146e-07,6.351938951092835e-08,3.7469465764759543e-10,2.7733977181776776e-10,2.4189842299497576e-06,8.410859302039443e-07,3.422300055442222e-07,7.615092906584788e-09,4.28238484077684e-09,1.879561173292734e-07,0.0027494113825744858
95.2,0.0009079561392536259,0.00020914624975877947,7.483357403095425e-05,3.0334750547791402e-05,5.139970078580848e-05,2.1149336696408174e-05,9.043949931614658e-06,4.070099321497511e-07,2.410646927747849e-07,1.3103386805213019e-05,5.312886142187607e-06,2.251490792047698e-06,1.0709839441448474e-07,6.324260081877968e-08,3.730348186255645e-10,2.761695244607011e-10,2.414793538001302e-06,8.387577258998418e-07,3.411063957425633e-07,7.587409028448296e-09,4.266024437040626e-09,1.8763914611523585e-07,0.002744491458728248
