Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(6),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Ra_relativistic
73.45,0.0022996406355159367,0.0005507082981791357,0.0006439715779947786,0.0003125855964149468,0.0001337070521393001,0.0001999013534034465,0.000107333681870565,1.233941446032347e-05,8.123661415822387e-06,3.5898327344360976e-05,5.533664332351549e-05,2.996004849431529e-05,3.86912640050698e-06,2.55068978935445e-06,3.941156665666964e-08,2.8688346232710046e-08,8.673106562577349e-06,1.2543332362080071e-05,6.68836686975779e-06,6.947186848644585e-07,4.5276682277962793e-07,1.5689960194549306e-06,1.864717052830341e-06,9.078869075363533e-07,1.014050341151028e-07,0.009852574934611868
73.5,0.002296692053914295,0.0005501857052843275,0.0006422014084538031,0.00031151574549031244,0.00013360928138672151,0.00019934344837188085,0.00010695611879400421,1.2278724359382202e-05,8.080886752373133e-06,3.5874648672024334e-05,5.518186687871138e-05,2.9853948239323518e-05,3.849934093806008e-06,2.5371501671276417e-06,3.915223810425666e-08,2.8492182071240973e-08,8.667541713038032e-06,1.2508203876128463e-05,6.664592658101827e-06,6.913202877407811e-07,4.5040810871875403e-07,1.5680189402216176e-06,1.859514479656244e-06,9.046510766254232e-07,1.0134115143590403e-07,0.009833319727296183
73.55,0.0022937469978187505,0.0005496627562959908,0.0006404366583256657,0.0003104498807938342,0.00013351127071377998,0.00019878723221507296,0.00010657998967211788,1.2218364477221664e-05,8.038358068022657e-06,3.5850893601865285e-05,5.502755542923639e-05,2.974825250217485e-05,3.830847085478399e-06,2.523689033747814e-06,3.8894810943921675e-08,2.8297509796821485e-08,8.661956758706544e-06,1.2473188241943725e-05,6.6409194051055964e-06,6.879450472390917e-07,4.4806713567592313e-07,1.5670411861176835e-06,1.8543277603525759e-06,9.014325093933493e-07,1.0127742202726223e-07,0.009814113271877997
73.60000000000001,0.002290805464809788,0.0005491394557666413,0.0006386773100189629,0.0003093879865998338,0.0001334130215971612,0.00019823269983730452,0.00010620528884298485,1.2158332856663293e-05,7.99607383549388e-06,3.5827062537044324e-05,5.487370761880893e-05,2.9642959689079878e-05,3.811864749534811e-06,2.510305901144156e-06,3.8639271625022935e-08,2.8104318752194053e-08,8.656352032098723e-06,1.2438285567202716e-05,6.617347384318098e-06,6.845920057852775e-07,4.457430717084148e-07,1.5660624147100177e-06,1.8491565301911951e-06,8.982310703171945e-07,1.0121390187050446e-07,0.009794955405087485
73.65,0.002287867452461797,0.000548615808233814,0.0006369233459993517,0.0003083300472462953,0.0001333145355123459,0.00019767984615552624,0.00010583201066667215,1.209862755300693e-05,7.954032537649035e-06,3.5803155880940814e-05,5.472032209408549e-05,2.9538068212474603e-05,3.792986463961466e-06,2.4970002844802695e-06,3.838560617295097e-08,2.7912597850218033e-08,8.65072787838049e-06,1.2403495844668116e-05,6.593876710146356e-06,6.812601623936707e-07,4.4343504656184186e-07,1.565082243682595e-06,1.8440003860820722e-06,8.950464836850215e-07,1.0115060035142774e-07,0.009775845962208577
73.7,0.0022849329583431066,0.0005480918182200445,0.0006351747487893808,0.00030727604713461104,0.0001332158139335549,0.00019712866609935596,0.00010546014952516017,1.2039246633946035e-05,7.91223266741823e-06,3.577917403713092e-05,5.4567397504663626e-05,2.9433576490994743e-05,3.7742116106571487e-06,2.4837717020885013e-06,3.8133800180733754e-08,2.772233556543974e-08,8.645084651851824e-06,1.2368818947545253e-05,6.57050733111065e-06,6.779484855915739e-07,4.4114216303719507e-07,1.5641002554521396e-06,1.838858918822094e-06,8.918783787786008e-07,1.0108743837040536e-07,0.009756784777322829
73.75,0.0022820019800160224,0.0005475674902328511,0.0006334315009683276,0.00030622597072933093,0.0001331168583336954,0.00019657915461107788,0.00010508969982226909,1.1980188179483677e-05,7.870672727728676e-06,3.5755117409365825e-05,5.441493250308464e-05,2.9329482949448407e-05,3.7555395753712642e-06,2.470619675405315e-06,3.788383880863393e-08,2.753351993343651e-08,8.639422712262413e-06,1.233425462658994e-05,6.5472390255687955e-06,6.746559266471402e-07,4.3886350860817126e-07,1.5631160033900797e-06,1.8337317475978458e-06,8.88726339367097e-07,1.0102424407206868e-07,0.009737771683669396
73.8,0.002279074515036864,0.0005470428287647181,0.0006316935851720331,0.0003051798025579113,0.00013301767018430782,0.00019603130664564065,0.00010472065598358482,1.1921450281849052e-05,7.829351231434364e-06,3.573098640155013e-05,5.426292574483555e-05,2.9225786018786773e-05,3.7369697476433893e-06,2.457543728908244e-06,3.7635706791721166e-08,2.7346138557917865e-08,8.633742421012802e-06,1.2299802509005269e-05,6.524071399955103e-06,6.713814329240348e-07,4.365981671381132e-07,1.5621290195973532e-06,1.828618552784535e-06,8.85589952291847e-07,1.0096079655695675e-07,0.009718806514111692
73.85000000000001,0.002276150560956002,0.0005465178382930795,0.0006299609840927371,0.0003041375272104647,0.00013291825095551336,0.00019548511717065514,0.00010435301245638511,1.1863031045414582e-05,7.788266701246273e-06,3.5706781417720495e-05,5.41113758883505e-05,2.912248413607303e-05,3.718501520744828e-06,2.444543390055039e-06,3.738938845528874e-08,2.7160178625455752e-08,8.628044137296878e-06,1.2265462099139139e-05,6.501003889542048e-06,6.681239611867548e-07,4.3434523054596586e-07,1.5611388240163115e-06,1.8235191032158887e-06,8.82468849911091e-07,1.0089689770957434e-07,0.009699889101640583
73.9,0.002273230115317894,0.0005459925232803041,0.0006282336804789156,0.00030309912933951195,0.00013281860211596246,0.0001949405811663926,0.00010398676370956625,1.1804928586613709e-05,7.747417669663148e-06,3.5682502862024476e-05,5.396028159501193e-05,2.9019575744449896e-05,3.7001342916226712e-06,2.431618189225585e-06,3.714486773787038e-08,2.697562692760592e-08,8.622328214242788e-06,1.2231232780968026e-05,6.47803576169555e-06,6.648824906825041e-07,4.321038102719364e-07,1.5601449345161415e-06,1.8184332746373373e-06,8.793627415189072e-07,1.00832432260711e-07,0.009681019279805716
73.95,0.002270313175661119,0.0005454668881736797,0.0006265116571351141,0.0003020645936597323,0.00013271872513278375,0.00019439769362578096,0.00010362190423356891,1.1747141033859092e-05,7.706802678902673e-06,3.565815113869954e-05,5.380964152915083e-05,2.8917059293105413e-05,3.6818674608467182e-06,2.418767659667076e-06,3.690212822150351e-08,2.679246989007616e-08,8.616594995109555e-06,1.2197113822326503e-05,6.455166121558687e-06,6.616560358292309e-07,4.2987304839624944e-07,1.559146877471028e-06,1.81336105697488e-06,8.762714297292154e-07,1.0076738386134711e-07,0.00966219688298731
74.0,0.002267399739518415,0.0005449409374053996,0.000624794896921786,0.00030103390494771727,0.00013261862147153383,0.00019385644955440234,0.00010325842854030501,1.1689666527461571e-05,7.666420280833274e-06,3.5633726652052294e-05,5.3659454358047126e-05,2.881493323723785e-05,3.663700432559769e-06,2.4059913374429997e-06,3.6661153168785296e-08,2.6610693608500043e-08,8.610844809596125e-06,1.2163104380817478e-05,6.432393920064615e-06,6.584436583450285e-07,4.276521282687609e-07,1.5581441982770488e-06,1.8083025492880619e-06,8.73194809343209e-07,1.007018036548102e-07,0.009643421746485829
74.05,0.0022644898044167166,0.0005444146753925496,0.0006230833827551287,0.00030000704804172373,0.00013251829259614787,0.0001933168439704894,0.00010289633116308437,1.1632503219549616e-05,7.626269036906357e-06,3.5609229806437854e-05,5.350971875192943e-05,2.871319603801943e-05,3.6456326144315783e-06,2.393288761386333e-06,3.642192556616959e-08,2.643028389028043e-08,8.605077970318034e-06,1.2129203511314065e-05,6.409717964147123e-06,6.552444786615564e-07,4.2544028451328815e-07,1.557136471233619e-06,1.8032579427069645e-06,8.701328483601094e-07,1.006357544932007e-07,0.009624693706472193
74.10000000000001,0.002261583367877187,0.0005438881065370951,0.0006213770976069197,0.0002989840078414284,0.0001324177399688907,0.00019277887190492142,0.00010253560665654132,1.1575649273989353e-05,7.586347518089066e-06,3.5584661006239426e-05,5.3360433383974674e-05,2.8611846162559306e-05,3.62766341761681e-06,2.3806594730573477e-06,3.618442817286796e-08,2.6251226301884723e-08,8.599294769504482e-06,1.2095410174942045e-05,6.387136928987799e-06,6.520576864736008e-07,4.232368122784539e-07,1.5561233082518566e-06,1.7982274931120465e-06,8.670855532996534e-07,1.0056926098795747e-07,0.009606012599867639
74.15,0.0022586804274152598,0.0005433612352258697,0.0006196760245043564,0.000297964769307684,0.00013231696505030887,0.00019224252840122078,0.00010217624959656205,1.1519102866305247e-05,7.546654304797573e-06,3.556002065584805e-05,5.321159693030765e-05,2.851088208386616e-05,3.6097922567172874e-06,2.368103016706381e-06,3.594864357464075e-08,2.6073506220899572e-08,8.5934954759655e-06,1.2061723249411499e-05,6.3646493721120734e-06,6.4888255028827e-07,4.210410756165482e-07,1.555104365943039e-06,1.793211486606197e-06,8.640529234419384e-07,1.0050228382045969e-07,0.00958737826421168
74.2,0.0022557809805406675,0.0005428340658305633,0.0006179801465298901,0.0002969493174622742,0.00013221596929918305,0.00019170780851554756,0.00010181825458021102,1.1462862183601186e-05,7.5071879868307624e-06,3.553530915964244e-05,5.3063208070000096e-05,2.8410302280810253e-05,3.592018549748674e-06,2.3556189392417755e-06,3.571455424169628e-08,2.58971088920879e-08,8.587680332374877e-06,1.2028141540547726e-05,6.3422537491227165e-06,6.457184258504944e-07,4.1885251488327334e-07,1.5540793507766734e-06,1.7882102017590471e-06,8.610349004345428e-07,1.0043471994612283e-07,0.009568790537552328
74.25,0.002252885024757483,0.0005423066027077122,0.0006162894468210655,0.0002959376373876713,0.00013211475417248143,0.00019117470731669543,0.0001014616162256585,1.1406925424482289e-05,7.467947163304509e-06,3.5510526921969074e-05,5.2915265485070143e-05,2.8310105238085768e-05,3.5743417181118365e-06,2.34320679020326e-06,3.548214258986341e-08,2.5722019486640022e-08,8.581849552909978e-06,1.1994663794855847e-05,6.319948430839359e-06,6.425647633363611e-07,4.166706530641021e-07,1.5530480221654915e-06,1.78322387302614e-06,8.580313205327976e-07,1.0036642157116336e-07,0.009550249258379745
74.3,0.0022499925575641512,0.0005417788501986891,0.0006146039085703591,0.00029492971422679433,0.00013201332112531365,0.00019064321988608633,0.00010110632917210773,1.1351290798977192e-05,7.428930442586391e-06,3.5485674347122396e-05,5.276776786048155e-05,2.8210289446173277e-05,3.556761186568905e-06,2.3308661217408402e-06,3.525139104415756e-08,2.554822316376795e-08,8.576003321284324e-06,1.1961288712939597e-05,6.297731721595656e-06,6.394211132220135e-07,4.1449510094703416e-07,1.5520101935158324e-06,1.77825265958916e-06,8.550418763329701e-07,1.00297228645935e-07,0.009531754265626665
74.35000000000001,0.0022471035764535267,0.0005412508126296942,0.0006129235150250162,0.00029392553318276736,0.00013191167161088536,0.00019011334131776504,0.0001007523880797223,1.1295956528460892e-05,7.390136442230879e-06,3.546075183932517e-05,5.262071388414307e-05,2.8110853401302777e-05,3.5392763832240886e-06,2.318596488599259e-06,3.5022282103830706e-08,2.537570513376369e-08,8.570141789203133e-06,1.1928014963583966e-05,6.275601878432683e-06,6.362871307532126e-07,4.1232556107656726e-07,1.5509657314564349e-06,1.773296623155453e-06,8.520660933415868e-07,1.002270126046359e-07,0.00951330539875787
74.4,0.00224421807891291,0.0005407224943117466,0.0006112482494868918,0.0002929250795186804,0.00013180980708045367,0.00018958506671839397,0.00010039978762955401,1.124092084557821e-05,7.351563788915062e-06,3.5435759802709026e-05,5.2474102246908164e-05,2.8011795605417668e-05,3.5218867395092247e-06,2.306397448108025e-06,3.479479840797819e-08,2.5204450721625534e-08,8.564265075265853e-06,1.1894841198303046e-05,6.253557130917633e-06,6.331625789588488e-07,4.101618304393856e-07,1.549914553607081e-06,1.7683557171162232e-06,8.491033244627283e-07,1.0015572219392222e-07,0.009494902497946309
74.45,0.00224133606242408,0.0005401938995406765,0.0006095780953122865,0.00029192833855734834,0.00013170772898328292,0.00018905839120724624,0.00010004852252346996,1.1186181994167652e-05,7.313211118374736e-06,3.5410698641295154e-05,5.232793164257453e-05,2.7913114566139523e-05,3.5045916901738963e-06,2.2942685601768445e-06,3.4568922800768674e-08,2.5034445430350766e-08,8.558373264333281e-06,1.1861766066148681e-05,6.231595701310855e-06,6.300473301704269e-07,4.080038018483297e-07,1.5488566253540147e-06,1.7634297880766357e-06,8.46152762974228e-07,1.000834090665772e-07,0.009476545404294509
74.5,0.0022384575244633292,0.0005396650325971182,0.0006079130359117879,0.0002909352956810733,0.0001316054387666014,0.00018853330991620002,9.969858748408074e-05,1.1131738229185963e-05,7.275077075341074e-06,3.5385568758975166e-05,5.218220076788434e-05,2.781480879673447e-05,3.487390673280046e-06,2.2822093872963504e-06,3.434463839537365e-08,2.4865675003002578e-08,8.552466407370266e-06,1.1828788228573045e-05,6.209715824802202e-06,6.269413660286838e-07,4.058514640074719e-07,1.5477919561495658e-06,1.7585185893396782e-06,8.432134722864838e-07,1.0001020996456395e-07,0.00945823396004674
74.55,0.0022355824625015014,0.0005391358977465034,0.000606253054750109,0.0002899459363314068,0.00013150293787555847,0.00018800981798973172,9.934997725466832e-05,1.1077587816633146e-05,7.2371603134777014e-06,3.536037055949214e-05,5.20369083225246e-05,2.7716876816081e-05,3.4702831302007913e-06,2.2702194945438257e-06,3.4121928635690944e-08,2.469812548267695e-08,8.54654452176817e-06,1.1795906374137964e-05,6.187915769538641e-06,6.238447759777406e-07,4.0370490025734776e-07,1.5467205958432006e-06,1.7536218046269983e-06,8.40284429080584e-07,9.993628493625823e-08,0.009439968008773166
74.60000000000001,0.0022327108740040234,0.0005386064992390555,0.0006045981353459281,0.00028896024600891257,0.00013140022775318257,0.0001874879105849089,9.900268659911389e-05,1.1023729033478008e-05,7.199459495318245e-06,3.533510444642186e-05,5.1892053009127866e-05,2.7619317148639545e-05,3.453268505623181e-06,2.2582984495936145e-06,3.390077735499056e-08,2.4531783269527642e-08,8.540607592144504e-06,1.1763119232866731e-05,6.1661938561699285e-06,6.207577542665344e-07,4.015642860155727e-07,1.5456426314816645e-06,1.7487390792831268e-06,8.373645754349813e-07,9.986174225691982e-08,0.009421747395563765
74.65,0.0022298427564309445,0.000538076841309785,0.0006029482612717302,0.0002879782102729317,0.00013129730984033972,0.00018696758287138371,9.865671030182659e-05,1.0970160167584316e-05,7.1619732922043885e-06,3.5309770823154245e-05,5.174763353327368e-05,2.7522128324424154e-05,3.4363462475545755e-06,2.246445822731848e-06,3.368116883065521e-08,2.436663517404965e-08,8.534655571610515e-06,1.1730425590039624e-05,6.144548476647114e-06,6.176805954965919e-07,3.9942988494415367e-07,1.5445581848953106e-06,1.7438700555089114e-06,8.344528751791647e-07,9.978659267717106e-08,0.009403571967290917
74.7,0.002226978107236965,0.0005375469281784836,0.000601303416153645,0.0002869998147413457,0.00013119418557569254,0.0001864488300313845,9.831204316767118e-05,1.0916879517637324e-05,7.1247003842242785e-06,3.5284370092874955e-05,5.160364860348995e-05,2.742530887897606e-05,3.419515807332194e-06,2.234661186874992e-06,3.346308783424214e-08,2.4202668465873827e-08,8.528688383490905e-06,1.1697824299242267e-05,6.122978112019805e-06,6.146136887744349e-07,3.973020438908371e-07,1.54346741123051e-06,1.739014407835091e-06,8.315483697334997e-07,9.971075742095367e-08,0.009385441572962146
74.75,0.002224116923871475,0.0005370167640497212,0.0005996635836712893,0.0002860250450903435,0.00013109085639566008,0.0001859316472597086,9.796868002189691e-05,1.0863885393070979e-05,7.0876394601514886e-06,3.525890265854725e-05,5.146009693125532e-05,2.7328857353339785e-05,3.402776639635483e-06,2.22294411759177e-06,3.3246519676160616e-08,2.4039870917389847e-08,8.5227059234737e-06,1.1665314294486828e-05,6.101481348992593e-06,6.115575105460698e-07,3.951811866679411e-07,1.5423704984129052e-06,1.7341718750770798e-06,8.286502288953684e-07,9.96341216844467e-08,0.009367356064120334
74.8,0.0022212592037785875,0.0005364863531128425,0.0005980287475576071,0.00028505388705418755,0.00013098732373437822,0.00018541602976371413,9.762661571006605e-05,1.081117611399556e-05,7.050789217384382e-06,3.523336892289406e-05,5.13169772310018e-05,2.7232772294041536e-05,3.3861282025007664e-06,2.211294193127873e-06,3.303145024433205e-08,2.38782308415846e-08,8.516708062162292e-06,1.1632894601238745e-05,6.080056895018076e-06,6.085126162098906e-07,3.9306780674828637e-07,1.541267667353912e-06,1.729342285389071e-06,8.257577923338226e-07,9.955660192752326e-08,0.009349315295203369
74.85000000000001,0.0022184049443971727,0.0005359556995419639,0.0005963988915987109,0.0002840863264249811,0.00013088358902366056,0.0001849019727633115,9.728584509798255e-05,1.0758750011125838e-05,7.014148361885918e-06,3.520776928838026e-05,5.117428822011795e-05,2.7137052253070046e-05,3.3695699573376863e-06,2.1997109944328658e-06,3.2817866036284536e-08,2.3717737123564296e-08,8.510694647996188e-06,1.1600564346196958e-05,6.058703591723989e-06,6.054796306228868e-07,3.9096245897413143e-07,1.5401591725638391e-06,1.7245255717313506e-06,8.228705980348414e-07,9.947819351177539e-08,0.009331319123775111
74.9,0.002215554143160895,0.0005354248074959717,0.0005947739996337248,0.0002831223490524374,0.00013077965369296014,0.00018438947149095546,9.694636307162131e-05,1.0706605425709824e-05,6.977715608123952e-06,3.5182104157195296e-05,5.103202861895273e-05,2.7041695787860112e-05,3.353101368946924e-06,2.1881941051886907e-06,3.260575418422433e-08,2.3558379245315297e-08,8.504665510501973e-06,1.1568322765692855e-05,6.037420426494391e-06,6.024592376329445e-07,3.8886575039128026e-07,1.5390453027272608e-06,1.7197217760387927e-06,8.199883947590442e-07,9.93989824709419e-08,0.009313367410579315
74.95,0.0022127067974982415,0.0005348936811185202,0.0005931540555546237,0.00028216194084364736,0.00013067551916933146,0.0001838785211916352,9.660816453705666e-05,1.0654740709457862e-05,6.941489679011871e-06,3.515637393123592e-05,5.0890197150819544e-05,2.6946701461278405e-05,3.3367219055385765e-06,2.1767431118390662e-06,3.2395102472722185e-08,2.340014730335067e-08,8.498620463831395e-06,1.1536169212591871e-05,6.016206542049602e-06,5.99452168786942e-07,3.8677833033648744e-07,1.5379263807435417e-06,1.7149310415683887e-06,8.171111368720717e-07,9.931912679648763e-08,0.009295460019419012
75.0,0.0022098629048325612,0.000534362324538031,0.0005915390433060769,0.0002812050877628503,0.00013057118687739326,0.00018336911712286592,9.627124442039187e-05,1.0603154224472384e-05,6.90546930584977e-06,3.513057901208933e-05,5.0748792542001125e-05,2.685206784161207e-05,3.320431038750714e-06,2.165357603619179e-06,3.2185899348756286e-08,2.324303201898854e-08,8.492559310539624e-06,1.1504103161602596e-05,5.995061243896564e-06,5.964591913798567e-07,3.8470087992156016e-07,1.536802762745521e-06,1.7101535942118408e-06,8.142389617041176e-07,9.923882203227627e-08,0.009277596816893122
75.05,0.0022070224625820966,0.0005338307418676924,0.0005899289468852909,0.0002802517758312047,0.00013046665823929197,0.00018286125455467916,9.593559766768843e-05,1.0551844343178087e-05,6.869653228266004e-06,3.510471980101653e-05,5.060781352175473e-05,2.6757793502559675e-05,3.304228243667476e-06,2.1540371725849493e-06,3.197813392395661e-08,2.308702474110791e-08,8.4864818455533e-06,1.1472124212919716e-05,5.9739840055497805e-06,5.934810960235942e-07,3.826341010714869e-07,1.5356748356832359e-06,1.7053897148470107e-06,8.113721517308329e-07,9.915826051321734e-08,0.009259777672022091
75.10000000000001,0.0022041854681600173,0.0005332989372054595,0.0005883237503418508,0.0002793019911265595,0.00013036193467466544,0.00018235492876961308,9.560121924489543e-05,1.0500809448252603e-05,6.834040194159175e-06,3.5078796698936e-05,5.046725882231774e-05,2.6663877023224526e-05,3.2881129988361603e-06,2.142781413641218e-06,3.177179596900396e-08,2.2932117441331744e-08,8.480387860275312e-06,1.1440232094150208e-05,5.952974471453147e-06,5.905186839252315e-07,3.8057870528588955e-07,1.5345430131907543e-06,1.7006397059010203e-06,8.085110860028229e-07,9.907758801575023e-08,0.009242002455795246
75.15,0.0022013519189744567,0.0005327669146340556,0.0005867234377775658,0.00027835571978322753,0.0001302570176006077,0.00018185013506270308,9.526810413777949e-05,1.0450047932557735e-05,6.798628959640591e-06,3.5052810106407726e-05,5.032712717891391e-05,2.657031698811042e-05,3.272084786282773e-06,2.131589924568211e-06,3.1566875900244606e-08,2.2778302701690796e-08,8.474277146771262e-06,1.1408426660495749e-05,5.932032457564212e-06,5.875727540721913e-07,3.785354023022785e-07,1.5334077296290333e-06,1.6959038560395928e-06,8.05656186931687e-07,9.899686809459048e-08,0.009224271040693672
75.2,0.0021985218124285417,0.0005322346782209726,0.0005851279933463094,0.00027741294799175724,0.00013015190843163374,0.00018134686874147067,9.493624735185402e-05,1.0399558199071036e-05,6.763418288977042e-06,3.502676042361741e-05,5.018741732975953e-05,2.6477111987119194e-05,3.2561430915254312e-06,2.1204623060455946e-06,3.136336475868791e-08,2.2625573694924686e-08,8.468149501981154e-06,1.1376707893188155e-05,5.911157949594197e-06,5.846440905259495e-07,3.7650488884525493e-07,1.53226943239656e-06,1.6911824071535485e-06,8.028078693385264e-07,9.891607427021517e-08,0.009206583300267052
75.25,0.0021956951459204286,0.0005317022320184732,0.0005835374012538651,0.000276473661998708,0.00013004660857964526,0.00018084512512591373,9.460564391230947e-05,1.0349338660818019e-05,6.728406954534109e-06,3.5000648050361174e-05,5.004812801607026e-05,2.638426061555049e-05,3.2402874035851963e-06,2.1093981616735878e-06,3.1161254181660614e-08,2.2473924157679242e-08,8.462004731899315e-06,1.1345075896199065e-05,5.890351098929596e-06,5.817334500258354e-07,3.7448783764732794e-07,1.5311285727989612e-06,1.686475527530469e-06,7.999664983380046e-07,9.883512481895175e-08,0.009188939108830549
75.3,0.002192871916843336,0.0005311695800635935,0.0005819516457577701,0.00027553784810642446,0.00012994111945389681,0.00018034489954849565,9.427628886394331e-05,1.0299387740804764e-05,6.693593736719822e-06,3.497447338603048e-05,4.9909257982068053e-05,2.629176147410307e-05,3.2245172149937964e-06,2.0983970979904996e-06,3.096053636749103e-08,2.2323348356955747e-08,8.455842655665583e-06,1.1313530891268585e-05,5.869612216293036e-06,5.788415500998565e-07,3.724848869238334e-07,1.5299855959445433e-06,1.681783294313773e-06,7.971323611965636e-07,9.875395111896511e-08,0.009171338341293304
75.35000000000001,0.0021900521225855767,0.0005306367263781453,0.0005803707111671588,0.0002746054926728125,0.00012983544246096247,0.00017984618735413416,9.394817727109016e-05,1.0249703871951021e-05,6.658977423928744e-06,3.4948236829597455e-05,4.97708059749882e-05,2.619961316887764e-05,3.2088320217978175e-06,2.0874587244861987e-06,3.076120403369368e-08,2.217384105026198e-08,8.449663109511658e-06,1.1282073211321096e-05,5.848941763232815e-06,5.759690578702327e-07,3.704966304763784e-07,1.5288409302632563e-06,1.6771056871827332e-06,7.943056560687109e-07,9.867256623263624e-08,0.009153780873070904
75.4,0.002187235760530596,0.0005301036749687206,0.0005787945818426092,0.0002736765821111166,0.00012972957900470324,0.00017934898390019086,9.362130421755247e-05,1.0200285497023843e-05,6.624556812486502e-06,3.4921938779600525e-05,4.9632770745086625e-05,2.6107814311380942e-05,3.1932313235589977e-06,2.076582653611053e-06,3.0563250369214085e-08,2.20253974400017e-08,8.443465950508065e-06,1.1250703292358725e-05,5.828340341560942e-06,5.731165797274628e-07,3.685236085862509e-07,1.5276949773158708e-06,1.6724425938123242e-06,7.914864979593721e-07,9.859109533733931e-08,0.009136266580011035
75.45,0.0021844228280569985,0.0005295704298266947,0.0005772232421959855,0.0002727511028896958,0.00012962353048623457,0.00017885328455645888,9.329566480653053e-05,1.0151131068571549e-05,6.590330706594639e-06,3.489557963413039e-05,4.949515104564685e-05,2.6016363518530564e-05,3.177714623350218e-06,2.0657685007798877e-06,3.036666898137459e-08,2.1878013122718428e-08,8.437251060059373e-06,1.1219421663943954e-05,5.807808680888395e-06,5.702846520285681e-07,3.6656629984165053e-07,1.526548102559929e-06,1.6677938262892196e-06,7.886749399006511e-07,9.850974881676778e-08,0.009118795338287787
75.5,0.002181613322538584,0.0005290369949282307,0.0005756566766902844,0.00027182904153180275,0.00012951729830389496,0.0001783590847051519,9.297125416055347e-05,1.0102239048858302e-05,6.556297918275952e-06,3.486915979081639e-05,4.935794563298721e-05,2.5925259412660583e-05,3.1622814277469978e-06,2.0550158843706754e-06,3.0171453838236935e-08,2.1731684033881845e-08,8.431018347098376e-06,1.118822893840267e-05,5.787347624433392e-06,5.674737329532776e-07,3.646251140210372e-07,1.5254006276695978e-06,1.6631591464503387e-06,7.85871005580389e-07,9.842875148970389e-08,0.009101367024275787
75.55,0.002178807241344381,0.000528503374234285,0.0005740948698394813,0.00027091038461536296,0.0001294108838532146,0.00017786637974089196,9.264806742141002e-05,1.0053607909799072e-05,6.522457267320197e-06,3.4842679646813176e-05,4.922115326646774e-05,2.5834500621527398e-05,3.1469312468142074e-06,2.044324425717648e-06,2.9977599207158e-08,2.1586406388965175e-08,8.424767750933442e-06,1.1157125798896379e-05,5.766958113302754e-06,5.646841956269806e-07,3.6270038613013757e-07,1.5242528248762612e-06,1.6585382972046952e-06,7.830747287152378e-07,9.834826690175533e-08,0.009083981514460292
75.60000000000001,0.0021760045818386784,0.0005279695716906124,0.0005725378062083743,0.00026999511877275403,0.00012930428852688487,0.00017737516507069747,9.232609975007934e-05,1.0005236132895064e-05,6.488807581230177e-06,3.4816139598787737e-05,4.908477270849684e-05,2.5744085778315545e-05,3.131663594087861e-06,2.033693749098636e-06,2.978509959036863e-08,2.1442176621613757e-08,8.41849924370758e-06,1.1126112986528079e-05,5.746641169468132e-06,5.619163225923123e-07,3.6079237166330913e-07,1.5231049136205044e-06,1.6539310363650385e-06,7.80286194272162e-07,9.826835518731406e-08,0.00906663868543621
75.65,0.0021732053413810602,0.0005274355912277726,0.0005709854704124332,0.00026908323069058755,0.0001291975137147282,0.00017688543611397116,9.200534632666255e-05,9.957122209169667e-06,6.455347695168281e-06,3.47895400429068e-05,4.89488027245377e-05,2.5654013521643287e-05,3.11647798655193e-06,2.023123481716545e-06,2.959394965844565e-08,2.1298991319744626e-08,8.412212832432623e-06,1.1095191286659524e-05,5.726397877677116e-06,5.59170301683228e-07,3.589012431321504e-07,1.5219570596035082e-06,1.6493371693587478e-06,7.775055769777713e-07,9.81889771498332e-08,0.00904933841399765
75.7,0.002170409517326435,0.0005269014367611361,0.0005694378471176429,0.0002681747071094891,0.0001290905608036684,0.00017639718830248692,9.168580235031344e-05,9.909264639104719e-06,6.4220764519033125e-06,3.476288137482448e-05,4.881324208311404e-05,2.5564282495567288e-05,3.1013739446100852e-06,2.0126132536748753e-06,2.940414418257405e-08,2.1156847160443654e-08,8.405908560567257e-06,1.1064361514628144e-05,5.706229366553888e-06,5.56446223327427e-07,3.5702708787666384e-07,1.520809376118307e-06,1.6447565773729501e-06,7.747331731409677e-07,9.811002883170919e-08,0.009032080577265194
75.75,0.0021676171070250713,0.0005263671121908916,0.0005678949210403519,0.0002672695348238815,0.00012898343117770156,0.00017591041708037747,9.13674630391703e-05,9.861661932577363e-06,6.388992701757807e-06,3.473616398967036e-05,4.8678089555815634e-05,2.547489134958653e-05,3.0863509920525075e-06,2.002162697947386e-06,2.921567796651362e-08,2.1015740844543472e-08,8.399586509113615e-06,1.1033624501060146e-05,5.68613678915506e-06,5.537440792761179e-07,3.5516990714813114e-07,1.519661927350252e-06,1.6401892379672005e-06,7.719694224671329e-07,9.803138305674688e-08,0.009014865052785197
