Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(1),J_total_Ba_relativistic
79.25,0.0007181212744353109,0.00013902327336183574,2.8813965020446006e-05,1.5670906716054392e-05,3.0654361053196856e-05,7.052311768666835e-06,3.926771483447478e-06,1.0475162350081361e-07,7.298252709359977e-08,7.099830528137207e-06,1.5630557085449816e-06,8.689412546566301e-07,2.257032172280429e-08,1.581193122702552e-08,1.2175563917344852e-06,2.221042662870239e-07,1.2062534178570406e-07,9.316047789862783e-08,0.0019511128197387125
79.30000000000001,0.0007165378032391187,0.00013867566482574846,2.8709165866362057e-05,1.560694400910352e-05,3.057600762482512e-05,7.02607748752903e-06,3.910417432980896e-06,1.0420196807500372e-07,7.257848769982922e-08,7.08161803715047e-06,1.5572467805872877e-06,8.653401108057166e-07,2.2450662716931004e-08,1.572373939732232e-08,1.2144248656957313e-06,2.212827576965796e-07,1.2013470204859797e-07,9.291836629063734e-08,0.0019464321886075134
79.35000000000001,0.0007149582296117078,0.00013832903163159727,2.8604805836174505e-05,1.5543274123888038e-05,3.0497879188925326e-05,6.999955791950017e-06,3.894139916361308e-06,1.0365553169519592e-07,7.217691737810253e-08,7.063462423533991e-06,1.5514611832663438e-06,8.617543698397585e-07,2.2330727961103707e-08,1.563522246468202e-08,1.2112998534945723e-06,2.2046448972220907e-07,1.1964602391996978e-07,9.267669242137312e-08,0.001941764609019305
79.4,0.0007133825433663225,0.00013798337088219474,2.8500882867000273e-05,1.5479895582492605e-05,3.041997506229315e-05,6.973946139502938e-06,3.877938538011454e-06,1.0311229349325788e-07,7.177779954548597e-08,7.045363241777168e-06,1.5456984347389432e-06,8.581836021879761e-07,2.221056388516601e-08,1.5546420850743753e-08,1.2081814548624428e-06,2.1964922079086388e-07,1.19159037450511e-07,9.243533642324666e-08,0.0019371100358042733
79.45,0.0007118107343427312,0.00013763867968869675,2.83973949066107e-05,1.5416806915115468e-05,3.0342294563718945e-05,6.948047990619273e-06,3.8618129045553625e-06,1.0257223274093505e-07,7.138111773266057e-08,7.027319999363313e-06,1.5399580790088733e-06,8.546274020487344e-07,2.2090227992919878e-08,1.5457384868240482e-08,1.2050697671688874e-06,2.1883670702166285e-07,1.1867347240511542e-07,9.219412106651627e-08,0.001932468423967052
79.5,0.0007102427924071659,0.00013729495517058414,2.8294339913371915e-05,1.5354006660020536e-05,3.0264837013981786e-05,6.9222608085720605e-06,3.845762624804436e-06,1.0203532885030452e-07,7.098685558450212e-08,7.009332160521627e-06,1.5342396898189154e-06,8.510853910455102e-07,2.196978815006826e-08,1.5368174114052386e-08,1.2019648830455016e-06,2.1802671651721878e-07,1.1818907218329139e-07,9.195287370506876e-08,0.0019278397289129762
79.55000000000001,0.0007086787074522604,0.00013695219445564454,2.8191715856185573e-05,1.529149336348975e-05,3.0187601735843462e-05,6.896584059459438e-06,3.829787309743921e-06,1.015015613743013e-07,7.059499686073154e-08,6.991399150489338e-06,1.5285428742043528e-06,8.475572215702505e-07,2.1849321724152272e-08,1.5278856724277982e-08,1.198866890692702e-06,2.172190431724456e-07,1.1770560737112104e-07,9.171150455307818e-08,0.0019232239067076148
79.60000000000001,0.0007071184693969922,0.0001366103946799546,2.8089520714430093e-05,1.5229265579775844e-05,3.011058805404262e-05,6.871017212188538e-06,3.8138865725197877e-06,1.0097091000729985e-07,7.020552543661883e-08,6.973520360233616e-06,1.5228672756681568e-06,8.440425797773012e-07,2.1728914585476083e-08,1.5189508498750153e-08,1.195775876640068e-06,2.1641351876465584e-07,1.1722288773640316e-07,9.147006531461302e-08,0.001918620914289679
79.65,0.0007055620681866182,0.00013626955298786118,2.798775247790195e-05,1.5167321871055205e-05,3.0033795295288682e-05,6.845559738459639e-06,3.7980600284259622e-06,1.0044335458572978e-07,6.981842530372042e-08,6.9556951515778535e-06,1.5172125769421593e-06,8.405411881946957e-07,2.1608659981088758e-08,1.5100211905509317e-08,1.1926919304813182e-06,2.156100222139156e-07,1.1674077156709409e-07,9.12287535279365e-08,0.0019140307095602408
79.7,0.0007040094937926174,0.00013592966653196346,2.7886409146757626e-05,1.5105660807381247e-05,2.9957222788256056e-05,6.8202111127507075e-06,3.782307294891993e-06,9.991887508870985e-08,6.943368057063367e-08,6.937922862672674e-06,1.5115785023031141e-06,8.370528079236105e-07,2.1488657296848048e-08,1.5011054978728963e-08,1.1896151509031376e-06,2.148084851555315e-07,1.162591714758405e-07,9.098785121842883e-08,0.0019094532513187256
79.75,0.0007024607362126287,0.00013559073247309465,2.7785488731455726e-05,1.5044280966637951e-05,2.9880869863578278e-05,6.79497081230222e-06,3.766627991471083e-06,9.939745163867831e-08,6.905127546374791e-08,6.920202813748297e-06,1.5059648194173912e-06,8.335772404010764e-07,2.1369010725323095e-08,1.492213012636214e-08,1.1865456521928243e-06,2.1400889332520216e-07,1.1577805613631764e-07,9.07476204353145e-08,0.0019048884990859394
79.80000000000001,0.0007009157854703913,0.00013525274798030368,2.7684989252699486e-05,1.498318093449372e-05,2.9804735853842254e-05,6.769838317102292e-06,3.751021739828504e-06,9.887906450200107e-08,6.867119432797361e-08,6.9025343130820324e-06,1.5003713406932809e-06,8.301143287056745e-07,2.124982785970697e-08,1.4833532866244735e-08,1.183483570356667e-06,2.1321128368052767e-07,1.152974478406863e-07,9.050820514220613e-08,0.0019003364129106738
79.85000000000001,0.0006993746316156853,0.00013491571023083724,2.7584908741379732e-05,1.4922359304355595e-05,2.972882009358272e-05,6.744813109872142e-06,3.735488163730396e-06,9.836369408953921e-08,6.829342162743139e-08,6.8849166631125655e-06,1.494797924125359e-06,8.266639583908561e-07,2.1131218235914312e-08,1.4745360511454832e-08,1.180429068014429e-06,2.1241573761661162e-07,1.1481741621191894e-07,9.026958988732783e-08,0.0018957969532611171
79.9,0.0006978372647242694,0.0001345796164101209,2.7485245238517907e-05,1.4861814677323597e-05,2.9653121919276618e-05,6.719894676051774e-06,3.7200268890328797e-06,9.785132095715474e-08,6.791794194608087e-08,6.867349166631183e-06,1.4892444736210161e-06,8.232260578356679e-07,2.10132918465503e-08,1.465771082730589e-08,1.1773823373517704e-06,2.1162237102208457e-07,1.1433806880310445e-07,9.003163489893463e-08,0.001891270081043359
79.95,0.0006963036748978223,0.0001342444637117412,2.738599679520972e-05,1.4801545662145525e-05,2.9577640669337817e-05,6.695082503785996e-06,3.704637543671546e-06,9.734192580613922e-08,6.754473998827383e-08,6.849831132979653e-06,1.483710938805174e-06,8.198005981080565e-07,2.0896157651389474e-08,1.4570680683371156e-08,1.1743436005998913e-06,2.1083132221615682e-07,1.1385953961047536e-07,8.979416303211527e-08,0.0018867557577030621
80.0,0.0006947738522638824,0.00013391024933742728,2.7287161472569e-05,1.4741550875171945e-05,2.950237568411192e-05,6.670376083910667e-06,3.689319757651237e-06,9.683548948354588e-08,6.717380057921291e-08,6.8323618841844315e-06,1.4781973143051077e-06,8.163875923414251e-07,2.077992210934428e-08,1.4484364724343598e-08,1.1713131077507362e-06,2.1004273897433702e-07,1.133819766825551e-07,8.955704831232581e-08,0.0018822539453164382
80.05000000000001,0.0006932477869757872,0.0001335769704970323,2.7188737341671858e-05,1.4681828940311474e-05,2.9427326305871197e-05,6.645774909939171e-06,3.6740731630361165e-06,9.633199298240945e-08,6.680510866530059e-08,6.814940760957857e-06,1.4727036385233367e-06,8.129870946307501e-07,2.0664687756604348e-08,1.4398854083300421e-08,1.168291131482841e-06,2.0925676587873456e-07,1.1290553001717919e-07,8.93202667567704e-08,0.001877764606599232
80.10000000000001,0.0006917254692126153,0.0001332446244085156,2.7090722483501356e-05,1.4622378488986409e-05,2.935249187880988e-05,6.621278478049151e-06,3.6588973939400236e-06,9.583141744183938e-08,6.643864931436406e-08,6.7975671284986425e-06,1.4672299919125168e-06,8.095991984602295e-07,2.055055185468053e-08,1.4314235160046269e-08,1.165277959541249e-06,2.084735331290235e-07,1.1243034081927701e-07,8.908390372399768e-08,0.0018732877048294498
80.15,0.000690206889179124,0.00013291320829792363,2.6993114988892195e-05,1.456319816008849e-05,2.927787174903939e-05,6.596886287069359e-06,3.643792086517016e-06,9.533374414697063e-08,6.607440771574122e-08,6.780240382026216e-06,1.4617764947721055e-06,8.062240346800287e-07,2.0437605130510228e-08,1.4230588485675835e-08,1.162273885059833e-06,2.076931477502731e-07,1.119565329807059e-07,8.884813633380524e-08,0.0018688232037273648
80.2,0.0006886920371056909,0.00013258271939937206,2.6895912958476036e-05,1.4504286599935084e-05,2.9203465264584033e-05,6.572597838466747e-06,3.628756878952155e-06,9.48389545287627e-08,6.571236918021775e-08,6.762959951986707e-06,1.4563433045923277e-06,8.028617690552269e-07,2.032593062861623e-08,1.4147987692362198e-08,1.1592791955141982e-06,2.0691568787047718e-07,1.1148420738141989e-07,8.861320780887306e-08,0.0018643710673318845
80.25,0.0006871809032482544,0.00013225315495502717,2.6799114502626987e-05,1.4445642462225582e-05,2.912927177537676e-05,6.548412636333672e-06,3.6137914114524413e-06,9.434703016363442e-08,6.535251913980379e-08,6.7457253088718954e-06,1.4509306129763448e-06,7.995125994153357e-07,2.021560269262385e-08,1.4066498604710041e-08,1.1562941611311293e-06,2.061412004486626e-07,1.1101343933729017e-07,8.837939506606206e-08,0.0018599312598798407
80.30000000000001,0.0006856734778882533,0.00013192451221508738,2.6702717741407428e-05,1.4387264407998046e-05,2.9055290633255196e-05,6.524330187375216e-06,3.5988953262378775e-06,9.385795277292673e-08,6.499484314734209e-08,6.7285359675968895e-06,1.445538642176667e-06,7.961767524377972e-07,2.010668609032297e-08,1.3986178465905631e-08,1.1533190236454113e-06,2.053697025402022e-07,1.1054427926018621e-07,8.814696307943074e-08,0.001855503745677702
80.35000000000001,0.0006841697513325688,0.0001315967884377652,2.6606720804514294e-05,1.4329151105586229e-05,2.898152119195795e-05,6.5003500008966305e-06,3.584068267532654e-06,9.337170422218735e-08,6.463932687594204e-08,6.711391491387231e-06,1.440167641286541e-06,7.928544801035184e-07,1.9999235293017894e-08,1.3907075308457795e-08,1.1503539862819449e-06,2.0460118590518584e-07,1.1007675636094178e-07,8.791610684609486e-08,0.0018510884889683197
80.4,0.0006826697139134632,0.00013126998088926827,2.651112183122539e-05,1.4271301230576688e-05,2.8907962807120986e-05,6.476471588790784e-06,3.569309881556348e-06,9.288826652027104e-08,6.428595611823308e-08,6.694291495131471e-06,1.4348178821312154e-06,7.895460558666831e-07,1.9893293916260724e-08,1.382922747568492e-08,1.1473992057519111e-06,2.038356245068377e-07,1.0961088501337515e-07,8.768689634885826e-08,0.0018466854538228398
80.45,0.0006811733559885213,0.00013094408684378116,2.6415918970346316e-05,1.4213713465766333e-05,2.8834614836274377e-05,6.452694465525709e-06,3.554619816515192e-06,9.240762181825548e-08,6.393471678543746e-08,6.6772356481613716e-06,1.4294896549077044e-06,7.862517705847854e-07,1.9788894325344553e-08,1.3752663296399438e-08,1.1444547868939648e-06,2.0307298421632888e-07,1.0914667320129043e-07,8.745925001943211e-08,0.0018422946041066312
80.5,0.0006796806679405915,0.00013061910358344695,2.6321110380157567e-05,1.4156386501120159e-05,2.8761476638839188e-05,6.429018148132134e-06,3.539997722593304e-06,9.19297524081707e-08,6.358559490626041e-08,6.6602236764280906e-06,1.4241832636246485e-06,7.829719282578811e-07,1.9686057405271556e-08,1.367740091161212e-08,1.1415207803782716e-06,2.0231323384667803e-07,1.0868413228960239e-07,8.723295908578422e-08,0.0018379159035602662
80.55000000000001,0.0006781916401777257,0.00013029502839834859,2.6226694228361937e-05,1.4099319033729246e-05,2.8688547576124563e-05,6.405442156190992e-06,3.5254432519438726e-06,9.145464072154446e-08,6.323857662559985e-08,6.643255364049507e-06,1.4188990213962956e-06,7.797068416284915e-07,1.958479249143938e-08,1.3603448248659017e-08,1.1385971836407993e-06,2.0155635649529172e-07,1.0822328720642161e-07,8.700776532112232e-08,0.0018335493159954387
80.60000000000001,0.0006767062631331219,0.0001299718585864908,2.613266869203238e-05,1.4042509767769093e-05,2.8615827011325107e-05,6.3819660118209305e-06,3.5109560586802708e-06,9.098226932776842e-08,6.289364820308025e-08,6.6263305542108604e-06,1.4136372456462927e-06,7.764568276953163e-07,1.9485097454123205e-08,1.3530803135066864e-08,1.1356839449490671e-06,2.0080236010002465e-07,1.0776418601808187e-07,8.678346442628458e-08,0.0018291948055440548
80.65,0.0006752245272650627,0.00012964959145378104,2.6039031957559906e-05,1.3985957414458055e-05,2.8543314309518216e-05,6.358589239665682e-06,3.496535798867017e-06,9.051262093228915e-08,6.255079601141483e-08,6.609449149407996e-06,1.4083982532779058e-06,7.732222031948754e-07,1.9386958927072578e-08,1.3459453541821908e-08,1.1327809702417173e-06,2.0005128612712054e-07,1.0730690785310866e-07,8.6559985396599e-08,0.0018248523368543268
80.7,0.0006737464230568579,0.0001293282243140114,2.594578222060206e-05,1.3929660692016205e-05,2.8471008837661816e-05,6.335311366881422e-06,3.4821821305106203e-06,9.004567837463504e-08,6.221000653460615e-08,6.592611111030051e-06,1.4031823558675312e-06,7.700032801054549e-07,1.9290352668274822e-08,1.3389377943576635e-08,1.1298881321557013e-06,1.9930321542737509e-07,1.0685156821127513e-07,8.633740355499477e-08,0.0018205218751425156
80.75,0.0006722719410167855,0.00012900775448883997,2.585291768603156e-05,1.3873618325624366e-05,2.8398909964592106e-05,6.312131923123974e-06,3.4678947135502263e-06,8.958142462628731e-08,6.187126636599358e-08,6.5758164582856525e-06,1.3979898549377578e-06,7.66800361227154e-07,1.9195244039212887e-08,1.3320545781769086e-08,1.1270052804768478e-06,1.985582705253394e-07,1.0639832089552944e-07,8.611588290334027e-08,0.0018162033860857421
80.80000000000001,0.0006708010716780321,0.00012868817930777223,2.5760436567885274e-05,1.3817829047383405e-05,2.832701706102144e-05,6.289050440535897e-06,3.4536732098480525e-06,8.911984278840793e-08,6.153456220615968e-08,6.559065266484203e-06,1.3928210373649903e-06,7.636137358905498e-07,1.9101588587798258e-08,1.3252918015670358e-08,1.1241322531384356e-06,1.9781661393442727e-07,1.0594735612257895e-07,8.589558511684471e-08,0.0018118968356263855
80.85000000000001,0.0006693338055986356,0.00012836949610814296,2.5668337089313567e-05,1.376229159627385e-05,2.8255329499536413e-05,6.266066453733448e-06,3.4395172831796103e-06,8.866091608943885e-08,6.119988086070961e-08,6.5423576646911145e-06,1.3876761709746266e-06,7.604436758444689e-07,1.9009332719588064e-08,1.3186447746012946e-08,1.1212688868584507e-06,1.9707844248718577e-07,1.0549889477178987e-07,8.567659531563176e-08,0.0018076021897865334
80.9,0.0006678701333614248,0.00012805170223509712,2.557661748252976e-05,1.3707004718115609e-05,2.8183846654595812e-05,6.243179499793327e-06,3.4254265992236293e-06,8.820462788258623e-08,6.086720923793694e-08,6.525693832782856e-06,1.382555500374079e-06,7.572904313706098e-07,1.8918414441875176e-08,1.3121080896053973e-08,1.1184150265529084e-06,1.9634397808602395e-07,1.0505317916781869e-07,8.545889319777602e-08,0.0018033194145504815
80.95,0.0006664100455739618,0.00012773479504157176,2.5485275988760095e-05,1.3651967165528097e-05,2.8112567902528834e-05,6.22038911823931e-06,3.4114008255517484e-06,8.775096164320939e-08,6.053653434639443e-08,6.509073997934657e-06,1.3774592430706644e-06,7.541542276694426e-07,1.882876416572332e-08,1.3056756935641362e-08,1.115570532785938e-06,1.956134556583046e-07,1.0461046119266643e-07,8.52423661789014e-08,0.0017990484758120763
81.0,0.0006649535328684834,0.0001274187718882773,2.5394310858193893e-05,1.3597177697890526e-05,2.804149262153322e-05,6.197694851028663e-06,3.397439631617895e-06,8.729990096613039e-08,6.020784329238585e-08,6.492498430580014e-06,1.372387585917453e-06,7.510352615578441e-07,1.874030555193395e-08,1.2993409634998833e-08,1.1127352867056473e-06,1.9488710938778422e-07,1.0417098882291421e-07,8.502684399786116e-08,0.001794789339351404
81.05000000000001,0.000663500585901842,0.00012710363014367898,2.5303720349933994e-05,1.3542635081302451e-05,2.79706201916734e-05,6.1750962425383675e-06,3.3835426887473665e-06,8.685142956288452e-08,5.988112327739821e-08,6.4759674398872565e-06,1.367340681925808e-06,7.479336985145233e-07,1.8652956388194162e-08,1.2930967836438312e-08,1.1099091921501953e-06,1.9416515845422283e-07,1.037349923419763e-07,8.481213651307706e-08,0.0017905419708113069
81.10000000000001,0.0006620511953554495,0.00012678936718397868,2.521350273194763e-05,1.3488338088544635e-05,2.789994999487868e-05,6.152592839551184e-06,3.3697096701256195e-06,8.640553125893235e-08,5.9556361595494265e-08,6.459481368803936e-06,1.3623186474785269e-06,7.448496701044578e-07,1.85666294861673e-08,1.2869356233942617e-08,1.107092174868428e-06,1.934477935290455e-07,1.0330267146876241e-07,8.459806741227773e-08,0.0017863063356667265
81.15,0.0006606053519352155,0.0001264759803930958,2.5123656281017327e-05,1.3434285499039996e-05,2.7829481414941224e-05,6.130184191241452e-06,3.3559402507867094e-06,8.596218999085241e-08,5.9233545630684345e-08,6.443040588724627e-06,1.3573215599723117e-06,7.417832718083822e-07,1.848123358894776e-08,1.2808496152430033e-08,1.104284179059312e-06,1.9273516515499255e-07,1.0287418448740596e-07,8.438450515440756e-08,0.001782082399196662
81.2,0.000659163046371492,0.0001261634671626492,2.503417928269234e-05,1.3380476098814968e-05,2.77592138375141e-05,6.107869849160762e-06,3.34223410760146e-06,8.55213898035382e-08,5.8912662854299866e-08,6.426645493842172e-06,1.3523494559128985e-06,7.387345612780193e-07,1.8396674281008757e-08,1.2748306320409927e-08,1.1014851616704294e-06,1.9202737490922492e-07,1.0244964019630912e-07,8.417139362254254e-08,0.001777870126469881
81.25,0.000657724269419014,0.00012585182489193838,2.4945070031240273e-05,1.3326908680461007e-05,2.768914665010915e-05,6.0856493672234065e-06,3.3285909192653047e-06,8.508311484741909e-08,5.859370082238809e-08,6.410296495245796e-06,1.347402329480528e-06,7.35703557032188e-07,1.8312854894425244e-08,1.268870363156033e-08,1.0986950850874953e-06,1.913244699524937e-07,1.0202909317085128e-07,8.395877797237336e-08,0.001773669482339936
81.30000000000001,0.0006562890118568413,0.00012554105098792507,2.4856326829598965e-05,1.3273582043096347e-05,2.761927924209471e-05,6.063522301691645e-06,3.315010366285835e-06,8.464734937572726e-08,5.827664717314942e-08,6.393994014832441e-06,1.3424801315777528e-06,7.326902376033778e-07,1.8229677406668725e-08,1.2629603892413514e-08,1.0959139089789708e-06,1.9062644124581215e-07,1.0161254250613096e-07,8.374680987815422e-08,0.0017694804314208193
81.35000000000001,0.0006548572644883024,0.00012523114286521486,2.47679479893288e-05,1.3220494992328066e-05,2.754961100469327e-05,6.041488211160836e-06,3.3014921309700803e-06,8.421407774183237e-08,5.796148962443809e-08,6.3777384790996935e-06,1.3375827693658515e-06,7.296945411388594e-07,1.814704332656904e-08,1.2570922554743098e-08,1.093141582123114e-06,1.8993322540931235e-07,1.0119993391713854e-07,8.353571250192817e-08,0.0017653029380051656
81.4,0.0006534290181409341,0.00012492209794603824,2.4679931830565023e-05,1.3167646340214239e-05,2.748014133097874e-05,6.019546656544347e-06,3.288035897411489e-06,8.378328439666271e-08,5.764821597134526e-08,6.361530312889815e-06,1.332710106290437e-06,7.267163654549872e-07,1.8064854566059893e-08,1.2512575432343043e-08,1.0903780350362225e-06,1.892447099318746e-07,1.0079116484817688e-07,8.33257015837075e-08,0.0017611369659175735
81.45,0.0006520042636664255,0.00012461391366023239,2.4592276681970626e-05,1.311503490522647e-05,2.7410869615873726e-05,5.9976972010583865e-06,3.2746413514766963e-06,8.335495388623528e-08,5.7336814083885504e-08,6.345369933154924e-06,1.3278619625913682e-06,7.237555685381906e-07,1.798301429603062e-08,1.2454479402630202e-08,1.087623174143113e-06,1.8856074122568023e-07,1.003860920841877e-07,8.31168905144513e-08,0.0017569824783573306
81.5,0.0006505829919405592,0.0001243065874452225,2.4504980880689353e-05,1.3062659512212586e-05,2.7341795256146442e-05,5.975939410206686e-06,3.261308180792058e-06,8.292907084931181e-08,5.7027271904803786e-08,6.329257742812809e-06,1.3230381162867019e-06,7.208119694811889e-07,1.7901427784969533e-08,1.2396553093861309e-08,1.0848768780916563e-06,1.8788113485554343e-07,9.998454125030816e-08,8.290922795884959e-08,0.0017528394378251333
81.55000000000001,0.0006491651938631544,0.0001240001167460033,2.4418042772298994e-05,1.3010518992359572e-05,2.7272917650407406e-05,5.954272851765079e-06,3.248036074729989e-06,8.250562001519915e-08,5.6719577447520866e-08,6.313194124761643e-06,1.3182383046153933e-06,7.178853498383761e-07,1.782000321910368e-08,1.2338717558730235e-08,1.0821389966244303e-06,1.872056871518061e-07,9.958631751270936e-08,8.270250378222992e-08,0.0017487078062018663
81.60000000000001,0.0006477508603580102,0.00012369449901512071,2.433146071076509e-05,1.2958612183156788e-05,2.7204236199105944e-05,5.932697095766043e-06,3.2348247243951598e-06,8.208458620171107e-08,5.641371879423346e-08,6.2971794361198645e-06,1.3134622259187013e-06,7.149754553800793e-07,1.773865250243168e-08,1.228089693471671e-08,1.0794093521975046e-06,1.8653418733297398e-07,9.919121673890494e-08,8.249641996829967e-08,0.0017445875449684843
81.65,0.0006463399823728459,0.00012338973171265285,2.4245233058394634e-05,1.2906937928359282e-05,2.713575030452624e-05,5.911211714483125e-06,3.2216738226105296e-06,8.166595431330431e-08,5.610968409418241e-08,6.2812140027545275e-06,1.308709541935834e-06,7.120819982215302e-07,1.7657292034442548e-08,1.2223019090829647e-08,1.0766877442968374e-06,1.8586642922244454e-07,9.87990363371615e-08,8.229068820387196e-08,0.0017404786154852478
81.7,0.0006449325508792456,0.0001230858123061919,2.4159358185790334e-05,1.2855495077951479e-05,2.7067459370783254e-05,5.889816282415409e-06,3.208583063903325e-06,8.124970933940472e-08,5.580746156210338e-08,6.265298114158058e-06,1.3039798804854115e-06,7.092046592989965e-07,1.7575843462468026e-08,1.2165016259381922e-08,1.0739739561659797e-06,1.8520222165221238e-07,9.840958498361441e-08,8.208510807966819e-08,0.0017363809792326215
81.75,0.0006435285568726,0.00012278273827082543,2.407383447180498e-05,1.2804282488111009e-05,2.6999362803818296e-05,5.868510376271962e-06,3.195552144490947e-06,8.08358363529326e-08,5.550703947686996e-08,6.249432018728955e-06,1.2992728385006832e-06,7.063430911624963e-07,1.7494234404590766e-08,1.2106825650215989e-08,1.0712677634439682e-06,1.845413967183596e-07,9.802269048185174e-08,8.187959817004443e-08,0.0017322945979525433
81.80000000000001,0.0006421279913720494,0.0001224805070891179,2.398866030349611e-05,1.2753299021172772e-05,2.6931460011394235e-05,5.847293574956318e-06,3.1825807622668697e-06,8.042432050903729e-08,5.520840618033861e-08,6.2336159195072395e-06,1.2945879853833027e-06,7.034969210519847e-07,1.7412399137903104e-08,1.2048390043453915e-08,1.0685689440375066e-06,1.83883815199342e-07,9.763820510341779e-08,8.167417934634314e-08,0.0017282194336832861
81.85000000000001,0.0006407308454204277,0.00012217911625109237,2.390383407608104e-05,1.2702543545593291e-05,2.6863750403090547e-05,5.82616545955106e-06,3.169668616786583e-06,8.001514704404869e-08,5.491155007640297e-08,6.217849970410056e-06,1.2899248666377448e-06,7.00665754221777e-07,1.733027924576312e-08,1.1989658355459426e-08,1.0658772884319915e-06,1.8322936867147538e-07,9.725600794146544e-08,8.146892968373984e-08,0.0017241554487220784
81.9,0.0006393371100842035,0.00012187856325421153,2.3819354192891942e-05,1.265201493591514e-05,2.679623339029783e-05,5.805125613302448e-06,3.156815409253574e-06,7.96083012746487e-08,5.461645963026111e-08,6.202134273006897e-06,1.285283007746151e-06,6.978491774762578e-07,1.724782421661108e-08,1.1930586171365335e-08,1.063192609592851e-06,1.8257797814707074e-07,9.687600407128958e-08,8.126393693348319e-08,0.0017201026055643066
81.95,0.0006379467764534243,0.00012157884560335956,2.3735219065331402e-05,1.260171207273174e-05,2.6728908386212224e-05,5.784173621605234e-06,3.1440208425054575e-06,7.920376859726788e-08,5.4323123367900276e-08,6.186468873867839e-06,1.280661918241605e-06,6.950467628786566e-07,1.7164991985975767e-08,1.187113623632914e-08,1.060514751628086e-06,1.819295893950954e-07,9.649812062920505e-08,8.105926781899996e-08,0.0017160608668567072
82.0,0.0006365598356416594,0.00012127996081082355,2.3651427112828142e-05,1.25516338426523e-05,2.6661774805829445e-05,5.763309071987617e-06,3.13128462100025e-06,7.880153448770558e-08,5.403152987579828e-08,6.170853762511462e-06,1.2760610959364072e-06,6.922580715937312e-07,1.7081749412591605e-08,1.181127889671511e-08,1.0578435964747175e-06,1.812841654442163e-07,9.612230025542076e-08,8.085495701829843e-08,0.0017120301953712693
82.05000000000001,0.0006351762787859431,0.0001209819063962749,2.356797676279299e-05,1.2501779138266975e-05,2.6594832065938516e-05,5.74253155409639e-06,3.118606450802839e-06,7.840158450097233e-08,5.374166780084021e-08,6.155288869972451e-06,1.271480031260978e-06,6.894826578246672e-07,1.6998072679133525e-08,1.1750992481738787e-08,1.0551790680295508e-06,1.8064167706787207e-07,9.574849264636354e-08,8.065100329598859e-08,0.001708010553977925
82.10000000000001,0.0006337960970467193,0.00012068467988675123,2.3484866450575222e-05,1.2452146858112306e-05,2.6528079585115347e-05,5.72184065968235e-06,3.105986039571717e-06,7.800390427135084e-08,5.345352585044691e-08,6.1397740680019545e-06,1.2669182116684754e-06,6.867200728042881e-07,1.6913947608007835e-08,1.1690263615806725e-08,1.0525211333551033e-06,1.8000209226626988e-07,9.53766451773445e-08,8.04473602645829e-08,0.0017040019055957769
82.15,0.0006324192816077826,0.00012038827881663731,2.340209461941894e-05,1.2402735906636734e-05,2.646151678371585e-05,5.701235982585895e-06,3.0934230965459574e-06,7.760847951266715e-08,5.316709279290778e-08,6.124309168906737e-06,1.2623751260600398e-06,6.839698688007611e-07,1.682936988295104e-08,1.1629087451881584e-08,1.0498698008361272e-06,1.7936536585836148e-07,9.500669365116736e-08,8.024392680437276e-08,0.001700004213138802
82.2,0.0006310458236762234,0.00012009270072764705,2.331965972041992e-05,1.2353545194166478e-05,2.6395143083869023e-05,5.680717118722977e-06,3.0809173325325476e-06,7.721529601876548e-08,5.288235745791124e-08,6.108893926026375e-06,1.257850269185868e-06,6.812316030984062e-07,1.6744345167901655e-08,1.1567467816722113e-08,1.0472251154184807e-06,1.7873143026517021e-07,9.463855418841752e-08,8.004055867334072e-08,0.0016960174395052414
82.25,0.0006296757144823711,0.00011979794316880488,2.323756021248263e-05,1.2304573636871532e-05,2.632895790946973e-05,5.660283666071319e-06,3.06846845989406e-06,7.682433966417424e-08,5.259930873726112e-08,6.093528034840761e-06,1.2533431459778913e-06,6.785048419148597e-07,1.6658889115715598e-08,1.1505417259787538e-08,1.0445871513062833e-06,1.7810018841377393e-07,9.427211711199231e-08,7.983711673218538e-08,0.0016920415476472125
82.30000000000001,0.0006283089452797377,0.00011950400369642724,2.3155794562277455e-05,1.2255820156731894e-05,2.626296068617128e-05,5.639935224656979e-06,3.056076192536712e-06,7.643559640495065e-08,5.231793558576706e-08,6.078211134693619e-06,1.2488532757708233e-06,6.757891642167947e-07,1.6573027260775733e-08,1.1442956998936853e-08,1.0419560027030926e-06,1.7747150944715598e-07,9.390724342471949e-08,7.963353922992593e-08,0.0016880765007000417
82.35000000000001,0.0006269455073449627,0.00011921087987410449,2.307436124419833e-05,1.2207283681504055e-05,2.6197150841377976e-05,5.61967139654129e-06,3.0437402458988603e-06,7.604905227968975e-08,5.2038227022295054e-08,6.0629428111113454e-06,1.2443801963696656e-06,6.730841653975702e-07,1.6486794791356348e-08,1.1380116757755366e-08,1.039331773339934e-06,1.768452276289629e-07,9.354376418090434e-08,7.942989986635485e-08,0.0016841222620978921
