Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Sm_relativistic
81.2,0.0008896730192533216,0.00018616278336986474,4.937013912811789e-05,2.531894811462236e-05,4.302781540789264e-05,1.285777864817629e-05,6.807403896332867e-06,2.3406426534683914e-07,1.5825746931843382e-07,1.0407752785497975e-05,3.0136353878436406e-06,1.5890436628682267e-06,5.473181351655812e-08,3.7005160839433524e-08,3.7005160839433524e-08,1.7520797388387148e-06,4.1491292834849925e-07,2.1095291348577636e-07,1.1667536549732031e-07,0.0025316260468485523
81.25,0.000887897546170197,0.00018574209384032304,4.920230882497781e-05,2.522091143812401e-05,4.2928406518014536e-05,1.2812932284116985e-05,6.78043108711653e-06,2.3288682567488085e-07,1.5741368235445057e-07,1.0383560689274706e-05,3.003054856737562e-06,1.5827053534308312e-06,5.4464871175034746e-08,3.681583355958579e-08,3.681583355958579e-08,1.7480536863415683e-06,4.13468161747333e-07,2.101145932366309e-07,1.164097554329522e-07,0.002525987810558268
81.30000000000001,0.0008861259825698634,0.00018532244702917935,4.9035135885611086e-05,2.512329988743552e-05,4.2829249008015934e-05,1.2768266341260457e-05,6.753578169774408e-06,2.3171599485501736e-07,1.56574852206161e-07,1.035942894535137e-05,2.9925193346868774e-06,1.5763975485394912e-06,5.420000352594445e-08,3.662813460313115e-08,3.662813460313115e-08,1.7440430145455895e-06,4.1202858206572415e-07,2.09280283960423e-07,1.1614522466169629e-07,0.0025203643033036354
81.35000000000001,0.0008843583195034313,0.000184903840337271,4.886861742721569e-05,2.5026111434491643e-05,4.2730342245069727e-05,1.2723780006274365e-05,6.7268445572470036e-06,2.3055173214395218e-07,1.5574094718020778e-07,1.0335357640495332e-05,2.982028737926876e-06,1.5701202277984768e-06,5.393711172039896e-08,3.644197759668997e-08,3.644197759668997e-08,1.7400471399337379e-06,4.1059411859086576e-07,2.0845000742765123e-07,1.1588166148407668e-07,0.002514755480070888
81.4,0.0008825945480414211,0.00018448627117075125,4.870275058084877e-05,2.4929344061718818e-05,4.263168559758572e-05,1.2679472469849455e-05,6.700229665599879e-06,2.2939399707061402e-07,1.549119358012221e-07,1.031134687219793e-05,2.97158295869385e-06,1.5638733460628003e-06,5.3676092661369565e-08,3.625727244698291e-08,3.625727244698291e-08,1.7360654442355632e-06,4.091646855360906e-07,2.076237567654321e-07,1.1561906888124798e-07,0.0025091612958401087
81.45,0.0008808346592737345,0.0001840697369410906,4.853753249135502e-05,2.4832995761977135e-05,4.2533278435212286e-05,1.2635342926678058e-05,6.673732914005651e-06,2.2824274943387437e-07,1.5408778680988527e-07,1.0287396745979906e-05,2.9611818642397522e-06,1.5576568324074483e-06,5.341684000625271e-08,3.6073926220677056e-08,3.6073926220677056e-08,1.7320972773303508e-06,4.0774018047144635e-07,2.0680149435035304e-07,1.1535754445475741e-07,0.002503581705537047
81.5,0.0008790786443096237,0.00018365423506507727,4.83729603172952e-05,2.4737064538502516e-05,4.2435120128837815e-05,1.2591390575432628e-05,6.647353724726004e-06,2.2709794930029135e-07,1.5326846916101405e-07,1.0263507372602186e-05,2.9508252961308366e-06,1.5514705893896479e-06,5.3159245189916316e-08,3.5891844039155585e-08,3.5891844039155585e-08,1.7281419602686494e-06,4.063204852429445e-07,2.0598315241700413e-07,1.1509721499856817e-07,0.0024980166639120547
81.55000000000001,0.0008773264942776594,0.0001832397629648176,4.820903123087504e-05,2.464154840484921e-05,4.2337210050592145e-05,1.2547614618744356e-05,6.621091523093766e-06,2.2595955700188452e-07,1.524539520216745e-07,1.0239678865212434e-05,2.9405130698371353e-06,1.5453144926107604e-06,5.290319845890312e-08,3.571092998053789e-08,3.571092998053789e-08,1.7241987887312664e-06,4.0490546931089854e-07,2.051686362844139e-07,1.1483814866036563e-07,0.002492466125391981
81.60000000000001,0.000875578200325702,0.00018282631806773697,4.8045742417874795e-05,2.4546445384832783e-05,4.2239547573848006e-05,1.2504014263181972e-05,6.5949457374951e-06,2.2482753313394524e-07,1.5164420476932835e-07,1.021591133645856e-05,2.9302449746163963e-06,1.5391883905810032e-06,5.2648589907784667e-08,3.553108798167008e-08,3.553108798167008e-08,1.720267037218565e-06,4.0349499523762973e-07,2.043578299135258e-07,1.1458028556192348e-07,0.002486930043985541
81.65,0.0008738337536208679,0.00018241389780657936,4.788309107757867e-05,2.4451753512473158e-05,4.2142132073222155e-05,1.2460588719230501e-05,6.568915799351673e-06,2.2370183855288066e-07,1.5083919699001186e-07,1.0192204895600593e-05,2.9200207736927826e-06,1.5330921048867837e-06,5.239531050896478e-08,3.5352222733155736e-08,3.5352222733155736e-08,1.7163459642061287e-06,4.0208892587625457e-07,2.0355060334251247e-07,1.1432342079629205e-07,0.0024814083733078265
81.7,0.0008720931453495007,0.00018200249961940798,4.772107442270516e-05,2.4357470831938264e-05,4.204496292457672e-05,1.2417337201270256e-05,6.543001143102998e-06,2.2258243437410048e-07,1.5003889847655406e-07,1.0168559645652603e-05,2.9098402047275304e-06,1.527025430657179e-06,5.2143253127518134e-08,3.517424056079483e-08,3.517424056079483e-08,1.7124348184204744e-06,4.006871326653185e-07,2.027468214065548e-07,1.1406724602079085e-07,0.002475901066733422
81.75,0.0008703563667171392,0.0001815921209496052,4.7559689679337515e-05,2.426359539748789e-05,4.194803950502033e-05,1.2374258927555868e-05,6.5172012061887905e-06,2.2146928196994404e-07,1.4924327922683396e-07,1.0144975680585754e-05,2.8997029805755065e-06,1.5209881373228036e-06,5.18923135129006e-08,3.499705028702849e-08,3.499705028702849e-08,1.708532846287319e-06,3.9928950432840454e-07,2.0194635304075572e-07,1.1381142703530429e-07,0.0024704080776290255
81.80000000000001,0.0008686234089484862,0.00018118275924587247,4.739893408685456e-05,2.4170125273417844e-05,4.18513611929092e-05,1.2331353120195424e-05,6.491515429031429e-06,2.2036234296765165e-07,1.4845230944207988e-07,1.0121453082623081e-05,2.889608790318609e-06,1.5149799696572444e-06,5.164239125958861e-08,3.482056406615327e-08,3.482056406615327e-08,1.7046393004935921e-06,3.978959552228494e-07,2.0114908039876797e-07,1.1355568195349328e-07,0.0024649293595901804
81.85000000000001,0.0008668942632873796,0.00018077441196223042,4.723880489786218e-05,2.4077058534004605e-05,4.1754927367848265e-05,1.2288619005129775e-05,6.465943255018523e-06,2.1926157924738328e-07,1.4766595952521432e-07,1.0097991919655512e-05,2.87955730056404e-06,1.509000649088304e-06,5.139339072889434e-08,3.464469818717222e-08,3.464469818717222e-08,1.7007534494922495e-06,3.9650643258505166e-07,2.0035490700699872e-07,1.1329983106410238e-07,0.002459464866619211
81.9,0.0008651689209967583,0.00018036707655801805,4.707929937812466e-05,2.3984393263450002e-05,4.165873741069195e-05,1.2246055812111834e-05,6.440484130485513e-06,2.1816695294028194e-07,1.4688420007924239e-07,1.0074592242807236e-05,2.8695481569926582e-06,1.5030498752635075e-06,5.11452219243692e-08,3.4469373838201225e-08,3.4469373838201225e-08,1.6968745876755298e-06,3.951209219862208e-07,1.995637642251275e-07,1.1304380698188382e-07,0.002454014553216329
81.95,0.0008634473733586327,0.00017996075049789273,4.692041480649693e-05,2.3892127555826505e-05,4.15627907035452e-05,1.2203662774686109e-05,6.415137504698427e-06,2.1707842642658902e-07,1.4610700190568985e-07,1.005125408417706e-05,2.859580986140152e-06,1.4971273278518438e-06,5.089780131336914e-08,3.429451782636878e-08,3.429451782636878e-08,1.6930020458565371e-06,3.9373945044177575e-07,1.9877561540359e-07,1.1278763161246977e-07,0.002448578374392237
82.0,0.0008617296116740537,0.0001795554312518296,4.676214847485688e-05,2.380025951502269e-05,4.146708662976428e-05,1.2161439130168293e-05,6.389902829836715e-06,2.1599596233380766e-07,1.453343360030885e-07,1.002797745478026e-05,2.8496553973913088e-06,1.4912326685613481e-06,5.065105258751904e-08,3.4120063247149134e-08,3.4120063247149134e-08,1.6891352016383161e-06,3.9236208680364617e-07,1.9799045731531252e-07,1.1253137709385142e-07,0.002443156285632791
82.05000000000001,0.0008600156272630809,0.00017915111629512078,4.660449768803811e-05,2.370878725468904e-05,4.1371624573957495e-05,1.2119384119624977e-05,6.364779560976179e-06,2.149195235349166e-07,1.445661735655104e-07,1.0004762342713355e-05,2.839770985165584e-06,1.4853655433500993e-06,5.040490735500818e-08,3.394595009708254e-08,3.394595009708254e-08,1.6852734892196001e-06,3.909889392940702e-07,1.9720831868030885e-07,1.1227512726870913e-07,0.0024377482428465597
82.10000000000001,0.0008583054114647531,0.00017874780310837517,4.644745976376323e-05,2.361770889818417e-05,4.127640392198599e-05,1.2077496987853535e-05,6.339767156072062e-06,2.138490731466358e-07,1.438024859811525e-07,9.981608711561787e-06,2.829927331270293e-06,1.4795255848064122e-06,5.0159305757889976e-08,3.3772125823884585e-08,3.3772125823884585e-08,1.6814164081902162e-06,3.8962015029164523e-07,1.96429255875476e-07,1.120189463106699e-07,0.0024323542023079957
82.15,0.0008565989556370545,0.00017834548917751694,4.629103203257712e-05,2.352702257852112e-05,4.1181424060964245e-05,1.2035776983362031e-05,6.314865075942173e-06,2.1278457452773948e-07,1.4304324483096807e-07,9.958516499067738e-06,2.820124007396072e-06,1.473712414672439e-06,4.991419700786696e-08,3.3598545808053635e-08,3.3598545808053635e-08,1.6775635309071372e-06,3.882558887295867e-07,1.9565334619735227e-07,1.117628513517577e-07,0.002426974120591093
82.2,0.0008548962511568854,0.00017794417199378494,4.613521183778093e-05,2.3436726438314234e-05,4.108668437926072e-05,1.1994223358349361e-05,6.2900727842502174e-06,2.1172599127742157e-07,1.422884218873489e-07,9.935485616072693e-06,2.810360577728012e-06,1.4679256464842047e-06,4.966953983444129e-08,3.342517377028004e-08,3.342517377028004e-08,1.6737145081120979e-06,3.868963406847257e-07,1.9488067928804145e-07,1.1150678703931936e-07,0.002421607954492186
82.25,0.0008531972894200306,0.0001775438490537317,4.597999653536632e-05,2.334681862972619e-05,4.0992184266498364e-05,1.195283536868547e-05,6.265389747489207e-06,2.1067328723370844e-07,1.415379891128541e-07,9.912515945746182e-06,2.800636601644704e-06,1.4621648883000788e-06,4.942530283981072e-08,3.3251982099259165e-08,3.3251982099259165e-08,1.6698690725482805e-06,3.8554169889863643e-07,1.9411134751187575e-07,1.1125061146916484e-07,0.002416255660964808
82.30000000000001,0.0008515020618411275,0.00017714451785922204,4.582538349394998e-05,2.3257297314415374e-05,4.089792311355502e-05,1.1911612273891704e-05,6.240815434965012e-06,2.096264264719188e-07,1.4079191865898502e-07,9.889607343109186e-06,2.790951636476726e-06,1.4564297454890325e-06,4.91814647555109e-08,3.3078952094935346e-08,3.3078952094935346e-08,1.6660270404494709e-06,3.841921520614697e-07,1.9334543616014072e-07,1.109941110664126e-07,0.00241091719710683
82.35000000000001,0.0008498105598536368,0.00017674617591743235,4.567137009470875e-05,2.316816066348366e-05,4.080390031256396e-05,1.1870553337121353e-05,6.216349318780084e-06,2.085853733031708e-07,1.400501828650059e-07,9.866759634857514e-06,2.781305240295617e-06,1.4507198235496354e-06,4.893801459655294e-08,3.290607412276638e-08,3.290607412276638e-08,1.662188310900985e-06,3.8284787469668294e-07,1.9258301435496374e-07,1.107370535479427e-07,0.002405592520223633
82.4,0.0008481227749098085,0.00017634882074084855,4.5517953731314686e-05,2.3079406857424247e-05,4.071011525691401e-05,1.1829657825140216e-05,6.191990873817242e-06,2.0755009227292936e-07,1.3931275425680512e-07,9.843972619487168e-06,2.771696974704135e-06,1.4450347309305941e-06,4.869495170968296e-08,3.273334767530553e-08,3.273334767530553e-08,1.6583528631973272e-06,3.815090184138982e-07,1.9182412742816604e-07,1.1047926550089579e-07,0.00240028158794557
82.45,0.0008464386984806525,0.00017595244984726504,4.536513180987088e-05,2.2991034086070084e-05,4.0616567341250035e-05,1.1788925008307418e-05,6.167739577723685e-06,2.0652054815959787e-07,1.3857960554579824e-07,9.821246067720704e-06,2.7621264075988095e-06,1.439374081823849e-06,4.845228571340272e-08,3.2560781338254345e-08,3.2560781338254345e-08,1.654520752436831e-06,3.8017570515993326e-07,1.9106879138573847e-07,1.1022070138908466e-07,0.0023949843583375868
82.5,0.0008447583220559066,0.0001755570607597831,4.521290174884745e-05,2.2903040548542423e-05,4.0523255961473064e-05,1.1748354160556318e-05,6.143594910895105e-06,2.0549670597314638e-07,1.3785070962786774e-07,9.798579723230228e-06,2.7525931158760767e-06,1.4337374989016225e-06,4.821003632852078e-08,3.2388392659135137e-08,3.2388392659135137e-08,1.650692103689068e-06,3.7884802291315923e-07,1.9031698985993e-07,1.0996147006622712e-07,0.002389700789935916
82.55000000000001,0.0008430816371440051,0.0001751626510068091,4.506126097901781e-05,2.2815424453199704e-05,4.043018051474054e-05,1.1707944559375548e-05,6.119556356459964e-06,2.044785309537754e-07,1.3712603958233694e-07,9.775973303649645e-06,2.74309668805402e-06,1.4281246159695323e-06,4.796823309924975e-08,3.221620791786081e-08,3.221620791786081e-08,1.646867105139262e-06,3.7752602405496253e-07,1.8956867372634857e-07,1.0970180455380959e-07,0.0023844308416846715
82.60000000000001,0.0008414086352720487,0.00017476921812205318,4.491020694339562e-05,2.2728184017586854e-05,4.033734039946656e-05,1.1667695485790254e-05,6.095623400263945e-06,2.0346598857061294e-07,1.3640556867097596e-07,9.753426501865791e-06,2.7336367267826745e-06,1.4225350805088344e-06,4.7726915006201185e-08,3.2044261799720644e-08,3.2044261799720644e-08,1.6430460006502322e-06,3.762097264348081e-07,1.8882376334692533e-07,1.0944198798674144e-07,0.002379174472798257
82.65,0.0008397393079857712,0.00017437675964452685,4.475973709717156e-05,2.2641317468384628e-05,4.024473501532182e-05,1.1627606224343371e-05,6.0717955308544976e-06,2.024590445204373e-07,1.3568927033703302e-07,9.730938987575038e-06,2.724212851217007e-06,1.4169685560820241e-06,4.748612997403443e-08,3.187259697262995e-08,3.187259697262995e-08,1.6392290821842347e-06,3.748991169398811e-07,1.8808215320831277e-07,1.0918226755424984e-07,0.002373931642612436
82.7,0.0008380736468495091,0.0001739852731185413,4.4609848907650866e-05,2.255482304135951e-05,4.015236376323387e-05,1.1587676063077146e-05,6.048072239465607e-06,2.0145766472642742e-07,1.3497711820429157e-07,9.708510409089442e-06,2.714824699228232e-06,1.4114247245775027e-06,4.724593427796757e-08,3.17012635718872e-08,3.17012635718872e-08,1.6354166824951225e-06,3.735941572000009e-07,1.8734371856843613e-07,1.0892279101442897e-07,0.002368702310491627
82.75,0.0008364116434461706,0.00017359475609370545,4.4460539854191106e-05,2.2468698981313763e-05,4.006022604538708e-05,1.1547904293514752e-05,6.024453020002678e-06,2.0046181533693285e-07,1.34269086076146e-07,9.686140395373727e-06,2.7054719294307094e-06,1.4059032882706173e-06,4.7006391854815664e-08,3.1530318597102596e-08,3.1530318597102596e-08,1.631609168438555e-06,3.722947909124086e-07,1.8660832360338184e-07,1.0866358764883074e-07,0.0023634864358339403
82.80000000000001,0.0008347532893772029,0.0001732052061249236,4.431180742814016e-05,2.2382943542035776e-05,3.996832126522269e-05,1.150829021064204e-05,6.0009373690275836e-06,1.9947146272426037e-07,1.3356514793469318e-07,9.66382855829216e-06,2.69615422300365e-06,1.400403971680275e-06,4.6767573525662227e-08,3.135982522738145e-08,3.135982522738145e-08,1.6278069351601472e-06,3.7100095216445794e-07,1.858758304600276e-07,1.0840459374065216e-07,0.0023582839781712142
82.85000000000001,0.0008330985762625633,0.00017281662077239365,4.416364913277484e-05,2.2297554986250834e-05,3.987664882743893e-05,1.1468833112889486e-05,5.977524785743892e-06,1.9848657348347509e-07,1.3286527793983628e-07,9.641574495042223e-06,2.686871285288948e-06,1.394926523202387e-06,4.652955613865401e-08,3.1189852062223665e-08,3.1189852062223665e-08,1.6240104013157393e-06,3.697125740681319e-07,1.8514610856363423e-07,1.0814570281628557e-07,0.002353094897320961
82.9,0.0008314474957406846,0.0001724289976016042,4.40160624832394e-05,2.2212531585571914e-05,3.9785208137990824e-05,1.142953230211417e-05,5.954214771982189e-06,1.9750711443120707e-07,1.3216945042839397e-07,9.619377790750009e-06,2.677622847148713e-06,1.3894707165036088e-06,4.629242164170018e-08,3.102047229689783e-08,3.102047229689783e-08,1.620220005363077e-06,3.6842959700087884e-07,1.8441904350392222e-07,1.0788681470580246e-07,0.0023479191535341697
82.95,0.000829800039468446,0.00017204233418333258,4.3869045006484796e-05,2.2127871620451023e-05,3.9693998604090296e-05,1.1390387083581999e-05,5.931006832185611e-06,1.9653305260446554e-07,1.3147763991321446e-07,9.597238021200829e-06,2.668408666068628e-06,1.3840363516612905e-06,4.605625609602956e-08,3.085176284223588e-08,3.085176284223588e-08,1.616436202849653e-06,3.6715197577480583e-07,1.836945448325071e-07,1.0762786823872034e-07,0.0023427567076042054
83.0,0.0008281561991211403,0.00017165662809364213,4.372259424120806e-05,2.204357338013069e-05,3.9603019634206086e-05,1.1351396765949999e-05,5.907900473395495e-06,1.955643552594518e-07,1.3078982108228767e-07,9.575154755676961e-06,2.6592285269957455e-06,1.3786232560380492e-06,4.5821148642571196e-08,3.0683803399829156e-08,3.0683803399829156e-08,1.6126594645167381e-06,3.6587968513271864e-07,1.8297255215679082e-07,1.0736885962910171e-07,0.002337607520936597
83.05000000000001,0.0008265159663924428,0.00017127187691387967,4.357670773779202e-05,2.195963516259575e-05,3.9512270638063694e-05,1.1312560661248759e-05,5.884895205237171e-06,1.946009898703687e-07,1.3010596879785173e-07,9.553127559873536e-06,2.6500822429021333e-06,1.3732312848820624e-06,4.558719043395505e-08,3.051667550446552e-08,3.051667550446552e-08,1.60889027495378e-06,3.6461272309496416e-07,1.8225303901795045e-07,1.0710985634135074e-07,0.002332471555595733
83.10000000000001,0.0008248793329943816,0.00017088807823067317,4.343138305824558e-05,2.187605527452552e-05,3.9421751026645415e-05,1.1273878084865038e-05,5.861990539905931e-06,1.936429241282235e-07,1.2942605809549125e-07,9.531155998862773e-06,2.640969655068551e-06,1.3678603216469545e-06,4.535447354555225e-08,3.0350461546299764e-08,3.0350461546299764e-08,1.6051291314778126e-06,3.6335111185136376e-07,1.8153601419605678e-07,1.0685100836208465e-07,0.0023273487743296346
83.15,0.0008232462906573026,0.0001705052296359284,4.328661777614385e-05,2.179283203124601e-05,3.933146021219012e-05,1.1235348355524397e-05,5.839185992153058e-06,1.92690125939617e-07,1.2875006418322048e-07,9.509239640076222e-06,2.631890633085182e-06,1.362510278027956e-06,4.512308987936717e-08,3.0185243785673493e-08,3.0185243785673493e-08,1.601376542884695e-06,3.6209489609768567e-07,1.808215202878804e-07,1.065925453686609e-07,0.0023222391405482894
83.2,0.0008216168311298408,0.0001701233287268265,4.314240947656906e-05,2.1709963756682666e-05,3.924139760819331e-05,1.1196970795274056e-05,5.8164810792720625e-06,1.9174256342552024e-07,1.2807796244055146e-07,9.48737805627467e-06,2.6228450745694187e-06,1.3571810937139618e-06,4.489313007474977e-08,3.002110337368612e-08,3.002110337368612e-08,1.5976330277256116e-06,3.608441389397612e-07,1.8010962963756892e-07,1.0633474568142064e-07,0.0023171426182272636
83.25,0.0008199909461788877,0.00016974237310582089,4.299875575605159e-05,2.162744878331326e-05,3.9151562629407024e-05,1.1158744729465819e-05,5.793875321084999e-06,1.908002049200314e-07,1.2740972841754086e-07,9.465570828475344e-06,2.6138329046035417e-06,1.3518727358579715e-06,4.466468243979914e-08,2.9858119391549037e-08,2.9858119391549037e-08,1.593899111802855e-06,3.5959891570916637e-07,1.7940043794387957e-07,1.0607787701920549e-07,0.0023120591717379654
83.30000000000001,0.0008183686275895595,0.00016936236038063424,4.285565422251131e-05,2.154528545212105e-05,3.9061954691839734e-05,1.1120669486739098e-05,5.7713682399289055e-06,1.8986301896911151e-07,1.2674533783381356e-07,9.44381754880658e-06,2.604854074898047e-06,1.3465851982713352e-06,4.443783191698556e-08,2.9696367921435843e-08,2.9696367921435843e-08,1.590175324650174e-06,3.5835930622901443e-07,1.7869405609167974e-07,1.0582212918055512e-07,0.0023069887656477937
83.35000000000001,0.0008167498671651677,0.00016898328816425582,4.271310249519945e-05,2.146347211254833e-05,3.8972573212756414e-05,1.1082744399004118e-05,5.748959360642381e-06,1.8893097432929724e-07,1.260847665775606e-07,9.422117823260873e-06,2.595908562689231e-06,1.3413185003500905e-06,4.421265909592988e-08,2.9535921160974435e-08,2.9535921160974435e-08,1.586462194858677e-06,3.571253862148836e-07,1.77990600930719e-07,1.0556756854356644e-07,0.002301931364554247
83.4,0.0008151346567271843,0.00016860515407493757,4.257109820464036e-05,2.1382007122450022e-05,3.8883417610678325e-05,1.1044968801425098e-05,5.726648210552207e-06,1.8800403996638426e-07,1.2542799070450657e-07,9.400471274318145e-06,2.5869963693823293e-06,1.3360726857444523e-06,4.3989239285457896e-08,2.937684659272416e-08,2.937684659272416e-08,1.5827602442210495e-06,3.5589721857720157e-07,1.7729018582632228e-07,1.0531413696992037e-07,0.002296886933003329
83.45,0.0008135229881152123,0.00016822795573619135,4.242963899257402e-05,2.1300888848047772e-05,3.879448730538306e-05,1.1007342032403647e-05,5.704434319460125e-06,1.8708218505408468e-07,1.2477498643684793e-07,9.378877543412537e-06,2.5781175189542425e-06,1.3308478207852591e-06,4.3767641656016906e-08,2.921920621896608e-08,2.921920621896608e-08,1.5790699807849747e-06,3.5467484539815566e-07,1.7659291181936898e-07,1.050616988849715e-07,0.0022918554355052735
83.5,0.000811914853186954,0.00016785169077678552,4.228872251189866e-05,2.1220115663884188e-05,3.870578171790449e-05,1.0969863433562198e-05,5.682317219629669e-06,1.8616537897265272e-07,1.2412573016215745e-07,9.357336293217447e-06,2.569272056132277e-06,1.3256439926837044e-06,4.3547928462319024e-08,2.906305587092708e-08,2.906305587092708e-08,1.5753918910206626e-06,3.534582812882194e-07,1.7589886015501029e-07,1.048101194994787e-07,0.002286836836618549
83.55000000000001,0.0008103102438181785,0.00016747635683074137,4.2148346426613657e-05,2.113968595277735e-05,3.861730027053268e-05,1.0932532349727525e-05,5.66029644577308e-06,1.852535913074785e-07,1.2348019843225467e-07,9.335847209725439e-06,2.560460044367715e-06,1.3204613075231e-06,4.3330154354698535e-08,2.8908444600195005e-08,2.8908444600195005e-08,1.5717264314073997e-06,3.522475086940163e-07,1.7520808678407281e-07,1.0455934244641782e-07,0.0022818311010429195
83.60000000000001,0.0008087091519026923,0.00016710195153733006,4.200850841176301e-05,2.1059598105775688e-05,3.852904238681399e-05,1.08953481289144e-05,5.638371535038323e-06,1.8434679184765066e-07,1.2283836796204222e-07,9.314410004101692e-06,2.551681563625154e-06,1.315299888063639e-06,4.311436578616695e-08,2.875541415859527e-08,2.875541415859527e-08,1.568074019821334e-06,3.5104247554766443e-07,1.7452061923281757e-07,1.0430943360538791e-07,0.0022768381936581032
83.65,0.0008071115693523048,0.00016672847254106842,4.186920615337864e-05,2.0979850522112913e-05,3.8441007491550884e-05,1.085831012230922e-05,5.616542026996107e-06,1.8344495058448316e-07,1.222002156283046e-07,9.293024414291837e-06,2.5429367080104024e-06,1.3101598713830831e-06,4.2900600520558384e-08,2.8603998571228397e-08,2.8603998571228397e-08,1.5644350271545654e-06,3.498430954400761e-07,1.7383645600626305e-07,1.0406057310106194e-07,0.002271858079473798
83.7,0.0008055174880967987,0.0001663559174917157,4.173043734842445e-05,2.090044160916342e-05,3.8353195010802e-05,1.0821417684253809e-05,5.594807463627016e-06,1.8254803771001163e-07,1.215657184684733e-07,9.271690206367642e-06,2.534225583261482e-06,1.3050414063780817e-06,4.268888724552194e-08,2.8454223805757293e-08,2.8454223805757293e-08,1.5608097696100803e-06,3.4864925028994596e-07,1.7315556846693553e-07,1.0381300335669991e-07,0.0022668907235073896
83.75,0.0008039269000838981,0.00016598428404426976,4.159219970474051e-05,2.0821369782397837e-05,3.826560437188211e-05,1.078467017222924e-05,5.57316738930867e-06,1.816560236154556e-07,1.2093485367935572e-07,9.25040717559645e-06,2.525548304128589e-06,1.299944651152254e-06,4.2479245292469136e-08,2.8306107539418857e-08,2.8306107539418857e-08,1.5571985020969228e-06,3.474607952863046e-07,1.7247790493698556e-07,1.0356696193228656e-07,0.0022619360906463355
83.80000000000001,0.0008023397972792359,0.00016561356985896321,4.145449094098746e-05,2.0742633465338848e-05,3.8178235003362086e-05,1.0748066946839715e-05,5.551621350802913e-06,1.807688788896489e-07,1.2030759861582953e-07,9.22917514722315e-06,2.516904991670034e-06,1.2948697703183725e-06,4.227168446397087e-08,2.815965902366415e-08,2.815965902366415e-08,1.5536014130972093e-06,3.4627756571986377e-07,1.7180339661996234e-07,1.033226294541415e-07,0.0022569941455543962
83.85000000000001,0.0008007561716663247,0.00016524377260125985,4.131730878659153e-05,2.0664231089517355e-05,3.809108633506898e-05,1.0711607371796552e-05,5.530168897243071e-06,1.7988657431744086e-07,1.1968393078950502e-07,9.207993976956315e-06,2.508295770492012e-06,1.2898169322428468e-06,4.2066204967552e-08,2.8014879044839993e-08,2.8014879044839993e-08,1.5500186212956036e-06,3.45099385194689e-07,1.7113196483296548e-07,1.0308010569172594e-07,0.002252064852645631
83.9,0.0007991760152465221,0.0001648748899418502,4.118065098168935e-05,2.0586161094428706e-05,3.800415779808585e-05,1.0675290813902131e-05,5.508809580121175e-06,1.7900908087806597e-07,1.1906382786735399e-07,9.186863551153001e-06,2.499720765960517e-06,1.28478630626124e-06,4.1862797453386045e-08,2.7871759977947937e-08,2.7871759977947937e-08,1.546450174159335e-06,3.4392607462939205e-07,1.7046352897762136e-07,1.028394065734481e-07,0.0022471481761088276
83.95,0.000797599320039001,0.0001645069195566478,4.1044515277073534e-05,2.0508421927489364e-05,3.7917448824751815e-05,1.0639116643033986e-05,5.487542953275266e-06,1.7813636974348943e-07,1.1844726767031115e-07,9.165783786699929e-06,2.491180101414023e-06,1.2797780598938069e-06,4.166144315208395e-08,2.7730285929289262e-08,2.7730285929289262e-08,1.5428960485409095e-06,3.4275746141513194e-07,1.6979801465304053e-07,1.0260046841422458e-07,0.0022422440799516126
84.0,0.0007960260780807177,0.00016413985912678503,4.090889943413833e-05,2.0431012043993744e-05,3.783095884866202e-05,1.0603084232128891e-05,5.466368572876678e-06,1.7726841227672715e-07,1.178342281718478e-07,9.144754630591598e-06,2.482673895405363e-06,1.274792356089899e-06,4.146211410761451e-08,2.7590432962745046e-08,2.7590432962745046e-08,1.5393561532549494e-06,3.4159338809415675e-07,1.691353613187122e-07,1.0236315459824601e-07,0.0022373525280511082
84.05000000000001,0.0007944562814263795,0.00016377370633860897,4.077380122482556e-05,2.035392990707128e-05,3.7744687304667535e-05,1.0567192957166993e-05,5.4452859974173316e-06,1.7640518003014446e-07,1.1722468749652168e-07,9.123776059209046e-06,2.4742022590008866e-06,1.269829350529663e-06,4.1264773499415605e-08,2.74521694035721e-08,2.74521694035721e-08,1.5358303334639983e-06,3.404337199556211e-07,1.684755289453761e-07,1.0212727137768597e-07,0.0022324734842208175
84.10000000000001,0.0007928899221484155,0.0001634084588836774,4.063921843157107e-05,2.027717398764387e-05,3.765863362887541e-05,1.0531442197156031e-05,5.424294787697062e-06,1.7554664474373798e-07,1.166186239185067e-07,9.102848077305983e-06,2.4657652931642646e-06,1.2648891890107044e-06,4.10693760469639e-08,2.731545621292719e-08,2.731545621292719e-08,1.5323183766037652e-06,3.3927835101370855e-07,1.6781850314609968e-07,1.0189260072343687e-07,0.0022276069123061465
