Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(2),J_7s1/2(2),J_total_Th_relativistic
74.7,0.0022819707323371964,0.0005427226552306936,0.00067478523081489,0.0003197221485052439,0.0001311683317602501,0.00021004577963001488,0.00011095914017811822,1.3181057677559382e-05,8.556036982146987e-06,3.545758994937885e-05,5.8777892613626734e-05,3.1412608958048704e-05,4.223359546263724e-06,2.7477122733545383e-06,4.528790651478508e-08,3.2635100722956616e-08,8.841272720964734e-06,1.3883414802306761e-05,7.347394070024765e-06,8.264653872015373e-07,5.33927845459445e-07,1.7859774104470525e-06,2.422559383477055e-06,1.2028453346812056e-06,5.6442124072390026e-08,1.5695051320545556e-07,0.009951208608060253
74.75,0.002279148835830435,0.0005422498394501707,0.0006729954330749212,0.00031865417898469634,0.00013108454303254117,0.00020948198715681018,0.00011057852478116707,1.3117706972476007e-05,8.511902893906686e-06,3.543763352830834e-05,5.8619954888982835e-05,3.130414521489058e-05,4.202888269466899e-06,2.7334229154150836e-06,4.4996040483435744e-08,3.241626942509267e-08,8.836480561458879e-06,1.3846164483351999e-05,7.322057038581408e-06,8.224984841412744e-07,5.311889820558747e-07,1.7850542091115323e-06,2.4160169115693864e-06,1.1987068961673175e-06,5.6179701613453605e-08,1.568744275603279e-07,0.009932221216226587
74.8,0.002276330172489907,0.0005417765971168232,0.0006712109212776901,0.0003175900919535557,0.0001310005055353786,0.00020891982947134787,0.00011019931739661704,1.3054693240908255e-05,8.468017445762907e-06,3.541759895442811e-05,5.8462470426117376e-05,3.119608413099658e-05,4.1825267798108105e-06,2.719214740762904e-06,4.4706240226553335e-08,3.219904101106517e-08,8.831669611499104e-06,1.3809024053506484e-05,7.29681978461661e-06,8.185470117692315e-07,5.284604285820338e-07,1.784123184455899e-06,2.4094883513922387e-06,1.194584955732263e-06,5.5917065204993595e-08,1.5679696477788295e-07,0.009913280875481179
74.85000000000001,0.002273514740284194,0.0005413029324590992,0.0006694316789089033,0.0003165298724803836,0.0001309162205399486,0.00020835930190935375,0.00010982151262333945,1.2992014530090896e-05,8.424379125447392e-06,3.539748656181252e-05,5.8305437986142605e-05,3.108842416831301e-05,4.162274436373165e-06,2.705087251534104e-06,4.4418487051043265e-08,3.198340006975449e-08,8.826840034107192e-06,1.3771992507655471e-05,7.271680896623561e-06,8.146103749787915e-07,5.257416611536024e-07,1.7831839263673127e-06,2.4029742565593534e-06,1.1904792882561602e-06,5.5654041276089284e-08,1.5671803341445298e-07,0.009894387424442775
74.9,0.00227070253717614,0.0005408288496936456,0.0006676576895054784,0.00031547350569255996,0.00013083168931789411,0.00020780039981692025,0.00010944510508045849,1.2929668899431049e-05,8.380986430524528e-06,3.537729668532634e-05,5.814885633237254e-05,3.098116379438341e-05,4.142130602049414e-06,2.6910399528775967e-06,4.4132762320999956e-08,3.176933122157187e-08,8.821991973458893e-06,1.3735068802212708e-05,7.246638901672363e-06,8.106880711294178e-07,5.230322385221692e-07,1.7822360808977426e-06,2.396475180069393e-06,1.186389567704074e-06,5.539047758192084e-08,1.5663755321650474e-07,0.009875540702583225
74.95,0.002267893561122874,0.0005403543530252748,0.0006658889366554019,0.0003144209767760551,0.0001307469131412529,0.00020724311855051383,0.00010907008940728592,1.2867654420427346e-05,8.33783786832353e-06,3.535702966059915e-05,5.799272423032905e-05,3.087430148232086e-05,4.122094643529435e-06,2.6770723529360873e-06,4.384904749910931e-08,3.155681915894782e-08,8.817125553756614e-06,1.369825186543224e-05,7.221692280715466e-06,8.067796949764456e-07,5.203318065578752e-07,1.7812793539700702e-06,2.3899916708689263e-06,1.1823153814765186e-06,5.5126212024910804e-08,1.565554259042661e-07,0.009856740550288727
75.0,0.0022650878100758487,0.0005398794466469336,0.0006641254039975928,0.0003133722709752054,0.00013066189328239664,0.00020668745347698334,0.00010869646026325704,1.280596917658983e-05,8.294931955871228e-06,3.533668582399998e-05,5.783704044774841e-05,3.076783571078116e-05,4.102165931277282e-06,2.6631839628306575e-06,4.3567324188587174e-08,3.1345848687369155e-08,8.812240878373847e-06,1.3661540608136641e-05,7.1968394845212886e-06,8.028849422876461e-07,5.17640101571196e-07,1.7803135145782514e-06,2.383524274834144e-06,1.178256253521487e-06,5.4861070992489084e-08,1.5647152552937918e-07,0.009837986809053926
75.05,0.00226228528198087,0.000539404134739672,0.0006623670752217638,0.00031232737359248837,0.00013057663101397052,0.00020613339997356731,0.00010832421232786603,1.2744611263360326e-05,8.252267219825287e-06,3.531626551261224e-05,5.7681803754587665e-05,3.0661764963936437e-05,4.082343839513853e-06,2.649374296648837e-06,4.328757417506151e-08,3.1136404766388156e-08,8.80733802928519e-06,1.3624933934714292e-05,7.172078950017345e-06,7.990036120968175e-07,5.149569524264328e-07,1.7793383975478134e-06,2.377073539041168e-06,1.1742116738909698e-06,5.4594896809219147e-08,1.5638571306808043e-07,0.009819279321804285
75.10000000000001,0.002259485974778128,0.0005389284214726125,0.0006606139340682825,0.00031128626998829856,0.00013049112760883376,0.00020558095342790094,0.00010795334030060154,1.2683578788033372e-05,8.209842196407905e-06,3.529576906420882e-05,5.7527012923031074e-05,3.0556087731449584e-05,4.062627746202406e-06,2.6356428714360797e-06,4.3009779467809076e-08,3.092847255002987e-08,8.802417066791914e-06,1.3588430754235193e-05,7.147409116820356e-06,7.951356075609941e-07,5.12282281413008e-07,1.7783539058868263e-06,2.3706400178123025e-06,1.1701811317651934e-06,5.432758695625992e-08,1.5629786819657367e-07,0.009800617933281429
75.15,0.0022566898864022317,0.0005384523110029215,0.0006588659643280355,0.0003102489455807256,0.00013040538434000085,0.0002050301092380234,0.00010758383890088279,1.2622869869677784e-05,8.167655431340053e-06,3.5275196817227565e-05,5.737266672749691e-05,3.045080250844979e-05,4.043017033036831e-06,2.621989207190509e-06,4.2733922339766586e-08,3.072203742603268e-08,8.797478029548895e-06,1.3552029991533559e-05,7.122828443729695e-06,7.912809354051674e-07,5.096161038553001e-07,1.7773600127112763e-06,2.36422427882321e-06,1.166164148588044e-06,5.405912660025802e-08,1.5620792577721508e-07,0.00978200249041161
75.2,0.002253897014782237,0.0005379758074757792,0.0006571231498422875,0.00030921538584532997,0.00013031940248058326,0.0002044808628123832,0.00010721570286799466,1.2562482639058601e-05,8.125705479776078e-06,3.525454911074684e-05,5.721876394464392e-05,3.0345907795508807e-05,4.023511085432414e-06,2.6084128268606855e-06,4.245998536575171e-08,3.0517085053372286e-08,8.792520934894595e-06,1.3515730598105875e-05,7.0983354249621185e-06,7.874397039566003e-07,5.069585264574583e-07,1.7763567626783744e-06,2.3578269075573434e-06,1.1621603079063528e-06,5.3789607442837736e-08,1.561159055082e-07,0.009763432842601482
75.25,0.00225110735784168,0.0005374989150243526,0.0006553854745025455,0.0003081855763149227,0.00013023318330373224,0.00020393320956984493,0.00010684892696102402,1.2502415238559742e-05,8.083990906238882e-06,3.5233826284461506e-05,5.706530335337844e-05,3.0241402098618735e-05,4.004109292519006e-06,2.5949132563462355e-06,4.218795145835686e-08,3.03136013975454e-08,8.787545779481622e-06,1.3479531562676233e-05,7.073928605910419e-06,7.836121197898159e-07,5.043097443964199e-07,1.7753442728136705e-06,2.3514485086007817e-06,1.158169278812712e-06,5.351923383602854e-08,1.5602192595654312e-07,0.009744908841929167
75.3,0.0022483209134986078,0.0005370216377697678,0.0006536529222504213,0.0003071595025793442,0.00013014672808258208,0.0002033871449396947,0.00010648350595879544,1.2442665822107122e-05,8.04251028455553e-06,3.521302867865906e-05,5.69122837348614e-05,3.0137283929170952e-05,3.9848110471362794e-06,2.5814900245010124e-06,4.191780390100761e-08,3.011157276311803e-08,8.78255254020125e-06,1.3443431921285035e-05,7.049606598215591e-06,7.797984830228279e-07,5.016700371939426e-07,1.77432273257981e-06,2.3450897026612828e-06,1.1541908305530442e-06,5.32483129732253e-08,1.559261962365905e-07,0.009726430343197461
75.35000000000001,0.00224553767966561,0.0005365439798210832,0.0006519254770774931,0.0003061371502852437,0.00013006003809019407,0.00020284266436164532,0.0001061194346598072,1.2383232555092301e-05,8.001262197793308e-06,3.519215663419605e-05,5.675970387251556e-05,3.00335518039364e-05,3.9656157458308415e-06,2.5681426631384982e-06,4.164952637771772e-08,2.991098582308153e-08,8.777541175391246e-06,1.3407430766763916e-05,7.025368093951991e-06,7.759991813249816e-07,4.990397634167138e-07,1.7732924030126419e-06,2.3387511187274127e-06,1.1502248368287386e-06,5.297722025888715e-08,1.5582898242353402e-07,0.00970799720381764
75.4,0.002242757654249852,0.0005360659452752644,0.0006502031230251707,0.0003051185051358616,0.0001299731145995014,0.00020229976328584175,0.00010575670788216777,1.2324113614296747e-05,7.960245238196305e-06,3.517121049247482e-05,5.660756255203319e-05,2.99302042450475e-05,3.9465227888549285e-06,2.5548707070391266e-06,4.138310299911741e-08,2.9711827644603127e-08,8.772511626312529e-06,1.3371527257468095e-05,7.001211878737177e-06,7.722146827164739e-07,4.964193542721266e-07,1.7722536147488208e-06,2.3324333813967076e-06,1.1462712694996018e-06,5.2706338580181256e-08,1.5573055464160051e-07,0.009689609283531495
75.45,0.002239980835153102,0.0005355875382171577,0.0006484858441845558,0.00030410355289080834,0.00012988595888325445,0.00020175843717286498,0.00010539532046353128,1.2265307187816468e-05,7.919458007122347e-06,3.515019059542042e-05,5.6455858561383454e-05,2.9827239779981245e-05,3.92753158016631e-06,2.5416736939591034e-06,4.1118518324380734e-08,2.9514085710805124e-08,8.767463818876438e-06,1.3335720625147205e-05,6.977136843592547e-06,7.684455272588094e-07,4.938093061857276e-07,1.7712067647905132e-06,2.3261370940247433e-06,1.1423301826329058e-06,5.243598912781687e-08,1.556311319533368e-07,0.009671266444045706
75.5,0.002237207220271766,0.000535108762719467,0.0006467736246963068,0.00030309227936584847,0.00012979857221396684,0.0002012186814937368,0.0001050352672610343,1.2206811474987328e-05,7.878899114980485e-06,3.512909728545788e-05,5.630459069082051e-05,2.9724656941544165e-05,3.908641527429164e-06,2.5285511646404083e-06,4.085575737873561e-08,2.9317747938262585e-08,8.762397665600997e-06,1.3300010181847576e-05,6.953141995397833e-06,7.64692317753747e-07,4.912101724641841e-07,1.7701523118972067e-06,2.319862818905612e-06,1.1384016889765281e-06,5.216638380906701e-08,1.555308473999975e-07,0.00965296854869414
75.55,0.0022344368074969155,0.000534629622842729,0.0006450664487505025,0.0003020846704326829,0.00012971095586386235,0.00020068049172992364,0.00010467654315123196,1.2148624686310804e-05,7.83856718116889e-06,3.510793090548971e-05,5.615375773289156e-05,2.9622454267858676e-05,3.889852042015518e-06,2.5155026628215208e-06,4.059480566629701e-08,2.9122802689964907e-08,8.757313067771396e-06,1.3264395325751625e-05,6.929226465800964e-06,7.609557095850743e-07,4.886225541643241e-07,1.7690907705590412e-06,2.3136110561206307e-06,1.1344859318009275e-06,5.1897622453250445e-08,1.554297487533189e-07,0.00963471546222104
75.60000000000001,0.0022316695947143207,0.0005341501226352906,0.0006433643005865043,0.00030108071201873223,0.0001296231111048223,0.00020014386337334006,0.00010431914303003438,1.2090745043380258e-05,7.79846083401319e-06,3.508669179887371e-05,5.6003358482445096e-05,2.952063030235098e-05,3.871162539006916e-06,2.5025277352484666e-06,4.0335649178028586e-08,2.892923878354911e-08,8.752209917777075e-06,1.3228875545874474e-05,6.905389518465421e-06,7.572363998524805e-07,4.860470903038707e-07,1.7680227035852154e-06,2.3073822229344394e-06,1.1305830555388187e-06,5.1629735632881596e-08,1.5532783408528622e-07,0.009616507050703146
75.65,0.002228905579804482,0.0005336702661332868,0.0006416671644928227,0.0003000803901069226,0.0001295350392083337,0.00019960879192635266,0.00010396306181264355,1.203317077880781e-05,7.758578710705312e-06,3.506538030940107e-05,5.585339173663956e-05,2.941918359374063e-05,3.852572437196001e-06,2.489625931685782e-06,4.007827439470339e-08,2.873704549467601e-08,8.747088101595293e-06,1.3193450425553196e-05,6.881630554559209e-06,7.535351159593219e-07,4.834844475623631e-07,1.7669487134274848e-06,2.301176635647467e-06,1.1266931787010362e-06,5.1362749899171224e-08,1.5522510447898254e-07,0.009598343181548011
75.7,0.0022261447606426576,0.0005331900573606182,0.0006399750248069786,0.00029908369073546883,0.00012944674144543797,0.00019907527290178204,0.00010360829443348932,1.1975900136151544e-05,7.718919457242647e-06,3.504399678127472e-05,5.5703856294951746e-05,2.9318112696031275e-05,3.834081159087565e-06,2.476796804926914e-06,3.982266828480031e-08,2.854621255548496e-08,8.74194750138899e-06,1.3158119644680145e-05,6.857949116412762e-06,7.498526038257679e-07,4.809353096309035e-07,1.7658694324440026e-06,2.2949944956300626e-06,1.1228163721796484e-06,5.109674118227296e-08,1.5512160892052974e-07,0.009580223723467434
75.75,0.0022233871350988963,0.0005327095003289302,0.0006382878659153688,0.00029809059999766157,0.0001293582190866804,0.00019854330182290619,0.00010325483584616653,1.19189313698434e-05,7.679481728367773e-06,3.502254155908802e-05,5.555475095918573e-05,2.9217416168503096e-05,3.815688130898831e-06,2.464039910803716e-06,3.956881829734364e-08,2.8356730148130704e-08,8.736787998185037e-06,1.3122882980648944e-05,6.834344889297667e-06,7.461896159054164e-07,4.784003663764248e-07,1.7647855123839452e-06,2.288835880891986e-06,1.118952645340466e-06,5.083185220669847e-08,1.5501746267515755e-07,0.009562148546354819
75.8,0.002220632701038068,0.0005322285990375931,0.0006366056722531304,0.0002971011040416537,0.00012926947340206023,0.00019801287422346257,0.00010290268102337169,1.1862262745117471e-05,7.640264187508548e-06,3.500101498780374e-05,5.540607453348176e-05,2.911709257570642e-05,3.797392782558552e-06,2.4513548081945668e-06,3.9316712349758606e-08,2.8168588893470417e-08,8.73160947459768e-06,1.3087740307998741e-05,6.8108177013029056e-06,7.425468991865741e-07,4.75880302989726e-07,1.7636976134304129e-06,2.282700744027732e-06,1.1151019413689676e-06,5.056827474059086e-08,1.5491283583348658e-07,0.009544117521070926
75.85000000000001,0.002217881456319893,0.0005317473574736815,0.000634928428304005,0.00029611518907024726,0.00012918050566098136,0.00019748398564765007,0.00010255182495683977,1.1805892537938812e-05,7.601265506718642e-06,3.497941741273333e-05,5.52578258243252e-05,2.901714048745653e-05,3.7791945477046166e-06,2.4387410590307507e-06,3.906633881088445e-08,2.798177983503527e-08,8.726411817561171e-06,1.3052691596759966e-05,6.787367521310923e-06,7.389251833590044e-07,4.733757892864471e-07,1.7626063931717466e-06,2.2765889167830082e-06,1.111264142292041e-06,5.0306217651118866e-08,1.548079229749276e-07,0.0095261305192067
75.9,0.0022151333987989754,0.0005312657796119561,0.0006332561186002054,0.0002951328413406829,0.00012909131713220373,0.0001969566316501313,0.00010220226265728158,1.1749819034932807e-05,7.562484366618548e-06,3.49577491795165e-05,5.511000364055573e-05,2.89175584788297e-05,3.7610928636799e-06,2.4261982283007358e-06,3.881768647935175e-08,2.779629441848437e-08,8.721194921035157e-06,1.3017736909522335e-05,6.763994455101412e-06,7.353251693229268e-07,4.708874693263568e-07,1.7615124958758802e-06,2.270500120874279e-06,1.1074390830696225e-06,5.004588166211852e-08,1.5470290983146794e-07,0.009508187412895991
75.95,0.002212388526324829,0.0005307838694148445,0.0006315887277222778,0.00029415404716442696,0.00012900190908379526,0.00019643080779603301,0.00010185398915432028,1.169404053331489e-05,7.523919456336909e-06,3.493601063410107e-05,5.4962606793376166e-05,2.88183451301599e-05,3.7430871715259833e-06,2.413725884051959e-06,3.857074455759167e-08,2.761212446679883e-08,8.715958688646508e-06,1.2982876397262874e-05,6.740698739635824e-06,7.317475182095211e-07,4.684159515088861e-07,1.7604165424179629e-06,2.264433984122997e-06,1.103626573228889e-06,4.978744675829528e-08,1.5459794883281565e-07,0.009490288074708352
76.0,0.00220964683674191,0.0005303016308324237,0.0006299262402989688,0.00029317879290696204,0.00012891228278308445,0.000195906509660948,0.0001015069994964289,1.163855534082089e-05,7.485569473452378e-06,3.491420212272321e-05,5.481563409636164e-05,2.871949902703654e-05,3.7251769159746005e-06,2.4013235973898767e-06,3.8325502621806346e-08,2.7429262151532915e-08,8.710703036231791e-06,1.2948110293988818e-05,6.717480735600521e-06,7.281928410714305e-07,4.659617992920726e-07,1.7593191211606892e-06,2.2583900604929844e-06,1.0998264237645648e-06,4.9531067652851286e-08,1.544931492063958e-07,0.009472432377614696
76.05,0.002206908327889648,0.0005298190678024027,0.0006282686410070908,0.0002922070649875772,0.00012882243949661364,0.00019538373283093557,0.0001011612887508676,1.15833617756378e-05,7.4474331239358385e-06,3.4892323991887915e-05,5.4669084365468544e-05,2.8621018760302725e-05,3.7073615454365074e-06,2.3889909424739504e-06,3.8081950588281296e-08,2.7247699960490546e-08,8.705427894245576e-06,1.2913438910265847e-05,6.694340918309964e-06,7.246616893879757e-07,4.63525522668266e-07,1.7582207800148232e-06,2.252367852286789e-06,1.0960384764944273e-06,4.9276875693452396e-08,1.543885836866722e-07,0.00945462019501422
76.10000000000001,0.002204172997602473,0.0005293361842501063,0.0006266159145713867,0.0002912388498791587,0.00012873238049009277,0.00019486247290252198,0.00010081685200362093,1.1528458166335009e-05,7.409509122093045e-06,3.4870376588349775e-05,5.452295641904329e-05,2.852290292605392e-05,3.6896405119876077e-06,2.3767274965103474e-06,3.7840078676471566e-08,2.7067430662244608e-08,8.700133210001218e-06,1.2878862625717427e-05,6.671279867093826e-06,7.211545465135495e-07,4.6110757051367196e-07,1.7571220198217583e-06,2.24636683259571e-06,1.0922626327699202e-06,4.902499194879528e-08,1.542843113590446e-07,0.00943685140081703
76.15,0.00220144084370985,0.000528852984088459,0.000624968045764398,0.00029027413410798284,0.000128642107028354,0.0001943427254827013,0.00010047368435933561,1.1473842851796103e-05,7.371796190507724e-06,3.4848360259094145e-05,5.437724907783121e-05,2.8425150125637012e-05,3.6720132713522074e-06,2.364532839741182e-06,3.759987736933652e-08,2.6888447267958978e-08,8.694818949712683e-06,1.2844381880594891e-05,6.648298253312588e-06,7.176718201793739e-07,4.5870832391059283e-07,1.7560232891093177e-06,2.2403864661242076e-06,1.0884988784250759e-06,4.877555337973352e-08,1.5418041110058424e-07,0.009419125869560816
76.2,0.0021987118640363038,0.0005283694712179689,0.0006233250194063281,0.00028931290425350683,0.0001285516203753065,0.00019382448618893437,0.00010013178094125769,1.1419514181150979e-05,7.334293059984982e-06,3.48262753513185e-05,5.423196116498474e-05,2.8327758965649143e-05,3.6544792828832075e-06,2.352406555430099e-06,3.736133737143404e-08,2.6710742991008376e-08,8.689485100308243e-06,1.2809997166530223e-05,6.625396827164802e-06,7.142138361390277e-07,4.5632809052168316e-07,1.7549249801853064e-06,2.2344262267212725e-06,1.0847473021254465e-06,4.852874272879143e-08,1.5407701295960326e-07,0.00940144347650444
76.25,0.0021959860564014517,0.0005278856495267144,0.0006216868203649104,0.00028835514694816307,0.0001284609217938922,0.0001933077506491491,9.97911368911705e-05,1.1365470513708582e-05,7.296998469495226e-06,3.4804122212414174e-05,5.408709150607186e-05,2.8230728057936688e-05,3.637038009539261e-06,2.3403482298441647e-06,3.7124449565317065e-08,2.6534311204922434e-08,8.684131670989672e-06,1.2775709016594822e-05,6.602576403465815e-06,7.107808330275331e-07,4.539671000753569e-07,1.7538274264587888e-06,2.2284856103297605e-06,1.0810081048590857e-06,4.8284803350698175e-08,1.5397431078242137e-07,0.009383804097617224
76.3,0.0021932634186200327,0.0005274015228903285,0.0006200534335552742,0.00028740084887715297,0.00012837001254604205,0.0001927925145017397,9.945174736933242e-05,1.1311710218890033e-05,7.25991116611843e-06,3.478190118994834e-05,5.394263892908395e-05,2.813405601959375e-05,3.619688917858788e-06,2.328357452231969e-06,3.688920496679582e-08,2.6359145400200847e-08,8.678758694513595e-06,1.2741517994796539e-05,6.579837846591423e-06,7.073729584827671e-07,4.516255010011685e-07,1.7527309008232604e-06,2.2225641425725577e-06,1.0772815991676228e-06,4.8044021403008966e-08,1.538725438802258e-07,0.00936620760939827
76.35000000000001,0.002190543948501937,0.0005269170951719863,0.0006184248439398113,0.0002864499967782412,0.00012827889389263277,0.00019227877339556552,9.911360755441465e-05,1.1258231676162226e-05,7.2230299049888044e-06,3.475961263164632e-05,5.379860226444337e-05,2.8037741472960097e-05,3.6024314779308767e-06,2.3164338147979546e-06,3.6655594679645145e-08,2.6185239140562017e-08,8.673366228175168e-06,1.2707424685154846e-05,6.557182054791145e-06,7.039902665571719e-07,4.493033582341894e-07,1.7516356149032117e-06,2.2166613807803613e-06,1.0735681977770468e-06,4.780667233233761e-08,1.5377194917676755e-07,0.009348653888521756
76.4,0.002187827643852236,0.0005264323702223918,0.0006168010365280444,0.00028550257744155223,0.0001281875670934443,0.00019176652298995056,9.877671264343965e-05,1.1205033274971947e-05,7.186353449239916e-06,3.473725688537416e-05,5.36549803450108e-05,2.7941783045618522e-05,3.585265163363162e-06,2.3045769126730393e-06,3.6423609850343926e-08,2.601258601919506e-08,8.66795435447795e-06,1.2673429680499623e-05,6.5346099440839636e-06,7.006327164275895e-07,4.47000652188527e-07,1.7505417189578148e-06,2.210776910868195e-06,1.0698683924410202e-06,4.757295050883728e-08,1.5367270156315677e-07,0.00933114281138611
76.45,0.0021851145024712115,0.000525947351879765,0.0006151819963764919,0.0002845585777093649,0.0001280960334071176,0.00019125575895468107,9.844105785171862e-05,1.1152113414680314e-05,7.149880569950094e-06,3.471483429912149e-05,5.351177200609181e-05,2.784617937039101e-05,3.5681894512466894e-06,2.2927863438815906e-06,3.61932416234313e-08,2.584117961558336e-08,8.662523181477902e-06,1.2639533571142275e-05,6.512122431954329e-06,6.973001723919276e-07,4.447172788825694e-07,1.7494493022517177e-06,2.2049103400214135e-06,1.0661827249106371e-06,4.734291538559299e-08,1.535748684725156e-07,0.009313674253696048
76.5,0.0021824045221543837,0.0005254620439698307,0.0006135677085885367,0.00028361798447591025,0.00012800429409111336,0.0001907464769700044,9.810663841279013e-05,1.1099470504497815e-05,7.113610046088337e-06,3.469234522098461e-05,5.3368976085443315e-05,2.7750929085334065e-05,3.5512038221180036e-06,2.2810617093049657e-06,3.596448109805777e-08,2.5671013453460802e-08,8.657072842793646e-06,1.2605736933569772e-05,6.489720421068348e-06,6.939924051236472e-07,4.4245305118261797e-07,1.7483583937398223e-06,2.199061286595611e-06,1.062511752843478e-06,4.7116480639166884e-08,1.534783981792563e-07,0.009296248090184046
76.55,0.0021796977006925426,0.0005249764503058066,0.0006119581583142938,0.00028268078468716876,0.00012791235040167094,0.00019023867272662686,9.777344957835843e-05,1.1047102963419713e-05,7.077540664460549e-06,3.466978999914993e-05,5.322659142327941e-05,2.7656030833732636e-05,3.5343077599185734e-06,2.2694026126417693e-06,3.573731928629102e-08,2.5502080960444708e-08,8.65160349727951e-06,1.2572040319311196e-05,6.467404783228622e-06,6.907090941388762e-07,4.4020770111739254e-07,1.74726896296491e-06,2.1932293689181285e-06,1.0588560140327595e-06,4.68934469419742e-08,1.5338314384043226e-07,0.00927886419449396
76.60000000000001,0.002176994035871775,0.000524490574688393,0.0006103533307504772,0.0002817469653406685,0.00012782020359376804,0.00018973234192571132,9.744148661823172e-05,1.0995009220161913e-05,7.041671219656167e-06,3.4647168981877545e-05,5.30846168622766e-05,2.756148326409265e-05,3.5175007519517784e-06,2.2578086603650935e-06,3.5511747073713415e-08,2.533437542986677e-08,8.646115328362379e-06,1.2538444244123935e-05,6.445176343781898e-06,6.874498314165322e-07,4.379808832036379e-07,1.7461809211271996e-06,2.187414194769985e-06,1.055215992492839e-06,4.6673555182738344e-08,1.5328890888829624e-07,0.00926152243916989
76.65,0.0021742935254734975,0.0005240044209057629,0.0006087532111402704,0.0002808165134852851,0.00012772785492108104,0.0001892274802788752,9.711074482026113e-05,1.0943187713097335e-05,7.006000513995219e-06,3.4624482517485175e-05,5.2943051247578756e-05,2.74672850301321e-05,3.500782288837743e-06,2.2462794616770406e-06,3.52877551828173e-08,2.516788998529337e-08,8.640608543047915e-06,1.250494917764199e-05,6.42303586668627e-06,6.842141260991987e-07,4.3577217871267717e-07,1.7450941223457606e-06,2.1816153532170443e-06,1.0515920896637484e-06,4.6456533637466286e-08,1.531954938524575e-07,0.009244222695674122
76.7,0.0021715961672744808,0.0005235179927335518,0.0006071577847731911,0.00027988941622103975,0.00012763530563594545,0.00018872408350818692,9.678121949027884e-05,1.089163689019258e-05,6.970527357475659e-06,3.46017309543322e-05,5.280189342680107e-05,2.73734347907702e-05,3.4841518644662217e-06,2.2348146284608125e-06,3.50653341396653e-08,2.5002617548188883e-08,8.63508337060616e-06,1.2471555533622057e-05,6.400984040434172e-06,6.810014101916237e-07,4.335811007991995e-07,1.7440083651857828e-06,2.1758324101637633e-06,1.0479846033474956e-06,4.624212688749501e-08,1.5310273007052967e-07,0.00922696483439457
76.75,0.0021689019590468805,0.0005230312939348487,0.0006055670369849622,0.0002789656606989009,0.00012754255698931743,0.00018822214734616333,9.645290595203722e-05,1.0840355208945192e-05,6.9352505677211844e-06,3.457891464080404e-05,5.2661142250033824e-05,2.727993121011505e-05,3.4676089759479503e-06,2.223413775230792e-06,3.484447424424115e-08,2.4838550809134543e-08,8.62954006095105e-06,1.243826366091501e-05,6.379021465014546e-06,6.778110451646317e-07,4.314071004067698e-07,1.7429233945667284e-06,2.1700649085598205e-06,1.0443937160717903e-06,4.6030108606792186e-08,1.530104947887793e-07,0.009209748724643677
76.80000000000001,0.002166210898558267,0.0005225443282601878,0.0006039809531573791,0.0002780452341205846,0.00012744961023073546,0.00018772166753576623,9.612579954714758e-05,1.078934113632125e-05,6.900168969929363e-06,3.455603392529664e-05,5.252079656984536e-05,2.7186772957449274e-05,3.4511531235647113e-06,2.212076519080959e-06,3.462516554486552e-08,2.4675682202966058e-08,8.623978882732515e-06,1.2405073835279933e-05,6.3571486400818055e-06,6.746423293647588e-07,4.292495728592745e-07,1.7418389041896376e-06,2.164312373652531e-06,1.040819493531206e-06,4.582028402123583e-08,1.5291870841251174e-07,0.009192574234665822
76.85000000000001,0.002163522983571654,0.000522057099447541,0.0006023995187181811,0.0002771281237383575,0.00012735646660828277,0.0001872226398303993,9.579989563501958e-05,1.073859314869349e-05,6.8652813968201905e-06,3.453308915620126e-05,5.238085524128469e-05,2.7093958707213927e-05,3.4347838107185436e-06,2.200802479632098e-06,3.440739781699893e-08,2.4514003888142035e-08,8.618400121164001e-06,1.2371986252146543e-05,6.33536595448165e-06,6.714945061240332e-07,4.271078650436948e-07,1.740754539624846e-06,2.1585743231071464e-06,1.037261892718251e-06,4.561248419552577e-08,1.528273172181909e-07,0.009175441231662291
76.9,0.002160838211845526,0.000521569611222309,0.0006008227191409169,0.0002762143168548378,0.00012726312736855016,0.0001867250599939035,9.547518959279976e-05,1.0688109731779707e-05,6.8305866885849214e-06,3.451008068188931e-05,5.22413171218831e-05,2.7001487138990212e-05,3.4185005438803823e-06,2.18959127897819e-06,3.4191160546694397e-08,2.435350773059748e-08,8.61280407561188e-06,1.2339001020418626e-05,6.31367367726394e-06,6.683667724598324e-07,4.2498128308697216e-07,1.7396699021837616e-06,2.1528502812724703e-06,1.0337207784364406e-06,4.540655144504117e-08,1.5273626643656556e-07,0.00915834958183551
