Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(7),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Tm_relativistic
89.80000000000001,0.0008676359042207474,0.0001907444531187462,5.8106165751973144e-05,2.6067120312835425e-05,4.572681328986658e-05,1.587018374531816e-05,7.428847024330186e-06,2.9190056114133865e-07,1.828396260225307e-07,1.1345596006793278e-05,3.844936358542838e-06,1.783854266497287e-06,7.20340525837888e-08,4.4996089224964433e-08,1.693296279684289e-10,1.3661460811510363e-10,1.81974569263855e-06,4.943311990279419e-07,2.1630910217277122e-07,1.0336913500865217e-07,0.002536192244887078
89.85000000000001,0.0008661275604425182,0.00019037260137741725,5.7934771101820516e-05,2.5977213096056204e-05,4.563583756806323e-05,1.5822116304315766e-05,7.402612229775347e-06,2.9059687313284474e-07,1.81964903867675e-07,1.1322939674937409e-05,3.833226391568222e-06,1.777531407542046e-06,7.170444674468604e-08,4.4774352616879346e-08,1.6841314090610623e-10,1.3606464025671877e-10,1.8160534507290275e-06,4.928137797874623e-07,2.155423755492143e-07,1.0314858607738415e-07,0.002531225337539905
89.9,0.0008646221092882989,0.00019000153806973113,5.776396248322536e-05,2.588765383511415e-05,4.554505772611425e-05,1.5774217748134145e-05,7.376481554724816e-06,2.8929970054706597e-07,1.8109479568444872e-07,1.130033264394722e-05,3.821555873885059e-06,1.7712317264547048e-06,7.137618751023414e-08,4.455351457153006e-08,1.6754917888313794e-10,1.3555380963730462e-10,1.8123664688433745e-06,4.91302912910381e-07,2.1477884293815935e-07,1.029280155018091e-07,0.002526269873883616
89.95,0.0008631195449968549,0.0001896312615565596,5.7593737643516766e-05,2.579844104664204e-05,4.545447335899902e-05,1.572648740943088e-05,7.350454543456973e-06,2.880090074924873e-07,1.8022927492346595e-07,1.1277774637256535e-05,3.8099246063965696e-06,1.764955069343091e-06,7.104934104900939e-08,4.433363435798296e-08,1.6673636232440226e-10,1.35080502706594e-10,1.8086852206624885e-06,4.897985494830821e-07,2.1401841657657467e-07,1.0270741527761868e-07,0.0025213258239244972
90.0,0.0008616198618176987,0.00018926177020122826,5.742409433953689e-05,2.570957325413481e-05,4.5364084062218755e-05,1.5678924623760672e-05,7.324530742414709e-06,2.8672475829393114e-07,1.7936831520151994e-07,1.1255265376109876e-05,3.798332407141156e-06,1.758701300222997e-06,7.0723975064286e-08,4.411477262547415e-08,1.6597269519435413e-10,1.346426850859451e-10,1.8050101834362485e-06,4.883006162648726e-07,2.1326099350826608e-07,1.0248684208879701e-07,0.0025163931578954537
90.05000000000001,0.0008601230540110753,0.00018889306236952085,5.7255030337597567e-05,2.5621048987915515e-05,4.527388943179851e-05,1.5631528729561916e-05,7.298709700194566e-06,2.854469174912894e-07,1.7851189030061332e-07,1.1232804581008069e-05,3.7867791114741835e-06,1.7524703012394629e-06,7.040015813228573e-08,4.389699081525939e-08,1.6525576557923018e-10,1.3423807662556068e-10,1.8013418322159861e-06,4.868090212349918e-07,2.1250646159391794e-07,1.0226640567042973e-07,0.002511471846256409
90.10000000000001,0.0008586291158479507,0.00018852513642968384,5.708654341343734e-05,2.553286678510162e-05,4.5183889064289255e-05,1.558429906814339e-05,7.272990967535999e-06,2.8417544983825864e-07,1.7765997416698876e-07,1.1210391973165793e-05,3.775264572113892e-06,1.7462619727440634e-06,7.007795903506134e-08,4.368035056722265e-08,1.6458292365569617e-10,1.338642913383361e-10,1.797680634818655e-06,4.853236598333904e-07,2.1175470617002635e-07,1.0204624837722058e-07,0.002506561859681314
90.15,0.0008571380416099952,0.00018815799075242993,5.691863135217829e-05,2.544502518957117e-05,4.5094082556769715e-05,1.5537234983670875e-05,7.247374097310627e-06,2.829103203010713e-07,1.7681254091015536e-07,1.1188027275969113e-05,3.7637886590509832e-06,1.7400762332275736e-06,6.975744609445424e-08,4.3464913127225475e-08,1.6395142650789913e-10,1.335189439335551e-10,1.7940270476186914e-06,4.838444214742401e-07,2.1100561688761082e-07,1.018265247913416e-07,0.002501663169046857
90.2,0.0008556498255895717,0.0001877916237109427,5.675129194828351e-05,2.535752275192943e-05,4.5004469506848416e-05,1.5490335823154e-05,7.221858644511646e-06,2.816514940572299e-07,1.759695648019145e-07,1.1165710216421273e-05,3.752351259322653e-06,1.73391301910863e-06,6.943868651354384e-08,4.325073876116529e-08,1.6335854681789444e-10,1.3319972677875193e-10,1.7903815122096992e-06,4.823711959048832e-07,2.1025909426057113e-07,1.0160738596684496e-07,0.0024967757454295234
90.25,0.0008541644620897216,0.0001874260336808804,5.658452300551453e-05,2.5270358029475537e-05,4.491504951266562e-05,1.544360093643308e-05,7.196444166243257e-06,2.8039893649423753e-07,1.7513102027538087e-07,1.1143440526564896e-05,3.740952276652833e-06,1.72777228438012e-06,6.912174573189364e-08,4.303788618160796e-08,1.6280164690065809e-10,1.3290445991507845e-10,1.7867444529237848e-06,4.809038790082266e-07,2.0951505549139719e-07,1.0138896863157613e-07,0.002491899560109101
90.30000000000001,0.00085268194542415,0.00018706121904037986,5.641832233688902e-05,2.5183529586169374e-05,4.4825822172895214e-05,1.5397029676166017e-05,7.171130221710172e-06,2.7915261320832506e-07,1.7429688192399834e-07,1.1121217944869053e-05,3.729591630961575e-06,1.7216540001162313e-06,6.880668680070983e-08,4.2826411992676866e-08,1.6227822142644488e-10,1.326311180473438e-10,1.783116275145297e-06,4.794423776997104e-07,2.0877343921246727e-07,1.011713866406049e-07,0.002487034584571116
90.35000000000001,0.0008512022699172145,0.0001866971781700607,5.625268776463881e-05,2.5097035992598696e-05,4.4736787086746724e-05,1.5350621397815335e-05,7.1459163722072225e-06,2.7791249000317697e-07,1.734671245005517e-07,1.1099042217569935e-05,3.7182692577475695e-06,1.7155581538442452e-06,6.849356978375824e-08,4.261637015861721e-08,1.6178591190288851e-10,1.3237783926020495e-10,1.7794973643110646e-06,4.779866136446337e-07,2.0803420887482088e-07,1.009547208480301e-07,0.002482180790498744
90.4,0.0008497254299039082,0.00018633390945302857,5.6087617120167766e-05,2.5010875825946204e-05,4.464794385396708e-05,1.5304375459635148e-05,7.12080218110895e-06,2.7667853288864925e-07,1.726417229161697e-07,1.1076913099954095e-05,3.7069851073487786e-06,1.7094847487862361e-06,6.81824511895413e-08,4.240781150111574e-08,1.6132249580035185e-10,1.3214291729000305e-10,1.7758880854536565e-06,4.765365256101351e-07,2.0729735462177223e-07,1.0073900539554831e-07,0.002477338149749002
90.45,0.0008482514197298479,0.00018597141127487928,5.5923108244010285e-05,2.4925047669957035e-05,4.4559292074842574e-05,1.525829122265833e-05,7.095787213859336e-06,2.754507080794861e-07,1.7182065223932333e-07,1.1054830357573932e-05,3.695739144087262e-06,1.70343380297698e-06,6.787338343983048e-08,4.220078323005356e-08,1.60885854438077e-10,1.3192477506653194e-10,1.772288783119848e-06,4.7509207036065175e-07,2.0656289359079813e-07,1.0052421385841023e-07,0.0024725066343194587
90.5,0.0008467802337512598,0.00018560968202370232,5.575915898578975e-05,2.48395501149063e-05,4.4470831350200737e-05,1.5212368050683662e-05,7.070871037961549e-06,2.742289819940295e-07,1.7100388769481583e-07,1.1032793767385367e-05,3.6845313453051183e-06,1.6974053482653362e-06,6.756641437917839e-08,4.1995328511904373e-08,1.604739275813311e-10,1.3172191908851157e-10,1.768699781484449e-06,4.7365322209904827e-07,2.058308686844401e-07,1.0031025513761562e-07,0.0024676862163250978
90.55000000000001,0.0008453118663349647,0.00018524872009008432,5.559576720417719e-05,2.475438175756679e-05,4.438256128141213e-05,1.5166605310263058e-05,7.046053222967747e-06,2.7301332125292283e-07,1.7019140466276458e-07,1.101080311879844e-05,3.67336170029942e-06,1.6913994292073784e-06,6.726158682951728e-08,4.179148607947877e-08,1.6008466880019106e-10,1.31532886740849e-10,1.765121384480479e-06,4.722199705422118e-07,2.051013459334385e-07,1.0009699034797435e-07,0.0024628768680084443
90.60000000000001,0.0008438463118583666,0.00018488852386711304,5.543293076685038e-05,2.4669541201176966e-05,4.429448147039232e-05,1.5121002370688904e-05,7.021333340468972e-06,2.7180369267781115e-07,1.6938317867757634e-07,1.0988858214632215e-05,3.6622302091648322e-06,1.685416101860438e-06,6.695893819339096e-08,4.158928988616331e-08,1.5971601828853167e-10,1.3135621040462964e-10,1.761553875779871e-06,4.7079231779580205e-07,2.043744106404389e-07,9.988427382419435e-08,0.0024580785617902526
90.65,0.0008423835647094359,0.00018452909175038012,5.527064755045268e-05,2.4585027055408894e-05,4.4206591519603546e-05,1.5075558603981331e-05,6.996710964085013e-06,2.706000632900311e-07,1.6857918542691173e-07,1.0966958871966037e-05,3.6511368815533136e-06,1.6794554324880253e-06,6.665850010877557e-08,4.138876880722091e-08,1.5936590367011836e-10,1.3119041769479298e-10,1.7579975184832694e-06,4.6937027425564377e-07,2.036501625410011e-07,9.967200690327037e-08,0.0024532912703394676
90.7,0.0008409236192866972,0.00018417042213798488,5.510891544055253e-05,2.4500837936336568e-05,4.41188910320566e-05,1.503027338487566e-05,6.972185669454395e-06,2.694024003092985e-07,1.6777940075064388e-07,1.0945104922880213e-05,3.640081735361063e-06,1.6735174961863804e-06,6.63602981578361e-08,4.118994639012317e-08,1.5903226644799096e-10,1.3103406653169228e-10,1.7544525544113492e-06,4.679538538117962e-07,2.0292871025291034e-07,9.946018239572194e-08,0.0024485149666197523
90.75,0.0008394664699992147,0.00018381251343053753,5.4947732331602865e-05,2.4416972466404286e-05,4.403137961131266e-05,1.4985146090809847e-05,6.947757034224375e-06,2.682106711523887e-07,1.6698380063980782e-07,1.0923296215079858e-05,3.629064795353364e-06,1.6676023754439977e-06,6.606435163134148e-08,4.0992840655278304e-08,1.5871309917442897e-10,1.3088579267534166e-10,1.7509192029309305e-06,4.6654306866513215e-07,2.0221016530816776e-07,9.924889925599021e-08,0.0024437496238730975
90.80000000000001,0.000838012111266578,0.00018345536403116224,5.478709612690083e-05,2.43334292743952e-05,4.3944056861484974e-05,1.4940176101911988e-05,6.923424638040975e-06,2.6702484343181047e-07,1.6619236123554162e-07,1.0901532612396676e-05,3.618086091738532e-06,1.6617101586460497e-06,6.57706733498423e-08,4.0797463947919094e-08,1.5840647322300376e-10,1.307443423123692e-10,1.7473976592944874e-06,4.6513792408518857e-07,2.0149463607717145e-07,9.90383405087727e-08,0.0024389952155282235
90.85000000000001,0.0008365605375188902,0.00018309897234550077,5.462700473854781e-05,2.425020699540014e-05,4.3856922387240774e-05,1.4895362800987913e-05,6.899188062539092e-06,2.658448849544769e-07,1.6540505882802141e-07,1.0879813995164454e-05,3.607145658702579e-06,1.6558409385360727e-06,6.547926954210376e-08,4.0603822841329054e-08,1.581105421315419e-10,1.306085731927984e-10,1.7438880925184893e-06,4.6373841344188773e-07,2.007822219024923e-07,9.882872435690461e-08,0.002434251715055483
90.9,0.0008351117431967505,0.00018274333678171495,5.4467456087409246e-05,2.4167304270786356e-05,4.376997579380286e-05,1.4850705573508733e-05,6.875046891332577e-06,2.646707637203673e-07,1.6462186985538668e-07,1.0858140260464887e-05,3.5962435329164413e-06,1.6499948106475858e-06,6.519013978069365e-08,4.041191809102251e-08,1.5782351656331301e-10,1.3047742390409586e-10,1.740390642871448e-06,4.6234451383206583e-07,2.0007300775917765e-07,9.862024871235174e-08,0.0024295190958108187
90.95,0.0008336657227512429,0.00018238845575049004,5.430844810307512e-05,2.408471974816668e-05,4.368321668695141e-05,1.4806203807598536e-05,6.851000710004412e-06,2.635024479211888e-07,1.6384277090266134e-07,1.0836511322241637e-05,3.5853797520279384e-06,1.6441718717185897e-06,6.490327697406363e-08,4.022174463896704e-08,1.5754361727791678e-10,1.3034986314348688e-10,1.7369054190838452e-06,4.609561825940365e-07,1.9936705974646614e-07,9.841304876149019e-08,0.002424797330910256
91.0,0.0008322224706439208,0.00018203432766503765,5.414997872382036e-05,2.4002452081368717e-05,4.35966446730257e-05,1.4761856894022088e-05,6.82704910609689e-06,2.62339905939032e-07,1.630677387006676e-07,1.0814927111281314e-05,3.574554353150615e-06,1.6383722181019428e-06,6.461866741393075e-08,4.003329166644629e-08,1.572690184712414e-10,1.3022483407118655e-10,1.7334324954265402e-06,4.595733549591007e-07,1.9866442168771407e-07,9.8207178362761e-08,0.002420086393158598
91.05000000000001,0.0008307819813467933,0.0001816809509410985,5.399204589656544e-05,2.3920499930404204e-05,4.351025935892573e-05,1.4717664226172569e-05,6.803191669101818e-06,2.611831063450238e-07,1.6229675012493493e-07,1.0793387575061322e-05,3.563767371361683e-06,1.6325959441846413e-06,6.433629087627992e-08,3.984654269372057e-08,1.56997794289793e-10,1.3010120479050825e-10,1.7299719088297229e-06,4.581959430281539e-07,1.979651130671072e-07,9.800261545598588e-08,0.0024153862550346126
91.10000000000001,0.0008293442493423122,0.00018132832399694564,5.3834647576837436e-05,2.3838861961438638e-05,4.342406035211404e-05,1.4673625200059419e-05,6.7794279904507926e-06,2.6003201789798017e-07,1.6152978219460558e-07,1.0771892677465495e-05,3.5530188382211663e-06,1.6268431408289027e-06,6.40561207738674e-08,3.966147572425246e-08,1.5672787765013798e-10,1.2997772981625146e-10,1.7265236562291376e-06,4.5682383618567447e-07,1.9726912846135008e-07,9.779928432280236e-08,0.0024106968887196794
91.15,0.0008279092691233558,0.00018097644525338666,5.367778172873078e-05,2.3757536846760835e-05,4.3338047260617184e-05,1.4629739214296107e-05,6.755757663505423e-06,2.5888660954305404e-07,1.607668120713348e-07,1.0750442398369447e-05,3.5423087803240973e-06,1.6211138938476912e-06,6.377812435771348e-08,3.947806343092888e-08,1.5645703611180674e-10,1.2985302338904906e-10,1.7230876923290582e-06,4.5545690297553427e-07,1.965764385335619e-07,9.759708459110877e-08,0.002406018266150539
91.2,0.0008264770351932164,0.0001806253131337667,5.352144632486866e-05,2.3676523264752886e-05,4.3252219693027454e-05,1.4586005670088062e-05,6.732180283547653e-06,2.577468504103866e-07,1.6000781705819094e-07,1.0729036733098781e-05,3.531637217897398e-06,1.6154082825270286e-06,6.350226296473698e-08,3.9296273381435514e-08,1.5618286587233115e-10,1.297255451406697e-10,1.7196639279619911e-06,4.540949943683687e-07,1.9588699255073874e-07,9.739591697091052e-08,0.002401350359076192
91.25,0.0008250475420655859,0.00018027492606397105,5.3365639346364406e-05,2.359581989986014e-05,4.3166577258504486e-05,1.4542423971220592e-05,6.708695447770073e-06,2.5661270981375816e-07,1.5925277459855343e-07,1.0707675691764108e-05,3.521004163452583e-06,1.6097263782069265e-06,6.322849230839906e-08,3.911606829971805e-08,1.5590280177631465e-10,1.295935976778273e-10,1.7162522292035996e-06,4.5273794825546666e-07,1.952007222744539e-07,9.719569835977257e-08,0.0023966931391036827
91.30000000000001,0.0008236207842645405,0.00017992528247242758,5.321035878278301e-05,2.351542544256135e-05,4.30811195667768e-05,1.4498993524046844e-05,6.685302755266252e-06,2.5548415724924093e-07,1.5850166227501094e-07,1.0686359298477952e-05,3.5104096205049816e-06,1.6040682429322602e-06,6.295676280899523e-08,3.893740636030358e-08,1.5561413970868245e-10,1.2945533230630894e-10,1.7128524173691912e-06,4.5138559491710245e-07,1.9451754696808864e-07,9.699636470379429e-08,0.0023920465777282165
91.35000000000001,0.0008221967563245295,0.00017957638079010965,5.305560263210312e-05,2.3435338589339094e-05,4.299584622814347e-05,1.4455713737475863e-05,6.662001807021127e-06,2.5436116239385713e-07,1.5775445780826193e-07,1.0665087590459552e-05,3.499853582369597e-06,1.598433928184247e-06,6.268701996005835e-08,3.8760241512148345e-08,1.5531406889234632e-10,1.2930875771242809e-10,1.7094642699771683e-06,4.5003776314163594e-07,1.9383737917406846e-07,9.679786727555068e-08,0.0023874106463570998
91.4,0.0008207754527903574,0.00017922821945053793,5.290136890067871e-05,2.335555804265012e-05,4.29107568534755e-05,1.4412584022960576e-05,6.638792205901343e-06,2.532436951042385e-07,1.5701113905601593e-07,1.0643860617034337e-05,3.489336031043004e-06,1.5928234737024306e-06,6.24192047272072e-08,3.858452382862132e-08,1.549997150105422e-10,1.291517516621881e-10,1.706087522717683e-06,4.4869428662220463e-07,1.9316013085118758e-07,9.66001717250231e-08,0.0023827853163439104
91.45,0.0008193568682171725,0.00017888079688978324,5.2747655603201415e-05,2.327608251089607e-05,4.2825851054217446e-05,1.4369603794485939e-05,6.615673556645688e-06,2.5213172541529536e-07,1.5627168401190103e-07,1.0622678438535939e-05,3.4788569361800495e-06,1.5872369064063063e-06,6.215325397569951e-08,3.841019988022643e-08,1.546681988075673e-10,1.289820862407653e-10,1.70272187241442e-06,4.473550102351522e-07,1.9248571943238634e-07,9.640326497333538e-08,0.0023781705590406334
91.5,0.0008179409971704511,0.00017853411154646867,5.259446076266284e-05,2.3196910708394242e-05,4.274112844238884e-05,1.4326772468557064e-05,6.592645465855508e-06,2.510252235388913e-07,1.555360708043759e-07,1.0601541125119149e-05,3.4684162541732157e-06,1.5816742394247846e-06,6.188910092290824e-08,3.823721312669771e-08,1.5431671457757263e-10,1.2879748181351057e-10,1.6993669809170314e-06,4.460197958106476e-07,1.9181407337100392e-07,9.620716507225266e-08,0.002373566345855517
91.55000000000001,0.000816527834225984,0.0001781881618617718,5.244178241031698e-05,2.311804135534851e-05,4.265658863058566e-05,1.4284089464187385e-05,6.569707541985143e-06,2.499241598625265e-07,1.5480427769564872e-07,1.0580448755493073e-05,3.4580139273417032e-06,1.5761354712407683e-06,6.162667561194381e-08,3.806550432517127e-08,1.539426259227483e-10,1.2859569562082596e-10,1.696022479814545e-06,4.446885270408211e-07,1.9114513678824417e-07,9.601192190161787e-08,0.0023689726482899734
91.60000000000001,0.0008151173739698633,0.00017784294627942732,5.2289618585643124e-05,2.30394731778205e-05,4.2572231231981796e-05,1.4241554202886932e-05,6.546859395332423e-06,2.4882850494803343e-07,1.5407628308060556e-07,1.0559401415584371e-05,3.4476498832363807e-06,1.5706205849571203e-06,6.136590540267791e-08,3.7895011951235294e-08,1.5354356581075074e-10,1.2837463194433527e-10,1.6926879758188215e-06,4.433611132309804e-07,1.9047887291167208e-07,9.581759898912901e-08,0.0023643894379328225
91.65,0.0008137096109984657,0.00017749846324572845,5.213796733630845e-05,2.296120490770071e-05,4.2488055860330356e-05,1.4199166108650527e-05,6.5241006380291175e-06,2.477382295302804e-07,1.5335206548574661e-07,1.0538399197140931e-05,3.4373240340657283e-06,1.5651295476892246e-06,6.110671547648421e-08,3.7725672629777484e-08,1.5311752083573542e-10,1.2813244389327412e-10,1.6893630566342823e-06,4.4203749167962484e-07,1.8981526609538056e-07,9.562423807859478e-08,0.0023598166864131753
91.7,0.0008123045399184404,0.00017715471120952953,5.198682671813126e-05,2.288323528267997e-05,4.240406212996507e-05,1.4156924607946133e-05,6.501430884031467e-06,2.466533045158917e-07,1.5263160356813563e-07,1.0517442196286965e-05,3.4270362762470167e-06,1.5596623100883268e-06,6.084902935109491e-08,3.755742157268477e-08,1.5266288081826038e-10,1.278675954105168e-10,1.6860472971075215e-06,4.40717628565821e-07,1.8915432232557353e-07,9.543182039956413e-08,0.0023552543653385057
91.75,0.0008109021553466937,0.00017681168862224787,5.183619479504413e-05,2.2805563046220975e-05,4.232024965580163e-05,1.4114829129703201e-05,6.4788497491107145e-06,2.4557370098197967e-07,1.5191487611436085e-07,1.0496530512040758e-05,3.416786490085846e-06,1.55421880599869e-06,6.059276940206617e-08,3.739019302058974e-08,1.521784460873415e-10,1.2757886915378857e-10,1.682740265439043e-06,4.39401518319838e-07,1.8849606822822922e-07,9.524024320540816e-08,0.002350702446254503
91.80000000000001,0.0008095024519103749,0.00017646939393786563,5.168606963905731e-05,2.272818694752995e-05,4.2236618053338936e-05,1.4072879105301052e-05,6.456356850843655e-06,2.4449939017489347e-07,1.5120186203951026e-07,1.0475664244806657e-05,3.4065745395861987e-06,1.5487989522505326e-06,6.033785738745314e-08,3.722392068600235e-08,1.5166340080738545e-10,1.2726533187969297e-10,1.6794415292397952e-06,4.3808918154679065e-07,1.8784054869691136e-07,9.504932397479675e-08,0.002346160900651799
91.85000000000001,0.0008081054242468635,0.00017612782561293207,5.153644933022244e-05,2.2651105741528567e-05,4.215316693866049e-05,1.4031073968557367e-05,6.433951808603247e-06,2.434303435089851e-07,1.504925403861629e-07,1.0454843494853134e-05,3.3964002723921156e-06,1.5434026485896099e-06,6.0084214972406e-08,3.705853819530262e-08,1.5111727233334918e-10,1.2692628845214623e-10,1.6761506612270506e-06,4.3678066165645867e-07,1.8718782334025204e-07,9.485883190810823e-08,0.0023416297000198594
91.9,0.0008067110670037523,0.00017578698210656487,5.138733195659607e-05,2.25743181888258e-05,4.206989592843543e-05,1.39894131557166e-05,6.411634243549188e-06,2.4236653256539104e-07,1.4978689032339465e-07,1.0434068360788728e-05,3.3862635198610115e-06,1.538029777743181e-06,5.983176425050821e-08,3.68939795271982e-08,1.5053989858397324e-10,1.265612550753915e-10,1.6728672443766127e-06,4.354760204205518e-07,1.8653796200566498e-07,9.466853497549168e-08,0.0023371088159260148
91.95,0.0008053193748388348,0.00017544686188045223,5.123871561420374e-05,2.249782305569014e-05,4.1986804639919866e-05,1.3947896105438563e-05,6.38940377861858e-06,2.413079290908359e-07,1.4908489114580403e-07,1.0413338938047892e-05,3.3761640972677256e-06,1.5326802056210787e-06,5.958042825878802e-08,3.6730179445366654e-08,1.4993141815453871e-10,1.2616996558315074e-10,1.6695908763799553e-06,4.3417533272885877e-07,1.8589103966804738e-07,9.447824647389451e-08,0.0023325982200891
92.0,0.0008039303424200904,0.00017510746339885453,5.1090598407004044e-05,2.242161911402184e-05,4.1903892690957994e-05,1.3906522258786993e-05,6.367260038516599e-06,2.4025450499645457e-07,1.4838652227255549e-07,1.0392655317398477e-05,3.36610180413728e-06,1.527353781649505e-06,5.933013148343464e-08,3.656707392309814e-08,1.492922855341618e-10,1.2575240756399318e-10,1.6663211732937045e-06,4.328786808474708e-07,1.8524713098254926e-07,9.428785772494536e-08,0.002328097884422534
92.05000000000001,0.0008025439644256703,0.0001747687851286059,5.094297844685287e-05,2.2345705141325322e-05,4.18211596999832e-05,1.3865291059218177e-05,6.345202649707197e-06,2.3920623235663557e-07,1.4769176324644274e-07,1.0372017583482557e-05,3.3560764247034058e-06,1.522050339234197e-06,5.9080800353343997e-08,3.640460055783411e-08,1.4862330245854078e-10,1.2530887689204336e-10,1.663057772312768e-06,4.31586148496785e-07,1.846063047940798e-07,9.40973492863412e-08,0.002323607781033087
92.10000000000001,0.0008011602355438835,0.00017443082553911623,5.079585385346799e-05,2.227007992068181e-05,4.1738605286019256e-05,1.3824201952569673e-05,6.323231240403871e-06,2.3816308340788794e-07,1.4700059373297373e-07,1.0351425813401986e-05,3.3460877284889303e-06,1.5167696963486402e-06,5.883236371870426e-08,3.624269897355793e-08,1.4792564884598622e-10,1.2484003517925886e-10,1.6598003336448966e-06,4.302978150660627e-07,1.839686188789734e-07,9.3906778955612e-08,0.0023191278821733663
92.15,0.0007997791504731813,0.0001740935831023721,5.064922275439343e-05,2.219474224072191e-05,4.1656229068681194e-05,1.378325438704898e-05,6.301345440560412e-06,2.3712503054772767e-07,1.4631299351947522e-07,1.0330880075359628e-05,3.3361354710031664e-06,1.5115116562420653e-06,5.8584753311906677e-08,3.6081311209033465e-08,1.4720089332000346e-10,1.243469457586445e-10,1.656548541511059e-06,4.2901375026696837e-07,1.8333411517133365e-07,9.371625108955973e-08,0.0023146581601583872
92.2,0.0007984007039221436,0.00017375705629293876,5.050308328496443e-05,2.211969089559854e-05,4.1574030668176466e-05,1.3742447813222364e-05,6.279544881861754e-06,2.3609204633359061e-07,1.4562894251422151e-07,1.031038042736696e-05,3.3262193945506666e-06,1.5062760082611524e-06,5.833790418813777e-08,3.5920382089913536e-08,1.4645096734285744e-10,1.238310595751591e-10,1.6533021043403062e-06,4.277340095023611e-07,1.8270281570128138e-07,9.352587827720833e-08,0.00231019858726959
92.25,0.0007970248906094648,0.00017342124358796132,5.035743358827234e-05,2.2044924684959897e-05,4.149200970530587e-05,1.3701781684003697e-05,6.257829197714834e-06,2.350641034817678e-07,1.449484207455851e-07,1.0289926916028e-05,3.3163392291447975e-06,1.5010625287785263e-06,5.8091755143069324e-08,3.5759859582749935e-08,1.4567809969905478e-10,1.2329413914548932e-10,1.6500607542674196e-06,4.264586301896844e-07,1.8207471944529494e-07,9.333574974207263e-08,0.0023057491356763956
92.30000000000001,0.0007956517052639386,0.00017308614346716618,5.02122718151297e-05,2.197044241392255e-05,4.141016580146449e-05,1.3661255454643331e-05,6.236198023239509e-06,2.340411748663649e-07,1.4427140836121054e-07,1.0269519575409035e-05,3.3064946935188887e-06,1.4958709822204131e-06,5.7846249105125184e-08,3.559969512893763e-08,1.448847235472168e-10,1.2273814084047236e-10,1.6468242460745922e-06,4.2518762923142045e-07,1.8144980025827788e-07,9.314591699744361e-08,0.002301309777397864
92.35000000000001,0.0007942811426244452,0.00017275175441286273,5.0067596124035714e-05,2.1896242893044797e-05,4.13284985786427e-05,1.3620868582717105e-05,6.214650995259542e-06,2.330232335182878e-07,1.435978856272128e-07,1.0249158426002951e-05,3.2966854962270167e-06,1.4907011221851746e-06,5.760133349986512e-08,3.543984395662214e-08,1.440733782399716e-10,1.2216509947711948e-10,1.6435923557429033e-06,4.2392100176884337e-07,1.808280060196417e-07,9.295639704117669e-08,0.002296880484306551
92.4,0.000792913197439935,0.00017241807490994405,4.9923404681141404e-05,2.182232493829995e-05,4.12470076594269e-05,1.3580620528115285e-05,6.193187752293585e-06,2.3201025262424982e-07,1.429278329273976e-07,1.0228843473796074e-05,3.2869113368258e-06,1.4855526926438072e-06,5.7356960584090894e-08,3.5280265368593094e-08,1.4324662666448186e-10,1.2157705287498936e-10,1.640364878794055e-06,4.226587212906216e-07,1.8020925907829788e-07,9.276718339918744e-08,0.0022924612281563376
92.45,0.0007915478644694149,0.00017208510344588846,4.977969566021544e-05,2.1748687371049947e-05,4.1165692667000454e-05,1.3540510753031681e-05,6.171807934546279e-06,2.3100220552580684e-07,1.422612307625074e-07,1.0208574709444872e-05,3.277171907128113e-06,1.480425429213031e-06,5.711308774735856e-08,3.512092300419103e-08,1.424069970675654e-10,1.209760127581829e-10,1.6371416286069383e-06,4.2140074109624543e-07,1.7959345802230019e-07,9.257825282645293e-08,0.0022880519806103977
92.5,0.0007901851384819343,0.00017175283851076067,4.963646724260986e-05,2.1675329018019015e-05,4.108455322514449e-05,1.3500538721952774e-05,6.150511183899381e-06,2.2999906571841514e-07,1.4159805974949017e-07,1.018835210756877e-05,3.2674668925190514e-06,1.4753190604910942e-06,5.6869677778669016e-08,3.496178507326588e-08,1.4155694632190644e-10,1.2036395921693065e-10,1.6339224348866152e-06,4.2014699703823636e-07,1.7898048072869381e-07,9.23895620371506e-08,0.0022836527132577725
92.55000000000001,0.0007888250142565697,0.00017142127859721282,4.949371761722599e-05,2.1602248711267463e-05,4.1003588958238624e-05,1.3460703901646894e-05,6.12929714390295e-06,2.2900080685051392e-07,1.4093830062079176e-07,1.0168175626164566e-05,3.2577959733241126e-06,1.4702333094460826e-06,5.6626699096219463e-08,3.48028245602575e-08,1.4069883843782936e-10,1.1974282914344272e-10,1.6307071424455965e-06,4.188974113903582e-07,1.783701885713884e-07,9.220103936790798e-08,0.002279263397627631
