Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(1),J_total_sodium
13.600000000000001,0.0042987472463857,0.00040736282699672987,9.4376816192799e-06,3.689242633137909e-05,0.0085974944927714,0.0008147256539934597,0.00022135455798827456,9.4376816192799e-06,0.009643012386372414
13.65,0.004241121868844781,0.0004010457953402916,9.289935055235055e-06,3.60162593719829e-05,0.008482243737689563,0.0008020915906805832,0.0002160975562318974,9.289935055235055e-06,0.00950972281965728
13.700000000000001,0.004184323760727885,0.00039483607648654255,9.144728682867471e-06,3.5163195218766786e-05,0.00836864752145577,0.0007896721529730851,0.00021097917131260072,9.144728682867471e-06,0.009378443574424324
13.75,0.004128340769000248,0.0003887317530476769,9.002016476129102e-06,3.43325659645543e-05,0.008256681538000497,0.0007774635060953538,0.0002059953957873258,9.002016476129102e-06,0.009249142456359305
13.8,0.004073160910854384,0.00038273094156562025,8.861753236224984e-06,3.352372464993563e-05,0.008146321821708769,0.0007654618831312405,0.00020114234789961376,8.861753236224984e-06,0.009121787805975848
13.850000000000001,0.004018772371811869,0.00037683179199493334,8.72389457878477e-06,3.273604455697757e-05,0.008037544743623738,0.0007536635839898667,0.00019641626734186543,8.72389457878477e-06,0.008996348489534255
13.9,0.003965163503826287,0.000371032487188451,8.588396921104288e-06,3.1968918528333895e-05,0.007930327007652574,0.000742064974376902,0.00019181351117000337,8.588396921104288e-06,0.008872793890120583
13.950000000000001,0.003912322823388302,0.0003653312423859671,8.455217469465277e-06,3.122175831078869e-05,0.007824645646776604,0.0007306624847719342,0.00018733054986473215,8.455217469465277e-06,0.008751093898882735
14.0,0.0038602390096337644,0.000359726304706252,8.324314206540301e-06,3.0493993922303975e-05,0.007720478019267529,0.000719452609412504,0.00018296396353382384,8.324314206540301e-06,0.008631218906420397
14.05,0.0038089009024556615,0.0003542159526426617,8.19564587888964e-06,2.9785073041679134e-05,0.007617801804911323,0.0007084319052853234,0.0001787104382500748,8.19564587888964e-06,0.008513139794325612
14.100000000000001,0.0037582975006207847,0.00034879849556258716,8.069171984556166e-06,2.909446041996686e-05,0.007516595001241569,0.0006975969911251743,0.00017456676251980118,8.069171984556166e-06,0.008396827926871102
14.15,0.0037084179598918347,0.00034347227321096204,7.944852760763996e-06,2.8421637312823003e-05,0.0074168359197836695,0.0006869445464219241,0.00017052982387693802,7.944852760763996e-06,0.008282255142843295
14.200000000000001,0.0036592515911557256,0.0003382356552180368,7.822649171725845e-06,2.7766100933001325e-05,0.007318503182311451,0.0006764713104360737,0.00016659660559800794,7.822649171725845e-06,0.008169393747517259
14.25,0.0036107878585588007,0.0003330870406116081,7.702522896564071e-06,2.712736392223555e-05,0.0072215757171176015,0.0006661740812232161,0.0001627641835334133,7.702522896564071e-06,0.008058216504770796
14.3,0.003563016377649583,0.0003280248573338695,7.584436317349412e-06,2.6504953841780248e-05,0.007126032755299166,0.000656049714667739,0.0001590297230506815,7.584436317349412e-06,0.007948696629334935
14.350000000000001,0.0035159269135297444,0.000323047561763046,7.468352507261536e-06,2.5898412680912224e-05,0.007031853827059489,0.000646095123526092,0.00015539047608547333,7.468352507261536e-06,0.007840807779178316
14.4,0.003469509379013841,0.0003181536382399473,7.354235218874736e-06,2.5307296382720433e-05,0.006939018758027682,0.0006363072764798946,0.0001518437782963226,7.354235218874736e-06,0.0077345240480227746
14.450000000000001,0.0034237538327984074,0.00031334159859956924,7.2420488725720095e-06,2.473117438653967e-05,0.006847507665596815,0.0006266831971991385,0.00014838704631923804,7.2420488725720095e-06,0.007629819957987763
14.5,0.0033786504776409515,0.0003086099817078592,7.131758545090344e-06,2.416962918640865e-05,0.006757300955281903,0.0006172199634157184,0.0001450177751184519,7.131758545090344e-06,0.007526670452361163
14.55,0.0033341896585493192,0.000303957353003742,7.023329958199622e-06,2.3622255904956678e-05,0.0066683793170986385,0.000607914706007484,0.00014173353542974008,7.023329958199622e-06,0.007425050888494062
14.600000000000001,0.0032903618609819536,0.00029938230404650174,6.916729467517458e-06,2.3088661882147584e-05,0.006580723721963907,0.0005987646080930035,0.0001385319712928855,6.916729467517458e-06,0.007324937030817314
14.65,0.0032471577090594527,0.0002948834520685937,6.811924051461777e-06,2.2568466278330798e-05,0.0064943154181189055,0.0005897669041371874,0.00013541079766998479,6.811924051461777e-06,0.007226305043977539
14.700000000000001,0.003204567963787871,0.00029045943953395694,6.708881300342894e-06,2.206129969107165e-05,0.006409135927575742,0.0005809188790679139,0.0001323677981464299,6.708881300342894e-06,0.007129131486090428
14.75,0.0031625835212941702,0.00028610893370188754,6.607569405596388e-06,2.156680378525348e-05,0.0063251670425883404,0.0005722178674037751,0.00012940082271152087,6.607569405596388e-06,0.007033393302109232
14.8,0.0031211954110741567,0.00028183062619651777,6.507957149158051e-06,2.108463093596323e-05,0.006242390822148313,0.0005636612523930355,0.0001265077856157794,6.507957149158051e-06,0.006939067817306286
14.850000000000001,0.003080394794253294,0.00027762323258194704,6.41001389298177e-06,2.0614443883692135e-05,0.006160789588506588,0.0005552464651638941,0.0001236866633021528,6.41001389298177e-06,0.006846132730865616
14.9,0.0030401729618606843,0.0002734854919430537,6.313709568701205e-06,2.0155915401400283e-05,0.0060803459237213685,0.0005469709838861074,0.0001209354924084017,6.313709568701205e-06,0.006754566109584578
14.950000000000001,0.003000521333116531,0.0002694161664720137,6.219014667435636e-06,1.9708727973011853e-05,0.006001042666233062,0.0005388323329440274,0.00011825236783807112,6.219014667435636e-06,0.006664346381682596
15.0,0.0029614314537333795,0.0002654140410605465,6.125900229740617e-06,1.9272573482924507e-05,0.005922862907466759,0.000530828082121093,0.00011563544089754704,6.125900229740617e-06,0.00657545233071514
15.05,0.0029228949942313636,0.00026147792289789464,6.034337835703333e-06,1.884715291613192e-05,0.005845789988462727,0.0005229558457957893,0.00011308291749679151,6.034337835703333e-06,0.006487863089591012
15.100000000000001,0.0028849037482677384,0.0002576066410745476,5.9442995951830255e-06,1.8432176068574663e-05,0.005769807496535477,0.0005152132821490951,0.00011059305641144797,5.9442995951830255e-06,0.0064015581346912025
15.15,0.002847449630980888,0.0002537990461917046,5.855758138196088e-06,1.8027361267348534e-05,0.005694899261961776,0.0005075980923834092,0.0001081641676040912,5.855758138196088e-06,0.006316517280087472
15.200000000000001,0.0028105246773490263,0.00025005400997647233,5.768686605445837e-06,1.7632435100414224e-05,0.0056210493546980525,0.0005001080199529447,0.00010579461060248535,5.768686605445837e-06,0.0062327206718589285
15.25,0.002774121040563793,0.0002463704249027863,5.6830586389964436e-06,1.7247132155465695e-05,0.005548242081127586,0.0004927408498055726,0.00010348279293279417,5.6830586389964436e-06,0.006150148782504949
15.3,0.0027382309904188744,0.00024274720381803745,5.598848373090611e-06,1.6871194767627253e-05,0.005476461980837749,0.0004854944076360749,0.00010122716860576352,5.598848373090611e-06,0.0060687824054526775
15.350000000000001,0.0027028469117138534,0.00023918327957538697,5.516030425110366e-06,1.6504372775662626e-05,0.005405693823427707,0.00047836655915077395,9.902623665397576e-05,5.516030425110366e-06,0.0059886026496575664
15.4,0.0026679613026733824,0.00023567760467174074,5.4345798866803035e-06,1.6146423286390555e-05,0.005335922605346765,0.0004713552093434815,9.687853971834333e-05,5.4345798866803035e-06,0.005909590934295271
15.450000000000001,0.002633566773381826,0.00023222915089135695,5.354472314912429e-06,1.5797110447013536e-05,0.005267133546763652,0.0004644583017827139,9.478266268208121e-05,5.354472314912429e-06,0.00583172898354336
15.5,0.0025996560442334876,0.00022883690895505546,5.275683723791817e-06,1.545620522507733e-05,0.005199312088466975,0.0004576738179101109,9.273723135046398e-05,5.275683723791817e-06,0.005754998821451342
15.55,0.002566221944398491,0.0002254998881749904,5.198190575701992e-06,1.5123485195789139e-05,0.005132443888796982,0.0004509997763499808,9.074091117473483e-05,5.198190575701992e-06,0.005679382766897399
15.600000000000001,0.0025332574103044286,0.00022221711611495132,5.121969773089119e-06,1.4798734336433254e-05,0.005066514820608857,0.00044443423222990263,8.879240601859952e-05,5.121969773089119e-06,0.005604863428630449
15.65,0.002500755484133826,0.00021898763825614834,5.046998650263813e-06,1.4481742827632075e-05,0.005001510968267652,0.0004379752765122967,8.689045696579245e-05,5.046998650263813e-06,0.005531423700396005
15.700000000000001,0.0024687093123374835,0.00021581051766843902,4.9732549653394056e-06,1.4172306861210354e-05,0.004937418624674967,0.00043162103533687804,8.503384116726213e-05,4.9732549653394056e-06,0.005459046756144446
15.75,0.0024371121441637616,0.00021268483468695127,4.900716892305512e-06,1.3870228454429486e-05,0.004874224288327523,0.00042536966937390254,8.322137072657691e-05,4.900716892305512e-06,0.005387716045320308
15.8,0.0024059573302038085,0.00020960968659405156,4.829363013235481e-06,1.3575315270367046e-05,0.004811914660407617,0.0004192193731881031,8.145189162220228e-05,4.829363013235481e-06,0.0053174152882311575
15.850000000000001,0.0023752383209527995,0.00020658418730661108,4.759172310626565e-06,1.3287380444225707e-05,0.004750476641905599,0.00041316837461322217,7.972428266535424e-05,4.759172310626565e-06,0.005248128471494802
15.9,0.002344948665387165,0.00020360746706851496,4.6901241598712685e-06,1.3006242415363139e-05,0.00468989733077433,0.0004072149341370299,7.803745449217883e-05,4.6901241598712685e-06,0.00517983984356341
15.950000000000001,0.002315082009557835,0.00020067867214836177,4.6221983218586065e-06,1.2731724764842582e-05,0.00463016401911567,0.00040135734429672354,7.63903485890555e-05,4.6221983218586065e-06,0.005112533910323307
16.0,0.002285632095199497,0.00019779696454229914,4.5553749357037165e-06,1.2463656058311212e-05,0.004571264190398994,0.0003955939290845983,7.478193634986727e-05,4.5553749357037165e-06,0.005046195430769162
16.05,0.0022565927583558377,0.0001949615216819363,4.489634511604429e-06,1.2201869694020163e-05,0.0045131855167116755,0.0003899230433638726,7.321121816412098e-05,4.489634511604429e-06,0.004980809412751273
16.1,0.0022279579280207766,0.0001921715361472785,4.424957923823205e-06,1.1946203755807527e-05,0.004455915856041553,0.000384343072294557,7.167722253484516e-05,4.424957923823205e-06,0.004916361108794778
16.150000000000002,0.0021997216247956336,0.0001894262153846223,4.361326403793016e-06,1.1696500870871662e-05,0.004399443249591267,0.0003788524307692446,7.017900522522996e-05,4.361326403793016e-06,0.004852836011989535
16.2,0.00217187795956222,0.00018672478142935334,4.298721533345484e-06,1.1452608072168899e-05,0.00434375591912444,0.0003734495628587067,6.87156484330134e-05,4.298721533345484e-06,0.004790219851949506
16.25,0.0021444211321717884,0.0001840664706335845,4.2371252380598335e-06,1.1214376665275494e-05,0.004288842264343577,0.000368132941267169,6.728625999165297e-05,4.2371252380598335e-06,0.004728498590840459
16.3,0.0021173454301498234,0.0001814505333985762,4.1765197807309944e-06,1.0981662099559983e-05,0.004234690860299647,0.0003629010667971524,6.58899725973599e-05,4.1765197807309944e-06,0.0046676584194748905
16.35,0.0020906452274165794,0.0001788762339118729,4.116887754955289e-06,1.0754323843517067e-05,0.004181290454833159,0.0003577524678237458,6.45259430611024e-05,4.116887754955289e-06,0.004607685753472963
16.400000000000002,0.0020643149830233323,0.00017634284988909678,4.058212078832056e-06,1.053222526412023e-05,0.0041286299660466645,0.00035268569977819355,6.319335158472138e-05,4.058212078832056e-06,0.004548567229488412
16.45,0.0020383492399042684,0.0001738496723203345,4.000475988779675e-06,1.0315233510055083e-05,0.004076698479808537,0.000347699344640669,6.18914010603305e-05,4.000475988779675e-06,0.004490289701498316
16.5,0.0020127426236439304,0.00017139600522105344,3.943663033464239e-06,1.0103219398700511e-05,0.004025485247287861,0.0003427920104421069,6.061931639220307e-05,3.943663033464239e-06,0.004432840237155635
16.55,0.0019874898412601664,0.00016898116538748673,3.88775706783942e-06,9.896057306729776e-06,0.003974979682520333,0.00033796233077497347,5.937634384037865e-05,3.88775706783942e-06,0.004376206114203524
16.6,0.001962585680002465,0.00016660448215642006,3.8327422472957214e-06,9.693625064207845e-06,0.00392517136000493,0.0003332089643128401,5.816175038524707e-05,3.8327422472957214e-06,0.004320374816950313
16.650000000000002,0.0019380250061656174,0.00016426529716931983,3.778603021917617e-06,9.4958038520662e-06,0.003876050012331235,0.00032853059433863966,5.69748231123972e-05,3.778603021917617e-06,0.004265334032804189
16.7,0.0019138027639186035,0.00016196296414073774,3.725324130846895e-06,9.30247810284034e-06,0.003827605527837207,0.0003239259282814755,5.581486861704204e-05,3.725324130846895e-06,0.004211071648866572
16.75,0.0018899139741486003,0.00015969684863092809,3.6728905967505726e-06,9.113535404559379e-06,0.0037798279482972007,0.00031939369726185617,5.468121242735628e-05,3.6728905967505726e-06,0.0041575757485831635
16.8,0.001866353733320036,0.00015746632782261675,3.621287720391827e-06,8.92886640768131e-06,0.003732707466640072,0.0003149326556452335,5.357319844608786e-05,3.621287720391827e-06,0.004104834608451785
16.85,0.0018431172123485552,0.00015527079030185547,3.570501075302233e-06,8.748364734970887e-06,0.0036862344246971104,0.00031054158060371095,5.249018840982532e-05,3.570501075302233e-06,0.004052836694785949
16.900000000000002,0.0018201996554898132,0.00015310963584290094,3.5205165025537892e-06,8.571926894221234e-06,0.0036403993109796265,0.0003062192716858019,5.14315613653274e-05,3.5205165025537892e-06,0.004001570660533311
16.95,0.001797596379242982,0.00015098227519705536,3.471320105629071e-06,8.399452193723511e-06,0.003595192758485964,0.0003019645503941107,5.039671316234107e-05,3.471320105629071e-06,0.003951025342148045
17.0,0.0017753027712688453,0.00014888812988540532,3.4228982453879713e-06,8.230842660392431e-06,0.0035506055425376906,0.00029777625977081063,4.9385055962354585e-05,3.4228982453879713e-06,0.003901189756516244
17.05,0.0017533142893223972,0.00014682663199539942,3.375237535129407e-06,8.066002960458884e-06,0.0035066285786447943,0.00029365326399079884,4.8396017762753307e-05,3.375237535129407e-06,0.003852053097933476
17.1,0.0017316264601997865,0.00014479722398119977,3.3283248357464685e-06,7.90484032264369e-06,0.003463252920399573,0.00028959444796239955,4.742904193586214e-05,3.3283248357464685e-06,0.003803604735133581
17.150000000000002,0.0017102348786995191,0.0001427993584677488,3.2821472509733954e-06,7.747264463729952e-06,0.0034204697573990382,0.0002855987169354976,4.648358678237971e-05,3.2821472509733954e-06,0.003755834208367889
17.2,0.0016891352065977827,0.00014083249805848968,3.2366921227229272e-06,7.593187516454152e-06,0.0033782704131955655,0.00028166499611697937,4.555912509872491e-05,3.2366921227229272e-06,0.003708731226533993
17.25,0.0016683231716377647,0.0001388961151466797,3.191947026512375e-06,7.442523959638949e-06,0.0033366463432755295,0.0002777922302933594,4.465514375783369e-05,3.191947026512375e-06,0.0036622856643532347
17.3,0.0016477945665328592,0.00013698969173023856,3.147899766977059e-06,7.295190550493571e-06,0.0032955891330657184,0.0002739793834604771,4.377114330296143e-05,3.147899766977059e-06,0.0036164875595961336
17.35,0.001627545247983606,0.00013511271923007025,3.1045383734694374e-06,7.151106259009936e-06,0.003255090495967212,0.0002702254384601405,4.2906637554059614e-05,3.1045383734694374e-06,0.0035713271103548815
17.400000000000002,0.001607571135708255,0.00013326469831180139,3.0618510957426044e-06,7.0101922043854766e-06,0.00321514227141651,0.00026652939662360277,4.206115322631286e-05,3.0618510957426044e-06,0.0035267946723621683
17.45,0.0015878682114868177,0.0001314451387108777,3.0198263997165535e-06,6.872371593405908e-06,0.0031757364229736355,0.0002628902774217554,4.1234229560435445e-05,3.0198263997165535e-06,0.0034828807563555427
17.5,0.0015684325182184669,0.0001296535590609604,2.978452963325845e-06,6.737569660723463e-06,0.0031368650364369337,0.0002593071181219208,4.042541796434078e-05,2.978452963325845e-06,0.0034395760254865215
17.55,0.0015492601589921745,0.00012788948672556774,2.937719672447208e-06,6.605713610968591e-06,0.003098520317984349,0.00025577897345113547,3.9634281665811545e-05,2.937719672447208e-06,0.0033968712927737433
17.6,0.0015303472961704242,0.00012615245763290274,2.8976156169056624e-06,6.47673256263491e-06,0.0030606945923408483,0.0002523049152658055,3.886039537580946e-05,2.8976156169056624e-06,0.0033547575185993686
17.650000000000002,0.0015116901504858857,0.00012444201611381376,2.8581300865577355e-06,6.350557493679638e-06,0.0030233803009717714,0.0002488840322276275,3.810334496207783e-05,2.8581300865577355e-06,0.0033132258082480344
17.7,0.0014932850001509097,0.0001227577147428321,2.819252567450439e-06,6.227121188783548e-06,0.0029865700003018194,0.0002455154294856642,3.7362727132701285e-05,2.819252567450439e-06,0.003272267409487635
17.75,0.0014751281799796983,0.00012109911418223218,2.780972738054578e-06,6.106358188216411e-06,0.0029502563599593966,0.00024219822836446436,3.6638149129298466e-05,2.780972738054578e-06,0.003231873710191214
17.8,0.0014572160805230382,0.00011946578302906233,2.7432804655711186e-06,5.988204738255933e-06,0.0029144321610460764,0.00023893156605812467,3.5929228429535596e-05,2.7432804655711186e-06,0.0031920362359993083
17.85,0.0014395451472154306,0.00011785729766509082,2.7061658023092046e-06,5.872598743109694e-06,0.002879090294430861,0.00023571459533018165,3.5235592458658166e-05,2.7061658023092046e-06,0.0031527466480220103
17.900000000000002,0.0014221118795345006,0.00011627324210961707,2.669618982134558e-06,5.759479718291613e-06,0.002844223759069001,0.00023254648421923413,3.455687830974968e-05,2.669618982134558e-06,0.0031139967405801198
17.95,0.0014049128301725452,0.00011471320787509581,2.6336304169869733e-06,5.648788745405964e-06,0.0028098256603450904,0.00022942641575019162,3.389273247243578e-05,2.6336304169869733e-06,0.003075778438984705
18.0,0.0013879446042200725,0.00011317679382552287,2.598190693465582e-06,5.540468428293573e-06,0.002775889208440145,0.00022635358765104574,3.3242810569761435e-05,2.598190693465582e-06,0.003038083797354418
18.05,0.001371203858361216,0.00011166360603753417,2.563290569480713e-06,5.4344628504965535e-06,0.002742407716722432,0.00022332721207506833,3.260677710297932e-05,2.563290569480713e-06,0.00300090499646996
18.1,0.0013546873000808606,0.00011017325766416643,2.5289209709710056e-06,5.330717533999106e-06,0.002709374600161721,0.00022034651532833286,3.1984305203994636e-05,2.5289209709710056e-06,0.0029642343416650192
18.150000000000002,0.0013383916868833624,0.00010870536880123254,2.495072988684657e-06,5.229179399203686e-06,0.002676783373766725,0.00021741073760246508,3.1375076395222115e-05,2.495072988684657e-06,0.0029280642607530964
18.2,0.0013223138255227184,0.0001072595663562631,2.461737875023516e-06,5.12979672610301e-06,0.002644627651045437,0.0002145191327125262,3.077878035661806e-05,2.461737875023516e-06,0.002892387301989605
18.25,0.0013064505712440443,0.00010583548391996643,2.4289070409489093e-06,5.0325191166097655e-06,0.0026129011424880885,0.00021167096783993286,3.0195114699658593e-05,2.4289070409489093e-06,0.002857196132068629
18.3,0.0012907988270362393,0.00010443276164016194,2.3965720529479844e-06,4.937297458007276e-06,0.0025815976540724786,0.00020886552328032388,2.9623784748043658e-05,2.3965720529479844e-06,0.0028224835341537943
18.35,0.001275355542895683,0.00010305104609813922,2.3647246300594636e-06,4.844083887485409e-06,0.002550711085791366,0.00020610209219627844,2.9064503324912454e-05,2.3647246300594636e-06,0.0027882424059426166
18.400000000000002,0.0012601177151008401,0.00010168999018739893,2.333356640957629e-06,4.752831757727421e-06,0.0025202354302016803,0.00020337998037479787,2.8516990546364526e-05,2.333356640957629e-06,0.0027544657577638003
18.45,0.0012450823854976382,0.00010034925299473094,2.3024601010935035e-06,4.663495603514489e-06,0.0024901647709952763,0.00020069850598946189,2.7980973621086937e-05,2.3024601010935035e-06,0.0027211467107069185
18.5,0.0012302466407954735,9.902849968358524e-05,2.2720271698920347e-06,4.576031109315758e-06,0.002460493281590947,0.00019805699936717048,2.7456186655894547e-05,2.2720271698920347e-06,0.002688278494783904
18.55,0.0012156076118737306,9.772740137969418e-05,2.2420501480043323e-06,4.490395077832971e-06,0.002431215223747461,0.00019545480275938836,2.694237046699783e-05,2.2420501480043323e-06,0.0026558544471218513
18.6,0.0012011624730986585,9.644563505890172e-05,2.212521474613775e-06,4.406545399469541e-06,0.002402324946197317,0.00019289127011780344,2.6439272396817246e-05,2.212521474613775e-06,0.0026238680101865514
18.650000000000002,0.001186908441650489,9.51828834371596e-05,2.183433724795052e-06,4.324441022695153e-06,0.002373816883300978,0.0001903657668743192,2.5946646136170916e-05,2.183433724795052e-06,0.002592312730036263
18.7,0.0011728427768606573,9.393883486264884e-05,2.154779606925046e-06,4.244041925277834e-06,0.0023456855537213146,0.00018787766972529768,2.5464251551667008e-05,2.154779606925046e-06,0.002561182254605204
18.75,0.0011589627795589924,9.271318320998598e-05,2.1265519601445973e-06,4.165309086356351e-06,0.0023179255591179847,0.00018542636641997196,2.4991854518138105e-05,2.1265519601445973e-06,0.002530470332016239
18.8,0.0011452657914307583,9.150562777647565e-05,2.0987437518701518e-06,4.0882044593268e-06,0.0022905315828615166,0.0001830112555529513,2.4529226755960798e-05,2.0987437518701518e-06,0.0025001708089222993
18.85,0.001131749194383399,9.031587318036892e-05,2.0713480753543164e-06,4.012690945517962e-06,0.002263498388766798,0.00018063174636073783,2.407614567310777e-05,2.0713480753543164e-06,0.0024702776288759976
18.900000000000002,0.0011184104099228726,8.914362926109035e-05,2.0443581472943695e-06,3.938732368630983e-06,0.002236820819845745,0.0001782872585221807,2.3632394211785902e-05,2.0443581472943695e-06,0.0024407848307270064
18.95,0.001105246898539443,8.798861098139567e-05,2.017767305487804e-06,3.86629344991967e-06,0.002210493797078886,0.00017597722196279134,2.319776069951802e-05,2.017767305487804e-06,0.0024116865470466833
19.0,0.0010922561591027965,8.685053833142277e-05,1.991569006533969e-06,3.7953397840884436e-06,0.002184512318205593,0.00017370107666284554,2.277203870453066e-05,1.991569006533969e-06,0.002382977002579503
19.05,0.001079435728266372,8.572913623460082e-05,1.9657568235809228e-06,3.725837815885889e-06,0.002158871456532744,0.00017145827246920164,2.2355026895315333e-05,1.9657568235809228e-06,0.0023546505127208417
19.1,0.0010667831798807626,8.462413445538023e-05,1.9403244441165983e-06,3.6577548173723437e-06,0.002133566359761525,0.00016924826891076046,2.1946528904234062e-05,1.9403244441165983e-06,0.002326701482020636
19.150000000000002,0.001054296124416077,8.353526750874952e-05,1.9152656678034075e-06,3.5910588658408814e-06,0.002108592248832154,0.00016707053501749904,2.1546353195045286e-05,1.9152656678034075e-06,0.0022991244027125014
19.200000000000003,0.0010419722083931332,8.246227457150428e-05,1.8905744043554564e-06,3.525718822371595e-06,0.0020839444167862664,0.00016492454914300857,2.115431293422957e-05,1.8905744043554564e-06,0.00227191385326786
19.25,0.0010298091138233661,8.140489939523435e-05,1.866244671457491e-06,3.4617043109997873e-06,0.0020596182276467322,0.0001628097987904687,2.0770225865998725e-05,1.866244671457491e-06,0.0022450644969746573
19.3,0.0010178045576573203,8.036289022099565e-05,1.8422705927247917e-06,3.3989856984792788e-06,0.0020356091153146405,0.0001607257804419913,2.0393914190875673e-05,1.8422705927247917e-06,0.0022185710805402324
19.35,0.0010059562912416245,7.933599969563508e-05,1.8186463957031725e-06,3.3375340746227293e-06,0.002011912582483249,0.00015867199939127017,2.0025204447736375e-05,1.8186463957031725e-06,0.002192428432717959
19.400000000000002,0.0009942620997843105,7.8323984789735e-05,1.795366409908331e-06,3.277321233201316e-06,0.001988524199568621,0.00015664796957947,1.9663927399207896e-05,1.795366409908331e-06,0.002166631462957207
19.450000000000003,0.0009827198018283719,7.732660671714679e-05,1.7724250649037147e-06,3.2183196533868266e-06,0.0019654396036567438,0.00015465321343429358,1.9309917920320958e-05,1.7724250649037147e-06,0.0021411751600762616
19.5,0.0009713272487334436,7.634363085608232e-05,1.7498168884162104e-06,3.160502481719698e-06,0.0019426544974668872,0.00015268726171216465,1.8963014890318187e-05,1.7498168884162104e-06,0.002116054590957786
19.55,0.0009600823241654823,7.537482667173267e-05,1.7275365044888268e-06,3.1038435145870463e-06,0.0019201646483309647,0.00015074965334346534,1.8623061087522276e-05,1.7275365044888268e-06,0.002091264899266441
19.6,0.0009489829435943466,7.441996764038522e-05,1.7055786316697251e-06,3.0483171811953415e-06,0.0018979658871886931,0.00014883993528077045,1.8289903087172048e-05,1.7055786316697251e-06,0.0020668013041883057
19.650000000000002,0.0009380270537991464,7.347883117500864e-05,1.6839380812367784e-06,2.9938985270227307e-06,0.0018760541075982927,0.00014695766235001728,1.7963391162136384e-05,1.6839380812367784e-06,0.002042659099191683
19.700000000000003,0.0009272126323812656,7.255119855227796e-05,1.662609755457043e-06,2.940563197736624e-06,0.0018544252647625312,0.00014510239710455592,1.7643379186419745e-05,1.662609755457043e-06,0.002018833650808964
19.75,0.0009165376872849403,7.163685484101143e-05,1.641588645880376e-06,2.888287423562552e-06,0.0018330753745698805,0.00014327370968202286,1.732972454137531e-05,1.641588645880376e-06,0.001995320397439159
19.8,0.000906000256325281,7.073558883199093e-05,1.6208698316665628e-06,2.837048004090741e-06,0.001812000512650562,0.00014147117766398186,1.702228802454445e-05,1.6208698316665628e-06,0.001972114848170755
19.85,0.0008955984067236432,6.984719296914011e-05,1.6004484779452648e-06,2.786822293507364e-06,0.0017911968134472864,0.00013969438593828022,1.6720933761044183e-05,1.6004484779452648e-06,0.001949212581624556
19.900000000000002,0.0008853302346502229,6.897146328203203e-05,1.5803198342081396e-06,2.7375881862377066e-06,0.0017706604693004458,0.00013794292656406406,1.642552911742624e-05,1.5803198342081396e-06,0.0019266092448161443
19.950000000000003,0.0008751938647737834,6.810819931970146e-05,1.5604792327324878e-06,2.6893241029890285e-06,0.0017503877295475668,0.0001362163986394029,1.613594461793417e-05,1.5604792327324878e-06,0.0019043005520376366
20.0,0.0008651874498184057,6.725720408573564e-05,1.540922087035802e-06,2.642008977181202e-06,0.0017303748996368115,0.00013451440817147128,1.585205386308721e-05,1.540922087035802e-06,0.0018822822837584058
20.05,0.0008553091701271557,6.641828397461832e-05,1.521643890360587e-06,2.5956222417536025e-06,0.0017106183402543114,0.00013283656794923663,1.5573733450521615e-05,1.521643890360587e-06,0.00186055028554443
20.1,0.0008455572332325755,6.559124870930307e-05,1.5026402141888661e-06,2.5501438163371463e-06,0.001691114466465151,0.00013118249741860615,1.5300862898022878e-05,1.5026402141888661e-06,0.001839100466995969
20.150000000000002,0.0008359298734338869,6.47759112799908e-05,1.4839067067857625e-06,2.505554094780607e-06,0.0016718597468677737,0.0001295518225599816,1.5033324568683641e-05,1.4839067067857625e-06,0.0018179288007032248
20.200000000000003,0.0008264253513808139,6.397208788408832e-05,1.465439091771562e-06,2.4618339330208e-06,0.0016528507027616277,0.00012794417576817663,1.47710035981248e-05,1.465439091771562e-06,0.0017970313212197007
20.25,0.000817041953663927,6.317959786732464e-05,1.447233166721733e-06,2.4189646372864902e-06,0.001634083907327854,0.0001263591957346493,1.4513787823718942e-05,1.447233166721733e-06,0.001776404124052944
20.3,0.0008077779924114048,6.239826366600191e-05,1.4292848017942868e-06,2.3769279526261825e-06,0.0016155559848228095,0.00012479652733200382,1.4261567715757095e-05,1.4292848017942868e-06,0.0017560433646723645
20.35,0.0007986318048921288,6.162791075035921e-05,1.4115899383839802e-06,2.3357060517503445e-06,0.0015972636097842576,0.00012325582150071843,1.4014236310502067e-05,1.4115899383839802e-06,0.001735945257533862
20.400000000000002,0.0007896017531250038,6.086836756902648e-05,1.3941445878027579e-06,2.295281524178779e-06,0.0015792035062500076,0.00012173673513805296,1.3771689145072675e-05,1.3941445878027579e-06,0.001716106075120936
20.450000000000003,0.0007806862234944187,6.011946549454762e-05,1.3769448299859914e-06,2.255637365684274e-06,0.0015613724469888373,0.00012023893098909523,1.3533824194105643e-05,1.3769448299859914e-06,0.001696522147002024
20.5,0.0007718836263717524,5.938103876995159e-05,1.3599868122239313e-06,2.2167569680238608e-06,0.0015437672527435049,0.00011876207753990318,1.3300541808143166e-05,1.3599868122239313e-06,0.0016771898589037753
20.55,0.0007631923957428318,5.865292445635044e-05,1.3432667479178848e-06,2.1786241089492995e-06,0.0015263847914856637,0.00011730584891270088,1.3071744653695796e-05,1.3432667479178848e-06,0.0016581056517999781
