event_number,record_index,vlm,pro,pdg,theta_deg,et_keV,Eprime_k_keV,Eprime_from_E0_minus_et_keV,difference_k_minus_E0_minus_et_keV,px,py,pz,theta_bin_left_deg,theta_bin_right_deg,theta_bin_center_deg
560707,2,2,2013,22,40.37899914804812,156.12352555805242,505.8764744419476,505.8764744419476,0.0,-0.500010222133001,-0.7617758143639332,0.41193128846043425,40.0,42.0,41.0
560835,2,2,2013,22,86.73101419912629,364.020265014575,297.979734985425,297.979734985425,0.0,-0.6759395806035152,-0.05702361623752805,0.734747569281273,86.0,88.0,87.0
560846,2,2,2013,22,79.8347306564365,341.707553576263,320.292446423737,320.292446423737,0.0,0.46951706721624925,-0.17648812357467236,-0.8651044248122552,78.0,80.0,79.0
560891,2,2,2013,22,67.5731523680673,294.4801486195877,367.5198513804123,367.5198513804123,0.0,-0.797136023858804,-0.38150355788541024,-0.46800554995357685,66.0,68.0,67.0
560914,2,2,2013,22,59.876856134350156,34.203598885553994,402.3481943820631,627.796401114446,-225.44820673238286,0.8586039333332136,-0.501860162608321,-0.10457371969803918,58.0,60.0,59.0
561056,2,2,2013,22,108.55976248040831,417.52576008580854,244.47423991419146,244.47423991419146,0.0,-0.7886915164081305,0.318293634553537,-0.5259798989966662,108.0,110.0,109.0
561082,2,2,2013,22,86.01665912880095,262.24744812652796,300.1576175682491,399.75255187347204,-99.59493430522292,-0.8566262867533513,-0.0694664224201168,-0.5112394947569241,86.0,88.0,87.0
561290,4,2,2013,22,8.009899838414363,653.7374732726859,653.7374732726859,8.262526727314139,645.4749465453717,-0.1200971944845918,-0.9902440069666327,-0.07066449280648321,8.0,10.0,9.0
561361,2,2,2013,22,1.2415623870099894,0.20128377828554367,661.7987162217145,661.7987162217145,0.0,-0.0028937041997794547,-0.9997652287891314,0.021473560026690208,0.0,2.0,1.0
561451,4,2,2013,22,147.51373540966313,449.92587032370943,195.37915056496794,212.07412967629057,-16.694979111322624,0.22644655504437053,0.8435202274034324,0.48702729253071503,146.0,148.0,147.0
561457,2,2,2013,22,45.88987370723886,187.03302135878474,474.9669786412153,474.9669786412153,0.0,0.34126413379154363,-0.6960397053178737,0.6317179114197373,44.0,46.0,45.0
561688,2,2,2013,22,66.78879803252487,510.5225173106613,370.88568768126254,151.47748268933867,219.40820499192387,0.30202249370374484,-0.3941216033277217,-0.8680153080950574,66.0,68.0,67.0
561703,2,2,2013,22,22.59330111732301,59.8660268000657,602.1339731999343,602.1339731999343,0.0,0.30932700717198525,-0.923255141673897,-0.22785246543922877,22.0,24.0,23.0
561707,2,2,2013,22,92.16347889966342,423.39799218703,282.3740471015709,238.60200781297,43.77203928860092,-0.131132154533822,0.037750857711913666,0.9906458654783418,92.0,94.0,93.0
561728,2,2,2013,22,28.763921195215254,91.23759322530212,570.7624067746979,570.7624067746979,0.0,-0.4800540954203008,-0.8766098636558001,-0.033214641523826784,28.0,30.0,29.0
561782,2,2,2013,22,76.81110991433002,115.14774992145858,331.01367130735025,546.8522500785414,-215.83857877119112,-0.9477186472794895,-0.2281620844061496,-0.22309511164114612,76.0,78.0,77.0
561815,2,2,2013,22,129.12185838372312,148.61197771623912,212.66159449510064,513.3880222837608,-300.7264277886602,0.33541031055123244,0.6309718238270072,-0.6995530581109242,128.0,130.0,129.0
561862,2,2,2013,22,95.43517734310232,388.2439171801218,273.7560828198782,273.7560828198782,0.0,-0.21458554060644122,0.09471953122415888,0.9721014639261258,94.0,96.0,95.0
561881,2,2,2013,22,38.62648421775621,146.1883964414671,515.811603558533,515.8116035585329,1.1368683772161603e-13,-0.5960075466762189,-0.7812320088299837,-0.18561129460370426,38.0,40.0,39.0
561931,2,2,2013,22,82.07905110401438,463.0033115071896,312.71065355129787,198.9966884928104,113.71396505848747,0.08411000191540208,-0.13780669405319346,-0.9868813619943994,82.0,84.0,83.0
561931,3,2,2013,22,10.067259223295032,0.0,198.99668849281045,662.0,-463.00331150718955,0.15358279512936784,-0.9846032298022119,0.08347936812951572,10.0,12.0,11.0
562045,2,2,2013,22,25.58109610884328,74.59539942246785,587.4046005775322,587.4046005775322,0.0,-0.31802801187721763,-0.9019750375899873,0.29206029381955595,24.0,26.0,25.0
562054,2,2,2013,22,43.35741305940044,172.91994927753663,489.0800507224634,489.0800507224634,0.0,-0.6476165702612433,-0.7270851702262968,0.2279033417044625,42.0,44.0,43.0
562055,2,2,2013,22,67.83696829705505,295.60280508560834,366.39719491439166,366.39719491439166,0.0,-0.4172803933580184,-0.3772433193788446,0.8267796268069312,66.0,68.0,67.0
562112,2,2,2013,22,98.37731430846523,395.5206638545254,266.4793361454746,266.4793361454746,0.0,-0.9337133831927568,0.14569132462426215,0.32703723943301,98.0,100.0,99.0
562172,2,2,2013,22,43.475321565735335,25.442724901079625,488.41887324714054,636.5572750989204,-148.13840185177986,-0.08335788562741127,-0.7256707917536596,0.682973912312428,42.0,44.0,43.0
562460,4,2,2013,22,166.54108639327532,460.18266160487445,186.19432121239768,201.81733839512555,-15.623017182727864,0.05430596020507518,0.9725370723753199,-0.22632389520739185,166.0,168.0,167.0
562492,2,2,2013,22,3.6299639442628235,1.716140295320856,660.2838597046791,660.2838597046791,0.0,-0.062157028968761636,-0.9979937544254575,-0.012040343747430588,2.0,4.0,3.0
562502,2,2,2013,22,15.660610608190131,30.3761793818873,631.6238206181127,631.6238206181127,0.0,-0.17071428393766444,-0.9628775498447767,0.20910154773355952,14.0,16.0,15.0
562562,4,2,2013,22,107.63869277122504,175.70453139833438,246.27459912724456,486.2954686016656,-240.02086947442106,0.829121089640891,0.30301352690500805,0.46983084320347634,106.0,108.0,107.0
562827,2,2,2013,22,97.67812929410731,129.79257663173152,268.1691636631558,532.2074233682685,-264.03825970511264,0.05890446183022716,0.13360790169393755,0.9892821604483902,96.0,98.0,97.0
562867,2,2,2013,22,73.38275846286248,318.1071858697196,343.8928141302804,343.8928141302804,0.0,-0.9569752553155613,-0.28597673441948457,0.04914944643110486,72.0,74.0,73.0
562909,4,2,2013,22,132.3075530842763,67.43191588196412,208.9965101950718,594.5680841180359,-385.57157392296415,-0.22993016805361927,0.6731100104103767,0.7028904834354902,132.0,134.0,133.0
562914,2,2,2013,22,53.84446453160678,229.65444428978907,432.34555571021093,432.34555571021093,0.0,0.658428185007101,-0.5899792462854679,-0.46732944925468356,52.0,54.0,53.0
562985,2,2,2013,22,33.886372589490286,119.39820289913028,542.6017971008697,542.6017971008697,0.0,-0.5288373744845277,-0.8301449174888945,0.17660817454372787,32.0,34.0,33.0
563013,2,2,2013,22,116.16430626577561,70.17196969606799,230.9235881014712,591.828030303932,-360.9044422024608,-0.3471658141607603,0.4409467992507483,-0.8276725304784596,116.0,118.0,117.0
563156,2,2,2013,22,28.20133067377514,88.23665895819421,573.7633410418058,573.7633410418058,0.0,-0.26832086734501687,-0.8812924770065567,-0.38900833168309595,28.0,30.0,29.0
563191,2,2,2013,22,6.980690592499885,6.296938550988007,655.703061449012,655.703061449012,0.0,0.06762312837349749,-0.9925871667960842,-0.10098429987232728,6.0,8.0,7.0
563251,2,2,2013,22,33.410709212189765,116.73483820058917,545.2651617994109,545.2651617994109,0.0,-0.06457933396783759,-0.8347449577682275,-0.5468366896110669,32.0,34.0,33.0
563255,2,2,2013,22,80.33390744286334,39.55398918421786,318.5787355533358,622.4460108157822,-303.8672752624464,0.9780234672227527,-0.1679060142129436,0.12360286385318152,80.0,82.0,81.0
563260,2,2,2013,22,30.15640587030211,98.75716061744156,563.2428393825585,563.2428393825585,0.0,-0.10282913524079447,-0.8646572800570881,0.49172548946532024,30.0,32.0,31.0
563262,2,2,2013,22,120.34227348206177,107.95023379987217,224.411092253785,554.0497662001278,-329.6386739463428,-0.08649618824340305,0.5051645095550696,0.8586776040548325,120.0,122.0,121.0
563334,2,2,2013,22,22.121304695139308,57.63447569023472,604.3655243097653,604.3655243097653,0.0,0.3311728662924556,-0.9263886726927908,-0.1792444134084202,22.0,24.0,23.0
563389,2,2,2013,22,13.712822060857686,23.57502992051097,638.4249700794891,638.4249700794891,0.0,0.16709919789596173,-0.971496094329604,-0.1681463551934784,12.0,14.0,13.0
563455,2,2,2013,22,25.695749177810264,75.17946677678788,586.8205332232121,586.8205332232121,0.0,0.42065510404668516,-0.901109192375287,0.10512614734798646,24.0,26.0,25.0
563469,2,2,2013,22,45.874964392655066,221.06394343045466,475.0494662994653,440.93605656954537,34.11340972991991,0.5846587664588399,-0.6962265181466807,0.416464599014343,44.0,46.0,45.0
563518,2,2,2013,22,26.615843376508266,79.9113533192799,582.0886466807201,582.0886466807201,0.0,0.37197004235471637,-0.8940303887230397,0.24969571808575536,26.0,28.0,27.0
563547,2,2,2013,22,135.24525941877565,389.3399366497961,205.8795247944476,272.6600633502039,-66.78053855575632,0.7039725275685719,0.7101271238936306,-0.011922597840932763,134.0,136.0,135.0
563678,2,2,2013,22,29.814857846365438,96.9014523073728,565.0985476926272,565.0985476926272,0.0,-0.4017363868950553,-0.8676365497314782,0.2929414498062073,28.0,30.0,29.0
563835,2,2,2013,22,115.01274114287614,429.1691294674164,232.83087053258356,232.83087053258362,-5.684341886080802e-14,0.05887862825948507,0.42281979138743786,0.9042990275043785,114.0,116.0,115.0
563850,2,2,2013,22,65.29054757921315,284.56837681801636,377.4316231819837,377.43162318198364,5.684341886080802e-14,-0.565379349805358,-0.41801695003630546,0.7110611930741372,64.0,66.0,65.0
563881,2,2,2013,22,16.197071917860935,32.37597970849792,629.6240202915021,629.6240202915021,0.0,0.06384387362982172,-0.9603079421724929,0.2715375038560446,16.0,18.0,17.0
563946,2,2,2013,22,76.60796889266334,330.2447995434237,331.7552004565763,331.7552004565763,0.0,-0.6049893287977011,-0.2316126042622132,0.7618028049224961,76.0,78.0,77.0
563968,2,2,2013,22,145.02874666139348,464.80525329353736,197.1947467064626,197.19474670646264,-2.842170943040401e-14,0.5651143722729706,0.8194397181766482,-0.09573032186878841,144.0,146.0,145.0
564168,2,2,2013,22,64.50802310290446,281.08874775962,380.91125224038,380.91125224038,0.0,0.8502938700836188,-0.4303847039659644,-0.30293454918571294,64.0,66.0,65.0
564272,2,2,2013,22,94.5803466025749,386.0467053261115,275.95329467388854,275.9532946738885,5.684341886080802e-14,-0.9097859911438568,0.07985700802099704,-0.4073233464808084,94.0,96.0,95.0
564332,2,2,2013,22,27.36056051097068,83.79631620588302,578.203683794117,578.203683794117,0.0,0.05771850712793264,-0.888131952810681,0.45594978707266554,26.0,28.0,27.0
564362,2,2,2013,22,67.64567197920478,294.7892258324567,367.2107741675433,367.2107741675433,0.0,0.6805887169359219,-0.3803332752968146,-0.6262152969079507,66.0,68.0,67.0
564458,2,2,2013,22,20.144091066783897,48.60906681009214,613.3909331899079,613.3909331899079,0.0,-0.2631567174774366,-0.9388295161452573,-0.2221433808623669,20.0,22.0,21.0
564519,2,2,2013,22,152.2875593610848,469.69230902516495,192.30769097483508,192.30769097483505,2.842170943040401e-14,0.4352508339554333,0.8852926736794755,0.16374856784273126,152.0,154.0,153.0
564535,4,2,2013,22,13.427667881369437,392.3360891197362,639.3577680371646,269.6639108802638,369.69385715690083,-0.0971978621122278,-0.972663854744675,-0.2108971343428879,12.0,14.0,13.0
564547,2,2,2013,22,8.478436954457223,9.241747315313464,652.7582526846866,652.7582526846866,0.0,-0.04661053540241697,-0.9890714208218252,0.13987559652418272,8.0,10.0,9.0
564674,2,2,2013,22,37.33621419720016,138.87043411976384,523.1295658802362,523.1295658802362,0.0,0.49163136461705276,-0.7950903027897226,-0.35514787305363615,36.0,38.0,37.0
564699,2,2,2013,22,47.10451331719745,193.72573779911173,468.2742622008883,468.2742622008883,0.0,-0.6432636712202938,-0.6806631627981152,-0.3505845234716675,46.0,48.0,47.0
