Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_5s1/2(2),J_5p1/2(2),J_5p3/2(3),J_total_I_relativistic
79.9,0.0005871912165184053,0.00010788307524670115,1.895380415177496e-05,1.0462349288693462e-05,2.3107769081269448e-05,4.469488190016212e-06,2.5159593928360285e-06,5.6445093248632744e-08,3.954656037794657e-08,5.077326572432115e-06,9.241258568740251e-07,5.180253572615067e-07,1.0636562772611229e-08,7.541356737174505e-09,6.947530518341725e-07,8.75488397572583e-08,4.5734758412426934e-08,0.001551451609575306
79.95,0.0005858430720931897,0.00010760337666996587,1.8883866349753847e-05,1.0419234462163358e-05,2.304659635398462e-05,4.452658913840589e-06,2.5054018714953494e-06,5.6148698521293595e-08,3.932776633225994e-08,5.063775318721473e-06,9.206632418876572e-07,5.158733970006996e-07,1.0588274346175912e-08,7.506625178371145e-09,6.92883105524069e-07,8.723042734541008e-08,4.5550701798307876e-08,0.0015476348902169928
80.0,0.0005844984118057908,0.00010732450178370064,1.881422623210035e-05,1.0376319224707476e-05,2.298560791019039e-05,4.435902831713741e-06,2.4948942001288775e-06,5.585404658423101e-08,3.911031401019697e-08,5.050270501905538e-06,9.172193276662733e-07,5.137348570857142e-07,1.05397457895599e-08,7.471663283719909e-09,6.910205959040071e-07,8.691549427607698e-08,4.5369229656932335e-08,0.0015438291208164133
80.05000000000001,0.0005831572259634029,0.00010704644796089133,1.8744882375791806e-05,1.0333602555889462e-05,2.292480314806329e-05,4.419219586266486e-06,2.4844361192857836e-06,5.5561126309093656e-08,3.889419456844991e-08,5.036812508281286e-06,9.137936397374247e-07,5.11609331370971e-07,1.0490914094348982e-08,7.436416775671306e-09,6.891660006272634e-07,8.660390637713834e-08,4.519023451465672e-08,0.0015400342647382851
80.10000000000001,0.000581819504900815,0.00010676921258308855,1.8675833365300897e-05,1.0291083440959485e-05,2.286418146785643e-05,4.4026088220540475e-06,2.4740273709959493e-06,5.526992660360004e-08,3.867939918748731e-08,5.023401655945862e-06,9.103856703965847e-07,5.094963843928951e-07,1.0441722618609618e-08,7.400836618819863e-09,6.873197641637708e-07,8.629544535809163e-08,4.5013538350874875e-08,0.001536250284762131
80.15,0.0005804852389803344,0.00010649279304038162,1.860707779255268e-05,1.024876087081999e-05,2.280374227189206e-05,4.3860701855374864e-06,2.463667698751737e-06,5.498043641014684e-08,3.8465919070260356e-08,5.010038189625929e-06,9.06994883724452e-07,5.07395555807215e-07,1.0392121653545244e-08,7.364879510630426e-09,6.85482268923315e-07,8.598981494069644e-08,4.483889744215666e-08,0.0015324771430734073
80.2,0.0005791544185917143,0.00010621718673137329,1.8538614256882034e-05,1.02066338419918e-05,2.274348496455356e-05,4.369603325065281e-06,2.4533568474898404e-06,5.469264470490516e-08,3.8253745441374755e-08,4.996722276374707e-06,9.036207208820195e-07,5.05306365055206e-07,1.0342068960486841e-08,7.32850835738057e-09,6.836538102343479e-07,8.568665654438077e-08,4.4666016375386853e-08,0.001528714801311976
80.25,0.0005778270341520792,0.00010594239106315416,1.8470441364991285e-05,1.0164701356580361e-05,2.2683408952276532e-05,4.3532078908550685e-06,2.4430945635732806e-06,5.440654049741002e-08,3.804286954673374e-08,4.983454002181292e-06,9.002626056236986e-07,5.032283162071016e-07,1.0291530272001605e-08,7.291692729549621e-09,6.818345775595462e-07,8.538557216875417e-08,4.4494568746656714e-08,0.001524963220670197
80.30000000000001,0.0005765030761058515,0.00010566840345127713,1.8402557730908103e-05,1.0122962422242211e-05,2.2623513643539177e-05,4.336883534975642e-06,2.4328805947736542e-06,5.412211283064461e-08,3.783328265365369e-08,4.9702333695256505e-06,8.969199499679258e-07,5.011609029308106e-07,1.0240479748769955e-08,7.254409288611521e-09,6.800246436306013e-07,8.508615065572247e-08,4.432422055887316e-08,0.0015212223620240971
80.35000000000001,0.0005751825349246784,0.00010539522131973228,1.8334961975943725e-05,1.0081416052151726e-05,2.2563798448851995e-05,4.320629911329323e-06,2.422714690253758e-06,5.3839350781615146e-08,3.762497605144847e-08,4.957060295901193e-06,8.935921599643269e-07,4.991036135343532e-07,1.0188900381832752e-08,7.21664217499762e-09,6.782239622872145e-07,8.478799312684963e-08,4.415465209692906e-08,0.0015174921860776935
80.4,0.0005738654011073571,0.00010512284210092102,1.8267652728651267e-05,1.0040061264967953e-05,2.2504262780746626e-05,4.304446675634705e-06,2.4125966005506425e-06,5.3558243462405077e-08,3.741794105247237e-08,4.943934613315223e-06,8.90278641496602e-07,4.970559360309866e-07,1.0136784327996966e-08,7.178383345031405e-09,6.76432374856471e-07,8.449073407806238e-08,4.398557499013919e-08,0.0015137726535028294
80.45,0.0005725516651797626,0.00010485126323563108,1.820062862478448e-05,9.998897084801783e-06,2.244490605376421e-05,4.28833348540994e-06,2.4025260775592416e-06,5.3278780021694955e-08,3.721216899360805e-08,4.930856068766258e-06,8.869788060608791e-07,4.950173631768184e-07,1.0084133164771708e-08,7.13963284305991e-09,6.746496240566233e-07,8.419405600811889e-08,4.381674276220431e-08,0.0015100637250626923
80.5,0.0005712413176947745,0.00010458048217301113,1.813388830725665e-05,9.95792254118327e-06,2.2385727684443054e-05,4.272289999956569e-06,2.392502874516638e-06,5.30009496467261e-08,3.700765123817932e-08,4.917824325685909e-06,8.836920764602011e-07,4.929873974317051e-07,1.003095805035395e-08,7.100398993981996e-09,6.728753737662913e-07,8.389769704275698e-08,4.3647954807753965e-08,0.0015063653617139255
80.55000000000001,0.0005699343492322029,0.00010431049637054547,1.806743042609976e-05,9.917136669029158e-06,2.2326727091305762e-05,4.256315880343996e-06,2.382526745987052e-06,5.2724741565682746e-08,3.6804379178264484e-08,4.904838966322253e-06,8.804178923571556e-07,4.909655557954448e-07,9.977279774058978e-09,7.060698501063277e-09,6.711092326211704e-07,8.360145236870065e-08,4.347905499396641e-08,0.001502677524687998
80.60000000000001,0.0005686307503987179,0.00010404130329402911,1.8001253638423994e-05,9.876538508610676e-06,2.2267903694845964e-05,4.240410789394668e-06,2.3725974478476527e-06,5.245014505046265e-08,3.660234423738172e-08,4.891899495031328e-06,8.771557156283627e-07,4.889513744726443e-07,9.92312868332974e-09,7.0205564344678134e-09,6.693507792810488e-07,8.330517117884963e-08,4.330992682479202e-08,0.0014990001755562266
80.65,0.0005673305118277743,0.00010377290041754223,1.7935356608377302e-05,9.836127105521424e-06,2.2209256917514465e-05,4.224574391669967e-06,2.3627147372752165e-06,5.217714941980019e-08,3.640153787351246e-08,4.8790053424335635e-06,8.739050354665736e-07,4.869444133211954e-07,9.868544475155808e-09,6.980006097427015e-09,6.675995873020215e-07,8.300875116097472e-08,4.314048733392437e-08,0.0014953332762843612
80.7,0.0005660336241795407,0.0001035052852234253,1.7869738007105397e-05,9.795901510645579e-06,2.215078618370524e-05,4.208806353456942e-06,2.352878372733757e-06,5.190574404270458e-08,3.620195158242696e-08,4.866155870383052e-06,8.706653731786044e-07,4.84944260041078e-07,9.813575842420422e-09,6.939088759450066e-09,6.658552477833344e-07,8.271213232832675e-08,4.297068159667977e-08,0.0014916767892818772
80.75,0.0005647400781408265,0.00010323845520225405,1.7804396512711907e-05,9.755860780126248e-06,2.2092490919741115e-05,4.193106342755862e-06,2.343088113963131e-06,5.1635918342169455e-08,3.600357690127067e-08,4.8533503776891535e-06,8.674362866301069e-07,4.829505340621935e-07,9.75827996933133e-09,6.897853249429876e-09,6.641173882675595e-07,8.241529127477694e-08,4.280047898592034e-08,0.0014880306774480163
80.80000000000001,0.0005634498644250095,0.00010297240785281431,1.773933081021877e-05,9.716003975334022e-06,2.203437055385925e-05,4.177474029268631e-06,2.333343721968683e-06,5.136766179910867e-08,3.580640541236833e-08,4.84058810652252e-06,8.642173742914047e-07,4.809628900922272e-07,9.702721874557087e-09,6.856355405811092e-09,6.623856867071503e-07,8.211823594046431e-08,4.262987117046477e-08,0.0014843949042119588
80.85000000000001,0.0005621629737719652,0.00010270714068207736,1.7674539591526958e-05,9.676330162835782e-06,2.1976424516196675e-05,4.161909084388126e-06,2.3236449590119692e-06,5.110096395647025e-08,3.5610428747199914e-08,4.827868249431053e-06,8.610082788422335e-07,4.789810212881317e-07,9.64697360578287e-09,6.814657385976088e-09,6.606598796482209e-07,8.182100001513438e-08,4.2458870664753146e-08,0.0014807694335597678
80.9,0.000560879396947993,0.00010244265120517462,1.7610021555377257e-05,9.636838414363605e-06,2.191865223877567e-05,4.146411181188392e-06,2.3139915886025506e-06,5.0835814423476934e-08,3.541563859049964e-08,4.815189956885505e-06,8.578086902972426e-07,4.770046620177743e-07,9.591113294851235e-09,6.772826842410654e-09,6.589397641317682e-07,8.152363558021987e-08,4.228750794791091e-08,0.0014771542300380577
80.95,0.0005595991247457452,0.00010217893694537302,1.7545775407311485e-05,9.597527806783969e-06,2.1861053155489426e-05,4.1309799944158e-06,2.3043833754909118e-06,5.057220287994272e-08,3.522202668442954e-08,4.802552345269829e-06,8.546183486185995e-07,4.7503359018165547e-07,9.53522408814472e-09,6.730935978715211e-09,6.572251932013028e-07,8.122620283326544e-08,4.211582526007678e-08,0.0014735492587259734
81.0,0.0005583221479841556,0.00010191599543405021,1.7481799859633836e-05,9.558397422067102e-06,2.1803626702087836e-05,4.115615200481091e-06,2.294820085662469e-06,5.0310119080611305e-08,3.5029584832776254e-08,4.789954505227393e-06,8.514370457868914e-07,4.730676290683593e-07,9.479392972051109e-09,6.6890605037731015e-09,6.5551606536024e-07,8.092875680763832e-08,4.1943866339231466e-08,0.0014699544851736212
81.05000000000001,0.0005570484575083674,0.00010165382421066963,1.7418093631372466e-05,9.519446347256529e-06,2.174637231616361e-05,4.100316477452316e-06,2.285301486332668e-06,5.0049552859463206e-08,3.483830490512035e-08,4.7773955102713955e-06,8.482646273068337e-07,4.711066487216099e-07,9.42370951789101e-09,6.6472785070154314e-09,6.538123088432316e-07,8.063133254409577e-08,4.177166322102741e-08,0.0014663698753148709
81.10000000000001,0.0005557780441896637,0.00010139242082275613,1.7354655448241415e-05,9.480673674438863e-06,2.1689289437138833e-05,4.085083505048673e-06,2.275827345943161e-06,4.979049413393869e-08,3.4648178840927697e-08,4.764874425565856e-06,8.451009931299788e-07,4.691505668014454e-07,9.368264574267438e-09,6.605669281400713e-09,6.521138621125999e-07,8.033393154166027e-08,4.159922298261558e-08,0.001462795395371646
81.15,0.0005545108989253934,0.00010113178282587086,1.729148404260256e-05,9.442078500713686e-06,2.1632377506251887e-05,4.069915964635141e-06,2.266397434158986e-06,4.953293290902283e-08,3.445919865351195e-08,4.7523903167824895e-06,8.4194609798265e-07,4.671993489270656e-07,9.31314893716972e-09,6.564312123186614e-09,6.504206524855062e-07,8.00365128814612e-08,4.142651813849667e-08,0.0014592310117714313
81.2,0.0005532470126389023,0.00010087190778358697,1.7228578153428004e-05,9.403659928163727e-06,2.1575635966545084e-05,4.054813539217966e-06,2.257011521866763e-06,4.927685928114279e-08,3.4271356433820415e-08,4.739942258938812e-06,8.387999510937018e-07,4.6525300849437016e-07,9.258452029163465e-09,6.523285138633913e-09,6.487325751418575e-07,7.973899186574716e-08,4.1253483873070407e-08,0.0014556766910978356
81.25,0.0005519863762794618,0.00010061279326746492,1.7165936526262573e-05,9.365417063825171e-06,2.1519064262852867e-05,4.039775913440869e-06,2.247669381173797e-06,4.902226344182703e-08,3.408464435399542e-08,4.727529345123508e-06,8.356626153232772e-07,4.6331160596694934e-07,9.20426061855181e-09,6.482664087375557e-09,6.470494748688017e-07,7.94412474942627e-08,4.108002362811443e-08,0.001452132400086223
81.30000000000001,0.0005507289808221974,0.00010035443685702796,1.7103557913186575e-05,9.327349019658166e-06,2.146266184179075e-05,4.024802773581962e-06,2.238370785408052e-06,4.8769135681079736e-08,3.3899054670666767e-08,4.71515069501686e-06,8.325342057005135e-07,4.6137524764533697e-07,9.150657607542675e-09,6.442521290352881e-09,6.453711327120237e-07,7.914313814020764e-08,4.090602245169685e-08,0.0014485981056658304
81.35000000000001,0.0005494748172680202,0.0001000968361397379,1.7041441072778858e-05,9.289454912517568e-06,2.1406428151745114e-05,4.009893807551311e-06,2.229115509118916e-06,4.8517466390426887e-08,3.37145797279335e-08,4.7028054631165984e-06,8.294148873849947e-07,4.5944408392554007e-07,9.097720915341764e-09,6.40292462712003e-09,6.436972592261096e-07,7.884452302245445e-08,4.073136572407396e-08,0.0014450737750399407
81.4,0.0005482238766435536,9.983998871097028e-05,1.697958477007991e-05,9.251733864123762e-06,2.135036264286372e-05,3.9950487048890165e-06,2.219903328078645e-06,4.826724606559237e-08,3.3531211959995665e-08,4.690492846582797e-06,8.26304873073566e-07,4.5751830706413536e-07,9.045522477942257e-09,6.363936643188978e-09,6.420274953021229e-07,7.854528595026364e-08,4.05559598553855e-08,0.0014415593757889562
81.45,0.000546976150001065,9.958389217399028e-05,1.691798777655538e-05,9.214185001033776e-06,2.1294464767047266e-05,3.9802671567638235e-06,2.21073401928444e-06,4.801846530876887e-08,3.3348943893401994e-08,4.6782120926197695e-06,8.232044198808669e-07,4.5559814847350103e-07,8.994127381500806e-09,6.325613783244288e-09,6.403614207042801e-07,7.82453574993282e-08,4.0379751364791387e-08,0.001438054875978334
81.5,0.0005457316284183953,9.932854413992838e-05,1.6856648870059696e-05,9.176807454612533e-06,2.1238733977941822e-05,3.965548855972111e-06,2.2016073609610205e-06,4.7771114830450135e-08,3.31677681488819e-08,4.665962505317694e-06,8.20113825728399e-07,4.5368387557684373e-07,8.943593140910623e-09,6.2880057608385285e-09,6.386985695995915e-07,7.794473220692259e-08,4.020274124758644e-08,0.0014345602442539878
81.55000000000001,0.0005444903029988884,9.907394222775597e-05,1.6795566834799954e-05,9.139600361004276e-06,2.118316973093224e-05,3.95089349693719e-06,2.1925231325635986e-06,4.752518545079718e-08,3.2987677442735496e-08,4.653743451882422e-06,8.170334252831069e-07,4.5177578825854543e-07,8.893969129850404e-09,6.251155069931751e-09,6.370384516418008e-07,7.764347839117181e-08,4.002499250844213e-08,0.0014310754499112538
81.60000000000001,0.0005432521648713228,9.882008406426144e-05,1.6734740461300073e-05,9.10256286110423e-06,2.112777148313667e-05,3.936300775708852e-06,2.1834811147811624e-06,4.7280668100516174e-08,3.2808664587760204e-08,4.641554368188261e-06,8.139635854921577e-07,4.4987421495082877e-07,8.845296163517314e-09,6.215096638675419e-09,6.353805766691732e-07,7.734173960131253e-08,3.9846630017806936e-08,0.0014276004629291744
81.65,0.0005420172051898399,9.856696728402563e-05,1.667416854636501e-05,9.065694100530341e-06,2.107253869340189e-05,3.921770389962995e-06,2.1744810895399102e-06,4.703755382122931e-08,3.263072249369628e-08,4.629394763595413e-06,8.109047007657375e-07,4.479795084027131e-07,8.79760623070546e-09,6.179857621420258e-09,6.3372448083993e-07,7.703972825450836e-08,3.966783331082437e-08,0.001424135253968825
81.7,0.0005407854151338762,9.831458952939792e-05,1.661384989304537e-05,9.0289932295953e-06,2.1017470822299898e-05,3.907302039001328e-06,2.165522840006776e-06,4.679583376532808e-08,3.2453844167180624e-08,4.61726422498145e-06,8.078571878642246e-07,4.4609204118164445e-07,8.750922368060747e-09,6.145457321238295e-09,6.320697520519789e-07,7.673771341931354e-08,3.9488824385344915e-08,0.0014206797943416304
81.75,0.0005395567859080928,9.80629484504722e-05,1.6553783310602134e-05,8.992459403278685e-06,2.096256733212534e-05,3.892895423750996e-06,2.1566061505928836e-06,4.655549919530131e-08,3.227802271120194e-08,4.605162419944143e-06,8.048214805498448e-07,4.4421220096187173e-07,8.705258666337325e-09,6.111907232397721e-09,6.304160527252693e-07,7.643600560807675e-08,3.93098535578592e-08,0.001417234055958857
81.80000000000001,0.0005383313087423068,9.781204170506271e-05,1.6493967614471603e-05,8.956091781199293e-06,2.0907827686894017e-05,3.878550246764033e-06,2.1477308069568325e-06,4.631654148253772e-08,3.2103251324056313e-08,4.593089099141647e-06,8.017980240659088e-07,4.4234038565659627e-07,8.660620396333445e-09,6.079211190244263e-09,6.287631383914771e-07,7.613494150881421e-08,3.913118652977478e-08,0.0014137980112746559
81.85000000000001,0.0005371089748914229,9.75618669586804e-05,1.6434401626230647e-05,8.919889527587684e-06,2.0853251352342387e-05,3.864266212216588e-06,2.1388965960077054e-06,4.607895210560778e-08,3.1929523297807876e-08,4.5810440977449655e-06,7.987872695088441e-07,4.4047699845303626e-07,8.617004240860939e-09,6.047365614782236e-09,6.271108709580036e-07,7.583487073218184e-08,3.895309480514868e-08,0.0014103716332311445
81.9,0.000535889775635363,9.731242188450864e-05,1.637508417356199e-05,8.883851811258808e-06,2.0798837795927864e-05,3.850043025907765e-06,2.1301033059076506e-06,4.5842722648034725e-08,3.175683201626376e-08,4.569027335986886e-06,7.95789668159428e-07,4.386224428107823e-07,8.57439861851449e-09,6.016359833816135e-09,6.25459225927248e-07,7.553614517951884e-08,3.877584979887782e-08,0.0014069548952065172
81.95,0.0005346737022789984,9.706370416337959e-05,1.6316014090219867e-05,8.847977805584899e-06,2.0744586486830133e-05,3.835880395258058e-06,2.121350726073975e-06,4.5607844795571994e-08,3.158517095247925e-08,4.5570388188012345e-06,7.928056658399451e-07,4.367771174841789e-07,8.532784085035075e-09,5.986176471678634e-09,6.2380829322355e-07,7.523911017231945e-08,3.85997191387026e-08,0.0014035477709595017
82.0,0.0005334607461520808,9.681571148375032e-05,1.6257190215995824e-05,8.812266688468499e-06,2.069049689595322e-05,3.821778029307253e-06,2.1126386471806103e-06,4.5374310333007535e-08,3.141453366581265e-08,4.5450786345558655e-06,7.898356973633095e-07,4.3494141162887483e-07,8.492133798570244e-09,5.956791890187052e-09,6.221582716107739e-07,7.49440956632212e-08,3.842496265224728e-08,0.001400150234559492
82.05000000000001,0.0005322508986091741,9.656844154167909e-05,1.6198611396684707e-05,8.776717642315641e-06,2.0636568495928298e-05,3.807735638711722e-06,2.1039668611588615e-06,4.514211114052201e-08,3.1244913798555195e-08,4.533146952892662e-06,7.868801811386347e-07,4.3311570005122164e-07,8.452414035989275e-09,5.928176669399144e-09,6.205094570028237e-07,7.465140603126323e-08,3.8251825830698385e-08,0.0013967622602935954
82.10000000000001,0.0005310441510295869,9.632189204080182e-05,1.6140276484050943e-05,8.741329854009268e-06,2.0582800761117242e-05,3.7937529357410683e-06,2.0953351611973617e-06,4.4911239189632794e-08,3.107630507216599e-08,4.521244021697501e-06,7.839395139952683e-07,4.313003386568447e-07,8.413584748492602e-09,5.90029611685913e-09,6.188622253134386e-07,7.436130804728661e-08,3.808052999740679e-08,0.0013933838225490356
82.15,0.0005298404948173025,9.60760606923081e-05,1.608218433579487e-05,8.706102514882699e-06,2.0529193167616623e-05,3.779829634273984e-06,2.0867433417411096e-06,4.4681686538758835e-08,3.090870128314546e-08,4.509370163232657e-06,7.810140662839654e-07,4.294956601515094e-07,8.375600145961435e-09,5.873110795245102e-09,6.172170108773079e-07,7.40740180603589e-08,3.791126026532857e-08,0.0013900148956786072
82.2,0.0005286399214009124,9.583094521491787e-05,1.602433381551943e-05,8.671034820693384e-06,2.0475745193262335e-05,3.765965449793351e-06,2.0781911984895684e-06,4.44534453284482e-08,3.074209629858634e-08,4.497525769473493e-06,7.781041773097969e-07,4.2770197004346327e-07,8.338409300751778e-09,5.846577059590033e-09,6.155742818824667e-07,7.378969063735312e-08,3.7744153812251044e-08,0.0013866554538644255
82.25,0.000527442422233548,9.558654333485777e-05,1.596672379269697e-05,8.636125971596764e-06,2.042245631763455e-05,3.7521600993804678e-06,2.06967852839372e-06,4.422650777631144e-08,3.0576484051443266e-08,4.485711296700076e-06,7.752101511465327e-07,4.259195429917524e-07,8.301956762894335e-09,5.820647596516579e-09,6.139345146277369e-07,7.350841130722324e-08,3.7579291486545775e-08,0.0013833054709982318
82.30000000000001,0.0005262479887928124,9.534285278583763e-05,1.5909353142636257e-05,8.601375172120292e-06,2.036932602206295e-05,3.7384133017083884e-06,2.0612051296520385e-06,4.4000866171708516e-08,3.041185853556612e-08,4.473927259402805e-06,7.723322528768069e-07,4.2414861953975974e-07,8.26618317988917e-09,5.7952719591898846e-09,6.12298168680184e-07,7.323019560678769e-08,3.741669518988215e-08,0.001379964920594441
82.35000000000001,0.0005250566125807147,9.509987130902731e-05,1.5852220746449775e-05,8.566781631137678e-06,2.0316353789632227e-05,3.724724777034351e-06,2.0527708017053505e-06,4.377651287024011e-08,3.024821380054495e-08,4.462174223568898e-06,7.69470705296397e-07,4.2238940326744596e-07,8.231025915466012e-09,5.770397092950134e-09,6.106656650778883e-07,7.295499550677465e-08,3.72563322090382e-08,0.0013766337757461894
82.4,0.0005238682851236,9.485759665303289e-05,1.5795325491021052e-05,8.532344561843195e-06,2.0263539105187482e-05,3.7110942471912244e-06,2.044375345230513e-06,4.3553440288094984e-08,3.008554394641566e-08,4.45045279942354e-06,7.666256861145382e-07,4.206420583896104e-07,8.196419662810814e-09,5.74596784783553e-09,6.090373695470929e-07,7.268271288879678e-08,3.709812621343855e-08,0.0013733120091270758
82.45,0.0005226829979720841,9.461602657387365e-05,1.573866626897234e-05,8.498063181726238e-06,2.0210881455339747e-05,3.697521435578032e-06,2.036018562132942e-06,4.333164089630903e-08,2.9923843118278764e-08,4.438763633705813e-06,7.637973256755374e-07,4.1890670782109167e-07,8.16229704883115e-09,5.721927475437172e-09,6.074135822645177e-07,7.2413218408768e-08,3.694197338655453e-08,0.0013699995930340286
82.5,0.0005215007427009857,9.43751588349587e-05,1.568224197863242e-05,8.463936712546005e-06,2.0158380328471254e-05,3.6840060671494987e-06,2.0277002555379543e-06,4.311110721499072e-08,2.9763105500883266e-08,4.427107401564665e-06,7.609857052200489e-07,4.1718343172326273e-07,8.128589227035134e-09,5.698218108715755e-09,6.057945350297586e-07,7.2146373057634e-08,3.678776124647383e-08,0.001366696499460533
82.55000000000001,0.0005203215109092591,9.41349912070637e-05,1.5626051524004595e-05,8.42996438030633e-06,2.010603521474045e-05,3.6705478684046453e-06,2.0194202297809306e-06,4.289183180756956e-08,2.960332531322904e-08,4.415484798164447e-06,7.581908556974672e-07,4.1547226653963015e-07,8.095226457512301e-09,5.6747812245195955e-09,6.041803959030735e-07,7.18820491363877e-08,3.6635387146849246e-08,0.0013634027001849826
82.60000000000001,0.0005191452942199291,9.389552146830796e-05,1.557009381473496e-05,8.396145415230732e-06,2.0053845606086674e-05,3.65714656737447e-06,2.0111782903963442e-06,4.2673807275123974e-08,2.9444496803241134e-08,4.403896530092769e-06,7.554127571340257e-07,4.137732045219092e-07,8.062138673300608e-09,5.6515580895232824e-09,6.025712805293994e-07,7.162014730192405e-08,3.648477330972226e-08,0.0013601181668566578
82.65,0.0005179720842800218,9.365674740413096e-05,1.55143677660807e-05,8.36247905173751e-06,2.0001810996234206e-05,3.6438018936086924e-06,2.002974244105644e-06,4.245702625084352e-08,2.9286614242568043e-08,4.392343306665322e-06,7.526513385544867e-07,4.120861937417481e-07,8.02925603306617e-09,5.628490191103323e-09,6.009672686389426e-07,7.136060693287133e-08,3.633587569168361e-08,0.0013568428710628883
82.7,0.0005168018727605003,9.341866680726952e-05,1.5458872298878735e-05,8.328964528415108e-06,1.9949930880695848e-05,3.630513578161671e-06,1.9948078988040863e-06,4.224148139468104e-08,2.912967192155646e-08,4.380825831223323e-06,7.4990647844893e-07,4.104111385774475e-07,7.99650946047711e-09,5.6055196552286556e-09,5.99368423697421e-07,7.110340833135759e-08,3.618868515170158e-08,0.001353576784365937
82.75,0.0005156346513561971,9.318127747773475e-05,1.5403606339514498e-05,8.295601087997574e-06,1.9898204756775742e-05,3.617281353577495e-06,1.9866790635465407e-06,4.202716538824664e-08,2.8973664144451676e-08,4.369344792518792e-06,7.471780057700896e-07,4.0874790065961236e-07,7.963831170888808e-09,5.582589653728221e-09,5.97774813441304e-07,7.084856699911242e-08,3.6043221150418925e-08,0.0013503198783063495
82.80000000000001,0.0005144704117857486,9.294457722278901e-05,1.5348568819890854e-05,8.262387977340183e-06,1.9846632123571358e-05,3.6041049538743193e-06,1.978587548532344e-06,4.1814070929994294e-08,2.881858522487171e-08,4.357900856281457e-06,7.444657014411301e-07,4.070963002548161e-07,7.93115518596234e-09,5.559644803286395e-09,5.961865290877183e-07,7.059612194225185e-08,3.589952007002566e-08,0.0013470721243786057
82.85000000000001,0.0005133091457915293,9.270856385692335e-05,1.529375867739733e-05,8.229324447395254e-06,1.9795212481974702e-05,3.59098411452804e-06,1.9705331650892967e-06,4.1602190730748934e-08,2.8664429481600394e-08,4.346494657058412e-06,7.417693003487031e-07,4.054561180620782e-07,7.898417836613755e-09,5.536631558212035e-09,5.94603701315536e-07,7.03461211180662e-08,3.575762149615264e-08,0.0013438334939915705
82.9,0.0005121508451395849,9.247323520183416e-05,1.5239174854879361e-05,8.196409753188029e-06,1.9743945334672386e-05,3.577918572455322e-06,1.9625157256568584e-06,4.1391517509617524e-08,2.8511191234740733e-08,4.335126790413903e-06,7.390884937916252e-07,4.0382709739329607e-07,7.865558254264253e-09,5.51349859845815e-09,5.930265115947786e-07,7.009860733362652e-08,3.561755593141062e-08,0.0013406039584279218
82.95,0.0005109955016195673,9.223858908640075e-05,1.5184816300607857e-05,8.163643153792793e-06,1.9692830186144812e-05,3.5649080659961407e-06,1.95453504376868e-06,4.1182043990325724e-08,2.835886480226778e-08,4.323797805571925e-06,7.364229323516605e-07,4.022089467057824e-07,7.832518849777938e-09,5.49019721359199e-09,5.914551979976811e-07,6.985360709000846e-08,3.547933638160889e-08,0.0013373834888131258
83.0,0.0005098431070446689,9.200462334666248e-05,1.5130681968248902e-05,8.131023912309104e-06,1.9641866542664186e-05,3.551952334895878e-06,1.946590934034555e-06,4.097376289801559e-08,2.820744449701467e-08,4.3125081985784796e-06,7.337722291495886e-07,4.0060134245267815e-07,7.799245778791365e-09,5.466681682501211e-09,5.898900551630071e-07,6.961112340262169e-08,3.534295452755348e-08,0.0013341720560974208
83.05000000000001,0.0005086936532515569,9.177133582579606e-05,1.5076770816833618e-05,8.09855129583817e-06,1.9591053912291385e-05,3.5390511202870775e-06,1.9386832121219065e-06,4.076666695653633e-08,2.805692462412206e-08,4.301258406053855e-06,7.311359634470806e-07,3.99003932215276e-07,7.765689391423687e-09,5.442909647650799e-09,5.883314285398576e-07,6.937113212821924e-08,3.520838049675811e-08,0.0013309696310470822
83.10000000000001,0.0005075471321003093,9.153872437409316e-05,1.5023081810728295e-05,8.066224575459412e-06,1.9540391804871695e-05,3.5262041646709874e-06,1.9308116947369437e-06,4.0560748886254915e-08,2.7907299478976478e-08,4.290048799597923e-06,7.285136845528185e-07,3.974163380801244e-07,7.731804663667428e-09,5.418842481756727e-09,5.867797033840195e-07,6.913358034735402e-08,3.5075564248318676e-08,0.0013277761842369264
83.15,0.0005064035354743479,9.130678684893746e-05,1.4969613919604543e-05,8.0340430262071e-06,1.948987973202921e-05,3.513411211898936e-06,1.9229761996055856e-06,4.035600140240733e-08,2.77585633456573e-08,4.278879680903462e-06,7.259049159897353e-07,3.9583816022313217e-07,7.697551607143823e-09,5.394445643880106e-09,5.852352892342119e-07,6.889838515478994e-08,3.4944436564850107e-08,0.0013245916860360136
83.2,0.0005052628552803743,9.10755211147824e-05,1.4916366118409782e-05,8.00200592704721e-06,1.943951720716013e-05,3.500672007153726e-06,1.9151765454543144e-06,4.0152417214007697e-08,2.76107104959085e-08,4.2677512776241254e-06,7.233091598792465e-07,3.9426898066272377e-07,7.662895653390714e-09,5.369689021214037e-09,5.836986007954958e-07,6.866543172231383e-08,3.481490840841994e-08,0.0013214161065822582
