Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(5),J_6s1/2(1),J_total_Pt_relativistic
92.60000000000001,0.00108507112449764,0.0002591637185846759,0.00011138652280612941,4.537428807434671e-05,6.448992399919325e-05,3.2191178062373064e-05,1.392660712645567e-05,7.324705504411737e-07,4.3667609839387413e-07,1.6716802341088358e-05,8.275642491666125e-06,3.555128019519951e-06,2.0043881833550815e-07,1.1912357997883172e-07,8.0233839287592e-10,5.757786137495978e-10,3.30857571159918e-06,1.4364512971850877e-06,5.904450331329321e-07,1.7194443974180772e-08,9.448753848089556e-09,2.2115040518442248e-07,0.0034252787803518525
92.65,0.0010834357656165942,0.0002587382232320064,0.00011109022636413814,4.5228865105724634e-05,6.438286904483752e-05,3.2103057571408016e-05,1.3880787555843515e-05,7.293886367071476e-07,4.3469379127647597e-07,1.6688981493499796e-05,8.252831389371603e-06,3.5433535390589933e-06,1.9959840303457447e-07,1.1858698567423846e-07,7.99061710478756e-10,5.735427652986202e-10,3.303171429373005e-06,1.432535909980516e-06,5.885222518688062e-07,1.7123337254712802e-08,9.407315887817315e-09,2.2079604372205653e-07,0.0034192027794176386
92.7,0.0010818030678799865,0.00025831343592995894,0.00011079484324584163,4.5083963904323873e-05,6.427598940575226e-05,3.201521642971902e-05,1.3835136912386502e-05,7.263212379589197e-07,4.3272139998329e-07,1.6661205906944966e-05,8.23009388237596e-06,3.53162381164836e-06,1.987621415184801e-07,1.1805325720038876e-07,7.957262351970476e-10,5.712551564190747e-10,3.297781171924724e-06,1.4286265082690712e-06,5.86603052741069e-07,1.7052738476421443e-08,9.366218849546518e-09,2.2044327199028566e-07,0.0034131396426257633
92.75,0.0010801730269692012,0.0002578893557776825,0.00011050037029488982,4.493958241510885e-05,6.41692848970846e-05,3.1927653646513415e-05,1.3789654512108143e-05,7.23268278887592e-07,4.3075887045909324e-07,1.6633475587028446e-05,8.207429717057166e-06,3.519938672886609e-06,1.9792996504975726e-07,1.1752233646154304e-07,7.923286290209682e-10,5.689127286996618e-10,3.292404088050741e-06,1.4247227951415662e-06,5.846872842050581e-07,1.698265076431377e-08,9.325463920035176e-09,2.2009201546656132e-07,0.0034070893345115342
92.80000000000001,0.0010785456385713791,0.0002574659818733939,0.00011020680436684414,4.479571859178417e-05,6.406275533341272e-05,3.1840368234820654e-05,1.3744339674023459e-05,7.20229684608998e-07,4.2880614896642657e-07,1.6605790539440653e-05,8.184838634850981e-06,3.508297951313482e-06,1.9710180424746885e-07,1.169941647371556e-07,7.888661079568825e-10,5.665128712583394e-10,3.2870393005307605e-06,1.4208245274835802e-06,5.827748244506243e-07,1.6913070313337535e-08,9.28504773429808e-09,2.1974220003608114e-07,0.0034010518197878266
92.85000000000001,0.0010769208983794183,0.0002570433133143947,0.00010991414232912982,4.4652370396755244e-05,6.395640052875228e-05,3.1753359211476745e-05,1.3699191720125073e-05,7.172053806611129e-07,4.2686318208358267e-07,1.6578150769584185e-05,8.162320372211359e-06,3.4967014683350487e-06,1.9627758944763115e-07,1.16468683006227e-07,7.85336478862747e-10,5.640534582235187e-10,3.2816859125839115e-06,1.4169315160773577e-06,5.808655801584603e-07,1.684398503721043e-08,9.244961175332583e-09,2.1939374021142418e-07,0.0033950270633325026
92.9,0.0010752988020919707,0.00025662134919708657,0.00010962238106098763,4.450953580108868e-05,6.38502202965625e-05,3.166662559710853e-05,1.3654209975369249e-05,7.141952930014739e-07,4.2492991670260324e-07,1.655055628219837e-05,8.13987466061558e-06,3.485149038208099e-06,1.954572510657163e-07,1.1594583227337637e-07,7.817381738686022e-10,5.615328846752318e-10,3.276343014330074e-06,1.4130436253599132e-06,5.789594851284888e-07,1.677537354739406e-08,9.205188311193402e-09,2.1904652597255504e-07,0.0033890150301755808
92.95,0.0010736793454134439,0.00025620008861698804,0.00010933151745342653,4.436721278447323e-05,6.374421444975258e-05,3.1580166416118244e-05,1.3609393767662114e-05,7.111993480046258e-07,4.2300630002729675e-07,1.6523007080985013e-05,8.117501226614269e-06,3.4736404680839354e-06,1.9464071995863466e-07,1.1542555389434712e-07,7.780702815289471e-10,5.589501001384466e-10,3.271009689220123e-06,1.4091607728958733e-06,5.77056498881417e-07,1.6707204643222603e-08,9.165705522901757e-09,2.1870040873104906e-07,0.0033830156854880826
93.0,0.0010720625240539996,0.0002557795306687505,0.00010904154840917628,4.422539933518077e-05,6.363838280068776e-05,3.1493980696668017e-05,1.3564742427845893e-05,7.082174724595826e-07,4.210922795712687e-07,1.649550316823798e-05,8.095199791925882e-06,3.46217555811115e-06,1.9382792778361274e-07,1.149077898986796e-07,7.743325738455548e-10,5.563046387089e-10,3.2656850204034704e-06,1.4052829286193001e-06,5.751566053255218e-07,1.663943755832888e-08,9.126481080473164e-09,2.1835518912211007e-07,0.0033770289945778934
93.05000000000001,0.0010704483337295523,0.00025535967444617407,0.00010875247084264007,4.4084093450027434e-05,6.353272516119551e-05,3.1408067470664474e-05,1.3520255289685207e-05,7.052495935673063e-07,4.191878031559669e-07,1.6468044544479554e-05,8.072970073575084e-06,3.4507541015966e-06,1.9301880735142394e-07,1.1439248330732378e-07,7.70525528311598e-10,5.535966449016954e-10,3.260368097005507e-06,1.4014101138912353e-06,5.732598115661706e-07,1.657202322662724e-08,9.087475573680878e-09,2.180106111015028e-07,0.003371054922900518
93.10000000000001,0.0010688367701617708,0.0002549405190422237,0.00010846428167984789,4.394329313433514e-05,6.342724134257177e-05,3.1322425773743495e-05,1.3475931689853494e-05,7.022956389382079e-07,4.172928189087445e-07,1.6440631208106313e-05,8.050811784074043e-06,3.4393758852233555e-06,1.9221329297148223e-07,1.1387957844301318e-07,7.666503441603033e-10,5.508268943434683e-10,3.255058020290989e-06,1.3975424004094744e-06,5.713661469163222e-07,1.6504906731407554e-08,9.04864355446442e-09,2.176663666668048e-07,0.003365093436091725
93.15,0.0010672278290780744,0.00025452206354904436,0.00010817697785840921,4.380299640189292e-05,6.332193115558681e-05,3.123705464525479e-05,1.3431770967919382e-05,6.993555365896587e-07,4.154072752609324e-07,1.641326315504713e-05,8.028724631645293e-06,3.428040689323915e-06,1.9141132078637024e-07,1.1336902123127618e-07,7.627089520530053e-10,5.479968084793494e-10,3.2497539096919283e-06,1.393679908994849e-06,5.694756621434622e-07,1.643803088109891e-08,9.009936487729977e-09,2.1732211315020722e-07,0.003359144500024367
93.2,0.001065621506211634,0.00025410430705797725,0.0001078905563274667,4.3663201274918795e-05,6.321679441049142e-05,3.115195312824682e-05,1.3387772466333245e-05,6.964292149435277e-07,4.135311209459323e-07,1.6385940378436094e-05,8.006708320484683e-06,3.416748288206684e-06,1.9061282909346112e-07,1.1286075949003416e-07,7.587040165122821e-10,5.451084625357401e-10,3.2444549086801598e-06,1.3898228082650025e-06,5.675884289635762e-07,1.6371340576028906e-08,8.971306737907638e-09,2.169775013576431e-07,0.003353208080884968
93.25,0.0010640177973013703,0.00025368724865957513,0.00010760501404764976,4.352390578402168e-05,6.311183091702286e-05,3.1067120269451596e-05,1.334393553041376e-05,6.935166028237325e-07,4.116643049973216e-07,1.6358662868302733e-05,7.984762551062408e-06,3.4054984505332152e-06,1.8981775865138018e-07,1.1235474320581013e-07,7.546389304954423e-10,5.421645860684932e-10,3.2391601904652642e-06,1.3859713131930921e-06,5.657045397673951e-07,1.6304787378501276e-08,8.932711981757596e-09,2.1663220927777137e-07,0.0033472841452592216
93.30000000000001,0.0010624166980919534,0.0002532708874436177,0.00010732034799102815,4.338510796816339e-05,6.30070404844108e-05,3.098255511926961e-05,1.3300259508334541e-05,6.906176294538089e-07,4.098067767469734e-07,1.633143061128201e-05,7.96288702046e-06,3.3942909397433943e-06,1.890260529691609e-07,1.1185092479466105e-07,7.505178016119434e-10,5.391685555334654e-10,3.233868963498128e-06,1.3821256835361254e-06,5.638241075399641e-07,1.623833355777846e-08,8.894119241849726e-09,2.1628597384570672e-07,0.00334137266021172
93.35000000000001,0.001060818204333803,0.00025285522249912743,0.00010703655514106636,4.324680587462112e-05,6.290242292138335e-05,3.089825673175493e-05,1.3256743751110895e-05,6.877322244545007e-07,4.0795848582319375e-07,1.630424359034637e-05,7.941081422740851e-06,3.3831255145254195e-06,1.8823765857607055e-07,1.1134925934604611e-07,7.463454296152432e-10,5.361243784422727e-10,3.228580476759107e-06,1.378286222106563e-06,5.619472659131265e-07,1.6171954910450664e-08,8.855507729308121e-09,2.1593861299233563e-07,0.003335473593344882
93.4,0.0010592223117830842,0.000252440252914384,0.00010675363249257725,4.310899755894966e-05,6.279797803617279e-05,3.081422416460007e-05,1.321338761258651e-05,6.848603178413604e-07,4.0611938214886786e-07,1.627710178456183e-05,7.91934544935148e-06,3.3720019293270265e-06,1.874525252702056e-07,1.1084970484794724e-07,7.42127274944449e-10,5.330366688101105e-10,3.22329402480771e-06,1.3744532728521855e-06,5.600741692731842e-07,1.6105641866448395e-08,8.81686989069076e-09,2.155900322129772e-07,0.003329586912825887
93.45,0.0010576290162017097,0.00025202597777694,0.00010647157705167676,4.297168108494415e-05,6.26937056365215e-05,3.0730456479121245e-05,1.3170190449420353e-05,6.820018400223748e-07,4.0428941593962654e-07,1.6250005168870267e-05,7.897678789550752e-06,3.360919934904233e-06,1.8667060634410845e-07,1.1035222239168011e-07,7.378694182531092e-10,5.299106137641e-10,3.2180089525681992e-06,1.3706272187037907e-06,5.582049928339772e-07,1.6039398741370332e-08,8.778210462433503e-09,2.1524021393470474e-07,0.0033237125873778217
93.5,0.001056038313357337,0.00025161239617363607,0.00010619038583573838,4.2834854524602896e-05,6.258960552968776e-05,3.06469527402435e-05,1.3127151621073554e-05,6.791567217956039e-07,4.024685377020242e-07,1.622295371389941e-05,7.876081130863831e-06,3.3498792789035003e-06,1.8589185878580146e-07,1.0985677635495564e-07,7.335785110394442e-10,5.267519313581642e-10,3.2127246598226112e-06,1.3668084791483683e-06,5.563399325796389e-07,1.597324140017066e-08,8.739543849516273e-09,2.1488919298501188e-07,0.003317850586240411
93.55000000000001,0.0010544501990233674,0.0002511995071906154,0.00010591005587334779,4.269851595809029e-05,6.24856775224515e-05,3.056371201648595e-05,1.308427048979636e-05,6.763248943468366e-07,4.0065669823173077e-07,1.6195947385802275e-05,7.854552159557575e-06,3.338879706473027e-06,1.8511624345380455e-07,1.0936333456189112e-07,7.29261717681576e-10,5.235668198316817e-10,3.2074406053798593e-06,1.3629975074873744e-06,5.544792049818139e-07,1.5907193931759552e-08,8.700890580991793e-09,2.1453702564055064e-07,0.0033120008791134577
93.60000000000001,0.0010528646689789464,0.00025078730991333944,0.0001056305842042581,4.256266347370013e-05,6.238192142112013e-05,3.0480733379947177e-05,1.3041546420615223e-05,6.735062892472678e-07,3.988538486117406e-07,1.6168986146127307e-05,7.833091561133949e-06,3.3279209608987034e-06,1.8434372522487685e-07,1.0887186841881569e-07,7.249266493788374e-10,5.203618987504968e-10,3.2021563108869775e-06,1.359194787745535e-06,5.52623046403125e-07,1.5841285079116855e-08,8.66227377391852e-09,2.1418376127531746e-07,0.003306163436099098
93.65,0.0010512817190089598,0.0002503758034266015,0.0001053519678793446,4.242729516781874e-05,6.227833703153409e-05,3.039801590629044e-05,1.2998978781319821e-05,6.707008384511838e-07,3.9705994021058994e-07,1.61420699517203e-05,7.811699020837753e-06,3.317002784260005e-06,1.8357427311340213e-07,1.0838235302486642e-07,7.205812907009653e-10,5.17144142675386e-10,3.1968713642464656e-06,1.355400831205005e-06,5.507717121117057e-07,1.5775545078869778e-08,8.623716375363012e-09,2.1382942377073135e-07,0.00330033822765604
93.7,0.0010497013449040351,0.00024996498681454233,0.00010507420396056024,4.229240914488861e-05,6.217492415907258e-05,3.0315558674729234e-05,1.2956566942450275e-05,6.679084742936726e-07,3.952749246805931e-07,1.6115198754659107e-05,7.790374224175077e-06,3.306124918101086e-06,1.828078603615396e-07,1.0789476725654049e-07,7.162339196448239e-10,5.139208082089957e-10,3.191585422602478e-06,1.3516161725523073e-06,5.489254748499075e-07,1.5710003297751087e-08,8.585239526930745e-09,2.134740054717368e-07,0.0032945252245715406
93.75,0.0010481235424605385,0.00024955485916066436,0.00010479728952089117,4.215800351737207e-05,6.207168260865922e-05,3.023336076801274e-05,1.2914310277284357e-05,6.65129129488346e-07,3.9349875395608955e-07,1.6088372502221657e-05,7.769116857438598e-06,3.2952871041121245e-06,1.820444644994543e-07,1.0740909382553591e-07,7.118930222864436e-10,5.106993554700385e-10,3.1862982148583073e-06,1.3478413656404832e-06,5.47084622922657e-07,1.5644686740020738e-08,8.546861931110861e-09,2.131174717966994e-07,0.003288724397948645
93.80000000000001,0.001046548307480574,0.00024914541954784616,0.00010452122164431228,4.202407640571507e-05,6.196861218476756e-05,3.015142127241137e-05,1.2872208161824781e-05,6.623627371250785e-07,3.9173138025170463e-07,1.606159113688779e-05,7.747926608235927e-06,3.2844890848159564e-06,1.812840673751543e-07,1.0692531930939629e-07,7.0756720328747e-10,5.074873652257152e-10,3.181009543688613e-06,1.3440769788855925e-06,5.452494577960593e-07,1.557961926930868e-08,8.508599825424185e-09,2.1275977189338563e-07,0.003282935719201432
93.85000000000001,0.0010449756357719835,0.00024873666705835717,0.00010424599742574343,4.18906259383114e-05,6.186571269142675e-05,3.0069739277702477e-05,1.2830259974786603e-05,6.596092306677653e-07,3.899727560606253e-07,1.603485459637504e-05,7.726803166017148e-06,3.2737306042550227e-06,1.8052665515367558e-07,1.0644343415466166e-07,7.032650936619979e-10,5.042924530716342e-10,3.1757192870121546e-06,1.3403235903340928e-06,5.434202912231855e-07,1.5514821308335398e-08,8.470467176681435e-09,2.1240085086233664e-07,0.0032771591600509508
93.9,0.0010434055231483433,0.0002483286007738715,0.00010397161397100502,4.175765025146664e-05,6.176298393222692e-05,2.9988313877155896e-05,1.2788465097584574e-05,6.568685439520884e-07,3.8822283415288397e-07,1.60081628137082e-05,7.70574622259761e-06,3.263011408673578e-06,1.797722182855703e-07,1.0596343265241932e-07,6.989952573254085e-10,5.011221821746741e-10,3.1704273988944683e-06,1.3365817824546759e-06,5.41597441940035e-07,1.545030982426249e-08,8.432475903042614e-09,2.1204066115141164e-07,0.003271394692517921
93.95,0.0010418379654289634,0.00024792121977548233,0.00010369806839677453,4.162514748936265e-05,6.166042571032474e-05,2.9907144167519784e-05,1.2746822914320674e-05,6.541406111833058e-07,3.8648156757365986e-07,1.5981515717322513e-05,7.68475547267225e-06,3.2523312471902755e-06,1.790207514448839e-07,1.0548531288635043e-07,6.947660980248368e-10,4.97983976181574e-10,3.1651339098550633e-06,1.3328521367239915e-06,5.39781231998988e-07,1.5386098483988655e-08,8.394636128271033e-09,2.116791728727498e-07,0.003265642288911887
94.0,0.0010402729584388867,0.0002475145231437162,0.00010342535783054291,4.149311580402212e-05,6.155803782844885e-05,2.9826229249006397e-05,1.2705332811771648e-05,6.514253669340524e-07,3.8474890964159036e-07,1.5954913231199728e-05,7.663830614317609e-06,3.241689872456193e-06,1.7827225343702113e-07,1.0500907665356563e-07,6.905857682862466e-10,4.948850339382459e-10,3.1598389265600685e-06,1.3291352280892373e-06,5.379719828283222e-07,1.532219789447668e-08,8.356956522190203e-09,2.1131638348713058e-07,0.0032599019218176608
94.05000000000001,0.0010387104980088865,0.00024710850995854664,0.00010315347941057109,4.136155335527318e-05,6.145582008890526e-05,2.974556822527794e-05,1.2663994179376612e-05,6.487227461421547e-07,3.830248139470942e-07,1.5928355275036323e-05,7.64297134947785e-06,3.2310870412935572e-06,1.7752672707713115e-07,1.0453472935873047e-07,6.864620820021553e-10,4.918322476579547e-10,3.154542630888827e-06,1.3254316194011958e-06,5.361700111235e-07,1.525861581821092e-08,8.319444681976232e-09,2.1095232639684403e-07,0.003254173564078516
94.10000000000001,0.0010371505799754669,0.0002467031792994088,0.00010288243028584707,4.1230458310714476e-05,6.135377229358278e-05,2.9665160203432583e-05,1.2622806409224778e-05,6.460326841084656e-07,3.81309234350709e-07,1.5901841764442827e-05,7.622177384431275e-06,3.220522515310546e-06,1.7678417903986242e-07,1.0406227988218511e-07,6.824024322249799e-10,4.888321261184818e-10,3.149245278371416e-06,1.3217418559182634e-06,5.34375624688046e-07,1.519535721583331e-08,8.28210737701273e-09,2.1058707653596207e-07,0.0032484571887734333
94.15,0.0010355932001808585,0.00024629853024521237,0.00010261220761604245,4.109982884567993e-05,6.125189424395829e-05,2.958500429399031e-05,1.2581768896043117e-05,6.433551164947037e-07,3.796021249814354e-07,1.5875372611172873e-05,7.6014484302337755e-06,3.2099960614876714e-06,1.760446196815525e-07,1.0359174042296389e-07,6.784137156242255e-10,4.858907243595333e-10,3.1439471960031757e-06,1.318066459984888e-06,5.325891183483049e-07,1.5132423969245563e-08,8.244950426553386e-09,2.102207502545802e-07,0.0032427527691846333
94.2,0.0010340383544730186,0.00024589456187435594,0.00010234280857146991,4.096966314320412e-05,6.115018574110206e-05,2.9505099610879057e-05,1.2540881037184218e-05,6.406899793213167e-07,3.779034402350976e-07,1.58489477233806e-05,7.580784203136108e-06,3.1995074527315705e-06,1.7530806283613842e-07,1.0312312631782465e-07,6.745022649136078e-10,4.830135811947789e-10,3.138648779451872e-06,1.3144059259864815e-06,5.308107700668758e-07,1.5069814212578786e-08,8.207978044350115e-09,2.098534972904151e-07,0.003237060278752856
94.25,0.0010324860387056296,0.0002454912732647405,0.00010207423033304043,4.0839959393987594e-05,6.104864658568307e-05,2.9425445271420806e-05,1.250014223261414e-05,6.380372089653527e-07,3.7621313477271226e-07,1.5822567005904632e-05,7.560184424971781e-06,3.189056468392138e-06,1.7457452558627048e-07,1.0265645583758723e-07,6.706737903612807e-10,4.80205665652844e-10,3.133350489682555e-06,1.3107607156771752e-06,5.290408373739165e-07,1.500752134302377e-08,8.171191651686762e-09,2.0948548439083962e-07,0.00323137969102093
94.30000000000001,0.001030936248738096,0.0002450886634937828,0.00010180647009222073,4.071071579636238e-05,6.094727657797419e-05,2.934604039631772e-05,1.2459551884900325e-05,6.353967421583467e-07,3.7453116351886813e-07,1.579623036057672e-05,7.539648823512729e-06,3.178642894739274e-06,1.738440280113121e-07,1.0219174996227061e-07,6.669333312692542e-10,4.774713332257616e-10,3.1280528490343774e-06,1.3071312539671015e-06,5.272795542240607e-07,1.4945532957551947e-08,8.134588379205585e-09,2.0911687271252707e-07,0.0032257109795705272
94.35000000000001,0.001029388980435545,0.00024468673163842935,0.00010153952505099132,4.05819305562578e-05,6.084607551785749e-05,2.926688410963847e-05,1.2419109399199636e-05,6.32768515984223e-07,3.728574816601186e-07,1.5769937686553015e-05,7.51917713279014e-06,3.168266525395813e-06,1.7311659291409303e-07,1.0172903213669473e-07,6.632852180549497e-10,4.74814292540595e-10,3.1227564367921375e-06,1.3035179252425572e-06,5.255271283698523e-07,1.488383010587027e-08,8.098159683154899e-09,2.0874779373777986e-07,0.0032200541179611708
94.4,0.0010278442296688226,0.00024428547677516916,0.00010127339242180386,4.0453601887166125e-05,6.074504320482927e-05,2.9187975538804377e-05,1.2378814183246338e-05,6.301524678772035e-07,3.7119204464337963e-07,1.5743688880665614e-05,7.498769093377959e-06,3.157927161723436e-06,1.72392245528448e-07,1.0126832800837614e-07,6.59733045298341e-10,4.722375827902876e-10,3.1174618843028e-06,1.2999210702760671e-06,5.237837393211845e-07,1.4822387307902394e-08,8.061890627408012e-09,2.083783302194003e-07,0.0032144090796829877
94.45,0.0010263019923144922,0.00024388489798004746,0.00010100806942753954,4.0325728010108724e-05,6.064417943800529e-05,2.910931381457586e-05,1.2338665647340258e-05,6.275485356197362e-07,3.695348081743426e-07,1.5717483837792082e-05,7.478424452637036e-06,3.1476246131588326e-06,1.716710132097361e-07,1.0080966514970245e-07,6.562796558424153e-10,4.697435619745129e-10,3.1121698696935907e-06,1.2963409837648643e-06,5.220495369353461e-07,1.4761173708827661e-08,8.025760356765776e-09,2.080085086645085e-07,0.0032087758381342452
94.5,0.0010247622642548338,0.0002434849943286787,0.0001007435533014672,4.019830715360221e-05,6.054348401612587e-05,2.9030898071038805e-05,1.2298663204334944e-05,6.249566573404331e-07,3.6788572821589394e-07,1.5691322451240343e-05,7.458142964917978e-06,3.1373586974976024e-06,1.7095292511066618e-07,1.0035307276650173e-07,6.529271357632669e-10,4.673339057212093e-10,3.106881112253046e-06,1.2927779125164117e-06,5.203246406551836e-07,1.4700155518618409e-08,7.989744056348455e-09,2.0763830748060347e-07,0.0032031543666301014
94.55000000000001,0.001023225041377841,0.00024308576489625967,0.00010047984128720171,4.007133755362475e-05,6.044295673756092e-05,2.8952727445591018e-05,1.2258806269625885e-05,6.223767715120187e-07,3.662447609865447e-07,1.5665204613146257e-05,7.437924391721168e-06,3.127129241123843e-06,1.7023801184487575e-07,9.989858139524331e-08,6.496768197689997e-10,4.650096161953891e-10,3.101596366539675e-06,1.289232054279417e-06,5.186091393851222e-07,1.4639299549175643e-08,7.953816283569783e-09,2.072676804408506e-07,0.0031975446384409426
94.60000000000001,0.0010216903195772213,0.00024268720875758295,0.00010021693063866276,3.994481745358267e-05,6.034259740031511e-05,2.8874801078928823e-05,1.2219094261138848e-05,6.198088169492961e-07,3.6461186295887143e-07,1.563913021488121e-05,7.417768501812718e-06,3.116936079183739e-06,1.6952630514081e-07,9.94462225912048e-08,6.46529306352863e-10,4.627710403632877e-10,3.096316416284482e-06,1.2857035571992528e-06,5.169030919678734e-07,1.4578577324497854e-08,7.917955099683396e-09,2.068965900121249e-07,0.0031919466268499
94.65,0.0010201580947523908,0.00024228932498704912,9.995481862003324e-05,3.981874510427694e-05,6.024240580203269e-05,2.8797118115033513e-05,1.2179526599318166e-05,6.172527328071159e-07,3.62986990857961e-07,1.5613099147466714e-05,7.39767507129533e-06,3.1067790557018125e-06,1.688178374885203e-07,9.89960286100163e-08,6.434844818232763e-10,4.606178966749453e-10,3.0910420681535055e-06,1.282192519858758e-06,5.152065282000805e-07,1.4517969020724505e-08,7.88214610036373e-09,2.0652504142657066e-07,0.003186360305212682
94.7,0.001018628362808475,0.00024189211265868014,9.96935025057184e-05,3.9693118763870084e-05,6.01423817400026e-05,2.8719677701158074e-05,1.2140102707115181e-05,6.147084585783653e-07,3.6137010165986917e-07,1.5587111301993306e-05,7.377643883633528e-06,3.096658023639008e-06,1.6811264178206294e-07,9.854803208505227e-08,6.405415521674185e-10,4.585493090631108e-10,3.0857741454349636e-06,1.2786989918500062e-06,5.135194503043294e-07,1.4457466483834788e-08,7.846385413948325e-09,2.0615310796514457e-07,0.003180785647002274
94.75,0.0010171011196563056,0.00024149557084613197,9.943297958030493e-05,3.9567936697853135e-05,6.004252501116339e-05,2.8642478987813857e-05,1.2100822009976711e-05,6.121759340919635e-07,3.597611525900853e-07,1.5561166570040674e-05,7.3576747296329e-06,3.08657284489209e-06,1.6741075096020251e-07,9.81022657031707e-08,6.37699081579775e-10,4.565638470347227e-10,3.0805134817125174e-06,1.2752229748103871e-06,5.118418347589364e-07,1.4397074787895529e-08,7.81068104256305e-09,2.0578094112976572e-07,0.003175222625826483
94.80000000000001,0.0010155763612124183,0.00024109969862270715,9.917324713852008e-05,3.944319717901272e-05,5.994283541210809e-05,2.8565521128757302e-05,1.2061683935833557e-05,6.096550995108693e-07,3.5816010112200474e-07,1.5535264844096076e-05,7.337767407373381e-06,3.076523390234312e-06,1.6671219764813682e-07,9.765876188131152e-08,6.34955036404233e-10,4.546595705549011e-10,3.0752609145819696e-06,1.2717644238479e-06,5.101736343766064e-07,1.4336812153863698e-08,7.775052423910397e-09,2.0540876468046453e-07,0.0031696712154155042
94.85000000000001,0.0010140540833990528,0.00024070449506136785,9.891430248519144e-05,3.931889848739848e-05,5.984331273908923e-05,2.8488803280976833e-05,1.2022687915089128e-05,6.071458953301027e-07,3.5656690497541235e-07,1.550940601796814e-05,7.3179217220969595e-06,3.0665095391977222e-06,1.6601701380294342e-07,9.721755244645285e-08,6.32306833197994e-10,4.5283407839182074e-10,3.0700172794635887e-06,1.2683232492761513e-06,5.085147805188449e-07,1.427670840494511e-08,7.739528552322208e-09,2.0503685636015104e-07,0.003164131389585214
94.9,0.001012534282144148,0.00024030995923474772,9.865614293520611e-05,3.9195038910290287e-05,5.97439567880235e-05,2.8412324604679584e-05,1.1983833380608013e-05,6.0464826237477e-07,3.5498152211496856e-07,1.548358998719303e-05,7.2981374860503945e-06,3.0565311798978473e-06,1.6532523036540413e-07,9.677866832138347e-08,6.297513896258207e-10,4.510845586016743e-10,3.064783403556468e-06,1.2648993185792433e-06,5.068651853350188e-07,1.4216802369261777e-08,7.704145238944508e-09,2.0466552355266687e-07,0.003158603122186502
94.95,0.001011016953381341,0.0002399160902151647,9.839876581347072e-05,3.907161674216597e-05,5.964476735449668e-05,2.8336084263278414e-05,1.1945119767704719e-05,6.021621417981064e-07,3.5340391074870817e-07,1.5457816649430162e-05,7.2784145182840466e-06,3.0465882088019803e-06,1.64636876920808e-07,9.634213921869466e-08,6.272851769308831e-10,4.4940783988213927e-10,3.059560099975311e-06,1.2614924585304265e-06,5.052247439229366e-07,1.4157138715028598e-08,7.6689420799509e-09,2.0429507873371543e-07,0.0031530863870507793
95.0,0.0010095020930499657,0.00023952288707463333,9.814216845487133e-05,3.894863028466902e-05,5.954574423376846e-05,2.8260081423378843e-05,1.1906546514132408e-05,5.996874750795266e-07,3.518340293265443e-07,1.543208590484464e-05,7.258752644408043e-06,3.0366805304426213e-06,1.6395198137124008e-07,9.590799334530688e-08,6.24904272799325e-10,4.478004426053213e-10,3.0543481621039438e-06,1.258102457395594e-06,5.035933363210777e-07,1.4097764651577326e-08,7.633959536008943e-09,2.039258184561693e-07,0.003147581157938755
95.05000000000001,0.0010079896970950492,0.0002391303488848769,9.78863482042335e-05,3.882607784657645e-05,5.944688722077708e-05,2.8184315254766072e-05,1.1868113060071686e-05,5.972242040226836e-07,3.502718365387795e-07,1.540639765647358e-05,7.239151696307413e-06,3.0268080570780523e-06,1.6327056962176086e-07,9.547625711974585e-08,6.226044135346831e-10,4.4625862845126717e-10,3.049148358194112e-06,1.2547290671629466e-06,5.01970829260281e-07,1.403872681908879e-08,7.59923634595212e-09,2.0355800732866265e-07,0.0031420874084959996
95.10000000000001,0.0010064797614673115,0.00023873847471734004,9.763130241628283e-05,3.870395774376698e-05,5.934819611014424e-05,2.8108784930392144e-05,1.1829818848119503e-05,5.947722707535432e-07,3.487172913146268e-07,1.5380751810573833e-05,7.2196115118181095e-06,3.0169707083024066e-06,1.625926652827542e-07,9.504695490425918e-08,6.203810445800532e-10,4.4477844769480233e-10,3.043961426232933e-06,1.2513720057527012e-06,5.003570776236106e-07,1.3980068584766384e-08,7.56480738393237e-09,2.0319186701183917e-07,0.0031366051122165245
95.15,0.0010049722821231614,0.00023834726364320013,9.737702845560494e-05,3.8582268299189016e-05,5.924967069617962e-05,2.8033489626362946e-05,1.1791663323277998e-05,5.923316177184599e-07,3.4717035282073296e-07,1.5355148276948413e-05,7.200131934366024e-06,3.0071684106078962e-06,1.6191828939057062e-07,9.462010875371872e-08,6.18229368565001e-10,4.4335578334595476e-10,3.0387880690978597e-06,1.2480309591747356e-06,4.987519255859282e-07,1.3921827893794491e-08,7.530702024068217e-09,2.0282756982850322e-07,0.00313113424241472
