Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(1),J_total_Sb_relativistic
25.200000000000003,0.008516786949497694,0.001374658193658972,0.0045853879012626554,0.004099530293644867,0.00027766151821708205,0.0011834150749890626,0.001096644271911471,0.0002914280805297993,0.00026889318240626384,6.010330822168522e-05,0.00023665133858977354,0.000218959604330069,4.905981752656194e-05,4.49894437389074e-05,7.027229370570682e-06,1.66813933324594e-05,1.4368255396899557e-05,0.05743689809831893
25.25,0.00849793561694197,0.0013746482180737338,0.004555513757285076,0.004070955385524087,0.00027703807854267005,0.001176289095374458,0.0010893987387672489,0.00028778740583255714,0.00026548004822505124,5.988297875927356e-05,0.00023526761707664073,0.00021754174417581155,4.844383437776094e-05,4.4415361807748306e-05,6.999272058150055e-06,1.6584408362680875e-05,1.4275684168172656e-05,0.057130474664024135
25.3,0.008479104802401969,0.0013746414472046507,0.004525826801964621,0.004042573479975418,0.000276438479275543,0.0011691945152388955,0.0010821916018305467,0.0002841953316509893,0.00026211310553874155,5.967017324317718e-05,0.00023388904458455622,0.00021613066400311598,4.7836099110967704e-05,4.384907644780314e-05,6.972251369026113e-06,1.648777270297302e-05,1.4183548535133078e-05,0.05682611592270938
25.35,0.008460294622211229,0.0013746372382485038,0.00449632608418378,0.0040143834726123475,0.0002758620673452819,0.0011621314310763383,0.0010750228609794244,0.0002806511734535419,0.00025879169558851113,5.9464700494268634e-05,0.0002325156627452216,0.000214726383239852,4.723649561955242e-05,4.329047642841327e-05,6.946144194704057e-06,1.639146266597082e-05,1.4091814925229744e-05,0.05652380521697625
25.400000000000002,0.008441505191774517,0.0013746349633934165,0.004467010653700887,0.003986384261643544,0.000275308202024043,0.0011550999338625814,0.0010678925113284722,0.0002771542567606773,0.0002555151694062626,5.926637290036849e-05,0.00023114751172729136,0.00021332892000864686,4.664490948599685e-05,4.273945215973761e-05,6.920928297765941e-06,1.6295464074402366e-05,1.4000462025090468e-05,0.056223526071840974
25.450000000000003,0.008422736625569867,0.0013746340095885708,0.004437879561225305,0.00395857474793802,0.0002747762547460245,0.0011481001091542347,0.0010608005433321685,0.00027370391699303254,0.0002522828876648752,5.907500636404159e-05,0.00022978463026013685,0.00021193829115264418,4.6061227957851954e-05,4.219589566932774e-05,6.896581966626314e-06,1.6199779033554915e-05,1.3909489584063542e-05,0.05592526221490086
25.5,0.008403989037150648,0.001374633778316452,0.00440893185849115,0.003930953835088749,0.000274265608928711,0.0011411320371866283,0.001053746942886792,0.00027029949932189096,0.0002490942205307687,5.8890420250889366e-05,0.00022842705565741332,0.00021055451226094317,4.54853399239736e-05,4.165970057896759e-05,6.873083633319696e-06,1.6104426468692043e-05,1.381891916278109e-05,0.05562899757591841
25.55,0.008385262539147637,0.0013746336853676117,0.004380166598329563,0.003903520429474728,0.0002737756597959012,0.0011341957929706346,0.0010467316914308943,0.00026694035852193134,0.0002459485475187452,5.8712437338341746e-05,0.00022707482384042195,0.00020917759769371476,4.491713589078644e-05,4.1130762081443585e-05,6.850411597842011e-06,1.6009436213602486e-05,1.372878656149799e-05,0.05533471626541396
25.6,0.008366557243271138,0.0013746331606179392,0.004351582834739572,0.003876273440321557,0.0002733058142025243,0.001127291446388413,0.0010397547660443473,0.0002636258588262246,0.00024284525734907713,5.8540883764951566e-05,0.0002257279693612628,0.00020780756060699153,4.435650795842818e-05,4.0608976917041004e-05,6.82854396094763e-06,1.5914838890394366e-05,1.3639128825408324e-05,0.0550424025398466
25.650000000000002,0.008347873260313096,0.0013746316478084246,0.004323179622957521,0.0038492117797605052,0.00027285549046124764,0.001120419062288066,0.001032816139545966,0.0002603553737834396,0.00023978374780680384,5.83755889801936e-05,0.00022438652542577285,0.00020644441297712498,4.380334979679173e-05,4.0094243349780444e-05,6.807458787666901e-06,1.5820655403898716e-05,1.3549970752496076e-05,0.054752040765999085
25.700000000000003,0.008329210700149258,0.0013746286043274049,0.004294956019525117,0.0038223343628861184,0.00027242411817087923,0.0011135787005772115,0.0010259157805897212,0.0002571282861172288,0.00023676342560320578,5.821638569477015e-05,0.00022305052391624874,0.00020508816562490656,4.325755662165295e-05,3.9586461143636274e-05,6.7871344371094825e-06,1.5726889992654923e-05,1.346131596142546e-05,0.0544636153973823
25.75,0.008310569671741331,0.0013746235009952773,0.004266911082356095,0.0037956401078123735,0.0002720111380465666,0.0011067704163154684,0.0010190536537595506,0.00025394398758776034,0.0002337837062394228,5.8063109831424415e-05,0.00022171999541395308,0.00020373882823934882,4.271902517117409e-05,3.908553153912022e-05,6.767549932966474e-06,1.563352941279687e-05,1.337314580088243e-05,0.05417711097084473
25.8,0.008291950283139178,0.0013746158218516673,0.0042390438708015165,0.003769127935727398,0.0002716160017517931,0.0010999942598058554,0.0010122297196627746,0.0002508018788553632,0.0002308440138721825,5.7915600476262494e-05,0.00022039496922140436,0.00020239640940112482,4.2187653683065266e-05,3.859135723060919e-05,6.748685235494782e-06,1.5540548532538738e-05,1.3285426428676467e-05,0.05389251212399575
25.85,0.008273352641483031,0.0013746050639450382,0.0042113534457137395,0.0037427967709467978,0.0002712381717321728,0.0010932502766851072,0.001005443935022134,0.00024770136934625694,0.00022794378118160983,5.77736998305848e-05,0.0002190754733844521,0.00020106091660566843,4.166334187256559e-05,3.8103842344640584e-05,6.730521313484825e-06,1.5447920265037012e-05,1.3198121400957637e-05,0.053609803626437455
25.900000000000002,0.008254776853005722,0.001374590737124728,0.004183838869509038,0.0037166455409655768,0.00027087712105104185,0.0010865385080129017,0.0009986962527664504,0.00024464187712033104,0.00022508244924108212,5.763725316322709e-05,0.0002177615347141357,0.00019973235628593694,4.114599091121215e-05,3.76228924191448e-05,6.713039988875554e-06,1.5355626217428747e-05,1.3111205164421648e-05,0.05332897041289801
25.950000000000003,0.00823622302303493,0.0013745723638353986,0.004156499206228925,0.0036906731765086994,0.00027053233322684713,0.0010798589903600066,0.000991986622119928,0.0002416228287409459,0.00022225946738910137,5.750610876341164e-05,0.00021645317880832703,0.0001984107338348429,4.063550340617614e-05,3.7148414383332976e-05,6.6962236095995874e-06,1.5263664207759075e-05,1.3024672581577696e-05,0.05304999760580897
26.0,0.008217691255995465,0.0013745494789138845,0.004129333521600172,0.0036648786115803006,0.00027020330207232863,0.0010732117558953436,0.0009853149886901028,0.00023864365914672402,0.00021947429310315207,5.738011789410878e-05,0.00021515043007315425,0.00019709605362736103,4.0131783379830256e-05,3.668031653780303e-05,6.680054667654912e-06,1.5172049950560369e-05,1.2938541088545021e-05,0.0527728705187569
26.05,0.008199181655411539,0.0013745216293884251,0.004102340883093546,0.00363926078351156,0.00026988953153549405,0.0010665968324719715,0.0009786812945544489,0.00023570381152530114,0.0002167263918755131,5.725913474590893e-05,0.0002138533117442033,0.0001957883190423161,3.963473624922028e-05,3.62185085344346e-05,6.664515497505887e-06,1.5080812312680053e-05,1.2852844744283834e-05,0.052497574639137894
26.1,0.008180694323909098,0.0013744883742802657,0.004075520359981296,0.003613818633007282,0.0002695905355423821,0.0010600142437119976,0.0009720854783456615,0.00023280273718901014,0.00021401523709099686,5.714301639140563e-05,0.00021256184590749433,0.0001944875324838591,3.914426880524712e-05,3.576290135581428e-05,6.649588159209895e-06,1.4989983839246147e-05,1.2767622330577359e-05,0.052224095595780465
26.150000000000002,0.00816222936321814,0.0013744492844076134,0.004048871023393376,0.0035885511041911684,0.0002693058378416105,0.0010534640090904105,0.0009655274753356172,0.00022993989545246489,0.00021134030990658243,5.703162274008938e-05,0.00021127605352022765,0.0001931936954026338,3.866028919157505e-05,3.531340729420564e-05,6.635254543489671e-06,1.4899589923280334e-05,1.268290376516089e-05,0.05195241912262018
26.200000000000003,0.008143786874175062,0.001374403942191931,0.004022391946372443,0.003563457144649827,0.0002690349718507048,0.0010469461440178462,0.0009590072175180285,0.00022711475351201864,0.00020870109913291614,5.692481649375244e-05,0.00020999595443129762,0.0001919068083166382,3.818270688349732e-05,3.486993993035849e-05,6.621496657271719e-06,1.4809640445277264e-05,1.2598699638850219e-05,0.05168253103080971
26.25,0.00812536695672504,0.0013743519414665547,0.003996082203927642,0.003538535705475528,0.00026877748050420234,0.0010404606599222865,0.0009525246336898057,0.0002243267863270674,0.00020609710111765052,5.682246310240442e-05,0.00020872156740157208,0.0001906268708317816,3.77114326671291e-05,3.443241411263473e-05,6.6082969859621255e-06,1.47201267965214e-05,1.2514997510827849e-05,0.05141441719852216
26.3,0.008106969709924394,0.001374292887287619,0.003969940873087173,0.0035137857413077168,0.0002685329161035263,0.0010340075643296947,0.0009460796495311318,0.00022157547650316947,0.00020352781963059216,5.672443072069795e-05,0.00020745291012393683,0.00018935388166213803,3.7246378619312384e-05,3.400074593694942e-05,6.595638804010811e-06,1.4631025284475625e-05,1.2431766174486377e-05,0.051148063581404675
26.35,0.008088595231943012,0.0013742263957472742,0.003943967032949703,0.003489206210373329,0.000268300840168624,0.0010275868609435975,0.0009396721876842731,0.00021886031417695683,0.00020099276575063346,5.66305901648639e-05,0.00020618999924310846,0.00018808783864989793,3.678745808849979e-05,3.357485272787621e-05,6.583506325501517e-06,1.454230570611906e-05,1.2348966340690909e-05,0.050883456239487174
26.400000000000002,0.008070243620066758,0.0013741520937891785,0.003918159764734583,0.003464796074525891,0.0002680808232913621,0.0010211985497236107,0.0009333021678311242,0.00021618079690280723,0.0001984914577544374,5.6540814870154633e-05,0.00020493285037521638,0.00018682873878501845,3.633458567666937e-05,3.315465302099264e-05,6.571884643418295e-06,1.4453942130197775e-05,1.2266564033800493e-05,0.05062058137082139
26.450000000000003,0.008051914970699917,0.00137406961902625,0.0038925181518309144,0.0034405542992834506,0.0002678724449906725,0.0010148426269629182,0.0009269695067695106,0.0002135364295412532,0.00019602342100685083,5.645498084879409e-05,0.00020368147812715984,0.00018557657822457723,3.58876772220857e-05,3.2740066546236933e-05,6.560759479432945e-06,1.4365922218144914e-05,1.2184542145452592e-05,0.0503594253399959
26.5,0.008033609379367647,0.0013739786195606644,0.0038670412798454904,0.0034164798538653444,0.00026767529356944126,0.0010085190853647106,0.0009206741184882558,0.0002109267241491007,0.00019358818785301886,5.6372966648432714e-05,0.00020243589611574364,0.00018433135231183425,3.544664978253685e-05,3.2331014211809605e-05,6.550116830085917e-06,1.4278251941504911e-05,1.2102906269351063e-05,0.05009997469153406
26.55,0.008015326940718456,0.001373878753806075,0.0038417282366495914,0.0033925717112278167,0.000267488965973132,0.0010022279141175842,0.0009144159142410254,0.00020835119987123066,0.00019118529751217328,5.629465331110515e-05,0.00020119611698659563,0.00018309305559500845,3.5011421618606985e-05,3.192741808806122e-05,6.53994262851664e-06,1.419095412149774e-05,1.2021682891093649e-05,0.04984221614333237
26.6,0.007997067748526689,0.0013737696903120488,0.003816578112424696,0.0033688288480985293,0.0002673130676501365,0.0009959690989699145,0.0009081948026189654,0.00020580938283406048,0.0001888142959730717,5.6219924332688554e-05,0.00019996215243286996,0.0001818616818457783,3.458191217661492e-05,3.152920139089324e-05,6.530222533075331e-06,1.4104061295628759e-05,1.1940910580718462e-05,0.0495861365620158
26.650000000000002,0.007978831895695034,0.0013736511075906907,0.0037915899997070777,0.0033452502450099443,0.000267147212413843,0.0009897426223032001,0.0009020106896221405,0.0002033008060406364,0.00018647473589105838,5.6148665622858994e-05,0.00019873401321373544,0.00018063722407751312,3.4158042071038365e-05,3.113628846443646e-05,6.520941909231669e-06,1.4017605312306206e-05,1.1860627170857662e-05,0.04933172292812487
26.700000000000003,0.00796061947425705,0.00137352269394545,0.003766762993431333,0.0033218348863316284,0.00026699102230641334,0.0009835484632043927,0.0008958634787297897,0.00020082500926733507,0.00018416617648672447,5.608076546554366e-05,0.0001975117091726494,0.00017941967456324359,3.373973306649786e-05,3.074860476309285e-05,6.512086005545994e-06,1.3931607125960511e-05,1.1780857208829024e-05,0.049078962302370396
26.75,0.0079424305753797,0.0013733841473020825,0.0037420961909728438,0.003298581760301481,0.00026684412746425966,0.0009773865975372137,0.0008897530709694114,0.00019838153896214848,0.00018188818344614177,5.60161144798663e-05,0.00019629524925541495,0.00017820902485337752,3.332690805961082e-05,3.0366076833328525e-05,6.503640260628549e-06,1.3846070157440127e-05,1.1701603814218621e-05,0.048827841803694046
26.8,0.007924265289365904,0.0013732351750417586,0.003717588692189179,0.003275489859055901,0.00026670616598521035,0.0009712569980124661,0.0008836793649846871,0.0001959699481445274,0.00017964032882264493,5.595460558158357e-05,0.000195084641528018,0.00017700526579316435,3.291949106116922e-05,2.9988632295792972e-05,6.4955906368797534e-06,1.3760979363090781e-05,1.1622847543896654e-05,0.04857834860582049
26.85,0.007906123705657115,0.0013730754938362968,0.003693239599460485,0.0032525581786589275,0.00026657678379735593,0.0009651596342573521,0.0008776422571022648,0.00019358979630676202,0.00017742219094014057,5.589613394500983e-05,0.00019387989319424292,0.0001758083875399113,3.251740717909416e-05,2.9616199828347204e-05,6.487923870891739e-06,1.367630626387595e-05,1.1544552532091921e-05,0.0483304699528561
26.900000000000002,0.007888005912835902,0.001372904829485505,0.003669048017728827,0.0032297857191303436,0.00026645563452956384,0.0009590944728837971,0.0008716416413974045,0.00019124064931687297,0.00017523335429791615,5.584059696542798e-05,0.00019268101061306183,0.0001746183795799499,3.212058260246598e-05,2.9248709150395695e-05,6.480627560252976e-06,1.3592018265002772e-05,1.1466677837070688e-05,0.04808419318836978
26.950000000000003,0.007869911998628548,0.0013727229167566151,0.003645013054536544,0.0032071714844727818,0.0002663423793836514,0.0009530614775557917,0.0008656774097585063,0.00018892207932299203,0.0001730734094769279,5.5787894221983875e-05,0.0001914879993157977,0.0001734352307453523,3.17289445866647e-05,2.8886091008586546e-05,6.4736900611967384e-06,1.3508089259368655e-05,1.1389190322816474e-05,0.04783950578822008
27.0,0.00785184204990767,0.0013725294992257917,0.003621133820063601,0.0031847144826978404,0.0002662366870082065,0.00094706060905576,0.0008597494519505312,0.00018663366465920895,0.0001709419530475439,5.573792744106181e-05,0.00019030086402306066,0.0001722589292303956,3.13424214393572e-05,2.8528277163565135e-05,6.467100232675979e-06,1.3424508145830417e-05,1.1312074990817902e-05,0.04759639538637412
27.05,0.00783379615269484,0.001372324329121697,0.0035974094271639598,0.003162413725851216,0.000266138233374044,0.0009410918253499564,0.0008538576556773259,0.00018437498975286092,0.00016883858747871887,5.569060046013826e-05,0.00018911960866145765,0.0001710894626077724,3.096094250683262e-05,2.817520037716135e-05,6.460847110300746e-06,1.3341282584995881e-05,1.1235339535947667e-05,0.04735484978529804
27.1,0.007815774392163239,0.0013721071671710966,0.003573838991401,0.0031402682300368983,0.0002660467016512875,0.0009351550816529076,0.0008480019066428707,0.00018214564503324517,0.00016676292104858065,5.564581919211126e-05,0.00018794423638007914,0.00016992681784454842,3.058443816009664e-05,2.782679439926449e-05,6.454919613340125e-06,1.3258436831878711e-05,1.1159011741295198e-05,0.047114856947412874
27.150000000000002,0.00779777685264031,0.0013718777824464868,0.003550421631081972,0.0031182770154404025,0.00026596178208806325,0.0009292503304908988,0.0008421820886114546,0.00017994522684172958,0.00016471456775640346,5.5603491590102083e-05,0.00018677474956676346,0.00016877098131786678,3.0212839780227384e-05,2.7482993953745365e-05,6.4493063743565025e-06,1.3176004352322912e-05,1.1083130580877336e-05,0.046876404970071055
27.200000000000003,0.007779803617610429,0.0013716359522157272,0.0035271564672915215,0.003096439106351088,0.0002658831718907959,0.0009233775217645165,0.0008363980834667969,0.000177773337343242,0.00016269314723594828,5.556352761272621e-05,0.0001856111498641425,0.00016762193883040292,2.9846079742755742e-05,2.71437347231067e-05,6.443995739620961e-06,1.3094017560274876e-05,1.100773386439487e-05,0.04663948205165538
27.25,0.007761854769717594,0.0013713814617936605,0.0035040426239242896,0.003074753531183564,0.00026581057510609253,0.0009175366028102572,0.0008306497712701266,0.00017562958443911669,0.00016069828467014856,5.552583918983007e-05,0.00018445343818546977,0.00016647967562557293,2.948409140118499e-05,2.68089533319868e-05,6.438975933584463e-06,1.3012497889204683e-05,1.0932846302761489e-05,0.0464040764590938
27.3,0.007743930390768118,0.001371114104395702,0.003481079227716594,0.0030532193224981933,0.000265743702504204,0.0009117275184612046,0.0008249370303172296,0.00017351358168127577,0.0001587296107071193,5.549034018868995e-05,0.00018330161473023137,0.0001653441764024989,2.9126809070101692e-05,2.647858733007258e-05,6.434235330265523e-06,1.2931449262864925e-05,1.0858471672155564e-05,0.04617017650648825
27.35,0.007726030561733347,0.001370833680993382,0.0034582654082772313,0.0030318355170207297,0.0002656822714640497,0.0009059502111067937,0.0008192597371944833,0.0001714249481877278,0.00015678676137747115,5.545694638066953e-05,0.00018215567899954003,0.00016421542533073566,2.877416800854337e-05,2.615257517525603e-05,6.429762743886371e-06,1.285085692900499e-05,1.0784591412125382e-05,0.045937770550953196
27.400000000000002,0.007708155362752384,0.0013705400001718217,0.003435600298117376,0.0030106011556610772,0.00026562600585979456,0.0009002046207516575,0.0008136177668338825,0.0001693633085593599,0.00015486937801290618,5.542557540833219e-05,0.00018101562981130858,0.0001630934060647595,2.8426104404301856e-05,2.583085621789484e-05,6.425547648682291e-06,1.2770691945693427e-05,1.071116997827441e-05,0.045706847006390695
27.450000000000003,0.0076903048731348225,0.001370232877989127,0.003413083032679619,0.002989515283531205,0.0002655746359489642,0.0008944906850735751,0.0008080109925670763,0.000167328292798006,0.00015297710716607747,5.5396146753004445e-05,0.0001798814653152019,0.0001619781017582208,2.808255535964481e-05,2.5513370686796533e-05,6.421580262719755e-06,1.2690919902428871e-05,1.0638165234087825e-05,0.04547739437052687
27.5,0.007672479171363502,0.001369912137837682,0.0033907127503661474,0.0029685769499622275,0.0002655278982620863,0.0008888083394805253,0.0008024392861784257,0.00016531953622577047,0.00015110960053169194,5.5368581702786847e-05,0.00017875318300736374,0.00016086949507795875,2.7743458878582293e-05,2.5200059677100134e-05,6.417851473988607e-06,1.2611511225418943e-05,1.0565540717769318e-05,0.04524940125670138
27.55,0.007654678335097261,0.0013695776103073243,0.003368488592566071,0.0029477852085206552,0.0002654855354938444,0.0008831575171668527,0.0007969025179570935,0.00016333667940558738,0.0001492665148688365,5.5342803321008515e-05,0.00017763077974491574,0.00015976756821777636,2.7408753855398945e-05,2.4890865139716252e-05,6.414352635239746e-06,1.2532449994367303e-05,1.0493276138679838e-05,0.04502285642066982
27.6,0.007636902441173724,0.0013692291330503837,0.003346409703681933,0.002927139117023854,0.00026544729639573156,0.0008775381491685614,0.000791400556748184,0.0001613793680629983,0.0001474475119245103,5.5318736415121924e-05,0.00017651425176022878,0.0001586723029119734,2.707838006383911e-05,2.4585729871562584e-05,6.41107529241285e-06,1.2453738678000927e-05,1.042137303436315e-05,0.0447977487742864
27.650000000000002,0.007619151565612077,0.0013688665506485693,0.0033244752311553825,0.002906637737554698,0.00026541293567019,0.0008719501644177363,0.000785933270002938,0.00015944725300912708,0.00014565225835834144,5.529630750603418e-05,0.00017540359467496511,0.00015758368044863392,2.6752278146175157e-05,2.428459750562907e-05,6.4080109288096705e-06,1.237539741942112e-05,1.0349853969900706e-05,0.044574067381866395
27.700000000000003,0.0076014257836158694,0.0013684897144816848,0.0033026843254920515,0.002886280136475447,0.00026538221386622387,0.0008663934897961084,0.0007805005238280015,0.00015753999006483526,0.00014388042566847176,5.527544479787128e-05,0.00017429880351389431,0.00015650168168266767,2.6430389601461792e-05,2.3987412499992198e-05,6.405150798969614e-06,1.2297458113708416e-05,1.027875556967356e-05,0.044351801440142884
27.75,0.007583725169575822,0.0013680984825981555,0.0032810361402856336,0.0028660653844408647,0.0002653548972764713,0.0008608680501877683,0.000775102183033777,0.000155657239986039,0.00014213169011859073,5.5256078148171806e-05,0.00017319987271848599,0.00015542628704860565,2.6112656772561148e-05,2.3694120125247447e-05,6.402485896167519e-06,1.2219955048695889e-05,1.0208117480397717e-05,0.04413094024754157
27.8,0.0075660497970726414,0.0013676927195873502,0.003259529832241173,0.0028459925564105733,0.0002653307578357224,0.000855373768531037,0.0007697381111818699,0.00015379866839016932,0.0001404057326660998,5.5238139038506296e-05,0.0001721067961602829,0.00015435747657315164,2.5799022831935644e-05,2.3404666450342654e-05,6.40000705590951e-06,1.2142914868449725e-05,1.0137970531985429e-05,0.04391147317156358
27.85,0.007548399738879862,0.0013672722964536788,0.003238164561197598,0.0028260607316606887,0.0002653095730208694,0.0008499105658695078,0.0007644081706316472,0.0001519639456837595,0.00013870223889139128,5.522156054551867e-05,0.00017101956715406065,0.00015329522988749483,2.5489431766629095e-05,2.311899832732439e-05,6.397705157972145e-06,1.206634877665747e-05,1.0068327540424168e-05,0.043693389623485054
27.900000000000002,0.007530775066966676,0.0013668370904924496,0.003216939490149481,0.0028062689937947134,0.0002652911257522756,0.0008444783614022605,0.0007591122225859121,0.00015015274699114003,0.0001370208989282221,5.5206277312385836e-05,0.00016993817847077658,0.00015223952623938782,2.5183828363166512e-05,2.283706337589955e-05,6.395571363061197e-06,1.1990249196578424e-05,9.99917935434577e-06,0.04347667904728825
27.950000000000003,0.007513175852500792,0.001366386985167469,0.003195853785268059,0.002786616430753728,0.00026527520429654885,0.0008390770725332624,0.0007538501271357137,0.00014836475208422563,0.00013536140739516686,5.519222552069149e-05,0.0001688626223503131,0.00015119034450499703,2.488215819321141e-05,2.2558809968854557e-05,6.393597313753278e-06,1.1914591780281979e-05,9.93049717543453e-06,0.043261330925509406
28.0,0.007495602165851292,0.0013659218699903644,0.0031749066159215177,0.0027671021348258827,0.0002652616021707063,0.0008337066149199636,0.000748621743304301,0.00014659964531337703,0.0001337234633281327,5.5179342862710216e-05,0.0001677928905140178,0.00015014766320053133,2.4584367600688818e-05,2.2284187219219296e-05,6.391775243417918e-06,1.1839342124896165e-05,9.862240379214953e-06,0.043047334799840214
28.05,0.007478054076591506,0.0013654416404016152,0.003154097154694545,0.0027477252026551972,0.00026525011804771605,0.0008283669025210931,0.0007434269290902325,0.00014485711553932003,0.00013210677011391887,5.516756851409764e-05,0.00016672897417704114,0.0001491114604936535,2.4290403690745643e-05,2.2013144969651756e-05,6.390097965998967e-06,1.1764465254507093e-05,9.794367554718567e-06,0.042834680300268976
28.1,0.007460531653501892,0.0013649461976532732,0.0031334245774071903,0.0027284847352497016,0.0002652405556634027,0.0008230578476436708,0.0007382655415096567,0.00014313685606610758,0.00013051103542480622,5.515684310698264e-05,0.0001656708640604744,0.0001480817142146796,2.4000214320466316e-05,2.174563378396063e-05,6.388558754800142e-06,1.168993520317336e-05,9.726847657811252e-06,0.04262335717434258
28.150000000000002,0.007443034964572926,0.0013644354486933555,0.0031128880631330017,0.0027093798379889014,0.0002652327237247017,0.0008177793609892364,0.00073313743663777,0.0001414385645751061,0.00012893597115415834,5.514710870345734e-05,0.00016461855040328588,0.00014705840186756693,2.371374809081181e-05,2.1481604940125807e-05,6.3871511495359975e-06,1.1615742050525293e-05,9.65966820479039e-06,0.04241335530825118
28.200000000000003,0.007425564077008006,0.0013639093060518926,0.003092486794216488,0.0026904096206306054,0.00026522643581924996,0.0008125313516993093,0.0007280424696494687,0.000139761943059992,0.00012738129335301975,5.513830876946081e-05,0.00016357202297405708,0.00014604150064069274,2.343095433893088e-05,2.1221010423775516e-05,6.3858687492089556e-06,1.1541894492786505e-05,9.592838285482314e-06,0.04220466473378594
28.25,0.007408119057226358,0.0013633676877286153,0.0030722199562898964,0.002671573197317114,0.00026522151032629755,0.000807313727400089,0.0007229804948592034,0.0001381066977627423,0.00012584672216769556,5.5130388149052344e-05,0.0001625312710825195,0.00014503098741742415,2.3151783129893913e-05,2.0963802920947342e-05,6.384705049131231e-06,1.1468417275606339e-05,9.526385620086928e-06,0.04199727561915259
28.3,0.007390699970865952,0.0013628105170822617,0.003052086738289322,0.0026528696865807787,0.0002652177703289275,0.0008021263942463985,0.0007179513657600482,0.00013647253911060306,0.00012433198177829585,5.5123293039070244e-05,0.0001614962835908938,0.0001440268387864792,2.2876185247059604e-05,2.07099358091461e-05,6.3836533642332375e-06,1.1395344231158149e-05,9.46034852784614e-06,0.041791178246068816
28.35,0.007373306882786435,0.00136223772272149,0.0030320863324701675,0.0026342982113489637,0.00026521504352756926,0.0007969692569648901,0.0007129549350619986,0.00013485918165402258,0.00012283680033823205,5.5116970964172134e-05,0.00016046704892503586,0.00014302903105208124,2.2604112180669782e-05,2.0459363146177414e-05,6.382706853416735e-06,1.1322708861994056e-05,9.394765064133636e-06,0.04158636297931186
28.400000000000002,0.007355939857072062,0.0013616492383973762,0.003012217934421951,0.0026158578989483937,0.0002652131621547924,0.0007918422188965125,0.0007079910547295045,0.00013326634400553168,0.00012136090991464742,5.511137075225279e-05,0.00015944355508539282,0.00014203754024390817,2.2335516114780734e-05,2.0212039656865105e-05,6.381858630014027e-06,1.1250535063882555e-05,9.329662329922725e-06,0.04138282023687595
28.450000000000003,0.007338598957034641,0.0013610450028974845,0.002992480743082478,0.002597547881108919,0.00026521196289136593,0.0007867451820382524,0.0007030595760182541,0.00013169374877955832,0.00011990404642976911,5.510644251023558e-05,0.00015842578965777647,0.00014105234212684128,2.2070349913147787e-05,1.996792071839035e-05,6.381101920366521e-06,1.1178830499283761e-05,9.265048853196267e-06,0.041180540468592805
28.5,0.007321284245216483,0.001360424959941489,0.002972873960751396,0.002579367293966705,0.00026521128678357,0.000781678047084161,0.0006981603495112172,0.0001301411225331615,0.00011846594960316647,5.5102137600233476e-05,0.00015741373982395976,0.0001400734122105188,2.1808567105041413e-05,1.9726962345445137e-05,6.380430222220046e-06,1.1107584362146522e-05,9.200912032273343e-06,0.040979514148601834
28.55,0.007303995783393362,0.0013597890580783337,0.0029533967931031227,0.002561315278066851,0.00026521097916174603,0.0007766407134656696,0.0006932932251539592,0.00012860819570766947,0.00011704636289490087,5.5098408616075864e-05,0.00015640739237210254,0.00013910072575870012,2.155012187208353e-05,1.948912117654116e-05,6.379837418683539e-06,1.1036770057037671e-05,9.13722121309527e-06,0.04077973178321106
28.6,0.007286733632577484,0.0013591372505849116,0.0029340484491991877,0.002543390978365462,0.0002652108895600712,0.0007716330793912097,0.000688458052289239,0.00012709470257120985,0.00011564503344955463,5.509520936019691e-05,0.00015540673370701303,0.00013813425779844762,2.129496903701183e-05,1.9254354462604158e-05,6.379317819321022e-06,1.0966352005773157e-05,9.073935470467266e-06,0.04058118393159922
28.650000000000002,0.00726949785302046,0.0013584694953662482,0.0029148281414999645,0.0025255935442311697,0.0002652108716375435,0.0007666550418851387,0.0006836546796908986,0.00012560038116211586,0.00011426171204112301,5.5092494820881664e-05,0.0001544117498602488,0.000137173983129131,2.1043064054844408e-05,1.9022620058455957e-05,6.378866122184874e-06,1.0896294741110062e-05,9.011013974445892e-06,0.04038386123355212
