event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
590144,3,3,22,2013,662.0,386.40976220447993,275.59023779552007,63.29004967542016,597.9988306079656,-63.502948914011775,-17.036886208009854,17.036886208009854
590175,3,3,22,2013,662.0,448.2583961637277,213.7416038362723,50.806852516871196,513.9347491408572,-44.44631086940216,-11.924276802848693,11.924276802848693
590187,3,3,22,2013,662.0,191.59216495191257,470.40783504808746,153.53622815927784,837.877862939876,-132.04938068725832,-35.42686302101163,35.42686302101163
590188,2,2,22,2013,662.0,234.772970433234,427.22702956676596,113.87010558763602,786.8595984384716,-115.9813032717236,-31.116039489325907,31.116039489325907
590191,3,3,22,2013,662.0,386.8192684539096,275.1807315460904,63.200219061328994,597.4600762899149,-63.37146039152407,-17.00160981480935,17.00160981480935
590192,2,2,22,2013,662.0,560.6834872985005,101.3165127014995,30.625433308412774,337.3578083532794,-15.213542745757676,-4.081564730657372,4.081564730657372
590197,2,2,22,2013,662.0,203.3222766211627,458.6777233788373,137.84606239385985,824.107327536728,-127.64372247204655,-34.2448911761201,34.2448911761201
590207,3,3,22,2013,662.0,396.87287665226154,265.12712334773846,61.030859531647764,584.1675561163139,-60.16408547646407,-16.141119359030757,16.141119359030757
590225,2,2,22,2013,662.0,493.9772288394728,168.0227711605272,42.48592778518492,447.15831364839966,-31.56743873157639,-8.469069086483373,8.469069086483373
590243,3,3,22,2013,662.0,215.08611931089024,446.91388068910976,127.14870788552376,810.2327002439546,-123.25535763997328,-33.06755888585904,33.06755888585904
590303,3,3,22,2013,662.0,280.69236602347763,381.30763397652237,92.7852608425123,731.499201914901,-99.38129809131756,-26.662507737691772,26.662507737691772
590309,3,3,22,2013,662.0,341.54112761533327,320.45887238466673,73.99356137097317,655.8979782457327,-78.28442356566936,-21.00253356665254,21.00253356665254
590319,3,3,22,2013,662.0,463.9880272706291,198.01197272937088,47.88796127027148,491.5043700797516,-39.886023466805,-10.700820272364234,10.700820272364234
590323,3,3,22,2013,662.0,642.639169050574,19.36083094942603,12.380616333025241,141.99143917417825,-1.319796357515617,-0.3540815150361962,0.3540815150361962
590331,3,3,22,2013,662.0,643.1168547324269,18.883145267573127,12.22178190417938,140.1966706929923,-1.271542356096106,-0.34113569212049916,0.34113569212049916
590355,3,3,22,2013,662.0,599.9150324713472,62.08496752865278,23.056924033630498,259.4325435678565,-7.428535747282724,-1.992964427367943,1.992964427367943
590360,3,3,22,2013,662.0,217.08383346561865,444.9161665343813,125.59292905257887,807.8698827933518,-122.51318531764142,-32.868445212895224,32.868445212895224
590360,4,3,22,2013,662.0,122.23579927147507,539.7642007285249,86.50869059035522,665.8302974758974,81.33380871845286,21.820637745132736,21.820637745132736
590363,3,3,22,2013,662.0,627.6812287089318,34.318771291068174,16.705300485943486,190.39823399254237,-3.092736795167367,-0.8297347721904842,0.8297347721904842
590375,3,3,22,2013,662.0,539.1088023289958,122.89119767100419,34.50840555851125,375.09569789850866,-20.130834140210812,-5.4008000633718085,5.4008000633718085
590377,3,3,22,2013,662.0,348.1723678265717,313.8276321734283,72.28749645434169,647.4711875076654,-76.05519787718481,-20.404465838520572,20.404465838520572
590378,2,2,22,2013,662.0,522.8722969763455,139.12770302365448,37.38159531891167,401.9262705278425,-24.079309900327512,-6.460116730874639,6.460116730874639
590390,2,2,22,2013,662.0,206.2982878184866,455.70171218151336,134.8367246652293,820.6035625714387,-126.53068212664023,-33.946279189843864,33.946279189843864
590404,3,3,22,2013,662.0,625.3879605045917,36.61203949540834,17.290398555664577,196.87017546107495,-3.4041764290298233,-0.9132893423879034,0.9132893423879034
590409,3,3,22,2013,662.0,579.6320513634197,82.36794863658031,27.087798385790002,301.60295573328733,-11.247070480419431,-3.0174198714430593,3.0174198714430593
590411,3,3,22,2013,662.0,397.64942732214587,264.35057267785413,60.86605911780975,583.1354338981879,-59.91802669554608,-16.075105488451964,16.075105488451964
590411,4,3,22,2013,662.0,228.06672857378402,433.933271426216,117.7849566226466,794.3667725371984,-118.04293205427994,-31.669143487994234,31.669143487994234
590436,3,3,22,2013,662.0,570.3511745446534,91.64882545534658,28.840688319352115,319.47520565494494,-13.145476181298697,-3.5267335719188,3.5267335719188
590462,4,2,22,2013,662.0,625.0876438240648,36.9123561759352,17.365915212097466,197.70399485424787,-3.445660191457224,-0.9244188119958856,0.9244188119958856
590463,2,2,22,2013,662.0,318.72104707016285,343.27895292983715,80.29227883398377,684.5953411109233,-86.0652155368631,-23.09000304150988,23.09000304150988
590468,3,3,22,2013,662.0,589.9982827105518,72.00171728944815,25.068847477186377,280.6596611533299,-9.23554583437944,-2.477758059113758,2.477758059113758
590472,3,3,22,2013,662.0,411.7247641493441,250.27523585065592,57.941562611058956,564.2857778816134,-55.5012641956293,-14.890154530965262,14.890154530965262
590489,3,3,22,2013,662.0,524.7321555111325,137.26784448886747,37.0534642942543,398.9108909948957,-23.6170060934236,-6.336087571812802,6.336087571812802
590516,3,3,22,2013,662.0,216.63901964188724,445.3609803581128,125.93420312046369,808.3961614608232,-122.67836080528845,-32.912759312248404,32.912759312248404
590519,3,3,22,2013,662.0,225.5267874578695,436.4732125421305,119.5972227622187,797.8618533137812,-119.38652848485158,-32.02961020471526,32.02961020471526
590522,3,3,22,2013,662.0,211.63583275138163,450.3641672486184,129.9873250592769,814.3089587347943,-124.53927908566334,-33.41201570155534,33.41201570155534
590543,3,3,22,2013,662.0,189.1344985345319,472.8655014654681,158.41511836542873,840.755192744656,-132.9761347648938,-35.67549720310078,35.67549720310078
590547,4,2,22,2013,662.0,376.8497659320391,285.1502340679609,65.42232083676095,610.5191017314353,-66.59090119449733,-17.86533736686287,17.86533736686287
590569,3,3,22,2013,662.0,280.79587985505947,381.20412014494053,92.7467639263886,731.3729287980418,-99.34449613093562,-26.652634325165565,26.652634325165565
590593,3,3,22,2013,662.0,520.8716335874517,141.1283664125483,37.73443009614123,405.1544133044339,-24.579404163456637,-6.594284501031995,6.594284501031995
590593,4,3,22,2013,662.0,190.7337154947743,471.2662845052257,152.42826788547845,835.7483537661099,-129.72874375478972,-34.80427103080172,34.80427103080172
590597,4,2,22,2013,662.0,661.4089220736709,0.5910779263291488,2.1282906496292253,24.585152537121104,-0.007079162201589408,-0.00189923275909336,0.00189923275909336
590633,4,2,22,2013,662.0,497.44552441248885,164.55447558751115,41.87046469242514,441.87384031820704,-30.63975985501242,-8.220186794749239,8.220186794749239
590636,4,2,22,2013,662.0,437.6807274653397,224.31927253466029,52.815295184439904,528.7465778091504,-47.58295289868289,-12.765790689085334,12.765790689085334
590674,4,2,22,2013,662.0,456.0087801758758,205.9912198241242,49.359435305084816,502.94627968007313,-42.18336559797463,-11.31716261770322,11.31716261770322
590682,3,3,22,2013,662.0,496.221298547225,165.778701452775,42.08755945227523,443.7432245595814,-30.96635051168988,-8.307806156520096,8.307806156520096
590685,3,3,22,2013,662.0,213.99062645523586,448.0093735447641,128.028130683703,811.52757309058,-123.66272495163568,-33.176849409407055,33.176849409407055
590688,3,3,22,2013,662.0,606.5488256216865,55.45117437831345,21.65353213672108,244.42956464186233,-6.28956620055161,-1.687396026311138,1.687396026311138
590700,3,3,22,2013,662.0,637.5587519492302,24.441248050769786,13.973236551187634,159.92584791785626,-1.867494629965554,-0.5010207250040387,0.5010207250040387
590706,3,3,22,2013,662.0,227.9895131208218,434.0104868791782,117.99695922446085,794.9357673225932,-118.47759549973792,-31.785757153748186,31.785757153748186
590713,3,3,22,2013,662.0,189.82034587150466,472.1796541284954,156.94241697307416,839.9525004073633,-132.7173836098655,-35.60607815942176,35.60607815942176
590730,4,2,22,2013,662.0,407.009136018196,254.990863981804,58.90863459342653,570.6316218222637,-56.97176807908761,-15.284668608805008,15.284668608805008
590738,3,3,22,2013,662.0,650.8006427920869,11.199357207913067,9.349170911641078,107.56925329181583,-0.582885831379177,-0.15637950286237975,0.15637950286237975
590743,3,3,22,2013,662.0,206.7660307474983,455.2339692525017,134.385737451136,820.0524927877431,-126.35592000143734,-33.89939313980258,33.89939313980258
590743,4,3,22,2013,662.0,117.83166805974331,544.1683319402567,38.360659971952224,574.2808210976757,197.065238335571,52.86963989063926,52.86963989063926
590754,3,3,22,2013,662.0,611.8539571591704,50.14604284082964,20.48942011891429,231.87016211136114,-5.422250692638374,-1.4547083186147842,1.4547083186147842
590758,4,2,22,2013,662.0,229.69711972422027,432.3028802757797,116.92104946371002,792.9050267946993,-117.84818582241407,-31.61689600266516,31.61689600266516
590772,3,3,22,2013,662.0,201.7941754892407,460.20582451075927,139.4973669796044,825.904807054013,-128.21598558093862,-34.398420762288424,34.398420762288424
590782,2,2,22,2013,662.0,465.3950972956859,196.6049027043141,47.63026528448888,489.4724402175202,-39.484408102229,-10.593072909719158,10.593072909719158
590789,3,3,22,2013,662.0,548.8798745394835,113.12012546051653,32.7629507609009,358.3359937307127,-17.854634206723755,-4.790129851725275,4.790129851725275
590801,3,3,22,2013,662.0,456.50315504904336,205.49684495095664,49.26773995330288,502.24125760589715,-42.040060092804715,-11.278715905758123,11.278715905758123
590801,4,3,22,2013,662.0,262.0193107255441,399.9806892744559,48.170268679448455,524.9140835804419,126.9212176481632,34.05105399722143,34.05105399722143
590802,3,3,22,2013,662.0,556.2083530204106,105.79164697958936,31.44040537154966,345.4138172656154,-16.200339108405593,-4.34630735487275,4.34630735487275
590803,3,3,22,2013,662.0,335.4000954613532,326.5999045386468,75.62002235297895,663.6654941273943,-80.36185894907028,-21.55987823862077,21.55987823862077
590808,3,3,22,2013,662.0,332.9755873846742,329.0244126153258,76.27524375299471,666.7228033572151,-81.1854238962031,-21.78082832880015,21.78082832880015
590817,4,2,22,2013,662.0,600.1910232884834,61.80897671151661,22.999555192927794,258.82231174635166,-7.379995242256244,-1.979941739843065,1.979941739843065
590827,3,3,22,2013,662.0,354.29332249635223,307.70667750364777,70.75568211190725,639.6553392167573,-74.01073888925369,-19.855968237543177,19.855968237543177
590832,3,3,22,2013,662.0,603.3775253489306,58.62247465106941,22.33101324174418,251.69154898528762,-6.826742397738149,-1.8315123217214637,1.8315123217214637
590835,3,3,22,2013,662.0,287.64358296064563,374.35641703935437,90.26348234981299,723.0035747461931,-96.91647163069004,-26.00123186546315,26.00123186546315
590835,5,2,22,2013,662.0,187.68567543239848,474.3143245676015,127.79460245753624,791.047574147397,-89.12676649591671,-23.91137112285753,23.91137112285753
590844,3,3,22,2013,662.0,303.89381774158915,358.10618225841085,84.81355986759561,703.0105087182643,-91.20721206146973,-24.469523381428704,24.469523381428704
590845,3,3,22,2013,662.0,507.1471091594983,154.8528908405017,40.15465296058222,426.8942897970773,-28.085501253432867,-7.5349176240235405,7.5349176240235405
590846,2,2,22,2013,662.0,205.23256813023374,456.76743186976626,135.88558969695987,821.8587509023683,-126.92904397186646,-34.05315368217527,34.05315368217527
590862,2,2,22,2013,662.0,587.6080919553755,74.39190804462453,25.54109153744888,285.5915331899154,-9.688651736885074,-2.599319558747719,2.599319558747719
590871,3,3,22,2013,662.0,646.2578642953865,15.742135704613474,11.128339783108732,127.81331389492101,-0.9693063701108053,-0.2600503222399662,0.2600503222399662
590871,4,3,22,2013,662.0,307.93509124908945,354.06490875091055,75.7796571822924,657.9622983226753,-54.000091989904284,-14.487412603465245,14.487412603465245
590876,4,2,22,2013,662.0,293.37215337369474,368.62784662630526,88.27568386514142,715.9771958321892,-94.89526097384946,-25.458971442098594,25.458971442098594
590889,3,3,22,2013,662.0,199.16279000218702,462.837209997813,142.5451839006295,828.9975287003011,-129.20260106763567,-34.66311486020628,34.66311486020628
590898,3,3,22,2013,662.0,469.1144257719804,192.8855742280196,46.951474264390846,484.08003585745723,-38.42796799998203,-10.309645917502918,10.309645917502918
590921,3,3,22,2013,662.0,324.547109549441,337.452890450559,78.61485030716196,677.3112812190617,-84.06305991329383,-22.552854797013943,22.552854797013943
590922,3,3,22,2013,662.0,506.8811622640631,155.1188377359369,40.20160191481825,427.3089840239836,-28.154703693441476,-7.553483597980747,7.553483597980747
590926,3,3,22,2013,662.0,231.9773737649163,430.0226262350837,115.52435115490624,790.1908918970458,-117.00876555337867,-31.391692168058707,31.391692168058707
590928,3,3,22,2013,662.0,418.5925093516771,243.4074906483229,56.5542864458411,554.9857037059331,-53.376758608160934,-14.320181631108428,14.320181631108428
590928,4,3,22,2013,662.0,281.8656412798942,380.1343587201058,24.40285005765366,421.7129048899389,249.76179056722916,67.00733238017834,67.00733238017834
590929,3,3,22,2013,662.0,610.2349117702556,51.76508822974438,20.849099993968952,235.76138717427762,-5.682676759871953,-1.5245767160504033,1.5245767160504033
590930,3,3,22,2013,662.0,550.2081173383176,111.7918826616824,32.524226885367355,356.01753524647967,-17.551356443843236,-4.70876498877046,4.70876498877046
590932,3,3,22,2013,662.0,277.61158349378934,384.38841650621066,93.94481842489702,735.2540910778745,-100.47792903865307,-26.956717329237446,26.956717329237446
590939,3,3,22,2013,662.0,534.7804629466146,127.21953705338535,35.27680808273649,382.3648782747269,-21.163728926298507,-5.677910201347463,5.677910201347463
590960,3,3,22,2013,662.0,424.703245639275,237.296754360725,55.33959891947698,546.650267794566,-51.503891647567194,-13.817719590588347,13.817719590588347
590962,2,2,22,2013,662.0,205.30365975780407,456.6963402421959,135.81466890810114,821.7750369292792,-126.90246248654499,-34.04602226940773,34.04602226940773
590971,3,3,22,2013,662.0,610.4642384356761,51.535761564323934,20.79840009486072,235.21345771616438,-5.6455578644220585,-1.5146182746116732,1.5146182746116732
590975,3,3,22,2013,662.0,546.130654820851,115.86934517914904,33.25585329263435,363.10318551365333,-18.48710379403624,-4.959811930641963,4.959811930641963
590983,3,3,22,2013,662.0,416.4465422540635,245.5534577459365,56.985173113333815,557.8992732750194,-54.03839742476635,-14.497689375584553,14.497689375584553
591009,3,3,22,2013,662.0,639.135599591817,22.864400408182973,13.496044695023015,154.5643819862643,-1.6909813079680815,-0.453664855198043,0.453664855198043
591014,3,3,22,2013,662.0,214.40850134786206,447.59149865213794,127.69038543745182,811.0337141812815,-123.50730334215214,-33.135152128881984,33.135152128881984
591028,2,2,22,2013,662.0,334.8854010067705,327.1145989932295,75.75848185015052,664.3149613968934,-80.53653310748379,-21.606740688495346,21.606740688495346
591028,3,2,22,2013,662.0,236.27800169534,425.72199830466,134.3258747042205,844.1913784331858,-164.40063725166817,-44.10621864464266,44.10621864464266
591032,3,3,22,2013,662.0,443.0515756133839,218.94842438661613,51.790437472482544,521.251594680475,-45.98349024064121,-12.336678911364338,12.336678911364338
591036,3,3,22,2013,662.0,432.7201365218971,229.27986347810293,53.77182840205413,535.623726547897,-49.0724676306272,-13.165405091680269,13.165405091680269
591065,3,3,22,2013,662.0,611.865509327482,50.13449067251804,20.486838941822917,231.84220351160533,-5.4204062585123145,-1.4542134846761838,1.4542134846761838
591067,3,3,22,2013,662.0,518.3076731720529,143.6923268279471,38.186471998099854,409.2685298897522,-25.224479812213875,-6.767348596658746,6.767348596658746
591069,3,3,22,2013,662.0,610.2343838542404,51.76561614575962,20.849216614465256,235.76264731053843,-5.682762296051005,-1.524599664120912,1.524599664120912
591085,3,3,22,2013,662.0,313.0497208442866,348.9502791557134,81.97665341121544,691.6593973252882,-88.02420460281498,-23.615570347754986,23.615570347754986
