r,R1s,R2s,R2p
0.096005798639932,15.672873396053625,3.2237263415898423,0.44360369713152886
0.09900594859742988,15.400488802741577,3.159700744007031,0.4537199917551892
0.10200609855492775,15.133050336413254,3.0966512048454478,0.46365308416766265
0.10500624851242563,14.870463363663745,3.0345620270749696,0.4734061613662495
0.10800639846992349,14.612635119913547,2.973417772164844,0.4829823451237688
0.11100654842742137,14.359474675821142,2.913203257619846,0.49238469348382596
0.11400669838491925,14.110892903896152,2.8539035543627302,0.5016162022202738
0.11700684834241712,13.866802445347604,2.7955039839801383,0.510679806261731
0.120006998299915,13.627117677198772,2.737990115847927,0.5195783810820013
0.12300714825741288,13.391754679696772,2.681347764150684,0.5283147440572117
0.12600729821491075,13.16063120404229,2.6255629848091115,0.5368916557904779
0.1290074481724086,12.933666640461974,2.5706220723279327,0.5453118214048748
0.1320075981299065,12.710781986643797,2.516511556576037,0.5535778918054799
0.13500774808740437,12.491899816552996,2.463218199509662,0.5616924649112341
0.13800789804490224,12.276944249644403,2.4107289918485715,0.5696580868573502
0.14100804800240013,12.065840920484707,2.3590311497144483,0.5774772531689762
0.144008197959898,11.858516948796556,2.3081121112399243,0.5851524099068119
0.14700834791739587,11.654900909934529,2.2579595331560687,0.5926859547853528
0.15000849787489376,11.454922805801516,2.208561287365434,0.6000802382644219
0.15300864783239163,11.258514036212622,2.1599054575072434,0.6073375646146378
0.1560087977898895,11.065607370712202,2.1119803355207023,0.6144601929574454
0.15900894774738739,10.876136920848655,2.0647744182119045,0.6214503382803236
0.16200909770488525,10.690038112910194,2.0182764038293644,0.6283101724277739
0.16500924766238312,10.507247661123975,1.9724751886526788,0.635041825068669
0.168009397619881,10.327703541319858,1.9273598635985154,0.6416473846405388
0.17100954757737888,10.151344965059339,1.8829197108476199,0.6481288992713462
0.17400969753487674,9.97811235422922,1.8391442004962628,0.6544883776792995
0.1770098474923746,9.807947316099003,1.7960229872351807,0.6607277900512338
0.1800099974498725,9.640792618840237,1.753545907058725,0.6668490689000754
0.18301014740737037,9.47659216750548,1.7117029740067116,0.6728541099018991
