Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_total_Sb_relativistic
11.0,0.013755664295946646,0.013371638615465918,0.021769034738597964,0.022130061278749648,0.007902821527743985,0.0038474312104815507,0.003577226430368547,0.015032233307665455,0.014734087701680054,0.0018881258507205119,0.0014121118812697678,0.0011982826659096616,0.0022622507621615794,0.0022272127267888983,0.00024235667853758416,0.00013266998554862033,0.00010421681851935881,0.40742016355589705
11.05,0.013740191382216452,0.013211711209411302,0.021698478491277283,0.022050505598875423,0.007859285386343994,0.003782969846000281,0.003526879361954891,0.014839436016110867,0.014541672439991918,0.0018850689212023559,0.0013759486521762497,0.0011679645338729255,0.0022413218578379687,0.002205812814413274,0.0002421487253648665,0.00012917737220811176,0.0001014599311443858,0.40384222083572996
11.100000000000001,0.013724672572999667,0.013053236328668524,0.02162767365681438,0.021970716018111697,0.007814919931353366,0.003720856098200974,0.0034786192580729455,0.014648711488373293,0.014351380668920225,0.0018817263139723592,0.0013408414554619411,0.0011386450447953447,0.002220369464367254,0.0021844088187673756,0.00024190838156672593,0.00012578296566474569,9.879083617056548e-05,0.40030379910275415
11.15,0.013709108148805523,0.012896211945316694,0.021556625467819193,0.02189069877682459,0.007769747806890953,0.003661026936075123,0.0034323825331030984,0.014460050826192887,0.014163202138433478,0.0018780936654039016,0.0013067700585641022,0.0011103012507591864,0.0021994020011315593,0.0021630089084679507,0.00024163426148634596,0.00012248505454062422,9.620763772711102e-05,0.396804429798713
11.200000000000001,0.013693498390424325,0.012740635810306074,0.021485339164239666,0.021810460112371335,0.007723791994180019,0.0036034203716692735,0.003388106848439956,0.014273444706214044,0.013977126189506466,0.0018741675045677725,0.0012737141950639353,0.001082910351001801,0.002178427635402948,0.0021416209905720384,0.00024132514745585276,0.00011928191250930744,9.37084443673018e-05,0.39334364756375845
11.25,0.013677843578917616,0.012586505457608987,0.021413819992077646,0.02173000625762311,0.007677075767821484,0.0035479754626159036,0.00334573110760704,0.014088883397776853,0.01379314177223125,0.0018699452042808902,0.001241653589823595,0.0010564497112371294,0.0021574542836808475,0.0021202527128209247,0.0002409799811089569,0.0001161718011946409,9.129137129058412e-05,0.38992099035549344
11.3,0.013662143995608353,0.012433818208361968,0.0213420732021199,0.021649343439510162,0.007629622653880677,0.003494632313661834,0.0033051954504790004,0.01390635678033211,0.01361123746352425,0.0018654249337923515,0.0012105679827184176,0.0010308968816271627,0.002136489613386532,0.002098911466194308,0.0002405978549797679,0.00011315297290707915,8.895454241238647e-05,0.38653599956053664
11.350000000000001,0.013646399922071112,0.012282571174997921,0.021270104048684665,0.021568477877589507,0.007581456389747442,0.0034433320772389187,0.003266441246660093,0.013725854360480155,0.013431401484430682,0.0018606056130881711,0.0011804371510114318,0.0010062296134581775,0.002115541044884345,0.0020776043877463526,0.00024017800438479902,0.00011022367322235199,8.669609228911997e-05,0.38318822009882325
11.4,0.013630611640122312,0.012132761265366778,0.02119791778838386,0.02148741578263538,0.007532600885728979,0.0033940169531206103,0.00322941108806615,0.013547365288633883,0.013253621717027625,0.0018554868687938114,0.0011512409304167061,0.000982425874575327,0.0020946157538008427,0.002056338363696813,0.00023971979958557256,0.00010738214343067857,8.451416789445342e-05,0.3798772005208805
11.450000000000001,0.013614779431810452,0.011984385186843331,0.021125519678901278,0.02140616335525265,0.007483080188334629,0.003346630187207008,0.003194048780755898,0.013370878375306922,0.013077885720927667,0.0018500689916515847,0.0011229592348976083,0.000959463863627979,0.002073720673614578,0.0020351200327519115,0.000239222738228638,0.0001046266228786097,8.240693024343023e-05,0.3766024930983027
11.5,0.01359890357940639,0.01183743945042105,0.021052914977787003,0.02132472678451343,0.007432918445211604,0.0033011160694799203,0.003160299336056062,0.013196382107028393,0.01290418074938545,0.0018443528955482194,0.0010955720752454544,0.0009373220231769287,0.0020528624984908054,0.0020139557896310975,0.00023868643805830501,0.00010195535121254755,8.037255588512189e-05,0.3733636539076729
11.55,0.013582984365393623,0.011691920374790407,0.020980108941268158,0.021243112246616944,0.007382139871690531,0.003257419931168367,0.0031281089610232372,0.013023864661885766,0.012732493765009529,0.0018383400780662693,0.00106905957648334,0.0009159790517132976,0.0020320476863370596,0.0019928517887773294,0.00023811062989652015,9.93665705374613e-05,7.840923827586834e-05,0.3701602429081675
11.600000000000001,0.013567022072458608,0.011547824090400697,0.02090710682307634,0.021161325903572937,0.007330768718899708,0.003215488141163947,0.003097425048284196,0.012853313924698073,0.012562811455082692,0.0018320325825316609,0.0010434019941392854,0.0008954139146376824,0.0020112824620573404,0.001971813948230136,0.00023749515088499325,9.685852749358504e-05,7.651518902844053e-05,0.3669918240130324
11.65,0.013551016983481101,0.011405146543503972,0.02083391387329182,0.021079373901908643,0.00727882924340695,0.0031752681017243626,0.0030681961652948495,0.012684717501821688,0.012395120246493826,0.0018254329615284364,0.0010185797294320065,0.0008756058542467582,0.001990572820984269,0.001950847953642212,0.0002368399379857897,9.442947522715992e-05,7.468863904989053e-05,0.363857965155104
11.700000000000001,0.013534969381524514,0.011263883500180004,0.020760535337204705,0.020997262371399504,0.007226345678348048,0.003136708243502368,0.0030403720430567734,0.01251806273559142,0.012229406320284911,0.0018185442418507068,0.0009945733434118453,0.0008565343987732623,0.001969924532470122,0.001929959262421748,0.00023614502173641472,9.207767523094592e-05,7.292783958580083e-05,0.36075823834655496
11.75,0.013518879549826309,0.011124030550341179,0.020686976454193307,0.020914997423823748,0.007173342206001037,0.0030997580199363553,0.0030139035643288624,0.012353336718399933,0.012065655625817002,0.0018113698908609314,0.0009713635700985303,0.000838179370523962,0.0019493431436188864,0.0019091531079839057,0.00023541052025389216,8.980139904582181e-05,7.12310631713098e-05,0.35769221973304427
11.8,0.013502747771788406,0.010985583111716116,0.020613242456619753,0.020832585151740853,0.007119842931765607,0.003064367901037682,0.0029887427513703223,0.012190526306418592,0.011903853894559085,0.001803913784222885,0.0009489313286565123,0.0008205208931588712,0.0019288339831424887,0.001888434504095826,0.00023463663348125493,8.759892981322636e-05,6.959660449787338e-05,0.35465948964245253
11.850000000000001,0.013486574330967631,0.010848536433811073,0.020539338568743095,0.020750031627294073,0.007065871859507403,0.003030489366608882,0.0029648427532499686,0.01202961813296336,0.011743986653504257,0.0017961801749770774,0.0009272577346477377,0.0008035393981536985,0.0019084021653252253,0.0018678082493004803,0.00023382363767038787,8.54685636710754e-05,6.80227812148039e-05,0.35165963262841204
11.9,0.013470359511066175,0.010712885601848007,0.020465270005649967,0.020667342901036997,0.007011452868227123,0.0029980748989257744,0.0029421578327554656,0.0118705986215093,0.011586039238217539,0.0017881736639258831,0.0009063241104007166,0.0007872156304861538,0.001888052594081256,0.0018472789314054627,0.00023297188009622423,8.340861100726125e-05,6.650793466534319e-05,0.34869223750883965
11.950000000000001,0.013454103595922088,0.010578625540678338,0.020391041972202942,0.020584525000784237,0.006956609690014797,0.0029670779749155175,0.002920643352934927,0.011713453998357676,0.011429996805520063,0.0017798991712952889,0.0008861119945338046,0.0007715306535854506,0.0018677899670909437,0.0018268509320237473,0.0002320817739970053,8.141739759065141e-05,6.505043055326994e-05,0.34575689739968324
12.0,0.013437806869499804,0.010445751018671493,0.02031665966200672,0.020501583930486296,0.006901365889250021,0.0029374530578616274,0.002900255763302057,0.011558170304959755,0.011275844345814516,0.0017713619096398924,0.0008666031506696225,0.0007564658535830269,0.0018476187800028731,0.0018065284311543947,0.00023115379373358564,7.9493265588151e-05,6.36486595507592e-05,0.3428532097440928
12.05,0.01342146961588068,0.010314256651577189,0.020242128256392197,0.020418525669128572,0.00684574484300928,0.0029091555886659355,0.0028809525857347845,0.011404733409901486,0.011123566695056675,0.0017625673579576204,0.000847779575376525,0.0007420029429011897,0.0018275433306894566,0.0017863154117922,0.0002301884701595747,7.763457448078324e-05,6.230103784784598e-05,0.3399807763372106
12.100000000000001,0.013405092119253585,0.010184136906360702,0.02016745292341856,0.020335356169654612,0.0067897697226420965,0.0028821419766965287,0.002862692400096202,0.011253129020553646,0.01097314854637835,0.0017535212369805676,0.0008296235053720739,0.0007281239632151346,0.0018075677235451421,0.001766215664556287,0.00022918638619489902,7.583970189966587e-05,6.1006007633197756e-05,0.3371392033467705
12.15,0.013388674663905496,0.010055386105010135,0.02009263881689342,0.020252081357913503,0.006733463476478139,0.0028563695902496817,0.002845434829605421,0.01110334269439186,0.01082457446136686,0.0017442294856083538,0.0008121174240224422,0.0007148112878224916,0.0017876958738171278,0.0017462327923284708,0.00022814817259709055,7.410704439107369e-05,5.9762037510161096e-05,0.3343281013297055
12.200000000000001,0.013372217534212135,0.009927998428314908,0.0200176910754111,0.02016870713163145,0.006676848813628027,0.002831796746652857,0.0028291405259848555,0.010955359849991311,0.010677828881006428,0.0017346982384504838,0.0007952440671707138,0.0007020476234533301,0.0017679315119592158,0.0017263702148929126,0.00022707450392507513,7.243501811332839e-05,5.856762285219212e-05,0.3315470852449383
12.25,0.013355721014628636,0.009801967919614699,0.01994261482140914,0.020085239359407536,0.0066199481888411195,0.002808382702034904,0.0028137711544093348,0.010809165777700976,0.010532896136287074,0.0017249338044443487,0.0007789864283260636,0.0006898160115523329,0.0017482781879999555,0.001706631173569109,0.00022596609468903707,7.08220594788413e-05,5.742128609001808e-05,0.3287957744625312
12.3,0.013339185389680232,0.009677288488517977,0.01986741516024298,0.020001683879733535,0.006562783788384125,0.0027860876407886223,0.002799289378281349,0.0106647456500022,0.010389760458486373,0.0017149426465157072,0.000763327763244804,0.0006780998290636509,0.0017287392759165877,0.0016870187358306711,0.00022482369567898073,6.926662575296401e-05,5.632157693468171e-05,0.3260737927693737
12.350000000000001,0.01332261094395299,0.009553953914589505,0.019792097179279003,0.019918046500037832,0.006505377516905047,0.0027648726647499836,0.0027856588438557126,0.0105220845315568,0.010248405989129903,0.0017047313622487745,0.0007482515939333548,0.0006668827887478128,0.0017093179780067363,0.0016675357999028373,0.00022364809046552893,6.776719560881489e-05,5.5267072548788664e-05,0.32338076837157953
