Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(4),J_total_sulfur
49.95,3.954143770747623e-05,3.3811287943556774e-06,2.879141105404964e-07,5.7950447737320786e-08,3.783875517744257e-09,7.908287541495246e-05,6.762257588711355e-06,3.477026864239247e-07,5.758282210809928e-07,1.5135502070977027e-08,8.67837994132397e-05
50.0,3.9326243615124e-05,3.36205162740606e-06,2.862842616972499e-07,5.750891008447199e-08,3.7549373939459315e-09,7.8652487230248e-05,6.72410325481212e-06,3.4505346050683195e-07,5.725685233944998e-07,1.5019749575783726e-08,8.630923221853724e-05
50.050000000000004,3.911238588781032e-05,3.3430980357974976e-06,2.846650118590296e-07,5.7071134303569665e-08,3.7262467171989575e-09,7.822477177562064e-05,6.686196071594995e-06,3.4242680582141796e-07,5.693300237180592e-07,1.490498686879583e-08,8.58376296636239e-05
50.1,3.889985518905558e-05,3.3242671136102907e-06,2.8305628297360324e-07,5.663708495119364e-08,3.697801148002818e-09,7.779971037811116e-05,6.6485342272205815e-06,3.3982250970716184e-07,5.661125659472065e-07,1.4791204592011272e-08,8.536897088557814e-05
50.150000000000006,3.8688642254582606e-05,3.3055579623234644e-06,2.81457997629498e-07,5.6206726949601934e-08,3.6695983710746038e-09,7.737728450916521e-05,6.611115924646929e-06,3.372403616976116e-07,5.62915995258996e-07,1.4678393484298415e-08,8.490323518425304e-05
50.2,3.847873789170695e-05,3.286969690748311e-06,2.7987007905021185e-07,5.5780025582633113e-08,3.6416360950768256e-09,7.69574757834139e-05,6.573939381496622e-06,3.3468015349579867e-07,5.597401581004237e-07,1.4566544380307302e-08,8.444040202088705e-05
50.25,3.827013297873227e-05,3.2685014149625458e-06,2.782924510884774e-07,5.535694649165735e-08,3.6139120523483577e-09,7.654026595746454e-05,6.5370028299250915e-06,3.321416789499441e-07,5.565849021769548e-07,1.4455648209393431e-08,8.398045101672593e-05
50.300000000000004,3.806281846435154e-05,3.250152258245131e-06,2.7672503822058566e-07,5.493745567157689e-08,3.586423998638632e-09,7.612563692870308e-05,6.500304516490262e-06,3.296247340294613e-07,5.534500764411713e-07,1.4345695994554528e-08,8.352336195165853e-05
50.35,3.785678536705369e-05,3.2319213510117356e-06,2.7516776554076414e-07,5.452151946687466e-08,3.559169712845554e-09,7.571357073410738e-05,6.463842702023471e-06,3.2712911680124797e-07,5.503355310815283e-07,1.4236678851382215e-08,8.306911476286501e-05
50.400000000000006,3.765202477453542e-05,3.2138078307508005e-06,2.7362055875560887e-07,5.4109104567710226e-08,3.5321469967558112e-09,7.530404954907084e-05,6.427615661501601e-06,3.2465462740626134e-07,5.472411175112177e-07,1.4128587987023245e-08,8.261768954347694e-05
50.45,3.7448527843118747e-05,3.195810841960266e-06,2.7208334417857513e-07,5.3700178006063705e-08,3.505353674788524e-09,7.489705568623749e-05,6.391621683920532e-06,3.222010680363822e-07,5.441666883571503e-07,1.4021414699154095e-08,8.216906654125072e-05
50.5,3.7246285797173405e-05,3.177929536084875e-06,2.7055604872451706e-07,5.32947071519248e-08,3.4787875937424765e-09,7.449257159434681e-05,6.35585907216975e-06,3.197682429115488e-07,5.411120974490341e-07,1.3915150374969906e-08,8.172322615725212e-05
50.550000000000004,3.704528992854486e-05,3.1601630714541158e-06,2.690385999042848e-07,5.28926597095286e-08,3.4524466225460063e-09,7.409057985708972e-05,6.3203261429082315e-06,3.173559582571716e-07,5.380771998085696e-07,1.3809786490184025e-08,8.128014894455388e-05
50.6,3.6845531595987435e-05,3.142510613220765e-06,2.675309258193731e-07,5.249400371363649e-08,3.4263286520099634e-09,7.369106319197487e-05,6.28502122644153e-06,3.1496402228181897e-07,5.350618516387462e-07,1.3705314608039853e-08,8.0839815606945e-05
50.650000000000006,3.664700222460236e-05,3.1249713333000058e-06,2.660329551566208e-07,5.209870752586116e-08,3.4004315945835296e-09,7.329400444920472e-05,6.2499426666000115e-06,3.1259224515516697e-07,5.320659103132416e-07,1.3601726378334119e-08,8.040220699765149e-05
50.7,3.6449693305281325e-05,3.107544410309173e-06,2.6454461718296545e-07,5.170673983103664e-08,3.374753384113276e-09,7.289938661056265e-05,6.215088820618346e-06,3.1024043898621984e-07,5.290892343659309e-07,1.3499013536453103e-08,7.99673041180696e-05
50.75,3.6253596394154616e-05,3.090229029508046e-06,2.6306584174024574e-07,5.1318069633630814e-08,3.349291975604877e-09,7.250719278830923e-05,6.180458059016092e-06,3.0790841780178485e-07,5.261316834804915e-07,1.3397167902419508e-08,7.953508811651001e-05
50.800000000000004,3.6058703112044606e-05,3.073024382739747e-06,2.6159655924005716e-07,5.093266625420157e-08,3.324045344987709e-09,7.211740622408921e-05,6.146048765479494e-06,3.055959975252094e-07,5.231931184801143e-07,1.3296181379950836e-08,7.910554028695398e-05
50.85,3.586500514392415e-05,3.0559296683722116e-06,2.601367006586569e-07,5.0550499325895334e-08,3.299011488882346e-09,7.17300102878483e-05,6.111859336744423e-06,3.03302995955372e-07,5.202734013173138e-07,1.3196045955529383e-08,7.867864206782092e-05
50.900000000000006,3.56724942383796e-05,3.038944091240199e-06,2.586861975319175e-07,5.0171538790986874e-08,3.2741884243708586e-09,7.13449884767592e-05,6.077888182480398e-06,3.0102923274592126e-07,5.17372395063835e-07,1.3096753697483434e-08,7.825437504074684e-05
50.95,3.548116220707911e-05,3.0220668625879037e-06,2.5724498195033185e-07,4.979575489746126e-08,3.2495741887697415e-09,7.096232441415822e-05,6.044133725175807e-06,2.9877452938476756e-07,5.144899639006637e-07,1.2998296755078966e-08,7.783272092937452e-05
51.0,3.529100092424533e-05,3.005297200012084e-06,2.5581298655406473e-07,4.942311819563577e-08,3.22516683940571e-09,7.058200184849066e-05,6.010594400024168e-06,2.965387091738146e-07,5.116259731081295e-07,1.290066735762284e-08,7.741366159815441e-05
51.050000000000004,3.510200232613313e-05,2.988634327405763e-06,2.543901445280536e-07,4.905359953482274e-08,3.2009644533941105e-09,7.020400465226626e-05,5.977268654811526e-06,2.9432159720893643e-07,5.087802890561072e-07,1.2803857813576442e-08,7.699717905115642e-05
51.1,3.491415841051205e-05,2.972077474902474e-06,2.529763895971564e-07,4.868717006003184e-08,3.1769651274199067e-09,6.98283168210241e-05,5.944154949804948e-06,2.92123020360191e-07,5.059527791943128e-07,1.2707860509679627e-08,7.658325543089323e-05
51.150000000000006,3.4727461236153113e-05,2.955625878821022e-06,2.515716560213462e-07,4.832380120871154e-08,3.153166977521318e-09,6.945492247230623e-05,5.911251757642044e-06,2.8994280725226926e-07,5.031433120426924e-07,1.2612667910085272e-08,7.617187301715332e-05
51.2,3.454190292232073e-05,2.939278781610809e-06,2.501758785909544e-07,4.796346470752985e-08,3.12956813887615e-09,6.908380584464147e-05,5.878557563221618e-06,2.877807882451791e-07,5.003517571819088e-07,1.25182725555046e-08,7.576301422584567e-05
51.25,3.435747564826875e-05,2.923035431797654e-06,2.4878899262195685e-07,4.7606132569192196e-08,3.1061667655906307e-09,6.87149512965375e-05,5.846070863595308e-06,2.8563679541515316e-07,4.975779852439137e-07,1.2424667062362523e-08,7.535666160785422e-05
51.300000000000004,3.417417165274125e-05,2.906895083930157e-06,2.4741093395130806e-07,4.725177708929816e-08,3.0829610304906336e-09,6.83483433054825e-05,5.813790167860314e-06,2.8351066253578894e-07,4.948218679026161e-07,1.2331844121962534e-08,7.495279784790318e-05
51.35,3.399198323347797e-05,2.8908569985265773e-06,2.460416389323207e-07,4.690037084323519e-08,3.0599491249155123e-09,6.798396646695593e-05,5.781713997053155e-06,2.8140222505941115e-07,4.920832778646414e-07,1.2239796499662049e-08,7.45514057634328e-05
51.400000000000006,3.3810902746723745e-05,2.8749204420222008e-06,2.446810444300874e-07,4.6551886683108695e-08,3.03712925851428e-09,6.762180549344749e-05,5.7498408840444015e-06,2.793113200986522e-07,4.893620888601748e-07,1.214851703405712e-08,7.415246830348477e-05
51.45,3.363092260674291e-05,2.859084686717246e-06,2.4332908781695017e-07,4.6206297734709135e-08,3.014499659044352e-09,6.726184521348582e-05,5.718169373434492e-06,2.772377864082548e-07,4.866581756339003e-07,1.2057998636177408e-08,7.375596854759865e-05
51.5,3.345203528533755e-05,2.8433490107252365e-06,2.419857069680099e-07,4.5863577394514324e-08,2.992058572172543e-09,6.69040705706751e-05,5.686698021450473e-06,2.7518146436708594e-07,4.839714139360198e-07,1.1968234288690172e-08,7.336188970471736e-05
51.550000000000004,3.32742333113704e-05,2.8277126979218914e-06,2.406508402566814e-07,4.552369932672767e-08,2.96980426127847e-09,6.65484666227408e-05,5.655425395843783e-06,2.73142195960366e-07,4.813016805133627e-07,1.187921704511388e-08,7.297021511210342e-05
51.6,3.309750927029199e-05,2.812175037894503e-06,2.3932442655029186e-07,4.51866374603513e-08,2.947735007260398e-09,6.619501854058398e-05,5.624350075789006e-06,2.711198247621078e-07,4.786488531005837e-07,1.1790940029041592e-08,7.258092823426472e-05
51.650000000000006,3.292185580367182e-05,2.7967353258917804e-06,2.380064052057197e-07,4.485236598629324e-08,2.9258491083431003e-09,6.584371160734363e-05,5.593470651783561e-06,2.6911419591775943e-07,4.760128104114394e-07,1.1703396433372401e-08,7.219401266188976e-05
51.7,3.2747265608734026e-05,2.781392862774201e-06,2.3669671606507748e-07,4.452085935450953e-08,2.9041448798882625e-09,6.549453121746805e-05,5.562785725548402e-06,2.671251561270572e-07,4.7339343213015496e-07,1.161657951955305e-08,7.180945211079321e-05
51.75,3.2573731437896946e-05,2.76614695496481e-06,2.3539529945143375e-07,4.419209227117915e-08,2.882620654207075e-09,6.514746287579389e-05,5.53229390992962e-06,2.651525536270749e-07,4.707905989028675e-07,1.15304826168283e-08,7.14272304208703e-05
51.800000000000004,3.240124609831694e-05,2.7509969144005043e-06,2.3410209616457841e-07,4.3866039695912654e-08,2.861274780374943e-09,6.480249219663388e-05,5.501993828801009e-06,2.6319623817547594e-07,4.6820419232915683e-07,1.1445099121499772e-08,7.104733155506101e-05
51.85,3.222980245143636e-05,2.735942058483789e-06,2.3281704747682817e-07,4.354267683899373e-08,2.8401056240484216e-09,6.445960490287272e-05,5.471884116967578e-06,2.6125606103396237e-07,4.6563409495365634e-07,1.1360422496193687e-08,7.066973959832411e-05
51.900000000000006,3.205939341253529e-05,2.720981710034965e-06,2.315400951288708e-07,4.3221979158652644e-08,2.819111567284272e-09,6.411878682507058e-05,5.44196342006993e-06,2.5933187495191585e-07,4.630801902577416e-07,1.1276446269137088e-08,7.029443875661931e-05
51.95,3.189001195028765e-05,2.7061151972448092e-06,2.302711813256519e-07,4.290392235837235e-08,2.798291008360802e-09,6.37800239005753e-05,5.4122303944896185e-06,2.574235341502341e-07,4.605423626513038e-07,1.1193164033443207e-08,6.992141335589991e-05
52.0,3.1721651086320915e-05,2.6913418536276714e-06,2.29010248732298e-07,4.2588482384225446e-08,2.777642361601082e-09,6.344330217264183e-05,5.382683707255343e-06,2.555308943053527e-07,4.58020497464596e-07,1.1110569446404327e-08,6.955064784111353e-05
52.050000000000004,3.155430389477996e-05,2.676661017975039e-06,2.2775724047008093e-07,4.2275635422242874e-08,2.7571640571984877e-09,6.310860778955993e-05,5.353322035950078e-06,2.5365381253345723e-07,4.5551448094016187e-07,1.102865622879395e-08,6.918212677521241e-05
52.1,3.138796350189487e-05,2.662072034309543e-06,2.2651210011242044e-07,4.19653578958135e-08,2.7368545410441005e-09,6.277592700378974e-05,5.324144068619086e-06,2.5179214737488097e-07,4.530242002248409e-07,1.0947418164176402e-08,6.881583483817272e-05
52.150000000000006,3.122262308555225e-05,2.6475742518393793e-06,2.2527477168092322e-07,4.1657626463113485e-08,2.716712274556069e-09,6.24452461711045e-05,5.295148503678759e-06,2.499457587786809e-07,4.5054954336184644e-07,1.0866849098224275e-08,6.845175682602202e-05
52.2,3.1058275874870826e-05,2.633167024913195e-06,2.2404519964146263e-07,4.13524180145664e-08,2.696735734511236e-09,6.211655174974165e-05,5.26633404982639e-06,2.481145080873984e-07,4.4809039928292526e-07,1.0786942938044944e-08,6.80898776498764e-05
52.25,3.089491514978038e-05,2.61884971297537e-06,2.2282332890029328e-07,4.104970967033238e-08,2.6769234128785372e-09,6.178983029956076e-05,5.23769942595074e-06,2.462982580219943e-07,4.4564665780058655e-07,1.0707693651514149e-08,6.77301823349856e-05
52.300000000000004,3.073253424060467e-05,2.604621680521746e-06,2.2160910480020443e-07,4.0749478777827e-08,2.6572738166544365e-09,6.146506848120935e-05,5.209243361043492e-06,2.44496872666962e-07,4.4321820960040886e-07,1.0629095266617746e-08,6.737265601978682e-05
52.35,3.057112652764813e-05,2.590482297055769e-06,2.204024731167094e-07,4.0451702909268986e-08,2.6377854677002374e-09,6.114225305529626e-05,5.180964594111538e-06,2.427102174556139e-07,4.408049462334188e-07,1.055114187080095e-08,6.701728395496762e-05
52.400000000000006,3.0410685440785896e-05,2.5764309370450337e-06,2.192033800542697e-07,4.015635985925626e-08,2.618456902581459e-09,6.082137088157179e-05,5.152861874090067e-06,2.4093815915553757e-07,4.384067601085394e-07,1.0473827610325836e-08,6.666405150253627e-05
52.45,3.025120445905791e-05,2.562466979878262e-06,2.1801177224255953e-07,3.98634276423706e-08,2.599286672408458e-09,6.050240891811582e-05,5.124933959756524e-06,2.391805658542236e-07,4.3602354448511906e-07,1.0397146689633831e-08,6.631294413490132e-05
52.5,3.009267711026622e-05,2.5485898098226645e-06,2.1682759673276032e-07,3.957288449080956e-08,2.5802733426797304e-09,6.018535422053244e-05,5.097179619645329e-06,2.3743730694485735e-07,4.3365519346552064e-07,1.0321093370718922e-08,6.596394743395886e-05
52.550000000000004,2.9935096970576118e-05,2.5347988159817187e-06,2.1565080099389273e-07,3.9284708852046407e-08,2.561415493126967e-09,5.9870193941152235e-05,5.069597631963437e-06,2.3570825311227845e-07,4.3130160198778546e-07,1.0245661972507868e-08,6.561704709018823e-05
52.6,2.9778457664120758e-05,2.5210933922533485e-06,2.144813329091857e-07,3.899887938651719e-08,2.542711717561239e-09,5.9556915328241517e-05,5.042186784506697e-06,2.3399327631910314e-07,4.289626658183714e-07,1.0170846870244957e-08,6.527222890175593e-05
52.650000000000006,2.9622752862609096e-05,2.507472937288478e-06,2.1331914077247593e-07,3.87153749653341e-08,2.5241606237215306e-09,5.924550572521819e-05,5.014945874576956e-06,2.322922497920046e-07,4.2663828154495185e-07,1.0096642494886123e-08,6.492947877362699e-05
52.7,2.9467976284937615e-05,2.493936854450004e-06,2.1216417328464512e-07,3.8434174668026074e-08,2.5057608331247914e-09,5.893595256987523e-05,4.987873708900008e-06,2.3060504800815646e-07,4.2432834656929023e-07,1.0023043332499166e-08,6.458878271668518e-05
52.75,2.9314121696805144e-05,2.4804845517721275e-06,2.1101637955008796e-07,3.81552577803049e-08,2.487510980917874e-09,5.862824339361029e-05,4.960969103544255e-06,2.289315466818294e-07,4.220327591001759e-07,9.950043923671496e-09,6.425012684686024e-05
52.800000000000004,2.9161182910331295e-05,2.4671154419200833e-06,2.0987570907321522e-07,3.787860379185752e-08,2.469409715731104e-09,5.832236582066259e-05,4.9342308838401665e-06,2.2727162275114512e-07,4.1975141814643044e-07,9.877638862924417e-09,6.391349738426325e-05
52.85,2.9009153783678283e-05,2.453828942150252e-06,2.087421117549903e-07,3.760419239416385e-08,2.451455699533636e-09,5.8018307567356565e-05,4.907657884300504e-06,2.256251543649831e-07,4.174842235099806e-07,9.805822798134544e-09,6.357888065233016e-05
52.900000000000006,2.8858028220675854e-05,2.4406244742706254e-06,2.0761553788949642e-07,3.733200347833948e-08,2.43364760749038e-09,5.771605644135171e-05,4.881248948541251e-06,2.2399202087003688e-07,4.1523107577899283e-07,9.73459042996152e-09,6.324626307697196e-05
52.95,2.8707800170449853e-05,2.427501464601671e-06,2.0649593816053867e-07,3.7062017133003734e-08,2.4159841278206266e-09,5.7415600340899705e-05,4.855002929203342e-06,2.223721027980224e-07,4.1299187632107734e-07,9.663936511282506e-09,6.291563118573343e-05
53.0,2.8558463627053717e-05,2.4144593439375367e-06,2.0538326363827605e-07,3.679421364217183e-08,2.3984639616582253e-09,5.7116927254107434e-05,4.828918687875073e-06,2.20765281853031e-07,4.107665272765521e-07,9.593855846632901e-09,6.258697160695873e-05
53.050000000000004,2.8410012629103462e-05,2.401497547507635e-06,2.0427746577588675e-07,3.652857348317159e-08,2.3810858229136557e-09,5.6820025258206925e-05,4.80299509501527e-06,2.1917144089902955e-07,4.085549315517735e-07,9.524343291654623e-09,6.226027106896464e-05
53.1,2.8262441259415845e-05,2.388615514938591e-06,2.0317849640626429e-07,3.626507732458417e-08,2.363848438137411e-09,5.652488251883169e-05,4.777231029877182e-06,2.1759046394750505e-07,4.0635699281252857e-07,9.455393752549644e-09,6.193551639922146e-05
53.150000000000006,2.811574364464953e-05,2.3758126902165226e-06,2.020863077387436e-07,3.600370602420817e-08,2.3467505463848776e-09,5.623148728929906e-05,4.751625380433045e-06,2.16022236145249e-07,4.041726154774872e-07,9.38700218553951e-09,6.161269452354037e-05
53.2,2.7969913954949685e-05,2.363088521649707e-06,2.0100085235586017e-07,3.574444062704746e-08,2.3297908990831348e-09,5.593982790989937e-05,4.726177043299414e-06,2.1446664376228475e-07,4.0200170471172035e-07,9.319163596332539e-09,6.129179246526911e-05
53.25,2.782494640359543e-05,2.350442461831561e-06,1.9992208321013807e-07,3.5487262363321934e-08,2.3129682598989543e-09,5.564989280719086e-05,4.700884923663122e-06,2.129235741799316e-07,3.9984416642027613e-07,9.251873039595817e-09,6.097279734449379e-05
53.300000000000004,2.768083524665054e-05,2.337873967603993e-06,1.988499536209086e-07,3.523215264650109e-08,2.2962814046085407e-09,5.536167049330108e-05,4.675747935207986e-06,2.1139291587900654e-07,3.976999072418172e-07,9.185125618434163e-09,6.065569637724833e-05
53.35,2.7537574782617255e-05,2.32538250002109e-06,1.9778441727115838e-07,3.4979093071360056e-08,2.2797291209687056e-09,5.507514956523451e-05,4.65076500004218e-06,2.0987455842816033e-07,3.9556883454231676e-07,9.118916483874822e-09,6.0340476874731044e-05
53.400000000000006,2.7395159352092883e-05,2.3129675243131287e-06,1.9672542820440679e-07,3.4728065412057967e-08,2.2633102085893676e-09,5.4790318704185766e-05,4.625935048626257e-06,2.083683924723478e-07,3.9345085640881357e-07,9.05324083435747e-09,6.002712624252754e-05
53.45,2.7253583337429733e-05,2.300628509850948e-06,1.9567294082161452e-07,3.447905162023851e-08,2.2470234788077136e-09,5.4507166674859466e-05,4.601257019701896e-06,2.0687430972143108e-07,3.9134588164322905e-07,8.988093915230854e-09,5.9715631979841255e-05
53.5,2.711284116239773e-05,2.288364930110626e-06,1.946269098781184e-07,3.4232033823151766e-08,2.230867754563732e-09,5.422568232479546e-05,4.576729860221252e-06,2.053922029389106e-07,3.892538197562368e-07,8.923471018254928e-09,5.9405981678730104e-05
53.550000000000004,2.697292729185015e-05,2.2761762626385023e-06,1.9358729048059637e-07,3.398699432179775e-08,2.2148418702771663e-09,5.39458545837003e-05,4.552352525277005e-06,2.0392196593078653e-07,3.8717458096119275e-07,8.859367481108665e-09,5.9098163023350396e-05
53.6,2.6833836231392317e-05,2.2640619890165266e-06,1.9255403808406124e-07,3.374391558909125e-08,2.1989446717259047e-09,5.3667672462784634e-05,4.528123978033053e-06,2.024634935345475e-07,3.851080761681225e-07,8.795778686903619e-09,5.879216378920726e-05
53.650000000000006,2.6695562527052975e-05,2.2520215948279107e-06,1.915271084888809e-07,3.35027802680472e-08,2.1831750159256235e-09,5.339112505410595e-05,4.5040431896558215e-06,2.0101668160828317e-07,3.830542169777618e-07,8.732700063702494e-09,5.848797184241152e-05
53.7,2.655810076495881e-05,2.2400545696231255e-06,1.905064578378287e-07,3.326357116998722e-08,2.1675317710110394e-09,5.311620152991762e-05,4.480109139246251e-06,1.9958142701992333e-07,3.810129156756574e-07,8.670127084044158e-09,5.8185575138943496e-05
53.75,2.6421445571011555e-05,2.228160406886187e-06,1.894920426131585e-07,3.302627127276606e-08,2.1520138161183937e-09,5.284289114202311e-05,4.456320813772374e-06,1.9815762763659636e-07,3.78984085226317e-07,8.608055264473575e-09,5.788496172392287e-05
53.800000000000004,2.6285591610568067e-05,2.2163386040012715e-06,1.884838196337088e-07,3.279086371901851e-08,2.1366200412691914e-09,5.2571183221136134e-05,4.432677208002543e-06,1.9674518231411106e-07,3.769676392674176e-07,8.546480165076766e-09,5.758611973088528e-05
53.85,2.6150533588123222e-05,2.2045886622196413e-06,1.8748174605203434e-07,3.25573318144263e-08,2.1213493472554173e-09,5.2301067176246444e-05,4.409177324439283e-06,1.953439908865578e-07,3.7496349210406867e-07,8.48539738902167e-09,5.728903738106537e-05
53.900000000000006,2.6016266246995357e-05,2.192910086626857e-06,1.8648577935156175e-07,3.232565902600435e-08,2.1062006455259627e-09,5.2032532493990714e-05,4.385820173253714e-06,1.939539541560261e-07,3.729715587031235e-07,8.42480258210385e-09,5.699370298268568e-05
53.95,2.5882784369014744e-05,2.18130238611032e-06,1.8549587734377485e-07,3.209582898040687e-08,2.0911728580743958e-09,5.176556873802949e-05,4.36260477222064e-06,1.9257497388244122e-07,3.709917546875497e-07,8.364691432297583e-09,5.670010493025242e-05
54.0,2.575008277421449e-05,2.169765073327087e-06,1.8451199816542357e-07,3.186782546225229e-08,2.076264917327851e-09,5.150016554842898e-05,4.339530146654174e-06,1.9120695277351373e-07,3.6902399633084715e-07,8.305059669311404e-09,5.6408231703856825e-05
54.050000000000004,2.5618156320524322e-05,2.1582976646720035e-06,1.8353410027576084e-07,3.164163241246718e-08,2.0614757660376553e-09,5.1236312641048645e-05,4.316595329344007e-06,1.898497944748031e-07,3.670682005515217e-07,8.245903064150621e-09,5.611807186848312e-05
54.1,2.5486999903467004e-05,2.1468996802461243e-06,1.8256214245380362e-07,3.1417233926649314e-08,2.046804357170707e-09,5.097399980693401e-05,4.293799360492249e-06,1.8850340355989588e-07,3.6512428490760724e-07,8.187217428682827e-09,5.582961407332245e-05
54.150000000000006,2.5356608455857227e-05,2.1355706438254136e-06,1.8159608379561833e-07,3.119461425344878e-08,2.032249653801929e-09,5.0713216911714455e-05,4.271141287650827e-06,1.8716768552069267e-07,3.6319216759123666e-07,8.128998615207716e-09,5.554284705109242e-05
54.2,2.522697694750338e-05,2.124310082829755e-06,1.806358837116351e-07,3.0973757792967677e-08,2.017810629008548e-09,5.045395389500676e-05,4.24862016565951e-06,1.8584254675780607e-07,3.612717674232702e-07,8.071242516034193e-09,5.525775961736338e-05
54.25,2.509810038491163e-05,2.113117528292223e-06,1.796815019239829e-07,3.075464909517758e-08,2.0034862657652197e-09,5.019620076982326e-05,4.226235056584446e-06,1.845278945710655e-07,3.593630038479658e-07,8.013945063060879e-09,5.497434066988979e-05
54.300000000000004,2.4969973810992752e-05,2.1019925148286554e-06,1.7873289846385148e-07,3.0537272858355096e-08,1.9892755568404054e-09,4.9939947621985503e-05,4.203985029657311e-06,1.832236371501306e-07,3.5746579692770297e-07,7.957102227361622e-09,5.4692579187948007e-05
54.35,2.4842592304771494e-05,2.0909345806075e-06,1.7779003366887785e-07,3.032161392753504e-08,1.975177504693887e-09,4.968518460954299e-05,4.181869161215e-06,1.8192968356521027e-07,3.555800673377557e-07,7.900710018775548e-09,5.441246423167973e-05
54.400000000000006,2.471595098109827e-05,2.079943267319927e-06,1.7685286818055484e-07,3.0107657292980796e-08,1.9611911213754367e-09,4.943190196219654e-05,4.159886534639854e-06,1.8064594375788476e-07,3.537057363611097e-07,7.844764485501747e-09,5.413398494144089e-05
54.45,2.4590044990363635e-05,2.0690181201502375e-06,1.7592136294166645e-07,2.989538808867221e-08,1.9473154284246717e-09,4.918008998072727e-05,4.138036240300475e-06,1.7937232853203325e-07,3.518427258833329e-07,7.789261713698687e-09,5.3857130537156804e-05
54.5,2.4464869518214932e-05,2.058158687746519e-06,1.749954791937442e-07,2.968479159081012e-08,1.9335494567719883e-09,4.8929739036429864e-05,4.116317375493038e-06,1.7810874954486073e-07,3.499909583874884e-07,7.734197827087953e-09,5.3581890317682345e-05
54.550000000000004,2.434041978527559e-05,2.047364522191586e-06,1.740751784745481e-07,2.947585321633801e-08,1.919892246640658e-09,4.868083957055118e-05,4.094729044383172e-06,1.7685511929802805e-07,3.481503569490962e-07,7.679568986562633e-09,5.330825366016804e-05
54.6,2.4216691046866814e-05,2.036635178974187e-06,1.7316042261557158e-07,2.9268558521480122e-08,1.9063428474499866e-09,4.843338209373363e-05,4.073270357948374e-06,1.7561135112888072e-07,3.4632084523114316e-07,7.625371389799946e-09,5.303621001943182e-05
54.650000000000006,2.409367859273154e-05,2.025970216960457e-06,1.7225117373956714e-07,2.9062893200295812e-08,1.8929003177196137e-09,4.818735718546308e-05,4.051940433920914e-06,1.7437735920177487e-07,3.445023474791343e-07,7.571601270878455e-09,5.276574892733579e-05
54.7,2.3971377746761e-05,2.015369198365658e-06,1.713473942580978e-07,2.8858843083250283e-08,1.879563724974845e-09,4.7942755493522e-05,4.030738396731316e-06,1.731530584995017e-07,3.426947885161956e-07,7.51825489989938e-09,5.2496859992168915e-05
54.75,2.3849783866723373e-05,2.0048316887261495e-06,1.7044904686910806e-07,2.8656394135801165e-08,1.8663321456530256e-09,4.769956773344675e-05,4.009663377452299e-06,1.7193836481480698e-07,3.408980937382161e-07,7.465328582612103e-09,5.2229532898034684e-05
54.800000000000004,2.3728892343994988e-05,1.9943572568716357e-06,1.6955609455451796e-07,2.8455532457001224e-08,1.8532046650110538e-09,4.7457784687989976e-05,3.9887145137432715e-06,1.7073319474200736e-07,3.3911218910903593e-07,7.412818660044215e-09,5.1963757404244334e-05
54.85,2.36086986032938e-05,1.9839454748976603e-06,1.6866850057784124e-07,2.825624427811638e-08,1.8401803770337657e-09,4.72173972065876e-05,3.9678909497953206e-06,1.6953746566869827e-07,3.373370011556825e-07,7.360721508135063e-09,5.169952334471543e-05
54.900000000000006,2.3489198102414994e-05,1.9735959181383394e-06,1.6778622848182302e-07,2.8058515961259034e-08,1.8272583843435818e-09,4.697839620482999e-05,3.947191836276679e-06,1.683510957675542e-07,3.3557245696364603e-07,7.309033537374327e-09,5.143682062737524e-05
54.95,2.3370386331969137e-05,1.9633081651393655e-06,1.6690924208609958e-07,2.7862333998037073e-08,1.81443779811102e-09,4.674077266393827e-05,3.926616330278731e-06,1.6717400398822243e-07,3.3381848417219916e-07,7.25775119244408e-09,5.117563923356987e-05
55.0,2.3252258815122288e-05,1.9530817976312343e-06,1.660375054848792e-07,2.7667685008217525e-08,1.8017177379660883e-09,4.6504517630244576e-05,3.9061635952624686e-06,1.6600611004930517e-07,3.320750109697584e-07,7.206870951864353e-09,5.091596921747797e-05
55.050000000000004,2.3134811107338544e-05,1.9429164005027287e-06,1.6517098304464603e-07,2.7474555738405296e-08,1.7890973319109074e-09,4.626962221467709e-05,3.8858328010054574e-06,1.6484733443043177e-07,3.3034196608929206e-07,7.15638932764363e-09,5.0657800705529915e-05
55.1,2.3018038796124762e-05,1.9328115617746454e-06,1.643096394018829e-07,2.728293306073676e-08,1.7765757162332784e-09,4.6036077592249524e-05,3.865623123549291e-06,1.6369759836442056e-07,3.286192788037658e-07,7.106302864933114e-09,5.040112389583194e-05
55.150000000000006,2.2901937500777327e-05,1.922766872573743e-06,1.634534394608151e-07,2.7092803971587465e-08,1.764152035421103e-09,4.580387500155465e-05,3.845533745147486e-06,1.625568238295248e-07,3.269068789216302e-07,7.056608141684412e-09,5.0145929057594984e-05
