Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(2),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_Pa_relativistic
77.2,0.002171311017305636,0.0005212403914930797,0.0006265822340144252,0.0002857469015567314,0.00012670861751629673,0.0001950260586413738,9.93611684386095e-05,1.1408173485990818e-05,7.255023759705371e-06,3.4451602969097184e-05,5.4842254495963895e-05,2.8294997242739766e-05,3.686703319744799e-06,2.351059285426845e-06,3.8172957544831176e-08,2.709762605862712e-08,8.711570734349624e-06,1.316112386461536e-05,6.720979109096951e-06,7.372229522303273e-07,4.661752537373592e-07,3.2362249991574344e-09,1.7289285457368795e-06,2.2278932861321794e-06,1.048884757466424e-06,3.8418571014400685e-08,1.3540190886421453e-07,0.009321198572569545
77.25,0.0021686657012325926,0.0005207775576016329,0.0006249681711891671,0.00028481423112500074,0.00012662300389668814,0.0001945169894527989,9.90279796375404e-05,1.1354992982212797e-05,7.218629204250686e-06,3.443074194859266e-05,5.469887738151011e-05,2.8199471892791487e-05,3.669370789872642e-06,2.3391686226769016e-06,3.793462340817352e-08,2.6921341065008008e-08,8.706451186313384e-06,1.312669143463647e-05,6.698226701249593e-06,7.338103311874091e-07,4.6386624358010027e-07,3.218047161078471e-09,1.7279579247654368e-06,2.222094852871508e-06,1.0453409501387267e-06,3.824750258808613e-08,1.3532745126491458e-07,0.009303990475234569
77.30000000000001,0.002166023407131204,0.0005203144116131497,0.0006233587592206325,0.0002838848835118047,0.00012653718324360543,0.0001940093662408121,9.869600080911561e-05,1.130208727291263e-05,7.182434251539326e-06,3.440981431652183e-05,5.4555903915127605e-05,2.8104294857678862e-05,3.6521285584950393e-06,2.327343716570521e-06,3.7697946593201545e-08,2.674633010369348e-08,8.701313836890168e-06,1.3092362661925826e-05,6.675567378525247e-06,7.304178826630516e-07,4.615721927636811e-07,3.1997875800359436e-09,1.7269860271819727e-06,2.2163088444695177e-06,1.0418123354181809e-06,3.807759805489103e-08,1.352528979076695e-07,0.009286823646784152
77.35000000000001,0.0021633841329560706,0.0005198509571783022,0.0006217539838493836,0.00028295884614618674,0.00012645115672843332,0.00019350318490763896,9.836522736683261e-05,1.1249454808934707e-05,7.146437718576472e-06,3.4388820393891123e-05,5.441333299472762e-05,2.800946482047929e-05,3.634976114828505e-06,2.315584176828213e-06,3.74629147977077e-08,2.6572583478585962e-08,8.696158964658178e-06,1.3058137403283598e-05,6.653001051213119e-06,7.270447390994146e-07,4.592923469889795e-07,3.1814203842734566e-09,1.726012376294917e-06,2.21053492687954e-06,1.0382987335394194e-06,3.790866524711374e-08,1.351781041033498e-07,0.009269697951808783
77.4,0.0021607478766572943,0.0005193871979364978,0.0006201538308597956,0.0002820361065061822,0.00012636492552184272,0.000192998441365013,9.803565474140773e-05,1.1197094050530277e-05,7.110638429869788e-06,3.436776050196473e-05,5.4271163520414144e-05,2.791498046924135e-05,3.6179129511183608e-06,2.303889615565092e-06,3.722951547970925e-08,2.6400091246295993e-08,8.690986851778038e-06,1.3024015426640816e-05,6.630527500825405e-06,7.23690020581224e-07,4.5702594105476767e-07,3.162924806554351e-09,1.7250364753977983e-06,2.204772865781559e-06,1.0348000143809652e-06,3.7740608327215254e-08,1.35102994986187e-07,0.00925261325517161
77.45,0.002158114636180508,0.0005189231375158651,0.0006185582860799378,0.0002811166521186311,0.00012627849079374962,0.00019249513153417675,9.770727838071936e-05,1.114500346729665e-05,7.075035217378983e-06,3.4346634962247806e-05,5.4129394394486006e-05,2.7820840496960968e-05,3.6009385625946748e-06,2.2922596472452973e-06,3.699773586276792e-08,2.62288432211343e-08,8.685797781452898e-06,1.2989996410428e-05,6.608146378946174e-06,7.203528444748575e-07,4.547722073198734e-07,3.1442906516691098e-09,1.7240578156918234e-06,2.199022533270056e-06,1.0313161085523508e-06,3.7573411368301946e-08,1.3502756497379872e-07,0.009235569422151563
77.5,0.0021554844094669027,0.0005184587795332407,0.000616967335381453,0.0002802004705589902,0.00012619185371327458,0.0001919932513458818,9.738009374975067e-05,1.1093181538116718e-05,7.0396269204656756e-06,3.432544409646978e-05,5.3988024521438386e-05,2.7727043601556106e-05,3.5840524474295784e-06,2.2806938886379233e-06,3.676756294544131e-08,2.6058828984102052e-08,8.680592035352185e-06,1.2956079944077421e-05,6.585857207738282e-06,7.170323350251566e-07,4.525303841157659e-07,3.1255207580939338e-09,1.7230758843892373e-06,2.193283908297969e-06,1.0278470090789493e-06,3.7407089529492846e-08,1.3495185022409915e-07,0.009218566318452654
77.55000000000001,0.0021528571944532523,0.0005179941275941547,0.0006153809646794366,0.0002792875494511454,0.00012610501544870254,0.00019149279674038862,9.705409633053254e-05,1.1041626751098918e-05,7.004412385843616e-06,3.430418822656784e-05,5.384705280796398e-05,2.7633588485840222e-05,3.567254106696287e-06,2.2691919587748357e-06,3.6538983514738837e-08,2.5890037895756202e-08,8.675369891032115e-06,1.2922265529650943e-05,6.563659382091524e-06,7.137276328011256e-07,4.5029972401717656e-07,3.1066302390750775e-09,1.722090172741205e-06,2.18755707075076e-06,1.024392763301525e-06,3.7241638999582596e-08,1.3487588813789684e-07,0.009201603810135132
77.60000000000001,0.002150232989071945,0.0005175291852928194,0.0006137991599323184,0.00027837787646722655,0.00012601797716744337,0.0001909937636674668,9.672928162208693e-05,1.0990337603517648e-05,6.969390467529311e-06,3.428286767467059e-05,5.370647816295407e-05,2.7540473857494768e-05,3.5505430443301133e-06,2.257753478910722e-06,3.63119841634046e-08,2.5722459112778282e-08,8.670131619386276e-06,1.2888552584571262e-05,6.541552173374579e-06,7.104379038850431e-07,4.4807950188161917e-07,3.0876436882812035e-09,1.7211001837386717e-06,2.1818421896207537e-06,1.0209534557181544e-06,3.7077006812823196e-08,1.347996803336164e-07,0.009184681763527075
77.65,0.002147611791251004,0.0005170639562121156,0.0006122219071417401,0.0002774714393274199,0.00012593074003599275,0.00019049614808639372,9.640564514036955e-05,1.0939312601753966e-05,6.934560026792896e-06,3.426148276308176e-05,5.356629949749888e-05,2.7447698429040425e-05,3.5339187670916673e-06,2.246378072485631e-06,3.608655131080185e-08,2.555608160802921e-08,8.66487748215932e-06,1.2854940445420435e-05,6.519534734733479e-06,7.071623487036366e-07,4.458690225724544e-07,3.0685916320231854e-09,1.7201054392578144e-06,2.176139506310189e-06,1.0175291835678931e-06,3.6913084359744575e-08,1.3472316993611163e-07,0.009167800045152004
77.7,0.002144993598914118,0.000516598443923582,0.0006106491923524373,0.0002765682257997842,0.00012584330521989368,0.00018999994596595425,9.60831824182135e-05,1.0888550261236827e-05,6.899919932109457e-06,3.4240033814264096e-05,5.342651572488818e-05,2.7355260917807818e-05,3.5173807845325565e-06,2.235065365090356e-06,3.5862671227131236e-08,2.539089419383142e-08,8.659607729556132e-06,1.28214283727568e-05,6.497606107860896e-06,7.039002104048532e-07,4.4366762828443787e-07,3.0495072603211545e-09,1.7191054864614828e-06,2.170449314550469e-06,1.014120027836022e-06,3.6749715519865955e-08,1.3464623616985733e-07,0.009150958521683832
77.75,0.0021423784099806656,0.0005161326519874032,0.0006090810016521194,0.0002756682237000658,0.00012575567388369843,0.00018950515328443955,9.576188900527256e-05,1.0838049106384656e-05,6.865469059110646e-06,3.42185211508234e-05,5.3287125760611465e-05,2.7263160045907404e-05,3.500928608963731e-06,2.2238149844348573e-06,3.564033006067222e-08,2.5226885548178886e-08,8.654322597977676e-06,1.2788015556888612e-05,6.475765231142972e-06,7.006507826892362e-07,4.4147470539535376e-07,3.030423961330438e-09,1.7180999033210065e-06,2.1647719387324777e-06,1.0107260229170752e-06,3.658670610910389e-08,1.3456870426932996e-07,0.009134157059927702
77.80000000000001,0.0021397662223657425,0.0005156665839523995,0.0006075173211713505,0.00027477142089151466,0.00012566784719093103,0.0001890117660296458,9.544176046796454e-05,1.078780767054731e-05,6.83120629053664e-06,3.41969450954926e-05,5.314812852235796e-05,2.717139454019892e-05,3.484561755426666e-06,2.212626560319961e-06,3.5419513867702155e-08,2.5064044243542016e-08,8.649022307913193e-06,1.2754701124531402e-05,6.454010949074663e-06,6.974134170110587e-07,4.3928969077241035e-07,3.011372994508739e-09,1.7170883031843523e-06,2.1591077125635766e-06,1.0073471283219322e-06,3.6423829666295834e-08,1.344903679002222e-07,0.009117395526830847
77.85000000000001,0.0021371570339801904,0.0005152002433560166,0.0006059581370834312,0.00027387780528470205,0.0001255798263040503,0.0001885197801988731,9.51227923894153e-05,1.0737824495948522e-05,6.797130516188485e-06,3.4175305971116056e-05,5.30095229300168e-05,2.7079963132260648e-05,3.4682797416675484e-06,2.2014997246125254e-06,3.520020864471524e-08,2.490235877790349e-08,8.643707062016451e-06,1.2721484146265474e-05,6.4323420228203146e-06,6.941875290710698e-07,4.3711207746748393e-07,2.992380296328969e-09,1.7160703383813325e-06,2.153456959888596e-06,1.0039832055471344e-06,3.626084106301259e-08,1.3441102155455067e-07,0.00910067378954269
77.9,0.0021345508427306186,0.0005147336337243156,0.0006044034356042777,0.00027298736483733643,0.00012549161238441315,0.00018802919179892295,9.480498036940188e-05,1.0688098133628576e-05,6.763240632880685e-06,3.415360410063386e-05,5.287130790567674e-05,2.698886455835831e-05,3.452082088114509e-06,2.1904341112241677e-06,3.498240036253491e-08,2.4741817607633943e-08,8.638377043391432e-06,1.2688363644700379e-05,6.4107571417835325e-06,6.909726045299503e-07,4.34941419741033e-07,2.9734634465777065e-09,1.7150457029185633e-06,2.1478199792475362e-06,1.0006340025983664e-06,3.609751286163801e-08,1.3433049756792753e-07,0.009083991715542245
77.95,0.002131947646519433,0.0005142667585719639,0.0006028532029923045,0.0002721000875540827,0.00012540320659223876,0.00018753999684609682,9.448832002429665e-05,1.0638627143387534e-05,6.7295355443942175e-06,3.413183980706633e-05,5.2733482373626236e-05,2.6898097559414332e-05,3.435968317858066e-06,2.1794293560937153e-06,3.4766075001893273e-08,2.4582409181797033e-08,8.633032414110243e-06,1.2655338603245235e-05,6.3892549360398884e-06,6.877682038794209e-07,4.3277733736062345e-07,2.954631655790263e-09,1.7140141343704728e-06,2.1421970333267304e-06,9.97299147789498e-07,3.5933686709896376e-08,1.3424869648766417e-07,0.009067349172816113
78.0,0.002129347443244862,0.0005137996214022267,0.0006013074255483057,0.00027121596148638053,0.00012531461008657288,0.0001870521913661938,9.417280698701116e-05,1.0589410093728759e-05,6.696014161429837e-06,3.41100134134986e-05,5.25960452603534e-05,2.6807660880977242e-05,3.419937956634749e-06,2.1684850971733844e-06,3.455121859003219e-08,2.442412197745574e-08,8.627673313983086e-06,1.2622407975376532e-05,6.367833989476968e-06,6.84573966416273e-07,4.3061951912646e-07,2.9358898789286966e-09,1.712975415112817e-06,2.1365883439430528e-06,9.939781534599442e-07,3.5769305874869867e-08,1.3416559644816093e-07,0.009050746030029467
78.05000000000001,0.002126750230800981,0.000513332225706958,0.000599766089615336,0.0002703349747322636,0.0001252258240252527,0.00018656577139450808,9.385843690694008e-05,1.0540445561802842e-05,6.6626754015617054e-06,3.408812524306528e-05,5.245899549454604e-05,2.6717553273191566e-05,3.4039905328139227e-06,2.1576009744187128e-06,3.4337817237870096e-08,2.4266944535541577e-08,8.622299859596924e-06,1.2589570694289581e-05,6.346492853479448e-06,6.813896132735155e-07,4.2846772558323113e-07,2.9172444127187302e-09,1.7119293730680786e-06,2.130994092639675e-06,9.906704292941937e-07,3.560439957976193e-08,1.3408123355459942e-07,0.009034182156637328
78.10000000000001,0.0021241560070777423,0.0005128645749665942,0.0005982291815785945,0.0002694571154361805,0.00012513684956487242,0.00018608073297582677,9.354520544990569e-05,1.0491732133351965e-05,6.6295181891913986e-06,3.40661756189353e-05,5.2322332007092064e-05,2.6627773490768524e-05,3.3881255773878036e-06,2.1467766297822304e-06,3.412585717727281e-08,2.411086549684294e-08,8.616912143636207e-06,1.2556825682815558e-05,6.3252300609918775e-06,6.782149494723094e-07,4.2632179088495853e-07,2.8987059465692074e-09,1.7108758821355163e-06,2.1254144264229384e-06,9.873753040849424e-07,3.543902559382769e-08,1.3399566003912531e-07,0.009017657422941666
78.15,0.0021215647699609963,0.0005123966726501451,0.0005966966878653042,0.0002685823717888138,0.00012504768786074892,0.00018559707216442623,9.323310829810159e-05,1.0443268402654514e-05,6.596541455502143e-06,3.4044164864296803e-05,5.2186053731079595e-05,2.6538320292957327e-05,3.372342623964516e-06,2.136011707210741e-06,3.391532479796487e-08,2.395587363766738e-08,8.611510234495389e-06,1.252417186348307e-05,6.304044140788672e-06,6.750498649683753e-07,4.2418162378744846e-07,2.880288362045204e-09,1.7098148624621654e-06,2.1198494676826764e-06,9.840920541122628e-07,3.5273209654110657e-08,1.3390890038696572e-07,0.009001171700159731
78.2,0.0021189765173325196,0.0005119285222151881,0.0005951685949445956,0.00026771073202690247,0.0001249583400668882,0.00018511478502406954,9.29221411500374e-05,1.0395052972470199e-05,6.563744138413466e-06,3.402209330234223e-05,5.2050159601797786e-05,2.6449192443517777e-05,3.356641208764177e-06,2.125305852646155e-06,3.370620668362515e-08,2.380195790473926e-08,8.606094176189456e-06,1.2491608168602162e-05,6.282933631779849e-06,6.718943346772013e-07,4.220472077514885e-07,2.862005005926561e-09,1.7087462806764174e-06,2.1142993269531748e-06,9.808199358357858e-07,3.510691955660299e-08,1.338209275539924e-07,0.008984724860576467
78.25,0.0021163912470700407,0.0005114601271078614,0.0005936448893273896,0.00026684218443306354,0.0001248688073359521,0.00018463386762800305,9.261229972048316e-05,1.0347084453985486e-05,6.531125182536125e-06,3.399996125625345e-05,5.191464855673762e-05,2.6360388710693944e-05,3.341020870617788e-06,2.114658714029661e-06,3.349848964671872e-08,2.3649107448902554e-08,8.600663988564929e-06,1.245913355024835e-05,6.261897097181571e-06,6.687484174735158e-07,4.19918600149067e-07,2.8438654554714046e-09,1.707670150156459e-06,2.1087641169188595e-06,9.77558220310218e-07,3.494008422472458e-08,1.337316703321988e-07,0.008968316777805052
78.30000000000001,0.002113808957047265,0.0005109914907628579,0.0005921255575662788,0.0002659767173356142,0.00012477909081922556,0.00018415431605895265,9.230357974041384e-05,1.0299361466759394e-05,6.498683539127354e-06,3.397776904918709e-05,5.177951953559305e-05,2.6271907867189225e-05,3.325481150968778e-06,2.104069941309051e-06,3.329216076163419e-08,2.3497311657214576e-08,8.595219667810173e-06,1.2426746990025971e-05,6.240933138383253e-06,6.656122541721886e-07,4.177959305747166e-07,2.825874611768689e-09,1.706586531347044e-06,2.1032439659673224e-06,9.743062266240916e-07,3.477264128591728e-08,1.3364104665216315e-07,0.008951947327117227
78.35000000000001,0.002111229645133902,0.0005105226166034205,0.000590610586255413,0.0002651143191083961,0.00012468919166658444,0.0001836761264091207,9.199597695695436e-05,1.0251882638669729e-05,6.46641816604646e-06,3.395551700425997e-05,5.164477148026257e-05,2.618374869014302e-05,3.3100215938770056e-06,2.093539186448964e-06,3.308720739571623e-08,2.3346560183036282e-08,8.589761187260176e-06,1.239444750849303e-05,6.22004040834734e-06,6.624860645098738e-07,4.1567939827453414e-07,2.808034452512638e-09,1.7054955320761096e-06,2.097739029650504e-06,9.710633517220361e-07,3.460458606900902e-08,1.335490059328241e-07,0.008935616385768657
78.4,0.0021086533091956893,0.0005100535080413359,0.000589099962030379,0.00026425497817059764,0.00012459911102646342,0.0001831992947801811,9.16894871333239e-05,1.0204646605859551e-05,6.434328027710659e-06,3.3933205444534684e-05,5.151040333485086e-05,2.609590996110882e-05,3.29464174602491e-06,2.08306610344373e-06,3.288361723780771e-08,2.3196842973748324e-08,8.584288498487352e-06,1.236223417413372e-05,6.199217624383867e-06,6.593701431591919e-07,4.135692687164361e-07,2.790347762756786e-09,1.704397307764418e-06,2.0922494986287422e-06,9.678290942111763e-07,3.4435997649653995e-08,1.3345556184661832e-07,0.008919323833242883
78.45,0.0021060799470944175,0.0005095841684769309,0.0005875936715680859,0.0002633986829865792,0.00012450885004582473,0.0001827238172832759,9.138410604878116e-05,1.0157652012684139e-05,6.402412095051298e-06,3.3910834693005325e-05,5.137641404567106e-05,2.600839046603427e-05,3.2793411567256335e-06,2.0726503483325582e-06,3.268137832394786e-08,2.3048150295752245e-08,8.57880153266656e-06,1.2330106111770743e-05,6.1784635801498925e-06,6.562648548200011e-07,4.114658693367107e-07,2.772821855081134e-09,1.7032920613733926e-06,2.086775602025226e-06,9.646030701901597e-07,3.426703147998226e-08,1.333608043056437e-07,0.008903069551366388
78.5,0.0021035095566879574,0.0005091146012990675,0.0005860917015866484,0.0002625454220656983,0.00012441840987012718,0.00018224969003901057,9.107982949856933e-05,1.0110897511658243e-05,6.370669345470352e-06,3.388840507258339e-05,5.124280256124725e-05,2.5921188995242973e-05,3.2641193779327456e-06,2.0622915792166848e-06,3.248047905990517e-08,2.2900472756447334e-08,8.573300202199122e-06,1.2298062510315937e-05,6.157777156733064e-06,6.531706284450267e-07,4.093695845096803e-07,2.7554698918931024e-09,1.7021800429043377e-06,2.081317605580495e-06,9.613850197831753e-07,3.40978904632048e-08,1.332648903492696e-07,0.008886853424294076
78.55000000000001,0.002100942135830284,0.0005086448098851396,0.0005845940388452698,0.0002616951839621347,0.00012432779164329557,0.0001817769091774495,9.077665329386117e-05,1.0064381763403703e-05,6.339098762797217e-06,3.386591690608382e-05,5.110956783231737e-05,2.5834304343418174e-05,3.2489759642512857e-06,2.0519894562781308e-06,3.2280908240263046e-08,2.2753801322910846e-08,8.567784402577617e-06,1.2266102629765945e-05,6.137157332689581e-06,6.500879506696847e-07,4.0728084979914476e-07,2.738309557496312e-09,1.7010615482506472e-06,2.0758758045273955e-06,9.58174803890209e-07,3.3928798727859734e-08,1.3316802067375395e-07,0.00887067533839966
78.60000000000001,0.002098377682371503,0.0005081747976010697,0.0005831006701441276,0.0002608479572747177,0.00012423699650769066,0.00018130547083811165,9.047457326170459e-05,1.0018103436597481e-05,6.307699337245858e-06,3.384337051621128e-05,5.0976708811836626e-05,2.5747735309588536e-05,3.233910472949809e-06,2.041743641799697e-06,3.208265506381733e-08,2.260812733704856e-08,8.56225401447025e-06,1.223422580735863e-05,6.1166031929191194e-06,6.470173585280194e-07,4.0520014556191975e-07,2.721361322482061e-09,1.6999369172157766e-06,2.070450511656448e-06,9.549723916150896e-07,3.3759988778220376e-08,1.330704086491573e-07,0.008854535182102429
78.65,0.002095816194157874,0.0005077045678013056,0.0005816115823242553,0.00026000373064675173,0.00012414602560407938,0.0001808353711699648,9.017358524496755e-05,9.97206120791992e-06,6.27647006537217e-06,3.3820766225546504e-05,5.0844224454980965e-05,2.566148069711565e-05,3.218922463973028e-06,2.0315538001857487e-06,3.188570914508798e-08,2.2463442527024068e-08,8.556708906001036e-06,1.2202431462815817e-05,6.096113936272788e-06,6.439594315479663e-07,4.031279899849052e-07,2.7046480342091775e-09,1.6988065305438088e-06,2.0650420415551256e-06,9.517778398006239e-07,3.359168856280004e-08,1.3297224588392051e-07,0.008838432845635989
78.7,0.0020932576690318376,0.0005072341238288183,0.0005801267622674284,0.00025916249276584474,0.0001240548800716056,0.00018036660633142103,8.987368510228396e-05,9.92625376200348e-06,6.245409950031723e-06,3.379810435653297e-05,5.071211371915127e-05,2.5575539313683767e-05,3.2040114999547794e-06,2.0214195979834346e-06,3.169006052179564e-08,2.231973901482091e-08,8.551148935199634e-06,1.2170719102609169e-05,6.075688881805172e-06,6.409147833294152e-07,4.0106493164740815e-07,2.688194752432462e-09,1.6976708058641883e-06,2.0596506924271988e-06,9.485912669570442e-07,3.342409199998906e-08,1.3287366925283755e-07,0.008822368220762475
78.75,0.0020907021048320387,0.0005067634690150992,0.0005786461968960482,0.0002583242323637361,0.00012396356104776138,0.00017989917249033112,8.957486870799915e-05,9.880679791381762e-06,6.214518000337762e-06,3.3775385231463666e-05,5.058037556397771e-05,2.5489909971291362e-05,3.1891771462308946e-06,2.0113407039038782e-06,3.149569965820016e-08,2.21770093198365e-08,8.545573952592613e-06,1.2139088323197253e-05,6.055327473597169e-06,6.378840527173355e-07,3.990115417094791e-07,2.6720263683028306e-09,1.6965301925231096e-06,2.054276727181666e-06,9.454128244884234e-07,3.325732055794676e-08,1.327747393171449e-07,0.008806341200470346
78.80000000000001,0.002088149499393352,0.0005062926066801595,0.0005771698731730268,0.0002574889382161252,0.0001238720696683584,0.00017943306582397895,8.927713195211558e-05,9.835337996438871e-06,6.183793231619501e-06,3.375260917246814e-05,5.044900895132448e-05,2.540459148624462e-05,3.1744189708516375e-06,2.001316788842929e-06,3.130261744424868e-08,2.2035246358455013e-08,8.539983803906185e-06,1.2107538813194428e-05,6.035029284093201e-06,6.34867894689362e-07,3.9696840583451954e-07,2.6561624805344872e-09,1.695385165354797e-06,2.0489203555905702e-06,9.422426684016001e-07,3.309140589067314e-08,1.3267544234587558e-07,0.00879035167872613
78.85000000000001,0.0020855998505469086,0.0005058215401325285,0.0005756977781016732,0.00025665659914250163,0.00012378040706750008,0.0001789682825190763,8.898047074023902e-05,9.790227085359188e-06,6.15323466538076e-06,3.372977650149974e-05,5.031801284529499e-05,2.5319582679152875e-05,3.1597365445933703e-06,1.9913475259010718e-06,3.1110805190531214e-08,2.1894443439594224e-08,8.534378332849043e-06,1.2076070354444785e-05,6.0147940159138465e-06,6.318669710823738e-07,3.9493611596000883e-07,2.6406121283417976e-09,1.6942362175287806e-06,2.043581719236758e-06,9.390809345734575e-07,3.292631580328664e-08,1.3257572128834074e-07,0.008774399550335493
78.9,0.0020830531561201178,0.0005053502726692519,0.0005742298987255758,0.00025582720400597387,0.00012368857437755387,0.00017850481877175616,8.868488099352406e-05,9.74534577407736e-06,6.122841329258793e-06,3.370688754032302e-05,5.018738621223699e-05,2.5234882374925577e-05,3.1451294409690394e-06,1.9814325904020383e-06,3.092025461909043e-08,2.1754594256268897e-08,8.52875738394282e-06,1.2044682821987404e-05,5.994621502122855e-06,6.28881941285519e-07,3.929152620336068e-07,2.625371614191427e-09,1.693083852686063e-06,2.038260880715399e-06,9.359277201692147e-07,3.276201424254619e-08,1.3247552699585357e-07,0.008758484710907878
78.95,0.0020805094139366934,0.0005048788075758924,0.0005727662221284905,0.00025500074171310073,0.0001235965727291241,0.0001780426707875671,8.839035864862051e-05,9.700692786228745e-06,6.092612256983503e-06,3.368394261050151e-05,5.00571280207483e-05,2.5150489402771115e-05,3.130597236237231e-06,1.9715716599097863e-06,3.073095785018454e-08,2.1615692873262508e-08,8.523120805367052e-06,1.2013376182912684e-05,5.974511704946116e-06,6.259134530277457e-07,3.9090642383295234e-07,2.6104262465295427e-09,1.6919285766399778e-06,2.0329578181483522e-06,9.327830730248158e-07,3.2598522503522705e-08,1.323748688834462e-07,0.008742607056863206
79.0,0.0020779686218166792,0.0005044071481265292,0.0005713067354342244,0.0002541772012137224,0.00012350440325102513,0.00017758183478146689,8.809689965761963e-05,9.656266853100137e-06,6.062546488336897e-06,3.366094203338558e-05,4.99272372416826e-05,2.5066402596197045e-05,3.1161395094094076e-06,1.961764414243415e-06,3.054290738514827e-08,2.147773371104421e-08,8.517468451785104e-06,1.1982150494122538e-05,5.954464712958452e-06,6.229621333860279e-07,3.8891016298600274e-07,2.5957545471739247e-09,1.69077088895999e-06,2.0276724255663045e-06,9.296469898559484e-07,3.243595075087191e-08,1.3227384235698804e-07,0.008726766485407808
79.05000000000001,0.0020754307775764707,0.000503935297583758,0.0005698514258065227,0.000253356571500792,0.00012341206707025497,0.00017712230697781593,8.780449998800029e-05,9.612066713580827e-06,6.03264306911282e-06,3.363788613010066e-05,4.9797712848155346e-05,2.498262079301165e-05,3.101755842255054e-06,1.9520105354896828e-06,3.0356096085545e-08,2.1340711526113875e-08,8.511800187117576e-06,1.195100589902055e-05,5.934480736772692e-06,6.200285801362101e-07,3.86927015304797e-07,2.5813330289121267e-09,1.689611274774259e-06,2.0224045191668785e-06,9.265194231776519e-07,3.227448622417407e-08,1.3217262044220837e-07,0.008710962894438555
79.10000000000001,0.002072895879028844,0.0005034632591986927,0.0005684002804489552,0.00025253884161020884,0.00012331956531196934,0.0001766640836103712,8.751315562257585e-05,9.568091114114043e-06,6.002901051077019e-06,3.3614775221535654e-05,4.966855381555e-05,2.4899142835326818e-05,3.0874458193044712e-06,1.942309708012807e-06,3.017051714884797e-08,2.1204621388001327e-08,8.50611588723011e-06,1.191994262317109e-05,5.914560103283609e-06,6.171133535617926e-07,3.84957483539118e-07,2.567139727171437e-09,1.6884501971174944e-06,2.0171538489239946e-06,9.234002959385525e-07,3.211434500353696e-08,1.3207141409308546e-07,0.008695196182384395
79.15,0.002070363923982975,0.0005029910362109647,0.0005669532866048009,0.0002517240006206502,0.00012322689909945587,0.0001762071609222785,8.722286255944023e-05,9.524338808648611e-06,5.973319491927405e-06,3.3591609628331564e-05,4.953975912152396e-05,2.4815967569561654e-05,3.0732090278489116e-06,1.9326616184612078e-06,2.9986164080928645e-08,2.106945865318507e-08,8.500415442503222e-06,1.1888960968978588e-05,5.894703248536792e-06,6.142169688271985e-07,3.83002030647863e-07,2.5531549472909106e-09,1.687288090115339e-06,2.0119201145539736e-06,9.202895221784612e-07,3.195571379712471e-08,1.3197042054376926e-07,0.008679466248040443
79.2,0.0020678349102444685,0.0005025186318487261,0.0005655104315569358,0.0002509120376534058,0.00012313406955410895,0.00017575153516606612,8.693361681191497e-05,9.480808558591054e-06,5.9438974552546695e-06,3.356838967087048e-05,4.941132774601489e-05,2.4733093846447135e-05,3.0590450579379163e-06,1.9230659557709865e-06,2.9803030665670946e-08,2.0935218936234455e-08,8.494698760253007e-06,1.185806130945032e-05,5.874910709309543e-06,6.113398890114313e-07,3.8106107367533384e-07,2.5393593207336257e-09,1.686125353238584e-06,2.006702984475709e-06,9.171870315448022e-07,3.179871561765316e-08,1.3186978317520187e-07,0.008663772990466171
79.25,0.002065308835615379,0.0005020460493286502,0.0005640717026277189,0.0002501029418722116,0.0001230410777954049,0.00017529720260363757,8.664541440849598e-05,9.437499132757957e-06,5.9146340105031405e-06,3.3545115669264726e-05,4.928325867124679e-05,2.4650520521031208e-05,3.0449535023736086e-06,1.9135224111658707e-06,2.9621110932062482e-08,2.0801898078511382e-08,8.488965766972937e-06,1.1827244081116752e-05,5.855183113506488e-06,6.084825188857577e-07,3.7913497830742e-07,2.5257314147223137e-09,1.6849623467854303e-06,2.0015021161614964e-06,9.140927952492722e-07,3.1643415878731406e-08,1.3176957733325206e-07,0.008648116308986178
79.30000000000001,0.002062785697894236,0.0005015732918559343,0.0005626370871788793,0.0002492967024830848,0.0001229479249408773,0.00017484415950626405,8.635825139280043e-05,9.394409307328662e-06,5.885528232931912e-06,3.3521787943346285e-05,4.915555088173599e-05,2.4568246452684252e-05,3.0309339567018125e-06,1.9040306781534576e-06,2.944039911914538e-08,2.066949211479764e-08,8.48321641036893e-06,1.1796509776193855e-05,5.835521169487258e-06,6.056451995055974e-07,3.7722405416925484e-07,2.512247357661264e-09,1.6837993886647764e-06,1.9963171761761772e-06,9.110068509861058e-07,3.14898539371354e-08,1.316698212464888e-07,0.008632496103269978
