Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(4),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_Np_relativistic
90.4,0.0016249713403131737,0.0004094222834831009,0.00037099130226527405,0.0001402189128135559,0.00010276123715720142,0.00011457088978676132,4.825617791762266e-05,4.355407833644525e-06,2.5039635276746673e-06,2.8459534205761932e-05,3.2469335060791785e-05,1.384855501110287e-05,1.4235018466365047e-06,8.215181977967353e-07,1.105581470726406e-08,7.297005502382876e-09,7.402527823928644e-06,8.03210619157207e-06,3.3898915391464527e-06,2.9914511324522904e-07,1.7147219828668e-07,1.1973062965138412e-09,1.4854394410226543e-06,1.3727682222836448e-06,5.246223681152738e-07,1.4285303845645804e-08,1.0850838760926509e-07,0.006274484911453083
90.45,0.0016230441431796425,0.00040899121674188306,0.00037013645182848513,0.0001398036760224797,0.00010266326419308278,0.00011430107505680257,4.8109174198397883e-05,4.337741560766916e-06,2.4929067844856768e-06,2.8433369901082702e-05,3.239248960945806e-05,1.3806049261774454e-05,1.417683666649416e-06,8.178647112714773e-07,1.099714892184683e-08,7.2565986854234244e-09,7.395750192398466e-06,8.013112460538721e-06,3.3794984622178375e-06,2.979718709712851e-07,1.7075119316684445e-07,1.1913446299111065e-09,1.4840924888893433e-06,1.3695302192723366e-06,5.23026595593694e-07,1.4232603747885327e-08,1.0840708999680652e-07,0.006264397262277295
90.5,0.001621119232529966,0.0004085603280008502,0.0003692838558473035,0.00013938980135180467,0.00010256527658040665,0.00011403197847525765,4.796266536299615e-05,4.3201553294301324e-06,2.4819036981812405e-06,2.8407196119722036e-05,3.231584882236062e-05,1.376368753274597e-05,1.4118921037682947e-06,8.142291365134516e-07,1.093886451990621e-08,7.216472847446935e-09,7.388971450734489e-06,7.994178728842215e-06,3.3691512062590346e-06,2.9680291342365326e-07,1.7003289046944585e-07,1.1853973719828828e-09,1.4827453671504002e-06,1.3663054202648828e-06,5.214426875083594e-07,1.4179952276876133e-08,1.0830549204008668e-07,0.006254330120484193
90.55000000000001,0.0016191966061605485,0.000408129618572118,0.0003684335077959476,0.00013897728396622676,0.00010246727488818516,0.00011376359799774834,4.781664961877925e-05,4.302648741075237e-06,2.4709539858923954e-06,2.8381013038968422e-05,3.223941212425579e-05,1.372146930556784e-05,1.4061270291976326e-06,8.106113836019251e-07,1.088095722700771e-08,7.176624489602351e-09,7.3821920308811806e-06,7.975304498925217e-06,3.358849278080092e-06,2.956378436363242e-07,1.693169746651166e-07,1.1794639679860577e-09,1.4813981443557585e-06,1.3630936901263423e-06,5.198704565590571e-07,1.4127269665990851e-08,1.0820362756827813e-07,0.006244283428025519
90.60000000000001,0.001617276261867538,0.00040769908976085367,0.00036758540116852166,0.00013856611904860828,0.00010236925968307532,0.00011349593158566952,4.767112517989721e-05,4.28522139929686e-06,2.4600573663545325e-06,2.83548208354972e-05,3.2163178941564925e-05,1.367939406411371e-05,1.400388314423604e-06,8.070113627006042e-07,1.0823422536941684e-08,7.137049899284594e-09,7.375412349381459e-06,7.956489201490325e-06,3.348592105107515e-06,2.9447627942878293e-07,1.6860314183692806e-07,1.1735428611349652e-09,1.4800508885155745e-06,1.3598948095601656e-06,5.183096106611579e-07,1.4074509148660212e-08,1.0810158348738124e-07,0.006234257126196822
90.65,0.0016153581974468344,0.0004072687428652959,0.0003667395294789537,0.00013815630179990672,0.00010227123152938254,0.0001132289772061751,4.752609026726219e-05,4.2678729098306735e-06,2.449213559897663e-06,2.8328619685373847e-05,3.208714870235436e-05,1.363746129452834e-05,1.3946758311746648e-06,8.034289840159831e-07,1.0766255729772729e-08,7.097745166515337e-09,7.368632804311925e-06,7.937732198999792e-06,3.338379039289608e-06,2.9331785595554606e-07,1.6789110165523496e-07,1.1676322129408082e-09,1.4787036631741514e-06,1.3567084788209847e-06,5.167597593556947e-07,1.402166046249218e-08,1.0799948662801344e-07,0.006224251155680263
90.7,0.0016134424106941016,0.00040683857917677525,0.00036589588626093625,0.000137747827439105,0.00010217319098906443,0.00011296273283216472,4.738154310852294e-05,4.250602880540993e-06,2.4384222884367795e-06,2.8302409764056878e-05,3.201132083631484e-05,1.359567048517282e-05,1.3889894513857914e-06,7.998641577594835e-07,1.070945189165861e-08,7.058706201913939e-09,7.361853772364397e-06,7.919032789711311e-06,3.328209361573594e-06,2.9216222812968913e-07,1.6718057926141687e-07,1.1617304532906612e-09,1.4773565237226252e-06,1.3535343247093198e-06,5.152204234756211e-07,1.396873169581992e-08,1.0789747126472202e-07,0.0062142654565492195
90.75,0.0016115288994047782,0.00040640859997973454,0.0003650544650678656,0.0001373406912031414,0.00010207513862173452,0.00011269719644227008,4.723748193803912e-05,4.233410921408431e-06,2.4276832754622636e-06,2.8276191246400194e-05,3.193569477474025e-05,1.3554021126567293e-05,1.3833290471666071e-06,7.963167941136594e-07,1.0653005936272214e-08,7.019928756105968e-09,7.3550756060980525e-06,7.900390212214428e-06,3.3180822869124637e-06,2.9100907290891885e-07,1.6647131705401433e-07,1.1558364320536322e-09,1.476009514172334e-06,1.3503719104627667e-06,5.136910475261747e-07,1.3915720593068629e-08,1.0779563826647957e-07,0.006204299968263923
90.80000000000001,0.0016096176613740875,0.00040597880655174887,0.00036421525947278173,0.00013693488834683984,0.00010197707498466598,0.00011243236602084128,4.709390499685565e-05,4.216296644517628e-06,2.4169962460303535e-06,2.8249964306654903e-05,3.186026995050572e-05,1.35125127113316e-05,1.3776944907736408e-06,7.927868032027309e-07,1.0596912627649929e-08,6.9814084404083595e-09,7.348298631384883e-06,7.881803650428773e-06,3.3079969697564667e-06,2.898580914325085e-07,1.65763076370043e-07,1.1499491561444226e-09,1.4746626645811175e-06,1.347220748030747e-06,5.121710142419246e-07,1.3862593789788034e-08,1.0769402295574408e-07,0.006194354629707652
90.85000000000001,0.0016077086943970503,0.0004055492001635465,0.00036337826306830946,0.0001365304141428409,0.00010187900063279555,0.00011216823955793356,4.695081053267748e-05,4.199259664045081e-06,2.40636092675369e-06,2.822372911847063e-05,3.1785045798045594e-05,1.347114473412433e-05,1.372085654586934e-06,7.892740950676768e-07,1.054116660428115e-08,6.943140748623171e-09,7.341523145069375e-06,7.863272239022145e-06,3.297952509981445e-06,2.8870901099702597e-07,1.6505563905334469e-07,1.1440673187668654e-09,1.4733159892839496e-06,1.3440803121187512e-06,5.106596607944512e-07,1.3809284910676056e-08,1.0759258502668079e-07,0.006184429379298584
90.9,0.0016058019962684922,0.00040511978207902823,0.0003625434694665971,0.00013612726388153196,0.00010178091611872724,0.00011190481504929328,4.680819679984392e-05,4.182299596247003e-06,2.3957770457918907e-06,2.819748585489621e-05,3.1710021753330866e-05,1.342991669158048e-05,1.3665024110911426e-06,7.857785796460583e-07,1.0485762404246015e-08,6.905121079765929e-09,7.334749412861301e-06,7.844795069203587e-06,3.287947959203917e-06,2.875615868583122e-07,1.6434880890077322e-07,1.1381889229020287e-09,1.4719694860297469e-06,1.340950055311984e-06,5.091562961135578e-07,1.3755709771143352e-08,1.0749122319171768e-07,0.006174524155178364
90.95,0.0016038975647830567,0.0004046905535552883,0.000361710872299258,0.00013572543287097887,0.00010168282199273632,0.0001116420904963446,4.6666062059303555e-05,4.1654160594473e-06,2.385244332842218e-06,2.8171234688379867e-05,3.163519725384679e-05,1.3388828082248408e-05,1.3609446328613062e-06,7.823001667567462e-07,1.0430694491203203e-08,6.867344761550419e-09,7.327977667478454e-06,7.826371194844423e-06,3.2779823274310743e-06,2.8641560384672805e-07,1.63642412975931e-07,1.1323112362484976e-09,1.4706231360707971e-06,1.3378294235377247e-06,5.076602187373112e-07,1.3701788512050043e-08,1.0738980656915239e-07,0.0061646388954481835
91.0,0.0016019953977352147,0.0004042615158426345,0.00036088046521731086,0.00013532491643685718,0.00010158471880277321,0.0001113800639061759,4.6524404578588984e-05,4.148608674025603e-06,2.3747625191302883e-06,2.814497579076881e-05,3.156057173857045e-05,1.3347878406526312e-05,1.3554121925533596e-06,7.788387660896499e-07,1.0375957281024784e-08,6.8298070744482845e-09,7.321208107053846e-06,7.807999638877973e-06,3.26805458999228e-06,2.8527087778231287e-07,1.629363027791362e-07,1.1264311558288514e-09,1.469276905193194e-06,1.3347178711029855e-06,5.061707345261254e-07,1.3647463426277649e-08,1.072882097238546e-07,0.006154773538410534
91.05000000000001,0.001600095492919275,0.00040383267018460835,0.0003600522418911203,0.0001349257099223838,0.00010148660709446743,0.00011111873329152612,4.638322263179169e-05,4.131877062405368e-06,2.364331337400843e-06,2.811870933330824e-05,3.1486144647948556e-05,1.3307067166598753e-05,1.349904962899459e-06,7.753942872005249e-07,1.0321545168872597e-08,6.792503276140123e-09,7.314440893819573e-06,7.789679399927172e-06,3.2581636946976598e-06,2.841272566763224e-07,1.6223035526144218e-07,1.120545900238276e-09,1.4679307456192853e-06,1.3316148745540189e-06,5.04687173484132e-07,1.3592706476959138e-08,1.0718633974621901e-07,0.006144928022782067
91.10000000000001,0.0015981978481293961,0.0004034040178180058,0.0003592261960103387,0.00013452780868824927,0.0001013884874111317,0.00011085809667077151,4.62425144995372e-05,4.115220849042082e-06,2.3539505219085943e-06,2.8092435486639833e-05,3.14119154238757e-05,1.3266393866373721e-05,1.3444228167081587e-06,7.719666395108993e-07,1.026745255650915e-08,6.755428626173931e-09,7.307676153077152e-06,7.771409459108023e-06,3.248308569168629e-06,2.8298462170569485e-07,1.6152447366993245e-07,1.1146538571927743e-09,1.4665845986597865e-06,1.3285199446522213e-06,5.032089048584891e-07,1.3537517749605644e-08,1.0708414914579203e-07,0.0061351022878602425
91.15,0.0015963024611595942,0.0004029755599728968,0.00035840232128384606,0.0001341312081125493,0.00010129036029376584,0.00011059815206791165,4.6102278468959893e-05,4.098639660411484e-06,2.3436198084090955e-06,2.806615442079959e-05,3.1337883509672976e-05,1.3225858011420498e-05,1.3389656268694002e-06,7.685557323130962e-07,1.0213673879635604e-08,6.718578410646949e-09,7.300913972461632e-06,7.75318878695585e-06,3.2384881282847667e-06,2.8184288794740527e-07,1.6081858821126354e-07,1.1087553982929405e-09,1.4652383979470167e-06,1.3254326358512842e-06,5.017353496683865e-07,1.3481919478851507e-08,1.0698163414653444e-07,0.006125296273641379
91.2,0.0015944093298037552,0.00040254729787264604,0.000357580611439692,0.00013373590359071785,0.0001011922262810609,0.00011033889751255619,4.5962512833678347e-05,4.082133124997911e-06,2.333338934149706e-06,2.8039866305215237e-05,3.126404835006741e-05,1.3185459108909002e-05,1.333533266364299e-06,7.65161474780326e-07,1.016020363505116e-08,6.681947966728723e-09,7.294154401504384e-06,7.735016350420993e-06,3.2287012816914614e-06,2.807020048604966e-07,1.6011265652062475e-07,1.1028534945579542e-09,1.463892073044524e-06,1.3223525527943154e-06,5.002659898794094e-07,1.3425947891743178e-08,1.068788222270284e-07,0.006115509920894482
91.25,0.001592518451855645,0.0004021192327339332,0.00035676106022503707,0.00013334189053545948,0.00010109408590940328,0.00011008033103991128,4.582321589377054e-05,4.0657008732826955e-06,2.3231076378605943e-06,2.8013571308703024e-05,3.119040939117215e-05,1.3145196667550869e-05,1.3281256082796142e-06,7.617837759817468e-07,1.010703640743013e-08,6.6455327068452524e-09,7.287397451496909e-06,7.716891119880225e-06,3.2189469413129034e-06,2.7956195650482745e-07,1.5940666392395658e-07,1.0969540082400735e-09,1.462545553204441e-06,1.3192793535236764e-06,4.988003736016683e-07,1.3369642365010065e-08,1.0677575530272739e-07,0.006105743171198571
91.30000000000001,0.0015906298251089186,0.00040169136576677285,0.00035594366140609423,0.00013294916437668248,0.00010099593971287886,0.00010982245069076592,4.5684385955749163e-05,4.049342537732624e-06,2.3129256597458e-06,2.7987269599464072e-05,3.1116966080467595e-05,1.3105070197542748e-05,1.3227425258267893e-06,7.58422544902371e-07,1.0054166895517022e-08,6.609328142347717e-09,7.2806430956556505e-06,7.698812076110551e-06,3.2092240288155763e-06,2.7842276148731794e-07,1.587006234824851e-07,1.0910656076743502e-09,1.4611987710339027e-06,1.3162127493021769e-06,4.973381159495892e-07,1.3313034742431794e-08,1.0667247565116151e-07,0.006095995966957845
91.35000000000001,0.001588743447357133,0.00040126369817453545,0.0003551284087680712,0.00013255772056143238,0.00010089778822327722,0.00010956525451147883,4.5546021332537205e-05,4.0330577527885034e-06,2.302792741474369e-06,2.7960961345080252e-05,3.1043717866783705e-05,1.3065079210512269e-05,1.317383892365407e-06,7.550776904676611e-07,1.000158993754479e-08,6.573329906493592e-09,7.2738912695853425e-06,7.680778217172557e-06,3.1995314829682075e-06,2.7728447262868625e-07,1.5799457581038511e-07,1.0851993567600535e-09,1.4598516658366042e-06,1.3131525011686345e-06,4.958788955358498e-07,1.3256146846291977e-08,1.0656901940403218e-07,0.006086268251411794
91.4,0.0015868593163937538,0.0004008362311539667,0.00035431529611511145,0.0001321675545538249,0.00010079963197009576,0.0001093087405539644,4.5408120343443235e-05,4.016846154853738e-06,2.292708626171514e-06,2.7934646712509557e-05,3.097066420028332e-05,1.3025223219466912e-05,1.3120495814308427e-06,7.51749121572598e-07,9.949300535687265e-09,6.537533776572961e-09,7.267141872036121e-06,7.662788565151336e-06,3.1898682668451767e-06,2.761471763463258e-07,1.5728858865866853e-07,1.079368114767162e-09,1.4585041864150307e-06,1.3100984135763606e-06,4.944224469440871e-07,1.3199000018379786e-08,1.0646541699765507e-07,0.006076559968644664
91.45,0.001584977430012168,0.0004004089658952083,0.0003535043172702368,0.00013177866183498014,0.00010070147148054399,0.00010905290687567956,4.5270681314137166e-05,4.0007073822830305e-06,2.2826730584098615e-06,2.7908325868081144e-05,3.089780453244699e-05,1.2985501738746364e-05,1.3067394667659195e-06,7.484367471150052e-07,9.897293879364443e-09,6.501935695019356e-09,7.260394765947412e-06,7.64484217270444e-06,3.1802333748218437e-06,2.750109917520641e-07,1.5658275626117727e-07,1.0735858654918965e-09,1.4571562931520995e-06,1.3070503256702634e-06,4.929685498881351e-07,1.3141627791950555e-08,1.063616944761156e-07,0.006066871063576938
91.5,0.0015830977860056934,0.0003999819035818182,0.0003526954660752897,0.00013139103790295642,0.00010060330727954781,0.00010879775153961019,4.513370257662591e-05,3.984641075371132e-06,2.272685784200742e-06,2.788199897748997e-05,3.082513831605917e-05,1.2945914283978537e-05,1.3014534223562794e-06,7.451404760328459e-07,9.84556536722708e-09,6.466531789350993e-09,7.253649779769412e-06,7.626938129367701e-06,3.1706258393117695e-06,2.738760694669545e-07,1.5587719844175083e-07,1.0678669920053712e-09,1.455807959235987e-06,1.3040081009271767e-06,4.915170160721302e-07,1.3084077077450768e-08,1.0625786887158192e-07,0.006057201481915534
91.55000000000001,0.0015812203821675874,0.0003995550453907904,0.00035188873639087527,0.0001310046782726846,0.00010050513988975377,0.00010854327261425758,4.499718246922913e-05,3.96864687634165e-06,2.262746550985534e-06,2.7855666205791112e-05,3.075266500519592e-05,1.290646037203964e-05,1.2961913224691909e-06,7.418602173451967e-07,9.794110627656607e-09,6.431318390796306e-09,7.2469067090510165e-06,7.609075567571784e-06,3.161044737197781e-06,2.7274259015893977e-07,1.5517205948517376e-07,1.0622254348818532e-09,1.4544591709460358e-06,1.3009716159979172e-06,4.900676749747371e-07,1.3026393140538709e-08,1.0615393670526157e-07,0.006047551170062097
91.60000000000001,0.0015793452162910606,0.00039912839249257604,0.00035108412209630495,0.0001306195784759029,0.00010040696983153354,0.00010828946817362523,4.4861119336555255e-05,3.95272442933596e-06,2.2528551076270762e-06,2.7829327717393838e-05,3.068038405521434e-05,1.2867139521018618e-05,1.2909530416954833e-06,7.385958801965728e-07,9.742925537626829e-09,6.396292051466371e-09,7.240165318281106e-06,7.591253668324554e-06,3.151489195910975e-06,2.7161076281306655e-07,1.5446750677825484e-07,1.056673712869384e-09,1.4531099269773654e-06,1.2979407496367634e-06,4.886203598628862e-07,1.2968598914362143e-08,1.06049862724132e-07,0.006037920075010701
91.65,0.0015774722861692822,0.0003987019460511026,0.00035028161708953765,0.00013023573406109116,0.00010030879762298809,0.00010803633629720498,4.4725511529477206e-05,3.936873380402135e-06,2.2430112044011107e-06,2.7802983676055384e-05,3.0608294922743456e-05,1.2827951250186088e-05,1.2857384549942432e-06,7.353473739042352e-07,9.692006239784926e-09,6.361449559946081e-09,7.233425342968331e-06,7.573471666516737e-06,3.1419583991141353e-06,2.7048082274779784e-07,1.5376372923123004e-07,1.051221927992462e-09,1.451760236843199e-06,1.294915372580316e-06,4.871748952834679e-07,1.2910684897483752e-08,1.0594557955538178e-07,0.006028308144279689
91.7,0.0015756015895953932,0.00039827570722379463,0.00034948121528712375,0.00012985314059340623,0.0001002106237799522,0.00010778387506996383,4.459035740510859e-05,3.921093377483981e-06,2.2332145929878044e-06,2.7776634244874617e-05,3.0536397065677125e-05,1.2788895079968177e-05,1.280547437739939e-06,7.321146080081182e-07,9.641349157621964e-09,6.326787955186547e-09,7.226686491942955e-06,7.555728855811364e-06,3.132451591948832e-06,2.693530293947863e-07,1.5306093549349092e-07,1.0458769981335286e-09,1.4504101184528928e-06,1.291895339147029e-06,4.857310870931571e-07,1.2852618506487382e-08,1.0584100457169365e-07,0.006018715325906006
91.75,0.0015737331243625152,0.00039784967716159403,0.0003486829106241478,0.0001294717936546172,0.00010011244881599887,0.00010753208258233043,4.4455655326779814e-05,3.905384070410132e-06,2.223465026463312e-06,2.775027958628556e-05,3.0464689943168584e-05,1.2749970531925328e-05,1.2753798657715685e-06,7.288974923229641e-07,9.59095100861603e-09,6.292304538592068e-09,7.21994844986277e-06,7.538024593080357e-06,3.122968085808332e-06,2.682276638630577e-07,1.5235935198125905e-07,1.0406423528032646e-09,1.4490595950162464e-06,1.2888804811822316e-06,4.842887157951484e-07,1.2794368705630412e-08,1.0573607052280674e-07,0.006009141568496376
91.80000000000001,0.0015718668882637597,0.0003974238570089799,0.0003478866970541716,0.00012909168884304092,0.00010001427324244374,0.00010728095693018158,4.432140366401422e-05,3.8897451108831985e-06,2.213762259291396e-06,2.772391986205083e-05,3.0393173015626892e-05,1.2711177128736238e-05,1.2702356154434354e-06,7.256959369922513e-07,9.540808815245431e-09,6.2579968842071505e-09,7.213210879903809e-06,7.520358302355076e-06,3.11350726260172e-06,2.671050263118445e-07,1.516592207381497e-07,1.035518183052576e-09,1.4477086914675086e-06,1.285870604787893e-06,4.828475336019261e-07,1.2735932333442635e-08,1.0563075777355613e-07,0.005999586821300702
91.85000000000001,0.0015700028790922407,0.0003969982479039892,0.0003470925685491783,0.00012871282177347803,9.991609756834966e-05,0.0001070304962148291,4.418760079250459e-05,3.874176152469013e-06,2.2041060473151083e-06,2.769755523325511e-05,3.0321845744715282e-05,1.267251439418713e-05,1.2651145636771503e-06,7.225098525434874e-07,9.490919913784376e-09,6.2238628469217716e-09,7.2064734266153825e-06,7.502729478261222e-06,3.104068578478106e-06,2.6598543315918176e-07,1.5096079715246276e-07,1.030502133343767e-09,1.4463574306328856e-06,1.2828654900707717e-06,4.814072652879827e-07,1.2677347898762376e-08,1.05525113769502e-07,0.005990051034265535
91.9,0.00156814109464108,0.0003965728509782363,0.00034630051909951485,0.00012833518807714857,9.981792230053111e-05,0.00010678069854300597,4.405424509408925e-05,3.858676850585892e-06,2.1944961477485014e-06,2.7671185860298604e-05,3.025070759335122e-05,1.2633981853166253e-05,1.2600165880144091e-06,7.193391499444108e-07,9.44128196080898e-09,6.1899005686264415e-09,7.199735718917916e-06,7.485137688912207e-06,3.0946515669834654e-06,2.648692141557275e-07,1.5026434755740492e-07,1.0255901805199065e-09,1.4450058293816654e-06,1.2798648939356148e-06,4.799676125850386e-07,1.2618690926372572e-08,1.0541925083690781e-07,0.005980534158042383
91.95,0.001566281532703421,0.0003961476673569336,0.0003455105427138365,0.00012795878340162863,9.971974794355876e-05,0.00010653156202685324,4.3921334956728764e-05,3.8432468624940115e-06,2.1849323191684194e-06,2.764481190289066e-05,3.017975802570852e-05,1.2595579031663854e-05,1.2549415666701477e-06,7.161837406596695e-07,9.391892937358432e-09,6.156108482263174e-09,7.192997373221228e-06,7.4675825782392694e-06,3.0852558416267025e-06,2.637567093550763e-07,1.4957014674221922e-07,1.0207774313619312e-09,1.4436538950026374e-06,1.2768685557578018e-06,4.785282616407224e-07,1.2560056950673976e-08,1.0531332300099634e-07,0.0059710361439556615
92.0,0.001564424191072436,0.0003957226981589116,0.00034472263341905017,0.00012758360341078677,9.962157499976406e-05,0.00010628308478390657,4.378886877448239e-05,3.827885847284823e-06,2.1754143215063264e-06,2.7618433520043532e-05,3.0108996507221206e-05,1.2557305456777475e-05,1.2498893785856167e-06,7.130435367075053e-07,9.34275115071262e-09,6.122485313733036e-09,7.1862579966401195e-06,7.450063867740647e-06,3.0758810978356056e-06,2.6264826601299285e-07,1.4887847540330994e-07,1.016058664998912e-09,1.4423016220346188e-06,1.2738762056037373e-06,4.770888929258461e-07,1.2501543867404774e-08,1.052074904884919e-07,0.005961556943956093
92.05000000000001,0.001562569067541337,0.00039529794449663863,0.00034393678526025865,0.00012720964378472072,9.952340396924381e-05,0.00010603526493708277,4.365684494748472e-05,3.812593465870535e-06,2.1659419160401874e-06,2.759205087006635e-05,3.003842250458917e-05,1.2519160656722546e-05,1.244859903480947e-06,7.099184507159945e-07,9.293855233765617e-09,6.089030081636788e-09,7.1795171902835895e-06,7.432581357636565e-06,3.066527114287804e-06,2.6154423544854117e-07,1.481896175648984e-07,1.0114285730631353e-09,1.4409489897538561e-06,1.2708875745342326e-06,4.7564919293066367e-07,1.2443239530906864e-08,1.0510188352739033e-07,0.005952096510585496
92.10000000000001,0.001560716159903386,0.00039487340747624183,0.0003431529923007054,0.00012683690021969492,9.942523534986489e-05,0.00010578810061466672,4.352526188192254e-05,3.7973693809736853e-06,2.1565148653864148e-06,2.7565664110559437e-05,2.99680354857857e-05,1.2481144160848282e-05,1.2398530219067838e-06,7.068083959783949e-07,9.245204141992191e-09,6.0557420948409765e-09,7.172774552593571e-06,7.415134927421275e-06,3.057193753606374e-06,2.604449698999928e-07,1.4750385799853139e-07,1.0068817406062066e-09,1.4395959604836955e-06,1.267902406427907e-06,4.742088670146646e-07,1.2385212475621146e-08,1.0499657561973858e-07,0.005942654796968211
92.15,0.0015588654659519025,0.0003944490881975264,0.0003423712486217176,0.00012646536842807706,9.932706963726868e-05,0.0001055415899502976,4.3394117990011457e-05,3.782213257116723e-06,2.1471329334918395e-06,2.753927339840885e-05,2.9897834920066517e-05,1.2443255499658546e-05,1.2348686152945383e-06,7.037132865071397e-07,9.196797148022675e-09,6.022620947878271e-09,7.16602968270876e-06,7.397724535807835e-06,3.0478809624144048e-06,2.593508194076991e-07,1.4682147966992514e-07,1.0024124663295663e-09,1.4382424788456218e-06,1.2649204706965284e-06,4.727676528347399e-07,1.2327505141167393e-08,1.0489157303019495e-07,0.005933231756839306
92.2,0.0015570169834802743,0.0003940249877539959,0.0003415915483226516,0.0001260950441382761,9.922890732487595e-05,0.00010529573108295581,4.32634116899729e-05,3.7671247606117076e-06,2.137795885625759e-06,2.7512878889781425e-05,2.9827820277980615e-05,1.2405494204837753e-05,1.229906566004872e-06,7.006330370860583e-07,9.148633833860675e-09,5.989666514207978e-09,7.159282183829051e-06,7.380350220066178e-06,3.0385887707477418e-06,2.582621287548893e-07,1.4614276124023545e-07,9.980145677556514e-10,1.4368884720182869e-06,1.2619415752282719e-06,4.7132533383827053e-07,1.2270135618879769e-08,1.0478682264919436e-07,0.005923827344617509
92.25,0.0015551707102819676,0.00039360110723287274,0.0003408138855208371,0.00012572592309467994,9.913074890389144e-05,0.0001050505221569496,4.313314140601108e-05,3.7521035595500458e-06,2.128503488372023e-06,2.7486480740120195e-05,2.975799103138254e-05,1.2367859809281444e-05,1.2249667573739866e-06,6.975675633203852e-07,9.100714080795946e-09,5.9568789373792234e-09,7.152531666556027e-06,7.363012094759465e-06,3.029317290829944e-06,2.5717923449561905e-07,1.454679746469715e-07,9.936813324678348e-10,1.4355338510153156e-06,1.258965578883796e-06,4.698817523431184e-07,1.2213112193818874e-08,1.0468223441454547e-07,0.005914441515517106
92.30000000000001,0.001553326644150535,0.00039317744771511767,0.000340038254351522,0.0001253580010575933,9.903259486330856e-05,0.00010480596132190166,4.3003305568290046e-05,3.73714932379229e-06,2.1192555096211704e-06,2.7460079104140327e-05,2.96883466534461e-05,1.2330351847131327e-05,1.2200490737573385e-06,6.945167816841548e-07,9.053038057083584e-09,5.924258620156555e-09,7.145777752185176e-06,7.345710349888524e-06,3.0200667152184974e-06,2.5610246209698295e-07,1.447973827875283e-07,9.894057191832387e-10,1.4341785129364686e-06,1.2559924028810817e-06,4.684368217224479e-07,1.2156454032911371e-08,1.0457770878503069e-07,0.005905074225670474
92.35000000000001,0.0015514847828796276,0.00039275401027545045,0.00033926464896781827,0.00012499127380317647,9.893444568991432e-05,0.00010456204673273612,4.2873902612910935e-05,3.722261724958022e-06,2.110051718562628e-06,2.7433674135825616e-05,2.9618886618679482e-05,1.2292969853814562e-05,1.2151534005704174e-06,6.91480609564597e-07,9.00560620347882e-09,5.891806211684573e-09,7.139020075925767e-06,7.328445248458777e-06,3.010837314336287e-06,2.5503212322027626e-07,1.4413123732579806e-07,9.851807861596981e-10,1.4328223440929735e-06,1.2530220404378123e-06,4.6699053717317977e-07,1.2100204175418612e-08,1.0447315807838834e-07,0.005895725432221684
92.4,0.0015496451242630008,0.0003923307959823693,0.00033849306354064544,0.0001246257371233831,9.883630186829383e-05,0.0001043187765496648,4.2744930981889015e-05,3.707440436415756e-06,2.1008918856769332e-06,2.74072659884255e-05,2.9549610402941376e-05,1.2255713366086816e-05,1.2102796243262164e-06,6.884589653031518e-07,8.958419216734054e-09,5.859522592784607e-09,7.1322582900247744e-06,7.311217123488503e-06,3.0016294334071977e-06,2.5396851316313785e-07,1.434697766396428e-07,9.810002041917056e-10,1.4314652238592206e-06,1.2500545640969512e-06,4.65542984492602e-07,1.2044426134103878e-08,1.0436851503336878e-07,0.005886395093365056
92.45,0.0015478076660945265,0.00039190780589817115,0.00033772349225867697,0.00012426138682589938,9.873816388083527e-05,0.00010407614893817422,4.261638912313115e-05,3.692685133272943e-06,2.091775782728033e-06,2.738085481445276e-05,2.948051748345834e-05,1.2218581922078963e-05,1.2054276326691008e-06,6.854517682327799e-07,8.911478031182386e-09,5.827408859492965e-09,7.125492066771866e-06,7.294026374481904e-06,2.9924434888196477e-06,2.5291190848194565e-07,1.4281322392428387e-07,9.768586847172046e-10,1.4301070290620253e-06,1.247090130245748e-06,4.6409434624744555e-07,1.198918792131773e-08,1.0426373039001025e-07,0.005877083168331929
92.5,0.0015459724061682011,0.0003914850410789717,0.00033695592932828544,0.00012389821873408298,9.864003220773465e-05,0.00010383416206901231,4.2488275490413146e-05,3.6779954923660185e-06,2.0827031827556172e-06,2.7354440765681853e-05,2.9411607338842975e-05,1.2181575061346885e-05,1.2005973144047566e-06,6.82458938711243e-07,8.864783798547594e-09,5.795466304965343e-09,7.118721101363153e-06,7.276873463394487e-06,2.983279963946471e-06,2.5186256481091336e-07,1.4216178546395784e-07,9.727522307808926e-10,1.4287476386874083e-06,1.2441289804538934e-06,4.626449047238989e-07,1.193454586077609e-08,1.041587678410536e-07,0.005867789617350922
