Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(2),J_3d(2),J_total_Titanium
55.050000000000004,9.370330866542337e-05,9.777064287025498e-06,1.2744139246571529e-06,3.011443165972858e-07,3.5986526125321043e-08,4.310672926886912e-11,6.894874959271054e-08,0.00018740661733084675,1.9554128574050996e-05,1.8068658995837148e-06,2.5488278493143057e-06,2.1591915675192626e-07,1.378974991854211e-07,8.621345853773824e-11,0.00021167034252319168
55.1,9.32597601871135e-05,9.728129511654541e-06,1.2679940426392248e-06,2.9909239925124276e-07,3.573969044423201e-08,4.272943543430876e-11,6.860110323604591e-08,0.000186519520374227,1.9456259023309083e-05,1.7945543955074566e-06,2.5359880852784496e-06,2.1443814266539207e-07,1.3720220647209182e-07,8.545887086861752e-11,0.00021065804768633035
55.150000000000006,9.281857342176701e-05,9.679473150994277e-06,1.2616109762194443e-06,2.970560802546453e-07,3.549474435017897e-08,4.235575895606302e-11,6.825545255254103e-08,0.00018563714684353402,1.9358946301988555e-05,1.782336481527872e-06,2.5232219524388887e-06,2.1296846610107382e-07,1.3651090510508206e-07,8.471151791212604e-11,0.00020965121566221342
55.2,9.23797343429637e-05,9.631093421281664e-06,1.2552644873455065e-06,2.9503522860506044e-07,3.525167185796077e-08,4.198566213859317e-11,6.791178462358816e-08,0.0001847594686859274,1.926218684256333e-05,1.7702113716303626e-06,2.510528974691013e-06,2.1151003114776463e-07,1.3582356924717632e-07,8.397132427718635e-11,0.00020864981344653129
55.25,9.194322901558163e-05,9.582988551411374e-06,1.248954339672204e-06,2.930297145035853e-07,3.5010457130335346e-08,4.161910771036045e-11,6.75700866233322e-08,0.00018388645803116326,1.916597710282275e-05,1.758178287021512e-06,2.497908679344408e-06,2.1006274278201206e-07,1.351401732466644e-07,8.32382154207209e-11,0.00020765380825459604
55.300000000000004,9.15090435951559e-05,9.535156782837677e-06,1.2426802985480368e-06,2.9103940934285227e-07,3.477108447653372e-08,4.125605881870872e-11,6.723034581794545e-08,0.0001830180871903118,1.9070313565675353e-05,1.7462364560571137e-06,2.4853605970960735e-06,2.0862650685920234e-07,1.344606916358909e-07,8.251211763741744e-11,0.00020666316751975303
55.35,9.1077164327242e-05,9.487596369477145e-06,1.2364421310019359e-06,2.8906418569516207e-07,3.453353835079004e-08,4.089647902480351e-11,6.689254956490075e-08,0.000182154328654484,1.897519273895429e-05,1.7343851141709724e-06,2.4728842620038717e-06,2.0720123010474025e-07,1.337850991298015e-07,8.179295804960701e-11,0.00020567785889180572
55.400000000000006,9.064757754678342e-05,9.440305577612108e-06,1.23023960573009e-06,2.8710391730074216e-07,3.4297803350887125e-08,4.054033229864709e-11,6.655668531225605e-08,0.00018129515509356683,1.8880611155224216e-05,1.722623503804453e-06,2.46047921146018e-06,2.0578682010532275e-07,1.331133706245121e-07,8.108066459729418e-11,0.0002046978502354501
55.45,9.02202696774849e-05,9.39328268579501e-06,1.2240724930828973e-06,2.8515847905613476e-07,3.4063864216718266e-08,4.018758301416224e-11,6.622274059794501e-08,0.0001804405393549698,1.878656537159002e-05,1.7109508743368086e-06,2.4481449861657947e-06,2.043831853003096e-07,1.3244548119589002e-07,8.037516602832449e-11,0.00020372310962872466
55.5,8.979522723118946e-05,9.346525984753475e-06,1.217940565052015e-06,2.8322774700270543e-07,3.383170582886424e-08,3.983819594432803e-11,6.589070304907203e-08,0.00017959045446237892,1.869305196950695e-05,1.6993664820162325e-06,2.43588113010403e-06,2.0299023497318542e-07,1.3178140609814406e-07,7.967639188865606e-11,0.00020275360536146936
55.550000000000004,8.937243680726063e-05,9.300033777296214e-06,1.2118435952575267e-06,2.813115983152771e-07,3.360131320718582e-08,3.9492136256382423e-11,6.556056038121438e-08,0.00017874487361452127,1.8600067554592428e-05,1.6878695898916626e-06,2.4236871905150533e-06,2.0160787924311492e-07,1.3112112076242877e-07,7.898427251276485e-11,0.00020178930593379847
55.6,8.895188509196934e-05,9.25380437821974e-06,1.2057813589352179e-06,2.7940991129088597e-07,3.337267150943145e-08,3.9149369507090705e-11,6.523230039772951e-08,0.0001779037701839387,1.850760875643948e-05,1.6764594677453157e-06,2.4115627178704357e-06,2.002360290565887e-07,1.3046460079545902e-07,7.829873901418141e-11,0.000200830180054585
55.650000000000006,8.853355885788479e-05,9.207836114215783e-06,1.1997536329239517e-06,2.7752256533765486e-07,3.314576602985964e-08,3.880986163807135e-11,6.490591098906929e-08,0.00017706711771576958,1.8415672228431566e-05,1.6651353920259292e-06,2.3995072658479033e-06,1.9887459617915785e-07,1.2981182197813857e-07,7.76197232761427e-11,0.00019987619663995558
55.7,8.811744496327072e-05,9.16212732377957e-06,1.1937601956531628e-06,2.756494409637894e-07,3.292058219787671e-08,3.8473578971181146e-11,6.458138013209928e-08,0.00017623488992654144,1.832425464755914e-05,1.6538966457827363e-06,2.3875203913063256e-06,1.9752349318726025e-07,1.2916276026419856e-07,7.694715794236229e-11,0.00019892732481179907
55.75,8.770353035148535e-05,9.116676357118784e-06,1.1878008271304444e-06,2.7379041976668727e-07,3.269710557668863e-08,3.814048820395691e-11,6.425869588942217e-08,0.0001754070607029707,1.8233352714237567e-05,1.6427425186001235e-06,2.3756016542608887e-06,1.961826334601318e-07,1.2851739177884433e-07,7.628097640791382e-11,0.00019798353389628468
55.800000000000004,8.729180205038634e-05,9.07148157606334e-06,1.181875308929249e-06,2.719453844221671e-07,3.247532186196775e-08,3.781055640512559e-11,6.39378464087109e-08,0.00017458360410077268,1.814296315212668e-05,1.6316723065330024e-06,2.363750617858498e-06,1.948519311718065e-07,1.278756928174218e-07,7.562111281025117e-11,0.0001970447934223929
55.85,8.688224717174016e-05,9.026541353975914e-06,1.1759834241766932e-06,2.7011421867381146e-07,3.2255216880533924e-08,3.748375101015871e-11,6.361881992204423e-08,0.00017376449434348032,1.8053082707951827e-05,1.6206853120428688e-06,2.3519668483533865e-06,1.9353130128320353e-07,1.2723763984408845e-07,7.496750202031742e-11,0.00019611107312045767
55.900000000000006,8.647485291063537e-05,8.981854075663145e-06,1.1701249575414553e-06,2.6829680732242087e-07,3.203677658904918e-08,3.71600398168875e-11,6.330160474524757e-08,0.00017294970582127075,1.796370815132629e-05,1.6097808439345252e-06,2.3402499150829105e-06,1.9222065953429506e-07,1.2660320949049513e-07,7.4320079633775e-11,0.0001951823429207189
55.95,8.606960654490105e-05,8.937418137287679e-06,1.1642996952217882e-06,2.664930362155841e-07,3.1819987072727125e-08,3.6839390981182006e-11,6.298618927724192e-08,0.0001721392130898021,1.7874836274575358e-05,1.5989582172935043e-06,2.3285993904435765e-06,1.9091992243636273e-07,1.2597237855448384e-07,7.367878196236401e-11,0.00019425857295188732
56.0,8.566649543452873e-05,8.893231946280851e-06,1.1585074249336214e-06,2.647027922373553e-07,3.16048345440557e-08,3.652177301268182e-11,6.267256199939707e-08,0.00017133299086905746,1.7786463892561702e-05,1.5882167534241318e-06,2.3170148498672427e-06,1.896290072643342e-07,1.2534512399879413e-07,7.304354602536364e-11,0.00019333973353971972
56.050000000000004,8.52655070210992e-05,8.849293921256143e-06,1.152747935898771e-06,2.629259632980436e-07,3.139130534153371e-08,3.6207154770568774e-11,6.236071147488948e-08,0.0001705310140421984,1.7698587842512286e-05,1.5775557797882615e-06,2.305495871797542e-06,1.8834783204920228e-07,1.2472142294977896e-07,7.241430954113755e-11,0.000192425795205605
56.1,8.486662882721354e-05,8.805602491923372e-06,1.1470210188332481e-06,2.6116243832411064e-07,3.1179385928421125e-08,3.589550545940528e-11,6.205062634806607e-08,0.00016973325765442707,1.7611204983846745e-05,1.5669746299446638e-06,2.2940420376664962e-06,1.8707631557052675e-07,1.2410125269613214e-07,7.179101091881056e-11,0.00019151672866516255
56.150000000000006,8.44698484559279e-05,8.762156099003522e-06,1.1413264659356584e-06,2.5941210724817323e-07,3.096906289150226e-08,3.5586794625031e-11,6.174229534381419e-08,0.0001689396969118558,1.7524312198007044e-05,1.5564726434890394e-06,2.2826529318713168e-06,1.8581437734901356e-07,1.2348459068762838e-07,7.1173589250062e-11,0.0001906125048268491
56.2,8.407515359019327e-05,8.718953194144375e-06,1.1356640708757091e-06,2.576748609991156e-07,3.0760322939862744e-08,3.5280992150501923e-11,6.143570726693594e-08,0.00016815030718038654,1.743790638828875e-05,1.5460491659946937e-06,2.2713281417514183e-06,1.8456193763917645e-07,1.2287141453387188e-07,7.056198430100385e-11,0.00018971309479057872
56.25,8.368253199229848e-05,8.675992239836753e-06,1.1300336287828037e-06,2.5595059149230247e-07,3.0553152903678955e-08,3.497806825208045e-11,6.113085100152763e-08,0.00016736506398459697,1.7351984479673507e-05,1.5357035489538147e-06,2.2600672575656074e-06,1.8331891742207373e-07,1.2226170200305527e-07,6.99561365041609e-11,0.00018881846984635154
56.300000000000004,8.329197150331814e-05,8.633271709331507e-06,1.1244349362347377e-06,2.5423919161989853e-07,3.034753973302078e-08,3.467799347527978e-11,6.08277155103654e-08,0.00016658394300663628,1.7266543418663015e-05,1.5254351497193912e-06,2.2488698724694754e-06,1.820852383981247e-07,1.216554310207308e-07,6.935598695055955e-11,0.00018792860147289397
56.35,8.290346004256442e-05,8.5907900865572e-06,1.1188677912464903e-06,2.525405552412898e-07,3.014347049666716e-08,3.438073869095947e-11,6.052628983429545e-08,0.00016580692008512883,1.71815801731144e-05,1.5152433314477387e-06,2.2377355824929807e-06,1.8086082298000294e-07,1.210525796685909e-07,6.876147738191894e-11,0.00018704346133630994
56.400000000000006,8.251698560704248e-05,8.548545866038404e-06,1.1133319932591011e-06,2.508545771736042e-07,2.9940932380933766e-08,3.408627509146912e-11,6.022656309162872e-08,0.00016503397121408496,1.709709173207681e-05,1.5051274630416253e-06,2.2266639865182023e-06,1.796455942856026e-07,1.2045312618325744e-07,6.817255018293824e-11,0.00018616302128874064
56.45,8.213253627091075e-05,8.506537552814776e-06,1.1078273431286526e-06,2.491811531823358e-07,2.9739912688513797e-08,3.379457418683948e-11,5.99285244775418e-08,0.0001642650725418215,1.7013075105629552e-05,1.495086919094015e-06,2.2156546862573053e-06,1.7843947613108278e-07,1.198570489550836e-07,6.758914837367897e-11,0.0001852872533670369
56.5,8.175010018494439e-05,8.46476366236069e-06,1.1023536431153338e-06,2.4752017997206417e-07,2.9540398837330542e-08,3.350560780102195e-11,5.963216326348237e-08,0.00016350020036988878,1.692952732472138e-05,1.485121079832385e-06,2.2047072862306676e-06,1.7724239302398325e-07,1.1926432652696473e-07,6.70112156020439e-11,0.00018441612979143977
56.550000000000004,8.136966557600322e-05,8.423222720505618e-06,1.0969106968726007e-06,2.4587155517727404e-07,2.9342378359402525e-08,3.321934806817834e-11,5.9337468796579364e-08,0.00016273933115200644,1.6846445441011236e-05,1.4752293310636442e-06,2.1938213937452014e-06,1.7605427015641514e-07,1.1867493759315873e-07,6.643869613635668e-11,0.00018354962296427224
56.6,8.099122074650369e-05,8.381913263355141e-06,1.0914983094364297e-06,2.442351773532719e-07,2.914583889972064e-08,3.2935767429014605e-11,5.904443049905849e-08,0.00016198244149300738,1.6763826526710282e-05,1.4654110641196314e-06,2.1829966188728593e-06,1.7487503339832383e-07,1.1808886099811698e-07,6.587153485802921e-11,0.00018268770546864147
56.650000000000006,8.06147540738941e-05,8.34083383721258e-06,1.0861162872146517e-06,2.426109459671957e-07,2.895076821513676e-08,3.265483862716386e-11,5.8753037867662354e-08,0.0001612295081477882,1.668166767442516e-05,1.4556656758031742e-06,2.1722325744293033e-06,1.7370460929082057e-07,1.1750607573532471e-07,6.530967725432772e-11,0.00018183035006714924
56.7,8.024025401013465e-05,8.299982998501336e-06,1.0807644379763873e-06,2.4099876138912244e-07,2.8757154173264914e-08,3.2376534705613495e-11,5.8463280473075765e-08,0.0001604805080202693,1.6599965997002673e-05,1.4459925683347347e-06,2.1615288759527746e-06,1.7254292503958948e-07,1.1692656094615153e-07,6.475306941122699e-11,0.00018097752970061464
56.75,7.98677090811804e-05,8.259359313687807e-06,1.075442570841559e-06,2.393985248832662e-07,2.856498475139339e-08,3.210082900317178e-11,5.817514795935516e-08,0.0001597354181623608,1.6518718627375614e-05,1.4363911492995971e-06,2.150885141683118e-06,1.7138990850836036e-07,1.1635029591871032e-07,6.420165800634355e-11,0.00018012921748680418
56.800000000000004,7.949710788646867e-05,8.218961359204969e-06,1.0701504962704971e-06,2.3781013859927052e-07,2.8374248035408604e-08,3.182769515098986e-11,5.788863004336374e-08,0.00015899421577293733,1.6437922718409938e-05,1.4268608315956231e-06,2.1403009925409943e-06,1.702454882124516e-07,1.1577726008672747e-07,6.365539030197972e-11,0.0001792853867191734
56.85,7.912843909841021e-05,8.178787721376614e-06,1.064888026053634e-06,2.362335055635925e-07,2.818493221873061e-08,3.1557107069119505e-11,5.760371651421082e-08,0.00015825687819682042,1.6357575442753228e-05,1.4174010333815551e-06,2.129776052107268e-06,1.6910959331238365e-07,1.1520743302842164e-07,6.311421413823901e-11,0.00017844601086561743
56.900000000000006,7.876169146188361e-05,8.13883699634213e-06,1.0596549733012757e-06,2.3466852967097472e-07,2.7997025601259367e-08,3.1289038963111516e-11,5.732039723269511e-08,0.00015752338292376723,1.627767399268426e-05,1.4080111780258483e-06,2.1193099466025513e-06,1.679821536075562e-07,1.1464079446539022e-07,6.257807792622303e-11,0.00017761106356723076
56.95,7.839685379373424e-05,8.099107789982001e-06,1.0544511524334688e-06,2.3311511567600995e-07,2.7810516588332652e-08,3.102346532066993e-11,5.703866213075395e-08,0.00015679370758746848,1.6198215579964002e-05,1.3986906940560598e-06,2.1089023048669375e-06,1.6686309952999592e-07,1.140773242615079e-07,6.204693064133986e-11,0.00017678051863707762
57.0,7.803391498227604e-05,8.05959871784383e-06,1.0492763791699428e-06,2.3157316918479105e-07,2.7625393689694457e-08,3.076036090833738e-11,5.675850121091681e-08,0.00015606782996455208,1.611919743568766e-05,1.3894390151087463e-06,2.0985527583398856e-06,1.6575236213816675e-07,1.1351700242183362e-07,6.152072181667475e-11,0.00017595435005897015
57.050000000000004,7.767286398679762e-05,8.02030840506902e-06,1.044130470520142e-06,2.300425966466503e-07,2.7441645518474615e-08,3.0499700768221175e-11,5.6479904545762885e-08,0.00015534572797359523,1.604061681013804e-05,1.3802555798799017e-06,2.088260941040284e-06,1.646498731108477e-07,1.1295980909152577e-07,6.099940153644235e-11,0.00017513253198625736
57.1,7.73136898370719e-05,7.981235486320058e-06,1.0390132447733408e-06,2.285233053459851e-07,2.7259260790179106e-08,3.024146021476374e-11,5.620286227738302e-08,0.0001546273796741438,1.5962470972640117e-05,1.3711398320759106e-06,2.0780264895466815e-06,1.6355556474107465e-07,1.1240572455476604e-07,6.048292042952748e-11,0.00017431503874062277
57.150000000000006,7.695638163286897e-05,7.942378605708348e-06,1.0339245214888321e-06,2.27015203394167e-07,2.7078228321690927e-08,2.998561483155513e-11,5.59273646168467e-08,0.00015391276326573794,1.5884757211416696e-05,1.362091220365002e-06,2.0678490429776642e-06,1.6246936993014555e-07,1.118547292336934e-07,5.997122966311026e-11,0.0001735018448108908
57.2,7.660092854347315e-05,7.903736416722709e-06,1.0288641214862104e-06,2.2551819972153816e-07,2.6898537030281623e-08,2.973214046818703e-11,5.565340184367371e-08,0.0001532018570869463,1.5807472833445418e-05,1.353109198329229e-06,2.057728242972421e-06,1.6139122218168974e-07,1.1130680368734742e-07,5.946428093637406e-11,0.00017269292485184336
57.25,7.624731980720301e-05,7.865307582158375e-06,1.0238318668357234e-06,2.2403220406948857e-07,2.6720175932632816e-08,2.948101323713739e-11,5.538096430530924e-08,0.00015249463961440602,1.573061516431675e-05,1.3441932244169314e-06,2.0476637336714468e-06,1.603210555957969e-07,1.1076192861061848e-07,5.896202647427479e-11,0.000171888253683044
57.300000000000004,7.589554473093529e-05,7.827090774046643e-06,1.0188275808487107e-06,2.2255712698261768e-07,2.6543134143868584e-08,2.923220951070168e-11,5.511004241660397e-08,0.00015179108946187058,1.5654181548093287e-05,1.3353427618957062e-06,2.0376551616974214e-06,1.592588048632115e-07,1.1022008483320794e-07,5.846441902140336e-11,0.00017108780628767242
57.35,7.554559268963249e-05,7.789084673585083e-06,1.0138510880681217e-06,2.210928798009776e-07,2.6367400876597612e-08,2.8985705917958457e-11,5.4840626659298445e-08,0.00015109118537926498,1.5578169347170166e-05,1.3265572788058656e-06,2.0277021761362435e-06,1.5820440525958568e-07,1.0968125331859689e-07,5.7971411835916914e-11,0.00017029155781136726
57.400000000000006,7.519745312587325e-05,7.75128797106827e-06,1.0089022142591054e-06,2.1963937465239526e-07,2.6192965439965288e-08,2.8741479341774492e-11,5.457270758151127e-08,0.0001503949062517465,1.550257594213654e-05,1.3178362479143716e-06,2.017804428518211e-06,1.5715779263979172e-07,1.0914541516302254e-07,5.7482958683548984e-11,0.00016949948356107712
57.45,7.48511155493871e-05,7.713699365819164e-06,1.003980786399688e-06,2.181965244448771e-07,2.601981723871618e-08,2.8499506915848598e-11,5.430627579723227e-08,0.0001497022310987742,1.5427398731638327e-05,1.3091791466692626e-06,2.007961572799376e-06,1.5611890343229707e-07,1.0861255159446454e-07,5.6999013831697196e-11,0.00016871155900392176
57.5,7.450656953659172e-05,7.676317566120967e-06,9.990866326715172e-07,2.1676424285909012e-07,2.5847945772266007e-08,2.8259766021791904e-11,5.404132198581955e-08,0.00014901313907318345,1.5352635132241933e-05,1.3005854571545407e-06,1.9981732653430345e-06,1.5508767463359605e-07,1.080826439716391e-07,5.651953204358381e-11,0.00016792775976606024
57.550000000000004,7.416380473013434e-05,7.63914128914959e-06,9.942195824506908e-07,2.153424443409227e-07,2.5677340633783348e-08,2.8022234286239105e-11,5.377783689150025e-08,0.00014832760946026867,1.527828257829918e-05,1.2920546660455362e-06,1.9884391649013816e-06,1.5406404380270008e-07,1.075556737830005e-07,5.604446857247821e-11,0.00016714806163156906
57.6,7.382281083843621e-05,7.60216926090668e-06,9.893794662986592e-07,2.1393104409412287e-07,2.5507991509281018e-08,2.7786889578002365e-11,5.351581132287602e-08,0.00014764562167687243,1.520433852181336e-05,1.2835862645647372e-06,1.9787589325973184e-06,1.530479490556861e-07,1.0703162264575204e-07,5.557377915600473e-11,0.00016637244054132846
57.650000000000006,7.348357763524019e-05,7.5654002161531185e-06,9.845661159531976e-07,2.125299580730106e-07,2.533988817671677e-08,2.7553710005260036e-11,5.325523615243238e-08,0.00014696715527048038,1.5130800432306237e-05,1.2751797484380637e-06,1.969132231906395e-06,1.5203932906030062e-07,1.0651047230486476e-07,5.510742001052007e-11,0.0001656008725919163
57.7,7.314609495916222e-05,7.528832898343164e-06,9.79779364319463e-07,2.111391029752688e-07,2.517302050510382e-08,2.7322673912769735e-11,5.299610231605197e-08,0.00014629218991832444,1.5057665796686328e-05,1.2668346178516128e-06,1.959558728638926e-06,1.5103812303062292e-07,1.0599220463210393e-07,5.464534782553947e-11,0.00016483333403451186
57.75,7.281035271324543e-05,7.4924660595590355e-06,9.750190454611132e-07,2.097583962348061e-07,2.5007378453630105e-08,2.709375987913191e-11,5.273840081253204e-08,0.00014562070542649085,1.4984932119118071e-05,1.2585503774088365e-06,1.9500380909222265e-06,1.5004427072178061e-07,1.0547680162506408e-07,5.418751975826382e-11,0.0001640698012738066
57.800000000000004,7.247634086451805e-05,7.456298460446092e-06,9.702849945915081e-07,2.0838775601469527e-07,2.4842952070787014e-08,2.686694671407776e-11,5.248212270310611e-08,0.0001449526817290361,1.4912596920892183e-05,1.2503265360881717e-06,1.9405699891830163e-06,1.490577124247221e-07,1.0496424540621221e-07,5.373389342815552e-11,0.00016331025086692384
57.85,7.214404944355444e-05,7.4203288701485304e-06,9.655770480649804e-07,2.0702710120018463e-07,2.467973149350734e-08,2.6642213455794233e-11,5.2227259110969106e-08,0.00014428809888710888,1.4840657740297061e-05,1.2421626072011078e-06,1.931154096129961e-06,1.4807838896104402e-07,1.0445451822193821e-07,5.3284426911588466e-11,0.0001625546595223469
57.900000000000006,7.181346854403896e-05,7.384556066245562e-06,9.608950433681744e-07,2.0567635139177987e-07,2.4517706946311764e-08,2.6419539368275982e-11,5.197380122080624e-08,0.00014362693708807792,1.4769112132491123e-05,1.234058108350679e-06,1.921790086736349e-06,1.471062416778706e-07,1.0394760244161248e-07,5.2839078736551964e-11,0.00016180300409885428
57.95,7.148458832233373e-05,7.348978834688176e-06,9.562388191114638e-07,2.0433542689840017e-07,2.4356868740464667e-08,2.6198903938719676e-11,5.1721740278326895e-08,0.00014296917664466746,1.4697957669376351e-05,1.226012561390401e-06,1.9124776382229275e-06,1.46141212442788e-07,1.0344348055665379e-07,5.239780787743935e-11,0.00016105526160446447
58.0,7.11573989970488e-05,7.313595969736347e-06,9.51608215020431e-07,2.030042487306018e-07,2.4197207273138434e-08,2.5980286874943818e-11,5.147106758980099e-08,0.0001423147979940976,1.4627191939472694e-05,1.2180254923836108e-06,1.903216430040862e-06,1.451832436388306e-07,1.0294213517960198e-07,5.1960573749887637e-11,0.00016031140919538697
58.050000000000004,7.083189084861601e-05,7.278406273896801e-06,9.47003071927424e-07,2.0168273859387372e-07,2.4038713026586507e-08,2.5763668102837864e-11,5.122177452159991e-08,0.00014166378169723202,1.4556812547793602e-05,1.2100964315632423e-06,1.894006143854848e-06,1.4423227815951903e-07,1.0244354904319982e-07,5.152733620567573e-11,0.00015957142417498266
58.1,7.050805421886592e-05,7.243408557861283e-06,9.424232317631801e-07,2.0037081888200235e-07,2.388137656732512e-08,2.5549027763853244e-11,5.097385249974146e-08,0.00014101610843773185,1.4486817115722566e-05,1.2022249132920141e-06,1.8848464635263603e-06,1.4328825940395072e-07,1.0194770499948292e-07,5.109805552770649e-11,0.00015883528399273178
58.150000000000006,7.01858795106074e-05,7.208601640445277e-06,9.37868537548514e-07,1.9906841267050245e-07,2.372518854532338e-08,2.5336346212514193e-11,5.0727293009437415e-08,0.0001403717590212148,1.4417203280890553e-05,1.1944104760230146e-06,1.875737075097028e-06,1.4235113127194027e-07,1.0145458601887483e-07,5.0672692425028386e-11,0.00015810296624320863
58.2,6.986535718721094e-05,7.1739843485272965e-06,9.333388333860829e-07,1.9777544371011844e-07,2.3570139693201868e-08,2.512560401396652e-11,5.048208759464628e-08,0.0001397307143744219,1.4347968697054593e-05,1.1866526622607106e-06,1.8666776667721658e-06,1.414208381592112e-07,1.0096417518929256e-07,5.025120802793304e-11,0.0001573744486650659
58.25,6.95464777721944e-05,7.139555516988594e-06,9.28833964452209e-07,1.9649183642038986e-07,2.3416220825439288e-08,2.491678194155366e-11,5.023822785762842e-08,0.0001390929555443888,1.4279111033977189e-05,1.1789510185223392e-06,1.857667928904418e-06,1.4049732495263572e-07,1.0047645571525684e-07,4.983356388310732e-11,0.00015664970914002453
58.300000000000004,6.922923184881215e-05,7.105313988653406e-06,9.243537769887762e-07,1.952175158832848e-07,2.3263422837587673e-08,2.470986097442261e-11,4.999570545850553e-08,0.0001384584636976243,1.4210627977306812e-05,1.1713050952997087e-06,1.8487075539775524e-06,1.3958053702552605e-07,9.999141091701105e-08,4.941972194884522e-11,0.00015592872569187283
58.35,6.89136100596473e-05,7.071258614229678e-06,9.19898118295193e-07,1.9395240783689837e-07,2.3111736705495532e-08,2.45048222951576e-11,4.9754512114823873e-08,0.0001378272201192946,1.4142517228459355e-05,1.16371444702139e-06,1.839796236590386e-06,1.3867042023297318e-07,9.950902422964775e-08,4.90096445903152e-11,0.00015521147648547297
58.400000000000006,6.859960310620639e-05,7.037388252250225e-06,9.15466836720414e-07,1.926964386692142e-07,2.2961153484538877e-08,2.430164728744684e-11,4.9514639601120295e-08,0.00013719920621241277,1.407477650450045e-05,1.1561786320152852e-06,1.830933673440828e-06,1.3776692090723327e-07,9.902927920224059e-08,4.860329457489368e-11,0.00015449793982577335
58.45,6.828720174851773e-05,7.0037017690144406e-06,9.110597816550364e-07,1.9144953541193268e-07,2.2811664308860563e-08,2.4100317533777234e-11,4.927607974849263e-08,0.00013657440349703546,1.4007403538028881e-05,1.1486972124715961e-06,1.8221195633100727e-06,1.3686998585316338e-07,9.855215949698526e-08,4.820063506755447e-11,0.00015378809415683126
58.5,6.797639680473204e-05,6.970198038530395e-06,9.066768035234528e-07,1.9021162573435935e-07,2.2663260390617035e-08,2.3900814813153773e-11,4.9038824444173976e-08,0.0001359527936094641,1.394039607706079e-05,1.141269754406156e-06,1.8133536070469055e-06,1.359795623437022e-07,9.807764888834795e-08,4.7801629626307545e-11,0.00015308191806083962
58.550000000000004,6.766717915072639e-05,6.9368759424574586e-06,9.023177537760724e-07,1.8898263793735795e-07,2.2515933019233124e-08,2.3703121098843648e-11,4.8802865631107246e-08,0.00013533435830145277,1.3873751884914917e-05,1.1338958276241477e-06,1.8046355075521448e-06,1.3509559811539874e-07,9.760573126221449e-08,4.7406242197687297e-11,0.0001523793902571638
58.6,6.735953971971102e-05,6.903734370049382e-06,8.979824848816067e-07,1.8776250094736506e-07,2.236967356066457e-08,2.3507218556157985e-11,4.856819530752728e-08,0.00013471907943942205,1.3807468740098763e-05,1.1265750056841902e-06,1.7959649697632134e-06,1.3421804136398743e-07,9.713639061505455e-08,4.701443711231597e-11,0.00015168048960138438
58.650000000000006,6.705346950183873e-05,6.870772218097789e-06,8.936708503194124e-07,1.8655114431046445e-07,2.222447345666781e-08,2.331308954026199e-11,4.8334805526546606e-08,0.00013410693900367746,1.3741544436195579e-05,1.1193068658627867e-06,1.7873417006388247e-06,1.3334684074000688e-07,9.666961105309321e-08,4.662617908052398e-11,0.00015098519508434683
58.7,6.674895954381754e-05,6.837988390876199e-06,8.893827045719043e-07,1.8534849818652415e-07,2.2080324224077633e-08,2.312071659399868e-11,4.8102688395740414e-08,0.00013349791908763507,1.3675976781752398e-05,1.1120909891191449e-06,1.7787654091438086e-06,1.324819453444658e-07,9.620537679148083e-08,4.624143318799736e-11,0.00015029348583121954
58.75,6.644600094852568e-05,6.805381800084418e-06,8.851179031170232e-07,1.841544933433908e-07,2.1937217454092003e-08,2.2930082445745393e-11,4.7871836076737586e-08,0.00013289200189705135,1.3610763600168836e-05,1.1049269600603447e-06,1.7702358062340463e-06,1.3162330472455201e-07,9.574367215347517e-08,4.5860164891490785e-11,0.0001496053411005575
58.800000000000004,6.614458487462979e-05,6.772951364793439e-06,8.808763024207682e-07,1.829690611511452e-07,2.179514481156436e-08,2.2741170007298412e-11,4.7642240784815003e-08,0.00013228916974925958,1.3545902729586878e-05,1.0978143669068713e-06,1.7617526048415364e-06,1.3077086886938617e-07,9.528448156963001e-08,4.5482340014596824e-11,0.00014892074028337388
58.85,6.584470253620586e-05,6.740696011390773e-06,8.766577599297926e-07,1.8179213357641632e-07,2.1654098034303175e-08,2.2553962371785896e-11,4.7413894788495284e-08,0.00013168940507241172,1.3481392022781547e-05,1.0907528014584979e-06,1.7533155198595852e-06,1.2992458820581906e-07,9.482778957699057e-08,4.510792474357179e-11,0.00014823966290221892
58.900000000000006,6.554634520236256e-05,6.708614673526181e-06,8.724621340640522e-07,1.8062364317675107e-07,2.15140689323786e-08,2.2368442811599003e-11,4.718679040914675e-08,0.00013109269040472511,1.3417229347052362e-05,1.0837418590605063e-06,1.7449242681281044e-06,1.290844135942716e-07,9.43735808182935e-08,4.4736885623198006e-11,0.00014756208861026426
58.95,6.524950419686783e-05,6.676706292057902e-06,8.682892842095227e-07,1.794635230950443e-07,2.1375049387436407e-08,2.2184594776351456e-11,4.696092002058778e-08,0.00013049900839373567,1.3353412584115804e-05,1.0767811385702658e-06,1.7365785684190454e-06,1.2825029632461846e-07,9.392184004117556e-08,4.436918955270291e-11,0.00014688799719039613
