event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,energy_transfer_E0_minus_Eprime_keV
697956,4,2,22,2013,662.0,260.3119814299282,401.6880185700718
697957,3,3,22,2013,662.0,277.1955503695295,384.8044496304705
697958,2,2,22,2013,662.0,603.6993776453272,58.30062235467278
697958,4,3,22,2013,662.0,388.698966575735,273.301033424265
697965,2,2,22,2013,662.0,200.21242708313528,461.78757291686475
697983,2,2,22,2013,662.0,438.7393292263146,223.26067077368538
697985,3,3,22,2013,662.0,546.9191684996434,115.08083150035657
697999,4,2,22,2013,662.0,550.7592374662112,111.24076253378882
698003,3,3,22,2013,662.0,240.73352888806173,421.26647111193824
698034,3,3,22,2013,662.0,364.7130257902971,297.2869742097029
698036,3,3,22,2013,662.0,550.3191152077969,111.68088479220307
698045,3,3,22,2013,662.0,564.2316026121406,97.76839738785941
698057,3,3,22,2013,662.0,424.17056072813074,237.82943927186926
698059,3,3,22,2013,662.0,386.92983335784135,275.07016664215865
698118,3,3,22,2013,662.0,432.8105600289375,229.18943997106248
698124,3,3,22,2013,662.0,263.58674644800635,398.41325355199365
698126,4,2,22,2013,662.0,561.9614483409788,100.03855165902121
698145,3,3,22,2013,662.0,201.19460767834784,460.80539232165216
698158,4,2,22,2013,662.0,366.8526015328092,295.1473984671908
698160,2,2,22,2013,662.0,314.8530996081262,347.1469003918738
698162,4,2,22,2013,662.0,518.6694054123014,143.33059458769856
698173,3,3,22,2013,662.0,411.6372490290143,250.3627509709857
698184,3,3,22,2013,662.0,481.71968574936363,180.28031425063637
698188,3,3,22,2013,662.0,398.76951290845597,263.23048709154403
698191,3,3,22,2013,662.0,431.0864480246323,230.91355197536768
698193,3,3,22,2013,662.0,432.05589575573396,229.94410424426604
698197,3,3,22,2013,662.0,247.81257130954617,414.1874286904538
698208,3,3,22,2013,662.0,260.33323696861135,401.66676303138865
698217,3,3,22,2013,662.0,617.6207388028524,44.37926119714757
698221,3,3,22,2013,662.0,275.1464518186591,386.8535481813409
698228,3,3,22,2013,662.0,247.82400447256273,414.1759955274373
698245,3,3,22,2013,662.0,657.967655394071,4.032344605928984
698249,3,3,22,2013,662.0,644.0533433430511,17.946656656948903
698251,3,3,22,2013,662.0,414.4766760970313,247.52332390296868
698260,3,3,22,2013,662.0,222.73942857954898,439.260571420451
698260,5,2,22,2013,662.0,189.4300970040073,472.5699029959927
698275,3,3,22,2013,662.0,284.92047509974924,377.07952490025076
698285,3,3,22,2013,662.0,444.95931549851787,217.04068450148213
698289,3,3,22,2013,662.0,186.91461084691974,475.08538915308026
698302,4,2,22,2013,662.0,290.26195761313346,371.73804238686654
698305,3,3,22,2013,662.0,420.67875482729016,241.32124517270984
698320,3,3,22,2013,662.0,661.6582627909737,0.34173720902629157
698323,3,3,22,2013,662.0,428.62248878676036,233.37751121323964
698339,3,3,22,2013,662.0,590.3819152265517,71.61808477344835
698340,3,3,22,2013,662.0,329.6147732711437,332.3852267288563
698340,5,2,22,2013,662.0,169.32070818861806,492.679291811382
698362,3,3,22,2013,662.0,235.08508647503174,426.91491352496826
698367,3,3,22,2013,662.0,599.7032104020459,62.2967895979541
698369,3,3,22,2013,662.0,379.11071702654516,282.88928297345484
698370,3,3,22,2013,662.0,453.6297926482648,208.3702073517352
698377,3,3,22,2013,662.0,267.0815026089155,394.9184973910845
698408,3,3,22,2013,662.0,191.79026618128455,470.20973381871545
698408,5,2,22,2013,662.0,183.41601543817785,478.58398456182215
698409,2,2,22,2013,662.0,326.2437200658051,335.7562799341949
698411,3,3,22,2013,662.0,409.38584206646595,252.61415793353405
698423,4,2,22,2013,662.0,211.45938596333292,450.5406140366671
698423,6,3,22,2013,662.0,162.27356789843574,499.7264321015642
698427,3,3,22,2013,662.0,570.358963884027,91.64103611597295
698429,4,2,22,2013,662.0,298.52454260826147,363.47545739173853
698447,3,3,22,2013,662.0,366.42897639602296,295.57102360397704
698452,3,3,22,2013,662.0,295.1447691707221,366.8552308292779
698458,3,3,22,2013,662.0,253.0789839455328,408.9210160544672
698458,5,2,22,2013,662.0,181.29151495831618,480.70848504168384
698473,3,3,22,2013,662.0,556.9074793552046,105.0925206447954
698488,3,3,22,2013,662.0,603.7386450179979,58.2613549820021
698490,4,2,22,2013,662.0,512.2507775308364,149.74922246916356
698494,2,2,22,2013,662.0,650.826599550282,11.173400449717974
698539,3,3,22,2013,662.0,615.0679257134543,46.932074286545685
698553,3,3,22,2013,662.0,280.806340803015,381.193659196985
698563,2,2,22,2013,662.0,551.1421739706591,110.85782602934091
698571,3,3,22,2013,662.0,657.1560789437733,4.843921056226691
698577,3,3,22,2013,662.0,591.625124657313,70.374875342687
698606,3,3,22,2013,662.0,542.3702851665436,119.62971483345643
698610,3,3,22,2013,662.0,261.561984248685,400.438015751315
698613,4,2,22,2013,662.0,348.5117136692182,313.4882863307818
698626,4,2,22,2013,662.0,410.6680470453469,251.3319529546531
698634,3,3,22,2013,662.0,405.88679929274855,256.11320070725145
698639,3,3,22,2013,662.0,214.61402050024955,447.3859794997504
698648,3,3,22,2013,662.0,188.0054412730132,473.99455872698684
698648,4,3,22,2013,662.0,155.52814760348477,506.47185239651526
698673,3,3,22,2013,662.0,576.9777381307653,85.02226186923474
698683,3,3,22,2013,662.0,225.38661073804514,436.61338926195486
698705,2,2,22,2013,662.0,384.94904611375244,277.05095388624756
698706,3,3,22,2013,662.0,309.0412414650492,352.9587585349508
698716,3,3,22,2013,662.0,337.63567507430355,324.36432492569645
698731,3,3,22,2013,662.0,510.15103197747936,151.84896802252064
698749,3,3,22,2013,662.0,326.75867782365674,335.24132217634326
698757,4,2,22,2013,662.0,573.6239613217124,88.37603867828761
698766,4,2,22,2013,662.0,623.586441074533,38.41355892546699
698768,3,3,22,2013,662.0,378.5464200274156,283.4535799725844
698788,3,3,22,2013,662.0,538.445177357581,123.55482264241903
698800,3,3,22,2013,662.0,570.7932583505933,91.2067416494067
698802,3,3,22,2013,662.0,388.2829590353711,273.7170409646289
698803,2,2,22,2013,662.0,374.6597592354138,287.3402407645862
698828,4,2,22,2013,662.0,313.1340581943239,348.8659418056761
698837,3,3,22,2013,662.0,448.3410695859859,213.6589304140141
698837,4,3,22,2013,662.0,167.2373122220607,494.7626877779393
698847,2,2,22,2013,662.0,398.36376557411336,263.63623442588664
698860,3,3,22,2013,662.0,541.8448510306395,120.15514896936054
698863,2,2,22,2013,662.0,271.66725813233523,390.33274186766477
698867,2,2,22,2013,662.0,586.7518665131726,75.24813348682744
698867,4,3,22,2013,662.0,495.90001546630964,166.09998453369036
698876,3,3,22,2013,662.0,608.6846000569027,53.315399943097304
698878,4,2,22,2013,662.0,539.5266707349568,122.47332926504316
698884,4,2,22,2013,662.0,609.6441438061175,52.35585619388246
698887,3,3,22,2013,662.0,229.91571133525758,432.0842886647424
698909,4,2,22,2013,662.0,653.5366096795598,8.463390320440226
698912,2,2,22,2013,662.0,549.5917386407174,112.40826135928262
698913,2,2,22,2013,662.0,327.8349961512445,334.1650038487555
698937,3,3,22,2013,662.0,488.67203781630553,173.32796218369447
698937,4,3,22,2013,662.0,189.21983170358197,472.780168296418
698948,4,2,22,2013,662.0,384.3646737492041,277.6353262507959
698949,2,2,22,2013,662.0,365.27209756800363,296.72790243199637
698951,3,3,22,2013,662.0,605.963730590519,56.03626940948095
698953,3,3,22,2013,662.0,475.72365666892586,186.27634333107414
698976,3,3,22,2013,662.0,404.3574791674846,257.6425208325154
698977,3,3,22,2013,662.0,190.90249330705456,471.09750669294544
698980,3,3,22,2013,662.0,357.396457169699,304.603542830301
698988,3,3,22,2013,662.0,500.3664820801827,161.63351791981728
698996,3,3,22,2013,662.0,315.99988868084,346.00011131916
699022,3,3,22,2013,662.0,401.9187666327157,260.0812333672843
699034,4,2,22,2013,662.0,448.20751108818786,213.79248891181214
699037,3,3,22,2013,662.0,591.2634541852756,70.73654581472442
699055,3,3,22,2013,662.0,512.3685646769015,149.63143532309846
699069,3,3,22,2013,662.0,354.9910223406812,307.0089776593188
699076,2,2,22,2013,662.0,514.2927712363768,147.70722876362322
699077,3,3,22,2013,662.0,185.49190565612176,476.50809434387827
699078,3,3,22,2013,662.0,453.2531853262398,208.74681467376018
699080,3,3,22,2013,662.0,471.8422270839853,190.15777291601472
699082,3,3,22,2013,662.0,375.2622523295667,286.7377476704333
699083,3,3,22,2013,662.0,289.94262920184764,372.05737079815236
699091,3,3,22,2013,662.0,543.1857534021392,118.8142465978608
699098,3,3,22,2013,662.0,490.0397263515646,171.96027364843542
699104,3,3,22,2013,662.0,257.02504813558824,404.97495186441176
699114,3,3,22,2013,662.0,229.98686068757283,432.01313931242714
699117,2,2,22,2013,662.0,592.4460740336784,69.55392596632157
699129,3,3,22,2013,662.0,640.4612084793227,21.53879152067725
699136,3,3,22,2013,662.0,546.2597139496423,115.74028605035767
699137,3,3,22,2013,662.0,653.041051027008,8.958948972991948
699147,3,3,22,2013,662.0,407.618698193077,254.38130180692298
699169,3,3,22,2013,662.0,656.8033625420518,5.1966374579482135
699175,3,3,22,2013,662.0,401.8042673047087,260.1957326952913
699177,3,3,22,2013,662.0,362.89315201254817,299.10684798745183
699182,2,2,22,2013,662.0,314.58155435992205,347.41844564007795
699202,4,2,22,2013,662.0,589.5190143825748,72.48098561742518
699209,3,3,22,2013,662.0,194.81566377314087,467.18433622685916
699220,3,3,22,2013,662.0,382.55549018941184,279.44450981058816
699258,4,2,22,2013,662.0,602.1876818812536,59.81231811874636
699261,3,3,22,2013,662.0,191.58759044307857,470.41240955692143
699278,3,3,22,2013,662.0,448.53919676373283,213.46080323626717
699292,4,2,22,2013,662.0,457.7594372838047,204.2405627161953
699296,3,3,22,2013,662.0,482.6821859724478,179.31781402755217
699305,3,3,22,2013,662.0,609.3282970851513,52.67170291484865
699308,3,3,22,2013,662.0,204.8107267692216,457.18927323077844
699314,3,3,22,2013,662.0,264.41959147520106,397.58040852479894
699316,3,3,22,2013,662.0,202.97781803674098,459.022181963259
699353,3,3,22,2013,662.0,351.8881310173799,310.1118689826201
699354,2,2,22,2013,662.0,440.1264776203661,221.87352237963393
699364,3,3,22,2013,662.0,195.43636167071642,466.56363832928355
699390,3,3,22,2013,662.0,259.17444904517254,402.82555095482746
699403,3,3,22,2013,662.0,251.0246802888603,410.9753197111397
699406,3,3,22,2013,662.0,371.3373268698264,290.6626731301736
699412,3,3,22,2013,662.0,556.8128033220886,105.1871966779114
699438,3,3,22,2013,662.0,189.50012234157197,472.49987765842803
699439,3,3,22,2013,662.0,500.3159092519865,161.6840907480135
699445,3,3,22,2013,662.0,185.8880452716655,476.11195472833447
699456,3,3,22,2013,662.0,568.979884219731,93.02011578026895
699459,4,2,22,2013,662.0,535.4416999619956,126.5583000380044
699472,3,3,22,2013,662.0,412.92294967708676,249.07705032291324
699480,3,3,22,2013,662.0,389.42555604613733,272.57444395386267
699480,4,3,22,2013,662.0,230.44363605211143,431.5563639478886
699483,4,2,22,2013,662.0,258.58756738644087,403.41243261355913
699486,3,3,22,2013,662.0,300.3267927693507,361.6732072306493
699506,3,3,22,2013,662.0,440.3971919834542,221.6028080165458
699511,3,3,22,2013,662.0,271.65375609060953,390.34624390939047
699513,3,3,22,2013,662.0,324.6178513058262,337.3821486941738
699520,3,3,22,2013,662.0,514.0247601768841,147.97523982311588
699547,3,3,22,2013,662.0,203.82467375295434,458.17532624704563
699547,4,3,22,2013,662.0,170.136839775865,491.86316022413496
699556,3,3,22,2013,662.0,393.1787700368495,268.8212299631505
699563,3,3,22,2013,662.0,219.02055005073893,442.97944994926104
699567,4,2,22,2013,662.0,639.5489530225937,22.45104697740635
699600,2,2,22,2013,662.0,220.97952869805576,441.0204713019442
699628,3,3,22,2013,662.0,492.5473726253695,169.45262737463048
699637,3,3,22,2013,662.0,226.52106489203283,435.4789351079672
699639,3,3,22,2013,662.0,439.97341239533966,222.02658760466034
699652,3,3,22,2013,662.0,657.5867920275849,4.41320797241508
699660,3,3,22,2013,662.0,296.09002842140114,365.90997157859886
699680,3,3,22,2013,662.0,272.73280490409866,389.26719509590134
699690,3,3,22,2013,662.0,476.0626175138859,185.93738248611407
699690,4,3,22,2013,662.0,173.08135433321655,488.91864566678345
699702,3,3,22,2013,662.0,300.785146606092,361.214853393908
699706,3,3,22,2013,662.0,281.08560287032964,380.91439712967036
699726,3,3,22,2013,662.0,535.7668256761401,126.23317432385988
699744,3,3,22,2013,662.0,187.57253225891677,474.4274677410832
699756,3,3,22,2013,662.0,187.68421888139687,474.3157811186031
699765,3,3,22,2013,662.0,327.6740183022774,334.3259816977226
699771,3,3,22,2013,662.0,402.09497503678944,259.90502496321056
699775,3,3,22,2013,662.0,422.19933551817127,239.80066448182873
699777,3,3,22,2013,662.0,258.29284346562156,403.70715653437844
699786,3,3,22,2013,662.0,400.98498166172067,261.01501833827933
699790,3,3,22,2013,662.0,357.6123482610317,304.3876517389683
699793,3,3,22,2013,662.0,198.87112651159174,463.12887348840826
699808,3,3,22,2013,662.0,278.59012099916595,383.40987900083405
699808,5,2,22,2013,662.0,175.57836706258902,486.421632937411
699816,3,3,22,2013,662.0,556.6057606141331,105.39423938586685
699824,2,2,22,2013,662.0,277.61581512473987,384.38418487526013
699849,3,3,22,2013,662.0,562.6852483004997,99.31475169950033
699860,2,2,22,2013,662.0,220.99923385157197,441.00076614842806
699867,3,3,22,2013,662.0,637.1557275102657,24.844272489734294
699880,3,3,22,2013,662.0,456.2366041103292,205.7633958896708
699888,3,3,22,2013,662.0,447.44581500184063,214.55418499815937
699895,3,3,22,2013,662.0,507.0617537781281,154.9382462218719
699896,3,3,22,2013,662.0,202.1623072914413,459.83769270855873
699896,4,3,22,2013,662.0,174.37227812237353,487.62772187762647
699904,2,2,22,2013,662.0,511.06970481601877,150.93029518398123
699909,3,3,22,2013,662.0,212.5592593346103,449.44074066538974
699910,4,2,22,2013,662.0,304.66950020288795,357.33049979711205
699924,3,3,22,2013,662.0,634.3939492978543,27.606050702145694
699925,3,3,22,2013,662.0,374.2453284750546,287.7546715249454
699927,3,3,22,2013,662.0,365.32127460898727,296.67872539101273
699932,3,3,22,2013,662.0,638.3173380431584,23.68266195684157
699933,3,3,22,2013,662.0,221.29052578980458,440.7094742101954
699940,3,3,22,2013,662.0,227.50721117681704,434.492788823183
699941,3,3,22,2013,662.0,384.9299570628116,277.0700429371884
699961,3,3,22,2013,662.0,232.99596055292645,429.0040394470735
699965,3,3,22,2013,662.0,534.9534540046758,127.04654599532421
699974,3,3,22,2013,662.0,588.605224586962,73.39477541303802
699975,3,3,22,2013,662.0,289.8446015304655,372.1553984695345
699989,4,2,22,2013,662.0,303.6175802472285,358.3824197527715
699995,3,3,22,2013,662.0,626.0971416990833,35.902858300916705
700000,2,2,22,2013,662.0,184.905522669595,477.09447733040497
700001,3,3,22,2013,662.0,195.55691208730713,466.4430879126929
700023,3,3,22,2013,662.0,458.0051788296521,203.9948211703479
700026,3,3,22,2013,662.0,583.6542113071026,78.34578869289737
700027,3,3,22,2013,662.0,461.5099555004372,200.49004449956283
700047,3,3,22,2013,662.0,592.3407695500554,69.65923044994463
700049,3,3,22,2013,662.0,640.7757630049347,21.224236995065326
700058,3,3,22,2013,662.0,334.61657754654203,327.38342245345797
700069,4,2,22,2013,662.0,534.6251258289413,127.37487417105865
700075,2,2,22,2013,662.0,636.3469069696514,25.6530930303486
700084,2,2,22,2013,662.0,654.9165411786216,7.083458821378372
700097,2,2,22,2013,662.0,548.6393293324438,113.36067066755618
700098,3,3,22,2013,662.0,270.98206335389193,391.01793664610807
700099,3,3,22,2013,662.0,396.95067754007175,265.04932245992825
700100,3,3,22,2013,662.0,421.8281199571261,240.1718800428739
700138,3,3,22,2013,662.0,312.59729892732315,349.40270107267685
700146,3,3,22,2013,662.0,506.72753040326455,155.27246959673545
700147,4,2,22,2013,662.0,466.7376217665374,195.26237823346258
700165,3,3,22,2013,662.0,280.6832656968167,381.3167343031833
700166,4,2,22,2013,662.0,236.5002557818189,425.4997442181811
700167,2,2,22,2013,662.0,215.49430417609932,446.5056958239007
700195,2,2,22,2013,662.0,594.1197523307416,67.88024766925844
700196,2,2,22,2013,662.0,573.4332870466022,88.56671295339777
700204,3,3,22,2013,662.0,584.3754453821746,77.62455461782542
700209,3,3,22,2013,662.0,197.6213352371993,464.37866476280067
700215,3,3,22,2013,662.0,220.58060074060106,441.4193992593989
700242,4,2,22,2013,662.0,660.0900194282243,1.9099805717756908
700246,4,2,22,2013,662.0,261.6791918180187,400.3208081819813
700253,3,3,22,2013,662.0,185.3390982066086,476.6609017933914
700275,3,3,22,2013,662.0,448.7042761645285,213.2957238354715
700287,3,3,22,2013,662.0,534.7038001183594,127.29619988164063
700310,3,3,22,2013,662.0,585.018279613961,76.981720386039
700315,3,3,22,2013,662.0,284.41788692234024,377.58211307765976
700316,3,3,22,2013,662.0,401.4959113857636,260.5040886142364
700330,3,3,22,2013,662.0,517.2144902839266,144.78550971607342
700331,3,3,22,2013,662.0,474.03273608726187,187.96726391273813
700331,4,3,22,2013,662.0,186.1758740245675,475.8241259754325
700331,6,2,22,2013,662.0,123.69124879096834,538.3087512090317
700338,4,2,22,2013,662.0,218.39751811522635,443.6024818847736
700350,3,3,22,2013,662.0,637.1040159605287,24.895984039471273
700350,5,2,22,2013,662.0,405.59799368252703,256.40200631747297
700353,3,3,22,2013,662.0,629.757567518452,32.24243248154801
700358,3,3,22,2013,662.0,237.32024874830225,424.6797512516978
700361,3,3,22,2013,662.0,500.2135512469389,161.7864487530611
700363,3,3,22,2013,662.0,643.9475811154524,18.052418884547592
700379,2,2,22,2013,662.0,247.61164782261545,414.38835217738455
700381,3,3,22,2013,662.0,527.6596227262824,134.34037727371765
700392,2,2,22,2013,662.0,562.3029444559374,99.69705554406255
700397,3,3,22,2013,662.0,436.0308127767877,225.96918722321232
700403,3,3,22,2013,662.0,375.04798042482497,286.95201957517503
700403,5,2,22,2013,662.0,158.49241099656757,503.50758900343243
700415,3,3,22,2013,662.0,338.16697983632014,323.83302016367986
700417,3,3,22,2013,662.0,585.4042583728334,76.5957416271666
700418,3,3,22,2013,662.0,210.04821687027393,451.9517831297261
700422,4,2,22,2013,662.0,610.8419944072388,51.15800559276124
700444,3,3,22,2013,662.0,655.7134632461052,6.286536753894779
700471,3,3,22,2013,662.0,549.6668758934898,112.33312410651024
700499,4,2,22,2013,662.0,304.9341312273654,357.0658687726346
700506,3,3,22,2013,662.0,477.31874502334114,184.68125497665886
700507,3,3,22,2013,662.0,390.0900524339722,271.9099475660278
700508,3,3,22,2013,662.0,603.9275297828452,58.07247021715477
700519,4,2,22,2013,662.0,617.1924715534078,44.80752844659219
700528,3,3,22,2013,662.0,282.0189272683624,379.9810727316376
700531,4,2,22,2013,662.0,412.7891231013466,249.2108768986534
700536,3,3,22,2013,662.0,464.9186149138346,197.08138508616543
700539,3,3,22,2013,662.0,274.5778153077844,387.4221846922156
700550,3,3,22,2013,662.0,580.0106284425893,81.98937155741066
700561,3,3,22,2013,662.0,496.143521430303,165.856478569697
700575,3,3,22,2013,662.0,570.7230363214583,91.27696367854173
700623,3,3,22,2013,662.0,442.7929586702683,219.20704132973168
700631,3,3,22,2013,662.0,520.305997470896,141.69400252910395
700645,3,3,22,2013,662.0,434.4561993605865,227.54380063941352
700676,4,2,22,2013,662.0,267.074682888723,394.925317111277
700679,3,3,22,2013,662.0,585.2335769461519,76.76642305384814
700690,3,3,22,2013,662.0,254.7980230116125,407.2019769883875
700701,3,3,22,2013,662.0,566.0102198364658,95.98978016353419
700716,3,3,22,2013,662.0,566.5157014456353,95.48429855436473
700717,3,3,22,2013,662.0,218.67882951363924,443.32117048636076
700718,3,3,22,2013,662.0,537.5138482014554,124.4861517985446
700725,3,3,22,2013,662.0,593.8147212239635,68.18527877603651
700741,3,3,22,2013,662.0,528.9853790241527,133.01462097584727
700744,3,3,22,2013,662.0,207.9890167815423,454.0109832184577
700747,3,3,22,2013,662.0,442.4695349577852,219.53046504221481
700751,3,3,22,2013,662.0,285.3002563927059,376.6997436072941
700755,4,2,22,2013,662.0,399.5866986393195,262.4133013606805
700762,3,3,22,2013,662.0,532.6750416096761,129.3249583903239
700771,3,3,22,2013,662.0,578.7602691250645,83.2397308749355
700779,4,2,22,2013,662.0,395.1750128146919,266.8249871853081
700780,4,2,22,2013,662.0,582.9448323263014,79.05516767369863
700787,3,3,22,2013,662.0,593.1535805308242,68.84641946917577
700792,3,3,22,2013,662.0,209.8811110920239,452.1188889079761
700799,3,3,22,2013,662.0,397.46360906525734,264.53639093474266
700800,3,3,22,2013,662.0,260.1093509687905,401.8906490312095
700803,3,3,22,2013,662.0,605.9123978252873,56.08760217471274
700819,3,3,22,2013,662.0,245.76339887935947,416.23660112064056
700824,3,3,22,2013,662.0,198.15086921492713,463.8491307850729
700831,3,3,22,2013,662.0,191.16367941745565,470.8363205825443
700836,3,3,22,2013,662.0,348.9428159246127,313.0571840753873
700836,5,2,22,2013,662.0,341.36202466632545,320.63797533367455
700837,3,3,22,2013,662.0,423.2108761281721,238.78912387182788
700837,4,3,22,2013,662.0,169.33495936768475,492.66504063231525
700853,3,3,22,2013,662.0,321.83866743425307,340.16133256574693
700859,3,3,22,2013,662.0,623.1131576006142,38.88684239938584
700870,3,3,22,2013,662.0,452.30074775326455,209.69925224673545
700871,3,3,22,2013,662.0,373.5962029002779,288.4037970997221
700878,3,3,22,2013,662.0,294.2075430871894,367.7924569128106
700879,3,3,22,2013,662.0,548.7790525902196,113.22094740978036
700885,3,3,22,2013,662.0,479.07980950964435,182.92019049035565
700888,3,3,22,2013,662.0,361.2017202512253,300.7982797487747
700902,3,3,22,2013,662.0,203.10233130687416,458.89766869312587
700958,3,3,22,2013,662.0,523.1854495485707,138.81455045142934
700970,4,2,22,2013,662.0,585.77422280859,76.22577719140997
700975,3,3,22,2013,662.0,626.724305952289,35.275694047711
700978,3,3,22,2013,662.0,227.35968590675165,434.6403140932483
700999,3,3,22,2013,662.0,279.2290495219932,382.7709504780068
701001,3,3,22,2013,662.0,287.27564956800944,374.72435043199056
701035,4,2,22,2013,662.0,217.89063472834755,444.10936527165245
701057,3,3,22,2013,662.0,632.4766939229696,29.523306077030384
701077,3,3,22,2013,662.0,323.74137213775464,338.25862786224536
701082,2,2,22,2013,662.0,188.39140657018885,473.60859342981115
701088,3,3,22,2013,662.0,633.920653030293,28.07934696970699
701093,3,3,22,2013,662.0,248.76524030573748,413.2347596942625
701119,3,3,22,2013,662.0,602.0434187567772,59.956581243222786
701126,3,3,22,2013,662.0,226.26736595848575,435.73263404151425
701130,3,3,22,2013,662.0,396.63464595023777,265.36535404976223
701135,3,3,22,2013,662.0,204.15859175832136,457.84140824167866
701188,3,3,22,2013,662.0,646.9269028776914,15.073097122308582
701193,3,3,22,2013,662.0,206.5682490702922,455.4317509297078
701208,3,3,22,2013,662.0,304.1525232643963,357.8474767356037
701220,3,3,22,2013,662.0,224.72016263648075,437.2798373635193
701222,3,3,22,2013,662.0,227.74793370448518,434.25206629551485
701242,3,3,22,2013,662.0,533.3757968768841,128.62420312311588
701244,3,3,22,2013,662.0,478.9048502088603,183.0951497911397
701255,3,3,22,2013,662.0,422.3908898843442,239.60911011565582
701261,2,2,22,2013,662.0,495.4792289029485,166.52077109705152
701281,3,3,22,2013,662.0,596.1205587257906,65.8794412742094
701285,3,3,22,2013,662.0,593.3933271009383,68.60667289906166
701309,3,3,22,2013,662.0,449.1806243459951,212.8193756540049
701312,3,3,22,2013,662.0,568.2461730232005,93.75382697679947
701322,3,3,22,2013,662.0,246.81850821434924,415.1814917856508
701345,2,2,22,2013,662.0,257.3949359534584,404.6050640465416
701355,2,2,22,2013,662.0,267.97269396697413,394.02730603302587
701356,3,3,22,2013,662.0,612.618734772651,49.38126522734899
701365,3,3,22,2013,662.0,595.4922706254087,66.50772937459135
701371,2,2,22,2013,662.0,611.9639396285138,50.0360603714862
701372,3,3,22,2013,662.0,529.1913421794221,132.80865782057788
701377,3,3,22,2013,662.0,584.9657372193975,77.03426278060249
701389,2,2,22,2013,662.0,481.06980352871324,180.93019647128676
701393,3,3,22,2013,662.0,499.17704587519927,162.82295412480073
701408,3,3,22,2013,662.0,425.0866650436172,236.9133349563828
701412,3,3,22,2013,662.0,540.308288391939,121.69171160806104
701417,3,3,22,2013,662.0,528.1744276885795,133.8255723114205
701419,3,3,22,2013,662.0,333.47926568782304,328.52073431217696
701428,2,2,22,2013,662.0,633.27724540691,28.72275459309003
701433,3,3,22,2013,662.0,358.6257956301138,303.3742043698862
701448,2,2,22,2013,662.0,610.4921305916154,51.507869408384636
701462,2,2,22,2013,662.0,365.66015412357444,296.33984587642556
701471,4,2,22,2013,662.0,214.73806420545912,447.2619357945409
701484,2,2,22,2013,662.0,190.9420905131392,471.0579094868608
701506,3,3,22,2013,662.0,245.39101860707424,416.6089813929258
701520,3,3,22,2013,662.0,640.5991074629535,21.400892537046502
701524,3,3,22,2013,662.0,433.55713344992495,228.44286655007505
701591,3,3,22,2013,662.0,642.7349969192971,19.265003080702854
701618,3,3,22,2013,662.0,318.92541698068976,343.07458301931024
701643,3,3,22,2013,662.0,578.8967788176701,83.10322118232989
701654,4,2,22,2013,662.0,654.87749226254,7.122507737459955
701654,5,2,22,2013,662.0,521.0689842378329,140.93101576216714
701663,3,3,22,2013,662.0,520.5833346264778,141.41666537352216
701665,4,2,22,2013,662.0,186.6008971960009,475.3991028039991
701684,3,3,22,2013,662.0,381.45906724075184,280.54093275924816
701690,3,3,22,2013,662.0,403.84922711386673,258.15077288613327
701699,4,2,22,2013,662.0,506.17739785109205,155.82260214890795
701702,4,2,22,2013,662.0,194.78293779634737,467.21706220365263
701718,3,3,22,2013,662.0,226.90205516791255,435.0979448320875
701720,4,2,22,2013,662.0,385.1988586219511,276.8011413780489
701723,3,3,22,2013,662.0,200.7594960027187,461.2405039972813
701724,3,3,22,2013,662.0,417.8018863772809,244.19811362271912
701760,3,3,22,2013,662.0,545.4178561092042,116.5821438907958
701767,3,3,22,2013,662.0,353.8215595263125,308.1784404736875
701799,3,3,22,2013,662.0,303.2933863318517,358.7066136681483
701812,3,3,22,2013,662.0,523.0505804581311,138.9494195418689
701814,3,3,22,2013,662.0,223.9327165459318,438.06728345406816
701819,3,3,22,2013,662.0,241.8813172374681,420.1186827625319
701841,4,2,22,2013,662.0,430.5037676258921,231.49623237410788
701844,2,2,22,2013,662.0,597.9016279162659,64.09837208373415
701856,2,2,22,2013,662.0,635.2057557641566,26.794244235843394
701857,3,3,22,2013,662.0,456.1833023837791,205.8166976162209
701859,3,3,22,2013,662.0,241.83616482231437,420.16383517768566
701868,4,2,22,2013,662.0,265.21060934723755,396.78939065276245
701879,4,2,22,2013,662.0,435.7154224964306,226.28457750356938
701885,4,2,22,2013,662.0,507.6464510572857,154.35354894271433
701913,2,2,22,2013,662.0,482.02868115789823,179.97131884210177
701922,3,3,22,2013,662.0,477.78722155856934,184.21277844143066
701924,3,3,22,2013,662.0,585.3488400775586,76.65115992244137
701932,4,2,22,2013,662.0,256.79975919787756,405.20024080212244
701948,3,3,22,2013,662.0,357.0166146928599,304.9833853071401
701956,3,3,22,2013,662.0,483.7081883252803,178.29181167471972
701959,3,3,22,2013,662.0,339.3649040775235,322.6350959224765
701960,2,2,22,2013,662.0,494.6761727753063,167.32382722469367
701984,3,3,22,2013,662.0,210.68338453922897,451.316615460771
701995,3,3,22,2013,662.0,580.5325166665767,81.46748333342327
702008,3,3,22,2013,662.0,395.6512526086303,266.3487473913697
702014,3,3,22,2013,662.0,308.46961903559134,353.53038096440866
702019,3,3,22,2013,662.0,285.8926952644211,376.1073047355789
702020,3,3,22,2013,662.0,599.6073457865131,62.392654213486935
702041,3,3,22,2013,662.0,559.9461133197835,102.05388668021646
