Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_5s1/2(1),J_total_Rb_relativistic
1.2000000000000002,0.044084365783189826,0.15589977889186724,0.0809657812060062,0.1659450344762416,0.31209657775445376,0.24168103021822201,0.4924735712846826,0.3575161681006613,0.5399918711192833,0.17778256890064428,0.3582824117433923,0.7005226776004319,0.04918599840795737,3.676427835487034
1.25,0.044072988017092744,0.15539516290388253,0.08096140731171263,0.1659353156046316,0.30492128371339167,0.24088539482317725,0.49073386186053725,0.357331738874525,0.5397035237904264,0.1567486467243107,0.32962223301882787,0.6419574740066448,0.042538489474268124,3.5508075201234286
1.3,0.044061150131369915,0.15487188113923478,0.08095649173642168,0.16592439441242632,0.29764333973193213,0.24000919601228113,0.4888197246408114,0.35711470530799655,0.539364351994444,0.138570950572386,0.3021100143850635,0.586035315367387,0.03655274914401847,3.4320342645757727
1.35,0.04404885263732842,0.15433015656425406,0.08095099346870019,0.16591218013709744,0.2902799711645637,0.23904951521909276,0.4867251655173302,0.35686153903136286,0.5389688932378381,0.12302968583667773,0.27589318238711924,0.5330285979648897,0.031241725948628563,3.3203204591148823
1.4000000000000001,0.04403609606590218,0.15377021922447562,0.0809448703748318,0.16589857957483214,0.2828481692201096,0.23800373824744933,0.48444488509328537,0.3565686343058516,0.5385115729932067,0.1098926190915182,0.25108241505791346,0.483131456859774,0.026590791118092344,3.2157240472272433
1.4500000000000002,0.04402288096760337,0.1531923060649255,0.08093807925035357,0.16588349719870127,0.27536462942109463,0.23686957311133022,0.4819743153257714,0.35623233796569126,0.5379867517755381,0.0989221574251413,0.22775440076511844,0.4364669000146052,0.022566608337309703,3.118174437623184
1.5,0.04400920791247206,0.1525966607458551,0.08093057587272341,0.16586683527934837,0.26784569376852846,0.23564506485452127,0.4793096491804148,0.35584898023213485,0.5373887734421805,0.08988132641114169,0.20595511503530634,0.3930947781892314,0.019124003661353986,3.0274966645852124
1.55,0.043995077490024084,0.15198353345414756,0.08092231505503902,0.16584849400801127,0.2603072968386746,0.2343286073280952,0.4764478632901328,0.3554149058900975,0.5367120139140923,0.08253867163652992,0.1857033849284865,0.35302011154087,0.016211143386048236,2.9434334187602493
1.6,0.04398049030919725,0.15135318071062304,0.08091325070072708,0.16582837162168454,0.25276491599750867,0.2329189519371392,0.4733867336874858,0.35492650533586667,0.5359509295475334,0.07667214296117936,0.1669945543234705,0.31620139803511244,0.01377333768986237,2.86566476285739
1.6500000000000001,0.043965446998295674,0.1507058651734728,0.08090333585912128,0.16580636453022965,0.24523352587797642,0.23141521339957766,0.4701248447521775,0.35438024503198196,0.5351001044321805,0.07207204450087308,0.14980410483868947,0.2825586232560665,0.01175575876406813,2.7938254774147104
1.7000000000000002,0.043949948204932504,0.1500418554380556,0.08089252278184662,0.165782367445238,0.23772755722528685,0.22981687258904054,0.46666159158129883,0.35377269694121677,0.5341542959510894,0.0685431481630134,0.13409112430800077,0.2519807732516562,0.010105319057275684,2.7275200729379514
1.75,0.043933994595970874,0.14936142583329196,0.08088076297992679,0.16575627351045044,0.23026086017670533,0.22812377656025265,0.4629971760493522,0.35310056655394,0.533108478007248,0.06590607598416776,0.11980154688264877,0.2243327207311646,0.008771910589155331,2.666335568454275
1.8,0.043917586857463144,0.1486648562148953,0.08086800728153119,0.16572797443353632,0.22284667200501027,0.22633613587916854,0.45913259687751934,0.3523607191703011,0.5319578813979418,0.06399805806048402,0.10687111569063892,0.19946141053081226,0.007709165679223896,2.6098521800785264
1.85,0.04390072569458844,0.1479524317556794,0.08085420589027775,0.16569736061903473,0.21549758931925897,0.22445451940091302,0.4550696340768026,0.3515502041490388,0.5306980308992006,0.06267316995201312,0.09522804072405681,0.17720131381072501,0.006874864810219906,2.5576520911018092
1.9000000000000001,0.04388341183158851,0.14722444273318416,0.08083930844400745,0.1656643213022602,0.20822554468304658,0.22247984665642132,0.45081082816744666,0.3506662768867285,0.5293247787057698,0.061802147342604224,0.08479534166990019,0.15737915337162925,0.006231088940294462,2.509326490734881
1.9500000000000002,0.04386564601170192,0.14648118431486246,0.08082326407394687,0.16562874468397562,0.20104178757927066,0.22041337802348163,0.44635945460745646,0.3497064183435655,0.52783433395516,0.061271867522274905,0.07549287831196845,0.13981792636356768,0.0057441908257918894,2.4644810746170243
