Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(3),J_6s1/2(2),J_total_Ir_relativistic
78.2,0.0016461463414913,0.000402644418334623,0.00023351133279041997,0.00011246444976072962,0.00010002061740723992,6.87833562906925e-05,3.520671509295712e-05,2.4185459299434938e-06,1.5910226202980412e-06,2.57804571882065e-05,1.7661504942140437e-05,8.976954502158067e-06,6.576200319474938e-07,4.3091131642421686e-07,3.1786194765985217e-09,2.313764437901958e-09,4.99949655917866e-06,2.9854293176956374e-06,1.45893071247651e-06,5.5142338033295145e-08,3.446808082186908e-08,3.871736606031767e-07,0.005663066279132344
78.25,0.0016435588501633848,0.00040198720758078543,0.00023280200679262503,0.00011205880474628005,9.985939537097426e-05,6.85679318863367e-05,3.5075887963098604e-05,2.4066553427318383e-06,1.5826827453713122e-06,2.5739114597080227e-05,1.7605774167424057e-05,8.943343917326344e-06,6.543644592070083e-07,4.28636472262253e-07,3.1596691386483645e-09,2.2996321254863736e-09,4.991376160698229e-06,2.976041427914507e-06,1.4534917208612228e-06,5.487680323214782e-08,3.429325487812042e-08,3.8651210218510427e-07,0.0056517462704520375
78.30000000000001,0.0016409755560994885,0.0004013308834832122,0.00023209513509926666,0.00011165477957531969,9.969835985021554e-05,6.835327324037324e-05,3.494559897722732e-05,2.394829724296646e-06,1.5743908308702744e-06,2.56978171412679e-05,1.7550242711148346e-05,8.909872433687716e-06,6.511270348407675e-07,4.2637502461554206e-07,3.141002050166884e-09,2.285738176087228e-09,4.983270104961094e-06,2.966701606223814e-06,1.4480866094636256e-06,5.461235504510888e-08,3.411916189046603e-08,3.858522228175549e-07,0.005640453894493768
78.35000000000001,0.001638396453236203,0.0004006754463852606,0.00023139070836852794,0.0001112523672358395,9.953751120180946e-05,6.813937738016566e-05,3.4815845739551835e-05,2.383068685825691e-06,1.5661465774303849e-06,2.5656564929960464e-05,1.749490981447701e-05,8.876539457637174e-06,6.479076792119732e-07,4.2412691962461413e-07,3.122605848183272e-09,2.2720715362101316e-09,4.975179733229269e-06,2.957408873960951e-06,1.4427146219041532e-06,5.434899313028724e-08,3.3945816593570334e-08,3.8519463765383644e-07,0.005629189069414389
78.4,0.0016358215355139465,0.0004000208966186893,0.0002306887172965679,0.00011085156074811871,9.937684977802931e-05,6.792624134521978e-05,3.4686625865577733e-05,2.371371841028251e-06,1.557949687698352e-06,2.5615358071969578e-05,1.7439774722994494e-05,8.843344401071511e-06,6.447063102502169e-07,4.2189210088826616e-07,3.104466729117648e-09,2.2586198828002505e-09,4.967106298689358e-06,2.9481620973056193e-06,1.4373748849292559e-06,5.408672750568995e-08,3.37732399895658e-08,3.845399314831889e-07,0.005617951712674641
78.45,0.001633250796876991,0.000399367234503732,0.00022998915261736227,0.00011045235316457013,9.921637592660272e-05,6.77138621871343e-05,3.4557936982052766e-05,2.3597388061175576e-06,1.5497998663177093e-06,2.557419667579407e-05,1.7384836686469824e-05,8.8102866809969e-06,6.415228431300411e-07,4.1967050913976657e-07,3.086569622241938e-09,2.2453697817402676e-09,4.959050951522294e-06,2.9389600007342144e-06,1.4320664191773641e-06,5.382557340359418e-08,3.36014561852975e-08,3.838886568125694e-07,0.005606741741041392
78.5,0.001630684231273485,0.00039871446034917,0.0002292920051025441,0.00011005473756958565,9.905608999073808e-05,6.750223696955126e-05,3.442977672691212e-05,2.34816919979336e-06,1.5416968199144868e-06,2.5533080849675063e-05,1.7330094958605386e-05,8.777365719107256e-06,6.383571899909519e-07,4.1746208196442246e-07,3.0688983701833686e-09,2.2323068508886153e-09,4.951014725370927e-06,2.929801181830715e-06,1.4267881506550496e-06,5.3565546206939664e-08,3.3430489315118725e-08,3.832413329138849e-07,0.0055955590706010215
78.55000000000001,0.001628121832655477,0.00039806257445240456,0.00022859726556124493,0.00010965870707938253,9.889599230915087e-05,6.729136276810664e-05,3.430214274922394e-05,2.3366626432246184e-06,1.5336402570829925e-06,2.549201070163916e-05,1.727554879677343e-05,8.744580941338202e-06,6.352092597022185e-07,4.1526675356184824e-07,3.0514359141303508e-09,2.219415925537497e-09,4.9429985253609466e-06,2.9206841272662982e-06,1.421538922792813e-06,5.330665617857622e-08,3.3260359734643123e-08,3.825984359646553e-07,0.00558440361676011
78.60000000000001,0.0016255635949789413,0.0003974115770995296,0.00022790492483993762,0.00010926425484185094,9.873608321609005e-05,6.708123667038152e-05,3.417503270913525e-05,2.325218760032343e-06,1.5256298883717124e-06,2.5450986339529073e-05,1.7221197461743323e-05,8.711931777401732e-06,6.320789576752394e-07,4.130844545557137e-07,3.034164481739133e-09,2.206681224565748e-09,4.9350031178066985e-06,2.9116072297672476e-06,1.4163175089826142e-06,5.3048903031873505e-08,3.309107924352582e-08,3.8196037589443466e-07,0.005573275294223664
78.65,0.0016230095122037973,0.00039676146856540244,0.00022721497382227783,0.00010887137403640124,9.857636304136398e-05,6.687185577585277e-05,3.4048444277817846e-05,2.3138371762725247e-06,1.517665426269294e-06,2.54100078710212e-05,1.7167040217402403e-05,8.679417660306774e-06,6.289661857256494e-07,4.109151118531449e-07,3.01706577607713e-09,2.1940865159511966e-09,4.927029121708598e-06,2.902568805897774e-06,1.411122625527287e-06,5.279227087530162e-08,3.292264586047146e-08,3.813274627725787e-07,0.005562174016959802
78.7,0.001620459578293935,0.0003961122491137161,0.0002265274034289483,0.00010848005787381297,9.841683211036667e-05,6.666321719584452e-05,3.392237513741477e-05,2.3025175204192246e-06,1.5097465851906606e-06,2.536907540362998e-05,1.7113076330473836e-05,8.647038025871354e-06,6.258708419867627e-07,4.087586485553592e-07,3.000121164254015e-09,2.1816152806682356e-09,4.919077002123671e-06,2.893567114489834e-06,1.4059529449524383e-06,5.25367244454984e-08,3.27550392636717e-08,3.8069987111148814e-07,0.005551099698174388
78.75,0.0016179137872172383,0.0003954639189970702,0.0002258422046175026,0.00010809029959608414,9.825749074410364e-05,6.645531805347951e-05,3.3796822980986846e-05,2.2912594233477755e-06,1.5018730814632176e-06,2.5328189044698822e-05,1.7059305070234537e-05,8.614792312231837e-06,6.227928208752885e-07,4.066149839204644e-07,2.9833118646651714e-09,2.169250874306912e-09,4.911147065465376e-06,2.8846003755545597e-06,1.4008071096419663e-06,5.2282207651856665e-08,3.258821819272248e-08,3.8007761248206765e-07,0.005540052250324003
78.80000000000001,0.0016153721329456065,0.00039481647845704176,0.0002251593683822096,0.00010770209247628125,9.809833925921779e-05,6.624815548363068e-05,3.367178551245953e-05,2.280062518318104e-06,1.4940446333131646e-06,2.5287348901377625e-05,1.70057257082364e-05,8.58267995935503e-06,6.197320131096418e-07,4.0448403337872987e-07,2.9666191319902213e-09,2.1569766859947754e-09,4.903239456763793e-06,2.8756667895091832e-06,1.3956837457580607e-06,5.202864525359567e-08,3.242212088248416e-08,3.794605255083231e-07,0.005529031585191424
78.85000000000001,0.0016128346094549798,0.0003941699277242564,0.00022447888575389966,0.00010731542981839053,9.793937796801528e-05,6.604172663287317e-05,3.354726044657014e-05,2.268926440958192e-06,1.486260960851922e-06,2.5246555080587172e-05,1.695233751803418e-05,8.550700408558838e-06,6.166883057805362e-07,4.0236570860000443e-07,2.9500244392419515e-09,2.144776294370355e-09,4.895354158892693e-06,2.8667645565491382e-06,1.3905814773954123e-06,5.1775948029498653e-08,3.225666910013697e-08,3.7884828877237167e-07,0.0055180376140374545
78.9,0.0016103012107253581,0.0003935242670184575,0.0002238007477998094,0.00010693030495716885,9.778060717849097e-05,6.58360286594359e-05,3.342324550881502e-05,2.257850829247631e-06,1.4785217860626374e-06,2.520580768897056e-05,1.6899139774922937e-05,8.518853102046984e-06,6.136615824729025e-07,4.0025991761231697e-07,2.933509656243422e-09,2.1326336204415617e-09,4.88749099374607e-06,2.8578918959877147e-06,1.3854989408986226e-06,5.1524021169308144e-08,3.2091775693363884e-08,3.782404574262442e-07,0.00550707024782852
78.95,0.0016077719307408256,0.00039287949654857684,0.00022312494562342914,0.00010654671125799648,9.762202719435409e-05,6.5631058733154e-05,3.3299738435397276e-05,2.2468353235013276e-06,1.4708268327868185e-06,2.5165106832832417e-05,1.684613175568841e-05,8.4871374824634e-06,6.10651723437598e-07,3.981665649701125e-07,2.917057223923175e-09,2.120533077163354e-09,4.879649625323896e-06,2.8490470653763843e-06,1.3804347992437827e-06,5.127277493389941e-08,3.192735480111575e-08,3.7763651891948514e-07,0.00549612939752376
79.0,0.001605246763489573,0.00039223561651280424,0.00022245147036434993,0.00010616464211673,9.746363831505367e-05,6.5426814035421e-05,3.317673697317465e-05,2.2358795663533117e-06,1.4631758267110537e-06,2.5124452618066377e-05,1.679331273837306e-05,8.455552992471436e-06,6.076586058107517e-07,3.960855519699702e-07,2.900650323763988e-09,2.108459715490876e-09,4.8718295646649765e-06,2.8402283792086624e-06,1.3753877563527431e-06,5.102213605222774e-08,3.176333315644077e-08,3.770359578878637e-07,0.005485214974389808
79.05000000000001,0.0016027257029639188,0.0003915926270986565,0.00022178031319811136,0.00010578409095955589,9.730544083580387e-05,6.522329175914136e-05,3.305423887960759e-05,2.2249832027406678e-06,1.4555684953538343e-06,2.50838451500717e-05,1.6740682002060602e-05,8.424099074362878e-06,6.046821038780509e-07,3.9401677691111034e-07,2.8842730416287673e-09,2.096399366517179e-09,4.864030176544413e-06,2.8314342270009066e-06,1.3703565711754169e-06,5.077205801111985e-08,3.1599660437087936e-08,3.764383164559562e-07,0.0054743268903009405
79.10000000000001,0.0016002087431603333,0.0003909505284830472,0.0002211114653360508,0.0001054050512428455,9.714743504760937e-05,6.502048910868333e-05,3.293224192270776e-05,2.2141458798875976e-06,1.4480045680524879e-06,2.5043284533659994e-05,1.668823882668166e-05,8.392775169701476e-06,6.017220893807521e-07,3.9196013539747835e-07,2.8679105250291466e-09,2.0843387791018194e-09,4.8562506878342046e-06,2.8226630905362454e-06,1.3653400713450607e-06,5.052252848513222e-08,3.143631662703063e-08,3.7584323605701325e-07,0.0054634650579823635
79.15,0.0015976958780794576,0.0003903093208323543,0.00022044491802515148,0.00010502751645300948,9.698962123729026e-05,6.481840329983144e-05,3.281074388098648e-05,2.2033672472895707e-06,1.440483775950188e-06,2.500277087295301e-05,1.6635982492842697e-05,8.361580719005095e-06,5.98778431859699e-07,3.8991552067771227e-07,2.8515491327132515e-09,2.0722657521548454e-09,4.84849019740825e-06,2.8139135600543837e-06,1.360337166187347e-06,5.027357269301945e-08,3.1273314968848195e-08,3.7525047146703617e-07,0.0054526293911672285
79.2,0.0015951871017261267,0.0003896690043024895,0.00021978066254789314,0.00010465148010635417,9.683199968750729e-05,6.46170315597398e-05,3.268974254340371e-05,2.1926469566976215e-06,1.4330058519830836e-06,2.4962304271272853e-05,1.658391228168055e-05,8.330515161470457e-06,5.958509990332285e-07,3.878828240188917e-07,2.8351765752467065e-09,2.0601692604802043e-09,4.840747687457645e-06,2.805184349171852e-06,1.3553468588492017e-06,5.00252523387269e-08,3.1110700192305626e-08,3.7465987602505557e-07,0.005441819804661442
79.25,0.0015926824081093913,0.0003890295790389658,0.00021911869022210218,0.00010427693574893801,9.667457067678673e-05,6.441637112688525e-05,3.2569235709317176e-05,2.1819846621027465e-06,1.4255705308675165e-06,2.4921884831025758e-05,1.6532027474744177e-05,8.299577934743685e-06,5.929396572044299e-07,3.858619351095705e-07,2.818782045062266e-09,2.0480395728230924e-09,4.8330220360686665e-06,2.796474308324997e-06,1.350368257309879e-06,4.9777660723663705e-08,3.0948542905306234e-08,3.740713659035366e-07,0.005431036214335186
79.30000000000001,0.001590181791242538,0.0003883910451769654,0.0002184589924008027,0.00010390387695642882,9.651733447954519e-05,6.421641925102067e-05,3.244922118843167e-05,2.1713800197204186e-06,1.4181775490873333e-06,2.4881512653580907e-05,1.6480327353905123e-05,8.268768474739455e-06,5.90044271692914e-07,3.838527424872869e-07,2.802356334278813e-09,2.0358683605286652e-09,4.825312030904477e-06,2.7877824365425234e-06,1.3454005840459925e-06,4.953091529091025e-08,3.078693185749096e-08,3.7348487706978894e-07,0.005420278537077059
79.35000000000001,0.0015876852451431136,0.0003877534028414077,0.00021780156047206882,0.0001035322973339621,9.636029136611455e-05,6.401717319312878e-05,3.232969680074883e-05,2.160832687975227e-06,1.410826644881306e-06,2.4841187839145732e-05,1.6428811201297987e-05,8.238086215511052e-06,5.871647072859746e-07,3.8185513398548237e-07,2.7858919384573542e-09,2.023648795024839e-09,4.817616383822409e-06,2.7791078913755576e-06,1.3404431841443588e-06,4.928514908446887e-08,3.0625965941672684e-08,3.7290032878063714e-07,0.005409546690748376
79.4,0.0015851927638329416,0.0003871166521470157,0.00021714638585887608,0.00010316219051599916,9.620344160276632e-05,6.381863022537554e-05,3.221066037651676e-05,2.1503423274856035e-06,1.4035175582306248e-06,2.4800910486639086e-05,1.6377478299291418e-05,8.207530589172816e-06,5.843008287038012e-07,3.7986899719454535e-07,2.769383144385194e-09,2.0113756322069066e-09,4.8099337462515905e-06,2.7704499968405513e-06,1.3354955316906558e-06,4.904050237354276e-08,3.0465747300665394e-08,3.7231760238200775e-07,0.005398840594162907
79.45,0.0015827043413381462,0.00038648079319838336,0.00021649346001895498,0.0001027935501661869,9.604678545173636e-05,6.362078763106428e-05,3.209210975618032e-05,2.1399086010486885e-06,1.3962500308465077e-06,2.476068069356405e-05,1.6326327930490433e-05,8.177101025876207e-06,5.814525010732836e-07,3.7789421993157553e-07,2.7528260999739185e-09,1.999045281741419e-09,4.802262725150927e-06,2.761808249263195e-06,1.3305572343063128e-06,4.879711517286872e-08,3.030637605961026e-08,3.717365366963687e-07,0.00538816016709798
79.5,0.0015802199716891726,0.0003858458260900421,0.00021584277444464445,0.00010242636997721778,9.589032317124929e-05,6.342364270458975e-05,3.1974042790331394e-05,2.1295311736252954e-06,1.3890238061578926e-06,2.4720498555881773e-05,1.6275359377769906e-05,8.146796953839743e-06,5.786195904048343e-07,3.7593069071336307e-07,2.736218864429834e-09,1.986655859331035e-09,4.79460189936467e-06,2.7531823209482246e-06,1.3256280357577898e-06,4.8555120843737267e-08,3.014794643691791e-08,3.7115693493665003e-07,0.0053775053303258815
79.55000000000001,0.0015777396489208065,0.00038521175090652684,0.00021519432066274588,0.00010206064367069045,9.573405501554274e-05,6.32271927513923e-05,3.1856457339659464e-05,2.1192097123249833e-06,1.3818386292992225e-06,2.4680364167888e-05,1.6224571924339033e-05,8.116617799432653e-06,5.758019640666506e-07,3.7397829922707316e-07,2.7195614370117785e-09,1.974207220096731e-09,4.786949836192199e-06,2.7445720616393025e-06,1.3207078166182425e-06,4.831464060581002e-08,2.999054360423059e-08,3.705785751668315e-07,0.005366876005646426
79.60000000000001,0.0015752633670721979,0.0003845785677224429,0.00021454809023437868,0.00010169636499697161,9.557798123489184e-05,6.303143508791257e-05,3.1739351274902574e-05,2.108943886391257e-06,1.3746942470983333e-06,2.4640277622093874e-05,1.6173964853836237e-05,8.086562987311426e-06,5.729994912508842e-07,3.720369367931708e-07,2.7028557629294734e-09,1.96170097143866e-09,4.779305107989899e-06,2.7359774977730393e-06,1.3157965930176102e-06,4.80757787065316e-08,2.9834240693451565e-08,3.7000121696458965e-07,0.00535627211590295
79.65,0.0015727911201868768,0.00038394627660253046,0.00021390407475483454,0.00010133352773505752,9.542210207563303e-05,6.283636704154574e-05,3.162272247679818e-05,2.0987333671868427e-06,1.3675904080644122e-06,2.4600239009112383e-05,1.6123537450453257e-05,8.056631940607689e-06,5.70212043426272e-07,3.701064968152132e-07,2.6861057152500203e-09,1.9491404640270074e-09,4.771666308625987e-06,2.727398829569895e-06,1.3108945135695762e-06,4.783861813046713e-08,2.9679095630868873e-08,3.6942459972019563e-07,0.005345693584971087
79.7,0.0015703229023127764,0.0003833148776017306,0.00021326226585343424,0.0001009721256924372,9.526641778018828e-05,6.264198595059654e-05,3.1506568836034604e-05,2.0885778281791045e-06,1.3605268623760673e-06,2.456024841755218e-05,1.607328899908742e-05,8.026824081165489e-06,5.674394947719773e-07,3.681868752113238e-07,2.6693170520609498e-09,1.9365307599396524e-09,4.764032069613839e-06,2.7188364260406003e-06,1.3060018546092204e-06,4.760321698708189e-08,2.952514785816568e-08,3.6884843147843327e-07,0.005335140337719225
79.75,0.001567858707502253,0.0003826843707652504,0.00021262265519338415,0.00010061215270495578,9.511092858708905e-05,6.244828916423418e-05,3.1390888253202534e-05,2.078476944925552e-06,1.3535033618694781e-06,2.452030593391997e-05,1.6023218785520197e-05,7.997138829825243e-06,5.646817225875898e-07,3.6627797082236255e-07,2.652497348571397e-09,1.923878577390157e-09,4.7564010757552346e-06,2.7102908180181105e-06,1.301119013910476e-06,4.736960599916418e-08,2.9372415382613782e-08,3.6827237080023255e-07,0.005324612299949085
79.80000000000001,0.0015653985298121043,0.00038205475612862754,0.00021198523447163323,0.00010025360263667857,9.495563473099995e-05,6.225527404244739e-05,3.1275678638746776e-05,2.068430395059453e-06,1.3465196600266336e-06,2.4480411642532885e-05,1.597332609662011e-05,7.967575606751186e-06,5.619386076745266e-07,3.643796857920945e-07,2.6356559043038235e-09,1.911192211961144e-09,4.748772080132175e-06,2.7017626893511686e-06,1.2962465030759022e-06,4.713778772717442e-08,2.922089291645799e-08,3.6769600754596023e-07,0.00531410939833363
79.85000000000001,0.0015629423633035924,0.0003814260337177953,0.00021134999541873168,9.989646937975623e-05,9.48005364427428e-05,6.206293795599994e-05,3.1160937912918385e-05,2.058437858275568e-06,1.33957551196367e-06,2.444056562544209e-05,1.592361022056783e-05,7.938133831798666e-06,5.592100346844125e-07,3.624919259149867e-07,2.618803626019999e-09,1.8984814347561928e-09,4.741143918294069e-06,2.6932528664154858e-06,1.2913849388018423e-06,4.690773820283707e-08,2.907055203471394e-08,3.67118851007442e-07,0.00530363156037554
79.9,0.0015604902020424597,0.0003807982035491459,0.00021071692979868822,9.954074685428965e-05,9.464563394931985e-05,6.187127828638582e-05,3.104666400572673e-05,2.04849901631596e-06,1.3326706744192767e-06,2.440076796236858e-05,1.587407044710066e-05,7.908812924916994e-06,5.564958924303831e-07,3.606146009476259e-07,2.601952887520605e-09,1.8857573683898383e-09,4.733515521496058e-06,2.6847623061122835e-06,1.2865350332200359e-06,4.6679411431255674e-08,2.8921344177214303e-08,3.665403341422634e-07,0.005293178714408768
79.95,0.0015580420400989506,0.00038017126562959515,0.00021008602940882995,9.918642900819645e-05,9.449092747393766e-05,6.168029242578504e-05,3.093285485689211e-05,2.0386135529559354e-06,1.3258049057432079e-06,2.4361018730652347e-05,1.5824706067773953e-05,7.87961230658341e-06,5.5379607415771e-07,3.5874762488018827e-07,2.585117367943269e-09,1.8730323422332046e-09,4.7258859288540275e-06,2.6762920825320273e-06,1.2816975835037247e-06,4.645274674153199e-08,2.877320683788111e-08,3.659598397023173e-07,0.005282750789656548
80.0,0.0015555978715478306,0.0003795452199566457,0.00020945728607966175,9.883350981707771e-05,9.433641723603034e-05,6.148997777701946e-05,3.08195084157984e-05,2.028781153990076e-06,1.3189779658848722e-06,2.4321318005215585e-05,1.5775516376236198e-05,7.850531398263096e-06,5.511104777705879e-07,3.5689091616482933e-07,2.568311870644282e-09,1.8603197288066394e-09,4.718254298292149e-06,2.6678433724641807e-06,1.27687346090444e-06,4.6227678302115244e-08,2.8626072469073926e-08,3.6537674788027254e-07,0.005272347716341737
80.05000000000001,0.0015531576904684046,0.00037892006651845035,0.00020883069167472638,9.848198328408527e-05,9.418210345128293e-05,6.130033175350868e-05,3.070662264144599e-05,2.0190015072183724e-06,1.3121896163820078e-06,2.428166585854066e-05,1.5726500668514756e-05,7.821569622889979e-06,5.48439006012437e-07,3.550443978983655e-07,2.551552125174005e-09,1.8476337636480464e-09,4.710619916169745e-06,2.6594174399332373e-06,1.272063599358286e-06,4.600414546003457e-08,2.8479878738052446e-08,3.647904975516884e-07,0.005261969425824804
80.10000000000001,0.0015507214909445386,0.0003782958052938757,0.00020820623809046602,9.813184343979022e-05,9.402798633165475e-05,6.111135177922641e-05,3.059419550240509e-05,2.0092743024324706e-06,1.3054396203494512e-06,2.424206236066344e-05,1.5677658243308946e-05,7.79272640536284e-06,5.457815665976087e-07,3.53207997957138e-07,2.5348545752342894e-09,1.834989351375757e-09,4.702982205485898e-06,2.651015619938298e-06,1.2672689837711002e-06,4.5782102165406104e-08,2.8334578162930056e-08,3.6420064734531215e-07,0.005251615850729695
80.15,0.0015482892670646753,0.000377672436252564,0.00020758391725608262,9.778308434205104e-05,9.387406608540233e-05,6.092303528865647e-05,3.0482224976768908e-05,1.999599231401995e-06,1.298727742467973e-06,2.4202507579182085e-05,1.5628988402286897e-05,7.764001173050894e-06,5.431380722929213e-07,3.5138164908248334e-07,2.5182361558295858e-09,1.822401860999141e-09,4.6953407325723975e-06,2.6426393015695408e-06,1.2624906380639733e-06,4.5561523794221566e-08,2.819014511748391e-08,3.6360692143254125e-07,0.005241286925015021
80.2,0.001545861012921855,0.0003770499593549959,0.00020696372113340058,9.743570007588338e-05,9.372034291710257e-05,6.0735379726749516e-05,3.0370709052107446e-05,1.9899759878609953e-06,1.2920537489732144e-06,2.4163001579281796e-05,1.558049045038296e-05,7.73539335630314e-06,5.405084409480479e-07,3.495652889158142e-07,2.501714063084757e-09,1.8098869138023002e-09,4.687695212198757e-06,2.6342899106715285e-06,1.2577296130377656e-06,4.534241020226358e-08,2.8046578809826215e-08,3.630092290580693e-07,0.005230982583960217
80.25,0.0015434367226137334,0.000376428374552553,0.00020634564171672924,9.708968475332997e-05,9.356681702767566e-05,6.0548382548879635e-05,3.0259645725421294e-05,1.9804042674944826e-06,1.2854174076446985e-06,2.412354442377524e-05,1.5532163696091973e-05,7.706902388955449e-06,5.378925954743375e-07,3.4775885998286794e-07,2.485305520394429e-09,1.7974601673294164e-09,4.680045511026955e-06,2.62596889222114e-06,1.2529869740999767e-06,4.5124784668921995e-08,2.7903901896680306e-08,3.624076548707693e-07,0.005220702764058808
80.30000000000001,0.0015410163902426003,0.000375807681787579,0.00020572967103272579,9.67450325133312e-05,9.341348861440788e-05,6.036204122080112e-05,3.0149033003095684e-05,1.9708837679250596e-06,1.2788184877949239e-06,2.408413617315857e-05,1.5484007451756984e-05,7.678527708829547e-06,5.352904637722511e-07,3.459623096272689e-07,2.4690275446861497e-09,1.7851370991298114e-09,4.672391649368581e-06,2.6176776925880026e-06,1.2482637888916465e-06,4.4908689253231245e-08,2.7762155464950302e-08,3.618024255879471e-07,0.005210447402834531
80.35000000000001,0.0015386000099154,0.00037518788099344245,0.00020511580114025975,9.640173752159677e-05,9.326035787097447e-05,6.017635321860568e-05,3.0038868900854936e-05,1.9614141886996642e-06,1.2722567602585485e-06,2.4044776885682723e-05,1.5436021033847057e-05,7.650268758218086e-06,5.327019786081785e-07,3.4417558989412633e-07,2.452896716617228e-09,1.7729327939712627e-09,4.6647338012132944e-06,2.609417741847636e-06,1.2435611148565324e-06,4.469417772041746e-08,2.7621391806704447e-08,3.6119386400601807e-07,0.005200216438611764
80.4,0.0015361875757437464,0.00037456897209459653,0.0002045040241302763,9.605979397047703e-05,9.310742498746203e-05,5.999131602867928e-05,2.9929151443716784e-05,1.9519952312763833e-06,1.2657319973816368e-06,2.4005466617439242e-05,1.538820376322163e-05,7.6221249843499926e-06,5.30127077441966e-07,3.4239865736494827e-07,2.436928958478955e-09,1.7608617381970907e-09,4.657072292514844e-06,2.6011904363218922e-06,1.2388799868091233e-06,4.4481307453492435e-08,2.748166658737627e-08,3.6058234241568257e-07,0.005190009810275345
80.45,0.0015337790818439425,0.00037395095500664116,0.0002038943321256618,9.571919607883597e-05,9.295469015039124e-05,5.9806927147659695e-05,2.981987866594726e-05,1.9426265990113874e-06,1.2592439730110046e-06,2.3966205422460164e-05,1.5340554965378498e-05,7.594095839830792e-06,5.275657022070663e-07,3.406314729457244e-07,2.421139323450157e-09,1.7489376247828868e-09,4.649407597739646e-06,2.592997121527156e-06,1.2342214045806175e-06,4.4270131653338294e-08,2.734303175047942e-08,3.5996824494164615e-07,0.005179827457048884
80.5,0.001531374522336999,0.00037333382963638325,0.0002032867172811092,9.53799380919242e-05,9.280215354273927e-05,5.962318408239395e-05,2.9711048611015635e-05,1.9333079971459483e-06,1.2527924624836356e-06,2.392699335283089e-05,1.5293073970682194e-05,7.566180783052548e-06,5.250177990457414e-07,3.3887400161054577e-07,2.4055417996238517e-09,1.7371731724404504e-09,4.641740334702627e-06,2.5848390757168484e-06,1.2295863208500147e-06,4.406069277711816e-08,2.720553001594894e-08,3.5935194409077187e-07,0.00516966931830933
80.55000000000001,0.001528973891348651,0.00037271759588189716,0.0002026811717829837,9.504201428125278e-05,9.264981534396202e-05,5.944008434989592e-05,2.9602659331549578e-05,1.9240391327935515e-06,1.2463772426161759e-06,2.3887830458815078e-05,1.5245760114569981e-05,7.5383792785685795e-06,5.22483318002269e-07,3.371262121036465e-07,2.3901491319284315e-09,1.7255799618207023e-09,4.634071257735858e-06,2.576717494210027e-06,1.2249756292978112e-06,4.385301770818029e-08,2.7069191303245813e-08,3.587337924244732e-07,0.005159535333443697
80.60000000000001,0.0015265771830093786,0.0003721022536325855,0.00020207768784919028,9.470541894446791e-05,9.24976757300166e-05,5.925762547730437e-05,2.9494708889290705e-05,1.914819714927114e-06,1.2399980916945161e-06,2.384871678899039e-05,1.519861273773296e-05,7.5106907974284745e-06,5.199622126775841e-07,3.353880766032268e-07,2.3749726646831604e-09,1.714168291487504e-09,4.626401249256975e-06,2.5686334747007007e-06,1.2203901532486632e-06,4.364711470091875e-08,2.6934030947663037e-08,3.58114126483325e-07,0.005149425441743195
80.65,0.0015241843914544201,0.0003714878027692378,0.00020147625772903974,9.437014640522545e-05,9.234573487338314e-05,5.9075805001840645e-05,2.9387195355050016e-05,1.9056494543662702e-06,1.233654789463434e-06,2.3809652390393618e-05,1.5151631186269754e-05,7.483114817469219e-06,5.174544398492079e-07,3.336595703508402e-07,2.3600222070745633e-09,1.7029470558779952e-09,4.618731309826118e-06,2.5605880037414565e-06,1.2158306349931565e-06,4.344297179384952e-08,2.680004921353588e-08,3.574932770786306e-07,0.005139339582321667
80.7,0.0015217955108237926,0.00037087424316409095,0.00020087687370311713,9.403619101306693e-05,9.21939929430871e-05,5.889462047076702e-05,2.9280116808663864e-05,1.8965280637647757e-06,1.2273471171163298e-06,2.3770637308674e-05,1.5104814811811003e-05,7.455650823558987e-06,5.149599590607334e-07,3.319406712505388e-07,2.3453059233267683e-09,1.6919236469437182e-09,4.611062546801824e-06,2.5525819445890776e-06,1.2112977259943718e-06,4.324055621004512e-08,2.6667231397184927e-08,3.568715782627821e-07,0.005129277694040374
80.75,0.0015194105352623086,0.00037026157468088836,0.00020027952808314992,9.370354714329571e-05,9.20424501047211e-05,5.871406944134498e-05,2.9173471338949997e-05,1.8874552575979893e-06,1.2210748572850332e-06,2.3731671588252933e-05,1.5058162971612737e-05,7.428298307790401e-06,5.124787321854566e-07,3.3023135944229077e-07,2.330830248778744e-09,1.6811038805951499e-09,4.603396161727149e-06,2.544616026587809e-06,1.2067919781895862e-06,4.3039814306216764e-08,2.6535547850519584e-08,3.562493676325227e-07,0.005119239715422165
