Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(1),J_total_Fr_relativistic
85.95,0.0016345496897544973,0.00041055391978280984,0.0003111373096135188,0.00012898347888896984,0.00010329169949998644,9.486824908224475e-05,4.2929385498293825e-05,3.5086514806742676e-06,2.1230567604431307e-06,2.7951145280782264e-05,2.6016442927961018e-05,1.181537947845524e-05,1.07745603336401e-06,6.524074199257676e-07,7.308220334158357e-09,5.016722144550445e-09,6.657440835478177e-06,5.76819828853456e-06,2.567864499815187e-06,1.8486937521330132e-07,1.1067913532979644e-07,1.123184641811053e-06,7.605989612648875e-07,2.953977483111359e-07,5.1780561628122425e-08,0.006028258312905148
86.0,0.0016323996638274748,0.000410037712707658,0.0003103426076202416,0.0001285735875388965,0.00010316867018149706,9.461942007574804e-05,4.2788926878475024e-05,3.4934087043139004e-06,2.1130953486953266e-06,2.791849087426351e-05,2.5947764309502563e-05,1.1776429209827526e-05,1.0727433533311896e-06,6.493277717275271e-07,7.267725754161144e-09,4.9880026180578075e-09,6.649746955119956e-06,5.753072120407489e-06,2.559502211535177e-06,1.8404695127663134e-07,1.1014701748269559e-07,1.121901221473341e-06,7.586495110857739e-07,2.9447746336165955e-07,5.171797025687619e-08,0.006017778537226175
86.05000000000001,0.0016302525081487084,0.0004095219080562349,0.0003095502260675709,0.00012816513890340748,0.00010304569038564676,9.437133117731163e-05,4.264897657072405e-05,3.4782397581387254e-06,2.103185270501016e-06,2.7885845263676094e-05,2.587929082599352e-05,1.1737621010875901e-05,1.0680537577014803e-06,6.462641972547011e-07,7.227443076752374e-09,4.959432696968318e-09,6.642061275173164e-06,5.737984721804778e-06,2.5511648120254907e-06,1.8322506294429532e-07,1.096149278373223e-07,1.1206209771849362e-06,7.567017349012822e-07,2.935572962903869e-07,5.165540564108934e-08,0.0060073213278560795
86.10000000000001,0.0016281082194734076,0.0004090065069587572,0.00030876015750772273,0.00012775812748338936,0.00010292276066720597,9.412398000600778e-05,4.2509532590543766e-05,3.463144249582324e-06,2.093326238577163e-06,2.7853208624506013e-05,2.58110218208361e-05,1.1698954329888293e-05,1.0633871125397795e-06,6.432165955644574e-07,7.187365582585929e-09,4.9310064998329005e-09,6.634383435413339e-06,5.722934888341915e-06,2.5428511563278743e-06,1.8240387876182115e-07,1.0908299564789021e-07,1.119343579791032e-06,7.547551102327607e-07,2.926367892452467e-07,5.159274936689634e-08,0.0059968866144791575
86.15,0.0016259667945573465,0.00040849151053656965,0.0003079723945182549,0.00012735254780195818,0.00010279988157763235,9.387736418874995e-05,4.237059296158079e-05,3.448121788342343e-06,2.083517967370754e-06,2.7820581131311185e-05,2.574295663906122e-05,1.1660428616337779e-05,1.0587432839370388e-06,6.401848655233435e-07,7.147487029159932e-09,4.902718570897174e-09,6.626713018310831e-06,5.70792148887483e-06,2.534560168058012e-06,1.8158359736250005e-07,1.0855137407034765e-07,1.1180686837772412e-06,7.528092431334294e-07,2.917155845543618e-07,5.152996356561966e-08,0.005986474328250662
86.2,0.0016238282301568813,0.0004079769199021818,0.0003071869297019802,0.00012694839440436674,0.00010267705366508208,9.363148136026913e-05,4.223215571559169e-05,3.4331719863664936e-06,2.073760173047683e-06,2.7787962957705867e-05,2.5675094627304785e-05,1.1622043320819071e-05,1.05412213810516e-06,6.371689059052564e-07,7.107801691797878e-09,4.874563917426717e-09,6.619049553224212e-06,5.692943474450192e-06,2.5262908478949972e-06,1.80764445599143e-07,1.0802023885369948e-07,1.1167959404551592e-06,7.508638691576898e-07,2.9079343480505843e-07,5.1467062797369824e-08,0.005976084401882705
86.25,0.0016216925230289642,0.0004074627361593042,0.0003064037556868786,0.0001265456618579116,0.00010255427747442092,9.338632916308977e-05,4.209421889240909e-05,3.41829445783862e-06,2.0640525734817043e-06,2.7755354276344407e-05,2.5607435133788465e-05,1.1583797894995228e-05,1.0495235414778422e-06,6.341686154956914e-07,7.068304400181588e-09,4.846538043121206e-09,6.6113925210665575e-06,5.677999886495494e-06,2.5180422813661967e-06,1.7994667633696424e-07,1.0748978673794679e-07,1.115525009962097e-06,7.489188467075433e-07,2.8987020514741194e-07,5.1404077140979876e-08,0.005965716769666154
86.30000000000001,0.001619559669931157,0.00040694896040288387,0.00030562286512601013,0.0001261443447518406,0.00010243155354723527,9.314190524750582e-05,4.1956780539907945e-05,3.4034888191648588e-06,2.0543948882434553e-06,2.7722755258904513e-05,2.5539977508305146e-05,1.1545691791555136e-05,1.0449473608164373e-06,6.311838932012976e-07,7.028990570109009e-09,4.818636977318715e-09,6.603741359400302e-06,5.663089864177192e-06,2.509813645860422e-06,1.7913056590696675e-07,1.0696023354875962e-07,1.1142555713075125e-06,7.469741425191201e-07,2.88945865712809e-07,5.134102301135153e-08,0.005955371367434086
86.35000000000001,0.0016174296676216488,0.0004064355937191413,0.0003048442506974288,0.0001257444376972613,0.00010230888242184349,9.289820727155718e-05,4.181983871397214e-05,3.3887546889599145e-06,2.044786838589572e-06,2.769016607607027e-05,2.5472721102209374e-05,1.1507724464182213e-05,1.0403934633198226e-06,6.282146381637154e-07,6.989856230183157e-09,4.790857299717182e-09,6.596095467913344e-06,5.648212650862081e-06,2.5016042168076387e-06,1.783164112293474e-07,1.0643181198934299e-07,1.1129873298247802e-06,7.450298100197986e-07,2.88020473901879e-07,5.127789178196118e-08,0.005945048132475595
86.4,0.001615302512859266,0.00040592263718560524,0.0003040679051040949,0.00012534593532704868,0.00010218626463330678,9.265523290100549e-05,4.168339147846082e-05,3.374091688033378e-06,2.035228147451848e-06,2.7657586897514955e-05,2.540566526841252e-05,1.1469895367534451e-05,1.0358617167372329e-06,6.252607498766159e-07,6.95089804317459e-09,4.763196160368701e-09,6.58845421422633e-06,5.63336759962455e-06,2.4934133729694313e-06,1.7750452662784205e-07,1.059047691418792e-07,1.1117200215715825e-06,7.430859623221478e-07,2.8709414828040605e-07,5.12146610681942e-08,0.005934747003414102
86.45,0.00161317820240349,0.000405410091871149,0.0003032938210737892,0.00012494883229575423,0.00010206370071344043,9.241297980931061e-05,4.154743690517525e-05,3.3594994393761813e-06,2.0257185394264976e-06,2.762501789188402e-05,2.5338809361383127e-05,1.1432203957236203e-05,1.0313519894830131e-06,6.223221283048634e-07,6.912113321839704e-09,4.735651294734567e-09,6.58081693997895e-06,5.6185541777505804e-06,2.485240600791251e-06,1.766952403679259e-07,1.0537936370371111e-07,1.1104534144555688e-06,7.411427425076158e-07,2.8616703742966506e-07,5.115132225648698e-08,0.005924467920061889
86.5,0.0016110567330144703,0.00040489795883602635,0.0003025219913590272,0.00012455312327951513,0.00010194119119082492,9.217144567760689e-05,4.1411973073825605e-05,3.344977568147117e-06,2.016257740763475e-06,2.7592459226778257e-05,2.5272152737152114e-05,1.1394649689881622e-05,1.0268641507521892e-06,6.193986740046714e-07,6.873500039019532e-09,4.708221033624212e-09,6.573182967141173e-06,5.603771970197865e-06,2.4770854977748905e-06,1.758888909635792e-07,1.0485586299620257e-07,1.1091873061258969e-06,7.392002943988565e-07,2.8523928804322064e-07,5.1087902065713844e-08,0.005914210823252267
86.55000000000001,0.0016089381014530383,0.0004043862391319067,0.00030175240873697284,0.00012415880297596353,0.00010181873659081707,9.193062819467943e-05,4.127699807199795e-05,3.33052570165945e-06,2.00684547935587e-06,2.7559911068737412e-05,2.520569475332291e-05,1.135723202304979e-05,1.0223980706357695e-06,6.16490288243629e-07,6.835056831889849e-09,4.680904307880344e-09,6.56555160449407e-06,5.589020681980622e-06,2.4689477748378643e-06,1.7508582330814098e-07,1.0433453979609106e-07,1.1079215189415285e-06,7.37258737103362e-07,2.8431101676988044e-07,5.102445498654693e-08,0.005903975654651694
86.60000000000001,0.001606822304480724,0.0004038749338019114,0.00030098506600935427,0.00012376586610413697,0.00010169633743556123,9.169052505694074e-05,4.114250999512144e-05,3.316143469367635e-06,1.9974814847293865e-06,2.7527373583224468e-05,2.513943476908651e-05,1.1319950415331457e-05,1.0179536202346926e-06,6.135968731194796e-07,6.79678300028228e-09,4.653700647715001e-09,6.5579221542238454e-06,5.5743001394572325e-06,2.460827257635256e-06,1.7428638469381667e-07,1.0381566904924033e-07,1.1066558925761296e-06,7.353181462035294e-07,2.8338228980855354e-07,5.0961028062697085e-08,0.005893762356576482
86.65,0.0016047093388597662,0.00040336404388064865,0.0003002199560023771,0.000123374307404388,0.00010157399424400024,9.145113396840679e-05,4.100850694643536e-05,3.3018305028540813e-06,1.988165488031866e-06,2.7494846934610623e-05,2.507337214524101e-05,1.1282804326366974e-05,1.0135306717713212e-06,6.107183316765227e-07,6.758678499047701e-09,4.626610176646991e-09,6.550293918572132e-06,5.559610290508668e-06,2.4527238868290376e-06,1.7349092079100855e-07,1.0329952453422435e-07,1.105390275020349e-06,7.333785436292845e-07,2.824531131446596e-07,5.089762831687879e-08,0.005883570871862065
86.7,0.0016025992013531294,0.000402853570394249,0.0002994570715666406,0.00012298412163829528,0.00010145170753188668,9.121245264067377e-05,4.0874987036956666e-05,3.2875864358160448e-06,1.97889722202291e-06,2.746233128616135e-05,2.5007506244215842e-05,1.1245793216895311e-05,1.0091290986974475e-06,6.078545680185626e-07,6.720743924487609e-09,4.599633600040219e-09,6.542666206485456e-06,5.544951203605985e-06,2.4446377172999197e-06,1.7269977166230548e-07,1.0278637554753336e-07,1.1041245128731738e-06,7.314398971096549e-07,2.8152343469777564e-07,5.0834224876308195e-08,0.0058734011438261015
86.75,0.001600491888724517,0.0004023435143604009,0.000298696405577053,0.00012259530358857445,0.00010132947781179397,9.097447879289456e-05,4.074194838544741e-05,3.2734109040525872e-06,1.9696764210635595e-06,2.7429826800023538e-05,2.4941836430100177e-05,1.120891654881354e-05,1.0047487757977618e-06,6.050054874173301e-07,6.6829804949349164e-09,4.5727721882936655e-09,6.535038340206939e-06,5.530323065775361e-06,2.436568916307072e-06,1.7191326788636876e-07,1.0227648368300012e-07,1.102858441861238e-06,7.295021288421296e-07,2.8059315771419877e-07,5.0770789095364615e-08,0.005863253116327866
86.80000000000001,0.0015983873977383847,0.00040183387678838575,0.0002979379509327466,0.0001222078480589895,0.0001012073055931275,9.073721015175525e-05,4.060938911838237e-05,3.259303545451619e-06,1.9605028211060444e-06,2.7397333637213948e-05,2.487636206867533e-05,1.11721737852463e-05,1.0003895792878008e-06,6.021709964153587e-07,6.645390025623251e-09,4.546027754787527e-09,6.5274096617538735e-06,5.515726179479633e-06,2.428517760611687e-06,1.7113172686404082e-07,1.0177009977521421e-07,1.101591878485543e-06,7.275651318574652e-07,2.796621627914435e-07,5.0707343429978844e-08,0.005853126733883631
86.85000000000001,0.0015962857251599564,0.00040132465867911363,0.00029718170055699505,0.00012182174987426507,0.0001010851913821358,9.050064445145207e-05,4.0477307369916946e-05,3.2452639999770475e-06,1.951376159683614e-06,2.7364851957609174e-05,2.4811082527450975e-05,1.1135564390624655e-05,9.960513869054413e-07,5.99351002922346e-07,6.607974898041927e-09,4.5194026287449894e-09,6.519779539225801e-06,5.501160958445655e-06,2.4204846325909928e-06,1.703554493729241e-07,1.0126746107039775e-07,1.1003246135773915e-06,7.2562879170172e-07,2.7873033440560295e-07,5.0643981201878435e-08,0.005843021941781241
86.9,0.001594186867755235,0.00040081586102515764,0.000296427647397128,0.00012143700387999779,0.00010096313568192157,9.026477943366769e-05,4.034570128185484e-05,3.231291909655972e-06,1.9422961759004145e-06,2.7332381919937098e-05,2.4745997175704495e-05,1.1099087830773467e-05,9.917340779950338e-07,5.96545416304076e-07,6.570738024031701e-09,4.492899623224649e-09,6.512147372888954e-06,5.4866279224768605e-06,2.4124700153798057e-06,1.6958471642781018e-07,1.0076878867889237e-07,1.0990564083673508e-06,7.23693010657514e-07,2.777975871979615e-07,5.05808403256204e-08,0.005832938686154168
86.95,0.0015920908222910178,0.0004003074848107894,0.0002956757844244487,0.00012105360494256937,0.00010084113899245282,9.002961284754817e-05,4.021456900361622e-05,3.217386918565999e-06,1.9332626104214555e-06,2.7299923681770167e-05,2.468110538452353e-05,1.1062743573006689e-05,9.874375335833871e-07,5.937541474630677e-07,6.533682804933777e-09,4.466521998514204e-09,6.50451260098471e-06,5.472127691300423e-06,2.4044744870870224e-06,1.6881978649325727e-07,1.0027428535170862e-07,1.097786993456467e-06,7.217577318265607e-07,2.768638878315036e-07,5.0518046453914505e-08,0.00582287691400994
87.0,0.0015899975855349106,0.000399799531012014,0.00029492610463415045,0.0001206715479490594,0.00010071920181057403,8.979514244967975e-05,4.008390869220586e-05,3.203548672822622e-06,1.9242752054626372e-06,2.7267477399520457e-05,2.4616406526850987e-05,1.1026531086229535e-05,9.831616364468337e-07,5.909771089101667e-07,6.496813086159545e-09,4.440273421250026e-09,6.496874705211674e-06,5.457660977507722e-06,2.3964987141441418e-06,1.6806089308197685e-07,9.978413361029952e-08,1.0965160708523249e-06,7.198229609151791e-07,2.7592926982181975e-07,5.0455658306608565e-08,0.005812836573231717
87.05000000000001,0.0015879071542553394,0.00039929200059660446,0.00029417860104523363,0.00012029082780715849,0.0001005973246300172,8.956136600406562e-05,3.9953718512181354e-05,3.1897768205666863e-06,1.915333704780841e-06,2.723504322843667e-05,2.4551899977532215e-05,1.0990449841046635e-05,9.789062711687178e-07,5.882142148263886e-07,6.460133107601392e-09,4.414157919639506e-09,6.489233215833471e-06,5.443228578655742e-06,2.388543443852083e-06,1.6730824275929088e-07,9.929849424471998e-08,1.095243319014948e-06,7.178887843244705e-07,2.7499384087033266e-07,5.0393639340390786e-08,0.0058028176125729854
87.10000000000001,0.001585819525221567,0.0003987848945241375,0.0002934332667004238,0.00011991143944508233,0.00010047550794141312,8.932828128210303e-05,3.982399663562171e-05,3.1760710119519515e-06,1.9064378536641025e-06,2.720262132260321e-05,2.448758511336393e-05,1.0954499309875212e-05,9.7467132418673e-07,5.854653811144135e-07,6.423647450353721e-09,4.388179835211893e-09,6.481587716367137e-06,5.4288313686053176e-06,2.3806094962009275e-06,1.6656201356052755e-07,9.881750518149334e-08,1.093968400663483e-06,7.159553829229952e-07,2.74057784192183e-07,5.0331860753355185e-08,0.005792819981654925
87.15,0.0015837346952037035,0.0003982782137460271,0.0002926900946660881,0.0001195333778114851,0.00010035375223230221,8.909588606255994e-05,3.969474124209563e-05,3.1624308991326987e-06,1.8975873989218235e-06,2.717021183494123e-05,2.4423461313144202e-05,1.091867896706208e-05,9.70456683829578e-07,5.827305254392062e-07,6.387360980257614e-09,4.362343771568065e-09,6.473937847810117e-06,5.414470288179446e-06,2.3726977550446164e-06,1.658223538155882e-07,9.834128070964434e-08,1.0926909729315677e-06,7.140230414680068e-07,2.7312135652023604e-07,5.027013095457199e-08,0.005782843630971685
87.2,0.0015816526609727208,0.00039777195920555965,0.00029194907803215404,0.00011915663787537422,0.0001002320579871458,8.886417813155215e-05,3.956595051863038e-05,3.148856136251458e-06,1.8887820888750787e-06,2.71378149172119e-05,2.435952795772333e-05,1.0882988289003567e-05,9.66262240342622e-07,5.800095672573593e-07,6.351278788821812e-09,4.336654540639532e-09,6.466283312367476e-06,5.400146335231669e-06,2.364809158719171e-06,1.6508938136372723e-07,9.786991104219591e-08,1.0914106993288303e-06,7.120921539162428e-07,2.721848855477859e-07,5.020824408000389e-08,0.005772888511906942
87.25,0.0015795734193004664,0.00039726613183792866,0.0002912102099120275,0.00011878121462602504,0.00010011042568733722,8.863315528252038e-05,3.94376226596805e-05,3.135346379426795e-06,1.880021673346972e-06,2.7105430720021826e-05,2.429578443005487e-05,1.0847426754267068e-05,9.620878859021564e-07,5.77302427834835e-07,6.31540613210495e-09,4.311117107000329e-09,6.458623876644747e-06,5.385860554219987e-06,2.3569446901982637e-06,1.6436318313235697e-07,9.740346218151442e-08,1.0901272628662425e-06,7.101632248170801e-07,2.7124876862300457e-07,5.014603194898517e-08,0.005762954576752606
87.30000000000001,0.0015774969669596754,0.00039676073257026884,0.0002904734834425109,0.00011840710307289579,9.998885581121276e-05,8.840281531620727e-05,3.9309755867096696e-05,3.121901286741179e-06,1.8713059036530598e-06,2.7073059392830582e-05,2.423223011524637e-05,1.0811993843713144e-05,9.579335146181507e-07,5.746090302528933e-07,6.279748368170137e-09,4.2857365308026326e-09,6.450959374276143e-06,5.371614025386487e-06,2.349105366884244e-06,1.6364381504684256e-07,9.694197605062977e-08,1.088840379631572e-06,7.082368667136839e-07,2.703134729808959e-07,5.008339457391018e-08,0.005753041778704598
87.35000000000001,0.0015754233007239866,0.00039625576232169116,0.0002897388917837229,0.00011803429824554347,9.986734883406298e-05,8.81731560406348e-05,3.9182348350095065e-05,3.1085205182289493e-06,1.8626345325918519e-06,2.7040701083960504e-05,2.4168864400609416e-05,1.0776689040617052e-05,9.53799022525358e-07,5.719292994021074e-07,6.244310893741175e-09,4.260517909926297e-09,6.443289707962386e-06,5.357407853646396e-06,2.34129223013576e-06,1.6293130223399608e-07,9.648547084923825e-08,1.0875498120569412e-06,7.063137931648885e-07,2.693795363022838e-07,5.002029228697136e-08,0.005743150071811713
87.4,0.0015733524173679515,0.00039575122200331624,0.000289006428119016,0.00011766279519353904,9.974590522814353e-05,8.794417527108107e-05,3.9055398325226025e-05,3.095203735864319e-06,1.8540073144353502e-06,2.700835594060848e-05,2.410568667570821e-05,1.0741511830788386e-05,9.496843075627858e-07,5.692631619644504e-07,6.209099080699908e-09,4.2354663219439876e-09,6.435614850897299e-06,5.343243157292651e-06,2.333506334634943e-06,1.6222563948034058e-07,9.603394159252228e-08,1.0862553811054873e-06,7.043948068166986e-07,2.6844756541502397e-07,4.9956709516381505e-08,0.005733279410876446
87.45,0.0015712843136670505,0.0003952471125183092,0.00028827608565489677,0.00011729258898638401,9.962452546268638e-05,8.771587083005785e-05,3.8928904016343755e-05,3.0819506035495003e-06,1.845424004919677e-06,2.697602410885995e-05,2.4042696332406545e-05,1.0706461702687874e-05,9.455892695416659e-07,5.66610546383579e-07,6.1741182130665735e-09,4.210586766506968e-09,6.427934847567506e-06,5.329121056623471e-06,2.3257487376979023e-06,1.6152679190707302e-07,9.558736079300546e-08,1.084956976623571e-06,7.024807820171945e-07,2.675182307200469e-07,4.989262273258263e-08,0.005723429751328246
87.5,0.0015692189863977047,0.0003947434347619136,0.0002875478576209451,0.00011692367471342686,9.950321000391083e-05,8.748824054728782e-05,3.880286365457561e-05,3.0687607871028843e-06,1.836884361235755e-06,2.6943705733704856e-05,2.39798927649124e-05,1.0671538147540068e-05,9.415138101021211e-07,5.639713828235094e-07,6.139373425098486e-09,4.185884108751179e-09,6.42024981391495e-06,5.315042662600467e-06,2.318020488631751e-06,1.608346958266795e-07,9.514567925003352e-08,1.0836545651662553e-06,7.005726418224697e-07,2.665922543928451e-07,4.9828000316226914e-08,0.005713601049087756
87.55000000000001,0.0015671564323372883,0.00039424018962148536,0.0002868217372697339,0.00011655604748377983,9.938195931503453e-05,8.726128225968183e-05,3.86772754782916e-05,3.0556339542473e-06,1.8283881420200483e-06,2.6911400959055543e-05,2.3917275369819813e-05,1.0636740659440847e-05,9.374578326588548e-07,5.613456031160083e-07,6.104869641128017e-09,4.161363024309739e-09,6.41255993685762e-06,5.301009065643894e-06,2.3103226182399177e-06,1.6014925975093526e-07,9.470882691764277e-08,1.0823481947141817e-06,6.986713298486806e-07,2.656703913779333e-07,4.97628334711355e-08,0.005703793260417311
87.60000000000001,0.0015650966482641444,0.00039373737797652737,0.00028609771787674993,0.00011618970242623657,9.926077385628468e-05,8.70349938113166e-05,3.8552137733074254e-05,3.042569774598366e-06,1.8199351073453797e-06,2.6879109927766517e-05,2.3854843546147635e-05,1.0602068735458739e-05,9.33421242336284e-07,5.587331406971158e-07,6.070611517738089e-09,4.137027946496032e-09,6.404865473169646e-06,5.287021324669556e-06,2.3026561285748936e-06,1.5947036552601515e-07,9.42767138289434e-08,1.0810379958633603e-06,6.967777781895235e-07,2.647534034224655e-07,4.969716953434909e-08,0.005694006341732007
87.65,0.0015630396309575937,0.0003932350006987224,0.00028537579274031305,0.00011582463468918907,9.913965408490886e-05,8.680937305341177e-05,3.8427448671688144e-05,3.0295679196528836e-06,1.8115250187117847e-06,2.684683278165583e-05,2.3792596695374496e-05,1.0567521875728886e-05,9.29403945893608e-07,5.561339305333033e-07,6.036603388842658e-09,4.112883016191531e-09,6.397166747727808e-06,5.273080456468602e-06,2.2950219830339735e-06,1.5879786957706654e-07,9.384923106306275e-08,1.0797241792830762e-06,6.948928733981129e-07,2.6384202770874524e-07,4.9631115299639615e-08,0.005684240249349215
87.7,0.00156098537719795,0.0003927330586519676,0.0002846559551814974,0.00011546083944054607,9.901860045518619e-05,8.658441784430768e-05,3.830320655405e-05,3.016628062777343e-06,1.803157639037452e-06,2.681456966152813e-05,2.3730534221469943e-05,1.0533099583538905e-05,9.254058516404387e-07,5.535479090378864e-07,6.002849214202531e-09,4.0889320349357904e-09,6.389464151137524e-06,5.2591874255273915e-06,2.2874210968891197e-06,1.5813160425129582e-07,9.34262517485247e-08,1.0784070294896813e-06,6.930174231639294e-07,2.6293694291879053e-07,4.9564802311438904e-08,0.005674494939185718
87.75,0.0015589338837665317,0.000392231552692408,0.0002839381985440524,0.00011509831186765118,9.889761341843829e-05,8.636012604944286e-05,3.817940964719869e-05,3.0037498791964806e-06,1.7948327326497123e-06,2.6782320707199074e-05,2.36686555309211e-05,1.04988013654056e-05,9.21426869343658e-07,5.509750139783741e-07,5.969352531862106e-09,4.06517842167194e-09,6.381758136757261e-06,5.245343134379259e-06,2.279854328336657e-06,1.574713792548168e-07,9.300763210408093e-08,1.077086895255189e-06,6.911521266442535e-07,2.6203873661419434e-07,4.9498338009008526e-08,0.005664770366449027
87.80000000000001,0.001556885147445675,0.00039173048366847,0.0002832225161943235,0.00011473704717720146,9.877669342304032e-05,8.61364955413316e-05,3.805605622526536e-05,2.9909330459819186e-06,1.7865500652760885e-06,2.6750086057520986e-05,2.3606960032754625e-05,1.046462673114177e-05,9.17466910126275e-07,5.484151843755318e-07,5.936116414942895e-09,4.041625173551696e-09,6.3740492171462195e-06,5.2315484145740345e-06,2.272322470146405e-06,1.5681698318376556e-07,9.259321252396761e-08,1.0757641772324018e-06,6.892975513214928e-07,2.611478783349819e-07,4.9431776293954516e-08,0.005655066485381535
87.85000000000001,0.001554839165018748,0.0003912298524208955,0.00028250890152117444,0.00011437704059516675,9.865584091443208e-05,8.591352419954186e-05,3.793314456944384e-05,2.97817724204089e-06,1.778309404035417e-06,2.6717865850409642e-05,2.354544713855375e-05,1.0430575193912418e-05,9.135258863591212e-07,5.458683603950094e-07,5.903143433175032e-09,4.01827483114981e-09,6.366337959965844e-06,5.2178040183442446e-06,2.2648262419829865e-06,1.5616818515411577e-07,9.218281871894308e-08,1.0744393136031608e-06,6.874541187080364e-07,2.6026470249050856e-07,4.9365121687641385e-08,0.005645383249094786
87.9,0.0015527959332701591,0.0003907296597827746,0.00028179734793590765,0.00011401828736670844,9.853505633512877e-05,8.569120991067261e-05,3.781067296796089e-05,2.965482148105004e-06,1.7701105174290067e-06,2.6685660222871843e-05,2.3484116262469935e-05,1.039664627027959e-05,9.096037115462707e-07,5.433344832324378e-07,5.8704356194890375e-09,3.995129448379675e-09,6.358624983371184e-06,5.204110611039249e-06,2.2573662834644993e-06,1.5552473653697676e-07,9.177626292702065e-08,1.0731127647158225e-06,6.856221002531002e-07,2.5938940380428875e-07,4.9298357219615024e-08,0.005635720609500408
87.95,0.0015507554489853732,0.0003902299065795794,0.00028108784887218713,0.00011366078275609947,9.84143401247322e-05,8.546955056833188e-05,3.768863971604682e-05,2.9528474467191194e-06,1.7619531753318786e-06,2.6653469311033727e-05,2.342296682122918e-05,1.036283948023548e-05,9.057003002051617e-07,5.408134949929802e-07,5.837994441929107e-09,3.972190567341583e-09,6.35091095093337e-06,5.190468764390436e-06,2.2499431480157295e-06,1.5488637280681437e-07,9.137334520844658e-08,1.0717849977518944e-06,6.838016235638922e-07,2.58522045971818e-07,4.923147973473579e-08,0.005626078517326739
88.0,0.0015487177089509227,0.00038973059362919715,0.0002803803977859604,0.0001133045220466443,9.82936927199416e-05,8.524854407311448e-05,3.756704311590614e-05,2.9402728222302734e-06,1.7538371489840557e-06,2.6621293250169527e-05,2.3361998234132713e-05,1.0329154347223217e-05,9.018155677424116e-07,5.383053385663511e-07,5.80582078108581e-09,3.949459198273011e-09,6.343196566139228e-06,5.1768789506617085e-06,2.242557297564445e-06,1.5425281550897685e-07,9.097385483820826e-08,1.0704564724400288e-06,6.819926877605353e-07,2.576625817754944e-07,4.916453130706728e-08,0.005616456922203171
88.05000000000001,0.0015466827099544194,0.0003892317217419635,0.0002796749881553808,0.00011294950054059911,9.817311455456468e-05,8.502818833257984e-05,3.744588147668827e-05,2.927757960776681e-06,1.7457622109819083e-06,2.658913217473056e-05,2.33012099230519e-05,1.0295590398145033e-05,8.979494303263706e-07,5.358099574983675e-07,5.773914913182522e-09,3.9269358047081826e-09,6.335482566518488e-06,5.163341537730404e-06,2.2352090981203727e-06,1.5362377435027695e-07,9.057757180636734e-08,1.0691276287209941e-06,6.8019518569652e-07,2.5681088081060365e-07,4.909761575572033e-08,0.005606855772783374
88.10000000000001,0.001544650448784569,0.000388733291720696,0.0002789716134807309,0.00011259571355909289,9.805260605952862e-05,8.48084812612302e-05,3.732515311445859e-05,2.9153025502768243e-06,1.737728135269571e-06,2.6556986218374288e-05,2.324060131241748e-05,1.026214716335765e-05,8.941018047574995e-07,5.33327295860132e-07,5.742276498886877e-09,3.904620293892981e-09,6.327769717452896e-06,5.14985678513429e-06,2.227898816267203e-06,1.529989494123811e-07,9.018426843205604e-08,1.0677988770746418e-06,6.784089301086851e-07,2.5596675980625914e-07,4.903088685050601e-08,0.005597275016869917
88.15,0.0015426209222311798,0.00038823530436072636,0.0002782702672843443,0.00011224315644204785,9.793216766289082e-05,8.458942078048821e-05,3.7204856352169235e-05,2.9029062804185763e-06,1.7297346971303938e-06,2.6524855513993085e-05,2.3180171829202835e-05,1.0228824176654595e-05,8.902726083376446e-07,5.3085729811595e-07,5.710904577856326e-09,3.882512012441568e-09,6.3200588057248385e-06,5.136424841110595e-06,2.220626616588432e-06,1.5237803348270148e-07,8.979371109140986e-08,1.0664705919739187e-06,6.766336806217514e-07,2.5513001060140283e-07,4.8964504256735345e-08,0.0055877146015115625
88.2,0.0015405941270851776,0.000387737760449934,0.00027757094311052987,0.00011189182454810119,9.781179978985003e-05,8.437100481867521e-05,3.708498951963035e-05,2.8905688426484314e-06,1.7217816731784733e-06,2.6492740193742667e-05,2.3119920902901658e-05,1.0195620975235623e-05,8.864617587393422e-07,5.28399908991125e-07,5.679797568967958e-09,3.860609747164855e-09,6.312350632865847e-06,5.123045740643401e-06,2.2133925600383667e-06,1.5176071449175114e-07,8.940566205345613e-08,1.065143108661546e-06,6.748691688991089e-07,2.5430042206950963e-07,4.8898575177624874e-08,0.0055781744730714865
