event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
85876,3,3,22,2013,662.0,401.935565088213,260.064434911787,59.96318661310312,577.4242771527408,-58.564339984988734,-15.711931701352889,15.711931701352889
85885,3,3,22,2013,662.0,287.17486916367335,374.82513083632665,90.42961588943122,723.5774632355613,-97.08225361211016,-26.045708677974922,26.045708677974922
85888,3,3,22,2013,662.0,596.3601795886034,65.63982041139661,23.788764843726014,267.1934493756897,-8.062403735755476,-2.1630216762861516,2.1630216762861516
85901,3,3,22,2013,662.0,465.7702853774792,196.22971462252082,47.56163720066158,488.92989422234587,-39.37749928474121,-10.564390881729583,10.564390881729583
85902,3,3,22,2013,662.0,381.88599379588965,280.11400620411035,64.29047683104667,603.9368842551211,-64.95980612275166,-17.427739088247417,17.427739088247417
85916,3,3,22,2013,662.0,467.8616547443452,194.13834525565483,47.17973316032786,485.8998484546898,-38.78296525186693,-10.404886341576907,10.404886341576907
85926,3,3,22,2013,662.0,208.7913871091836,453.2086128908164,132.49392763683727,817.6651277742351,-125.59974238032679,-33.69652205579436,33.69652205579436
85938,3,3,22,2013,662.0,215.7039640372702,446.2960359627298,126.66110987407748,809.5021479555181,-123.02572593150958,-33.005952151782104,33.005952151782104
85945,3,3,22,2013,662.0,640.1871935042137,21.812806495786276,13.169745433205991,150.8921443084365,-1.5764603832919832,-0.4229406133240998,0.4229406133240998
85951,3,3,22,2013,662.0,241.90735374668387,420.09264625331616,109.90567974460323,778.3390007606159,-113.3676428019709,-30.414833690681096,30.414833690681096
85961,3,3,22,2013,662.0,379.48183311505795,282.51816688494205,64.82835040072592,607.0827499499842,-65.73724812391727,-17.636315085641193,17.636315085641193
85966,3,3,22,2013,662.0,630.4172801315569,31.582719868443064,15.98596674372939,182.41419640342679,-2.733886297295927,-0.7334605801651366,0.7334605801651366
85970,3,3,22,2013,662.0,527.7366681352247,134.2633318647753,36.523021615448805,394.00948561572454,-22.875527426957042,-6.137159996286142,6.137159996286142
85973,3,3,22,2013,662.0,436.83003188484855,225.16996811515145,52.97863348275211,529.9289868313796,-47.83756402306451,-12.834099024801471,12.834099024801471
85977,3,3,22,2013,662.0,218.74047259454161,443.25952740545836,124.3464153276073,805.9089770801161,-121.89840783372279,-32.703509659257385,32.703509659257385
85977,4,3,22,2013,662.0,217.97968698279627,444.02031301720376,123.28574891352349,802.5895149777732,-118.59186177752824,-31.816413077692168,31.816413077692168
85997,3,3,22,2013,662.0,356.0853332846839,305.9146667153161,70.31459286485726,637.3601068474733,-73.41463280503442,-19.696041939655846,19.696041939655846
86002,3,3,22,2013,662.0,491.88697838650336,170.11302161349664,42.85752277477754,450.32607893067933,-32.13012817823217,-8.620030203046689,8.620030203046689
86021,3,3,22,2013,662.0,233.04265316999377,428.95734683000626,114.88670246195187,788.9219725249693,-116.61702720961947,-31.286594661563743,31.286594661563743
86021,4,3,22,2013,662.0,223.85759708364006,438.14240291635997,138.75200779758094,843.3261299797163,-156.17767335893004,-41.900121092813194,41.900121092813194
86021,5,3,22,2013,662.0,158.35666474285142,503.6433352571486,60.4357063428895,599.8937610248252,129.06532304299765,34.62628523064395,34.62628523064395
86024,3,3,22,2013,662.0,554.950479749459,107.04952025054104,31.668403204643234,347.65496704918485,-16.48094735303412,-4.421590326994865,4.421590326994865
86025,3,3,22,2013,662.0,195.28460951740428,466.7153904825957,147.64905801100625,833.5498589448523,-130.65939363813237,-35.05395039897525,35.05395039897525
86026,3,3,22,2013,662.0,196.9276463876347,465.0723536123653,145.38164869558977,831.6220449390765,-130.04181500062285,-34.888263337953966,34.888263337953966
86034,3,3,22,2013,662.0,534.9081996248967,127.09180037510328,35.25416412614322,382.1516304372072,-21.133036438940746,-5.6696758685566655,5.6696758685566655
86036,3,3,22,2013,662.0,425.72026709294926,236.27973290705074,55.13913615500148,545.2572641641881,-51.19381323455281,-13.734530215473821,13.734530215473821
86044,3,3,22,2013,662.0,238.30051887575894,423.69948112424106,111.86648193653562,782.6501110643609,-114.68747279416111,-30.76892422939467,30.76892422939467
86048,3,3,22,2013,662.0,601.8249226203176,60.17507737968242,22.658205666030764,255.1858887909312,-7.0946492635974145,-1.9033877049287742,1.9033877049287742
86069,3,3,22,2013,662.0,622.3860295486121,39.6139704513879,18.034629168276467,205.07232406589205,-3.825919230240982,-1.026436593596838,1.026436593596838
86070,3,3,22,2013,662.0,291.0412821443219,370.9587178556781,89.07516273945909,718.8389049791522,-95.71655117019196,-25.679311250849647,25.679311250849647
86085,3,3,22,2013,662.0,254.79363403702615,407.20636596297385,103.5113898849682,762.8768201912108,-108.67818524708404,-29.15672275085557,29.15672275085557
86088,3,3,22,2013,662.0,216.06854960283843,445.9314503971616,126.37612711839104,809.0709663735645,-122.89026215713908,-32.96960925828305,32.96960925828305
86089,3,3,22,2013,662.0,224.3707866169046,437.62921338309536,120.36943384896301,799.2342775758214,-119.8136639956941,-32.14420423882032,32.14420423882032
86089,4,3,22,2013,662.0,209.69170493506533,452.30829506493467,153.1678299236027,854.3737535939624,-156.66178422956023,-42.030000759128455,42.030000759128455
86091,3,3,22,2013,662.0,572.0113710022496,89.98862899775042,28.53029444471787,316.33231894541603,-12.799446481914428,-3.4338990073226845,3.4338990073226845
86094,3,3,22,2013,662.0,190.8311699534544,471.1688300465456,154.93830919215145,838.769088347294,-132.3362069153065,-35.50381418457643,35.50381418457643
86094,4,3,22,2013,662.0,116.8753274853349,545.1246725146651,33.640287699315195,568.3972301127278,205.87890977560704,55.234215394085666,55.234215394085666
86099,3,3,22,2013,662.0,191.7826805995993,470.2173194004007,153.19758540180135,837.6547038115118,-131.977592547546,-35.40760334270882,35.40760334270882
86101,3,3,22,2013,662.0,202.7003803259802,459.2996196740198,138.50859926556876,824.8389846911799,-127.87655728863857,-34.3073572559381,34.3073572559381
86105,3,3,22,2013,662.0,434.7612918646798,227.23870813532022,53.37703861589632,532.7991129956231,-48.458165409004366,-13.00059704376918,13.00059704376918
86107,3,3,22,2013,662.0,593.9555056688781,68.04449433112188,24.276817225336995,272.3442271798452,-8.50009732118013,-2.280448283024572,2.280448283024572
86114,3,3,22,2013,662.0,203.02448153588537,458.97551846411466,138.16174399656907,824.4577041019737,-127.75520498788198,-34.274800258595036,34.274800258595036
86115,3,3,22,2013,662.0,632.3200282686041,29.67997173139588,15.470414907269285,176.67418353886546,-2.492826065457263,-0.6687877451339179,0.6687877451339179
86126,3,3,22,2013,662.0,555.6266947580017,106.37330524199831,31.545890108955266,346.4513907197143,-16.329921711089284,-4.381072418451911,4.381072418451911
86127,3,3,22,2013,662.0,208.24516325102147,453.7548367489785,132.99476960869728,818.3091749730074,-125.80358926950787,-33.75121111062136,33.75121111062136
86136,3,3,22,2013,662.0,528.9483608862361,133.05163911376394,36.30894008287548,392.0219685075732,-22.578388509295976,-6.057442093185019,6.057442093185019
86141,3,3,22,2013,662.0,190.96780467656984,471.0321953234302,154.68040357842509,838.6090899826747,-132.28469905185972,-35.48999539941184,35.48999539941184
86141,4,3,22,2013,662.0,143.88727381940214,518.1127261805979,122.0755687252966,748.4074695761888,-20.445102170207218,-5.485113449717286,5.485113449717286
86142,3,3,22,2013,662.0,471.83806638392014,190.16193361607986,46.456482716207475,480.11107318955334,-37.65914645892178,-10.103382659917095,10.103382659917095
86151,3,3,22,2013,662.0,203.31244760144236,458.6875523985576,137.85643634076857,824.1188927198801,-127.64740175543372,-34.24587827252218,34.24587827252218
86168,3,3,22,2013,662.0,633.4654167859386,28.5345832140614,15.153376677893036,173.13724116601756,-2.3511990497419806,-0.6307913466676273,0.6307913466676273
86175,3,3,22,2013,662.0,428.0231063497218,233.9768936502782,54.686953858144335,542.0969120030013,-50.493440822535355,-13.5466308298417,13.5466308298417
86195,3,3,22,2013,662.0,629.0670753892359,32.932924610764076,16.34401531803655,186.39193834992844,-2.9092077137118832,-0.7804966796280184,0.7804966796280184
86196,3,3,22,2013,662.0,594.1076546905778,67.89234530942224,24.246094809597363,272.0205864498687,-8.472194340979424,-2.2729623330541626,2.2729623330541626
86201,3,3,22,2013,662.0,380.34309063226954,281.65690936773046,64.63515911428995,605.9565677145021,-65.45848729862755,-17.561527748345362,17.561527748345362
86201,4,3,22,2013,662.0,188.6371670556925,473.3628329443075,117.95691837063448,768.7101471983987,-69.68717372027204,-18.696020722403414,18.696020722403414
86202,3,3,22,2013,662.0,608.5849866145151,53.41501338548494,21.211561328516645,239.67309171078819,-5.951955619792789,-1.596820184631776,1.596820184631776
86207,3,3,22,2013,662.0,493.87098573171187,168.12901426828813,42.504802392671266,447.31963013014024,-31.59597412408571,-8.476724703165685,8.476724703165685
86229,3,3,22,2013,662.0,217.97191312385078,444.02808687614925,124.9199955455176,806.8188636497589,-122.18354257471297,-32.780007022281865,32.780007022281865
86229,4,3,22,2013,662.0,213.95706880216073,448.04293119783927,107.87567570074353,755.6288123172252,-74.82180700137057,-20.07356561482075,20.07356561482075
86232,3,3,22,2013,662.0,434.3267432751327,227.67325672486731,53.46094400568897,533.4010534980429,-48.588782455599095,-13.035639633093243,13.035639633093243
86242,3,3,22,2013,662.0,398.0595965198186,263.9404034801814,60.779165874830795,582.5899531883009,-59.788158736651724,-16.040263868092794,16.040263868092794
86244,3,3,22,2013,662.0,525.1183903130544,136.88160968694558,36.985302471064905,398.2829167421552,-23.521315980406253,-6.310415353520772,6.310415353520772
86246,3,3,22,2013,662.0,444.44038232695056,217.55961767304944,51.527157448159954,519.3049607156988,-45.57217487085533,-12.22632918319445,12.22632918319445
86275,3,3,22,2013,662.0,655.2579796683523,6.742020331647723,7.225956597017434,83.2813599762394,-0.27281099012409166,-0.0731910859971593,0.0731910859971593
86282,3,3,22,2013,662.0,522.4407695694684,139.55923043053156,37.457709582494395,402.6239039839079,-24.18693272620282,-6.488990316577011,6.488990316577011
86285,3,3,22,2013,662.0,438.6404501789772,223.35954982102282,52.63136114416069,527.4110934456315,-47.296124590877795,-12.688838967553025,12.688838967553025
86294,3,3,22,2013,662.0,335.92543440470865,326.07456559529135,75.47904877564493,663.0023510697324,-80.1836609734904,-21.512070401593185,21.512070401593185
86300,3,3,22,2013,662.0,414.41751448861544,247.58248551138456,57.39472707349177,560.6477036382217,-54.6658329325202,-14.66602088666039,14.66602088666039
86325,3,3,22,2013,662.0,436.2612580355629,225.7387419644371,53.08799999326205,530.7188349784506,-48.0079885569712,-12.879821364328617,12.879821364328617
86351,3,3,22,2013,662.0,452.40865280354006,209.59134719645994,50.0294108950645,508.06538235277577,-43.230731158129444,-11.59815504674314,11.59815504674314
86364,3,3,22,2013,662.0,279.1799929129852,382.8200070870148,93.35112399705481,733.3432828637729,-99.91931930309225,-26.806850737808393,26.806850737808393
86395,3,3,22,2013,662.0,504.6855191247885,157.31448087521147,40.58936198048532,430.72369612308887,-28.727816893079297,-7.707241250712108,7.707241250712108
86411,3,3,22,2013,662.0,425.8342990612961,236.16570093870388,55.11668894015781,545.100972130849,-51.15907539168083,-13.725210574634415,13.725210574634415
86411,4,3,22,2013,662.0,386.8604673278933,275.1395326721067,67.57115012397657,626.4831284042187,-88.82003579866425,-23.82907988953749,23.82907988953749
86432,3,3,22,2013,662.0,537.8896229479025,124.11037705209753,34.72509017369482,377.15238363112024,-20.42028076701388,-5.478454240515826,5.478454240515826
86439,3,3,22,2013,662.0,194.0520275519197,467.9479724480803,149.47494256985115,834.995277012767,-131.1230678903237,-35.178347227898335,35.178347227898335
86448,3,3,22,2013,662.0,252.32719012107052,409.67280987892946,104.66946297346544,765.8436718832623,-109.5725695915619,-29.396672620328996,29.396672620328996
86450,3,3,22,2013,662.0,468.85971867328357,193.14028132671643,46.997852439906985,484.45032226334,-38.50007473508559,-10.328991070158017,10.328991070158017
86453,3,3,22,2013,662.0,217.93425646334853,444.06574353665144,124.94830586629769,806.8634372766534,-122.1975165865804,-32.78375603951848,32.78375603951848
86459,3,3,22,2013,662.0,609.0427598116255,52.9572401883745,21.11139549349439,238.5930705492184,-5.8768551725542775,-1.5766718640316462,1.5766718640316462
86470,3,3,22,2013,662.0,545.946705233618,116.05329476638201,33.28877814644021,363.4206673831202,-18.529648199330254,-4.971225954780637,4.971225954780637
86477,3,3,22,2013,662.0,244.6874751242395,417.31252487576046,108.44970687353624,775.0111186943741,-112.3524743556316,-30.142479263083345,30.142479263083345
86480,3,3,22,2013,662.0,504.44678798212504,157.55321201787496,40.631540636717624,431.09401971427934,-28.790321850903016,-7.724010390918826,7.724010390918826
86492,3,3,22,2013,662.0,628.79069732385,33.209302676149946,16.416555151403905,187.19693566664407,-2.945522008758336,-0.7902392588784443,0.7902392588784443
86496,3,3,22,2013,662.0,234.18707601925254,427.8129239807474,114.2117384665411,787.5581080790841,-116.19648341834089,-31.173769086688473,31.173769086688473
86498,3,3,22,2013,662.0,642.5898817616198,19.410118238380164,12.39690406598973,142.17542409148916,-1.3248083428534696,-0.35542615532987504,0.35542615532987504
86510,3,3,22,2013,662.0,382.4134720801553,279.5865279198447,64.17304989174313,603.2457613856268,-64.78952866249328,-17.382056206368354,17.382056206368354
86517,3,3,22,2013,662.0,283.8766232563975,378.1233767436025,91.61436503656273,727.6115411144774,-98.25054692784771,-26.35914420527226,26.35914420527226
86522,3,3,22,2013,662.0,597.8273645118776,64.17263548812241,23.488269949009254,264.012160170715,-7.79885904968052,-2.0923166003145695,2.0923166003145695
86525,3,3,22,2013,662.0,394.9950228350581,267.0049771649419,61.43096765459006,586.6601762712137,-60.76011176787539,-16.301024249707673,16.301024249707673
86525,4,3,22,2013,662.0,231.9650028133141,430.0349971866859,124.3072693497034,815.5703577276647,-138.34443536420812,-37.115731523002246,37.115731523002246
86537,3,3,22,2013,662.0,320.69666072633504,341.30333927366496,79.717655618201,682.1284615787266,-85.38510846510877,-22.907540541911146,22.907540541911146
86537,4,3,22,2013,662.0,164.74263243194966,497.2573675680503,120.49359500116495,758.9907836706248,-44.710674689730396,-11.995201640221923,11.995201640221923
86541,3,3,22,2013,662.0,479.01554168201505,182.98445831798495,45.15973276247968,469.566853047346,-35.65297769903614,-9.565157751298806,9.565157751298806
86543,3,3,22,2013,662.0,499.7848488379482,162.21515116205182,41.456039479194295,438.28904403956386,-30.018320096454985,-8.053463853016055,8.053463853016055
86549,3,3,22,2013,662.0,549.4399440566617,112.56005594333828,32.66233852276365,357.35961997284625,-17.726570245972454,-4.755772216938561,4.755772216938561
86549,4,3,22,2013,662.0,256.3104342744447,405.6895657255553,67.36068790012531,610.992278218919,33.8000770228832,9.068052364632315,9.068052364632315
86571,3,3,22,2013,662.0,219.4563201809507,442.5436798190493,123.81926141038264,805.0612303282475,-121.63294941101047,-32.63229115652562,32.63229115652562
86587,3,3,22,2013,662.0,227.06787381560073,434.9321261843993,118.58891320531475,796.0311797886458,-118.81758594272179,-31.876971476673102,31.876971476673102
86599,3,3,22,2013,662.0,202.43824803790363,459.56175196209637,138.7917004395775,825.1473277706924,-127.97472336997198,-34.33369373929462,34.33369373929462
86605,3,3,22,2013,662.0,533.2402675357232,128.7597324642768,35.5496993445717,384.9301684546774,-21.534799512612746,-5.777462859330883,5.777462859330883
86609,3,3,22,2013,662.0,537.6189739141573,124.38102608584268,34.773165084732426,377.607967552674,-20.484695542569604,-5.495735756099352,5.495735756099352
86613,3,3,22,2013,662.0,494.9288769931684,167.0711230068316,42.316921472448016,445.7118841142756,-31.31215132751443,-8.400579315099193,8.400579315099193
86625,3,3,22,2013,662.0,655.9351198051114,6.0648801948885875,6.84948522495466,78.9625044531615,-0.23282918009030626,-0.06246456762935527,0.06246456762935527
86627,3,3,22,2013,662.0,434.2700526931838,227.7299473068162,53.47189583852137,533.479557805776,-48.605829117786975,-13.040212996202955,13.040212996202955
86634,3,3,22,2013,662.0,485.8696468445522,176.13035315544778,43.930532408961966,459.3764668149211,-33.76480901773206,-9.058590489226228,9.058590489226228
86645,3,3,22,2013,662.0,286.89159136952514,375.10840863047486,90.53028730605493,723.9242322987274,-97.18247726158054,-26.07259717591996,26.07259717591996
86651,3,3,22,2013,662.0,316.45593146359744,345.54406853640256,80.95870285617539,687.4198048200415,-86.84645770853082,-23.299598567500716,23.299598567500716
86657,3,3,22,2013,662.0,434.8760916046485,227.12390839535152,53.35488513253257,532.6400369993876,-48.42367363638401,-12.991343419877772,12.991343419877772
86657,4,3,22,2013,662.0,331.37365775289805,330.62634224710195,87.92455952890668,729.4953223039751,-133.14910839544365,-35.721903426922836,35.721903426922836
86661,3,3,22,2013,662.0,588.2114344194608,73.78856558053917,25.42229821970048,284.3527836590868,-9.573656148708507,-2.568467971794801,2.568467971794801
86670,3,3,22,2013,662.0,554.4626422493685,107.53735775063149,31.7567087462044,348.5214892968479,-16.590151878264784,-4.45088825884798,4.45088825884798
86689,3,3,22,2013,662.0,590.7551942400556,71.24480575994437,24.918365239690242,279.08396320956655,-9.093440869413527,-2.439633434051137,2.439633434051137
86690,3,3,22,2013,662.0,492.1380066243001,169.8619933756999,42.812867465099075,449.94631204665524,-32.06241024976883,-8.601862501212334,8.601862501212334
86709,3,3,22,2013,662.0,590.333253715972,71.66674628402802,25.00230855874777,279.9631779211492,-9.172574635652522,-2.4608638334842494,2.4608638334842494
86715,3,3,22,2013,662.0,441.9106430640417,220.08935693595828,52.00724886095958,522.8481309426618,-46.322098497658686,-12.427522414580398,12.427522414580398
86716,3,3,22,2013,662.0,432.1211230851601,229.8788769148399,53.88801300270579,536.451311045693,-49.25311563939443,-13.21387023576733,13.21387023576733
86722,3,3,22,2013,662.0,621.5143894205811,40.4856105794189,18.246524245579437,207.4012787268279,-3.9512688046537954,-1.0600659993490857,1.0600659993490857
86727,3,3,22,2013,662.0,444.35414288696364,217.64585711303636,51.54348603455346,519.425943345173,-45.59768842641496,-12.23317408646689,12.23317408646689
86737,3,3,22,2013,662.0,203.6259787354744,458.3740212645256,137.5270279010026,823.7499583290978,-127.53004840268865,-34.21439413279264,34.21439413279264
86738,3,3,22,2013,662.0,297.5391738982084,364.4608261017916,86.87672576755666,710.8515059520029,-93.43083479882799,-25.066087922033166,25.066087922033166
86739,3,3,22,2013,662.0,503.171338303249,158.828661696751,40.856950137840975,433.06938218255294,-29.12489149286581,-7.813770394450206,7.813770394450206
86747,3,3,22,2013,662.0,211.40674032093216,450.59325967906784,130.18327037991074,814.57940973665,-124.6246228102804,-33.434912139433166,33.434912139433166
86757,3,3,22,2013,662.0,342.2257186209583,319.7742813790417,73.81508312384393,655.0299302268025,-78.05360427434486,-20.940608221953454,20.940608221953454
86761,3,3,22,2013,662.0,483.14761968033355,178.85238031966645,44.41772744322548,463.43814769019673,-34.51138432091803,-9.258885415739215,9.258885415739215
86775,3,3,22,2013,662.0,429.2394723398681,232.7605276601319,54.44905790031323,540.4241066859689,-50.1244810773717,-13.447644478795212,13.447644478795212
86781,3,3,22,2013,662.0,391.6008801665869,270.3991198334131,62.15997730621037,591.1539520347906,-61.84099276079971,-16.59100836533965,16.59100836533965
86804,3,3,22,2013,662.0,400.29563632376374,261.70436367623626,60.307306727526765,579.612338661613,-59.08138844129715,-15.850648026575543,15.850648026575543
86817,3,3,22,2013,662.0,658.8164463804409,3.1835536195591203,4.950255063538339,57.12897577141542,-0.08864217645064883,-0.023781362901193016,0.023781362901193016
86820,3,3,22,2013,662.0,626.1737832792517,35.826216720748334,17.091615133009405,194.673658187168,-3.296387696520206,-0.8843712464305239,0.8843712464305239
86822,3,3,22,2013,662.0,512.1588042263919,149.8411957736081,39.270484122122056,419.03431766107803,-26.790236921856824,-7.187417682623404,7.187417682623404
86832,3,3,22,2013,662.0,249.03101799317415,412.96898200682585,106.26301993905396,769.8030783507879,-110.7701986544016,-29.717978487409813,29.717978487409813
86838,3,3,22,2013,662.0,418.4613928849866,243.5386071150134,56.58054728562195,555.1639205792294,-53.41712604403011,-14.331011607088655,14.331011607088655
86842,3,3,22,2013,662.0,607.8063133473598,54.19368665264017,21.381258380767957,241.501108257842,-6.080381063162883,-1.6312747997689752,1.6312747997689752
86846,3,3,22,2013,662.0,440.280147092532,221.719852907468,52.3179244472848,525.1256035421069,-46.807096714041585,-12.557640142416814,12.557640142416814
86862,3,3,22,2013,662.0,283.9076028732163,378.0923971267837,91.60310646720241,727.5736845070915,-98.23955948908322,-26.35619644068574,26.35619644068574
86868,3,3,22,2013,662.0,550.943042899629,111.05695710037105,32.391964968562874,354.73034233457736,-17.384198846732012,-4.663919119255888,4.663919119255888
86870,3,3,22,2013,662.0,581.0016071844983,80.99839281550169,26.82513808611175,298.8995157567854,-10.97452942603025,-2.944301205144163,2.944301205144163
86871,3,3,22,2013,662.0,656.2827315873953,5.717268412604653,6.648307416086659,76.65326484983211,-0.21313309042063097,-0.05718040296954723,0.05718040296954723
86873,3,3,22,2013,662.0,513.5598778553833,148.44012214461668,39.02344580341512,416.82124597318756,-26.43116980685247,-7.0910853754788805,7.0910853754788805
86902,3,3,22,2013,662.0,246.1237596717259,415.8762403282741,107.71516258861293,773.2901514146372,-111.82874910729315,-30.001971654967605,30.001971654967605
86907,3,3,22,2013,662.0,589.724008278091,72.27599172190901,25.12326291851274,281.22895469263887,-9.287204127740615,-2.491617202362146,2.491617202362146
86918,3,3,22,2013,662.0,434.9491079401168,227.0508920598832,53.34079757369921,532.5388476904241,-48.40173898845031,-12.985458683700163,12.985458683700163
86920,3,3,22,2013,662.0,226.78364164691013,435.21635835308984,118.77311670673726,796.3689145385584,-118.92247823121997,-31.905112500260227,31.905112500260227
86921,3,3,22,2013,662.0,644.1239472093807,17.87605279061927,11.880865306034694,136.34089718639413,-1.171747803379893,-0.3143623143816549,0.3143623143816549
86922,3,3,22,2013,662.0,560.9689016835513,101.03109831644872,30.573239701161246,336.8394945053865,-15.151225948462049,-4.064846071090699,4.064846071090699
86926,3,3,22,2013,662.0,289.43198336392095,372.56801663607905,89.6345433767275,720.8124775723144,-96.28448392663952,-25.83167906857887,25.83167906857887
86927,3,3,22,2013,662.0,632.8288794900009,29.171120509999128,15.330215777010096,175.11075306783738,-2.4295786062789064,-0.6518194029798159,0.6518194029798159
86963,3,3,22,2013,662.0,610.4003033765055,51.59969662349454,20.812542991213054,235.36632332071065,-5.65589878520995,-1.5173925881476935,1.5173925881476935
86972,3,3,22,2013,662.0,516.6280822767345,145.37191772326548,38.48255469494419,411.94996961395276,-25.649568042890216,-6.881393376283131,6.881393376283131
86974,3,3,22,2013,662.0,275.34266030322726,386.65733969677274,94.81643622319173,738.0154853378665,-101.28720765252085,-27.173834611046054,27.173834611046054
86980,3,3,22,2013,662.0,385.5219397541293,276.4780602458707,63.48521662112619,599.1661644706148,-63.78824406972735,-17.11342660789277,17.11342660789277
86986,3,3,22,2013,662.0,186.15390967152422,475.8460903284758,166.68854338322615,844.2411791971067,-134.10176494337657,-35.977486852259915,35.977486852259915
86986,4,3,22,2013,662.0,139.57778828949705,522.422211710503,101.69170276870321,703.6867528515065,27.52677528207778,7.385019848278892,7.385019848278892
86987,3,3,22,2013,662.0,229.38377316992964,432.61622683007033,117.11650193141777,793.2777826421488,-117.96363185034474,-31.64786843583019,31.64786843583019
86987,4,3,22,2013,662.0,151.61287473215947,510.38712526784053,36.59903195146941,547.7905782538548,202.21333954503928,54.250798025701506,54.250798025701506
86990,3,3,22,2013,662.0,310.727578795761,351.272421204239,82.68190612730585,694.5444280933671,-88.82912534734399,-23.831518478755584,23.831518478755584
86992,3,3,22,2013,662.0,617.0028886969825,44.997111303017505,19.31639308593577,219.1156993088296,-4.620029368730741,-1.239484401571812,1.239484401571812
86994,3,3,22,2013,662.0,231.78441537288782,430.2155846271122,115.64084082554953,790.420672094918,-117.07975127695498,-31.410736570179314,31.410736570179314
86997,3,3,22,2013,662.0,203.6813904625908,458.3186095374092,137.46913030380998,823.6847501689998,-127.50931024924115,-34.20883039809227,34.20883039809227
87006,3,3,22,2013,662.0,433.9823474367248,228.0176525632752,53.52749669157549,533.8778827799961,-48.692364376713684,-13.063429104817239,13.063429104817239
87006,4,3,22,2013,662.0,332.2929544858727,329.7070455141273,20.35412291501743,369.021993515013,272.0479705086674,72.98637930896967,72.98637930896967
87010,3,3,22,2013,662.0,520.4014515272299,141.59854847277006,37.817335081876124,405.9107744122232,-24.697349157327483,-6.6259273691782115,6.6259273691782115
87013,3,3,22,2013,662.0,338.7427735350206,323.2572264649794,74.72895135750214,659.4417451210427,-79.22953811628723,-21.256093587529907,21.256093587529907
87021,3,3,22,2013,662.0,529.5972803694741,132.4027196305259,36.19424546468422,390.9549475195681,-22.419707998136275,-6.0148704983490475,6.0148704983490475
87023,3,3,22,2013,662.0,428.9917527920427,233.0082472079573,54.4974542867542,540.7649803338581,-50.199566617115735,-13.46778879993876,13.46778879993876
87029,3,3,22,2013,662.0,300.11497312445624,361.88502687554376,86.03055272791748,707.6768197660286,-92.52810047575976,-24.82389787887464,24.82389787887464
87044,3,3,22,2013,662.0,194.56288797884847,467.4371120211515,148.70375547156783,834.396286645253,-130.93085274878803,-35.126778796041194,35.126778796041194
87044,4,3,22,2013,662.0,194.144348868526,467.855651131474,151.64193256129374,837.9359007868462,-133.65467344266168,-35.85753892617916,35.85753892617916
87064,3,3,22,2013,662.0,642.5461674930517,19.453832506948288,12.411334590419276,142.3384207161043,-1.3292587761961463,-0.35662013966811706,0.35662013966811706
87064,4,3,22,2013,662.0,586.932690974545,75.06730902545496,15.944593367273528,188.49882758876691,109.24996815240064,29.310123505626105,29.310123505626105
87081,3,3,22,2013,662.0,650.8717188639905,11.128281136009491,9.318880932112437,107.22368069783339,-0.5773649094277506,-0.15489832252889446,0.15489832252889446
87097,3,3,22,2013,662.0,460.3732464278598,201.62675357214022,48.55237691853747,496.7045906375792,-40.92262179169212,-10.97892401410431,10.97892401410431
87103,3,3,22,2013,662.0,553.5875238139197,108.41247618608031,31.914957046278413,350.0722487084249,-16.786575766804535,-4.503585834233305,4.503585834233305
87106,3,3,22,2013,662.0,385.4997799498374,276.5002200501626,63.49009517127516,599.1952885400343,-63.795368871797095,-17.115338085142135,17.115338085142135
87131,3,3,22,2013,662.0,208.41031246244643,453.5896875375536,132.84263646901056,818.1144641664005,-125.74194982882604,-33.73467417564778,33.73467417564778
87133,3,3,22,2013,662.0,265.2428379208448,396.7571620791552,98.89537761635032,750.2674192415584,-104.90618191152574,-28.144750980990864,28.144750980990864
87134,3,3,22,2013,662.0,237.0696573832676,424.9303426167324,112.55551043548074,784.1196846671604,-115.13858997486587,-30.88995218487674,30.88995218487674
87144,3,3,22,2013,662.0,196.9555697196011,465.0444302803989,145.34456346774792,831.5892712658878,-130.03132424300784,-34.88544882545054,34.88544882545054
87150,3,3,22,2013,662.0,184.98152151290927,477.01847848709076,172.10878080214147,845.6113019181228,-134.54502583025325,-36.09640708225436,36.09640708225436
87152,3,3,22,2013,662.0,293.6595296437482,368.3404703562518,88.17797396199619,715.6241051167357,-94.79410919082143,-25.431833939877723,25.431833939877723
87155,3,3,22,2013,662.0,391.46138943149174,270.53861056850826,62.190101649779365,591.3383211285933,-61.88551242077525,-16.60295232060462,16.60295232060462
87157,3,3,22,2013,662.0,199.56283268978024,462.43716731021976,142.06324936111704,828.5275557203394,-129.05251256909145,-34.62284837314453,34.62284837314453
87180,3,3,22,2013,662.0,333.389815784668,328.610184215332,76.16275653115078,666.2008293809773,-81.04458298270929,-21.743042829738123,21.743042829738123
87180,4,3,22,2013,662.0,330.3699431085676,331.6300568914324,84.38264016310997,710.3328005047714,-116.59800111454575,-31.281490246378354,31.281490246378354
87188,3,3,22,2013,662.0,333.57681307967107,328.42318692032893,76.11204960396074,665.9651423137205,-80.98102054532687,-21.725989983668654,21.725989983668654
