event_number,record_index,vlm,pdg,Eprime_k_keV,Et_662_minus_k_keV,theta_energy_deg,theta_direction_deg,delta_theta_deg,px,py,pz
75949,7,4,22,598.2869303925701,63.71306960742993,23.3937291159646,23.39370381320008,-2.5302764520063192e-05,0.33219408449797866,-0.9177982624026626,0.21747054916747505
75956,7,4,22,624.2170360516124,37.782963948387646,17.583482574101154,17.583463672085927,-1.89020152276953e-05,0.28851380361606016,-0.9532778960850908,0.08956024764691257
76084,6,4,22,387.2534331066281,274.7465668933719,63.10518432720223,83.3550520270339,20.249867699831675,0.8003913965416286,-0.11571640616579637,0.588203473031411
76084,7,4,22,387.2534331066281,274.7465668933719,63.10518432720223,83.3550520270339,20.249867699831675,0.8003913965416286,-0.11571640616579637,0.588203473031411
76265,7,4,22,449.3885496766092,212.61145032339078,50.594647381633116,45.432940421754125,-5.161706959878991,0.6850373307666286,-0.7017435798040613,-0.19565225186517468
76265,8,4,22,449.3885496766092,212.61145032339078,50.594647381633116,45.432940421754125,-5.161706959878991,0.6850373307666286,-0.7017435798040613,-0.19565225186517468
76385,7,4,22,456.6777188283144,205.32228117168557,49.23543561501104,49.23537961439086,-5.600062018373819e-05,0.7434478097789483,-0.6529530419952332,-0.14469858010380018
76476,6,4,22,509.83240346576383,152.16759653423617,39.680835829960586,39.68079173204211,-4.4097918475927145e-05,0.6091583088678744,-0.7696136571324698,0.19136607194697983
76593,7,4,22,377.2914284047439,284.7085715952561,65.32235139162857,38.776875109969346,-26.545476281659226,0.3227686105920459,-0.779590802174467,0.5367109139764641
76593,8,4,22,377.2914284047439,284.7085715952561,65.32235139162857,38.776875109969346,-26.545476281659226,0.3227686105920459,-0.779590802174467,0.5367109139764641
76960,7,4,22,603.2058121710519,58.79418782894811,22.36736379441019,22.367339631139284,-2.4163270904153933e-05,0.36641097657247085,-0.9247631053085823,-0.10274334677844699
76995,6,4,22,477.33651526729506,184.66348473270494,45.46219473052746,45.46214352846758,-5.120205987907411e-05,0.6620050489128066,-0.7013803701619552,0.26422507747265633
77112,6,4,22,484.99151350660384,177.00848649339616,44.08762070345243,44.08757121620354,-4.948724888720335e-05,0.6729030403329755,-0.7182772404962938,0.1768595603739512
77162,18,4,22,239.15826348662875,422.84173651337125,111.39263589432487,28.800198792161325,-82.59243710216354,-0.311253989923684,-0.8763050085567642,-0.36770978466029003
77162,19,4,22,239.15826348662875,422.84173651337125,111.39263589432487,28.800198792161325,-82.59243710216354,-0.311253989923684,-0.8763050085567642,-0.36770978466029003
77291,7,4,22,176.65253561409526,485.34746438590474,,138.39372839113247,,-0.660924230238622,0.747725412506744,0.06392080549480475
77375,6,4,22,525.2929770288079,136.70702297119215,36.95453024251101,36.9544894034918,-4.083901921347888e-05,0.592260745624923,-0.7991132855990544,0.10317541359691483
77436,7,4,22,185.44191369535278,476.5580863046472,169.63339596154225,148.78313328946572,-20.850262672076525,-0.2822601186912262,0.8552117264992444,-0.43467473845922583
77436,8,4,22,185.44191369535278,476.5580863046472,169.63339596154225,148.78313328946572,-20.850262672076525,-0.2822601186912262,0.8552117264992444,-0.43467473845922583
77510,7,4,22,308.22078151233404,353.77921848766596,83.45400177923102,79.61640384952956,-3.8375979297014595,0.5877926444028874,-0.18023754017904686,0.788678791585058
77510,8,4,22,308.22078151233404,353.77921848766596,83.45400177923102,79.61640384952956,-3.8375979297014595,0.5877926444028874,-0.18023754017904686,0.788678791585058
77976,7,4,22,632.5966613648745,29.403338635125465,15.394339799674002,15.394323281554676,-1.651811932568137e-05,0.2496692302883535,-0.9641217101191232,-0.09019203692232801
77999,6,4,22,525.9745617282466,136.0254382717534,36.834221113503425,36.834180417075764,-4.069642766069137e-05,0.5511595910590573,-0.8003738744781299,-0.23584903272322175
78027,7,4,22,588.3466957116308,73.65330428836921,25.39565626906045,25.39562873133893,-2.7537721518200442e-05,0.3483055389419697,-0.9033680149955492,0.25021886624582346
78076,7,4,22,593.3167215395071,68.68327846049294,24.405603482626216,24.405577052312488,-2.6430313727843213e-05,0.39582342698112416,-0.9106434457638499,0.11854252123293531
78199,7,4,22,181.15572727932417,480.8442727206758,,90.30085290118153,,-0.9656103367214788,0.005250849560598014,-0.25994058204813675
78199,8,4,22,181.15572727932417,480.8442727206758,,90.30085290118153,,-0.9656103367214788,0.005250849560598014,-0.25994058204813675
78266,7,4,22,587.9764196336572,74.0235803663428,25.468630852886115,25.468603233371415,-2.7619514700205627e-05,0.42760414671663954,-0.9028210589831669,0.04548438377341976
78276,7,4,22,570.4378199106571,91.56218008934286,28.824551476649127,28.82452006897347,-3.140767565668057e-05,0.4782533042451683,-0.8761004304592863,-0.06100666133818277
78281,7,4,22,614.2789085359537,47.72109146404625,19.942793128746082,19.942771641653163,-2.1487092919159068e-05,0.2840620412213055,-0.9400337696688659,-0.18879954613114674
78370,7,4,22,558.546219826015,103.45378017398502,31.015462577308547,31.015428666022125,-3.391128642249441e-05,0.4954086773980806,-0.8570285796474076,-0.14167658954898502
78607,7,4,22,472.91190966280215,189.08809033719785,46.261835779724024,25.074331216309186,-21.187504563414837,-0.3284156929358016,-0.9057587515006695,0.2678511092257143
78607,8,4,22,472.91190966280215,189.08809033719785,46.261835779724024,25.074331216309186,-21.187504563414837,-0.3284156929358016,-0.9057587515006695,0.2678511092257143
78944,6,4,22,541.6549008675097,120.3450991324903,34.055223896621236,34.05518646699495,-3.7429626289053886e-05,0.4851198798162452,-0.8284985815531442,0.2797298742921465
78984,7,4,22,199.75814678374354,462.24185321625646,141.83088160992415,112.71165504877757,-29.119226561146576,-0.47989524327419697,0.3860936960919219,-0.7878021409725147
78984,8,4,22,126.7242696448898,535.2757303551102,,59.65412880903421,,-0.5327240379139846,-0.5052186993879926,0.6789397360718583
78984,9,4,22,126.7242696448898,535.2757303551102,,59.65412880903421,,-0.5327240379139846,-0.5052186993879926,0.6789397360718583
78989,7,4,22,486.4071686274443,175.59283137255568,43.834515097921354,43.83446592459817,-4.9173323183993034e-05,0.6831963546074822,-0.7213437430579561,0.11360433707471142
79068,7,4,22,615.6989502527992,46.30104974720075,19.61795966831652,19.61793853820213,-2.113011439064394e-05,0.29676147746718173,-0.9419523812410586,-0.1570297327444544
79108,7,4,22,643.6018789951706,18.398121004829363,12.058658789280202,12.05864588059304,-1.2908687160972931e-05,0.20814062067561812,-0.9779342775154523,0.017945219003929008
79155,7,4,22,461.21297901167554,200.78702098832446,48.397769913411715,48.39771499017811,-5.492323360556384e-05,0.7136968429528948,-0.6639560350186426,-0.22315734341803303
79190,7,4,22,546.2763490516535,115.72365094834652,33.22980744013958,33.22977097131738,-3.646882220209591e-05,0.4892474670368776,-0.836479685858177,-0.24685755233454967
79221,7,4,22,180.3135540437403,481.6864459562597,,162.96131519159334,,-0.15934388133294627,0.9561071352738911,0.24590378882828365
79221,8,4,22,180.3135540437403,481.6864459562597,,162.96131519159334,,-0.15934388133294627,0.9561071352738911,0.24590378882828365
79258,7,4,22,559.9646229357124,102.03537706428756,30.756805602564636,30.75677198819877,-3.361436586502009e-05,0.49813661805920495,-0.8593459739840131,-0.11569099682345871
79302,7,4,22,586.5520719724739,75.44792802752613,25.748392972275067,25.748365038971645,-2.793330342143463e-05,0.39753389470486217,-0.9007106360481407,0.17517748905192493
79349,7,4,22,415.68178886807107,246.31821113192893,57.139355235507765,37.271647342542856,-19.86770789296491,0.31719805437555615,-0.7957732551252021,-0.5158782033850642
79349,8,4,22,268.595148227157,393.404851772843,97.50358502812529,51.58727071164686,-45.91631431647843,0.47947489521803993,-0.6213218765500768,0.6197281263392365
79349,9,4,22,268.595148227157,393.404851772843,97.50358502812529,51.58727071164686,-45.91631431647843,0.47947489521803993,-0.6213218765500768,0.6197281263392365
79682,7,4,22,367.24023128244204,294.75976871755796,67.63883862206863,76.17366989882993,8.534831276761295,0.6927016050625905,-0.2389797141796681,-0.6804801117992463
79682,8,4,22,367.24023128244204,294.75976871755796,67.63883862206863,76.17366989882993,8.534831276761295,0.6927016050625905,-0.2389797141796681,-0.6804801117992463
79717,7,4,22,425.83640640967576,236.16359359032424,55.11633794314683,55.11627416368918,-6.377945765478898e-05,0.8080910639898712,-0.5719128962842421,0.14108320723419834
79776,7,4,22,599.6750390157719,62.32496098422814,23.106768575947218,23.106743592190227,-2.4983756990337724e-05,0.30653853001590825,-0.9197753137011286,-0.24504591798615322
79923,7,4,22,592.5963072668454,69.40369273315457,24.550387174873755,24.550360582876895,-2.6591996860503286e-05,0.40127143669072285,-0.9095964214836916,0.10777561932193028
79985,7,4,22,508.80601364498955,153.19398635501045,39.86192083657846,39.86187652025734,-4.4316321123005764e-05,0.5813691451380991,-0.7675917898722213,-0.26983839830934997
79995,7,4,22,468.56852543323515,193.43147456676485,47.05094621891686,47.05089301322315,-5.320569371036754e-05,0.6538044307522559,-0.6813484657046137,-0.3290957833377502
80028,7,4,22,536.2317726910202,125.76822730897982,35.0194607513007,44.47507699502244,9.455616243721742,0.4273356295914051,-0.7135552691326839,0.5551784736233031
80028,8,4,22,536.2317726910202,125.76822730897982,35.0194607513007,44.47507699502244,9.455616243721742,0.4273356295914051,-0.7135552691326839,0.5551784736233031
80066,6,4,22,384.08875609594776,277.91124390405224,63.801544569863786,83.06896905674488,19.26742448688109,0.9788356577387265,-0.12067449075216313,0.16528285579847957
80066,7,4,22,384.08875609594776,277.91124390405224,63.801544569863786,83.06896905674488,19.26742448688109,0.9788356577387265,-0.12067449075216313,0.16528285579847957
80182,7,4,22,583.122966484875,78.87703351512505,26.416033659585192,26.41600497601406,-2.8683571130727614e-05,0.393176856077409,-0.8955875211134263,-0.20817048751202133
80226,7,4,22,475.90237436615536,186.09762563384464,45.72093866305836,45.72088713629542,-5.1526762945286464e-05,0.6904814035749285,-0.6981543337435703,0.18925104383402522
80265,7,4,22,615.6154999130029,46.38450008699715,19.63714979102778,19.637128639833993,-2.115119378842678e-05,0.3309801958261233,-0.9418398766814224,-0.05822161680702429
80294,7,4,22,182.36425896278473,479.63574103721527,,172.41001494737174,,-0.07079657618457247,0.9912386427070095,-0.111506941509969
80294,8,4,22,182.36425896278473,479.63574103721527,,172.41001494737174,,-0.07079657618457247,0.9912386427070095,-0.111506941509969
80333,6,4,22,469.04480679250804,192.95519320749196,46.96420236383662,46.96414926815588,-5.30956807409666e-05,0.7255353746192925,-0.6824558442709854,-0.08861399887387539
80375,7,4,22,479.06795987764565,182.93204012235435,45.15035119791229,45.150300386376124,-5.0811536169703686e-05,0.6930990924570939,-0.7052494419884419,0.14912032929867075
80481,7,4,22,627.4647633791038,34.53523662089617,16.761208775435456,16.76119077040278,-1.8005032675461052e-05,0.249118444105792,-0.9575150532587308,-0.14527533716787341
80585,7,4,22,521.9107450711124,140.0892549288876,37.55123016631584,37.55118861859476,-4.15477210822246e-05,0.5983441426381658,-0.7928091502355752,-0.11592212158748419
80820,7,4,22,527.5851483090888,134.41485169091118,36.54982541864755,36.5497850588929,-4.035975464944386e-05,0.5940918605163723,-0.8033397078535548,-0.04123317904261664
80859,7,4,22,570.7594089558419,91.24059104415812,28.764512432059533,28.764481092637403,-3.13394221294061e-05,0.37625756522313447,-0.8766051612844737,-0.2999893928487814
80992,7,4,22,501.5981293604769,160.4018706395231,41.135190910632915,41.13514505149027,-4.585914264509938e-05,0.655401220825334,-0.7531600186462322,-0.056561701295743505
81063,8,4,22,300.83631286484933,361.16368713515067,85.79615135081879,49.40274478281082,-36.39340656800797,0.721998695289387,-0.6507378432495577,-0.2350705072171682
81063,9,4,22,300.83631286484933,361.16368713515067,85.79615135081879,49.40274478281082,-36.39340656800797,0.721998695289387,-0.6507378432495577,-0.2350705072171682
81157,8,4,22,166.94122036529745,495.05877963470255,,82.18375737532357,,-0.8061063097843146,-0.13599643138738154,-0.5759319299846218
81251,8,4,22,351.07222623462184,310.92777376537816,71.55692108171417,32.73860703643458,-38.818314045279585,0.5368053724703621,-0.8411465662570794,0.0656692177574873
81356,7,4,22,617.9239536462215,44.07604635377845,19.10143401741889,19.1014134542271,-2.0563191789335633e-05,0.263550811724993,-0.94494083959091,-0.19397881150353327
81371,7,4,22,407.1802900698871,254.81970993011288,58.873387610533285,76.69740727163318,17.824019661099896,0.8926108373549196,-0.23009377489899158,0.3876889833220455
81371,8,4,22,407.1802900698871,254.81970993011288,58.873387610533285,76.69740727163318,17.824019661099896,0.8926108373549196,-0.23009377489899158,0.3876889833220455
81390,7,4,22,512.0689331139027,149.93106688609726,39.28637539060353,39.28633176757558,-4.362302794902462e-05,0.5656961183331669,-0.7739912842972125,0.2844738890210124
81426,8,4,22,195.3761658585719,466.6238341414281,147.51841748553042,96.87117792158224,-50.647239563948176,-0.7066940216727673,0.11963742683768919,0.6973309442665133
81426,9,4,22,195.3761658585719,466.6238341414281,147.51841748553042,96.87117792158224,-50.647239563948176,-0.7066940216727673,0.11963742683768919,0.6973309442665133
81604,7,4,22,628.1123595896847,33.88764041031527,16.59357333901776,16.593555516615602,-1.7822402156753014e-05,0.2740464047234851,-0.9583547019032135,0.08034197780820758
81635,7,4,22,548.0238155749753,113.97618442502471,32.916638356804796,32.91660225143344,-3.610537135756431e-05,0.5325780989493366,-0.8394624369134847,0.1079971551976459
81740,7,4,22,610.822289289641,51.17771071035895,20.719103432276725,20.71908109059713,-2.234167959613842e-05,0.3521867178101317,-0.9353262619888397,0.03360505069347435
81893,7,4,22,612.6630940910619,49.33690590893809,20.30812941965077,20.30810753064276,-2.1889008007036637e-05,0.3234042399959464,-0.9378398327507672,0.12596088940086633
81948,7,4,22,548.3699940580499,113.63000594195012,32.85452283033024,32.85448679697762,-3.603335262170049e-05,0.46950505700110823,-0.8400510730626158,0.27180727749038225
82112,7,4,22,605.9701066101064,56.02989338989357,21.77814695543017,21.77812344448765,-2.3510942519067157e-05,0.3683189902557498,-0.9286275540933724,-0.04463168376328253
82225,6,4,22,227.40714193134215,434.59285806865785,118.37026977151538,73.19450092958927,-45.175768841926114,-0.9462787220320859,-0.2891236761559253,0.1447897790432937
82225,7,4,22,201.98335249568225,460.01664750431775,139.28891367467995,54.93117461582155,-84.3577390588584,-0.48100024300790223,-0.5745600119447688,0.6622080933516034
82225,8,4,22,201.98335249568225,460.01664750431775,139.28891367467995,54.93117461582155,-84.3577390588584,-0.48100024300790223,-0.5745600119447688,0.6622080933516034
82281,7,4,22,197.72354345168137,464.2764565483186,144.34221328521113,150.23421054727112,5.891997262059988,0.26288073679423146,0.8680620352034846,0.4211437061869812
82281,8,4,22,197.72354345168137,464.2764565483186,144.34221328521113,150.23421054727112,5.891997262059988,0.26288073679423146,0.8680620352034846,0.4211437061869812
82352,7,4,22,563.1068865031674,98.8931134968326,30.181411478397635,30.181378523228982,-3.295516865264858e-05,0.4080925978326711,-0.8644382408462447,-0.2936102167105765
82445,7,4,22,538.0580868681354,123.94191313186457,34.69519944813394,34.69516127064372,-3.817749021806094e-05,0.510978017534574,-0.8221921147559218,0.2508018979785077
82510,7,4,22,587.4615652744192,74.53843472558083,25.56992818728593,25.569900454193622,-2.773309230974519e-05,0.42807107332588756,-0.9020593922273665,-0.05517253914780996
82760,7,4,22,580.4363774703008,81.56362252969916,26.933706794572853,26.93367752785036,-2.9266722492593544e-05,0.41755037474669965,-0.8915314417993158,-0.17556586465518845
82879,6,4,22,510.0378103079398,151.96218969206018,39.644601000842975,39.64455694659662,-4.4054246352231985e-05,0.6164228347743368,-0.7700173072401617,0.1646093415313393
82941,7,4,22,502.8267554674638,159.17324453253622,40.91791333241194,40.91786773744377,-4.559496817080344e-05,0.6452511344460693,-0.7556492509390563,-0.1124508028041766
83060,7,4,22,501.3844196534245,160.61558034657548,41.172996684223165,41.17295077907646,-4.590514670610446e-05,0.6541367969180404,-0.7527257909902089,-0.07422219678755615
83296,7,4,22,462.62872992793336,199.37127007206664,48.137451249966524,48.13739666010327,-5.4589863253795556e-05,0.7025048381974205,-0.6673466049421127,-0.2472558617736937
83356,6,4,22,508.9022213059283,153.09777869407168,39.84494518135566,39.844900885519124,-4.4295836538310596e-05,0.6369948447087375,-0.767781654056396,0.06891225949652284
83364,7,4,22,232.14806378770203,429.85193621229797,115.42175378726782,89.22938594963769,-26.19236783763013,-0.9901575175581736,-0.01344934694390687,0.1393097465715067
83364,8,4,22,232.14806378770203,429.85193621229797,115.42175378726782,89.22938594963769,-26.19236783763013,-0.9901575175581736,-0.01344934694390687,0.1393097465715067
83628,8,4,22,568.2591766897907,93.7408233102093,29.230089122624598,25.491204685580684,-3.7388844370439145,0.3293451763479963,-0.9026513602661788,0.277042012384267
83655,7,4,22,528.1556574056697,133.84434259433033,36.449046464963075,36.449006224379836,-4.024058323892632e-05,0.5574717260140248,-0.8043859399749046,0.20539847678508547
83716,7,4,22,551.6216084356104,110.37839156438963,32.26976713865971,32.26973178217088,-3.5356488830018407e-05,0.4772975788755254,-0.8455440029520733,0.239253757068402
83917,6,4,22,553.2174813950012,108.78251860499881,31.98184631548246,31.98181129153056,-3.502395190224661e-05,0.49250853872967765,-0.8482162778024449,0.19484477244546056
83983,7,4,22,563.8406557431505,98.15934425684952,30.046548445208487,30.04651564428556,-3.280092292712311e-05,0.49320221111500223,-0.8656191928561499,-0.08634229502590501
84077,7,4,22,188.70998069953555,473.29001930046445,159.3830767555752,145.74245580573643,-13.640620949838762,-0.06273324309158657,0.826515636857872,-0.5594072239796678
84077,8,4,22,188.70998069953555,473.29001930046445,159.3830767555752,145.74245580573643,-13.640620949838762,-0.06273324309158657,0.826515636857872,-0.5594072239796678
84181,7,4,22,621.0336943749911,40.966305625008886,18.362641258697096,18.36262150489416,-1.9753802934729947e-05,0.31427838115781437,-0.9490817321377455,-0.021747755268997773
84308,7,4,22,629.7007443659171,32.2992556340829,16.17676524466001,16.17674787601369,-1.7368646322069026e-05,0.2763328622461919,-0.9604068284746652,-0.03548060120773244
84504,7,4,22,623.894541683631,38.10545831636898,17.663561585190863,17.663542595716066,-1.8989474796171635e-05,0.266496232126853,-0.9528547451499287,-0.14507788565958227
84519,7,4,22,497.5705475841698,164.4294524158302,41.84834943364298,41.68649035804302,-0.16185907559996338,0.6424257194518161,-0.7467950146861341,0.17200697958732086
84519,8,4,22,497.5705475841698,164.4294524158302,41.84834943364298,41.68649035804302,-0.16185907559996338,0.6424257194518161,-0.7467950146861341,0.17200697958732086
84638,7,4,22,357.2801429677619,304.7198570322381,70.02237737944772,16.273362735617276,-53.74901464383044,-0.09007110776060118,-0.9599356724337158,0.2653501466666419
84638,8,4,22,231.2814263476855,430.7185736523145,115.94614599437392,79.14264243204424,-36.80350356232968,0.8742171512538813,-0.18836456708950322,0.4475077231945078
84638,9,4,22,231.2814263476855,430.7185736523145,115.94614599437392,79.14264243204424,-36.80350356232968,0.8742171512538813,-0.18836456708950322,0.4475077231945078
84824,7,4,22,587.7125797383301,74.28742026166992,25.520565910466143,25.520538232725958,-2.767774018508362e-05,0.4067511003690193,-0.9024309054504295,0.1420281776145493
85281,7,4,22,633.0635669443747,28.936433055625344,15.26522408641615,15.265207708497678,-1.6377918472088027e-05,0.25862089975047303,-0.9647174748939669,0.04935001364198621
85399,7,4,22,578.0370557776083,83.96294422239168,27.39233362637456,27.392303841961223,-2.9784413335676163e-05,0.4595361513970057,-0.8878771926795157,0.0223744559435628
85439,7,4,22,566.776830032193,95.22316996780705,29.50486375114875,29.504831568786084,-3.218236266633312e-05,0.4830422499304169,-0.8703141683505253,-0.09603870652239162
85635,7,4,22,625.9885326929783,36.01146730702169,17.138651272798185,17.13863285627114,-1.8416527044706754e-05,0.29467904554363805,-0.9555945348128463,0.0018289760278309753
85725,6,4,22,491.0633079520755,170.9366920479245,43.00415038523416,43.00410223791809,-4.814731607183376e-05,0.6804748798734335,-0.7313048703272824,0.04633707475481117
85812,6,4,22,521.3090423026312,140.69095769736884,37.657340763250346,37.6572990892397,-4.1674010645920134e-05,0.595576348200825,-0.7916790668570229,0.13613621327245423
86002,7,4,22,491.88697838650336,170.11302161349664,42.8575707415894,42.85752277477754,-4.7966811855815195e-05,0.5945931273984293,-0.733047361715063,0.3303037667559073
86069,7,4,22,622.3860295486121,39.6139704513879,18.034648563289423,18.034629168276467,-1.93950129556697e-05,0.29281159465896756,-0.9508695748909731,0.10054064640697545
86126,7,4,22,422.8115535503241,239.1884464496759,55.71379893890056,29.55000217608506,-26.1637967628155,0.10641320360263612,-0.8699256252346568,-0.4815658175775305
86126,8,4,22,390.09989680057595,271.90010319942405,62.48489487594226,55.03210092692999,-7.452793949012268,0.06184585779552158,-0.5731174026023709,-0.8171361775786505
86126,9,4,22,390.09989680057595,271.90010319942405,62.48489487594226,55.03210092692999,-7.452793949012268,0.06184585779552158,-0.5731174026023709,-0.8171361775786505
86136,7,4,22,528.9483608862361,133.05163911376394,36.30898015794438,36.30894008287548,-4.007506890246759e-05,0.5643085797402272,-0.8058358983238616,0.17939992141621092
86325,7,4,22,188.3133065737356,473.6866934262644,160.33215271392277,74.33493414384618,-85.99721857007658,-0.7442500833287918,-0.2700134273152833,-0.6108883388431476
86325,8,4,22,188.3133065737356,473.6866934262644,160.33215271392277,74.33493414384618,-85.99721857007658,-0.7442500833287918,-0.2700134273152833,-0.6108883388431476
86395,7,4,22,440.92289896028603,221.07710103971397,52.19539591921053,65.78296319826984,13.587567279059307,0.9115731304487963,-0.410194233067227,-0.027840959074198812
86395,8,4,22,440.92289896028603,221.07710103971397,52.19539591921053,65.78296319826984,13.587567279059307,0.9115731304487963,-0.410194233067227,-0.027840959074198812
86459,7,4,22,609.0427598116255,52.9572401883745,21.11141826784713,21.11139549349439,-2.27743527432267e-05,0.3348523239654688,-0.9328819170111764,0.13268477700353282
86480,7,4,22,504.44678798212504,157.55321201787496,40.631585884127745,40.631540636717624,-4.5247410120907716e-05,0.5471604963539743,-0.7589129489387643,-0.35308147383109906
86605,7,4,22,413.42664397170586,248.57335602829414,57.595572921923804,52.812715664557835,-4.7828572573659685,0.49802006401743076,-0.6044223259202016,-0.621811601504256
86605,8,4,22,413.42664397170586,248.57335602829414,57.595572921923804,52.812715664557835,-4.7828572573659685,0.49802006401743076,-0.6044223259202016,-0.621811601504256
86690,6,4,22,452.224692091411,209.775307908589,50.063810516986436,58.502567950479175,8.43875743349274,0.7914075710631967,-0.5224603495488882,-0.31734719096457226
86690,7,4,22,452.224692091411,209.775307908589,50.063810516986436,58.502567950479175,8.43875743349274,0.7914075710631967,-0.5224603495488882,-0.31734719096457226
86820,7,4,22,626.1737832792517,35.826216720748334,17.091633498254744,17.091615133009405,-1.8365245338713976e-05,0.2712431296790354,-0.9558360354643566,0.1131575799922536
86907,7,4,22,589.724008278091,72.27599172190901,25.123290151160806,25.12326291851274,-2.7232648065478315e-05,0.3405200142334574,-0.9053964932496452,0.2535809730987147
86927,7,4,22,256.4079924087697,405.5920075912303,102.76861312674866,101.56384120914468,-1.2047719176039777,-0.10898020374661388,0.20045968104571882,0.9736217086047306
86927,8,4,22,256.4079924087697,405.5920075912303,102.76861312674866,101.56384120914468,-1.2047719176039777,-0.10898020374661388,0.20045968104571882,0.9736217086047306
86963,7,4,22,610.4003033765055,51.59969662349454,20.8125654359198,20.812542991213054,-2.2444706747393184e-05,0.35217064264708303,-0.9347479152246809,-0.04713993466959042
87006,8,4,22,303.62158625707224,358.37841374292776,84.90040349227958,11.445807138293526,-73.45459635398605,-0.1838298762615656,-0.9801128372005368,-0.07473555344259912
87006,9,4,22,303.62158625707224,358.37841374292776,84.90040349227958,11.445807138293526,-73.45459635398605,-0.1838298762615656,-0.9801128372005368,-0.07473555344259912
87259,7,4,22,620.2838331399249,41.71616686007508,18.542700825030355,18.54268087412018,-1.995091017548134e-05,0.31042182575216076,-0.9480870249618851,-0.06905999707223369
87464,6,4,22,501.47942820821476,160.52057179178524,41.15618898233094,46.22464766486361,5.068458682532672,0.37666855943470784,-0.6918326209254085,-0.6160263151496548
87464,7,4,22,501.47942820821476,160.52057179178524,41.15618898233094,46.22464766486361,5.068458682532672,0.37666855943470784,-0.6918326209254085,-0.6160263151496548
87493,7,4,22,567.2750724637696,94.72492753623044,29.412608101082927,29.412576023914575,-3.207716835262886e-05,0.4572819142260868,-0.8711060401853068,0.1790740563967891
87512,7,4,22,627.3308695025687,34.6691304974313,16.79570835577185,16.795690313143858,-1.8042627992542748e-05,0.26361276451643456,-0.9573412352827361,-0.1183472416718186
87593,7,4,22,599.0691873139399,62.93081268606011,23.232262970003628,23.23223784677778,-2.51232258463574e-05,0.30944663231195774,-0.9189135397722505,-0.24462356422475012
87708,7,4,22,409.63634378440196,252.36365621559804,58.368410675526576,40.41163240506439,-17.956778270462188,0.27165289320425895,-0.7614067080982264,0.5886123771012445
87718,7,4,22,592.3341686045936,69.66583139540637,24.60295850156803,24.602931850841664,-2.6650726365318178e-05,0.41466068972239606,-0.9092148065810811,0.03721488805134264
87790,7,4,22,598.7967166623754,63.20328333762461,23.288575848611476,23.288550662781624,-2.518582985189255e-05,0.38389282634652594,-0.9185254043216239,0.09453771467236496
88150,7,4,22,503.1921047140152,158.80789528598478,40.85332470834295,40.85327919183199,-4.551651096562637e-05,0.6465359172947608,-0.75638711438046,-0.09934707266458911
88199,7,4,22,182.28676024325193,479.71323975674807,,99.62852748469697,,-0.916229582398339,0.16725965200723053,-0.36407081886438736
88199,8,4,22,182.28676024325193,479.71323975674807,,99.62852748469697,,-0.916229582398339,0.16725965200723053,-0.36407081886438736
88291,7,4,22,627.1516101678463,34.84838983215366,16.841812480941854,16.84179438806746,-1.809287439513696e-05,0.2803894715231147,-0.9571084087054638,0.07297423000130479
88441,7,4,22,606.742223525359,55.25777647464099,21.611820044293438,21.611796717258244,-2.332703519414281e-05,0.3564649913886842,-0.9297006724442017,-0.09267885180052905
88906,7,4,22,558.8101118941826,103.18988810581743,30.96738801252665,30.96735415645459,-3.385607206141117e-05,0.4948541403876178,-0.8574606186326788,0.1409988199783807
88977,7,4,22,477.86335984383186,184.13664015616814,45.367245418122934,57.258541365709895,11.891295947586961,0.8037099352072227,-0.540849087504944,-0.24805766384909655
88977,8,4,22,370.2158556875491,291.7841443124509,66.94419567035548,70.79303102809426,3.8488353577387784,0.3674880285745674,-0.32898151022505645,-0.8698986807579485
88977,9,4,22,370.2158556875491,291.7841443124509,66.94419567035548,70.79303102809426,3.8488353577387784,0.3674880285745674,-0.32898151022505645,-0.8698986807579485
89082,7,4,22,580.3865983866325,81.6134016133675,26.9432564576909,37.852004443659126,10.908747985968226,0.6135186829555771,-0.7895983826450093,0.011367488237935108
89082,8,4,22,580.3865983866325,81.6134016133675,26.9432564576909,37.852004443659126,10.908747985968226,0.6135186829555771,-0.7895983826450093,0.011367488237935108
89122,7,4,22,417.8618841643453,244.13811583565467,56.70079531821871,57.24905426057263,0.5482589423539181,0.6864960140314371,-0.5409883537086961,0.48585473535873186
89122,8,4,22,417.8618841643453,244.13811583565467,56.70079531821871,57.24905426057263,0.5482589423539181,0.6864960140314371,-0.5409883537086961,0.48585473535873186
89217,7,4,22,567.368752449232,94.63124755076797,29.395250806777415,29.395218749395724,-3.2057381691430464e-05,0.41212747464480626,-0.8712547733007145,-0.26658219115990295
89448,8,4,22,540.6723384961099,121.32766150389011,34.23024308475428,46.498129245314615,12.267886160560337,0.6780616804430047,-0.688378259401203,0.2576193500080662
89547,7,4,22,560.2411790438923,101.75882095610768,30.706298042246782,30.70626448581704,-3.355642974156581e-05,0.4098126141951331,-0.8597964457863208,-0.30463698570554665
89810,7,4,22,502.5054105511755,159.4945894488245,40.97473074365733,40.974685079644544,-4.566401278793819e-05,0.5825829988095153,-0.7549993722634463,0.3009534804249893
89820,6,4,22,531.1382749009441,130.8617250990559,35.92178434962272,35.921744731409426,-3.961821329312443e-05,0.5750958796412907,-0.8098190437442733,-0.11600795493724067
