event_number,track_id,record_index,volume,pdg,Eprime_k_keV,Et_662_minus_k_keV,stored_et_keV,px,py,pz,theta_direction_deg,theta_energy_deg,delta_theta_deg,q_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
13194,1,7,4,22,330.351505233937,331.648494766063,,0.775331360195249,0.14234955081907902,0.6153030857060541,98.18382752138251,76.99323399013628,21.190593531246236,780.7930143313922,-173.3448971809672,-46.505829075910476,46.505829075910476
13516,1,10,4,22,212.59619103043505,449.4038089695649,,0.7735697758393582,0.40573086782074397,-0.48679797124194235,113.93693518844522,129.17673092784523,-15.239795739400009,773.0751533566663,-89.48321477530817,-24.007000835790333,24.007000835790333
13973,1,7,4,22,556.7714399158207,105.22856008417932,,0.4922456014920295,-0.8541123050745998,0.16788817150682142,31.338195988793704,31.338230271117805,-3.4282324101297945e-05,344.4073298656114,-16.075181186546537,-4.31272936661852,4.31272936661852
13986,1,7,4,22,510.84868109479794,151.15131890520206,,0.789025568045183,-0.611089611124637,0.0633098740048974,52.3316692906415,39.50157369727057,12.830095593370928,534.6882950050848,-122.88928532938833,-32.9693471900875,32.9693471900875
14004,1,6,4,22,478.6502015187988,183.34979848120122,,0.7296983923901113,-0.6616187457435467,0.17262934693737156,48.57655530474262,45.22553917505089,3.351016129691729,498.0566945018447,-60.913724843117706,-16.342236327693367,16.342236327693367
14046,1,7,4,22,262.18535136733806,399.81464863266194,,0.08978327447021131,-0.08383227771177697,0.9924268803489062,85.19112036209285,100.20086146149903,-15.009741099406185,691.2916710354502,-50.104468520966954,-13.442275410869552,13.442275410869552
14079,1,7,4,22,608.8949632237577,53.10503677624229,,0.35592190003697083,-0.9326782624153417,-0.05857354259366155,21.1437680340484,21.14379084412852,-2.2810080121615783e-05,238.9422037802145,-5.90106962564863,-1.5831682376491343,1.5831682376491343
14086,1,7,4,22,199.49967927841456,462.50032072158547,,0.09412496931388475,0.8906336929273941,0.44487314503594455,152.95298475868,142.13921197206696,10.813772786613043,844.5673130189626,-142.450823476996,-38.217413699970486,38.217413699970486
14111,1,8,4,22,533.5014499104337,128.49855008956627,,0.7186132333276807,-0.6937935950130542,0.047386373623633,46.06883988290829,35.50347995446781,10.565359928440486,482.4962012099313,-105.15840926416507,-28.21241978659677,28.21241978659677
14320,1,7,4,22,610.0331220547941,51.96687794520585,,0.3287125209106796,-0.9342440291019203,-0.13833355588560703,20.893646174116963,20.893668708252275,-2.2534135311502723e-05,236.24265570717426,-5.715401199445808,-1.5333561910633764,1.5333561910633764
14459,1,7,4,22,533.1300186295617,128.86998137043827,,0.5814263217166243,-0.813413330285484,-0.017383513136147225,35.56922365062715,35.56926285376718,-3.920314002670011e-05,385.1133756732497,-21.561431270499465,-5.7846077594716565,5.7846077594716565
14501,1,6,4,22,518.0084899080709,143.99151009192906,,0.5893463241419404,-0.7854334624986539,0.1891168586027134,38.23921396789316,38.23925633590786,-4.2368014703697554e-05,409.74695165554766,-25.30005530644135,-6.7876243652220465,6.7876243652220465
14552,1,7,4,22,471.17750901780727,190.82249098219273,,0.7255754145564058,-0.6873870294544357,0.03223956465442112,46.57637613589394,46.57642874066216,-5.2604768221442555e-05,481.0752465627592,-37.84523037901552,-10.153306177265403,10.153306177265403
14669,1,7,4,22,320.8997385249793,341.1002614750207,,-0.32087671722239497,-0.8869187315604041,-0.33228496197069,27.51142618141734,79.659033900428,-52.14760771901066,405.45575428442584,227.1642424587415,60.94475005466078,60.94475005466078
14685,1,7,4,22,628.304629111947,33.69537088805305,,0.27334014847649607,-0.9586036580320428,-0.079775873786712,16.54353438697647,16.543552154898194,-1.7767921722366964e-05,188.6053382356,-3.009736028671325,-0.8074669147420775,0.8074669147420775
14731,1,7,4,22,593.507610503398,68.49238949660196,,0.41138764726016813,-0.910920450958802,0.031370937294832354,24.367137462819134,24.367163850221345,-2.6387402211724975e-05,273.2952252987094,-8.582400406772303,-2.302528963178507,2.302528963178507
14832,1,8,4,22,90.4433363992786,571.5566636007214,,-0.9532732434008118,0.09695678996498025,0.28612847515719825,95.56395562991355,,,676.7822985532592,93.15893074808398,24.993140154232723,24.993140154232723
14905,1,6,4,22,515.5072871048734,146.4927128951266,,0.5939566127455279,-0.7806471924992994,-0.19443637267450958,38.68013001221085,38.680172907698804,-4.289548795100018e-05,413.7334264427752,-25.934326556314748,-6.957789803109623,6.957789803109623
15090,1,7,4,22,445.06996229271596,216.93003770728404,,0.529551298648305,-0.8460042033675454,0.06206697982291766,32.22031188614184,51.40809127847456,-19.187779392332715,371.2198127280798,113.00359827026475,30.317166017488088,30.317166017488088
15431,1,7,4,22,421.2811359915942,240.71886400840577,,0.06296486766421677,-0.9183999299883956,0.3906110521187769,23.306727680620583,56.01771174183916,-32.710984061218575,321.65221967681174,221.59730272778165,59.45122384296252,59.45122384296252
15477,1,8,4,22,284.67209405986523,377.32790594013477,,0.3062776858931985,-0.9159460303265533,-0.2593006915782059,23.65956487350947,91.32619600010494,-67.66663112659548,417.2011285937643,253.56156020483664,68.02675343132083,68.02675343132083
15486,1,7,4,22,595.0641116453652,66.93588835463481,,0.4048852899623891,-0.9131725078967189,0.04673192478048529,24.0524823401001,24.05250837647392,-2.6036373821369807e-05,269.9791568399758,-8.297431701816617,-2.2260761451251594,2.2260761451251594
15512,1,7,4,22,582.1219327909577,79.87806720904234,,0.3496844827279778,-0.8940805859735146,0.279894030526775,26.60942290412466,26.609451805432553,-2.8901307892681416e-05,296.6744279079458,-10.753086357758809,-2.88489136008639,2.88489136008639
15556,1,7,4,22,234.17915029057968,427.8208497094203,,-0.7967259851826144,-0.10851086247547337,0.5945192152147998,83.77051956841989,114.21656689386481,-30.446047325444923,677.8198395073347,-16.38106848780213,-4.394794329475967,4.394794329475967
15790,1,7,4,22,249.70748653696796,412.29251346303204,,0.5565171093186707,0.5956292397287518,-0.5792361485747758,126.55750218156425,105.93168746534006,20.625814716224184,835.176883797698,-165.32873683900203,-44.35521380674952,44.35521380674952
15997,1,6,4,22,512.3943963225532,149.60560367744677,,0.5898344568089544,-0.7746251380641547,-0.22814734063752523,39.22894134834977,39.22898490238285,-4.35540330769868e-05,418.66267742638337,-26.72976565413197,-7.171194150886674,7.171194150886674
16063,1,7,4,22,443.0268691929296,218.9731308070704,,0.171746838533275,-0.8851998305070865,-0.43234741068271754,27.723877454812776,51.79518675524726,-24.071309300434482,339.539819495226,159.77986149500916,42.866533998414205,42.866533998414205
16065,1,7,4,22,552.6876486730813,109.3123513269187,,0.5085773289926144,-0.8473307889548288,0.15290400427694978,32.077472686748116,32.07750782113187,-3.5134383750801135e-05,351.662018005648,-16.98925564873184,-4.557961798564096,4.557961798564096
16105,1,6,4,22,504.51805741584553,157.48194258415447,,0.649895396384319,-0.7590560461618157,-0.03833917766020231,40.618948473397126,40.618993705537065,-4.523213993934405e-05,430.9834848929247,-28.771658078273504,-7.719003181396451,7.719003181396451
16177,1,7,4,22,623.7882110297104,38.211788970289604,,0.2861715363254959,-0.9527151307835661,0.10217500366115946,17.689886817154722,17.689905835406,-1.9018251279590004e-05,201.27718659164003,-3.626982121854027,-0.9730647591214275,0.9730647591214275
16373,1,7,4,22,591.9966961008546,70.00330389914541,,0.35128982012676646,-0.9087230249547108,0.22542831719299194,24.670524743031994,24.67055146928647,-2.6726254475306632e-05,276.4845140953112,-8.861816303940415,-2.377492046408044,2.377492046408044
16546,1,7,4,22,435.6634015207282,226.3365984792718,,0.8004759059827272,-0.598980315391898,-0.021468714776492055,53.20309703136762,53.203158236842235,-6.120547461563319e-05,531.5484606724003,-48.18729258718971,-12.927925939182403,12.927925939182403
16552,1,7,4,22,495.7318459509385,166.26815404906148,,0.6699956510016333,-0.7411046557796395,0.043240222254745365,42.1743995043673,42.174446632327346,-4.712796004469055e-05,444.48935873027085,-31.097186066812263,-8.342907368396101,8.342907368396101
16768,1,7,4,22,631.1761923777054,30.823807622294566,,0.26595074554707265,-0.9623037923888695,-0.0569351569503037,15.78193532998586,15.781952269253829,-1.6939267968751892e-05,180.14430690538222,-2.6368857743988783,-0.7074367986089098,0.7074367986089098
16849,1,7,4,22,305.933970309573,356.066029690427,,0.9079791147591195,0.14170060893013242,0.3943283715256554,98.14626512147913,84.1682111763235,13.978053945155636,767.6173250764268,-146.7768301030966,-39.37801622133954,39.37801622133954
16875,1,7,4,22,575.602860921039,86.397139078961,,0.44126384811508046,-0.8841386986617286,0.1535740143234404,27.85428507882408,27.854315385737312,-3.030691323147039e-05,309.45460641904225,-12.060375157509524,-3.2356172854684857,3.2356172854684857
16998,1,7,4,22,610.3314817781649,51.66851822183514,,0.35550701620121433,-0.9346535169154928,0.006129008827698029,20.827759876618455,20.82778233810237,-2.246148391549241e-05,235.53078091957704,-5.667036655352904,-1.5203807112107979,1.5203807112107979
17041,1,6,4,22,567.7885289329774,94.21147106702256,,0.47277402419576303,-0.871920638091839,0.12743281726174147,29.317397062748796,29.317429031435985,-3.196868718902124e-05,324.28339354660557,-13.684937428548942,-3.6714629118976174,3.6714629118976174
17121,1,7,4,22,197.9302597239669,464.0697402760331,,-0.5482365209452575,0.4680714440333307,0.6930698668838468,117.90918244871408,144.07777240061293,-26.168589951898852,774.650264962866,-81.20035849401232,-21.78483505679923,21.78483505679923
17185,1,7,4,22,609.2215988890355,52.77840111096452,,0.35425709510357545,-0.933128214122165,-0.061430013657456595,21.07218117694777,21.07220390802746,-2.2731079692306366e-05,238.17004535062998,-5.847596331467119,-1.5688221569754408,1.5688221569754408
17208,1,7,4,22,579.9168941446393,82.08310585536071,,0.4394564743383119,-0.8907428155977399,-0.11599673970914538,27.033262342358604,27.033291721406073,-2.9379047468580666e-05,301.0421756330337,-11.19022162181108,-3.002168177596886,3.002168177596886
17221,1,7,4,22,590.2822107860735,71.7177892139265,,0.39218500747350654,-0.9062159070110026,0.1579988917468456,25.012453581836215,25.01248069046081,-2.7108624593097375e-05,280.06939411793206,-9.182161730222752,-2.4634359067824456,2.4634359067824456
17405,1,7,4,22,560.8334755531697,101.1665244468303,,0.5056709425278947,-0.8607597205691837,0.058220282793981976,30.598008420582822,30.598041852881437,-3.343229861485497e-05,337.085498220093,-15.180785260221091,-4.072776389909559,4.072776389909559
17424,1,7,4,22,537.1923031259059,124.80769687409406,,0.5327336936692564,-0.820661483930017,-0.2066628665805576,34.848934249296185,34.84897260687017,-3.835757398462647e-05,378.32546216658574,-20.586361051450687,-5.523011083240959,5.523011083240959
17464,1,7,4,22,540.9488810244551,121.05111897554491,,0.5088427991299511,-0.827267298286715,-0.23813404409910732,34.18096169619534,34.18099927259695,-3.7576401609840104e-05,371.9776244706111,-19.69622438264396,-5.284200801271659,5.284200801271659
17492,1,7,4,22,591.4070923461072,70.59290765389278,,0.4056951709380593,-0.9078624783351399,-0.1058165805000166,24.788386758430683,24.788413616430464,-2.6857999781526587e-05,277.72136457386705,-8.971590511479972,-2.4069428154574988,2.4069428154574988
17571,1,7,4,22,547.9802142074705,114.01978579252955,,0.5371867594847386,-0.8393882451362684,-0.08281158953516933,32.92442390943664,32.924460023878346,-3.6114441705592526e-05,359.9006586115209,-18.060904694083778,-4.845469121496541,4.845469121496541
17646,1,7,4,22,189.75155979055046,472.24844020944954,,-0.5728455243453828,0.5689504054114695,0.5900368136138525,124.67706671794814,157.0862016545907,-32.40913493664256,785.6129268407019,-85.63362460584811,-22.97421368517514,22.97421368517514
17667,1,7,4,22,572.4868713822161,89.51312861778388,,0.45614583392150004,-0.8793066923906356,-0.13693326445060539,28.441157087074913,28.441188059249917,-3.097217500425131e-05,315.4279989216216,-12.700846284597501,-3.4074460571762204,3.4074460571762204
17686,1,7,4,22,620.5285815587409,41.47141844125906,,0.31572977486514364,-0.9484119533204033,-0.02880062607970428,18.484049352027824,18.48406923874423,-1.9886716405181915e-05,210.00851836724271,-4.094567575659865,-1.0985109046192942,1.0985109046192942
18038,1,7,4,22,604.1716561870495,57.82834381295049,,0.33035469641427684,-0.9261173623505273,0.18213293417153587,22.162548656132387,22.162572592528115,-2.393639572773054e-05,249.88909271753909,-6.690950865429159,-1.7950814956964836,1.7950814956964836
18085,1,7,4,22,476.28088838052173,185.71911161947827,,0.701734193132616,-0.6990076714002496,0.1376858653316213,45.652556541533755,45.652607982487204,-5.1440953448889104e-05,473.5991085593085,-36.413902528223986,-9.769302439843532,9.769302439843532
18254,1,7,4,22,491.6478602038523,170.3521397961477,,0.6933478668050647,-0.7171698819050414,-0.07025735609297701,44.1786877420297,42.90011492974927,1.27857281228043,461.6554866360784,-42.26734285549112,-11.339692453007507,11.339692453007507
18260,1,7,4,22,598.4090179362278,63.59098206377223,,0.3519234708717134,-0.9179725167751073,-0.18296537676615685,23.368545308074253,23.368570582857412,-2.5274783158835135e-05,262.74256990573355,-7.695126018111285,-2.064486587928058,2.064486587928058
18332,1,7,4,22,184.99482198352482,477.00517801647516,,0.8987636484541474,-0.22975890501874532,-0.37340962732899274,76.7171221016148,172.02807795272616,-95.31095585111136,645.1290670262256,55.26628891440928,14.82711419667683,14.82711419667683
18359,1,8,4,22,503.69166430210475,158.30833569789525,,0.8070474274360161,-0.5902469417517449,0.01682253315112235,53.82546610549099,40.76502507246237,13.060441033028617,546.1875408398174,-124.98427781368868,-33.531402168195534,33.531402168195534
18366,1,6,4,22,536.7604959820007,125.23950401799925,,0.5628167742149819,-0.8198962407463277,-0.10491631461446789,34.92559159755668,34.925630044960826,-3.844740414393755e-05,379.0507003699518,-20.68939633833627,-5.550653901221842,5.550653901221842
18521,1,7,4,22,522.3687734742147,139.63122652578534,,0.5268790351519994,-0.7936676475447085,-0.3041219287689504,37.47040787780057,37.47044932943209,-4.1451631524580534e-05,402.7402246291945,-24.204901612412822,-6.493811098523043,6.493811098523043
18640,1,7,4,22,629.2950969213924,32.70490307860757,,0.24150007137145293,-0.9598837339629599,-0.1424813419395981,16.283979059169877,16.283996544507694,-1.7485337817646496e-05,185.72547034542515,-2.8793557143865405,-0.7724878371366859,0.7724878371366859
18700,1,7,4,22,445.82429403428966,216.17570596571034,,-0.11070353756649959,-0.9910946659290719,-0.07400060768131467,7.652186753327647,51.265544832103544,-43.613358078775896,228.0098672213221,370.4731597924296,99.39237743198429,99.39237743198429
18878,1,7,4,22,561.5921492953,100.40785070469997,,0.39985389867889504,-0.8619906129140381,0.3115911471132787,30.459171091630175,30.459204364825705,-3.327319553037e-05,335.705735748179,-15.0154086160524,-4.028408323286705,4.028408323286705
18883,1,7,4,22,458.21404107384427,203.78595892615573,,0.74717173894121,-0.6567047072107526,0.10233924005389083,48.9509633782598,48.95101901226723,-5.563400743113789e-05,499.79748181097654,-41.54510007892382,-11.14592557746294,11.14592557746294
18884,1,7,4,22,445.4827541183129,216.51724588168707,,0.7358632639341298,-0.6248339052555125,-0.26093648199390296,51.33000242068941,51.33006114748217,-5.872679275853443e-05,517.8415501364091,-45.264082946073046,-12.143672752998901,12.143672752998901
19286,1,7,4,22,593.9185764711107,68.08142352888933,,0.389153958461046,-0.9115162127292735,-0.13303153966552533,24.284270951438224,24.284297246354612,-2.6294916388280853e-05,272.4227352089795,-8.506874084245075,-2.2822663866429167,2.2822663866429167
19305,1,7,4,22,485.236496257291,176.76350374270902,,0.6483425932513526,-0.7188091869071107,0.25092874405705196,44.04374797764632,44.04379741050128,-4.9432854957842665e-05,460.32298632157085,-33.93807374321895,-9.105074809442275,9.105074809442275
19431,1,7,4,22,511.40106422479835,150.59893577520165,,0.565274780152666,-0.7726880541089162,0.2888210414092641,39.40410875946619,39.40415252416314,-4.376469694733487e-05,420.22829927695176,-26.98498791010284,-7.239666444017739,7.239666444017739
19660,1,7,4,22,614.6947043464704,47.30529565352958,,0.3154913408742134,-0.9405964671969502,0.12547310361191968,19.848032265544873,19.848053648486538,-2.1382941664427335e-05,224.9082035614318,-4.974669300384157,-1.3346289620012333,1.3346289620012333
