tree_entry,vector_index,vlm,pdg,pro,stp,E0_keV,k,Eprime_keV,Et_keV,px,py,pz,p_magnitude,cos_theta,theta_rad,theta_deg,Eprime_free_keV,Et_free_keV,Eprime_difference_keV,qc_keV_c,Q_keV_c,Abs_Q_keV_c,Q_au,Abs_Q_au,de,x,y,z
22941,5,2,22,2013,5,662.0,323.5765230103552,323.5765230103552,338.4234769896448,0.632618163577275,-0.7493081144776799,0.19578459768332257,1.0,0.7493081144776799,0.72377966098155,41.46951987165236,499.70871973517774,162.29128026482226,-176.13219672482256,471.0952061411696,131.5417647317184,131.5417647317184,35.29067729389501,35.29067729389501,0.0,8.649994800572946,-8.097527319449016,12.48944096452485
22999,4,2,22,2013,4,662.0,325.1013595426226,325.1013595426226,336.8986404573774,0.9125405378004757,-0.200087548617511,0.35669978940147085,1.0,0.200087548617511,1.3693490512559774,78.45792131721095,325.1013724935258,336.8986275064742,-1.2950903169439698e-05,676.6168561678261,-83.87366199607769,83.87366199607769,-22.502042184075055,22.502042184075055,0.0,0.0,-5.41212906179693,0.0
23074,4,2,22,2013,4,662.0,365.1920006549074,365.1920006549074,296.8079993450926,0.26123323044885605,-0.3726407151508887,0.8904471330298556,1.0,0.3726407151508887,1.1889432535702438,68.12143051012741,365.1920134716855,296.8079865283145,-1.2816778109936422e-05,625.6453602197354,-70.40327502761014,70.40327502761014,-18.888139934111933,18.888139934111933,0.0,0.0,-4.358729474542179,0.0
23097,2,2,22,2013,2,662.0,519.0084495142074,519.0084495142074,142.99155048579257,-0.4625707632541101,-0.7873340642478152,0.40759460283169513,1.0,0.7873340642478152,0.6643234696443799,38.06293104211023,519.0084582896051,142.99154171039493,-8.775397645877092e-06,408.1465868842109,-25.04807430474399,25.04807430474399,-6.720021651869139,6.720021651869139,0.0,0.0,8.620158096927174,0.0
23139,2,2,22,2013,2,662.0,230.30932479632267,230.30932479632267,431.6906752036773,-0.02540595933325049,0.4468487383921844,-0.894248702670387,0.9999999999999999,-0.4468487383921845,2.034036054728606,116.54168131339006,230.30933655250212,431.69066344749785,-1.175617944682017e-05,792.1766015417857,-117.62326996269078,117.62326996269078,-31.556554459886243,31.556554459886243,0.0,0.0,9.93954253308694,0.0
23159,4,2,22,2013,4,662.0,652.186935789538,652.186935789538,9.813064210462016,-0.1478351223967247,-0.9883856601500073,0.03519322940253741,0.9999999999999999,0.9883856601500074,0.15255747697260366,8.740899563694434,652.186936546299,9.813063453701034,-7.56760982767446e-07,100.6241842690451,-0.47849055797527845,0.47849055797527845,-0.12837182095071564,0.12837182095071564,0.0,0.0,-3.615313822947786,0.0
23166,2,2,22,2013,2,662.0,437.24676014040807,437.24676014040807,224.75323985959193,-0.7961575520809392,-0.6032276999742249,0.04742883351183169,0.9999999999999999,0.603227699974225,0.9232544591465529,52.89858392573097,437.2467717606339,224.75322823936608,-1.1620225848218979e-05,529.3499220759585,-47.71324103442075,47.71324103442075,-12.800745036572806,12.800745036572806,0.0,0.0,5.796905767331122,0.0
23166,3,2,22,2013,3,662.0,298.9905804360481,298.9905804360481,363.0094195639519,-0.9000619088840491,0.41578133162627307,-0.1304394282687744,1.0,-0.41578133162627307,1.9995980728564513,114.56853029716756,233.57997202194105,428.42002797805895,65.41060841410706,832.004827035504,-193.05006251008996,193.05006251008996,-51.792428598664465,51.792428598664465,0.0,-11.396860077001058,-2.8381962589051337,0.6789356927368214
23174,2,2,22,2013,2,662.0,609.9538304598962,609.9538304598962,52.04616954010385,-0.34118735133069594,-0.9341351369078842,-0.10479855574402097,1.0,0.9341351369078842,0.36496812931751743,20.911133466678596,609.9538342136668,52.04616578633318,-3.7537706703005824e-06,236.43154521580595,-5.728507161832202,5.728507161832202,-1.5368723236783484,1.5368723236783484,0.0,0.0,7.70914716068806,0.0
23194,4,2,22,2013,4,662.0,481.83841669189803,481.83841669189803,180.16158330810197,-0.7025844410984522,-0.7113824397939836,0.017610436653727038,1.0,0.7113824397939836,0.7793330390112677,44.65249397044998,481.8384269565828,180.1615730434172,-1.0264684760841192e-05,465.3847241677693,-34.87241845464446,34.87241845464446,-9.355745444425967,9.355745444425967,0.0,0.0,-4.1110313738503015,0.0
23208,4,2,22,2013,4,662.0,417.10378170647544,417.10378170647544,244.89621829352456,0.563147546210493,-0.5467895286061214,-0.619585387661617,1.0,0.5467895286061214,0.9922713627179778,56.85296121543499,417.1037937848422,244.8962062151578,-1.2078366751211433e-05,557.0076830320169,-53.836006189635256,53.836006189635256,-14.443390850848385,14.443390850848385,0.0,0.0,-7.293837218434365,0.0
23227,4,2,22,2013,4,662.0,582.3098229246916,582.3098229246916,79.69017707530838,-0.44681813841002893,-0.8943638268113724,0.02160778746456262,1.0,0.8943638268113724,0.463789275564787,26.573168073292216,582.3098284117667,79.69017158823328,-5.487075100063521e-06,296.30003639667893,-10.716363764765191,10.716363764765191,-2.875039240636906,2.875039240636906,0.0,0.0,-7.207056229013023,0.0
23240,4,2,22,2013,4,662.0,578.332396298451,578.332396298451,83.66760370154896,0.3722497719167595,-0.8883286428372975,-0.26889092514022406,1.0,0.8883286428372975,0.477103719160289,27.33602949787947,578.3324020200424,83.66759797995758,-5.721591378460289e-06,304.1518970790195,-11.507837503200768,11.507837503200768,-3.087379742124701,3.087379742124701,0.0,0.0,-5.963818762663287,0.0
23249,4,2,22,2013,4,662.0,475.65722300986886,475.65722300986886,186.34277699013114,-0.5917823855500712,-0.6976009297275896,-0.4039140391170744,1.0,0.6976009297275896,0.7987526939797188,45.76515823974249,475.65723349052956,186.34276650947044,-1.0480660705525224e-05,474.51611394456773,-36.58844727139025,36.58844727139025,-9.81613016955348,9.81613016955348,0.0,0.0,-4.934193163842925,0.0
23282,5,2,22,2013,5,662.0,285.2195316651252,285.2195316651252,376.7804683348748,-0.5140427010450671,0.16902627711365192,-0.840946026298591,0.9999999999999999,-0.16902627711365195,1.7406379742735625,99.7312095860763,263.275580671753,398.724419328247,21.943950993372198,763.8217631190568,-129.84366771972188,129.84366771972188,-34.83510340231526,34.83510340231526,0.0,-4.319423650115383,-5.958210637092224,-0.07943146474650022
23293,4,2,22,2013,4,662.0,403.627327097052,403.627327097052,258.372672902948,0.4985745880336189,-0.5058850428407875,0.7039202395137405,1.0,0.5058850428407875,1.0403886532060298,59.609878882005354,403.6273394283601,258.3726605716399,-1.2331308084867487e-05,575.1632347059394,-58.032583973600126,58.032583973600126,-15.569269560280981,15.569269560280981,0.0,0.0,-2.5819831799902135,0.0
23294,4,2,22,2013,4,662.0,298.85771690115695,298.85771690115695,363.14228309884305,0.3114551478508141,-0.06206157189219896,0.9482320666226685,0.9999999999999999,0.06206157189219897,1.508694845900079,86.44184724321464,298.8577297340126,363.1422702659874,-1.2832855645683594e-05,709.2270013550532,-92.96902717388195,92.96902717388195,-24.942191881128824,24.942191881128824,0.0,0.0,-8.477216947058498,0.0
23313,4,2,22,2013,4,662.0,488.59106159227537,488.59106159227537,173.40893840772463,0.6352103397675252,-0.7260395024789995,-0.2633903283958468,1.0,0.7260395024789995,0.7582514691587442,43.44460899239015,488.59107161069,173.40892838931,-1.0018414627666061e-05,455.2957466756118,-33.02320114622509,33.02320114622509,-8.85962824993027,8.85962824993027,0.0,0.0,-6.891408085798728,0.0
23328,4,2,22,2013,4,662.0,532.3156543993747,532.3156543993747,129.6843456006253,-0.3378682019139325,-0.8119469848606398,-0.47601173505614564,1.0,0.8119469848606398,0.6233164935483633,35.71340438121462,532.3156625621679,129.68433743783214,-8.162793164956383e-06,386.46493758920496,-21.7587903627516,21.7587903627516,-5.8375562359490045,5.8375562359490045,0.0,0.0,-5.853591291549803,0.0
23333,2,2,22,2013,2,662.0,442.6446834440002,442.6446834440002,219.35531655599982,0.0976253908329099,-0.6174793395610549,-0.7805053159844365,1.0,0.6174793395610549,0.9052622234767358,51.86770475784571,442.6446949251511,219.3553050748489,-1.1481150920644723e-05,521.8212435566653,-46.10461719132034,46.10461719132034,-12.369175450670534,12.369175450670534,0.0,0.0,3.585057583959701,0.0
23339,4,2,22,2013,4,662.0,584.0142124481636,584.0142124481636,77.98578755183644,-0.44129955647490615,-0.8969248369477419,0.027938115922832133,0.9999999999999999,0.896924836947742,0.4580311285798833,26.243250553241253,584.0142178335998,77.98578216640021,-5.385436224969453e-06,292.88750046569106,-10.38244515649724,10.38244515649724,-2.785453899655318,2.785453899655318,0.0,0.0,-5.633068155032868,0.0
23364,2,2,22,2013,2,662.0,286.2663268875985,286.2663268875985,375.7336731124015,-0.9130923966091072,0.013145539803407713,-0.4075407587443418,1.0,-0.013145539803407713,1.5839422452307241,90.75320564419614,286.26633960599605,375.73366039400395,-1.2718397556454875e-05,724.6894424041267,-97.40431886484967,97.40431886484967,-26.132113941924263,26.132113941924263,0.0,0.0,7.588754652645372,0.0
23369,2,2,22,2013,2,662.0,309.83465067164116,309.83465067164116,352.16534932835884,-0.09294565537809428,-0.12263840391636083,0.988089533914404,1.0,0.12263840391636083,1.4478484061946824,82.95560304969817,309.8346635736882,352.1653364263118,-1.2902047046736698e-05,695.6526809843301,-89.1396011863646,89.1396011863646,-23.91481447729091,23.91481447729091,0.0,0.0,4.94505912453167,0.0
23370,2,2,22,2013,2,662.0,500.6785997117551,500.6785997117551,161.3214002882449,0.6518930878781448,-0.7512890316307257,0.10295723834711101,1.0,0.7512890316307257,0.7207832559238232,41.29783850813296,500.6786092624069,161.3213907375931,-9.550651782319619e-06,436.91499585719635,-29.78220195233842,29.78220195233842,-7.9901169057993595,7.9901169057993595,0.0,0.0,6.53586656033454,0.0
23392,2,2,22,2013,2,662.0,552.8939595777537,552.8939595777537,109.10604042224634,-0.20978228576419533,-0.8476757901128045,-0.4872752276036429,0.9999999999999999,0.8476757901128046,0.5592075374287135,32.0402317665693,552.8939667107605,109.10603328923946,-7.133006874937564e-06,351.2979697023431,-16.943051703691793,16.943051703691793,-4.545565974945348,4.545565974945348,0.0,0.0,7.761167258781565,0.0
23421,5,2,22,2013,5,662.0,474.5603049667576,474.5603049667576,187.4396950332424,0.310187822881944,-0.9071017278085514,0.2845170819871812,0.9999999999999999,0.9071017278085515,0.4344498884225353,24.8921450165408,590.8868460618417,71.11315393815835,-116.32654109508405,305.7830625590643,160.34193086425861,160.34193086425861,43.01732875753441,43.01732875753441,0.0,2.0200628071463016,-2.914117718347096,-0.8388853130245627
23481,2,2,22,2013,2,662.0,576.214296389018,576.214296389018,85.78570361098195,-0.22254761680593912,-0.8850807262638825,0.4087843762305445,1.0,0.8850807262638825,0.48412890267021486,27.738542863303124,576.2143022339701,85.7856977660299,-5.844952056577313e-06,308.2725888262218,-11.936157069941974,11.936157069941974,-3.202291440621019,3.202291440621019,0.0,0.0,8.196845740609787,0.0
23497,2,2,22,2013,2,662.0,621.2880829980534,621.2880829980534,40.71191700194663,-0.2793634550679986,-0.9494186387008405,-0.1433886622432653,1.0,0.9494186387008405,0.3194170329881656,18.301247894812878,621.2880859889167,40.71191401108331,-2.990863322338555e-06,208.00228510760135,-3.9842276928897817,3.9842276928897817,-1.0689083734123652,1.0689083734123652,0.0,0.0,6.806956709606017,0.0
23507,4,2,22,2013,4,662.0,243.10435148607655,243.10435148607655,418.89564851392345,0.8639949566355933,0.3300718456465668,-0.38021742677016795,0.9999999999999999,-0.33007184564656683,1.9071760121752663,109.27313628623367,243.10436352757677,418.89563647242323,-1.2041500212944811e-05,776.9066893344506,-112.93089198560688,112.93089198560688,-30.297660014703858,30.297660014703858,0.0,0.0,-9.848530407732067,0.0
23514,4,2,22,2013,4,662.0,190.04691146934258,190.04691146934258,471.9530885306574,-0.3131636297341712,0.9169023982631945,-0.247423792451173,1.0,-0.9169023982631945,2.7310450320676054,156.47735399764437,190.04692207509947,471.9530779249005,-1.0605756898485197e-05,839.6872902421624,-132.6325184421586,132.6325184421586,-35.583310111166185,35.583310111166185,0.0,0.0,-5.369076787713016,0.0
23521,2,2,22,2013,2,662.0,286.76396510343045,286.76396510343045,375.23603489656955,0.9930577593654737,0.010047843369705989,0.11719781315213393,0.9999999999999999,-0.01004784336970599,1.5808443392425826,90.57570870574733,286.7639778270633,375.2360221729367,-1.2723632835331955e-05,724.0804454856087,-97.22818282406944,97.22818282406944,-26.08485929099513,26.08485929099513,0.0,0.0,2.9503623028259485,0.0
23536,2,2,22,2013,2,662.0,482.07113168441106,482.07113168441106,179.92886831558894,-0.5810279186655143,-0.7118943947941156,0.39447804551323284,0.9999999999999999,0.7118943947941158,0.778604325008074,44.61074173359489,482.0711419407881,179.9288580592119,-1.0256377038331266e-05,465.03904011053476,-34.808242391137824,34.808242391137824,-9.338527971695353,9.338527971695353,0.0,0.0,4.229545932075631,0.0
23536,3,2,22,2013,3,662.0,223.4934460619613,223.4934460619613,438.5065539380387,-0.6608332484449173,0.670320287671872,-0.3375946233061735,1.0,-0.670320287671872,2.3054366428740214,132.09178957149064,209.2352557647387,452.76474423526133,14.258190297222598,828.5799064617491,-143.85569953611585,143.85569953611585,-38.594320819480664,38.594320819480664,0.0,-6.4379064445700145,-3.658387444042752,4.3708962510509375
23734,4,2,22,2013,4,662.0,233.58876038722454,233.58876038722454,428.4112396127755,-0.055883467767108,0.41569891308962514,0.9077838132983133,1.0,-0.41569891308962514,1.9995074515961604,114.56333808141873,233.58877222022315,428.4112277797768,-1.1832998609406786e-05,788.2712370588623,-116.41687995521175,116.41687995521175,-31.232898163109677,31.232898163109677,0.0,0.0,-2.9727188027418303,0.0
23783,2,2,22,2013,2,662.0,479.1065520251302,479.1065520251302,182.8934479748698,-0.2608111870821051,-0.705335361081354,0.6591506300543597,1.0,0.705335361081354,0.7879002022478443,45.14335626630545,479.10656238638285,182.89343761361715,-1.0361252634538687e-05,469.4323363752615,-35.62813646258999,35.62813646258999,-9.558493221133878,9.558493221133878,0.0,0.0,8.542640907452759,0.0
23805,4,2,22,2013,4,662.0,437.38785938633123,437.38785938633123,224.61214061366877,0.5453898230856598,-0.6036047086481342,0.5815593663353673,1.0,0.6036047086481342,0.9227816773609996,52.8714955247881,437.38787100300937,224.61212899699063,-1.1616678136761038e-05,529.153788386474,-47.6710144095538,47.6710144095538,-12.789416268143789,12.789416268143789,0.0,0.0,-9.938210801964658,0.0
23842,4,2,22,2013,4,662.0,481.96636734443865,481.96636734443865,180.03363265556135,-0.10499406702818245,-0.711663982527238,-0.6946298452142355,1.0,0.711663982527238,0.7789323591634603,44.62953670623467,481.96637760455735,180.03362239544265,-1.026011869953436e-05,465.1946785893214,-34.83712946024548,34.83712946024548,-9.346277937920329,9.346277937920329,0.0,0.0,-4.902755199809036,0.0
23859,5,2,22,2013,5,662.0,168.63768058791968,168.63768058791968,493.3623194120803,-0.18634777381959014,-0.39808377992565086,-0.8982225845260121,1.0,0.39808377992565086,1.1613692967284308,66.54155915861566,371.95535791994865,290.04464208005135,-203.31767733202898,614.6543729462986,102.83442350723536,102.83442350723536,27.58892935714506,27.58892935714506,0.0,-0.7931528437979483,-4.740906251700941,11.144789129174066
23902,4,2,22,2013,4,662.0,198.97634114384218,198.97634114384218,463.0236588561578,-0.1510223238003129,0.796237364630543,-0.5858313041142144,0.9999999999999999,-0.7962373646305431,2.491846446007789,142.7722845509201,198.9763520378239,463.02364796217614,-1.0893981709614309e-05,829.2165450712862,-129.27315120094468,129.27315120094468,-34.68204240000877,34.68204240000877,0.0,0.0,-8.508307054753114,0.0
23935,2,2,22,2013,2,662.0,588.7348960842583,588.7348960842583,73.26510391574175,-0.2900355089863824,-0.9039407092478691,-0.3142778988275654,1.0,0.9039407092478691,0.4419000851127492,25.31900984343239,588.7349011845961,73.26509881540392,-5.100337830299395e-06,283.27469342626773,-9.474495454662419,9.474495454662419,-2.5418646488049026,2.5418646488049026,0.0,0.0,7.514444533044992,0.0
23966,4,2,22,2013,4,662.0,189.08677789754375,189.08677789754375,472.91322210245625,-0.3305989563264162,0.9305554473505091,-0.15738770435513133,1.0,-0.9305554473505091,2.7667232486234505,158.52156522684805,189.08678847118662,472.91321152881335,-1.057364286793927e-05,840.8110356537985,-132.99473265854908,132.99473265854908,-35.68048673828509,35.68048673828509,0.0,0.0,-2.5420164166913817,0.0
23998,2,2,22,2013,2,662.0,349.1456020327523,349.1456020327523,312.8543979672477,-0.6946266352181144,-0.30833201690205025,-0.6499424628370378,0.9999999999999999,0.3083320169020503,1.2573572051825548,72.04126119732507,349.14561494883606,312.85438505116394,-1.291608373321651e-05,646.2309084432502,-75.72978019179064,75.72978019179064,-20.317161167305354,20.317161167305354,0.0,0.0,3.88758668945313,0.0
24000,4,2,22,2013,4,662.0,397.5051145232813,397.5051145232813,264.4948854767187,-0.8711480052687356,-0.4863863680528199,0.06730121758697892,0.9999999999999999,0.48638636805281993,1.0628471600604381,60.89665653892858,397.5051269553101,264.4948730446899,-1.2432028825060115e-05,583.327301608367,-59.964211422011964,59.964211422011964,-16.08749615601628,16.08749615601628,0.0,0.0,-3.2097270602881793,0.0
24003,2,2,22,2013,2,662.0,404.87935597341516,404.87935597341516,257.12064402658484,0.728435890981517,-0.5098000100037425,0.4576954255071243,1.0,0.5098000100037425,1.035844019856951,59.34949057166873,404.87936828303356,257.12063171696644,-1.2309618398376188e-05,573.4873697448022,-57.63946034627855,57.63946034627855,-15.463800403038741,15.463800403038741,0.0,0.0,4.45485931883936,0.0
24032,4,2,22,2013,4,662.0,206.9607036221647,206.9607036221647,455.0392963778353,0.50661296068775,0.6971608122119444,-0.5072574395503473,0.9999999999999999,-0.6971608122119445,2.3422258712877744,134.19965709114146,206.9607147578978,455.0392852421022,-1.1135733103628809e-05,819.8231090671432,-126.28378155898837,126.28378155898837,-33.88003948054354,33.88003948054354,0.0,0.0,-3.485666023374027,0.0
24081,4,2,22,2013,4,662.0,456.416383183509,456.416383183509,205.58361681649097,-0.4339153133995129,-0.6523123525420529,-0.621454821783897,1.0,0.6523123525420529,0.8601650827473638,49.283828925945166,456.4163942786221,205.58360572137792,-1.109511305230626e-05,502.36503831130483,-42.06563338755856,42.06563338755856,-11.285576836157988,11.285576836157988,0.0,0.0,-4.67335435666635,0.0
24102,4,2,22,2013,4,662.0,603.782148241609,603.782148241609,58.21785175839102,-0.29869537456992057,-0.9255717355685136,0.23258984398985344,1.0,0.9255717355685136,0.38825326863344534,22.245273674855405,603.7821523980195,58.21784760198045,-4.156410568612046e-06,250.77447207704498,-6.757692634863541,6.757692634863541,-1.8129873087432837,1.8129873087432837,0.0,0.0,-3.2807778390981075,0.0
24137,4,2,22,2013,4,662.0,361.95888025710383,361.95888025710383,300.04111974289617,0.9055094178976545,-0.36014211543828767,0.22438883837278073,1.0,0.36014211543828767,1.2023761001518036,68.89107592609753,361.95889309878913,300.04110690121087,-1.28416853044655e-05,629.8142931247033,-71.46920172821197,71.46920172821197,-19.17411203800309,19.17411203800309,0.0,0.0,-6.311889341459363,0.0
24143,2,2,22,2013,2,662.0,267.47449100358784,267.47449100358784,394.52550899641216,0.2346625923508461,0.1385568050518402,0.9621514847075833,0.9999999999999999,-0.13855680505184023,1.7098003415282712,97.96434337959668,267.47450348142956,394.52549651857044,-1.2477841721647565e-05,747.5657746162552,-104.10478313211746,104.10478313211746,-27.92974774026728,27.92974774026728,0.0,0.0,7.658902779163255,0.0
24155,2,2,22,2013,2,662.0,415.05583507940264,415.05583507940264,246.94416492059736,-0.29348038216136957,-0.5407446448109788,-0.7883301937606251,0.9999999999999999,0.540744644810979,0.9994742377955013,57.26565555773705,415.0558471989752,246.9441528010248,-1.2119572545543633e-05,559.7837250214606,-54.46871542260372,54.46871542260372,-14.613137223090675,14.613137223090675,0.0,0.0,7.0177522078179315,0.0
24217,4,2,22,2013,4,662.0,418.3727013239589,418.3727013239589,243.6272986760411,0.3919377433407954,-0.5505052797377349,-0.7371083653885656,1.0,0.5505052797377349,0.987826962182641,56.59831582229451,418.37271337629664,243.62728662370336,-1.2052337751811137e-05,555.2844575526925,-53.444896901664926,53.444896901664926,-14.338462110561554,14.338462110561554,0.0,0.0,-5.1416452506518215,0.0
24223,4,2,22,2013,4,662.0,317.92046599589474,317.92046599589474,344.07953400410526,-0.022345213994179,-0.16458486434107356,0.9861097879249473,0.9999999999999999,0.16458486434107358,1.4054592054418784,80.52688074962974,317.9204789306835,344.0795210693165,-1.2934788742313685e-05,685.5940922873341,-86.3416849167522,86.3416849167522,-23.164175618464498,23.164175618464498,0.0,0.0,-4.478247258246537,0.0
24252,2,2,22,2013,2,662.0,475.09457658192395,475.09457658192395,186.90542341807605,-0.03205503418224239,-0.6963286536216566,-0.7170068904334366,1.0,0.6963286536216566,0.8005268778571831,45.866811488001346,475.09458708179534,186.90541291820466,-1.0499871393676585e-05,475.34258444046543,-36.745731914359695,36.745731914359695,-9.858327273945692,9.858327273945692,0.0,0.0,9.774230495986068,0.0
24271,2,2,22,2013,2,662.0,585.1244905849602,585.1244905849602,76.8755094150398,-0.26360598395225654,-0.8985851121046584,0.35079435789137364,1.0,0.8985851121046584,0.4542619877297488,26.027294690138195,585.1244959038168,76.87550409618325,-5.318856551639328e-06,290.648321827913,-10.166647033455556,10.166647033455556,-2.7275585085114895,2.7275585085114895,0.0,0.0,9.479458766232764,0.0
24294,2,2,22,2013,2,662.0,267.74455763448043,267.74455763448043,394.25544236551957,-0.35383575047482585,0.1366297777008627,0.9252743190704742,1.0,-0.1366297777008627,1.7078548095347132,97.85287260745814,267.74457011637077,394.25542988362923,-1.2481890337312507e-05,747.2386208270609,-104.00782157268218,104.00782157268218,-27.903734412021894,27.903734412021894,0.0,0.0,6.3244625281730675,0.0
24321,4,2,22,2013,4,662.0,230.4141663178612,230.4141663178612,431.5858336821388,-0.889318284826181,0.44583917733457334,-0.10168783716576124,1.0,-0.44583917733457334,2.0329078788356307,116.47704159617417,230.41417807653588,431.5858219234641,-1.1758674673956193e-05,792.0518373194617,-117.58466335904245,117.58466335904245,-31.54619688871069,31.54619688871069,0.0,0.0,-7.098193312912977,0.0
24330,4,2,22,2013,4,662.0,492.8764043166182,492.8764043166182,169.12359568338178,-0.4050838164980517,-0.7351328123227459,0.543587021421431,1.0,0.7351328123227459,0.7449337560151834,42.681560236498214,492.87641417315245,169.12358582684755,-9.856534234131686e-06,448.8281817308864,-31.86383815815997,31.86383815815997,-8.548588595249202,8.548588595249202,0.0,0.0,-7.708479700773198,0.0
24342,2,2,22,2013,2,662.0,226.088385648932,226.088385648932,435.911614351068,-0.7618760676693064,0.48827152293119647,-0.4256004903747229,1.0,-0.48827152293119647,2.0809043525642426,119.22703697233416,226.08839730249449,435.9116026975055,-1.1653562495439473e-05,797.1948664571457,-119.17970664920217,119.17970664920217,-31.974123016489376,31.974123016489376,0.0,0.0,9.411589683588048,0.0
24372,2,2,22,2013,2,662.0,313.4589983790022,313.4589983790022,348.5410016209978,0.8127265965006828,-0.14170789495855274,0.5651498490195609,1.0000000000000002,0.1417078949585527,1.428609818383778,81.85331316434153,313.45901129763723,348.54098870236277,-1.291863503638524e-05,691.1504710612911,-87.88303489191676,87.88303489191676,-23.57769663729396,23.57769663729396,0.0,0.0,7.884371989977458,0.0
24377,2,2,22,2013,2,662.0,330.2611730610596,330.2611730610596,331.7388269389404,0.24422874149810297,-0.22464468232950985,0.9433382683466872,1.0,0.22464468232950985,1.3442179434858925,77.01801490749665,330.26118601601246,331.73881398398754,-1.2954952865129599e-05,670.1395431100738,-82.11022904944555,82.11022904944555,-22.02893964378345,22.02893964378345,0.0,0.0,7.0868070560069905,0.0
24380,2,2,22,2013,2,662.0,636.3993141291766,636.3993141291766,25.60068587082344,0.05890602098725574,-0.9689484072176439,-0.24014384198192557,1.0,0.9689484072176439,0.24985450611853158,14.315608692917463,636.3993160556513,25.600683944348702,-1.926474737956596e-06,163.76580921408168,-2.001007023831872,2.001007023831872,-0.5368400924595486,0.5368400924595486,0.0,0.0,2.6777345043364607,0.0
24397,2,2,22,2013,2,662.0,580.8371007325129,580.8371007325129,81.16289926748709,-0.4476960769152521,-0.892138814902814,0.060469477081378314,1.0,0.892138814902814,0.46873867659129226,26.856747863228684,580.8371063068587,81.16289369314131,-5.57434577785898e-06,299.2252033732379,-11.00744464405199,11.00744464405199,-2.953131863145692,2.953131863145692,0.0,0.0,3.9531293647601284,0.0
24405,4,2,22,2013,4,662.0,270.2710084716615,270.2710084716615,391.7289915283385,-0.4601839005784998,0.1187891261336893,0.8798408499045449,1.0,-0.1187891261336893,1.6898666113220437,96.8222247688274,270.27102099059096,391.72897900940904,-1.251892945219879e-05,744.1759053990993,-103.10167955733112,103.10167955733112,-27.66063013627028,27.66063013627028,0.0,0.0,-9.807231381801714,0.0
24418,4,2,22,2013,4,662.0,611.7640228982489,611.7640228982489,50.23597710175113,0.3195392486914544,-0.936614064400742,-0.14369677418934465,0.9999999999999999,0.9366140644007421,0.3579584324886865,20.509507422720343,611.7640265322142,50.23597346778581,-3.6339653206596267e-06,232.08772582566155,-5.4368436924264785,5.4368436924264785,-1.4586234010019044,1.4586234010019044,0.0,0.0,-5.021826041813968,0.0
24433,4,2,22,2013,4,662.0,354.83310682908325,354.83310682908325,307.16689317091675,-0.12997747531516968,-0.3317911003412012,0.9343556719178567,1.0,0.3317911003412012,1.2325947304352258,70.62247590400384,354.8331197169355,307.1668802830645,-1.2887852278709033e-05,638.964314697717,-73.83156892850734,73.83156892850734,-19.807899631512573,19.807899631512573,0.0,0.0,-5.321080886579727,0.0
24433,5,2,22,2013,5,662.0,196.57610100755176,196.57610100755176,465.42389899244824,0.5021706902582741,0.841753553715366,0.19818060614772848,1.0,-0.841753553715366,2.571319522951927,147.32575644473764,195.5112259003491,466.48877409965087,1.0648751072026528,834.2461457650858,-132.03799949340242,132.03799949340242,-35.42380961785555,35.42380961785555,0.0,-1.0950801373479795,-8.116471725272795,7.872089645183723
24466,4,2,22,2013,4,662.0,193.44336776640185,193.44336776640185,468.5566322335982,-0.32967511757635415,0.8696926870306976,-0.3673539804825071,1.0,-0.8696926870306976,2.625375702185143,150.42294737140364,193.4433784840119,468.5566215159881,-1.0717610052779492e-05,835.7087855822567,-131.35274147716348,131.35274147716348,-35.239965197313786,35.239965197313786,0.0,0.0,-9.374681485739227,0.0
24466,5,2,22,2013,5,662.0,163.73763713888735,163.73763713888735,498.26236286111265,0.48907426712636365,0.8556640660325918,0.16924942344180285,1.0,-0.8556640660325918,2.5976289494338163,148.8331755435596,194.47617615478686,467.52382384521314,-30.738539015899505,806.5681966060081,-87.61141827676688,87.61141827676688,-23.50482598414084,23.50482598414084,0.0,-4.399111855656377,2.2303053826079253,-4.901890268952066
24485,2,2,22,2013,2,662.0,268.7829123385179,268.7829123385179,393.2170876614821,0.3162445787495966,0.12925679183551386,0.9398308614723614,1.0,-0.12925679183551386,1.7004157742455734,97.42664728174154,268.7829248358138,393.2170751641862,-1.2497295870161906e-05,745.9803512196291,-103.63520052426158,103.63520052426158,-27.80376578837188,27.80376578837188,0.0,0.0,8.752902230024706,0.0
24497,5,2,22,2013,5,662.0,115.8732744922132,115.8732744922132,546.1267255077868,-0.4819707158327317,-0.4558317719056283,0.7482791088898977,0.9999999999999999,0.45583177190562835,1.0974898301195368,62.88153532437916,388.27643171781267,273.72356828218733,-272.40315722559944,617.8500064126309,142.75449894625118,142.75449894625118,38.298885261564735,38.298885261564735,0.0,5.5394981421945655,8.58321276486468,-2.8970178641074544
24508,2,2,22,2013,2,662.0,284.6584841524903,284.6584841524903,377.3415158475097,-0.9728471649696486,0.02322806099537167,-0.230279940057558,1.0,-0.02322806099537167,1.5940264770531485,91.33098956725257,284.6584968535728,377.3415031464272,-1.2701082482635684e-05,726.6559200706664,-97.97387282066603,97.97387282066603,-26.28491670306382,26.28491670306382,0.0,0.0,3.815421086194947,0.0
